,Late In The Game,Mark Did It,Yes Sir Robert,Strong Lil Kokoro,Shanghai Candy,Toe Tappin Luke,Burgee,Purple Shirt
08-01-2023 13:22:00.396342,"(2.6, 3.7, 3.34)","(21.0, 230.0, 157.66666666666666)","(2.1, 3.25, 2.896666666666667)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 200.0, 182.9090909090909)","(4.4, 6.2, 5.4)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:01.503905,"(2.6, 3.7, 3.34)","(21.0, 230.0, 157.66666666666666)","(2.1, 3.25, 3.0144444444444445)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 200.0, 182.9090909090909)","(4.4, 6.2, 5.4)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:02.636217,"(2.6, 3.7, 3.34)","(21.0, 230.0, 164.9)","(2.1, 3.25, 3.0144444444444445)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 200.0, 155.63636363636363)","(4.4, 6.2, 5.4)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:03.860660,"(2.6, 3.7, 3.34)","(21.0, 220.0, 194.125)","(2.1, 3.25, 3.0144444444444445)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 155.63636363636363)","(4.4, 6.2, 5.4)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:05.126880,"(2.6, 3.7, 3.34)","(21.0, 220.0, 194.125)","(2.1, 3.25, 2.896666666666667)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 155.63636363636363)","(4.4, 6.2, 5.4)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:06.372344,"(2.6, 3.7, 3.34)","(21.0, 220.0, 194.125)","(2.1, 3.25, 3.0144444444444445)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 155.63636363636363)","(4.4, 6.2, 5.88)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:07.553381,"(2.6, 3.7, 3.556)","(21.0, 220.0, 194.125)","(2.1, 3.25, 3.0144444444444445)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 155.63636363636363)","(4.4, 6.2, 5.65)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:08.700080,"(2.6, 3.7, 3.556)","(21.0, 220.0, 194.125)","(2.1, 3.25, 2.896666666666667)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 155.63636363636363)","(4.4, 6.4, 5.65)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:09.859346,"(2.6, 3.7, 3.556)","(21.0, 220.0, 194.125)","(2.1, 3.25, 2.896666666666667)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 155.63636363636363)","(4.4, 6.4, 5.65)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:11.024409,"(2.6, 3.7, 3.556)","(21.0, 220.0, 194.125)","(2.1, 3.25, 2.896666666666667)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 155.63636363636363)","(4.4, 6.4, 5.65)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:12.192269,"(2.6, 3.7, 3.556)","(21.0, 220.0, 194.125)","(2.1, 3.25, 2.896666666666667)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 155.63636363636363)","(4.4, 6.4, 5.65)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:13.364083,"(2.6, 3.7, 3.556)","(21.0, 220.0, 194.125)","(2.1, 3.25, 2.9585714285714286)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 155.63636363636363)","(4.4, 6.4, 5.65)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:14.516599,"(2.6, 3.7, 3.556)","(21.0, 220.0, 194.125)","(2.1, 3.25, 2.9814285714285713)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 130.75)","(4.4, 6.4, 5.65)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:15.712390,"(2.6, 3.7, 3.556)","(21.0, 220.0, 194.125)","(2.1, 3.25, 2.9814285714285713)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 130.75)","(4.4, 6.4, 5.7)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:16.810589,"(2.6, 3.6, 3.476)","(21.0, 220.0, 194.125)","(2.1, 3.25, 2.9814285714285713)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 130.75)","(4.4, 6.4, 5.7)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:17.921995,"(2.6, 3.6, 3.476)","(21.0, 220.0, 194.125)","(2.1, 3.25, 2.9814285714285713)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 130.75)","(4.4, 6.4, 5.538461538461538)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:19.072492,"(2.6, 3.6, 3.476)","(21.0, 220.0, 194.125)","(2.1, 3.25, 2.9814285714285713)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 130.75)","(4.4, 6.0, 5.614285714285715)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:20.220079,"(2.6, 3.6, 3.531111111111111)","(21.0, 220.0, 194.125)","(2.1, 3.25, 2.9814285714285713)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 130.75)","(4.4, 5.9, 5.5200000000000005)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:21.407420,"(2.6, 3.6, 3.531111111111111)","(21.0, 220.0, 194.125)","(2.1, 3.25, 2.9814285714285713)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 130.75)","(4.4, 6.0, 5.5200000000000005)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:22.577400,"(2.6, 3.6, 3.531111111111111)","(21.0, 220.0, 194.125)","(2.1, 3.25, 2.9814285714285713)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 130.75)","(4.4, 6.0, 5.5200000000000005)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:23.796807,"(2.6, 3.6, 3.531111111111111)","(21.0, 220.0, 151.16666666666666)","(2.1, 3.25, 2.9814285714285713)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 130.75)","(4.4, 6.0, 5.5200000000000005)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:24.975340,"(2.6, 3.6, 3.531111111111111)","(21.0, 220.0, 151.16666666666666)","(2.1, 3.25, 2.9814285714285713)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(17.0, 170.0, 130.75)","(4.4, 6.0, 5.5200000000000005)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:26.128609,"(2.7, 3.6, 3.531111111111111)","(21.0, 220.0, 151.16666666666666)","(2.1, 3.25, 2.9814285714285713)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 170.0, 130.75)","(4.4, 6.0, 5.5200000000000005)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:27.301922,"(2.7, 3.6, 3.531111111111111)","(21.0, 220.0, 151.16666666666666)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 170.0, 130.75)","(4.4, 6.0, 5.5200000000000005)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:28.473455,"(2.7, 3.6, 3.531111111111111)","(21.0, 220.0, 151.16666666666666)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 170.0, 130.75)","(4.4, 6.0, 5.5200000000000005)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:29.675324,"(2.7, 3.6, 3.531111111111111)","(21.0, 220.0, 151.16666666666666)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 170.0, 130.75)","(4.4, 6.0, 5.5200000000000005)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:30.847077,"(2.7, 3.6, 3.531111111111111)","(21.0, 230.0, 157.83333333333334)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 170.0, 91.0)","(4.4, 6.0, 5.5200000000000005)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:32.108772,"(2.7, 3.6, 3.531111111111111)","(21.0, 230.0, 157.83333333333334)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 170.0, 152.0)","(4.4, 6.0, 5.5200000000000005)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:33.355478,"(2.7, 3.6, 3.531111111111111)","(21.0, 230.0, 176.0)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:34.595878,"(2.7, 3.6, 3.531111111111111)","(21.0, 230.0, 176.0)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:35.821453,"(2.7, 3.6, 3.531111111111111)","(21.0, 230.0, 176.0)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:37.017368,"(2.7, 3.6, 3.531111111111111)","(21.0, 230.0, 176.0)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:38.224002,"(2.7, 3.6, 3.531111111111111)","(21.0, 230.0, 176.0)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:39.356240,"(2.7, 3.6, 3.110526315789474)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:40.479442,"(2.7, 3.5, 3.442222222222222)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:41.673766,"(2.7, 3.5, 3.442222222222222)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:42.871385,"(2.7, 3.5, 3.442222222222222)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:44.112556,"(2.7, 3.5, 3.442222222222222)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:45.281478,"(2.7, 3.5, 3.442222222222222)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:46.396543,"(2.7, 3.5, 3.442222222222222)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:47.611601,"(2.7, 3.5, 3.1608695652173915)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:48.847510,"(2.7, 3.5, 3.1533333333333333)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:50.117941,"(2.7, 3.5, 3.1533333333333333)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:51.372443,"(2.7, 3.5, 3.1533333333333333)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 127.5)"
08-01-2023 13:22:52.598007,"(2.7, 3.5, 3.1533333333333333)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:22:53.804631,"(2.7, 3.5, 3.1533333333333333)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:22:55.009166,"(2.7, 3.5, 3.1533333333333333)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:22:56.203165,"(2.7, 3.45, 3.2933333333333334)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:22:57.472622,"(2.7, 3.4, 3.316)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:22:58.740665,"(2.7, 3.45, 3.215)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:22:59.993598,"(2.7, 3.45, 3.2933333333333334)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:01.170698,"(2.7, 3.45, 3.2933333333333334)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:02.273291,"(2.7, 3.45, 3.2933333333333334)","(21.0, 230.0, 176.125)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:03.404113,"(2.7, 3.45, 3.2933333333333334)","(21.0, 230.0, 203.0625)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 129.5)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:04.535263,"(2.7, 3.45, 3.2933333333333334)","(21.0, 230.0, 186.9)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 130.0)","(31.0, 230.0, 177.75)","(18.0, 180.0, 152.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:05.682465,"(2.7, 3.45, 3.2933333333333334)","(21.0, 230.0, 186.9)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 130.0)","(31.0, 230.0, 177.75)","(18.0, 180.0, 143.66666666666666)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:06.803172,"(2.7, 3.45, 3.2933333333333334)","(21.0, 230.0, 137.64285714285714)","(2.1, 3.25, 3.079090909090909)","(41.0, 230.0, 130.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 143.66666666666666)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:07.985081,"(2.7, 3.45, 3.2933333333333334)","(21.0, 230.0, 178.9)","(2.1, 3.25, 2.8175)","(41.0, 230.0, 130.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 143.66666666666666)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:09.184586,"(2.7, 3.45, 3.2933333333333334)","(21.0, 220.0, 178.9)","(2.1, 2.98, 2.8175)","(41.0, 230.0, 130.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 143.66666666666666)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:10.431974,"(2.7, 3.45, 3.2933333333333334)","(21.0, 220.0, 178.9)","(2.1, 2.96, 2.8474999999999997)","(41.0, 230.0, 130.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 143.66666666666666)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:11.728698,"(2.7, 3.45, 3.2933333333333334)","(21.0, 220.0, 178.9)","(2.1, 2.96, 2.8474999999999997)","(41.0, 230.0, 130.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 143.66666666666666)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:13.058665,"(2.7, 3.45, 3.2933333333333334)","(21.0, 220.0, 178.9)","(2.1, 2.96, 2.8474999999999997)","(41.0, 230.0, 130.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 143.66666666666666)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:14.288019,"(2.7, 3.45, 3.2933333333333334)","(21.0, 220.0, 178.9)","(2.1, 2.96, 2.8474999999999997)","(41.0, 230.0, 130.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 143.66666666666666)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:15.512907,"(2.7, 3.45, 3.2933333333333334)","(21.0, 220.0, 178.9)","(2.1, 2.96, 2.8474999999999997)","(41.0, 230.0, 130.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 143.66666666666666)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:16.735534,"(2.7, 3.45, 3.2933333333333334)","(21.0, 220.0, 178.9)","(2.1, 2.96, 2.8474999999999997)","(41.0, 230.0, 130.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 143.66666666666666)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:18.017676,"(2.7, 3.45, 3.2933333333333334)","(21.0, 220.0, 178.9)","(2.1, 2.96, 2.857142857142857)","(41.0, 230.0, 130.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 143.66666666666666)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:19.316655,"(2.7, 3.45, 3.2933333333333334)","(21.0, 220.0, 178.9)","(2.1, 2.96, 2.857142857142857)","(41.0, 230.0, 130.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 91.0)","(4.4, 6.0, 5.5285714285714285)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:20.653712,"(2.7, 3.45, 3.2790909090909093)","(21.0, 220.0, 185.75)","(2.1, 2.96, 2.853333333333333)","(41.0, 230.0, 163.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 91.0)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:21.936261,"(2.7, 3.45, 3.09)","(21.0, 220.0, 185.75)","(2.1, 2.96, 2.853333333333333)","(41.0, 230.0, 163.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 91.0)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:23.201830,"(2.7, 3.45, 3.09)","(21.0, 220.0, 185.75)","(2.1, 2.96, 2.821176470588235)","(41.0, 230.0, 163.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 117.16666666666667)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:24.481444,"(2.7, 3.45, 3.09)","(21.0, 220.0, 185.75)","(2.1, 2.98, 2.824)","(41.0, 230.0, 163.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 117.16666666666667)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:25.714079,"(2.7, 3.45, 3.09)","(21.0, 220.0, 185.75)","(2.1, 2.98, 2.824)","(41.0, 230.0, 163.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 117.16666666666667)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:27.038691,"(2.7, 3.45, 3.09)","(21.0, 220.0, 185.75)","(2.1, 2.98, 2.8993103448275863)","(41.0, 230.0, 163.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 117.16666666666667)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:28.369270,"(2.7, 3.45, 3.09)","(21.0, 220.0, 185.75)","(2.1, 2.98, 2.8499999999999996)","(41.0, 230.0, 163.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 117.16666666666667)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:29.921780,"(2.7, 3.45, 3.09)","(21.0, 220.0, 177.41666666666669)","(2.1, 2.98, 2.86625)","(41.0, 230.0, 163.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 90.5)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:31.195246,"(2.7, 3.45, 3.09)","(21.0, 210.0, 177.41666666666669)","(2.1, 2.98, 2.86625)","(41.0, 230.0, 163.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 90.5)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:32.535323,"(2.7, 3.45, 3.09)","(21.0, 210.0, 177.41666666666669)","(2.1, 2.98, 2.86625)","(41.0, 230.0, 163.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 90.5)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:33.944074,"(2.7, 3.45, 3.09)","(21.0, 210.0, 177.41666666666669)","(2.1, 2.98, 2.86625)","(41.0, 230.0, 163.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 90.5)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:35.460210,"(2.7, 3.45, 3.09)","(21.0, 210.0, 177.41666666666669)","(2.1, 2.98, 2.86625)","(41.0, 230.0, 163.0)","(31.0, 230.0, 177.75)","(18.0, 170.0, 90.5)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:37.547311,"(2.7, 3.45, 3.09)","(21.0, 210.0, 177.41666666666669)","(2.1, 2.98, 2.86625)","(41.0, 230.0, 180.5)","(31.0, 230.0, 177.75)","(18.0, 170.0, 90.5)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:38.827173,"(2.7, 3.45, 3.09)","(21.0, 210.0, 177.41666666666669)","(2.1, 2.98, 2.9)","(41.0, 230.0, 126.80000000000001)","(31.0, 230.0, 177.75)","(18.0, 170.0, 90.5)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:40.056229,"(2.7, 3.45, 3.09)","(21.0, 210.0, 177.41666666666669)","(2.1, 2.96, 2.91)","(41.0, 190.0, 126.80000000000001)","(31.0, 230.0, 177.75)","(18.0, 170.0, 90.5)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:41.340403,"(2.7, 3.45, 3.09)","(21.0, 210.0, 177.41666666666669)","(2.1, 2.94, 2.885)","(41.0, 190.0, 120.80000000000001)","(31.0, 230.0, 177.75)","(18.0, 170.0, 90.5)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:42.589874,"(2.7, 3.45, 3.09)","(21.0, 210.0, 177.41666666666669)","(2.1, 2.9, 2.885)","(41.0, 180.0, 120.80000000000001)","(31.0, 230.0, 177.75)","(18.0, 170.0, 90.5)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:43.825362,"(2.7, 3.45, 3.09)","(21.0, 210.0, 177.41666666666669)","(2.1, 2.9, 2.885)","(41.0, 180.0, 120.80000000000001)","(31.0, 230.0, 177.75)","(18.0, 170.0, 90.5)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:44.998745,"(2.7, 3.45, 3.09)","(21.0, 210.0, 177.41666666666669)","(2.1, 2.94, 2.91)","(41.0, 180.0, 120.80000000000001)","(31.0, 230.0, 177.75)","(18.0, 170.0, 90.5)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
08-01-2023 13:23:46.237684,"(2.7, 3.45, 3.09)","(21.0, 210.0, 177.41666666666669)","(2.1, 2.94, 2.91)","(41.0, 180.0, 120.80000000000001)","(31.0, 230.0, 177.75)","(18.0, 170.0, 90.5)","(4.4, 6.0, 5.541666666666667)","(41.0, 230.0, 178.5)"
