,Walk A Fine Line,Dyladdie,Excuses Excuses,West Virginia Pam,Jalebi Baby,Boca Birdie,My Juba,Fashion Icon,Miss Lauren,Magnificent Rocket
06-01-2023 12:04:23.398618,"(13.0, 17.0, 16.916666666666668)","(6.5, 8.0, 7.248484848484849)","(14.0, 24.0, 21.833333333333332)","(21.0, 55.0, 49.33333333333333)","(2.25, 3.05, 2.9912727272727273)","(26.0, 75.0, 66.66666666666667)","(4.4, 6.0, 5.803921568627451)","(31.0, 65.0, 62.27272727272727)","(4.8, 5.8, 5.6)","(41.0, 160.0, 121.33333333333333)"
06-01-2023 12:04:24.780069,"(13.0, 17.0, 16.916666666666668)","(6.5, 8.0, 7.248484848484849)","(14.0, 24.0, 21.833333333333332)","(21.0, 55.0, 49.33333333333333)","(2.25, 3.05, 2.9912727272727273)","(26.0, 75.0, 66.66666666666667)","(4.4, 6.0, 5.803921568627451)","(31.0, 65.0, 62.27272727272727)","(4.8, 5.8, 5.6)","(41.0, 160.0, 122.0)"
06-01-2023 12:04:26.106496,"(13.0, 17.0, 16.916666666666668)","(6.5, 8.0, 7.248484848484849)","(14.0, 24.0, 21.833333333333332)","(21.0, 55.0, 49.33333333333333)","(2.25, 3.05, 2.9912727272727273)","(26.0, 75.0, 66.66666666666667)","(4.4, 6.0, 5.803921568627451)","(31.0, 65.0, 62.27272727272727)","(4.8, 5.8, 5.6)","(41.0, 160.0, 122.0)"
06-01-2023 12:04:27.509010,"(13.0, 17.0, 16.916666666666668)","(6.5, 7.8, 7.333333333333333)","(14.0, 24.0, 21.57142857142857)","(21.0, 55.0, 49.33333333333333)","(2.25, 3.05, 2.9912727272727273)","(26.0, 75.0, 66.66666666666667)","(4.4, 6.0, 5.952083333333333)","(31.0, 65.0, 49.5)","(4.8, 5.8, 5.6)","(41.0, 160.0, 104.0)"
06-01-2023 12:04:28.933872,"(13.0, 17.0, 16.916666666666668)","(6.5, 7.8, 7.314285714285714)","(14.0, 24.0, 21.666666666666668)","(21.0, 55.0, 49.33333333333333)","(2.25, 3.05, 3.0031884057971014)","(26.0, 75.0, 71.875)","(4.4, 6.2, 5.777777777777778)","(31.0, 65.0, 62.0)","(4.8, 5.8, 5.673684210526316)","(41.0, 160.0, 104.0)"
06-01-2023 12:04:30.408667,"(13.0, 17.0, 16.916666666666668)","(6.5, 7.6, 7.314285714285714)","(14.0, 24.0, 21.4)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.0031884057971014)","(26.0, 75.0, 71.875)","(4.4, 6.0, 5.777777777777778)","(31.0, 65.0, 62.0)","(4.8, 5.8, 5.673684210526316)","(41.0, 160.0, 122.0)"
06-01-2023 12:04:31.870517,"(13.0, 17.0, 16.916666666666668)","(6.5, 7.6, 7.225)","(14.0, 24.0, 21.4)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.0031884057971014)","(26.0, 75.0, 71.875)","(4.4, 6.0, 5.777777777777778)","(31.0, 65.0, 62.0)","(4.8, 5.8, 5.673684210526316)","(41.0, 160.0, 136.4)"
06-01-2023 12:04:33.290969,"(13.0, 17.0, 16.916666666666668)","(6.5, 7.6, 7.225)","(14.0, 24.0, 21.4)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.0031884057971014)","(26.0, 75.0, 71.875)","(4.4, 6.0, 5.777777777777778)","(31.0, 65.0, 62.0)","(4.8, 5.8, 5.673684210526316)","(41.0, 160.0, 131.0)"
06-01-2023 12:04:34.736279,"(13.0, 17.0, 16.916666666666668)","(6.5, 7.6, 7.225)","(14.0, 24.0, 21.4)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.0031884057971014)","(26.0, 75.0, 71.875)","(4.4, 6.0, 5.777777777777778)","(31.0, 65.0, 62.0)","(4.8, 5.8, 5.673684210526316)","(41.0, 160.0, 103.0)"
06-01-2023 12:04:36.211154,"(13.0, 17.0, 16.916666666666668)","(6.0, 7.6, 7.225)","(15.0, 24.0, 21.4)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.0031884057971014)","(31.0, 75.0, 71.875)","(4.4, 6.0, 5.777777777777778)","(31.0, 65.0, 62.0)","(4.8, 5.8, 5.673684210526316)","(41.0, 160.0, 103.0)"
06-01-2023 12:04:37.575876,"(13.0, 17.0, 16.916666666666668)","(6.0, 7.6, 7.225)","(15.0, 24.0, 21.4)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.0031884057971014)","(31.0, 75.0, 66.66666666666667)","(4.4, 6.0, 5.8)","(31.0, 65.0, 51.0)","(4.8, 5.8, 5.673684210526316)","(41.0, 160.0, 103.0)"
06-01-2023 12:04:38.914192,"(13.0, 17.0, 16.916666666666668)","(6.0, 7.6, 7.225)","(15.0, 24.0, 22.7)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.0031884057971014)","(31.0, 75.0, 72.72727272727273)","(4.4, 6.2, 5.75)","(31.0, 65.0, 62.5)","(4.8, 5.8, 5.673684210526316)","(41.0, 160.0, 137.2)"
06-01-2023 12:04:40.223191,"(13.0, 17.0, 16.916666666666668)","(6.0, 7.6, 7.3428571428571425)","(15.0, 24.0, 22.8)","(21.0, 55.0, 42.5)","(2.25, 3.05, 2.9912727272727273)","(31.0, 75.0, 72.14285714285714)","(4.4, 6.0, 5.75)","(31.0, 65.0, 62.5)","(4.8, 5.8, 5.673684210526316)","(41.0, 160.0, 104.0)"
06-01-2023 12:04:41.535226,"(13.0, 17.0, 16.916666666666668)","(6.0, 7.8, 7.109090909090909)","(15.0, 24.0, 21.25)","(21.0, 55.0, 49.33333333333333)","(2.25, 3.05, 2.9912727272727273)","(31.0, 75.0, 72.14285714285714)","(4.4, 6.0, 5.75)","(31.0, 65.0, 62.5)","(4.8, 5.8, 5.673684210526316)","(41.0, 160.0, 131.5)"
06-01-2023 12:04:42.894095,"(13.0, 17.0, 16.916666666666668)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 20.666666666666668)","(21.0, 55.0, 42.5)","(2.25, 3.05, 2.9912727272727273)","(31.0, 75.0, 70.0)","(4.4, 6.0, 5.75)","(31.0, 65.0, 62.5)","(4.8, 5.8, 5.673684210526316)","(41.0, 160.0, 104.0)"
06-01-2023 12:04:44.163274,"(13.0, 17.0, 16.916666666666668)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 20.666666666666668)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.004507042253521)","(31.0, 75.0, 70.0)","(4.4, 6.0, 5.797297297297297)","(31.0, 65.0, 62.5)","(4.8, 5.8, 5.707692307692308)","(41.0, 160.0, 104.0)"
06-01-2023 12:04:45.508668,"(13.0, 17.0, 16.9375)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.375)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.004507042253521)","(31.0, 75.0, 70.0)","(4.4, 6.0, 5.739130434782608)","(31.0, 65.0, 62.5)","(4.8, 5.8, 5.707692307692308)","(41.0, 160.0, 104.0)"
06-01-2023 12:04:46.873513,"(13.0, 17.0, 16.9375)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.375)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.004507042253521)","(31.0, 75.0, 72.5)","(4.4, 6.0, 5.739130434782608)","(31.0, 65.0, 62.5)","(4.8, 5.8, 5.707692307692308)","(41.0, 160.0, 122.66666666666667)"
06-01-2023 12:04:48.264183,"(13.0, 17.0, 16.56756756756757)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 20.333333333333332)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.0278260869565217)","(31.0, 75.0, 71.875)","(4.4, 6.0, 5.627906976744186)","(31.0, 65.0, 62.27272727272727)","(4.8, 5.8, 5.707692307692308)","(41.0, 160.0, 146.0)"
06-01-2023 12:04:49.714030,"(13.0, 17.0, 16.56756756756757)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 21.8)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.0278260869565217)","(31.0, 75.0, 71.875)","(4.4, 6.0, 5.574074074074074)","(31.0, 65.0, 62.27272727272727)","(4.8, 5.8, 5.50909090909091)","(41.0, 160.0, 144.0)"
06-01-2023 12:04:51.091457,"(13.0, 17.0, 16.56756756756757)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 21.5)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.0278260869565217)","(31.0, 75.0, 71.875)","(4.4, 6.0, 5.564516129032258)","(31.0, 65.0, 62.27272727272727)","(4.8, 5.8, 5.631578947368421)","(41.0, 160.0, 105.0)"
06-01-2023 12:04:52.468927,"(13.0, 17.0, 16.56756756756757)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.0)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.0278260869565217)","(31.0, 75.0, 71.875)","(4.4, 6.0, 5.564516129032258)","(31.0, 65.0, 62.27272727272727)","(4.8, 5.8, 5.631578947368421)","(41.0, 160.0, 105.0)"
06-01-2023 12:04:53.854160,"(13.0, 17.0, 16.56756756756757)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.0)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.0278260869565217)","(31.0, 75.0, 71.875)","(4.4, 6.0, 5.564516129032258)","(31.0, 65.0, 62.27272727272727)","(4.8, 5.8, 5.631578947368421)","(41.0, 160.0, 105.0)"
06-01-2023 12:04:55.331054,"(13.0, 17.0, 16.56756756756757)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.0)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.017837837837838)","(31.0, 75.0, 71.875)","(4.4, 6.0, 5.564516129032258)","(31.0, 65.0, 62.27272727272727)","(4.8, 5.8, 5.631578947368421)","(41.0, 160.0, 105.0)"
06-01-2023 12:04:56.700342,"(13.0, 17.0, 16.56756756756757)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.0)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.017837837837838)","(31.0, 75.0, 71.875)","(4.4, 6.0, 5.564516129032258)","(31.0, 65.0, 63.5)","(4.8, 5.8, 5.631578947368421)","(41.0, 160.0, 105.0)"
06-01-2023 12:04:58.088094,"(13.0, 17.0, 16.56756756756757)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.0)","(21.0, 55.0, 46.666666666666664)","(2.25, 3.05, 3.0322388059701493)","(31.0, 75.0, 70.83333333333334)","(4.4, 6.0, 5.595238095238095)","(31.0, 65.0, 63.84615384615385)","(4.8, 5.8, 5.631578947368421)","(41.0, 160.0, 107.5)"
06-01-2023 12:04:59.393115,"(13.0, 17.0, 16.58974358974359)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.0)","(21.0, 55.0, 44.166666666666664)","(2.25, 3.05, 3.0322388059701493)","(31.0, 75.0, 70.83333333333334)","(4.4, 6.0, 5.617647058823529)","(31.0, 65.0, 63.84615384615385)","(4.8, 5.8, 5.631578947368421)","(41.0, 160.0, 107.5)"
06-01-2023 12:05:00.717346,"(13.0, 17.0, 16.58974358974359)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.0)","(21.0, 55.0, 40.833333333333336)","(2.25, 3.05, 3.0322388059701493)","(31.0, 75.0, 70.83333333333334)","(4.4, 6.0, 5.617647058823529)","(31.0, 65.0, 63.84615384615385)","(4.8, 5.8, 5.631578947368421)","(41.0, 160.0, 107.5)"
06-01-2023 12:05:01.974018,"(13.0, 17.0, 16.58974358974359)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.333333333333332)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.0322388059701493)","(31.0, 75.0, 70.83333333333334)","(4.4, 6.0, 5.617647058823529)","(31.0, 65.0, 63.84615384615385)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 107.5)"
06-01-2023 12:05:03.251894,"(13.0, 17.0, 16.58974358974359)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.333333333333332)","(21.0, 55.0, 45.625)","(2.25, 3.05, 3.0364772727272724)","(31.0, 75.0, 70.83333333333334)","(4.4, 6.0, 5.617647058823529)","(31.0, 65.0, 63.84615384615385)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 107.5)"
06-01-2023 12:05:04.591468,"(13.0, 17.0, 16.58974358974359)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 21.0)","(21.0, 55.0, 44.166666666666664)","(2.25, 3.05, 3.0364772727272724)","(31.0, 75.0, 70.83333333333334)","(4.4, 6.0, 5.617647058823529)","(31.0, 65.0, 63.84615384615385)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 107.5)"
06-01-2023 12:05:05.989914,"(13.0, 17.0, 16.58974358974359)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 21.0)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.0364772727272724)","(31.0, 75.0, 70.83333333333334)","(4.4, 6.0, 5.576923076923077)","(31.0, 65.0, 63.84615384615385)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 107.5)"
06-01-2023 12:05:07.330340,"(13.0, 17.0, 16.58974358974359)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 21.0)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.0364772727272724)","(31.0, 75.0, 70.83333333333334)","(4.4, 6.0, 5.576923076923077)","(31.0, 65.0, 63.84615384615385)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 107.5)"
06-01-2023 12:05:08.668867,"(13.0, 17.0, 16.58974358974359)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 21.0)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.0364772727272724)","(31.0, 75.0, 73.07692307692308)","(4.4, 6.0, 5.653846153846154)","(31.0, 65.0, 63.75)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 133.75)"
06-01-2023 12:05:10.189145,"(13.0, 17.0, 16.58974358974359)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 21.0)","(21.0, 55.0, 42.5)","(2.25, 3.05, 3.0364772727272724)","(31.0, 75.0, 72.14285714285714)","(4.4, 6.0, 5.653846153846154)","(31.0, 65.0, 63.75)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 145.0)"
06-01-2023 12:05:11.909303,"(13.0, 17.0, 16.58974358974359)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.0)","(21.0, 55.0, 48.46153846153846)","(2.25, 3.05, 3.0364772727272724)","(31.0, 75.0, 72.14285714285714)","(4.4, 6.0, 5.653846153846154)","(31.0, 65.0, 63.75)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 142.5)"
06-01-2023 12:05:13.460549,"(13.0, 17.0, 16.56756756756757)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 21.5)","(21.0, 55.0, 44.285714285714285)","(2.25, 3.05, 2.9636363636363634)","(31.0, 75.0, 70.0)","(4.4, 6.0, 5.653846153846154)","(31.0, 65.0, 63.75)","(4.8, 5.8, 5.631578947368421)","(41.0, 160.0, 126.66666666666667)"
06-01-2023 12:05:15.026304,"(13.0, 17.0, 16.56756756756757)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 21.5)","(21.0, 55.0, 44.285714285714285)","(2.25, 3.1, 2.9636363636363634)","(31.0, 75.0, 70.0)","(4.4, 6.0, 5.653846153846154)","(31.0, 65.0, 63.75)","(4.8, 5.8, 5.631578947368421)","(41.0, 160.0, 126.66666666666667)"
06-01-2023 12:05:16.570668,"(13.0, 17.0, 16.56756756756757)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.3)","(21.0, 55.0, 45.5)","(2.25, 3.1, 2.9636363636363634)","(31.0, 75.0, 72.14285714285714)","(4.4, 6.0, 5.653846153846154)","(31.0, 65.0, 63.75)","(4.8, 5.8, 5.631578947368421)","(41.0, 160.0, 126.66666666666667)"
06-01-2023 12:05:18.086145,"(13.0, 17.0, 16.554347826086957)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 21.857142857142858)","(21.0, 55.0, 40.833333333333336)","(2.25, 3.1, 3.030232558139535)","(31.0, 75.0, 73.46153846153847)","(4.4, 6.0, 5.6)","(31.0, 65.0, 64.16666666666667)","(4.8, 5.8, 5.631578947368421)","(41.0, 160.0, 126.66666666666667)"
06-01-2023 12:05:19.553589,"(13.0, 17.0, 16.554347826086957)","(6.0, 7.4, 7.109090909090909)","(14.0, 24.0, 21.2)","(21.0, 55.0, 49.0625)","(2.25, 3.1, 3.030232558139535)","(31.0, 75.0, 73.46153846153847)","(4.4, 6.0, 5.6)","(31.0, 65.0, 64.16666666666667)","(4.8, 5.8, 5.631578947368421)","(41.0, 160.0, 126.66666666666667)"
06-01-2023 12:05:20.988325,"(13.0, 17.0, 16.554347826086957)","(6.0, 7.4, 7.109090909090909)","(14.0, 24.0, 22.142857142857142)","(21.0, 55.0, 42.857142857142854)","(2.25, 3.1, 3.0647058823529414)","(31.0, 75.0, 70.0)","(4.4, 6.0, 5.576923076923077)","(31.0, 65.0, 64.16666666666667)","(4.8, 5.8, 5.631578947368421)","(41.0, 160.0, 126.66666666666667)"
06-01-2023 12:05:22.446476,"(13.0, 17.0, 16.554347826086957)","(6.0, 7.4, 7.109090909090909)","(14.0, 24.0, 21.0)","(21.0, 55.0, 48.46153846153846)","(2.25, 3.1, 3.0822950819672132)","(31.0, 75.0, 72.14285714285714)","(4.4, 6.0, 5.764285714285714)","(31.0, 65.0, 64.16666666666667)","(4.8, 5.8, 5.631578947368421)","(41.0, 160.0, 126.66666666666667)"
06-01-2023 12:05:23.913825,"(13.0, 17.0, 16.554347826086957)","(6.0, 7.4, 7.109090909090909)","(14.0, 24.0, 21.0)","(21.0, 55.0, 48.46153846153846)","(2.25, 3.1, 3.0822950819672132)","(31.0, 75.0, 72.14285714285714)","(4.4, 6.0, 5.764285714285714)","(31.0, 65.0, 64.16666666666667)","(4.8, 5.8, 5.631578947368421)","(41.0, 160.0, 126.66666666666667)"
06-01-2023 12:05:25.450416,"(13.0, 17.0, 16.554347826086957)","(6.0, 7.4, 7.109090909090909)","(14.0, 24.0, 21.25)","(21.0, 55.0, 48.46153846153846)","(2.3, 3.1, 3.06)","(31.0, 75.0, 72.14285714285714)","(4.4, 6.0, 5.7)","(31.0, 65.0, 64.16666666666667)","(4.8, 5.8, 5.631578947368421)","(41.0, 160.0, 126.66666666666667)"
06-01-2023 12:05:26.882129,"(13.0, 17.0, 15.12)","(6.0, 7.4, 7.109090909090909)","(14.0, 24.0, 21.25)","(21.0, 55.0, 48.46153846153846)","(2.3, 3.1, 3.06)","(31.0, 75.0, 73.75)","(4.4, 5.9, 5.7)","(31.0, 65.0, 64.16666666666667)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 126.66666666666667)"
06-01-2023 12:05:28.275349,"(13.0, 16.0, 15.12)","(6.0, 7.4, 7.109090909090909)","(14.0, 24.0, 23.214285714285715)","(21.0, 55.0, 48.46153846153846)","(2.3, 3.1, 3.06)","(31.0, 75.0, 71.25)","(4.4, 5.9, 5.827272727272727)","(31.0, 65.0, 62.5)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 147.5)"
06-01-2023 12:05:29.603921,"(13.0, 16.0, 15.12)","(6.0, 7.4, 7.109090909090909)","(14.0, 24.0, 23.214285714285715)","(21.0, 55.0, 48.46153846153846)","(2.3, 3.1, 3.06)","(31.0, 75.0, 72.85714285714286)","(4.4, 5.9, 5.827272727272727)","(31.0, 65.0, 62.5)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 147.5)"
06-01-2023 12:05:30.986785,"(13.0, 16.0, 15.12)","(6.0, 7.4, 7.109090909090909)","(14.0, 24.0, 21.5)","(21.0, 55.0, 44.285714285714285)","(2.3, 3.1, 3.06)","(31.0, 75.0, 72.85714285714286)","(4.4, 5.9, 5.827272727272727)","(31.0, 65.0, 62.5)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 147.5)"
06-01-2023 12:05:32.346125,"(13.0, 16.0, 15.12)","(6.0, 7.4, 7.109090909090909)","(14.0, 24.0, 22.88888888888889)","(21.0, 55.0, 44.285714285714285)","(2.3, 3.1, 3.06)","(31.0, 75.0, 72.85714285714286)","(4.4, 5.9, 5.827272727272727)","(31.0, 65.0, 62.5)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 143.33333333333334)"
06-01-2023 12:05:33.700360,"(13.0, 15.5, 14.944444444444445)","(6.0, 7.4, 7.109090909090909)","(14.0, 24.0, 21.75)","(21.0, 55.0, 44.285714285714285)","(2.3, 3.1, 3.06)","(31.0, 75.0, 72.85714285714286)","(4.4, 5.9, 5.827272727272727)","(31.0, 65.0, 62.5)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 143.33333333333334)"
06-01-2023 12:05:35.069293,"(13.0, 15.5, 14.666666666666666)","(6.0, 7.4, 7.109090909090909)","(14.0, 24.0, 21.75)","(21.0, 55.0, 44.285714285714285)","(2.3, 3.1, 3.06)","(31.0, 75.0, 72.85714285714286)","(4.4, 5.9, 5.827272727272727)","(31.0, 65.0, 62.5)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 143.33333333333334)"
06-01-2023 12:05:36.519105,"(13.0, 15.5, 14.666666666666666)","(6.0, 7.4, 7.109090909090909)","(14.0, 24.0, 22.0)","(21.0, 55.0, 48.75)","(2.3, 3.1, 3.076)","(31.0, 75.0, 72.85714285714286)","(4.4, 5.9, 5.827272727272727)","(31.0, 65.0, 62.5)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 143.33333333333334)"
06-01-2023 12:05:38.018815,"(13.0, 15.5, 14.666666666666666)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.0)","(21.0, 55.0, 47.5)","(2.3, 3.1, 3.076)","(31.0, 75.0, 74.0)","(4.4, 5.9, 5.855555555555556)","(31.0, 65.0, 64.28571428571429)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 153.75)"
06-01-2023 12:05:39.578588,"(13.0, 15.5, 14.666666666666666)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.0)","(21.0, 55.0, 47.5)","(2.3, 3.1, 3.076)","(31.0, 75.0, 73.75)","(4.4, 5.9, 5.855555555555556)","(31.0, 65.0, 64.28571428571429)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 141.0)"
06-01-2023 12:05:41.098113,"(13.0, 15.5, 14.666666666666666)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.0)","(21.0, 55.0, 48.18181818181818)","(2.3, 3.1, 3.076)","(31.0, 75.0, 73.75)","(4.4, 5.9, 5.855555555555556)","(31.0, 65.0, 64.28571428571429)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 141.0)"
06-01-2023 12:05:42.697770,"(13.0, 15.5, 14.666666666666666)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.0)","(21.0, 55.0, 48.18181818181818)","(2.3, 3.1, 3.076)","(31.0, 75.0, 73.75)","(4.4, 5.9, 5.855555555555556)","(31.0, 65.0, 64.28571428571429)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 141.0)"
06-01-2023 12:05:44.317192,"(13.0, 15.5, 14.666666666666666)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.0)","(21.0, 55.0, 48.18181818181818)","(2.3, 3.1, 3.076)","(31.0, 75.0, 73.75)","(4.4, 5.9, 5.855555555555556)","(31.0, 65.0, 64.28571428571429)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 130.0)"
06-01-2023 12:05:46.007016,"(13.0, 15.5, 14.666666666666666)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.0)","(21.0, 55.0, 48.18181818181818)","(2.3, 3.1, 3.076)","(31.0, 75.0, 73.75)","(4.4, 5.9, 5.855555555555556)","(31.0, 65.0, 64.28571428571429)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 130.0)"
06-01-2023 12:05:47.411160,"(13.0, 15.5, 14.666666666666666)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 48.18181818181818)","(2.3, 3.1, 3.076)","(31.0, 75.0, 73.75)","(4.4, 5.9, 5.855555555555556)","(31.0, 65.0, 64.28571428571429)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 130.0)"
06-01-2023 12:05:48.863840,"(13.0, 15.5, 14.666666666666666)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 48.18181818181818)","(2.3, 3.1, 3.076)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.633333333333334)","(31.0, 65.0, 63.75)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 130.0)"
06-01-2023 12:05:50.289301,"(13.0, 15.5, 14.666666666666666)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 48.18181818181818)","(2.3, 3.1, 3.076)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.633333333333334)","(31.0, 65.0, 63.75)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 130.0)"
06-01-2023 12:05:51.748590,"(13.0, 15.5, 14.666666666666666)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 48.18181818181818)","(2.3, 3.1, 3.076)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.633333333333334)","(31.0, 65.0, 63.75)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 130.0)"
06-01-2023 12:05:53.202380,"(13.0, 15.5, 14.666666666666666)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 48.18181818181818)","(2.3, 3.1, 3.076)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.633333333333334)","(31.0, 65.0, 63.75)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 130.0)"
06-01-2023 12:05:54.620090,"(13.0, 15.5, 14.666666666666666)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 48.18181818181818)","(2.3, 3.1, 3.076)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.633333333333334)","(31.0, 65.0, 63.75)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 126.66666666666667)"
06-01-2023 12:05:56.077354,"(13.0, 15.5, 14.666666666666666)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 48.18181818181818)","(2.3, 3.1, 3.076)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.633333333333334)","(31.0, 65.0, 63.75)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 140.33333333333334)"
06-01-2023 12:05:57.489763,"(13.0, 15.5, 14.666666666666666)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 44.166666666666664)","(2.3, 3.1, 3.076)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.633333333333334)","(31.0, 65.0, 63.75)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 102.0)"
06-01-2023 12:05:59.027322,"(13.0, 15.5, 14.666666666666666)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 44.166666666666664)","(2.3, 3.1, 3.090909090909091)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.847368421052632)","(31.0, 65.0, 64.0)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 136.8)"
