,Gee Gee Secondover,Liffeybeau,Turk Warrior,Blaze Forth,Galenus,Le Cadeau,Music Addition,Julius,Street Tough,Emily
11-01-2023 14:13:52.293559,"(11.0, 18.5, 15.125)","(21.0, 42.0, 37.8)","(3.8, 4.4, 4.236363636363636)","(31.0, 100.0, 82.85714285714286)","(5.5, 8.6, 8.2)","(13.0, 23.0, 20.25)","(21.0, 46.0, 40.57142857142857)","(4.4, 5.4, 5.057142857142857)","(21.0, 65.0, 49.8)","(3.7, 4.2, 4.04)"
11-01-2023 14:13:53.637850,"(11.0, 18.5, 15.125)","(21.0, 42.0, 37.8)","(3.8, 4.4, 4.236363636363636)","(31.0, 100.0, 82.85714285714286)","(5.5, 8.6, 8.2)","(13.0, 23.0, 20.25)","(21.0, 46.0, 40.57142857142857)","(4.4, 5.4, 5.057142857142857)","(21.0, 65.0, 49.8)","(3.7, 4.2, 4.04)"
11-01-2023 14:13:54.743994,"(11.0, 18.5, 15.125)","(21.0, 42.0, 37.8)","(3.8, 4.4, 4.236363636363636)","(31.0, 100.0, 82.85714285714286)","(5.5, 8.6, 8.2)","(13.0, 23.0, 20.25)","(21.0, 46.0, 40.57142857142857)","(4.4, 5.4, 5.057142857142857)","(21.0, 65.0, 49.8)","(3.7, 4.2, 4.04)"
11-01-2023 14:13:55.869354,"(11.0, 18.5, 15.125)","(21.0, 42.0, 37.8)","(3.8, 4.4, 4.236363636363636)","(31.0, 100.0, 82.85714285714286)","(5.5, 8.6, 8.2)","(13.0, 23.0, 20.25)","(21.0, 46.0, 40.57142857142857)","(4.4, 5.4, 5.057142857142857)","(21.0, 65.0, 49.8)","(3.7, 4.2, 4.04)"
11-01-2023 14:13:57.047399,"(11.0, 18.5, 15.125)","(21.0, 42.0, 37.8)","(3.8, 4.4, 4.236363636363636)","(31.0, 100.0, 82.85714285714286)","(5.5, 8.6, 8.2)","(13.0, 23.0, 20.25)","(21.0, 46.0, 40.57142857142857)","(4.4, 5.4, 5.057142857142857)","(21.0, 65.0, 52.33333333333333)","(3.7, 4.2, 4.04)"
11-01-2023 14:13:58.270546,"(11.0, 18.5, 15.125)","(21.0, 42.0, 37.8)","(3.8, 4.4, 4.236363636363636)","(31.0, 100.0, 82.85714285714286)","(5.5, 8.6, 8.2)","(13.0, 23.0, 20.25)","(21.0, 46.0, 41.25)","(4.4, 5.4, 5.057142857142857)","(21.0, 65.0, 52.33333333333333)","(3.7, 4.2, 4.04)"
11-01-2023 14:13:59.473581,"(11.0, 18.5, 15.125)","(21.0, 42.0, 37.8)","(3.8, 4.4, 4.236363636363636)","(31.0, 100.0, 82.85714285714286)","(5.5, 8.6, 8.2)","(13.0, 23.0, 20.25)","(21.0, 46.0, 41.25)","(4.4, 5.4, 5.057142857142857)","(21.0, 65.0, 52.33333333333333)","(3.7, 4.2, 4.128571428571429)"
11-01-2023 14:14:00.640545,"(11.0, 18.5, 15.125)","(21.0, 42.0, 37.8)","(3.8, 4.4, 4.236363636363636)","(31.0, 100.0, 82.85714285714286)","(5.5, 8.6, 8.2)","(13.0, 23.0, 20.25)","(21.0, 46.0, 41.25)","(4.4, 5.4, 5.057142857142857)","(21.0, 65.0, 52.33333333333333)","(3.7, 4.2, 4.128571428571429)"
11-01-2023 14:14:01.734320,"(11.0, 18.5, 15.125)","(21.0, 42.0, 37.8)","(3.8, 4.4, 4.236363636363636)","(31.0, 100.0, 82.85714285714286)","(5.5, 8.6, 8.2)","(13.0, 23.0, 19.0)","(21.0, 46.0, 40.3)","(4.4, 5.4, 5.05)","(21.0, 65.0, 56.55555555555556)","(3.7, 4.2, 4.109090909090909)"
11-01-2023 14:14:02.841770,"(11.0, 18.5, 15.125)","(21.0, 42.0, 39.0)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 88.0)","(5.5, 8.6, 8.2)","(13.0, 23.0, 19.0)","(21.0, 46.0, 41.875)","(4.4, 5.4, 5.05)","(21.0, 65.0, 56.55555555555556)","(3.7, 4.2, 4.128571428571429)"
11-01-2023 14:14:04.000203,"(11.0, 18.0, 16.0)","(21.0, 40.0, 39.0)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 88.0)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.166666666666668)","(21.0, 44.0, 37.0)","(4.4, 5.4, 5.057142857142857)","(21.0, 65.0, 57.4)","(3.7, 4.2, 4.128571428571429)"
11-01-2023 14:14:05.149999,"(11.0, 19.0, 15.428571428571429)","(21.0, 40.0, 39.0)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 88.0)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.166666666666668)","(21.0, 46.0, 37.0)","(4.4, 5.4, 5.057142857142857)","(21.0, 65.0, 53.4)","(3.7, 4.2, 4.109090909090909)"
11-01-2023 14:14:06.301185,"(11.0, 18.5, 16.25)","(21.0, 38.0, 37.16666666666667)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 76.0)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.166666666666668)","(21.0, 46.0, 37.0)","(4.4, 5.4, 5.05)","(21.0, 60.0, 53.4)","(3.7, 4.2, 4.109090909090909)"
11-01-2023 14:14:07.443886,"(11.0, 18.5, 15.285714285714286)","(21.0, 38.0, 37.16666666666667)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 76.0)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 40.0)","(4.4, 5.4, 5.05)","(21.0, 60.0, 74.11111111111111)","(3.7, 4.2, 4.109090909090909)"
11-01-2023 14:14:08.750593,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 76.0)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.05)","(21.0, 80.0, 41.0)","(3.7, 4.2, 4.109090909090909)"
11-01-2023 14:14:09.990092,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 76.0)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.05)","(21.0, 80.0, 59.33333333333333)","(3.7, 4.2, 4.109090909090909)"
11-01-2023 14:14:11.117922,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 76.0)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.05)","(21.0, 75.0, 69.6)","(3.7, 4.2, 4.109090909090909)"
11-01-2023 14:14:12.496883,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 76.0)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.05)","(21.0, 80.0, 69.6)","(3.7, 4.2, 4.109090909090909)"
11-01-2023 14:14:13.853300,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 76.0)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.05)","(21.0, 80.0, 69.6)","(3.7, 4.2, 4.042105263157895)"
11-01-2023 14:14:15.204019,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 76.0)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.05)","(21.0, 80.0, 69.6)","(3.7, 4.2, 4.042105263157895)"
11-01-2023 14:14:16.563099,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 76.0)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.05)","(21.0, 80.0, 69.6)","(3.7, 4.2, 4.045454545454545)"
11-01-2023 14:14:17.952445,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 76.0)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.05)","(21.0, 80.0, 69.6)","(3.7, 4.1, 4.008333333333334)"
11-01-2023 14:14:19.581435,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 80.0)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.05)","(21.0, 80.0, 69.6)","(3.7, 4.2, 4.008333333333334)"
11-01-2023 14:14:20.872192,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 80.0)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.05)","(21.0, 80.0, 69.6)","(3.7, 4.2, 4.038235294117647)"
11-01-2023 14:14:22.400497,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 80.0)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.05)","(21.0, 80.0, 69.6)","(3.7, 4.1, 4.038235294117647)"
11-01-2023 14:14:23.650045,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 80.0)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.05)","(21.0, 80.0, 69.6)","(3.7, 4.1, 4.038235294117647)"
11-01-2023 14:14:24.861242,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 80.0)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.057142857142857)","(21.0, 80.0, 69.6)","(3.7, 4.1, 4.038235294117647)"
11-01-2023 14:14:25.970233,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 82.85714285714286)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.057142857142857)","(21.0, 80.0, 69.6)","(3.7, 4.1, 4.025)"
11-01-2023 14:14:27.120889,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 83.42857142857143)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.05)","(21.0, 80.0, 69.6)","(3.7, 4.1, 4.025)"
11-01-2023 14:14:28.305456,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 83.42857142857143)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.05)","(21.0, 80.0, 69.6)","(3.7, 4.1, 4.025)"
11-01-2023 14:14:29.627270,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 88.4)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.05)","(21.0, 80.0, 69.6)","(3.7, 4.1, 4.025)"
11-01-2023 14:14:30.824700,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 88.4)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.05)","(21.0, 80.0, 69.6)","(3.7, 4.1, 4.025)"
11-01-2023 14:14:32.032537,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 88.4)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.236363636363636)","(21.0, 80.0, 69.6)","(3.7, 4.1, 4.025)"
11-01-2023 14:14:33.198314,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 88.4)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.236363636363636)","(21.0, 80.0, 69.6)","(3.7, 4.1, 4.029545454545454)"
11-01-2023 14:14:34.359854,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 88.4)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.243478260869566)","(21.0, 80.0, 69.6)","(3.7, 4.2, 4.029545454545454)"
11-01-2023 14:14:35.640910,"(11.0, 18.5, 15.285714285714286)","(21.0, 40.0, 34.5)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 62.66666666666667)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.243478260869566)","(21.0, 80.0, 59.33333333333333)","(3.7, 4.2, 4.029545454545454)"
11-01-2023 14:14:36.763737,"(11.0, 18.5, 16.0)","(21.0, 38.0, 32.0)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 62.66666666666667)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.243478260869566)","(21.0, 75.0, 56.0)","(3.7, 4.2, 4.029545454545454)"
11-01-2023 14:14:37.911865,"(11.0, 19.0, 18.0)","(21.0, 38.0, 32.0)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 77.6)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.5)","(4.4, 5.4, 5.243478260869566)","(21.0, 70.0, 56.0)","(3.7, 4.2, 4.029545454545454)"
11-01-2023 14:14:39.065487,"(11.0, 19.0, 18.5)","(21.0, 38.0, 32.0)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 77.6)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 40.333333333333336)","(4.4, 5.4, 5.243478260869566)","(21.0, 70.0, 49.5)","(3.7, 4.2, 4.088888888888889)"
11-01-2023 14:14:40.265623,"(11.0, 19.0, 18.5)","(21.0, 38.0, 32.0)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 77.6)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 40.333333333333336)","(4.4, 5.4, 5.294736842105263)","(21.0, 70.0, 49.5)","(3.7, 4.2, 4.088888888888889)"
11-01-2023 14:14:41.706798,"(11.0, 19.0, 18.5)","(21.0, 38.0, 32.0)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 77.6)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 40.333333333333336)","(4.4, 5.4, 5.294736842105263)","(21.0, 70.0, 49.5)","(3.7, 4.2, 4.088888888888889)"
11-01-2023 14:14:43.127232,"(11.0, 19.0, 18.5)","(21.0, 38.0, 32.0)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 77.6)","(5.5, 8.6, 8.2)","(13.0, 23.0, 21.428571428571427)","(21.0, 46.0, 41.75)","(4.4, 5.4, 5.294736842105263)","(21.0, 70.0, 58.285714285714285)","(3.7, 4.2, 4.26)"
11-01-2023 14:14:44.403243,"(11.0, 19.0, 18.444444444444443)","(21.0, 38.0, 32.0)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 77.6)","(5.5, 8.6, 8.2)","(13.0, 23.0, 19.333333333333332)","(21.0, 46.0, 41.75)","(4.4, 5.4, 5.273170731707317)","(21.0, 70.0, 58.285714285714285)","(3.7, 4.4, 4.226315789473684)"
11-01-2023 14:14:45.501750,"(11.0, 18.5, 17.6)","(21.0, 38.0, 32.0)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 77.6)","(5.5, 8.6, 8.2)","(13.0, 22.0, 20.0)","(21.0, 46.0, 41.75)","(4.4, 5.4, 5.273170731707317)","(21.0, 70.0, 58.285714285714285)","(3.7, 4.4, 4.2)"
11-01-2023 14:14:46.724627,"(11.0, 19.0, 17.5)","(21.0, 38.0, 32.0)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 77.6)","(5.5, 8.6, 8.2)","(13.0, 24.0, 20.0)","(21.0, 46.0, 41.75)","(4.4, 5.4, 5.2844444444444445)","(21.0, 70.0, 58.285714285714285)","(3.7, 4.4, 4.2875)"
11-01-2023 14:14:47.908866,"(11.0, 19.0, 17.5)","(21.0, 38.0, 32.0)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 77.6)","(5.5, 8.6, 8.2)","(13.0, 24.0, 20.0)","(21.0, 46.0, 41.75)","(4.4, 5.4, 5.286956521739131)","(21.0, 70.0, 58.285714285714285)","(3.7, 4.3, 4.2875)"
11-01-2023 14:14:49.038413,"(11.0, 19.0, 18.25)","(21.0, 38.0, 32.0)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 77.6)","(5.5, 8.6, 8.2)","(13.0, 24.0, 23.0)","(21.0, 46.0, 41.75)","(4.4, 5.4, 5.286956521739131)","(21.0, 70.0, 58.285714285714285)","(3.7, 4.3, 4.338461538461538)"
11-01-2023 14:14:50.280365,"(11.0, 18.5, 17.357142857142858)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 77.6)","(5.5, 8.6, 8.2)","(13.0, 24.0, 22.285714285714285)","(21.0, 46.0, 41.75)","(4.4, 5.4, 5.281818181818182)","(21.0, 70.0, 58.285714285714285)","(3.7, 4.4, 4.3545454545454545)"
11-01-2023 14:14:51.458113,"(11.0, 18.5, 17.357142857142858)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 77.6)","(5.5, 8.6, 7.6)","(13.0, 24.0, 21.0)","(21.0, 46.0, 41.75)","(4.4, 5.4, 5.281818181818182)","(21.0, 70.0, 59.0)","(3.7, 4.4, 4.3545454545454545)"
11-01-2023 14:14:52.611321,"(11.0, 19.0, 17.714285714285715)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.22608695652174)","(31.0, 100.0, 77.6)","(5.5, 8.6, 7.525)","(13.0, 24.0, 20.5)","(21.0, 46.0, 41.75)","(4.4, 5.4, 5.281818181818182)","(21.0, 65.0, 59.0)","(3.7, 4.4, 4.533333333333333)"
11-01-2023 14:14:53.721149,"(11.0, 19.0, 17.714285714285715)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.223529411764706)","(31.0, 100.0, 77.6)","(5.5, 8.4, 7.525)","(13.0, 23.0, 20.5)","(21.0, 46.0, 41.75)","(4.4, 5.4, 5.281818181818182)","(21.0, 65.0, 51.142857142857146)","(3.7, 4.8, 4.533333333333333)"
11-01-2023 14:14:54.825275,"(11.0, 19.0, 16.545454545454547)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.223529411764706)","(31.0, 100.0, 77.6)","(5.5, 8.4, 7.525)","(13.0, 23.0, 20.5)","(21.0, 46.0, 41.75)","(4.4, 5.4, 5.281818181818182)","(21.0, 60.0, 51.142857142857146)","(3.7, 4.8, 4.533333333333333)"
11-01-2023 14:14:56.231446,"(11.0, 18.5, 17.357142857142858)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.223529411764706)","(31.0, 100.0, 77.6)","(5.5, 8.4, 7.542857142857143)","(13.0, 23.0, 20.5)","(21.0, 46.0, 41.75)","(4.4, 5.4, 5.281818181818182)","(21.0, 60.0, 51.142857142857146)","(3.7, 4.8, 4.533333333333333)"
11-01-2023 14:14:57.581392,"(11.0, 19.0, 17.714285714285715)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.223529411764706)","(31.0, 100.0, 77.6)","(5.5, 8.4, 7.542857142857143)","(13.0, 23.0, 20.5)","(21.0, 46.0, 41.75)","(4.4, 5.4, 5.281818181818182)","(21.0, 60.0, 51.142857142857146)","(3.7, 4.8, 4.6909090909090905)"
11-01-2023 14:14:58.909377,"(11.0, 19.0, 17.714285714285715)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.223529411764706)","(31.0, 100.0, 77.6)","(5.5, 8.4, 7.542857142857143)","(13.0, 23.0, 20.5)","(21.0, 46.0, 41.75)","(4.4, 5.4, 5.281818181818182)","(21.0, 60.0, 51.142857142857146)","(3.7, 4.8, 4.6909090909090905)"
11-01-2023 14:15:00.395366,"(11.0, 19.0, 17.357142857142858)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.223529411764706)","(31.0, 100.0, 77.6)","(5.5, 8.4, 7.542857142857143)","(13.0, 23.0, 20.5)","(21.0, 46.0, 41.75)","(4.4, 5.4, 5.279069767441861)","(21.0, 60.0, 51.142857142857146)","(3.7, 4.8, 4.571428571428571)"
11-01-2023 14:15:01.663323,"(11.0, 18.5, 16.5)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.223529411764706)","(31.0, 100.0, 77.6)","(5.5, 8.4, 7.542857142857143)","(13.0, 23.0, 20.5)","(21.0, 46.0, 41.75)","(4.4, 5.4, 5.272727272727273)","(21.0, 60.0, 51.142857142857146)","(3.7, 4.8, 4.4750000000000005)"
11-01-2023 14:15:02.919018,"(11.0, 18.5, 16.5)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.223529411764706)","(31.0, 100.0, 88.8)","(5.5, 8.4, 7.542857142857143)","(13.0, 23.0, 20.5)","(21.0, 46.0, 41.75)","(4.4, 5.4, 5.272727272727273)","(21.0, 60.0, 51.142857142857146)","(3.7, 4.7, 4.4750000000000005)"
11-01-2023 14:15:04.101425,"(11.0, 18.5, 16.5)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.223529411764706)","(31.0, 100.0, 88.8)","(5.5, 8.4, 7.542857142857143)","(13.0, 23.0, 20.5)","(21.0, 46.0, 42.6)","(4.4, 5.4, 5.272727272727273)","(21.0, 60.0, 52.25)","(3.7, 4.7, 4.4750000000000005)"
11-01-2023 14:15:05.286067,"(11.0, 18.5, 16.5)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.223529411764706)","(31.0, 100.0, 88.8)","(5.5, 8.4, 7.542857142857143)","(13.0, 23.0, 20.5)","(21.0, 46.0, 42.6)","(4.4, 5.4, 5.272727272727273)","(21.0, 60.0, 52.25)","(3.7, 4.7, 4.557894736842106)"
11-01-2023 14:15:06.440557,"(11.0, 18.5, 16.5)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.223529411764706)","(31.0, 100.0, 88.8)","(5.5, 8.4, 7.542857142857143)","(13.0, 23.0, 20.5)","(21.0, 46.0, 42.6)","(4.4, 5.4, 5.272727272727273)","(21.0, 60.0, 49.66666666666667)","(3.7, 4.7, 4.515384615384615)"
11-01-2023 14:15:07.611392,"(11.0, 18.5, 16.5)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.223529411764706)","(31.0, 100.0, 89.81818181818181)","(5.5, 8.4, 7.542857142857143)","(13.0, 23.0, 20.5)","(21.0, 46.0, 42.6)","(4.4, 5.4, 5.272727272727273)","(21.0, 60.0, 40.0)","(3.7, 4.7, 4.515384615384615)"
11-01-2023 14:15:08.893420,"(11.0, 18.5, 16.68181818181818)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.144444444444444)","(31.0, 100.0, 89.81818181818181)","(5.5, 8.4, 7.542857142857143)","(13.0, 23.0, 20.727272727272727)","(21.0, 46.0, 38.0)","(4.4, 5.4, 5.272727272727273)","(21.0, 60.0, 40.0)","(3.7, 4.7, 4.572)"
11-01-2023 14:15:10.158377,"(11.0, 18.5, 15.583333333333334)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.144444444444444)","(31.0, 100.0, 73.0)","(5.5, 8.4, 7.542857142857143)","(13.0, 23.0, 20.727272727272727)","(21.0, 46.0, 38.0)","(4.4, 5.4, 5.272727272727273)","(21.0, 60.0, 50.0)","(3.7, 4.7, 4.576923076923077)"
11-01-2023 14:15:11.326524,"(11.0, 18.5, 15.583333333333334)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.144444444444444)","(31.0, 100.0, 73.0)","(5.5, 8.4, 7.542857142857143)","(13.0, 23.0, 20.727272727272727)","(21.0, 46.0, 38.0)","(4.4, 5.4, 5.272727272727273)","(21.0, 60.0, 50.0)","(3.7, 4.7, 4.576923076923077)"
11-01-2023 14:15:12.531353,"(11.0, 18.5, 15.583333333333334)","(21.0, 38.0, 31.25)","(3.8, 4.4, 4.144444444444444)","(31.0, 100.0, 73.0)","(5.5, 8.4, 7.542857142857143)","(13.0, 23.0, 20.727272727272727)","(21.0, 46.0, 40.666666666666664)","(4.4, 5.4, 5.272727272727273)","(21.0, 60.0, 50.0)","(3.7, 4.7, 4.5875)"
11-01-2023 14:15:13.744576,"(11.0, 18.5, 15.583333333333334)","(21.0, 38.0, 34.142857142857146)","(3.8, 4.4, 4.144444444444444)","(31.0, 100.0, 73.0)","(5.5, 8.4, 7.542857142857143)","(13.0, 23.0, 20.727272727272727)","(21.0, 46.0, 40.666666666666664)","(4.4, 5.4, 5.272727272727273)","(21.0, 60.0, 50.0)","(3.7, 4.7, 4.542105263157895)"
11-01-2023 14:15:14.997558,"(11.0, 18.5, 15.583333333333334)","(21.0, 38.0, 32.27272727272727)","(3.8, 4.4, 4.144444444444444)","(31.0, 100.0, 73.0)","(5.5, 8.4, 7.542857142857143)","(13.0, 23.0, 20.727272727272727)","(21.0, 46.0, 40.666666666666664)","(4.4, 5.4, 5.272727272727273)","(21.0, 60.0, 50.0)","(3.7, 4.7, 4.6454545454545455)"
11-01-2023 14:15:16.232719,"(11.0, 18.5, 15.583333333333334)","(21.0, 38.0, 32.27272727272727)","(3.8, 4.4, 4.18)","(31.0, 100.0, 73.0)","(5.5, 8.4, 7.542857142857143)","(13.0, 23.0, 20.727272727272727)","(21.0, 46.0, 40.666666666666664)","(4.4, 5.4, 5.272727272727273)","(21.0, 60.0, 50.0)","(3.7, 4.7, 4.58)"
11-01-2023 14:15:17.443584,"(11.0, 18.5, 15.583333333333334)","(21.0, 38.0, 32.27272727272727)","(3.8, 4.3, 4.18)","(31.0, 100.0, 73.0)","(5.5, 8.4, 7.542857142857143)","(13.0, 23.0, 20.727272727272727)","(21.0, 46.0, 40.666666666666664)","(4.4, 5.4, 5.272727272727273)","(21.0, 60.0, 50.0)","(3.7, 4.7, 4.6454545454545455)"
