,Doctor Steve Nz,Rockin Rufus,Eton Rock,Captains Beachbabe,Miss Lamarr,Gold Horseshoe,Blockjorg,Simply Shaz Nz,Mista Editorial Nz,The Verandah
11-01-2023 18:17:01.183645,"(5.5, 99999, 99990)","(15.0, 24.0, 22.5)","(1.45, 1.65, 1.5265)","(61.0, 200.0, 113.33333333333334)","(10.0, 22.0, 19.0)","(51.0, 160.0, 112.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.714285714285715)"
11-01-2023 18:17:02.611510,"(5.5, 99999, 99990)","(15.0, 24.0, 23.0625)","(1.45, 1.65, 1.533076923076923)","(61.0, 200.0, 113.33333333333334)","(10.0, 22.0, 18.76923076923077)","(51.0, 160.0, 112.5)","(91.0, 190.0, 172.72727272727275)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 38.4)"
11-01-2023 18:17:04.059756,"(5.5, 99999, 99990)","(15.0, 24.0, 22.5)","(1.45, 1.65, 1.52)","(61.0, 200.0, 113.33333333333334)","(10.0, 22.0, 20.636363636363637)","(51.0, 160.0, 112.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.714285714285715)"
11-01-2023 18:17:05.468368,"(5.5, 99999, 99990)","(15.0, 24.0, 22.5)","(1.45, 1.65, 1.52)","(61.0, 200.0, 113.33333333333334)","(10.0, 22.0, 20.636363636363637)","(51.0, 160.0, 112.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.714285714285715)"
11-01-2023 18:17:07.148311,"(5.5, 99999, 99990)","(15.0, 24.0, 22.5)","(1.45, 1.65, 1.52)","(61.0, 200.0, 113.33333333333334)","(10.0, 22.0, 17.333333333333332)","(51.0, 160.0, 112.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.714285714285715)"
11-01-2023 18:17:08.679787,"(5.5, 99999, 99990)","(15.0, 24.0, 22.5)","(1.45, 1.65, 1.52)","(61.0, 200.0, 113.33333333333334)","(10.0, 22.0, 17.333333333333332)","(51.0, 160.0, 112.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.714285714285715)"
11-01-2023 18:17:10.331816,"(5.5, 99999, 99990)","(15.0, 24.0, 22.5)","(1.45, 1.65, 1.52)","(61.0, 200.0, 113.33333333333334)","(10.0, 22.0, 17.333333333333332)","(51.0, 160.0, 112.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.714285714285715)"
11-01-2023 18:17:11.767317,"(5.5, 99999, 99990)","(15.0, 24.0, 22.5)","(1.45, 1.65, 1.52)","(61.0, 200.0, 113.33333333333334)","(10.0, 22.0, 17.333333333333332)","(51.0, 160.0, 112.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.714285714285715)"
11-01-2023 18:17:13.193009,"(5.5, 99999, 99990)","(15.0, 24.0, 22.5)","(1.45, 1.65, 1.52)","(61.0, 200.0, 113.33333333333334)","(10.0, 22.0, 17.333333333333332)","(51.0, 160.0, 115.0)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.714285714285715)"
11-01-2023 18:17:14.572434,"(5.5, 99999, 99990)","(15.0, 24.0, 22.5)","(1.45, 1.65, 1.52)","(61.0, 200.0, 113.33333333333334)","(10.0, 22.0, 18.5)","(51.0, 160.0, 115.0)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.714285714285715)"
11-01-2023 18:17:15.864083,"(5.5, 99999, 99990)","(15.0, 24.0, 22.5)","(1.45, 1.65, 1.52)","(61.0, 200.0, 113.33333333333334)","(10.0, 22.0, 18.5)","(51.0, 160.0, 115.0)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.714285714285715)"
11-01-2023 18:17:17.172199,"(5.5, 99999, 99990)","(15.0, 24.0, 22.5)","(1.45, 1.65, 1.52)","(61.0, 200.0, 113.33333333333334)","(10.0, 22.0, 18.5)","(51.0, 160.0, 115.0)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.714285714285715)"
11-01-2023 18:17:18.445107,"(5.5, 99999, 99990)","(15.0, 24.0, 22.5)","(1.45, 1.65, 1.52)","(61.0, 200.0, 113.33333333333334)","(10.0, 22.0, 18.5)","(51.0, 160.0, 115.0)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.714285714285715)"
11-01-2023 18:17:19.892845,"(5.5, 99999, 99990)","(15.0, 24.0, 22.5)","(1.45, 1.65, 1.52)","(61.0, 200.0, 113.33333333333334)","(10.0, 22.0, 18.5)","(51.0, 160.0, 115.0)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.714285714285715)"
11-01-2023 18:17:21.383302,"(5.5, 99999, 99990)","(15.0, 24.0, 22.5)","(1.45, 1.65, 1.52)","(61.0, 200.0, 113.33333333333334)","(10.0, 22.0, 20.25)","(51.0, 160.0, 115.0)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.714285714285715)"
11-01-2023 18:17:22.793466,"(5.5, 99999, 99990)","(15.0, 24.0, 22.5)","(1.45, 1.65, 1.5426086956521738)","(61.0, 200.0, 113.33333333333334)","(10.0, 22.0, 19.4)","(51.0, 160.0, 115.0)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.0)"
11-01-2023 18:17:24.240189,"(5.5, 99999, 99990)","(15.0, 24.0, 22.5)","(1.45, 1.65, 1.5426086956521738)","(61.0, 200.0, 113.33333333333334)","(10.0, 22.0, 19.4)","(51.0, 160.0, 115.0)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.0)"
11-01-2023 18:17:25.616897,"(5.5, 99999, 99990)","(15.0, 24.0, 22.5)","(1.45, 1.65, 1.5268421052631578)","(61.0, 200.0, 135.0)","(10.0, 22.0, 19.4)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.0)"
11-01-2023 18:17:27.046775,"(5.5, 99999, 99990)","(15.0, 24.0, 22.125)","(1.45, 1.65, 1.5482608695652174)","(61.0, 200.0, 135.0)","(10.0, 22.0, 19.4)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.0)"
11-01-2023 18:17:28.406682,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.5482608695652174)","(61.0, 200.0, 135.0)","(10.0, 22.0, 19.4)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.0)"
11-01-2023 18:17:29.759293,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.5392307692307692)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.85714285714286)"
11-01-2023 18:17:31.198163,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.5392307692307692)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.85714285714286)"
11-01-2023 18:17:32.571549,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.5392307692307692)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.85714285714286)"
11-01-2023 18:17:34.235346,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.5392307692307692)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.85714285714286)"
11-01-2023 18:17:35.810013,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.5482608695652174)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.66666666666667)"
11-01-2023 18:17:37.292091,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.5482608695652174)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.66666666666667)"
11-01-2023 18:17:38.763798,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.5482608695652174)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.66666666666667)"
11-01-2023 18:17:40.073496,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.5482608695652174)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.66666666666667)"
11-01-2023 18:17:41.505281,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.5482608695652174)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.66666666666667)"
11-01-2023 18:17:42.813528,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.5482608695652174)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.66666666666667)"
11-01-2023 18:17:44.266843,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.5482608695652174)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.66666666666667)"
11-01-2023 18:17:45.701030,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.5268421052631578)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.66666666666667)"
11-01-2023 18:17:47.086805,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.5482608695652174)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.66666666666667)"
11-01-2023 18:17:48.508560,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.5482608695652174)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.66666666666667)"
11-01-2023 18:17:49.934098,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.5482608695652174)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.66666666666667)"
11-01-2023 18:17:51.338348,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.5482608695652174)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.66666666666667)"
11-01-2023 18:17:52.684145,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.5482608695652174)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.66666666666667)"
11-01-2023 18:17:54.083413,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 37.66666666666667)"
11-01-2023 18:17:55.495398,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 135.0)","(10.0, 22.0, 18.0)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:17:57.020485,"(5.5, 99999, 99990)","(15.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 135.0)","(10.0, 22.0, 17.25)","(51.0, 160.0, 117.5)","(91.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:17:58.299181,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:17:59.609492,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:01.023175,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:02.491577,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:03.910435,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:05.307280,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:06.769037,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:08.245931,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:09.720075,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:11.135342,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:12.470844,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:13.748777,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:15.184043,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:16.455540,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:17.839980,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:19.237008,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:20.635014,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:21.977748,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:23.386358,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:24.705282,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:26.018684,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:27.462883,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:28.875630,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.25)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:30.262235,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 21.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:31.647085,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.5482608695652174)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:32.929276,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.5482608695652174)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:34.280660,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:35.656351,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:37.013401,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:38.241948,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:39.448275,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:40.723298,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 115.0)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:42.307280,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:43.713417,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
11-01-2023 18:18:44.965170,"(5.5, 99999, 99990)","(14.0, 24.0, 22.375)","(1.45, 1.65, 1.56)","(61.0, 200.0, 113.33333333333334)","(10.0, 23.0, 17.166666666666668)","(51.0, 160.0, 117.5)","(101.0, 190.0, 162.85714285714286)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 40.0, 35.666666666666664)"
