,Rapid Combustion,Hally Mulwee,Tiny Sparkle,Thanks For That,Bad Boy Smooth,Torpedo Rose,Fun Day Friday,Roy Rip
11-01-2023 10:22:52.322628,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.3, 3.2768421052631576)"
11-01-2023 10:22:53.345928,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.5, 3.2768421052631576)"
11-01-2023 10:22:54.433872,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.5, 3.7576470588235296)"
11-01-2023 10:22:55.494927,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:22:56.507399,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:22:57.493320,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:22:58.571503,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:22:59.746460,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:00.774456,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:01.813672,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:02.888445,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:03.930123,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:05.053339,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:06.195361,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:07.377358,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:08.522034,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:09.602923,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:10.663737,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:11.709285,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:12.729198,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:13.758160,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:14.785098,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:15.819206,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:16.893852,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:17.958130,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:19.053841,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:20.232014,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:21.389985,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:22.498799,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:23.561209,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:24.631640,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:25.667000,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:26.684266,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:27.699732,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:28.689607,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:29.714560,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:30.720040,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:31.703634,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:32.700477,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:33.699425,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:34.737481,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:35.754773,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:36.775346,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:37.862465,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:38.990375,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:40.183326,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:41.340619,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:42.429240,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:43.522386,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:44.563610,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:45.588482,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:46.661352,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:47.693870,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:48.803644,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:49.960825,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:51.109751,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:52.248393,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:53.608595,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:55.000088,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:56.447940,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:57.829221,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:58.890299,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:23:59.950779,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:01.038091,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:02.330083,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:03.738097,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:04.917393,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:06.040323,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:07.345761,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:08.375423,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:09.367868,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:10.410011,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:11.418186,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:12.394867,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:13.369010,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:14.346570,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:15.351772,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:16.385874,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:17.375158,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:18.360947,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:19.353739,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:20.416798,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
