,Essential Three,Champagne Reactor,Whata Reactor,Subtle Advice,Chasin Dreamz,Non Passare,Jaydes Terror,Soulwriter
05-01-2023 13:52:54.985769,"(91.0, 140.0, 125.71428571428572)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.0)","(4.4, 7.0, 6.4)","(3.8, 4.9, 4.775)"
05-01-2023 13:52:56.051941,"(91.0, 140.0, 125.71428571428572)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.0)","(4.4, 7.0, 6.4)","(3.8, 4.9, 4.775)"
05-01-2023 13:52:57.121939,"(91.0, 140.0, 125.71428571428572)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.0)","(4.4, 7.0, 6.4)","(3.8, 4.9, 4.775)"
05-01-2023 13:52:58.225217,"(91.0, 140.0, 125.71428571428572)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.0)","(4.4, 7.0, 6.4)","(3.8, 4.9, 4.775)"
05-01-2023 13:52:59.380665,"(91.0, 140.0, 125.71428571428572)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.0)","(4.4, 7.0, 6.4)","(3.8, 4.9, 4.728125)"
05-01-2023 13:53:00.546947,"(91.0, 140.0, 125.71428571428572)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.0)","(4.4, 7.0, 6.4)","(3.8, 5.0, 4.7375)"
05-01-2023 13:53:01.707252,"(91.0, 140.0, 125.71428571428572)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.0)","(4.4, 7.0, 6.4)","(3.8, 5.1, 4.7375)"
05-01-2023 13:53:02.903278,"(91.0, 140.0, 125.71428571428572)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.0)","(4.4, 7.0, 6.4)","(3.8, 5.1, 4.7375)"
05-01-2023 13:53:04.043313,"(91.0, 140.0, 121.25)","(10.0, 16.0, 14.75)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.0)","(4.4, 7.0, 6.4)","(3.8, 5.1, 4.7375)"
05-01-2023 13:53:05.175958,"(91.0, 140.0, 121.25)","(10.0, 16.0, 14.75)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.0)","(4.4, 7.0, 6.4)","(3.8, 5.1, 4.897674418604651)"
05-01-2023 13:53:06.206785,"(91.0, 140.0, 121.25)","(10.0, 16.0, 14.75)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.0)","(4.4, 7.0, 6.4)","(3.8, 5.1, 4.9)"
05-01-2023 13:53:07.230507,"(91.0, 140.0, 121.25)","(10.0, 16.0, 14.75)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.0)","(4.4, 7.0, 6.4)","(3.8, 5.0, 4.766666666666667)"
05-01-2023 13:53:08.315489,"(91.0, 140.0, 121.25)","(10.0, 16.0, 14.75)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.0)","(4.4, 7.0, 6.0)","(3.8, 5.0, 4.766666666666667)"
05-01-2023 13:53:09.387853,"(91.0, 140.0, 121.25)","(10.0, 16.0, 14.75)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.0)","(4.4, 6.2, 6.0)","(3.8, 5.0, 4.748484848484849)"
05-01-2023 13:53:10.496737,"(91.0, 130.0, 118.57142857142857)","(10.0, 16.0, 14.75)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.0)","(4.4, 6.2, 6.0)","(3.8, 5.1, 4.748484848484849)"
05-01-2023 13:53:11.629182,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 9.866666666666667)","(4.4, 6.2, 6.0)","(3.8, 5.1, 4.748484848484849)"
05-01-2023 13:53:12.738797,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.454545454545453)","(4.4, 6.2, 6.0)","(3.8, 5.1, 4.965116279069767)"
05-01-2023 13:53:13.889566,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.454545454545453)","(4.4, 6.2, 6.0)","(3.8, 5.1, 4.95)"
05-01-2023 13:53:15.032571,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.879999999999999)","(4.4, 6.2, 6.0)","(3.8, 5.0, 4.965116279069767)"
05-01-2023 13:53:16.092524,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.48)","(4.4, 6.2, 6.0)","(3.8, 5.1, 4.754545454545455)"
05-01-2023 13:53:17.155452,"(91.0, 120.0, 111.42857142857143)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.48)","(4.4, 6.2, 6.0)","(3.8, 5.3, 4.8875)"
05-01-2023 13:53:18.201613,"(91.0, 120.0, 111.42857142857143)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.48)","(4.4, 6.2, 6.0)","(3.8, 5.2, 4.825)"
05-01-2023 13:53:19.263859,"(91.0, 120.0, 111.42857142857143)","(10.0, 17.0, 15.5)","(4.6, 6.8, 5.675)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.48)","(4.4, 6.2, 6.0)","(3.8, 5.2, 4.825)"
05-01-2023 13:53:20.401471,"(91.0, 120.0, 111.42857142857143)","(10.0, 17.0, 15.5)","(4.6, 6.8, 5.675)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.576315789473684)","(7.5, 12.0, 11.48)","(4.4, 6.2, 6.0)","(3.8, 5.2, 4.866666666666667)"
05-01-2023 13:53:21.472689,"(91.0, 120.0, 111.42857142857143)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.48)","(4.4, 6.2, 6.0)","(3.8, 5.2, 5.05)"
05-01-2023 13:53:22.567709,"(91.0, 130.0, 108.18181818181819)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.48)","(4.4, 6.2, 6.0)","(3.8, 5.2, 5.20625)"
05-01-2023 13:53:23.786915,"(91.0, 130.0, 108.18181818181819)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.04)","(4.4, 6.2, 6.0)","(3.8, 5.3, 4.7562500000000005)"
05-01-2023 13:53:24.867955,"(91.0, 130.0, 108.18181818181819)","(10.0, 16.5, 14.3)","(4.6, 6.8, 5.675)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.4)","(4.4, 6.2, 6.0)","(3.8, 5.3, 4.7562500000000005)"
05-01-2023 13:53:25.962275,"(91.0, 130.0, 108.18181818181819)","(10.0, 16.5, 14.3)","(4.6, 6.8, 5.675)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.4)","(4.4, 6.2, 6.0)","(3.8, 5.3, 5.05)"
05-01-2023 13:53:27.005368,"(91.0, 130.0, 118.57142857142857)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.4)","(4.4, 6.2, 6.0)","(3.8, 5.2, 5.05)"
05-01-2023 13:53:28.075623,"(91.0, 130.0, 118.57142857142857)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.2)","(4.4, 6.2, 6.0)","(3.8, 5.2, 5.084615384615385)"
05-01-2023 13:53:29.113675,"(91.0, 130.0, 118.57142857142857)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.2)","(4.4, 6.2, 6.0)","(3.8, 5.2, 5.125)"
05-01-2023 13:53:30.203710,"(91.0, 130.0, 118.57142857142857)","(10.0, 16.5, 14.3)","(4.6, 6.8, 5.675)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.2)","(4.4, 6.2, 6.0)","(3.8, 5.2, 5.196428571428571)"
05-01-2023 13:53:31.325413,"(91.0, 130.0, 118.57142857142857)","(10.0, 16.5, 14.3)","(4.6, 6.8, 5.4875)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.2)","(4.4, 6.2, 6.0)","(3.8, 5.2, 5.090909090909091)"
05-01-2023 13:53:32.374670,"(91.0, 130.0, 118.57142857142857)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.8)","(4.4, 6.2, 6.0)","(3.8, 5.2, 5.090909090909091)"
05-01-2023 13:53:33.505568,"(91.0, 130.0, 118.57142857142857)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.8)","(4.4, 6.2, 6.0)","(3.8, 5.2, 5.538461538461538)"
05-01-2023 13:53:34.634484,"(91.0, 130.0, 118.57142857142857)","(10.0, 16.5, 14.3)","(4.6, 6.8, 5.675)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.8)","(4.4, 6.2, 6.0)","(3.8, 5.6, 5.446153846153846)"
05-01-2023 13:53:35.774614,"(91.0, 130.0, 118.57142857142857)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.8)","(4.4, 6.2, 6.0)","(3.8, 5.5, 5.294117647058823)"
05-01-2023 13:53:36.917447,"(91.0, 130.0, 118.57142857142857)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.8)","(4.4, 6.2, 6.0)","(3.8, 5.5, 5.294117647058823)"
05-01-2023 13:53:38.055963,"(91.0, 130.0, 118.57142857142857)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.8)","(4.4, 6.2, 6.0)","(3.8, 5.5, 5.294117647058823)"
05-01-2023 13:53:39.219840,"(91.0, 130.0, 118.57142857142857)","(10.0, 16.5, 14.3)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 9.9375)","(4.4, 6.2, 6.0)","(3.8, 5.5, 5.446153846153846)"
05-01-2023 13:53:40.367218,"(91.0, 130.0, 118.57142857142857)","(10.0, 16.5, 14.3)","(4.6, 6.8, 5.4875)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 10.5, 9.75)","(4.4, 6.2, 6.0)","(3.8, 5.5, 5.466666666666667)"
05-01-2023 13:53:41.442295,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 5.4875)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 10.0, 9.75)","(4.4, 6.2, 6.0)","(3.8, 5.8, 5.466666666666667)"
05-01-2023 13:53:42.597065,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 10.0, 9.9)","(4.4, 6.2, 6.0)","(3.8, 5.8, 5.466666666666667)"
05-01-2023 13:53:43.674675,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.576315789473684)","(7.5, 10.0, 11.190909090909091)","(4.4, 6.2, 6.0)","(3.8, 5.8, 5.2)"
05-01-2023 13:53:44.696144,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 11.214285714285715)","(4.4, 6.2, 6.0)","(3.8, 5.8, 5.2)"
05-01-2023 13:53:45.760206,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.214285714285715)","(4.4, 6.2, 5.812244897959183)","(3.8, 5.8, 5.3)"
05-01-2023 13:53:46.796349,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.285714285714285)","(4.4, 6.4, 5.812244897959183)","(3.8, 5.8, 5.3)"
05-01-2023 13:53:47.912231,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 11.285714285714285)","(4.4, 6.4, 5.812244897959183)","(3.8, 5.8, 5.3)"
05-01-2023 13:53:49.018808,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.75)","(4.4, 6.4, 5.812244897959183)","(3.8, 5.8, 5.3)"
05-01-2023 13:53:50.132212,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 9.95)","(4.4, 6.4, 5.812244897959183)","(3.8, 5.8, 5.3)"
05-01-2023 13:53:51.226990,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 10.0, 9.95)","(4.4, 6.4, 5.812244897959183)","(3.8, 5.8, 5.3)"
05-01-2023 13:53:52.389897,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 10.0, 10.68)","(4.4, 6.4, 5.812244897959183)","(3.8, 5.8, 5.3)"
05-01-2023 13:53:53.580796,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.8)","(4.4, 6.4, 5.812244897959183)","(3.8, 5.8, 5.3)"
05-01-2023 13:53:54.757160,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.8)","(4.4, 6.4, 5.812244897959183)","(3.8, 5.8, 5.3)"
05-01-2023 13:53:55.917940,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.8)","(4.4, 6.4, 5.812244897959183)","(3.8, 5.8, 5.3)"
05-01-2023 13:53:57.040991,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.68)","(4.4, 6.4, 5.812244897959183)","(3.8, 5.8, 5.3)"
05-01-2023 13:53:58.134274,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 10.68)","(4.4, 6.4, 5.811999999999999)","(3.8, 5.8, 5.3)"
05-01-2023 13:53:59.215110,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 9.84)","(4.4, 6.4, 5.811999999999999)","(3.8, 5.8, 5.4363636363636365)"
05-01-2023 13:54:00.261104,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 9.84)","(4.4, 6.4, 5.811999999999999)","(3.8, 5.8, 5.4363636363636365)"
05-01-2023 13:54:01.314816,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 9.84)","(4.4, 6.4, 5.811999999999999)","(3.8, 5.8, 5.4363636363636365)"
05-01-2023 13:54:02.356930,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 12.0, 9.916666666666666)","(4.4, 6.4, 5.811999999999999)","(3.8, 5.8, 5.4363636363636365)"
05-01-2023 13:54:03.472226,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811999999999999)","(3.8, 5.8, 5.4363636363636365)"
05-01-2023 13:54:04.567910,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811999999999999)","(3.8, 5.8, 5.3)"
05-01-2023 13:54:05.605598,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811999999999999)","(3.8, 5.8, 5.3)"
05-01-2023 13:54:06.689509,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811999999999999)","(3.8, 5.8, 5.3)"
05-01-2023 13:54:07.804019,"(91.0, 130.0, 108.18181818181819)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811999999999999)","(3.8, 5.8, 5.3)"
05-01-2023 13:54:08.836711,"(91.0, 130.0, 108.18181818181819)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811999999999999)","(3.8, 5.8, 5.3)"
05-01-2023 13:54:09.931095,"(91.0, 130.0, 108.18181818181819)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811999999999999)","(3.8, 5.8, 5.3)"
05-01-2023 13:54:10.983883,"(91.0, 130.0, 108.18181818181819)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811999999999999)","(3.8, 5.8, 5.3)"
05-01-2023 13:54:12.028480,"(91.0, 130.0, 108.18181818181819)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811999999999999)","(3.8, 5.8, 5.3)"
05-01-2023 13:54:13.117907,"(91.0, 130.0, 108.18181818181819)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811764705882353)","(3.8, 5.8, 5.3)"
05-01-2023 13:54:14.214644,"(91.0, 130.0, 108.18181818181819)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811764705882353)","(3.8, 5.8, 5.3)"
05-01-2023 13:54:15.314537,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811764705882353)","(3.8, 5.8, 5.3)"
05-01-2023 13:54:16.467149,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811764705882353)","(3.8, 5.8, 5.3)"
05-01-2023 13:54:17.649384,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811764705882353)","(3.8, 5.8, 5.466666666666667)"
05-01-2023 13:54:18.815157,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811764705882353)","(3.8, 5.8, 5.466666666666667)"
05-01-2023 13:54:20.013495,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811764705882353)","(3.8, 5.8, 5.466666666666667)"
05-01-2023 13:54:21.194734,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811764705882353)","(3.8, 5.8, 5.466666666666667)"
05-01-2023 13:54:22.313656,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811764705882353)","(3.8, 5.8, 5.466666666666667)"
05-01-2023 13:54:23.434838,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811764705882353)","(3.8, 5.8, 5.466666666666667)"
05-01-2023 13:54:24.538221,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811764705882353)","(3.8, 5.8, 5.466666666666667)"
05-01-2023 13:54:25.584310,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811764705882353)","(3.8, 5.8, 5.466666666666667)"
05-01-2023 13:54:26.665336,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811764705882353)","(3.8, 5.8, 5.466666666666667)"
05-01-2023 13:54:27.735486,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811764705882353)","(3.8, 5.8, 5.466666666666667)"
05-01-2023 13:54:28.801295,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.916666666666666)","(4.4, 6.4, 5.811764705882353)","(3.8, 5.8, 5.533333333333333)"
05-01-2023 13:54:29.941116,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 9.79)","(4.4, 6.4, 5.811764705882353)","(3.8, 5.8, 5.533333333333333)"
05-01-2023 13:54:31.034795,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.5, 10.066666666666666)","(4.4, 6.4, 5.811764705882353)","(3.8, 5.8, 5.533333333333333)"
05-01-2023 13:54:32.131420,"(91.0, 130.0, 118.57142857142857)","(10.0, 17.0, 15.5)","(4.6, 6.8, 6.05)","(31.0, 50.0, 38.0)","(3.1, 3.65, 3.5625)","(7.5, 11.0, 9.833333333333332)","(4.4, 6.4, 5.811764705882353)","(3.8, 5.8, 5.533333333333333)"
