,Als Holiday,Road To Glebe,Edna Krabappel,Blue Zeal,Maxs Magic,Yore Chevy,Hidden Mask,Oscar Octopus
12-01-2023 14:29:42.498081,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 17.0)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 21.375)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:29:43.832085,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 17.0)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 21.375)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:29:45.168671,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 17.0)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 21.375)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:29:46.600534,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 17.0)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 21.375)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:29:48.056740,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 17.0)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 21.375)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:29:49.475032,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 17.0)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 21.375)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:29:50.877860,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 17.0)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 21.375)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:29:52.273776,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 17.0)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 21.375)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:29:53.588809,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 17.0)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 21.375)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:29:54.928025,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 17.0)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 21.375)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:29:56.276352,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 17.0)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 21.375)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:29:57.562854,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 17.0)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 21.375)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:29:58.937548,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 17.0)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 21.375)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:00.273979,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 17.0)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 21.375)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:01.490032,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 17.0)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 21.375)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:02.833878,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 17.0)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 21.375)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:04.210896,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 17.0)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 21.375)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:05.637745,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 17.0)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 21.375)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:06.933739,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 18.0625)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:08.322326,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.11111111111111)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:09.642353,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.11111111111111)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:11.011487,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.11111111111111)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:12.363904,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.11111111111111)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:13.665435,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.11111111111111)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:14.939012,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.11111111111111)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:16.255250,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.11111111111111)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:17.589399,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.11111111111111)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:18.892268,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.11111111111111)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:20.092855,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.11111111111111)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:21.414817,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.11111111111111)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:22.714023,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.11111111111111)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:24.046573,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.11111111111111)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:25.333154,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.11111111111111)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:26.723880,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.11111111111111)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:28.000417,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.11111111111111)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:29.271063,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 16.454545454545453)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:30.638525,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 16.454545454545453)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:31.994849,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 16.454545454545453)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:33.344758,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.333333333333332)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:34.658225,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.333333333333332)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:36.033359,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.333333333333332)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:37.394393,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.333333333333332)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:38.796425,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.333333333333332)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:40.171490,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.333333333333332)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:41.591259,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.333333333333332)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:42.983844,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.333333333333332)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:44.392969,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.333333333333332)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:46.006646,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.333333333333332)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:47.411890,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.333333333333332)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:49.042176,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.333333333333332)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:50.454022,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.333333333333332)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:51.831022,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.333333333333332)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:53.140552,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 16.772727272727273)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:54.601571,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 16.772727272727273)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:56.129426,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 16.772727272727273)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:57.499831,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 16.772727272727273)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:30:58.928879,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 16.772727272727273)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:31:00.433928,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 16.772727272727273)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:31:01.824613,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 16.772727272727273)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:31:03.260197,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 16.772727272727273)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:31:04.661572,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 16.07142857142857)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:31:05.967923,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 17.0, 16.983333333333334)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:31:07.314345,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 18.5, 16.983333333333334)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:31:08.732173,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 18.5, 16.983333333333334)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:31:10.096542,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 18.5, 16.983333333333334)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:31:11.389618,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 18.5, 16.983333333333334)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:31:12.786134,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 18.5, 16.983333333333334)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:31:14.197738,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 18.5, 15.7)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:31:15.535215,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.8)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:31:16.887582,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 4.116666666666667)","(9.0, 22.0, 15.8)","(3.8, 6.8, 5.06)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 300.0)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:31:18.261385,"(5.0, 7.6, 6.418181818181818)","(3.7, 6.2, 5.233333333333333)","(9.0, 22.0, 15.8)","(3.8, 6.8, 5.699999999999999)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 540.0, 353.75)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:31:19.903530,"(5.0, 7.4, 6.800000000000001)","(3.7, 6.0, 5.233333333333333)","(9.0, 22.0, 15.222222222222221)","(3.8, 6.6, 5.699999999999999)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 22.555555555555557)","(71.0, 530.0, 353.75)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:31:21.258894,"(5.0, 7.4, 6.800000000000001)","(3.7, 6.0, 5.488888888888889)","(9.0, 22.0, 15.222222222222221)","(3.8, 6.6, 6.0)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 24.916666666666668)","(71.0, 530.0, 353.75)","(8.5, 16.0, 13.600000000000001)"
12-01-2023 14:31:22.686357,"(5.0, 7.4, 6.3090909090909095)","(3.7, 6.0, 5.488888888888889)","(9.0, 22.0, 15.222222222222221)","(3.8, 6.6, 6.0)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 24.916666666666668)","(71.0, 530.0, 353.75)","(8.5, 16.0, 13.942857142857143)"
12-01-2023 14:31:24.540022,"(5.0, 7.4, 6.3090909090909095)","(3.7, 6.0, 5.488888888888889)","(9.0, 22.0, 17.96)","(3.8, 6.6, 6.0)","(3.9, 4.2, 4.183146067415731)","(14.0, 32.0, 24.916666666666668)","(71.0, 530.0, 353.75)","(8.5, 16.0, 13.942857142857143)"
12-01-2023 14:31:25.914163,"(5.0, 7.4, 6.3090909090909095)","(3.7, 6.0, 5.488888888888889)","(9.0, 20.0, 17.96)","(3.8, 6.6, 6.0)","(3.9, 4.2, 4.366666666666666)","(14.0, 32.0, 24.916666666666668)","(71.0, 530.0, 353.75)","(8.5, 16.0, 13.942857142857143)"
12-01-2023 14:31:27.542933,"(5.0, 7.4, 6.3090909090909095)","(3.7, 6.0, 5.488888888888889)","(9.0, 20.0, 17.96)","(3.8, 6.6, 6.0)","(3.9, 5.6, 5.071428571428571)","(14.0, 32.0, 24.916666666666668)","(71.0, 530.0, 353.75)","(8.5, 16.0, 13.942857142857143)"
12-01-2023 14:31:29.005008,"(5.0, 7.4, 6.3090909090909095)","(3.7, 6.0, 5.488888888888889)","(9.0, 20.0, 17.96)","(3.8, 6.6, 6.0)","(3.9, 5.6, 4.945454545454545)","(14.0, 32.0, 24.916666666666668)","(71.0, 530.0, 353.75)","(8.5, 16.0, 13.942857142857143)"
12-01-2023 14:31:30.314271,"(5.0, 7.4, 6.3090909090909095)","(3.7, 6.0, 5.488888888888889)","(9.0, 20.0, 17.96)","(3.8, 6.6, 6.0)","(3.9, 5.6, 4.945454545454545)","(14.0, 32.0, 24.916666666666668)","(71.0, 530.0, 353.75)","(8.5, 16.0, 13.942857142857143)"
12-01-2023 14:31:31.680186,"(5.0, 7.4, 6.3090909090909095)","(3.7, 6.0, 5.488888888888889)","(9.0, 20.0, 17.96)","(3.8, 6.6, 6.0)","(3.9, 5.6, 5.556818181818182)","(14.0, 32.0, 24.916666666666668)","(71.0, 530.0, 353.75)","(8.5, 16.0, 13.942857142857143)"
12-01-2023 14:31:33.065688,"(5.0, 7.4, 6.3090909090909095)","(3.7, 6.0, 5.488888888888889)","(9.0, 20.0, 17.96)","(3.8, 6.6, 6.0)","(3.9, 5.6, 5.1066666666666665)","(14.0, 32.0, 24.916666666666668)","(71.0, 530.0, 353.75)","(8.5, 16.0, 13.942857142857143)"
12-01-2023 14:31:34.397332,"(5.0, 7.4, 6.3090909090909095)","(3.7, 6.0, 5.488888888888889)","(9.0, 20.0, 17.96)","(3.8, 6.6, 6.0)","(3.9, 5.6, 4.882352941176471)","(14.0, 32.0, 24.916666666666668)","(71.0, 530.0, 353.75)","(8.5, 16.0, 13.942857142857143)"
12-01-2023 14:31:35.651526,"(5.0, 7.4, 6.3090909090909095)","(3.7, 6.0, 5.488888888888889)","(9.0, 20.0, 17.96)","(3.8, 6.6, 6.0)","(3.9, 5.5, 4.7631578947368425)","(14.0, 32.0, 24.916666666666668)","(71.0, 530.0, 353.75)","(8.5, 16.0, 13.942857142857143)"
