,Bee Gees Best,Campbell Best,Living Free,Our Dolly,Schooby,Fly Cheval,Tulhurst Cuddles,Three Machs,My Ultimate Heston
14-12-2022 19:45:14.938526,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:16.132316,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:17.404229,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:18.630710,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:19.843893,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:21.017553,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:22.210620,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:23.402488,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:24.655174,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:25.844655,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:27.009678,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:28.175558,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:29.337766,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:30.637049,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:31.880947,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:33.077977,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:34.191391,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:35.376823,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:36.622340,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:37.854414,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:39.076438,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:40.225952,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:41.437753,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:42.661620,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:43.842217,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:45.010039,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:46.194218,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:47.371364,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:48.575381,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:49.792847,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:50.962043,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:52.126185,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:53.332270,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:54.517019,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:55.668541,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:56.780740,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:57.929628,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:45:59.055186,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:00.271267,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:01.496593,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:02.734832,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:03.842583,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:04.998073,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:06.239254,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:07.459186,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:08.671672,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:09.842944,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:11.002756,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:12.209711,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:13.438137,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:14.655727,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:15.825025,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:16.998278,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:18.172569,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:19.342557,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:20.486491,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:21.574401,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:22.733224,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:24.013050,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:25.150912,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:26.327178,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:27.454440,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:28.659797,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:29.894827,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:31.087726,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.6)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:32.276502,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.42857142857143)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:33.448212,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.42857142857143)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:34.628351,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.42857142857143)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:35.799190,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.42857142857143)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:36.915074,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.42857142857143)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:38.028759,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.42857142857143)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:39.156562,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.42857142857143)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:40.334298,"(11.0, 21.0, 17.0)","(31.0, 40.0, 37.42857142857143)","(4.8, 7.0, 6.5)","(6.0, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:41.478887,"(12.0, 21.0, 17.0)","(31.0, 40.0, 37.42857142857143)","(4.6, 7.0, 6.5)","(6.5, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:42.577303,"(12.0, 21.0, 17.0)","(31.0, 40.0, 37.42857142857143)","(4.6, 7.0, 6.5)","(6.5, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:43.741514,"(12.0, 21.0, 17.0)","(31.0, 40.0, 37.42857142857143)","(4.6, 7.0, 6.5)","(6.5, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:45.086680,"(12.0, 21.0, 17.0)","(31.0, 40.0, 37.42857142857143)","(4.6, 7.0, 6.5)","(6.5, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:46.350453,"(12.0, 21.0, 17.0)","(31.0, 40.0, 37.42857142857143)","(4.6, 7.0, 6.5)","(6.5, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:47.538002,"(12.0, 21.0, 17.0)","(31.0, 40.0, 37.42857142857143)","(4.6, 7.0, 6.5)","(6.5, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:48.658545,"(12.0, 21.0, 17.0)","(31.0, 40.0, 37.42857142857143)","(4.6, 7.0, 6.5)","(6.5, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:49.838084,"(12.0, 21.0, 17.0)","(31.0, 40.0, 37.42857142857143)","(4.6, 7.0, 6.5)","(6.5, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
14-12-2022 19:46:51.045007,"(12.0, 21.0, 17.0)","(31.0, 40.0, 37.42857142857143)","(4.6, 7.0, 6.5)","(6.5, 9.2, 8.0)","(6.0, 8.4, 7.2)","(10.0, 16.5, 14.666666666666666)","(3.6, 4.7, 4.15)","(7.0, 10.5, 9.4875)","(8.0, 12.5, 11.18)"
