,Responder,Krystal Bale,Edi Bale,Deep Purple,Pest Management,Kippy Bale,Daimler Bale,Lets Embrace
12-01-2023 18:19:09.131035,"(1.6, 2.3, 1.7774999999999999)","(17.0, 48.0, 25.5)","(17.0, 44.0, 23.923076923076923)","(41.0, 350.0, 197.0)","(4.8, 10.0, 6.733333333333333)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 25.0)"
12-01-2023 18:19:10.347792,"(1.6, 2.3, 1.7774999999999999)","(17.0, 48.0, 25.5)","(17.0, 44.0, 23.923076923076923)","(41.0, 350.0, 197.0)","(4.8, 10.0, 6.733333333333333)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 25.0)"
12-01-2023 18:19:11.468233,"(1.6, 2.3, 1.7774999999999999)","(17.0, 48.0, 25.5)","(17.0, 44.0, 23.923076923076923)","(41.0, 350.0, 197.0)","(4.8, 10.0, 6.733333333333333)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 25.0)"
12-01-2023 18:19:12.719481,"(1.6, 2.3, 1.7774999999999999)","(17.0, 48.0, 25.5)","(17.0, 44.0, 23.923076923076923)","(41.0, 350.0, 197.0)","(4.8, 10.0, 6.733333333333333)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 25.0)"
12-01-2023 18:19:13.894816,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 25.5)","(17.0, 44.0, 23.923076923076923)","(41.0, 350.0, 197.0)","(4.8, 10.0, 6.733333333333333)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 25.0)"
12-01-2023 18:19:15.031612,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 25.5)","(17.0, 44.0, 23.923076923076923)","(41.0, 350.0, 197.0)","(4.8, 10.0, 6.733333333333333)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 25.0)"
12-01-2023 18:19:16.178752,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 25.5)","(17.0, 44.0, 22.25)","(41.0, 350.0, 197.0)","(4.8, 10.0, 8.233333333333334)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 25.0)"
12-01-2023 18:19:17.307187,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 23.625)","(17.0, 44.0, 22.25)","(41.0, 350.0, 197.0)","(4.8, 9.8, 8.233333333333334)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 25.0)"
12-01-2023 18:19:18.481389,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 25.5)","(17.0, 44.0, 23.923076923076923)","(41.0, 350.0, 197.0)","(4.8, 9.8, 8.233333333333334)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 25.0)"
12-01-2023 18:19:19.640602,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 25.5)","(17.0, 44.0, 23.923076923076923)","(41.0, 350.0, 197.0)","(4.8, 9.8, 8.233333333333334)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 25.0)"
12-01-2023 18:19:20.706917,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 25.5)","(17.0, 44.0, 23.923076923076923)","(41.0, 350.0, 197.0)","(4.8, 9.8, 8.233333333333334)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 25.0)"
12-01-2023 18:19:21.828014,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 25.5)","(17.0, 44.0, 23.923076923076923)","(41.0, 350.0, 197.0)","(4.8, 9.8, 8.233333333333334)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 23.0)"
12-01-2023 18:19:23.154713,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 25.5)","(17.0, 44.0, 23.923076923076923)","(41.0, 350.0, 197.0)","(4.8, 9.8, 8.233333333333334)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 23.0)"
12-01-2023 18:19:24.411408,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 25.5)","(17.0, 44.0, 23.923076923076923)","(41.0, 350.0, 197.0)","(4.8, 9.8, 8.233333333333334)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 23.0)"
12-01-2023 18:19:25.621439,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 25.5)","(17.0, 44.0, 23.923076923076923)","(41.0, 350.0, 197.0)","(4.8, 9.8, 8.233333333333334)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 23.0)"
12-01-2023 18:19:27.016089,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 25.5)","(17.0, 44.0, 23.923076923076923)","(41.0, 350.0, 197.0)","(4.8, 9.8, 8.233333333333334)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 23.0)"
12-01-2023 18:19:28.194460,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 25.5)","(17.0, 44.0, 23.923076923076923)","(41.0, 350.0, 197.0)","(4.8, 9.8, 8.233333333333334)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 23.0)"
12-01-2023 18:19:29.590071,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 25.5)","(17.0, 44.0, 23.923076923076923)","(41.0, 350.0, 197.0)","(4.8, 9.8, 8.233333333333334)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 23.0)"
12-01-2023 18:19:30.828779,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 25.5)","(17.0, 44.0, 23.923076923076923)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 8.233333333333334)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 12.166666666666666)","(20.0, 55.0, 23.0)"
12-01-2023 18:19:32.029059,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 25.5)","(17.0, 44.0, 23.923076923076923)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 8.233333333333334)","(5.0, 10.5, 8.833333333333334)","(9.0, 25.0, 14.0)","(20.0, 55.0, 23.0)"
12-01-2023 18:19:33.216533,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 21.81818181818182)","(17.0, 44.0, 20.68181818181818)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 8.86)","(5.0, 10.5, 9.25)","(9.0, 25.0, 14.0)","(20.0, 55.0, 23.0)"
12-01-2023 18:19:34.381952,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 19.2)","(17.0, 44.0, 20.68181818181818)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.550000000000001)","(5.0, 10.5, 9.275)","(9.0, 25.0, 14.0)","(20.0, 55.0, 26.2)"
12-01-2023 18:19:35.475003,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 21.81818181818182)","(17.0, 44.0, 20.68181818181818)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 8.675)","(5.0, 10.5, 9.3)","(9.0, 25.0, 14.0)","(20.0, 55.0, 26.2)"
12-01-2023 18:19:36.532151,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 21.81818181818182)","(17.0, 44.0, 18.35)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 8.700000000000001)","(5.0, 10.5, 9.3)","(9.0, 25.0, 14.0)","(20.0, 55.0, 26.2)"
12-01-2023 18:19:37.646044,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 21.81818181818182)","(17.0, 44.0, 20.68181818181818)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 8.366666666666667)","(5.0, 10.5, 8.9)","(9.0, 25.0, 14.0)","(20.0, 55.0, 26.2)"
12-01-2023 18:19:38.712989,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 21.81818181818182)","(17.0, 44.0, 20.68181818181818)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.65)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 26.2)"
12-01-2023 18:19:39.847214,"(1.6, 2.3, 1.6757142857142857)","(17.0, 48.0, 21.81818181818182)","(17.0, 44.0, 20.68181818181818)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.65)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 26.2)"
12-01-2023 18:19:40.988389,"(1.6, 2.3, 1.64)","(17.0, 48.0, 21.81818181818182)","(17.0, 44.0, 20.68181818181818)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.65)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 26.2)"
12-01-2023 18:19:42.137558,"(1.6, 2.3, 1.64)","(17.0, 48.0, 21.81818181818182)","(17.0, 44.0, 20.68181818181818)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.65)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 26.2)"
12-01-2023 18:19:43.227527,"(1.6, 2.3, 1.64)","(17.0, 48.0, 21.81818181818182)","(17.0, 44.0, 20.68181818181818)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.65)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 26.2)"
12-01-2023 18:19:44.317927,"(1.6, 2.3, 1.64)","(17.0, 48.0, 21.81818181818182)","(17.0, 44.0, 20.68181818181818)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.65)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 26.2)"
12-01-2023 18:19:45.367264,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 19.2)","(17.0, 44.0, 18.35)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.65)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:19:46.448906,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 25.142857142857142)","(17.0, 44.0, 23.642857142857142)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.65)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 25.0)"
12-01-2023 18:19:47.601655,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 25.142857142857142)","(17.0, 44.0, 23.642857142857142)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.65)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 25.0)"
12-01-2023 18:19:48.777706,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 25.142857142857142)","(17.0, 44.0, 23.642857142857142)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.65)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:19:49.928988,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 25.142857142857142)","(17.0, 44.0, 23.642857142857142)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.65)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:19:50.981561,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 25.142857142857142)","(17.0, 44.0, 23.642857142857142)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 9.114285714285714)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:19:51.999425,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 25.142857142857142)","(17.0, 44.0, 23.642857142857142)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:19:52.983145,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 25.142857142857142)","(17.0, 44.0, 23.642857142857142)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:19:54.088482,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 25.142857142857142)","(17.0, 44.0, 23.642857142857142)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:19:55.104379,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 25.142857142857142)","(17.0, 44.0, 23.642857142857142)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:19:56.162975,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 25.142857142857142)","(17.0, 44.0, 23.642857142857142)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:19:57.184894,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 25.142857142857142)","(17.0, 44.0, 23.642857142857142)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:19:58.218585,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 23.642857142857142)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:19:59.199922,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 20.25)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:00.225808,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 20.25)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:01.309523,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 20.25)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:02.421525,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 20.25)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:03.449017,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 20.25)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:04.505591,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 20.25)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:05.484081,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 20.25)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:06.495581,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 20.25)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:07.549099,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 20.25)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:08.577298,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 20.25)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:09.698021,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 20.25)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:10.765069,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 20.25)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:11.778752,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 20.25)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:12.820216,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 20.25)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:13.794328,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 20.25)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:14.766319,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 20.25)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.2)","(9.0, 25.0, 14.0)","(20.0, 55.0, 25.0)"
12-01-2023 18:20:15.743563,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 20.25)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 9.0)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:16.735951,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 9.375)","(9.0, 25.0, 14.0)","(20.0, 55.0, 25.0)"
12-01-2023 18:20:17.775485,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 7.45)","(5.0, 10.5, 8.35)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:18.810176,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 8.86)","(5.0, 10.5, 9.425)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:19.810668,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 8.86)","(5.0, 10.5, 9.475)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:20.763543,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 8.3)","(5.0, 10.5, 8.55)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:21.725543,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 8.675)","(5.0, 10.5, 8.55)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:22.688502,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 8.700000000000001)","(5.0, 10.5, 8.55)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:23.698142,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 8.725000000000001)","(5.0, 10.5, 8.55)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:24.699045,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 8.725000000000001)","(5.0, 10.5, 8.55)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:25.818404,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 8.725000000000001)","(5.0, 10.5, 8.55)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:26.794047,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 8.725000000000001)","(5.0, 10.5, 8.55)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:27.815146,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 8.725000000000001)","(5.0, 10.5, 8.55)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:28.779517,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 8.725000000000001)","(5.0, 10.5, 8.55)","(9.0, 25.0, 14.0)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:29.773973,"(1.6, 1.8, 1.6266666666666667)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 9.262500000000001)","(5.0, 10.5, 8.55)","(9.0, 25.0, 17.3)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:30.784177,"(1.6, 1.8, 1.67)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 9.262500000000001)","(5.0, 10.5, 7.0)","(9.0, 25.0, 17.3)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:31.882384,"(1.6, 1.8, 1.67)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 9.262500000000001)","(5.0, 11.0, 7.0)","(9.0, 25.0, 17.3)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:32.917353,"(1.6, 1.8, 1.67)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 9.262500000000001)","(5.0, 11.0, 7.0)","(9.0, 25.0, 17.3)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:33.990412,"(1.6, 1.8, 1.67)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 9.262500000000001)","(5.0, 11.0, 7.0)","(9.0, 25.0, 17.3)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:35.050822,"(1.6, 1.8, 1.67)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 9.262500000000001)","(5.0, 11.0, 7.0)","(9.0, 25.0, 17.3)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:36.182131,"(1.6, 1.8, 1.67)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 9.262500000000001)","(5.0, 11.0, 7.0)","(9.0, 25.0, 17.3)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:37.216806,"(1.6, 1.8, 1.67)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 9.262500000000001)","(5.0, 11.0, 7.0)","(9.0, 25.0, 17.3)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:38.325065,"(1.6, 1.8, 1.67)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 9.262500000000001)","(5.0, 11.0, 7.0)","(9.0, 25.0, 17.3)","(20.0, 55.0, 29.285714285714285)"
12-01-2023 18:20:39.301481,"(1.6, 1.8, 1.67)","(17.0, 48.0, 21.333333333333332)","(17.0, 44.0, 19.833333333333332)","(41.0, 350.0, 96.66666666666666)","(4.8, 9.8, 9.262500000000001)","(5.0, 11.0, 7.0)","(9.0, 25.0, 17.3)","(20.0, 55.0, 29.285714285714285)"
