,Sweet Succulent,Sebon Toe Less,Club Supreme,Red Tides,Zing Zang Lass,Princess Storm,Molly Palms,Slam Dunker
07-01-2023 10:43:35.381274,"(6.0, 8.8, 8.104347826086958)","(3.5, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.3)","(12.0, 25.0, 23.9)","(6.0, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.0, 9.0, 7.786666666666666)","(9.0, 26.0, 22.5)"
07-01-2023 10:43:36.497738,"(6.0, 8.8, 8.104347826086958)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(12.0, 25.0, 24.38888888888889)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 9.0, 8.09)","(10.0, 26.0, 22.5)"
07-01-2023 10:43:37.498148,"(6.0, 8.8, 8.104347826086958)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(12.0, 25.0, 24.38888888888889)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 9.0, 7.786666666666666)","(10.0, 26.0, 22.5)"
07-01-2023 10:43:38.484294,"(6.0, 8.8, 8.104347826086958)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(12.0, 25.0, 24.38888888888889)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 9.0, 7.786666666666666)","(10.0, 26.0, 22.5)"
07-01-2023 10:43:39.563085,"(6.0, 8.8, 8.104347826086958)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(12.0, 25.0, 24.38888888888889)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 9.0, 8.09)","(10.0, 26.0, 24.5)"
07-01-2023 10:43:40.571424,"(6.0, 8.8, 8.104347826086958)","(3.4, 3.85, 3.6625)","(17.0, 22.0, 19.25)","(12.0, 25.0, 23.9)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 9.0, 7.786666666666666)","(10.0, 27.0, 23.5)"
07-01-2023 10:43:41.623136,"(6.0, 8.8, 8.104347826086958)","(3.4, 3.85, 3.6625)","(17.0, 22.0, 19.25)","(12.0, 25.0, 24.38888888888889)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 9.0, 8.09)","(10.0, 28.0, 23.5)"
07-01-2023 10:43:42.826717,"(6.0, 8.8, 8.104347826086958)","(3.4, 3.85, 3.6625)","(17.0, 22.0, 19.25)","(12.0, 25.0, 23.9)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 9.0, 7.786666666666666)","(10.0, 28.0, 23.5)"
07-01-2023 10:43:43.845193,"(6.0, 8.8, 8.104347826086958)","(3.4, 3.85, 3.6625)","(17.0, 22.0, 19.25)","(12.0, 25.0, 23.9)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 9.0, 7.786666666666666)","(10.0, 28.0, 23.5)"
07-01-2023 10:43:44.878359,"(6.0, 8.8, 8.104347826086958)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(12.0, 25.0, 23.25)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 9.0, 8.09)","(10.0, 28.0, 23.5)"
07-01-2023 10:43:46.016262,"(6.0, 8.8, 8.104347826086958)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(12.0, 27.0, 24.115384615384613)","(6.5, 8.8, 7.815384615384616)","(3.9, 5.2, 4.7250000000000005)","(6.5, 9.0, 8.35)","(10.0, 28.0, 27.5)"
07-01-2023 10:43:47.048579,"(6.0, 8.8, 8.104347826086958)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(12.0, 27.0, 25.5)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 9.0, 8.35)","(10.0, 28.0, 27.53846153846154)"
07-01-2023 10:43:48.120728,"(6.0, 8.8, 8.586666666666668)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(12.0, 27.0, 25.5)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 9.0, 8.35)","(10.0, 28.0, 27.53846153846154)"
07-01-2023 10:43:49.316691,"(6.0, 8.8, 8.104347826086958)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(12.0, 27.0, 25.5)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 9.0, 8.35)","(10.0, 28.0, 27.53846153846154)"
07-01-2023 10:43:50.430461,"(6.0, 8.8, 8.104347826086958)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(12.0, 27.0, 24.954545454545453)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 9.0, 8.244444444444445)","(10.0, 28.0, 27.53846153846154)"
07-01-2023 10:43:51.516035,"(6.0, 8.8, 8.104347826086958)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(12.0, 27.0, 24.954545454545453)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 9.0, 8.464)","(10.0, 28.0, 27.53846153846154)"
07-01-2023 10:43:52.546585,"(6.0, 8.8, 8.16)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(12.0, 27.0, 25.5)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 8.8, 8.385185185185186)","(10.0, 28.0, 27.53846153846154)"
07-01-2023 10:43:53.640887,"(6.0, 8.8, 8.611764705882354)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(12.0, 27.0, 25.5)","(6.5, 8.8, 7.456)","(3.9, 5.2, 4.7250000000000005)","(6.5, 8.8, 8.385185185185186)","(10.0, 28.0, 27.53846153846154)"
07-01-2023 10:43:54.859426,"(6.0, 8.8, 8.16)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(12.0, 27.0, 25.5)","(6.5, 8.8, 7.8307692307692305)","(3.9, 5.2, 4.7250000000000005)","(6.5, 8.8, 8.290909090909091)","(10.0, 28.0, 27.53846153846154)"
07-01-2023 10:43:55.937622,"(6.0, 8.8, 8.16)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(12.0, 27.0, 25.5)","(6.5, 8.8, 7.8307692307692305)","(3.9, 5.2, 4.7250000000000005)","(6.5, 8.8, 8.36)","(10.0, 28.0, 27.53846153846154)"
07-01-2023 10:43:57.042481,"(6.0, 8.8, 8.16)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(13.0, 27.0, 24.954545454545453)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 8.6, 8.36)","(11.0, 28.0, 27.53846153846154)"
07-01-2023 10:43:58.192332,"(6.0, 8.8, 8.290909090909091)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(13.0, 27.0, 25.5)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 8.6, 8.36)","(11.0, 28.0, 27.6)"
07-01-2023 10:43:59.360924,"(6.0, 8.8, 8.290909090909091)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(13.0, 27.0, 24.954545454545453)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 8.6, 8.36)","(11.0, 28.0, 27.545454545454547)"
07-01-2023 10:44:00.471555,"(6.0, 8.8, 8.611764705882354)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(13.0, 27.0, 25.5)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 8.6, 8.36)","(11.0, 28.0, 27.545454545454547)"
07-01-2023 10:44:01.485043,"(6.0, 8.8, 8.16)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(13.0, 27.0, 25.5)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 8.6, 8.36)","(11.0, 28.0, 27.545454545454547)"
07-01-2023 10:44:02.564208,"(6.0, 8.8, 8.611764705882354)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(13.0, 27.0, 25.5)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 8.6, 8.36)","(11.0, 28.0, 27.583333333333336)"
07-01-2023 10:44:03.570014,"(6.0, 8.8, 7.633333333333334)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.25)","(13.0, 27.0, 24.954545454545453)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 8.6, 8.36)","(11.0, 28.0, 27.583333333333336)"
07-01-2023 10:44:04.653479,"(6.0, 8.8, 8.450000000000001)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 18.931818181818183)","(13.0, 27.0, 25.0)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 8.6, 8.36)","(11.0, 28.0, 27.583333333333336)"
07-01-2023 10:44:05.757926,"(6.0, 8.8, 8.227272727272728)","(3.4, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.555555555555557)","(13.0, 27.0, 25.5)","(6.5, 8.8, 7.866666666666667)","(3.9, 5.2, 4.7250000000000005)","(6.5, 8.6, 8.36)","(11.0, 28.0, 27.583333333333336)"
07-01-2023 10:44:06.781793,"(6.0, 8.8, 8.450000000000001)","(3.2, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.555555555555557)","(14.0, 27.0, 25.5)","(6.5, 8.8, 7.866666666666667)","(3.8, 5.2, 4.7250000000000005)","(6.5, 8.6, 8.36)","(13.0, 28.0, 27.583333333333336)"
07-01-2023 10:44:07.790484,"(6.0, 8.8, 8.600000000000001)","(3.2, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.555555555555557)","(14.0, 27.0, 25.0)","(6.5, 8.8, 7.866666666666667)","(3.8, 5.2, 4.7250000000000005)","(6.5, 8.6, 8.36)","(13.0, 28.0, 27.583333333333336)"
07-01-2023 10:44:08.849175,"(6.0, 8.8, 8.418181818181818)","(3.2, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.555555555555557)","(14.0, 27.0, 25.5)","(6.5, 8.8, 7.866666666666667)","(3.8, 5.2, 4.7250000000000005)","(6.5, 8.6, 8.36)","(13.0, 28.0, 27.583333333333336)"
07-01-2023 10:44:09.837144,"(6.0, 8.8, 8.600000000000001)","(3.2, 3.8, 3.7166666666666663)","(17.0, 22.0, 19.555555555555557)","(14.0, 27.0, 25.5)","(6.5, 8.8, 7.758139534883721)","(3.8, 5.2, 4.7250000000000005)","(6.5, 8.6, 8.36)","(13.0, 28.0, 27.642857142857142)"
07-01-2023 10:44:10.883051,"(6.0, 8.8, 8.418181818181818)","(3.2, 3.8, 3.7166666666666663)","(17.0, 22.0, 18.615384615384617)","(14.0, 27.0, 25.0)","(6.5, 8.8, 7.758139534883721)","(3.8, 5.2, 4.7250000000000005)","(6.5, 8.6, 8.3)","(13.0, 28.0, 26.0)"
07-01-2023 10:44:11.945004,"(6.0, 8.8, 8.090909090909092)","(3.2, 3.8, 3.6846153846153844)","(17.0, 22.0, 18.615384615384617)","(14.0, 27.0, 25.5)","(6.5, 8.8, 7.866666666666667)","(3.8, 5.2, 4.7250000000000005)","(6.5, 8.6, 8.36)","(13.0, 28.0, 26.0)"
07-01-2023 10:44:12.935333,"(6.0, 8.8, 8.430769230769231)","(3.2, 3.8, 3.575)","(17.0, 22.0, 19.9)","(14.0, 27.0, 25.0)","(6.5, 8.8, 7.866666666666667)","(3.8, 5.2, 4.7250000000000005)","(6.5, 8.6, 8.36)","(13.0, 28.0, 26.0)"
07-01-2023 10:44:13.991408,"(6.0, 8.8, 8.414285714285715)","(3.2, 3.75, 3.65)","(17.0, 22.0, 20.166666666666668)","(14.0, 27.0, 25.0)","(6.5, 8.8, 7.866666666666667)","(3.8, 5.2, 4.7250000000000005)","(6.5, 8.6, 8.36)","(13.0, 28.0, 27.333333333333332)"
07-01-2023 10:44:15.034705,"(6.0, 8.8, 8.591304347826087)","(3.2, 3.75, 3.5571428571428574)","(17.0, 22.0, 20.166666666666668)","(14.0, 27.0, 25.5)","(6.5, 8.8, 7.866666666666667)","(3.8, 5.2, 4.7250000000000005)","(6.5, 8.6, 8.36)","(13.0, 28.0, 26.0)"
07-01-2023 10:44:16.050587,"(6.0, 8.8, 8.35)","(3.2, 3.75, 3.65)","(17.0, 22.0, 20.166666666666668)","(14.0, 27.0, 25.5)","(6.5, 8.8, 7.866666666666667)","(3.8, 5.2, 4.546153846153846)","(6.5, 8.6, 8.36)","(13.0, 28.0, 26.0)"
07-01-2023 10:44:17.105068,"(6.0, 8.8, 8.3)","(3.2, 3.75, 3.6)","(17.0, 22.0, 20.32608695652174)","(14.0, 27.0, 25.5)","(6.5, 8.8, 7.866666666666667)","(3.8, 5.1, 4.851851851851852)","(6.5, 8.6, 8.36)","(13.0, 28.0, 26.0)"
07-01-2023 10:44:18.148246,"(6.0, 8.8, 8.466666666666667)","(3.2, 3.75, 3.6)","(17.0, 22.0, 20.35)","(14.0, 27.0, 25.2)","(6.5, 8.8, 7.866666666666667)","(3.8, 5.0, 4.341379310344827)","(6.5, 8.6, 8.36)","(13.0, 28.0, 27.333333333333332)"
07-01-2023 10:44:19.218216,"(6.0, 8.8, 8.258333333333333)","(3.2, 3.75, 3.65)","(17.0, 22.0, 20.35)","(14.0, 27.0, 25.666666666666664)","(6.5, 8.8, 8.5125)","(3.8, 4.9, 4.442857142857143)","(6.5, 8.6, 8.36)","(13.0, 28.0, 26.0)"
07-01-2023 10:44:20.297519,"(6.0, 8.8, 8.258333333333333)","(3.2, 3.75, 3.6)","(17.0, 22.0, 20.625)","(14.0, 27.0, 25.2)","(6.5, 8.6, 8.5125)","(3.8, 4.8, 4.35)","(6.5, 8.6, 8.36)","(13.0, 28.0, 27.333333333333332)"
07-01-2023 10:44:21.349447,"(6.0, 8.8, 8.258333333333333)","(3.2, 3.75, 3.65)","(17.0, 22.0, 20.625)","(14.0, 27.0, 25.666666666666664)","(6.5, 8.6, 8.5125)","(3.8, 4.8, 4.35)","(6.5, 8.6, 8.36)","(13.0, 28.0, 26.0)"
07-01-2023 10:44:22.439660,"(6.0, 8.8, 8.258333333333333)","(3.2, 3.75, 3.6)","(17.0, 22.0, 20.625)","(14.0, 27.0, 25.666666666666664)","(6.5, 8.6, 8.5125)","(3.8, 4.8, 4.35)","(6.5, 8.6, 8.36)","(13.0, 28.0, 27.0)"
07-01-2023 10:44:23.528769,"(6.0, 8.8, 8.258333333333333)","(3.2, 3.75, 3.6)","(17.0, 22.0, 20.625)","(14.0, 27.0, 25.2)","(6.5, 8.6, 8.5125)","(3.8, 4.8, 4.35)","(6.5, 8.6, 8.36)","(13.0, 28.0, 27.5)"
07-01-2023 10:44:24.574856,"(6.0, 8.8, 8.258333333333333)","(3.2, 3.75, 3.65)","(17.0, 22.0, 20.625)","(14.0, 27.0, 25.909090909090907)","(6.5, 8.6, 7.957894736842106)","(3.8, 4.8, 4.35)","(6.5, 8.6, 8.36)","(13.0, 30.0, 28.5)"
07-01-2023 10:44:25.617396,"(6.0, 8.8, 8.258333333333333)","(3.2, 3.75, 3.6710526315789473)","(17.0, 22.0, 20.625)","(14.0, 27.0, 26.0)","(6.5, 8.8, 7.957894736842106)","(3.8, 4.8, 4.35)","(6.5, 8.6, 8.36)","(13.0, 30.0, 28.5)"
07-01-2023 10:44:26.739732,"(6.0, 8.8, 8.258333333333333)","(3.2, 3.75, 3.6875)","(17.0, 22.0, 20.571428571428573)","(14.0, 27.0, 25.615384615384617)","(6.5, 8.8, 7.957894736842106)","(3.8, 4.8, 4.35)","(6.5, 8.6, 8.36)","(13.0, 30.0, 28.666666666666664)"
07-01-2023 10:44:27.818827,"(6.0, 8.8, 8.258333333333333)","(3.2, 3.75, 3.6875)","(17.0, 22.0, 20.571428571428573)","(14.0, 27.0, 26.0)","(6.5, 8.8, 7.680000000000001)","(3.8, 4.8, 4.5)","(6.5, 8.6, 8.36)","(13.0, 30.0, 28.666666666666664)"
07-01-2023 10:44:28.873682,"(6.0, 8.8, 8.258333333333333)","(3.2, 3.75, 3.6875)","(17.0, 22.0, 20.571428571428573)","(14.0, 27.0, 25.615384615384617)","(6.5, 8.8, 7.633333333333334)","(3.8, 4.7, 4.357142857142857)","(6.5, 8.6, 8.36)","(13.0, 30.0, 28.666666666666664)"
07-01-2023 10:44:29.925159,"(6.0, 8.8, 8.258333333333333)","(3.2, 3.75, 3.671875)","(17.0, 22.0, 18.71875)","(14.0, 27.0, 26.0)","(6.5, 8.8, 7.633333333333334)","(3.8, 4.7, 4.581818181818181)","(6.5, 8.6, 8.347368421052632)","(13.0, 30.0, 28.666666666666664)"
07-01-2023 10:44:31.055327,"(6.0, 8.8, 8.258333333333333)","(3.2, 3.9, 3.8918918918918917)","(17.0, 22.0, 19.065217391304348)","(14.0, 27.0, 26.0)","(6.5, 8.8, 7.83448275862069)","(3.8, 4.6, 4.4399999999999995)","(6.5, 8.6, 8.391304347826086)","(13.0, 30.0, 28.2)"
07-01-2023 10:44:32.203383,"(6.0, 8.8, 8.258333333333333)","(3.2, 3.9, 3.8289473684210527)","(17.0, 22.0, 19.065217391304348)","(14.0, 27.0, 25.615384615384617)","(6.5, 8.8, 7.633333333333334)","(3.8, 4.6, 4.444444444444445)","(6.5, 8.6, 8.391304347826086)","(13.0, 30.0, 27.75)"
07-01-2023 10:44:33.282178,"(6.0, 9.4, 8.14)","(3.2, 3.9, 3.734210526315789)","(17.0, 22.0, 19.065217391304348)","(14.0, 27.0, 25.615384615384617)","(6.5, 8.8, 7.633333333333334)","(3.8, 4.6, 4.444444444444445)","(6.5, 8.6, 8.391304347826086)","(13.0, 30.0, 27.23076923076923)"
07-01-2023 10:44:34.375330,"(6.0, 9.4, 8.74)","(3.2, 3.9, 3.7249999999999996)","(17.0, 22.0, 19.065217391304348)","(14.0, 27.0, 26.0)","(6.5, 8.8, 7.83448275862069)","(3.8, 4.6, 4.444444444444445)","(6.5, 8.6, 8.666666666666668)","(13.0, 30.0, 27.5)"
07-01-2023 10:44:35.497529,"(6.0, 9.4, 8.74)","(3.2, 3.9, 3.7249999999999996)","(17.0, 22.0, 18.625)","(14.0, 27.0, 24.529411764705884)","(6.5, 8.8, 7.633333333333334)","(3.8, 4.6, 4.433333333333334)","(6.5, 8.8, 8.32)","(13.0, 28.0, 28.333333333333332)"
07-01-2023 10:44:36.568392,"(6.0, 9.4, 8.714285714285714)","(3.2, 3.9, 3.892458100558659)","(17.0, 22.0, 18.625)","(14.0, 27.0, 26.0)","(6.5, 8.8, 7.83448275862069)","(3.8, 4.5, 4.390909090909091)","(6.5, 8.8, 8.5)","(13.0, 29.0, 27.5)"
07-01-2023 10:44:37.593566,"(6.0, 9.4, 8.615384615384615)","(3.2, 3.9, 3.895027624309392)","(17.0, 22.0, 18.625)","(14.0, 27.0, 26.0)","(6.5, 8.8, 7.866666666666667)","(3.8, 4.5, 4.390909090909091)","(6.5, 8.8, 8.05)","(13.0, 28.0, 27.428571428571427)"
07-01-2023 10:44:38.667406,"(6.0, 9.4, 8.76842105263158)","(3.2, 3.85, 3.826923076923077)","(17.0, 22.0, 18.625)","(14.0, 27.0, 25.615384615384617)","(6.5, 8.8, 7.680000000000001)","(3.8, 4.5, 4.390909090909091)","(6.5, 8.8, 8.682352941176472)","(13.0, 28.0, 27.5)"
07-01-2023 10:44:39.772560,"(6.0, 9.4, 8.5)","(3.2, 3.75, 3.579411764705882)","(17.0, 22.0, 19.065217391304348)","(14.0, 27.0, 26.0)","(6.5, 8.8, 7.866666666666667)","(3.8, 4.5, 4.390909090909091)","(6.5, 8.8, 8.682352941176472)","(13.0, 28.0, 29.25)"
07-01-2023 10:44:40.808994,"(6.0, 9.4, 8.885714285714286)","(3.2, 3.75, 3.5999999999999996)","(17.0, 22.0, 19.065217391304348)","(14.0, 27.0, 25.285714285714285)","(6.5, 8.8, 8.4)","(3.8, 4.5, 4.38)","(6.5, 8.8, 8.527272727272727)","(13.0, 30.0, 28.285714285714285)"
07-01-2023 10:44:41.910772,"(6.0, 9.4, 8.955555555555556)","(3.2, 3.95, 3.9491166077738518)","(17.0, 22.0, 17.78125)","(14.0, 27.0, 24.5)","(6.5, 8.6, 7.463636363636364)","(3.8, 4.5, 4.292307692307692)","(6.5, 8.8, 8.434782608695652)","(13.0, 29.0, 26.25)"
07-01-2023 10:44:43.049748,"(6.0, 9.8, 9.266666666666667)","(3.2, 3.95, 3.9489270386266098)","(16.0, 22.0, 18.0)","(14.0, 27.0, 23.625)","(6.5, 8.8, 7.851612903225807)","(3.8, 4.4, 4.288888888888889)","(6.5, 8.8, 8.488888888888889)","(13.0, 27.0, 26.5)"
07-01-2023 10:44:44.158912,"(6.0, 9.6, 9.314285714285713)","(3.2, 3.95, 3.949786324786325)","(16.0, 19.0, 18.0)","(14.0, 24.0, 23.625)","(6.5, 8.8, 7.6692307692307695)","(3.8, 4.3, 4.288888888888889)","(6.5, 8.8, 8.488888888888889)","(13.0, 27.0, 26.25)"
07-01-2023 10:44:45.229558,"(6.0, 9.6, 9.145454545454545)","(3.2, 3.95, 3.9497872340425535)","(16.0, 19.0, 23.46666666666667)","(14.0, 24.0, 23.625)","(6.5, 8.8, 7.6692307692307695)","(3.8, 4.3, 4.288888888888889)","(6.5, 8.8, 8.488888888888889)","(13.0, 27.0, 26.25)"
07-01-2023 10:44:46.286499,"(6.0, 9.8, 9.5)","(3.2, 3.95, 3.9497872340425535)","(16.0, 24.0, 20.0)","(14.0, 24.0, 24.23076923076923)","(6.5, 8.8, 7.466666666666667)","(3.8, 4.3, 4.288888888888889)","(6.5, 8.8, 8.476923076923077)","(13.0, 27.0, 26.5)"
07-01-2023 10:44:47.356108,"(6.0, 9.8, 9.072727272727274)","(3.2, 3.95, 3.9)","(16.0, 24.0, 20.25)","(14.0, 27.0, 24.23076923076923)","(6.5, 8.8, 7.851612903225807)","(3.8, 4.3, 4.288888888888889)","(6.5, 8.8, 8.476923076923077)","(13.0, 27.0, 26.25)"
07-01-2023 10:44:48.450484,"(6.0, 9.8, 9.175)","(3.2, 3.95, 3.8875)","(16.0, 23.0, 20.263157894736842)","(14.0, 27.0, 25.0)","(6.5, 8.8, 8.0)","(3.8, 4.3, 4.256)","(6.5, 8.8, 8.285714285714286)","(13.0, 27.0, 27.636363636363637)"
07-01-2023 10:44:49.480783,"(6.0, 9.6, 9.169230769230769)","(3.2, 3.8, 3.702803738317757)","(16.0, 23.0, 20.263157894736842)","(14.0, 26.0, 25.0)","(6.5, 8.4, 8.0)","(3.8, 4.3, 4.242424242424242)","(6.5, 8.8, 8.421052631578949)","(13.0, 28.0, 27.636363636363637)"
07-01-2023 10:44:50.576767,"(6.0, 9.6, 9.142857142857142)","(3.2, 3.8, 3.6506944444444445)","(16.0, 23.0, 20.352941176470587)","(14.0, 26.0, 25.333333333333332)","(6.5, 8.4, 7.85)","(3.8, 4.4, 4.284848484848485)","(6.5, 8.8, 8.05)","(13.0, 28.0, 27.636363636363637)"
07-01-2023 10:44:51.617597,"(6.0, 9.6, 9.142857142857142)","(3.2, 3.8, 3.6053811659192827)","(16.0, 23.0, 20.352941176470587)","(14.0, 26.0, 25.636363636363637)","(6.5, 8.4, 7.79047619047619)","(3.8, 4.4, 4.275675675675676)","(6.5, 8.8, 8.657142857142858)","(13.0, 28.0, 27.636363636363637)"
07-01-2023 10:44:52.671987,"(6.5, 9.6, 9.142857142857142)","(3.2, 3.75, 3.61304347826087)","(16.0, 23.0, 21.0)","(15.0, 26.0, 25.636363636363637)","(6.0, 8.4, 7.79047619047619)","(3.7, 4.4, 4.284848484848485)","(6.5, 8.8, 8.68888888888889)","(14.0, 28.0, 27.636363636363637)"
07-01-2023 10:44:53.687929,"(6.5, 9.6, 9.142857142857142)","(3.2, 3.75, 3.61304347826087)","(16.0, 23.0, 21.0)","(15.0, 26.0, 25.333333333333332)","(6.0, 8.4, 8.028571428571428)","(3.7, 4.4, 4.284848484848485)","(6.5, 8.8, 8.731034482758622)","(14.0, 28.0, 27.733333333333334)"
07-01-2023 10:44:54.711664,"(6.5, 9.6, 9.0)","(3.2, 3.7, 3.685714285714286)","(16.0, 22.0, 21.428571428571427)","(15.0, 26.0, 25.333333333333332)","(6.0, 8.2, 7.8)","(3.7, 4.4, 4.284848484848485)","(6.5, 8.8, 8.731034482758622)","(14.0, 28.0, 27.733333333333334)"
07-01-2023 10:44:55.735933,"(6.5, 9.6, 8.965517241379311)","(3.2, 3.65, 3.6233333333333335)","(16.0, 22.0, 20.78048780487805)","(15.0, 26.0, 25.636363636363637)","(6.0, 8.2, 7.654545454545454)","(3.7, 4.4, 4.196428571428571)","(6.5, 8.8, 8.72)","(14.0, 28.0, 28.857142857142858)"
07-01-2023 10:44:56.730688,"(6.5, 9.4, 8.885714285714286)","(3.2, 3.7, 3.686666666666667)","(16.0, 22.0, 19.20689655172414)","(15.0, 26.0, 25.636363636363637)","(6.0, 8.2, 7.533333333333333)","(3.7, 4.4, 4.213043478260869)","(6.5, 8.8, 8.72)","(14.0, 36.0, 34.07692307692308)"
07-01-2023 10:44:57.675430,"(6.5, 9.4, 8.43225806451613)","(3.2, 3.65, 3.63125)","(16.0, 22.0, 20.134146341463413)","(15.0, 26.0, 25.636363636363637)","(6.0, 8.2, 7.533333333333333)","(3.7, 4.3, 4.203448275862069)","(6.5, 8.8, 8.75)","(14.0, 36.0, 31.5)"
07-01-2023 10:44:58.775557,"(6.5, 9.4, 8.58918918918919)","(3.2, 3.6, 3.5294117647058822)","(16.0, 22.0, 19.28)","(15.0, 26.0, 25.636363636363637)","(6.0, 8.2, 8.0)","(3.7, 4.3, 4.225925925925925)","(6.5, 9.0, 8.882352941176471)","(14.0, 36.0, 35.5)"
07-01-2023 10:44:59.774456,"(6.5, 9.4, 8.58918918918919)","(3.2, 3.6, 3.5294117647058822)","(16.0, 22.0, 19.875)","(15.0, 26.0, 25.636363636363637)","(6.0, 8.2, 8.0)","(3.7, 4.3, 4.225925925925925)","(6.5, 9.0, 8.882352941176471)","(14.0, 36.0, 35.526315789473685)"
07-01-2023 10:45:00.780196,"(6.5, 9.4, 8.58918918918919)","(3.2, 3.6, 3.5875)","(16.0, 22.0, 20.41860465116279)","(15.0, 26.0, 25.333333333333332)","(6.0, 8.2, 8.03157894736842)","(3.7, 4.3, 4.225925925925925)","(6.5, 9.0, 8.709090909090909)","(14.0, 36.0, 33.0)"
07-01-2023 10:45:01.785163,"(6.5, 9.4, 8.58918918918919)","(3.2, 3.6, 3.566666666666667)","(16.0, 22.0, 20.41860465116279)","(15.0, 26.0, 25.333333333333332)","(6.0, 8.2, 8.04)","(3.7, 4.3, 4.225925925925925)","(6.5, 9.0, 8.876923076923077)","(14.0, 36.0, 33.0)"
07-01-2023 10:45:02.811584,"(6.5, 9.4, 8.51764705882353)","(3.2, 3.9, 3.6333333333333333)","(16.0, 22.0, 20.41860465116279)","(15.0, 26.0, 25.333333333333332)","(6.0, 8.2, 7.957894736842105)","(3.7, 4.3, 4.203448275862069)","(6.5, 9.0, 7.7176470588235295)","(14.0, 36.0, 33.0)"
