,Rippa Buddy,Far Too Tempting,Tsegay,And Then,Bloomin Crafty
04-01-2023 12:44:51.326592,"(10.0, 14.0, 12.333333333333334)","(1.55, 1.84, 1.82875)","(19.0, 40.0, 28.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:44:52.175127,"(10.0, 14.0, 12.333333333333334)","(1.55, 1.84, 1.82875)","(19.0, 40.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:44:52.976439,"(10.0, 14.0, 12.333333333333334)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.4)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:44:53.859814,"(10.0, 14.0, 12.333333333333334)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:44:54.757097,"(10.0, 14.0, 12.714285714285714)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:44:55.551934,"(10.0, 14.0, 12.714285714285714)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:44:56.384300,"(10.0, 14.0, 12.714285714285714)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:44:57.292494,"(10.0, 14.0, 12.714285714285714)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:44:58.230292,"(10.0, 14.0, 12.714285714285714)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:44:59.105965,"(10.0, 14.0, 12.714285714285714)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:44:59.899540,"(10.0, 14.0, 12.714285714285714)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:00.744689,"(10.0, 14.0, 12.714285714285714)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:01.636065,"(10.0, 14.0, 12.875)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:02.534286,"(10.0, 13.5, 12.785714285714286)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:03.339737,"(10.0, 13.5, 12.25)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:04.199317,"(10.0, 13.5, 12.25)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:05.063886,"(10.0, 13.5, 12.25)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:05.870098,"(10.0, 13.5, 12.25)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:06.686552,"(10.0, 13.5, 12.25)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:07.570633,"(10.0, 13.5, 12.25)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:08.422184,"(10.0, 13.5, 12.25)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:09.263956,"(10.0, 13.5, 12.25)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:10.104620,"(10.0, 13.5, 12.25)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:11.030294,"(10.0, 13.5, 12.25)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:11.936896,"(10.0, 13.5, 12.25)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:12.741330,"(10.0, 13.5, 12.25)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:13.532861,"(10.0, 13.5, 12.25)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:14.430010,"(10.0, 13.5, 12.25)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:15.411512,"(10.0, 13.5, 12.25)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 31.5)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:16.299912,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:17.159288,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:18.001956,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:18.830580,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:19.697848,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:20.530587,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:21.471657,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:22.371555,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:23.213209,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:24.019001,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:24.891379,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:25.771067,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:26.636221,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:27.496986,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:28.315450,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.0, 4.79)"
04-01-2023 12:45:29.197346,"(10.0, 13.0, 12.0)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:30.113226,"(10.0, 13.0, 12.0)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:31.038070,"(10.0, 13.0, 12.0)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:31.837371,"(10.0, 13.0, 12.0)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:32.644129,"(10.0, 13.0, 12.0)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:33.568880,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:34.499955,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:35.281828,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:36.085986,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:37.013191,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:37.949294,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:38.735673,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:39.549884,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:40.424477,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:41.369578,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:42.182999,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:43.001919,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:43.824421,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:44.750234,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:45.636273,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 36.631578947368425)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:46.479585,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:47.347462,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:48.216311,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:49.071236,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:49.922579,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:50.845122,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:51.721922,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:52.501878,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:53.361782,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:54.294239,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:55.243333,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:56.109355,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:56.932298,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:57.763140,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:58.660030,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:45:59.578262,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:00.421160,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:01.214020,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:02.100577,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:03.038313,"(10.0, 12.5, 11.9375)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:03.992575,"(10.0, 13.5, 11.657894736842104)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:04.831639,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:05.616927,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:06.539842,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:07.468899,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:08.256898,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:09.067031,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:09.987257,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:10.957692,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:11.815467,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:12.645165,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:13.511997,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:14.398390,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:15.224440,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:16.102745,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:17.036716,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:17.926696,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:18.719086,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:19.568492,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:20.465679,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:21.339972,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:22.192825,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:23.012660,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:23.904768,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:24.721027,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:25.552544,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:26.384142,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:27.283852,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:28.164603,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:28.983153,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:29.833983,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:30.679149,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:31.537796,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:32.392990,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:33.245601,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:34.142325,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:34.993099,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:35.832418,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:36.724248,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:37.618412,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:38.492848,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:39.307053,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:40.200440,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:41.088328,"(10.0, 12.5, 12.071428571428571)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:41.991594,"(10.0, 13.5, 11.694444444444445)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
04-01-2023 12:46:42.876185,"(10.0, 13.0, 12.428571428571429)","(1.55, 1.84, 1.82875)","(19.0, 38.0, 32.0)","(6.5, 9.8, 9.600000000000001)","(3.9, 5.2, 4.75)"
