,Divine Law,Wicked Mad,Bourbon Over Ice,Charlie Potatoes,More Please,Royal Spy,Subject To Change,Ridiculous,Close The Case,Manolito
12-01-2023 12:53:51.474591,"(6.0, 7.8, 7.5)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 26.07142857142857)","(9.0, 15.5, 13.166666666666666)","(7.5, 12.0, 11.0)","(7.0, 9.8, 8.657142857142857)","(15.0, 30.0, 18.666666666666668)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.6, 6.066666666666666)"
12-01-2023 12:53:52.973403,"(6.0, 7.8, 7.5)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 34.0, 26.07142857142857)","(9.0, 15.5, 13.166666666666666)","(7.5, 12.0, 11.0)","(7.0, 9.8, 8.657142857142857)","(15.0, 30.0, 18.666666666666668)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.6, 6.066666666666666)"
12-01-2023 12:53:54.415921,"(6.0, 7.8, 7.5)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 34.0, 26.07142857142857)","(9.0, 15.5, 13.166666666666666)","(7.5, 12.0, 11.0)","(7.0, 9.8, 8.657142857142857)","(15.0, 30.0, 18.666666666666668)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.6, 6.066666666666666)"
12-01-2023 12:53:55.895233,"(6.0, 7.8, 7.5)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 34.0, 26.07142857142857)","(9.0, 15.5, 13.166666666666666)","(7.5, 12.0, 11.0)","(7.0, 9.8, 8.657142857142857)","(15.0, 30.0, 18.666666666666668)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.6, 6.066666666666666)"
12-01-2023 12:53:57.413618,"(6.0, 7.8, 7.5)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 34.0, 22.9)","(9.0, 15.5, 13.166666666666666)","(7.5, 12.0, 11.0)","(7.0, 9.8, 8.657142857142857)","(15.0, 30.0, 18.666666666666668)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.6, 6.066666666666666)"
12-01-2023 12:53:59.052377,"(6.0, 7.8, 7.5)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 34.0, 22.9)","(9.0, 15.5, 13.166666666666666)","(7.5, 12.0, 11.0)","(7.0, 9.8, 8.466666666666667)","(15.0, 30.0, 18.666666666666668)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.6, 6.066666666666666)"
12-01-2023 12:54:00.383455,"(6.0, 7.8, 7.5)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 34.0, 22.9)","(9.0, 15.5, 13.166666666666666)","(7.5, 12.0, 11.0)","(7.0, 9.8, 8.466666666666667)","(15.0, 30.0, 18.666666666666668)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.6, 5.875)"
12-01-2023 12:54:01.743455,"(6.0, 7.8, 7.5)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 34.0, 22.9)","(9.0, 15.5, 13.166666666666666)","(7.5, 12.0, 11.0)","(7.0, 9.8, 8.466666666666667)","(15.0, 30.0, 18.666666666666668)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.2, 5.875)"
12-01-2023 12:54:03.198125,"(6.0, 7.8, 7.5)","(6.0, 10.0, 9.09090909090909)","(4.8, 8.8, 8.2)","(15.0, 34.0, 22.9)","(9.0, 15.5, 13.166666666666666)","(7.5, 12.0, 11.511111111111111)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.6)","(20.0, 170.0, 92.25)","(4.4, 6.2, 5.875)"
12-01-2023 12:54:04.648663,"(6.0, 7.8, 7.6)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 34.0, 24.75)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.2, 5.828571428571428)"
12-01-2023 12:54:06.082592,"(6.0, 7.8, 7.66)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 34.0, 24.75)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.2, 5.828571428571428)"
12-01-2023 12:54:07.612565,"(6.0, 7.8, 7.66)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 34.0, 24.75)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.2, 5.828571428571428)"
12-01-2023 12:54:08.836059,"(6.0, 7.8, 7.66)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 34.0, 24.75)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.2, 5.828571428571428)"
12-01-2023 12:54:10.145628,"(6.0, 7.8, 7.66)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 34.0, 24.75)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.2, 5.814285714285714)"
12-01-2023 12:54:11.500336,"(6.0, 7.8, 7.66)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 34.0, 29.166666666666664)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.0, 5.814285714285714)"
12-01-2023 12:54:12.849542,"(6.0, 7.8, 7.545454545454545)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 29.166666666666664)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.0, 5.814285714285714)"
12-01-2023 12:54:14.176661,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 29.166666666666664)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.0, 5.814285714285714)"
12-01-2023 12:54:15.533260,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 29.166666666666664)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.0, 5.814285714285714)"
12-01-2023 12:54:16.818674,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 29.166666666666664)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.0, 5.814285714285714)"
12-01-2023 12:54:18.464421,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 29.166666666666664)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.0, 5.814285714285714)"
12-01-2023 12:54:19.820825,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 29.166666666666664)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.0, 5.814285714285714)"
12-01-2023 12:54:21.500325,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 29.166666666666664)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.0, 5.662962962962963)"
12-01-2023 12:54:22.919580,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 29.166666666666664)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.0, 5.7)"
12-01-2023 12:54:24.334408,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 90.0, 65.16666666666666)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.4, 5.65)"
12-01-2023 12:54:25.649114,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 29.166666666666664)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.4, 5.65)"
12-01-2023 12:54:27.005697,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 29.166666666666664)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 66.66666666666666)","(4.4, 6.2, 5.5)"
12-01-2023 12:54:28.366023,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.4, 6.2, 5.911111111111111)"
12-01-2023 12:54:29.825110,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.4, 6.2, 5.75)"
12-01-2023 12:54:31.232898,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.4, 6.0, 5.75)"
12-01-2023 12:54:32.484621,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.4, 6.0, 5.75)"
12-01-2023 12:54:33.797573,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.4, 6.0, 5.75)"
12-01-2023 12:54:35.274382,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.4, 6.0, 5.75)"
12-01-2023 12:54:36.702077,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.4, 6.0, 5.35)"
12-01-2023 12:54:38.027595,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.4, 6.0, 5.35)"
12-01-2023 12:54:39.318571,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.4, 6.0, 5.35)"
12-01-2023 12:54:40.682328,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.4, 6.0, 5.35)"
12-01-2023 12:54:42.210193,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.23076923076923)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.4, 6.0, 5.35)"
12-01-2023 12:54:43.584017,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.181818181818182)","(4.8, 8.8, 8.133333333333333)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.2, 6.0, 4.255769230769231)"
12-01-2023 12:54:45.042753,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.181818181818182)","(4.8, 8.8, 8.0)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.2, 4.5, 3.7063745019920322)"
12-01-2023 12:54:46.371018,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.181818181818182)","(4.8, 9.2, 8.0)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.2, 4.5, 4.416666666666667)"
12-01-2023 12:54:48.457256,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.181818181818182)","(4.8, 9.2, 8.0)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.2, 5.9, 5.073076923076924)"
12-01-2023 12:54:50.825534,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.181818181818182)","(4.8, 9.2, 8.0)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.2, 5.9, 5.073076923076924)"
12-01-2023 12:54:53.561791,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.181818181818182)","(4.8, 9.0, 8.64)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.2, 5.8, 4.538461538461538)"
12-01-2023 12:54:55.230940,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.181818181818182)","(4.8, 9.0, 8.64)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.2, 5.8, 4.538461538461538)"
12-01-2023 12:54:56.912120,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.181818181818182)","(4.8, 9.0, 8.64)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.2, 5.8, 3.9333333333333336)"
12-01-2023 12:54:58.492926,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.181818181818182)","(4.8, 9.0, 8.85)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.2, 5.8, 5.30655737704918)"
12-01-2023 12:54:59.991339,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.181818181818182)","(4.8, 9.0, 8.35)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 11.333333333333334)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.2, 5.8, 5.311206896551724)"
12-01-2023 12:55:01.472597,"(6.0, 7.6, 7.381818181818182)","(6.0, 10.0, 9.4)","(4.8, 9.4, 8.914285714285715)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.5)","(7.5, 12.0, 10.866666666666667)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 22.8)","(20.0, 170.0, 108.0)","(4.2, 5.7, 4.4772727272727275)"
12-01-2023 12:55:03.068898,"(6.0, 7.6, 7.3)","(6.0, 10.0, 9.459999999999999)","(4.8, 9.6, 8.914285714285715)","(15.0, 36.0, 33.4375)","(9.0, 15.5, 14.214285714285715)","(7.5, 11.5, 9.916666666666666)","(7.0, 9.8, 8.966666666666667)","(15.0, 30.0, 21.0)","(20.0, 170.0, 92.5)","(4.2, 5.6, 4.443478260869565)"
12-01-2023 12:55:04.697000,"(6.0, 7.6, 7.3)","(6.0, 10.0, 8.649999999999999)","(4.8, 9.6, 9.307692307692307)","(15.0, 36.0, 26.0)","(9.0, 15.5, 14.5)","(7.5, 11.5, 10.3125)","(7.0, 9.8, 9.085714285714285)","(15.0, 30.0, 18.333333333333332)","(20.0, 170.0, 108.0)","(4.2, 5.6, 4.2214285714285715)"
12-01-2023 12:55:06.360902,"(6.0, 7.6, 6.933333333333333)","(6.0, 10.0, 9.563636363636364)","(4.8, 10.0, 9.307692307692307)","(15.0, 36.0, 31.0)","(9.0, 15.5, 14.5)","(7.5, 11.5, 10.3125)","(7.0, 9.8, 9.440000000000001)","(15.0, 30.0, 18.333333333333332)","(20.0, 170.0, 108.0)","(4.2, 5.4, 3.9441176470588237)"
12-01-2023 12:55:07.910266,"(6.0, 7.6, 7.3999999999999995)","(6.0, 10.0, 9.563636363636364)","(4.8, 10.0, 9.307692307692307)","(15.0, 36.0, 31.0)","(9.0, 15.5, 14.5)","(7.5, 11.5, 9.494117647058824)","(7.0, 9.8, 9.440000000000001)","(15.0, 30.0, 18.333333333333332)","(20.0, 170.0, 108.0)","(4.2, 5.4, 4.525)"
12-01-2023 12:55:09.333629,"(6.0, 7.6, 7.3999999999999995)","(6.0, 10.0, 9.563636363636364)","(4.8, 10.0, 9.307692307692307)","(15.0, 36.0, 26.25)","(9.0, 15.5, 13.75)","(7.5, 11.5, 9.85)","(7.0, 9.8, 9.266666666666667)","(15.0, 30.0, 21.5)","(20.0, 170.0, 92.75)","(4.2, 5.3, 4.256521739130434)"
12-01-2023 12:55:10.713831,"(6.0, 7.6, 7.3999999999999995)","(6.0, 10.0, 9.563636363636364)","(4.8, 10.0, 9.428571428571429)","(15.0, 36.0, 21.875)","(9.0, 15.5, 14.3)","(7.5, 11.5, 9.925)","(7.0, 9.8, 9.533333333333333)","(15.0, 30.0, 22.5)","(20.0, 170.0, 77.3)","(4.2, 5.3, 3.922222222222222)"
12-01-2023 12:55:12.152104,"(6.0, 7.6, 7.3999999999999995)","(6.0, 10.0, 9.563636363636364)","(4.8, 10.0, 9.36)","(15.0, 38.0, 21.875)","(9.0, 15.5, 16.5)","(7.5, 11.5, 10.36)","(7.0, 9.8, 9.520000000000001)","(15.0, 32.0, 19.0)","(20.0, 170.0, 92.5)","(4.2, 5.3, 4.2)"
12-01-2023 12:55:13.766293,"(6.0, 7.6, 7.3999999999999995)","(6.0, 10.0, 10.08)","(4.8, 10.0, 9.36)","(15.0, 38.0, 21.875)","(9.0, 17.0, 16.5)","(7.5, 11.0, 10.36)","(7.0, 9.8, 9.520000000000001)","(15.0, 32.0, 19.0)","(20.0, 170.0, 92.5)","(4.2, 5.1, 4.05)"
