,Flying G,Indian Sky,Crooked Fellow,Rodeo Champ,Captain Dozer,J Fs Senna,Fort Hood,Rowdy River
08-12-2022 14:48:43.530829,"(12.0, 26.0, 23.0)","(6.0, 6.6, 6.12)","(4.8, 5.4, 5.2026666666666666)","(5.5, 6.0, 5.7153846153846155)","(4.6, 5.6, 5.35)","(3.8, 4.9, 4.644897959183673)","(21.0, 50.0, 38.0)","(19.0, 48.0, 44.888888888888886)"
08-12-2022 14:48:44.863439,"(13.0, 26.0, 23.0)","(6.0, 6.6, 6.133333333333333)","(4.8, 5.4, 5.2026666666666666)","(5.5, 6.2, 5.733333333333333)","(4.6, 5.6, 5.35)","(3.8, 4.9, 4.8)","(21.0, 50.0, 38.0)","(21.0, 48.0, 44.888888888888886)"
08-12-2022 14:48:46.400877,"(13.0, 26.0, 23.0)","(6.0, 6.6, 6.133333333333333)","(4.8, 5.4, 5.1292682926829265)","(5.5, 6.2, 5.733333333333333)","(4.6, 5.6, 5.35)","(3.8, 5.0, 4.8)","(21.0, 50.0, 38.0)","(21.0, 48.0, 44.888888888888886)"
08-12-2022 14:48:48.118050,"(13.0, 26.0, 23.857142857142858)","(6.0, 6.6, 6.2)","(4.8, 5.4, 5.1292682926829265)","(5.5, 6.2, 5.733333333333333)","(4.6, 5.6, 5.35)","(3.8, 5.0, 4.8)","(21.0, 50.0, 38.57142857142857)","(21.0, 48.0, 44.888888888888886)"
08-12-2022 14:48:49.744345,"(13.0, 26.0, 23.857142857142858)","(5.5, 6.6, 6.44)","(4.8, 5.4, 5.1292682926829265)","(5.0, 6.2, 5.733333333333333)","(4.4, 5.6, 5.35)","(3.8, 5.0, 4.8)","(21.0, 50.0, 38.57142857142857)","(21.0, 48.0, 44.888888888888886)"
08-12-2022 14:48:51.497036,"(13.0, 26.0, 25.285714285714285)","(5.5, 6.6, 6.133333333333333)","(4.8, 5.4, 5.1292682926829265)","(5.0, 6.2, 5.733333333333333)","(4.4, 5.6, 5.35)","(3.8, 5.0, 4.8)","(21.0, 50.0, 38.57142857142857)","(21.0, 48.0, 40.0)"
08-12-2022 14:48:53.118636,"(13.0, 28.0, 25.285714285714285)","(5.5, 6.6, 6.133333333333333)","(4.8, 5.4, 5.1292682926829265)","(5.0, 6.2, 5.733333333333333)","(4.4, 5.6, 5.35)","(3.8, 5.0, 4.8)","(21.0, 50.0, 38.57142857142857)","(21.0, 48.0, 32.666666666666664)"
08-12-2022 14:48:54.685833,"(13.0, 28.0, 25.285714285714285)","(5.5, 6.6, 6.356521739130435)","(4.8, 5.4, 5.1292682926829265)","(5.0, 6.2, 5.733333333333333)","(4.4, 5.6, 5.35)","(3.8, 5.0, 4.8)","(21.0, 50.0, 38.57142857142857)","(21.0, 48.0, 32.666666666666664)"
08-12-2022 14:48:56.175916,"(14.0, 28.0, 25.285714285714285)","(5.5, 6.6, 6.356521739130435)","(4.8, 5.4, 5.1292682926829265)","(5.0, 6.2, 5.733333333333333)","(4.4, 5.6, 5.35)","(3.8, 5.0, 4.8)","(21.0, 50.0, 38.57142857142857)","(21.0, 48.0, 39.2)"
08-12-2022 14:48:57.627941,"(14.0, 28.0, 25.285714285714285)","(5.5, 6.6, 6.384615384615384)","(4.8, 5.4, 5.1292682926829265)","(5.0, 6.2, 5.733333333333333)","(4.4, 5.6, 5.35)","(3.8, 5.0, 4.955555555555556)","(21.0, 50.0, 38.57142857142857)","(21.0, 48.0, 39.2)"
08-12-2022 14:48:59.049880,"(14.0, 28.0, 25.285714285714285)","(5.5, 6.4, 6.300000000000001)","(4.8, 5.4, 5.1292682926829265)","(5.0, 6.2, 5.733333333333333)","(4.6, 5.6, 5.35)","(3.8, 5.0, 4.955555555555556)","(21.0, 50.0, 38.57142857142857)","(21.0, 48.0, 32.666666666666664)"
08-12-2022 14:49:00.428001,"(14.0, 28.0, 25.285714285714285)","(5.5, 6.4, 6.316666666666667)","(4.8, 5.4, 5.1292682926829265)","(5.0, 6.2, 5.733333333333333)","(4.6, 5.6, 5.35)","(3.8, 5.0, 4.955555555555556)","(21.0, 50.0, 38.57142857142857)","(21.0, 48.0, 32.666666666666664)"
08-12-2022 14:49:01.836484,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.4, 6.266666666666667)","(4.8, 5.4, 5.1292682926829265)","(5.0, 6.2, 5.733333333333333)","(4.6, 5.6, 5.574999999999999)","(3.8, 5.0, 4.955555555555556)","(21.0, 50.0, 38.0)","(19.0, 48.0, 32.0)"
08-12-2022 14:49:03.209852,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.4, 6.311999999999999)","(4.8, 5.4, 5.1292682926829265)","(5.0, 6.2, 5.733333333333333)","(4.6, 5.6, 5.55)","(3.8, 5.0, 4.955555555555556)","(21.0, 50.0, 32.5)","(19.0, 48.0, 32.0)"
08-12-2022 14:49:04.539860,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.6, 6.311999999999999)","(4.8, 5.4, 5.1292682926829265)","(5.0, 6.2, 5.733333333333333)","(4.6, 5.8, 5.55)","(3.8, 5.0, 4.955555555555556)","(21.0, 36.0, 32.5)","(21.0, 48.0, 32.0)"
08-12-2022 14:49:05.836772,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.6, 6.1)","(4.8, 5.4, 5.107894736842105)","(5.0, 6.2, 5.733333333333333)","(4.6, 5.8, 5.592307692307693)","(3.8, 5.0, 4.955555555555556)","(21.0, 36.0, 31.5)","(21.0, 48.0, 32.0)"
08-12-2022 14:49:07.100483,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.4, 6.314285714285715)","(4.8, 5.4, 5.107894736842105)","(5.0, 6.2, 5.796153846153846)","(4.6, 5.7, 5.592307692307693)","(3.8, 5.0, 5.069230769230769)","(21.0, 36.0, 31.5)","(21.0, 48.0, 32.0)"
08-12-2022 14:49:08.330515,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.4, 6.1)","(4.8, 5.4, 5.107894736842105)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.7, 5.427777777777778)","(3.8, 5.1, 5.044444444444444)","(21.0, 36.0, 31.8)","(21.0, 48.0, 32.0)"
08-12-2022 14:49:09.582312,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.4, 6.1)","(4.8, 5.4, 5.107894736842105)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.7, 5.320833333333334)","(3.8, 5.1, 5.044444444444444)","(20.0, 36.0, 31.8)","(21.0, 48.0, 32.0)"
08-12-2022 14:49:10.877493,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.4, 6.1)","(4.8, 5.4, 5.107894736842105)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.7, 5.447222222222222)","(3.8, 5.1, 5.044444444444444)","(20.0, 36.0, 31.8)","(21.0, 48.0, 32.0)"
08-12-2022 14:49:12.174128,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.4, 6.1)","(4.8, 5.4, 5.107894736842105)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.7, 5.457142857142856)","(3.8, 5.1, 5.044444444444444)","(20.0, 36.0, 31.8)","(21.0, 48.0, 32.0)"
08-12-2022 14:49:13.499142,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.6, 6.107692307692307)","(4.8, 5.4, 5.107894736842105)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.6, 5.5285714285714285)","(3.8, 5.1, 5.044444444444444)","(21.0, 36.0, 31.8)","(19.0, 48.0, 32.0)"
08-12-2022 14:49:14.833224,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.6, 6.107692307692307)","(4.8, 5.4, 5.107894736842105)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.6, 5.5285714285714285)","(3.8, 5.1, 5.044444444444444)","(21.0, 36.0, 31.8)","(19.0, 48.0, 32.0)"
08-12-2022 14:49:16.162679,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.6, 6.066666666666666)","(4.8, 5.4, 5.107894736842105)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.6, 5.5285714285714285)","(3.8, 5.1, 5.044444444444444)","(20.0, 36.0, 31.8)","(19.0, 48.0, 36.5)"
08-12-2022 14:49:17.433040,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.6, 6.16)","(4.8, 5.4, 5.107894736842105)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.6, 5.5285714285714285)","(3.8, 5.1, 5.044444444444444)","(20.0, 36.0, 31.8)","(19.0, 48.0, 37.0)"
08-12-2022 14:49:18.584219,"(14.0, 28.0, 25.42857142857143)","(5.5, 6.4, 6.15)","(4.8, 5.4, 5.107894736842105)","(5.0, 6.2, 5.80377358490566)","(4.6, 5.6, 5.594117647058823)","(3.8, 5.1, 5.069230769230769)","(20.0, 36.0, 31.8)","(19.0, 48.0, 32.0)"
08-12-2022 14:49:19.863071,"(14.0, 28.0, 23.5)","(5.5, 6.4, 6.15)","(4.8, 5.4, 5.107894736842105)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.8, 5.679310344827586)","(3.8, 5.1, 5.044444444444444)","(20.0, 36.0, 31.8)","(19.0, 48.0, 32.0)"
08-12-2022 14:49:21.115543,"(14.0, 28.0, 23.5)","(5.5, 6.4, 6.15)","(4.8, 5.4, 5.107894736842105)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.8, 5.623529411764705)","(3.8, 5.1, 5.044444444444444)","(20.0, 36.0, 31.8)","(19.0, 48.0, 32.0)"
08-12-2022 14:49:22.402462,"(14.0, 28.0, 23.5)","(5.5, 6.4, 6.15)","(4.8, 5.4, 5.107894736842105)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.8, 5.628571428571429)","(3.8, 5.1, 5.044444444444444)","(20.0, 36.0, 31.8)","(19.0, 48.0, 36.5)"
08-12-2022 14:49:23.789495,"(14.0, 28.0, 25.42857142857143)","(5.5, 6.4, 6.5)","(4.8, 5.4, 5.107894736842105)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.7, 5.628571428571429)","(3.8, 5.1, 4.85)","(20.0, 36.0, 31.8)","(19.0, 48.0, 36.5)"
08-12-2022 14:49:25.058235,"(14.0, 28.0, 25.42857142857143)","(5.5, 6.6, 6.5)","(4.8, 5.4, 5.107894736842105)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.7, 5.628571428571429)","(3.8, 5.1, 4.766666666666667)","(20.0, 36.0, 31.8)","(19.0, 48.0, 36.5)"
08-12-2022 14:49:26.392473,"(14.0, 28.0, 25.42857142857143)","(5.5, 6.8, 6.3)","(4.8, 5.5, 5.325)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.7, 5.628571428571429)","(4.0, 5.1, 4.766666666666667)","(20.0, 36.0, 31.8)","(19.0, 48.0, 32.0)"
08-12-2022 14:49:27.719120,"(14.0, 28.0, 23.5)","(5.5, 6.6, 6.066666666666666)","(4.8, 5.4, 5.325)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.7, 5.552941176470588)","(4.0, 5.1, 4.766666666666667)","(20.0, 36.0, 31.8)","(19.0, 48.0, 32.0)"
08-12-2022 14:49:29.015555,"(14.0, 28.0, 25.42857142857143)","(5.5, 6.6, 6.066666666666666)","(4.8, 5.4, 5.325)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.7, 5.552941176470588)","(4.0, 5.1, 5.014285714285714)","(20.0, 36.0, 31.8)","(19.0, 48.0, 32.0)"
08-12-2022 14:49:30.346271,"(14.0, 28.0, 25.42857142857143)","(5.5, 6.6, 6.309090909090909)","(4.8, 5.4, 5.325)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.7, 5.552941176470588)","(4.0, 5.1, 5.033333333333333)","(20.0, 36.0, 31.8)","(19.0, 48.0, 32.0)"
08-12-2022 14:49:31.675031,"(14.0, 28.0, 25.42857142857143)","(5.5, 6.6, 6.309090909090909)","(4.8, 5.4, 5.325)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.7, 5.552941176470588)","(4.0, 5.1, 5.033333333333333)","(20.0, 36.0, 31.8)","(19.0, 48.0, 36.5)"
08-12-2022 14:49:33.044555,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.6, 5.82)","(4.8, 5.4, 5.325)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.7, 5.552941176470588)","(4.0, 5.1, 5.042857142857143)","(20.0, 36.0, 31.8)","(19.0, 48.0, 36.5)"
08-12-2022 14:49:34.396178,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.2, 5.82)","(4.8, 5.4, 5.126086956521739)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.7, 5.552941176470588)","(4.0, 5.1, 5.042857142857143)","(20.0, 36.0, 31.8)","(19.0, 48.0, 36.5)"
08-12-2022 14:49:35.709576,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.2, 5.82)","(4.8, 5.5, 5.117391304347826)","(5.0, 6.2, 5.741818181818181)","(4.6, 5.7, 5.6000000000000005)","(4.0, 5.1, 5.0)","(20.0, 36.0, 31.8)","(19.0, 48.0, 36.5)"
08-12-2022 14:49:36.993462,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.2, 5.723076923076923)","(4.8, 5.5, 5.108695652173913)","(5.0, 6.2, 5.80377358490566)","(4.6, 5.7, 5.65)","(4.0, 5.1, 5.0)","(20.0, 36.0, 31.8)","(19.0, 48.0, 32.0)"
08-12-2022 14:49:38.309751,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.2, 5.723076923076923)","(4.8, 5.5, 5.108695652173913)","(5.0, 6.2, 5.80377358490566)","(4.6, 5.8, 5.65)","(4.0, 5.1, 4.739344262295082)","(20.0, 36.0, 34.8)","(19.0, 48.0, 45.0)"
08-12-2022 14:49:39.602680,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.2, 5.723076923076923)","(4.8, 5.5, 5.36923076923077)","(5.0, 6.2, 5.788235294117647)","(4.6, 5.8, 5.65)","(4.0, 5.1, 4.738709677419355)","(20.0, 36.0, 38.0)","(19.0, 48.0, 46.285714285714285)"
08-12-2022 14:49:40.955029,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.2, 5.723076923076923)","(4.8, 5.4, 5.361538461538462)","(5.0, 6.2, 5.788235294117647)","(4.6, 5.8, 5.5)","(4.0, 5.1, 4.714285714285714)","(20.0, 50.0, 44.0)","(19.0, 48.0, 46.285714285714285)"
08-12-2022 14:49:42.276890,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.2, 5.723076923076923)","(4.8, 5.4, 5.28)","(5.0, 6.2, 5.788235294117647)","(4.6, 5.7, 5.5)","(4.0, 5.0, 4.672727272727273)","(20.0, 50.0, 44.0)","(20.0, 48.0, 46.285714285714285)"
08-12-2022 14:49:43.619700,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.2, 5.723076923076923)","(4.8, 5.4, 5.357142857142858)","(5.0, 6.2, 5.788235294117647)","(4.6, 5.7, 5.5)","(4.0, 5.0, 4.672727272727273)","(20.0, 50.0, 48.0)","(20.0, 48.0, 46.285714285714285)"
08-12-2022 14:49:44.998429,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.2, 5.723076923076923)","(4.8, 5.4, 5.2875000000000005)","(5.0, 6.2, 5.8769230769230765)","(4.6, 5.7, 5.4)","(4.0, 5.0, 4.871428571428572)","(21.0, 50.0, 48.0)","(21.0, 48.0, 46.285714285714285)"
08-12-2022 14:49:46.370528,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.2, 5.723076923076923)","(4.8, 5.3, 5.2625)","(5.0, 6.2, 5.966666666666667)","(4.6, 5.7, 5.5)","(4.0, 5.0, 4.911764705882353)","(21.0, 50.0, 48.0)","(21.0, 48.0, 46.285714285714285)"
08-12-2022 14:49:47.757125,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.2, 5.723076923076923)","(4.8, 5.3, 5.2625)","(5.0, 6.2, 5.895652173913044)","(4.6, 5.7, 5.5)","(4.0, 5.0, 4.714285714285714)","(21.0, 50.0, 48.0)","(21.0, 48.0, 46.285714285714285)"
08-12-2022 14:49:49.107542,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.2, 5.723076923076923)","(4.8, 5.3, 5.286363636363636)","(5.0, 6.2, 5.925)","(4.6, 5.7, 5.29)","(4.0, 5.0, 4.672727272727273)","(21.0, 50.0, 48.0)","(21.0, 48.0, 46.285714285714285)"
08-12-2022 14:49:50.435891,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.2, 5.723076923076923)","(4.8, 5.3, 5.286363636363636)","(5.0, 6.2, 5.9904761904761905)","(4.6, 5.5, 5.29)","(4.0, 5.0, 4.85)","(21.0, 50.0, 48.0)","(21.0, 48.0, 43.0)"
08-12-2022 14:49:51.722739,"(14.0, 28.0, 24.833333333333332)","(5.5, 6.2, 5.723076923076923)","(4.8, 5.3, 5.286363636363636)","(5.0, 6.2, 5.9904761904761905)","(4.6, 5.5, 5.2375)","(4.0, 5.0, 4.9)","(21.0, 50.0, 48.0)","(21.0, 48.0, 46.285714285714285)"
08-12-2022 14:49:53.069410,"(14.0, 28.0, 24.2)","(5.5, 6.2, 5.723076923076923)","(4.8, 5.3, 5.286363636363636)","(5.0, 6.2, 5.9904761904761905)","(4.6, 5.5, 5.344444444444444)","(4.0, 5.0, 4.9)","(21.0, 50.0, 48.0)","(21.0, 48.0, 46.285714285714285)"
08-12-2022 14:49:54.418786,"(14.0, 28.0, 24.2)","(5.5, 6.2, 5.723076923076923)","(4.8, 5.3, 5.286363636363636)","(5.0, 6.2, 6.107692307692307)","(4.6, 5.5, 5.311111111111112)","(4.0, 5.0, 4.9)","(21.0, 50.0, 56.0)","(21.0, 48.0, 46.285714285714285)"
08-12-2022 14:49:55.742912,"(14.0, 28.0, 24.2)","(5.5, 6.2, 5.723076923076923)","(4.8, 5.3, 5.286363636363636)","(5.0, 6.2, 6.246153846153846)","(4.6, 5.4, 5.08)","(4.0, 5.0, 4.833333333333333)","(21.0, 65.0, 42.5)","(21.0, 48.0, 46.285714285714285)"
08-12-2022 14:49:57.060668,"(14.0, 28.0, 24.2)","(5.5, 6.2, 5.723076923076923)","(4.8, 5.3, 5.286363636363636)","(5.0, 6.8, 6.5)","(4.6, 5.4, 5.08)","(4.0, 5.0, 4.833333333333333)","(21.0, 44.0, 39.333333333333336)","(21.0, 48.0, 40.0)"
08-12-2022 14:49:58.384522,"(14.0, 27.0, 24.875)","(5.5, 6.0, 5.846153846153846)","(4.8, 5.3, 5.286363636363636)","(5.0, 6.8, 6.5)","(4.6, 5.4, 5.08)","(4.0, 5.0, 4.95)","(21.0, 44.0, 39.333333333333336)","(21.0, 48.0, 36.0)"
08-12-2022 14:49:59.730156,"(14.0, 27.0, 24.875)","(5.5, 6.0, 5.846153846153846)","(4.8, 5.3, 5.27)","(5.0, 6.8, 6.8)","(4.6, 5.4, 5.08)","(4.0, 5.0, 4.833333333333333)","(21.0, 44.0, 37.0)","(21.0, 48.0, 40.333333333333336)"
08-12-2022 14:50:01.070474,"(14.0, 27.0, 24.875)","(5.5, 6.0, 5.846153846153846)","(4.8, 5.3, 5.25)","(5.0, 7.0, 6.8)","(4.6, 5.4, 5.08)","(4.0, 5.0, 4.99041095890411)","(21.0, 44.0, 37.0)","(19.0, 48.0, 40.333333333333336)"
08-12-2022 14:50:02.454398,"(14.0, 27.0, 24.875)","(5.5, 6.0, 5.846153846153846)","(4.8, 5.3, 5.25)","(5.0, 7.0, 6.6625000000000005)","(4.6, 5.4, 5.266666666666667)","(4.0, 5.0, 4.72)","(21.0, 44.0, 39.25)","(19.0, 48.0, 37.0)"
08-12-2022 14:50:03.788931,"(14.0, 27.0, 25.3)","(5.5, 5.9, 5.72)","(4.8, 5.3, 5.281818181818181)","(5.0, 7.0, 6.75)","(4.6, 5.4, 5.305882352941177)","(4.0, 5.0, 4.710344827586207)","(21.0, 44.0, 42.099999999999994)","(19.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:05.208049,"(14.0, 27.0, 25.3)","(5.5, 5.9, 5.609230769230769)","(4.8, 5.3, 5.2894736842105265)","(5.0, 6.8, 6.75)","(4.6, 5.4, 5.2785714285714285)","(4.0, 5.0, 4.876470588235295)","(21.0, 44.0, 42.099999999999994)","(19.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:06.586023,"(14.0, 27.0, 25.3)","(5.5, 6.2, 5.615384615384615)","(4.8, 5.3, 5.2894736842105265)","(5.0, 6.8, 6.75)","(4.6, 5.3, 5.2785714285714285)","(4.0, 4.9, 4.828571428571429)","(21.0, 44.0, 42.099999999999994)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:07.904501,"(14.0, 27.0, 25.3)","(5.5, 6.2, 5.615384615384615)","(4.8, 5.3, 5.2894736842105265)","(5.0, 6.8, 6.75)","(4.6, 5.3, 5.2785714285714285)","(4.0, 4.9, 4.775)","(21.0, 44.0, 42.099999999999994)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:09.250588,"(14.0, 27.0, 25.3)","(5.5, 6.2, 5.615384615384615)","(4.8, 5.3, 5.2894736842105265)","(5.0, 6.8, 6.6625000000000005)","(4.6, 5.3, 5.2785714285714285)","(4.0, 4.9, 4.775)","(21.0, 44.0, 42.099999999999994)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:10.522246,"(14.0, 27.0, 25.3)","(5.5, 6.2, 5.615384615384615)","(4.8, 5.3, 5.2894736842105265)","(5.0, 7.0, 6.6625000000000005)","(4.6, 5.3, 5.2785714285714285)","(4.0, 4.9, 4.775)","(21.0, 44.0, 42.099999999999994)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:11.781238,"(14.0, 27.0, 25.3)","(5.5, 6.2, 5.615384615384615)","(4.8, 5.3, 5.2894736842105265)","(5.0, 7.0, 6.6625000000000005)","(4.6, 5.3, 5.2785714285714285)","(4.0, 4.9, 4.828571428571429)","(21.0, 44.0, 42.099999999999994)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:13.111946,"(14.0, 27.0, 25.3)","(5.5, 6.2, 5.615384615384615)","(4.8, 5.3, 5.292592592592593)","(5.0, 7.0, 6.754545454545455)","(4.6, 5.3, 5.286363636363636)","(4.0, 4.9, 4.7846153846153845)","(21.0, 44.0, 42.27272727272727)","(19.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:14.382508,"(14.0, 27.0, 24.166666666666668)","(5.5, 6.2, 5.615384615384615)","(4.8, 5.3, 5.292592592592593)","(5.0, 7.0, 6.754545454545455)","(4.6, 5.3, 5.2749999999999995)","(4.0, 4.9, 4.7846153846153845)","(21.0, 44.0, 42.27272727272727)","(19.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:15.733772,"(14.0, 27.0, 25.0)","(5.5, 6.2, 5.642857142857142)","(4.8, 5.3, 5.292592592592593)","(5.0, 7.0, 6.754545454545455)","(4.6, 5.3, 5.2749999999999995)","(4.0, 4.9, 4.709090909090909)","(21.0, 44.0, 42.27272727272727)","(19.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:17.104526,"(14.0, 27.0, 25.0)","(5.5, 6.2, 5.642857142857142)","(4.8, 5.3, 5.288888888888889)","(5.0, 7.0, 6.754545454545455)","(4.6, 5.3, 5.2749999999999995)","(4.0, 4.9, 4.709090909090909)","(21.0, 44.0, 41.625)","(19.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:18.672132,"(14.0, 27.0, 25.0)","(5.5, 6.2, 5.774193548387097)","(4.8, 5.3, 5.390000000000001)","(5.0, 7.0, 6.6625000000000005)","(4.6, 5.3, 5.34)","(4.0, 4.9, 4.714285714285714)","(21.0, 44.0, 41.81818181818181)","(19.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:20.412835,"(14.0, 27.0, 25.0)","(5.5, 6.2, 5.7862068965517235)","(4.8, 5.4, 5.390000000000001)","(5.0, 7.0, 6.6)","(4.6, 5.4, 5.271428571428571)","(4.0, 4.9, 4.714285714285714)","(21.0, 44.0, 36.333333333333336)","(19.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:21.959787,"(14.0, 27.0, 25.3)","(5.5, 6.2, 5.7862068965517235)","(4.8, 5.4, 5.383333333333334)","(5.0, 6.8, 6.625)","(4.6, 5.4, 5.346153846153846)","(4.0, 4.9, 4.714285714285714)","(21.0, 44.0, 41.7)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:23.729896,"(14.0, 27.0, 25.3)","(5.5, 6.2, 5.7862068965517235)","(4.8, 5.4, 5.118604651162791)","(5.0, 6.8, 6.625)","(4.6, 5.5, 5.346153846153846)","(4.0, 4.9, 4.714285714285714)","(21.0, 44.0, 38.5)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:25.437813,"(14.0, 27.0, 25.3)","(5.5, 6.2, 5.75)","(4.8, 5.2, 5.141860465116279)","(5.0, 6.8, 6.792307692307692)","(4.6, 5.5, 5.346153846153846)","(4.0, 4.9, 4.714285714285714)","(21.0, 44.0, 37.0)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:26.871400,"(14.0, 27.0, 25.785714285714285)","(5.5, 6.2, 5.7862068965517235)","(4.8, 5.3, 5.141860465116279)","(5.0, 7.0, 6.683333333333334)","(4.6, 5.5, 5.2846153846153845)","(4.0, 4.9, 4.714285714285714)","(21.0, 44.0, 37.0)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:28.234728,"(14.0, 27.0, 25.785714285714285)","(5.5, 6.2, 5.866666666666666)","(4.8, 5.3, 5.141860465116279)","(5.0, 6.8, 6.792307692307692)","(4.6, 5.4, 5.277777777777778)","(4.0, 4.9, 4.714285714285714)","(21.0, 44.0, 37.0)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:29.580573,"(14.0, 27.0, 25.0)","(5.5, 6.2, 5.866666666666666)","(4.8, 5.3, 5.082978723404255)","(5.0, 7.0, 6.792307692307692)","(4.6, 5.3, 5.268421052631579)","(4.0, 4.9, 4.714285714285714)","(21.0, 44.0, 37.0)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:30.884703,"(14.0, 27.0, 25.0)","(5.5, 6.2, 5.866666666666666)","(4.8, 5.3, 5.082978723404255)","(5.0, 7.0, 6.683333333333334)","(4.6, 5.3, 5.268421052631579)","(4.0, 4.9, 4.800000000000001)","(21.0, 44.0, 37.0)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:32.175439,"(14.0, 27.0, 26.0)","(5.5, 6.2, 5.866666666666666)","(4.8, 5.3, 5.082978723404255)","(5.0, 6.8, 6.706666666666667)","(4.6, 5.3, 5.268421052631579)","(4.0, 4.9, 4.800000000000001)","(21.0, 44.0, 37.0)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:33.491522,"(14.0, 27.0, 26.0)","(5.5, 6.2, 5.866666666666666)","(4.8, 5.3, 4.9750000000000005)","(5.0, 6.8, 6.975)","(4.6, 5.3, 5.223076923076923)","(4.0, 4.9, 4.817391304347826)","(21.0, 44.0, 37.0)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:34.842866,"(14.0, 27.0, 26.0)","(5.5, 6.2, 6.133333333333334)","(4.8, 5.2, 4.9)","(5.0, 7.0, 6.975)","(4.6, 5.3, 5.223076923076923)","(3.9, 5.0, 4.842105263157895)","(21.0, 44.0, 39.8)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:36.210494,"(14.0, 27.0, 26.0)","(5.5, 6.2, 6.090909090909091)","(4.8, 5.2, 4.88)","(5.0, 7.0, 6.966666666666667)","(4.6, 5.3, 5.223076923076923)","(3.9, 5.0, 4.9399999999999995)","(21.0, 44.0, 38.25)","(20.0, 48.0, 33.333333333333336)"
