,Gilberts Gold,Grand Chief,Mr Tangles,Royal Tonic,Barrys Galah,Falsetto,Indiana Falls,Miss Rinehart,Mount Coni,Tomboys Spirit
16-12-2022 14:26:45.306353,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:26:46.361449,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:26:47.410695,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:26:48.442273,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:26:49.475995,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:26:50.497558,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:26:51.561504,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:26:52.629517,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:26:53.691915,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:26:54.811831,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:26:55.944620,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:26:57.047411,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:26:58.197552,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:26:59.376640,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:27:00.563936,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:27:01.649397,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:27:02.789765,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:27:03.862171,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:27:04.983017,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 36.666666666666664)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:27:06.103757,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 42.0, 32.0)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:27:07.151410,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 42.0, 32.0)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:27:08.214247,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 38.0, 30.0)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.4, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.5, 7.4, 7.336842105263158)","(7.0, 9.4, 9.25)"
16-12-2022 14:27:09.405281,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 38.0, 26.0)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.45, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.336842105263158)","(6.5, 9.4, 9.3)"
16-12-2022 14:27:10.759553,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 38.0, 26.0)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.45, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.314285714285715)","(6.5, 9.4, 9.3)"
16-12-2022 14:27:12.080878,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 25.5)","(20.0, 55.0, 37.0)","(51.0, 230.0, 120.0)","(1.45, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.314285714285715)","(6.5, 9.4, 9.3)"
16-12-2022 14:27:13.216456,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 25.5)","(20.0, 55.0, 42.0)","(51.0, 230.0, 120.0)","(1.45, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.314285714285715)","(6.5, 9.4, 9.3)"
16-12-2022 14:27:14.489589,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 25.5)","(20.0, 55.0, 42.0)","(51.0, 230.0, 120.0)","(1.45, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.314285714285715)","(6.5, 9.4, 9.3)"
16-12-2022 14:27:15.587628,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 25.5)","(20.0, 55.0, 42.0)","(51.0, 230.0, 120.0)","(1.45, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.314285714285715)","(6.5, 9.4, 9.3)"
16-12-2022 14:27:16.689137,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 25.5)","(20.0, 55.0, 42.0)","(51.0, 230.0, 120.0)","(1.45, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.314285714285715)","(6.5, 9.4, 9.3)"
16-12-2022 14:27:17.799517,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 25.5)","(20.0, 55.0, 42.0)","(51.0, 230.0, 120.0)","(1.45, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.314285714285715)","(6.5, 9.4, 9.3)"
16-12-2022 14:27:18.921025,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 25.5)","(20.0, 55.0, 42.0)","(51.0, 230.0, 120.0)","(1.45, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.314285714285715)","(6.5, 9.4, 9.3)"
16-12-2022 14:27:20.018592,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 25.5)","(20.0, 55.0, 42.0)","(51.0, 230.0, 120.0)","(1.45, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.314285714285715)","(6.5, 9.4, 9.3)"
16-12-2022 14:27:21.099934,"(18.0, 25.0, 21.666666666666668)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 25.5)","(20.0, 55.0, 42.0)","(51.0, 230.0, 120.0)","(1.45, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.507692307692308)","(6.5, 9.4, 9.314285714285715)"
16-12-2022 14:27:22.187485,"(18.0, 25.0, 23.92857142857143)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 25.5)","(20.0, 55.0, 42.0)","(51.0, 230.0, 120.0)","(1.45, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.449999999999999)","(6.5, 10.0, 9.314285714285715)"
16-12-2022 14:27:23.268192,"(18.0, 25.0, 23.92857142857143)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 25.5)","(20.0, 55.0, 42.0)","(51.0, 230.0, 120.0)","(1.45, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.449999999999999)","(6.5, 10.0, 9.314285714285715)"
16-12-2022 14:27:24.317654,"(18.0, 25.0, 23.92857142857143)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 25.5)","(20.0, 55.0, 42.0)","(51.0, 230.0, 120.0)","(1.45, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.449999999999999)","(6.5, 10.0, 9.314285714285715)"
16-12-2022 14:27:25.371700,"(18.0, 25.0, 23.92857142857143)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 25.5)","(20.0, 55.0, 42.0)","(51.0, 230.0, 120.0)","(1.45, 1.66, 1.64625)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.449999999999999)","(6.5, 10.0, 9.314285714285715)"
16-12-2022 14:27:26.427177,"(18.0, 25.0, 23.92857142857143)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 25.5)","(20.0, 55.0, 42.0)","(51.0, 230.0, 120.0)","(1.45, 1.66, 1.638)","(21.0, 55.0, 41.5)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.449999999999999)","(6.5, 10.0, 9.314285714285715)"
16-12-2022 14:27:27.517340,"(18.0, 25.0, 23.92857142857143)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 25.5)","(20.0, 55.0, 42.0)","(51.0, 230.0, 120.0)","(1.45, 1.66, 1.605)","(21.0, 55.0, 46.0)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.449999999999999)","(6.5, 10.0, 9.314285714285715)"
16-12-2022 14:27:28.630299,"(18.0, 25.0, 22.2)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 27.6)","(20.0, 55.0, 42.0)","(51.0, 230.0, 164.0)","(1.45, 1.66, 1.5616666666666668)","(21.0, 55.0, 46.0)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.449999999999999)","(6.5, 10.0, 9.314285714285715)"
16-12-2022 14:27:29.697950,"(18.0, 25.0, 22.2)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 27.6)","(20.0, 55.0, 42.0)","(51.0, 230.0, 164.0)","(1.45, 1.66, 1.5616666666666668)","(21.0, 55.0, 46.0)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.449999999999999)","(6.5, 10.0, 9.314285714285715)"
16-12-2022 14:27:30.763201,"(18.0, 25.0, 22.2)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 27.6)","(20.0, 55.0, 42.0)","(51.0, 230.0, 164.0)","(1.45, 1.66, 1.5616666666666668)","(21.0, 55.0, 46.0)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.449999999999999)","(6.5, 10.0, 9.314285714285715)"
16-12-2022 14:27:31.829652,"(18.0, 25.0, 22.2)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 27.6)","(20.0, 55.0, 42.0)","(51.0, 230.0, 164.0)","(1.45, 1.66, 1.5616666666666668)","(21.0, 55.0, 46.0)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.449999999999999)","(6.5, 10.0, 9.314285714285715)"
16-12-2022 14:27:32.864578,"(18.0, 25.0, 22.2)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 27.6)","(20.0, 55.0, 42.0)","(51.0, 230.0, 164.0)","(1.45, 1.66, 1.5616666666666668)","(21.0, 55.0, 46.0)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.449999999999999)","(6.5, 10.0, 9.314285714285715)"
16-12-2022 14:27:34.204865,"(18.0, 25.0, 22.2)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 27.6)","(20.0, 55.0, 42.0)","(51.0, 230.0, 164.0)","(1.45, 1.66, 1.5616666666666668)","(21.0, 55.0, 46.0)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.449999999999999)","(6.5, 10.0, 9.314285714285715)"
16-12-2022 14:27:36.375905,"(18.0, 25.0, 22.2)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 29.0)","(20.0, 55.0, 42.0)","(51.0, 230.0, 164.0)","(1.45, 1.66, 1.5616666666666668)","(21.0, 55.0, 46.0)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.449999999999999)","(6.5, 10.0, 9.314285714285715)"
16-12-2022 14:27:37.485439,"(18.0, 25.0, 22.2)","(51.0, 230.0, 113.33333333333334)","(19.0, 36.0, 29.0)","(20.0, 55.0, 42.0)","(51.0, 230.0, 164.0)","(1.45, 1.66, 1.5616666666666668)","(21.0, 55.0, 46.0)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.557894736842105)","(6.5, 10.0, 9.333333333333334)"
16-12-2022 14:27:38.548368,"(18.0, 24.0, 21.25)","(51.0, 230.0, 113.33333333333334)","(19.0, 44.0, 39.6)","(20.0, 55.0, 42.0)","(51.0, 230.0, 164.0)","(1.45, 1.66, 1.57703125)","(21.0, 55.0, 46.0)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.558974358974359)","(6.5, 9.8, 9.4)"
16-12-2022 14:27:39.612877,"(18.0, 24.0, 21.25)","(51.0, 230.0, 113.33333333333334)","(19.0, 46.0, 35.714285714285715)","(20.0, 55.0, 44.6)","(51.0, 230.0, 164.0)","(1.45, 1.66, 1.57703125)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.504761904761905)","(6.5, 9.8, 9.4)"
16-12-2022 14:27:40.697098,"(18.0, 24.0, 21.25)","(51.0, 230.0, 113.33333333333334)","(19.0, 50.0, 45.333333333333336)","(20.0, 55.0, 44.6)","(51.0, 230.0, 164.0)","(1.45, 1.66, 1.5766176470588236)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.504761904761905)","(6.5, 9.8, 9.4)"
16-12-2022 14:27:41.752684,"(18.0, 24.0, 21.25)","(51.0, 230.0, 113.33333333333334)","(19.0, 50.0, 36.5)","(20.0, 55.0, 44.6)","(51.0, 230.0, 164.0)","(1.45, 1.66, 1.5748780487804879)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.504761904761905)","(6.5, 9.8, 9.4)"
16-12-2022 14:27:42.837153,"(18.0, 24.0, 21.25)","(51.0, 230.0, 113.33333333333334)","(19.0, 50.0, 36.5)","(20.0, 55.0, 44.6)","(51.0, 230.0, 164.0)","(1.45, 1.65, 1.5748780487804879)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.504761904761905)","(6.5, 9.8, 9.4)"
16-12-2022 14:27:43.937537,"(18.0, 24.0, 21.25)","(51.0, 230.0, 113.33333333333334)","(19.0, 50.0, 36.5)","(20.0, 55.0, 44.6)","(51.0, 230.0, 164.0)","(1.45, 1.65, 1.5748780487804879)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.504761904761905)","(6.5, 9.8, 9.4)"
16-12-2022 14:27:45.187974,"(18.0, 24.0, 21.25)","(51.0, 230.0, 113.33333333333334)","(19.0, 50.0, 29.75)","(20.0, 55.0, 44.6)","(51.0, 230.0, 164.0)","(1.45, 1.65, 1.5748780487804879)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.504761904761905)","(6.5, 9.8, 9.4)"
16-12-2022 14:27:46.485217,"(18.0, 24.0, 21.25)","(51.0, 230.0, 113.33333333333334)","(19.0, 50.0, 29.75)","(20.0, 55.0, 44.6)","(51.0, 230.0, 164.0)","(1.45, 1.65, 1.5748780487804879)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.6, 7.16)","(6.5, 9.8, 9.257142857142856)"
16-12-2022 14:27:47.870488,"(18.0, 23.0, 20.75)","(51.0, 230.0, 113.33333333333334)","(19.0, 50.0, 29.75)","(20.0, 55.0, 44.6)","(51.0, 230.0, 164.0)","(1.45, 1.65, 1.5817948717948718)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.16)","(6.5, 9.6, 9.257142857142856)"
16-12-2022 14:27:49.394523,"(18.0, 23.0, 20.75)","(51.0, 230.0, 113.33333333333334)","(19.0, 50.0, 29.75)","(20.0, 55.0, 44.6)","(51.0, 230.0, 164.0)","(1.45, 1.65, 1.5817948717948718)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.16)","(6.5, 9.6, 9.257142857142856)"
16-12-2022 14:27:50.817857,"(18.0, 23.0, 20.75)","(51.0, 230.0, 113.33333333333334)","(19.0, 50.0, 29.75)","(20.0, 55.0, 44.6)","(51.0, 230.0, 164.0)","(1.45, 1.65, 1.5817948717948718)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.16)","(6.5, 9.6, 9.257142857142856)"
16-12-2022 14:27:52.033619,"(18.0, 23.0, 20.75)","(51.0, 230.0, 113.33333333333334)","(19.0, 50.0, 29.75)","(20.0, 55.0, 44.6)","(51.0, 230.0, 164.0)","(1.45, 1.65, 1.5817948717948718)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.1)","(6.5, 9.6, 9.257142857142856)"
16-12-2022 14:27:53.220097,"(18.0, 23.0, 20.75)","(51.0, 230.0, 113.33333333333334)","(19.0, 50.0, 29.75)","(20.0, 55.0, 44.6)","(51.0, 230.0, 164.0)","(1.45, 1.65, 1.5817948717948718)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.1)","(6.5, 9.6, 9.257142857142856)"
16-12-2022 14:27:54.409339,"(18.0, 23.0, 20.75)","(51.0, 230.0, 113.33333333333334)","(19.0, 50.0, 29.75)","(20.0, 55.0, 44.6)","(51.0, 230.0, 164.0)","(1.45, 1.65, 1.5817948717948718)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.1)","(6.5, 9.6, 9.257142857142856)"
16-12-2022 14:27:55.569813,"(18.0, 23.0, 20.75)","(51.0, 230.0, 113.33333333333334)","(19.0, 50.0, 29.75)","(20.0, 55.0, 44.6)","(51.0, 230.0, 164.0)","(1.45, 1.65, 1.5817948717948718)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.1)","(6.5, 9.6, 9.257142857142856)"
16-12-2022 14:27:56.747235,"(18.0, 23.0, 20.75)","(51.0, 230.0, 113.33333333333334)","(19.0, 50.0, 29.75)","(20.0, 55.0, 44.6)","(51.0, 230.0, 120.0)","(1.45, 1.65, 1.5817948717948718)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.1)","(6.5, 9.6, 9.257142857142856)"
16-12-2022 14:27:58.048613,"(18.0, 23.0, 20.75)","(51.0, 230.0, 113.33333333333334)","(19.0, 50.0, 29.75)","(20.0, 55.0, 44.6)","(51.0, 230.0, 120.0)","(1.45, 1.65, 1.5817948717948718)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.1)","(6.5, 9.6, 9.257142857142856)"
16-12-2022 14:27:59.270330,"(18.0, 23.0, 20.75)","(51.0, 230.0, 113.33333333333334)","(19.0, 50.0, 29.75)","(20.0, 55.0, 44.6)","(51.0, 230.0, 120.0)","(1.45, 1.65, 1.5817948717948718)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.1)","(6.5, 9.6, 9.257142857142856)"
16-12-2022 14:28:00.438078,"(18.0, 23.0, 20.75)","(51.0, 230.0, 113.33333333333334)","(19.0, 50.0, 29.75)","(20.0, 55.0, 44.6)","(51.0, 230.0, 120.0)","(1.45, 1.65, 1.5817948717948718)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.1)","(6.5, 9.6, 9.257142857142856)"
16-12-2022 14:28:01.611104,"(18.0, 23.0, 21.875)","(51.0, 230.0, 180.0)","(19.0, 50.0, 29.75)","(20.0, 55.0, 44.6)","(51.0, 230.0, 164.0)","(1.45, 1.65, 1.5817948717948718)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.1)","(6.5, 9.6, 9.257142857142856)"
16-12-2022 14:28:02.783262,"(18.0, 23.0, 21.875)","(51.0, 230.0, 145.0)","(19.0, 50.0, 31.333333333333336)","(20.0, 55.0, 38.333333333333336)","(51.0, 230.0, 164.0)","(1.45, 1.65, 1.5817948717948718)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.1)","(6.5, 9.6, 9.257142857142856)"
16-12-2022 14:28:03.909888,"(18.0, 23.0, 21.875)","(51.0, 230.0, 145.0)","(19.0, 48.0, 31.333333333333336)","(20.0, 55.0, 38.333333333333336)","(51.0, 230.0, 164.0)","(1.45, 1.65, 1.5817948717948718)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.1)","(6.5, 9.6, 9.12)"
16-12-2022 14:28:05.032185,"(18.0, 23.0, 20.333333333333332)","(51.0, 230.0, 145.0)","(19.0, 48.0, 31.333333333333336)","(20.0, 55.0, 38.333333333333336)","(51.0, 230.0, 164.0)","(1.45, 1.65, 1.5817948717948718)","(21.0, 55.0, 37.666666666666664)","(101.0, 270.0, 268.03921568627453)","(5.0, 7.4, 7.1)","(6.5, 9.6, 9.12)"
