,Bliss,Capital Eyes,Gris Amour,Kazzas Jet,Supreme Play,Alabama Gold,Boomsita,Compass Rose,Habeebati,Tereshkova,Yankee Blossom,Zumaia
11-01-2023 13:23:23.397061,"(4.8, 5.6, 5.54)","(31.0, 46.0, 45.27272727272727)","(61.0, 120.0, 104.61538461538461)","(19.0, 25.0, 22.17241379310345)","(101.0, 480.0, 380.0)","(31.0, 95.0, 92.0)","(13.0, 17.0, 16.942307692307693)","(6.5, 7.8, 7.666666666666666)","(1.85, 2.14, 2.133536121673004)","(11.0, 17.0, 14.631578947368421)","(101.0, 160.0, 154.375)","(101.0, 350.0, 310.0)"
11-01-2023 13:23:24.970020,"(4.8, 5.6, 5.54)","(31.0, 46.0, 45.27272727272727)","(61.0, 120.0, 105.71428571428572)","(19.0, 23.0, 21.555555555555557)","(101.0, 480.0, 380.0)","(31.0, 95.0, 92.27272727272727)","(13.0, 17.0, 16.857142857142858)","(6.5, 7.8, 7.6909090909090905)","(1.85, 2.14, 2.1322261484098943)","(11.0, 17.0, 14.794117647058824)","(101.0, 160.0, 154.7058823529412)","(101.0, 350.0, 310.0)"
11-01-2023 13:23:26.640207,"(4.8, 5.7, 5.544444444444444)","(31.0, 50.0, 47.0)","(61.0, 120.0, 105.71428571428572)","(19.0, 22.0, 21.857142857142858)","(101.0, 480.0, 380.0)","(31.0, 95.0, 92.27272727272727)","(13.0, 17.0, 16.857142857142858)","(6.5, 7.8, 7.6909090909090905)","(1.85, 2.14, 2.132910447761194)","(11.0, 17.0, 14.794117647058824)","(101.0, 160.0, 154.7058823529412)","(101.0, 350.0, 310.0)"
11-01-2023 13:23:28.166569,"(4.8, 5.7, 5.628571428571428)","(31.0, 50.0, 55.333333333333336)","(61.0, 120.0, 107.5)","(19.0, 22.0, 21.147058823529413)","(101.0, 480.0, 386.6666666666667)","(31.0, 95.0, 93.5)","(13.0, 17.0, 17.5)","(6.5, 7.8, 8.125)","(1.85, 2.18, 2.1746153846153846)","(11.0, 16.5, 13.5)","(101.0, 160.0, 155.0)","(101.0, 300.0, 225.0)"
11-01-2023 13:23:29.671612,"(4.8, 5.8, 5.6)","(31.0, 60.0, 52.0)","(61.0, 130.0, 105.0)","(19.0, 23.0, 21.130434782608695)","(101.0, 480.0, 373.3333333333333)","(31.0, 95.0, 93.5)","(13.0, 18.0, 17.0)","(6.5, 8.2, 7.8999999999999995)","(1.85, 2.18, 2.1724324324324327)","(11.0, 16.5, 13.323529411764707)","(101.0, 160.0, 155.0)","(101.0, 300.0, 243.75)"
11-01-2023 13:23:31.185386,"(4.8, 5.8, 5.6)","(31.0, 55.0, 52.0)","(61.0, 120.0, 111.42857142857143)","(19.0, 23.0, 21.278688524590166)","(101.0, 480.0, 373.3333333333333)","(31.0, 95.0, 93.5)","(13.0, 18.0, 17.0)","(6.5, 8.2, 7.8999999999999995)","(1.85, 2.18, 2.1724324324324327)","(11.0, 16.5, 12.90909090909091)","(101.0, 160.0, 155.0)","(101.0, 300.0, 243.75)"
11-01-2023 13:23:32.780694,"(4.8, 5.8, 5.757142857142857)","(31.0, 55.0, 52.0)","(61.0, 120.0, 111.42857142857143)","(19.0, 23.0, 21.278688524590166)","(101.0, 480.0, 373.3333333333333)","(31.0, 95.0, 91.66666666666667)","(13.0, 18.0, 17.0)","(6.5, 8.2, 8.16)","(1.85, 2.18, 2.1584615384615384)","(11.0, 16.0, 12.90909090909091)","(101.0, 160.0, 155.0)","(101.0, 300.0, 225.0)"
11-01-2023 13:23:34.285603,"(4.8, 5.8, 5.757142857142857)","(31.0, 55.0, 49.5)","(61.0, 120.0, 111.42857142857143)","(19.0, 23.0, 21.555555555555557)","(101.0, 480.0, 373.3333333333333)","(31.0, 95.0, 93.57142857142857)","(13.0, 18.0, 17.125)","(6.5, 8.2, 8.259574468085106)","(1.85, 2.18, 2.146666666666667)","(11.0, 16.0, 13.666666666666666)","(101.0, 160.0, 155.33333333333334)","(101.0, 300.0, 225.0)"
11-01-2023 13:23:35.799830,"(4.8, 5.8, 5.7749999999999995)","(31.0, 55.0, 53.42857142857143)","(61.0, 120.0, 112.5)","(19.0, 22.0, 21.3)","(101.0, 480.0, 380.0)","(31.0, 95.0, 93.57142857142857)","(13.0, 17.5, 17.071428571428573)","(6.5, 8.6, 8.259574468085106)","(1.85, 2.16, 2.146666666666667)","(11.0, 16.0, 13.333333333333334)","(101.0, 160.0, 155.33333333333334)","(101.0, 300.0, 225.0)"
11-01-2023 13:23:37.470771,"(4.8, 5.8, 5.673684210526315)","(31.0, 55.0, 44.666666666666664)","(61.0, 120.0, 112.5)","(19.0, 23.0, 21.3)","(101.0, 480.0, 380.0)","(31.0, 95.0, 93.75)","(13.0, 17.5, 17.1)","(6.5, 8.6, 8.259574468085106)","(1.85, 2.16, 2.146666666666667)","(11.0, 16.0, 13.11111111111111)","(101.0, 160.0, 155.33333333333334)","(101.0, 300.0, 225.0)"
11-01-2023 13:23:39.403655,"(4.8, 5.8, 5.67)","(31.0, 55.0, 45.57142857142857)","(61.0, 120.0, 112.5)","(19.0, 23.0, 21.29268292682927)","(101.0, 480.0, 380.0)","(31.0, 95.0, 93.75)","(13.0, 17.5, 17.1)","(6.5, 8.6, 8.205)","(1.85, 2.16, 2.128)","(11.0, 16.0, 13.11111111111111)","(101.0, 160.0, 155.33333333333334)","(101.0, 300.0, 225.0)"
11-01-2023 13:23:41.158989,"(4.8, 5.8, 5.671428571428572)","(31.0, 55.0, 50.05)","(61.0, 120.0, 112.5)","(19.0, 23.0, 21.29268292682927)","(101.0, 480.0, 380.0)","(31.0, 95.0, 93.75)","(13.0, 17.5, 17.25)","(6.5, 8.4, 8.168181818181818)","(1.85, 2.14, 2.1340000000000003)","(11.0, 16.0, 13.11111111111111)","(101.0, 160.0, 155.33333333333334)","(101.0, 300.0, 225.0)"
11-01-2023 13:23:42.953555,"(4.8, 5.7, 5.671428571428572)","(31.0, 55.0, 50.05)","(61.0, 120.0, 112.5)","(19.0, 23.0, 21.857142857142858)","(101.0, 480.0, 380.0)","(31.0, 95.0, 93.75)","(13.0, 18.0, 17.25)","(6.5, 8.4, 8.120000000000001)","(1.85, 2.14, 2.1340000000000003)","(11.0, 16.0, 12.666666666666666)","(101.0, 160.0, 155.33333333333334)","(101.0, 300.0, 233.33333333333334)"
11-01-2023 13:23:44.774434,"(4.8, 5.7, 5.566666666666666)","(31.0, 55.0, 46.9)","(61.0, 120.0, 103.33333333333333)","(19.0, 22.0, 21.333333333333332)","(101.0, 480.0, 380.0)","(31.0, 95.0, 93.75)","(13.0, 18.0, 17.25)","(6.5, 8.4, 8.120000000000001)","(1.85, 2.14, 2.153636363636364)","(11.0, 14.0, 12.8)","(101.0, 160.0, 155.33333333333334)","(101.0, 300.0, 233.33333333333334)"
11-01-2023 13:23:46.580576,"(4.8, 5.7, 5.566666666666666)","(31.0, 55.0, 46.9)","(61.0, 120.0, 103.33333333333333)","(19.0, 23.0, 21.514285714285712)","(101.0, 480.0, 380.0)","(31.0, 95.0, 92.5)","(13.0, 18.0, 17.25)","(6.5, 8.4, 8.120000000000001)","(1.85, 2.16, 2.1534883720930234)","(11.0, 16.0, 12.8)","(101.0, 160.0, 155.33333333333334)","(101.0, 300.0, 233.33333333333334)"
11-01-2023 13:23:48.328430,"(4.8, 5.7, 5.5285714285714285)","(31.0, 55.0, 46.9)","(61.0, 120.0, 103.33333333333333)","(19.0, 23.0, 21.615384615384617)","(101.0, 480.0, 380.0)","(31.0, 95.0, 92.5)","(13.0, 18.0, 17.25)","(6.5, 8.4, 8.088888888888889)","(1.85, 2.16, 2.1488)","(11.0, 16.0, 14.333333333333332)","(101.0, 160.0, 155.33333333333334)","(101.0, 300.0, 242.85714285714286)"
11-01-2023 13:23:50.045114,"(4.8, 5.7, 5.5285714285714285)","(31.0, 55.0, 46.9)","(61.0, 120.0, 103.33333333333333)","(19.0, 23.0, 21.486486486486488)","(101.0, 480.0, 380.0)","(31.0, 95.0, 92.5)","(13.0, 18.0, 17.4375)","(6.5, 8.4, 8.088888888888889)","(1.85, 2.16, 2.143529411764706)","(11.0, 16.0, 13.866666666666667)","(101.0, 160.0, 155.33333333333334)","(101.0, 300.0, 242.85714285714286)"
11-01-2023 13:23:51.772481,"(4.8, 5.7, 5.5285714285714285)","(31.0, 55.0, 46.9)","(61.0, 120.0, 103.33333333333333)","(19.0, 23.0, 21.595744680851062)","(101.0, 480.0, 380.0)","(31.0, 95.0, 92.5)","(13.0, 18.0, 17.678571428571427)","(6.5, 8.4, 8.126315789473685)","(1.85, 2.16, 2.1353846153846154)","(11.0, 16.0, 13.866666666666667)","(101.0, 160.0, 155.33333333333334)","(101.0, 300.0, 242.85714285714286)"
11-01-2023 13:23:53.449851,"(4.8, 5.7, 5.5285714285714285)","(31.0, 55.0, 50.5)","(61.0, 120.0, 103.33333333333333)","(20.0, 23.0, 21.595744680851062)","(101.0, 480.0, 366.6666666666667)","(41.0, 95.0, 92.5)","(13.0, 18.0, 17.076923076923077)","(6.5, 8.4, 8.126315789473685)","(1.85, 2.14, 2.1228571428571428)","(11.0, 16.0, 13.866666666666667)","(101.0, 160.0, 155.33333333333334)","(101.0, 300.0, 242.85714285714286)"
11-01-2023 13:23:55.174782,"(4.8, 5.7, 5.5285714285714285)","(31.0, 55.0, 50.26315789473684)","(61.0, 120.0, 103.33333333333333)","(20.0, 23.0, 21.595744680851062)","(101.0, 480.0, 366.6666666666667)","(41.0, 95.0, 92.5)","(13.0, 18.0, 17.333333333333332)","(6.5, 8.4, 8.126315789473685)","(1.85, 2.14, 2.1282352941176472)","(11.0, 16.0, 14.31578947368421)","(101.0, 160.0, 155.33333333333334)","(101.0, 300.0, 242.85714285714286)"
11-01-2023 13:23:56.850018,"(4.8, 5.7, 5.514285714285714)","(31.0, 55.0, 50.26315789473684)","(61.0, 120.0, 103.33333333333333)","(20.0, 23.0, 21.595744680851062)","(101.0, 480.0, 366.6666666666667)","(41.0, 95.0, 92.5)","(13.0, 17.5, 17.333333333333332)","(6.5, 8.4, 8.126315789473685)","(1.85, 2.14, 2.1282352941176472)","(11.0, 16.0, 14.31578947368421)","(101.0, 160.0, 155.33333333333334)","(101.0, 300.0, 242.85714285714286)"
11-01-2023 13:23:58.522779,"(4.8, 5.7, 5.514285714285714)","(31.0, 55.0, 50.26315789473684)","(61.0, 120.0, 103.33333333333333)","(20.0, 23.0, 21.595744680851062)","(101.0, 480.0, 366.6666666666667)","(41.0, 95.0, 92.5)","(13.0, 17.5, 17.333333333333332)","(6.5, 8.4, 8.126315789473685)","(1.85, 2.14, 2.1282352941176472)","(11.0, 16.0, 14.31578947368421)","(101.0, 160.0, 155.33333333333334)","(101.0, 300.0, 242.85714285714286)"
11-01-2023 13:24:00.254032,"(4.8, 5.7, 5.514285714285714)","(31.0, 55.0, 50.26315789473684)","(61.0, 110.0, 87.5)","(20.0, 23.0, 22.61111111111111)","(101.0, 480.0, 366.6666666666667)","(41.0, 95.0, 92.5)","(13.0, 17.5, 17.333333333333332)","(6.5, 8.4, 8.064516129032258)","(1.85, 2.14, 2.134173228346457)","(11.0, 16.0, 14.857142857142858)","(101.0, 160.0, 155.33333333333334)","(101.0, 300.0, 242.85714285714286)"
11-01-2023 13:24:01.973945,"(4.8, 5.7, 5.514285714285714)","(31.0, 55.0, 50.26315789473684)","(61.0, 110.0, 87.5)","(20.0, 23.0, 22.61111111111111)","(101.0, 480.0, 366.6666666666667)","(41.0, 95.0, 100.0)","(13.0, 17.5, 17.333333333333332)","(6.5, 8.4, 8.084848484848484)","(1.85, 2.14, 2.134329501915709)","(11.0, 16.0, 15.151515151515152)","(101.0, 160.0, 155.33333333333334)","(101.0, 300.0, 242.85714285714286)"
11-01-2023 13:24:03.733539,"(4.8, 5.7, 5.52)","(31.0, 55.0, 50.26315789473684)","(61.0, 110.0, 82.22222222222223)","(20.0, 23.0, 22.61111111111111)","(101.0, 480.0, 373.3333333333333)","(41.0, 120.0, 96.66666666666667)","(13.0, 17.5, 17.0)","(6.5, 8.4, 8.093333333333334)","(1.85, 2.14, 2.128301886792453)","(11.0, 16.0, 13.6)","(101.0, 160.0, 155.33333333333334)","(101.0, 260.0, 246.66666666666666)"
11-01-2023 13:24:05.510074,"(4.8, 5.7, 5.525)","(31.0, 55.0, 50.26315789473684)","(61.0, 110.0, 100.0)","(19.0, 23.0, 22.564102564102566)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 116.53846153846155)","(13.0, 17.5, 17.75)","(6.5, 8.4, 7.958974358974359)","(1.85, 2.14, 2.131014492753623)","(11.0, 16.0, 15.7)","(101.0, 160.0, 158.0)","(101.0, 260.0, 246.66666666666666)"
11-01-2023 13:24:07.246635,"(4.8, 5.6, 5.483333333333333)","(31.0, 55.0, 50.26315789473684)","(61.0, 110.0, 100.0)","(19.0, 23.0, 24.0)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 112.5)","(13.0, 18.0, 17.75)","(6.5, 8.0, 7.9609756097560975)","(1.85, 2.14, 2.131014492753623)","(11.0, 16.0, 15.517857142857142)","(101.0, 160.0, 158.0)","(101.0, 250.0, 228.57142857142858)"
11-01-2023 13:24:09.001469,"(4.8, 5.6, 5.245238095238095)","(31.0, 55.0, 50.26315789473684)","(61.0, 110.0, 100.0)","(19.0, 25.0, 24.5)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 118.33333333333333)","(13.0, 18.0, 17.5)","(6.5, 8.0, 7.9609756097560975)","(1.85, 2.14, 2.125581395348837)","(11.0, 16.5, 15.166666666666666)","(101.0, 160.0, 158.0)","(101.0, 250.0, 228.57142857142858)"
11-01-2023 13:24:10.689811,"(4.8, 5.3, 5.239473684210527)","(31.0, 55.0, 50.333333333333336)","(61.0, 110.0, 100.0)","(19.0, 25.0, 24.444444444444443)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 126.11111111111111)","(13.0, 18.0, 17.5)","(6.5, 8.0, 7.9609756097560975)","(1.85, 2.14, 2.1246913580246916)","(11.0, 16.5, 16.125)","(101.0, 160.0, 158.0)","(101.0, 250.0, 228.57142857142858)"
11-01-2023 13:24:12.364991,"(4.8, 5.3, 5.239473684210527)","(31.0, 55.0, 50.333333333333336)","(61.0, 110.0, 98.75)","(19.0, 25.0, 24.444444444444443)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 126.11111111111111)","(13.0, 18.0, 17.5)","(6.5, 8.0, 7.9609756097560975)","(1.85, 2.14, 2.1354243542435425)","(11.0, 16.5, 16.2)","(101.0, 160.0, 158.0)","(101.0, 250.0, 228.57142857142858)"
11-01-2023 13:24:14.243843,"(4.8, 5.3, 5.223076923076923)","(31.0, 55.0, 50.0)","(61.0, 110.0, 98.75)","(19.0, 25.0, 21.684210526315788)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 126.11111111111111)","(13.0, 18.0, 17.5)","(6.5, 8.0, 7.870833333333333)","(1.85, 2.14, 2.128076923076923)","(11.0, 16.5, 16.2)","(101.0, 160.0, 158.0)","(101.0, 250.0, 228.57142857142858)"
11-01-2023 13:24:15.972859,"(4.8, 5.3, 5.228571428571429)","(31.0, 55.0, 49.75)","(61.0, 110.0, 99.41176470588235)","(19.0, 22.0, 22.391304347826086)","(101.0, 480.0, 380.0)","(41.0, 130.0, 126.11111111111111)","(13.0, 18.0, 17.57894736842105)","(6.5, 8.2, 7.865384615384615)","(1.85, 2.14, 2.128076923076923)","(11.0, 16.5, 16.2)","(101.0, 160.0, 158.88888888888889)","(101.0, 250.0, 228.57142857142858)"
11-01-2023 13:24:17.594427,"(4.8, 5.3, 5.228571428571429)","(31.0, 55.0, 49.6)","(61.0, 110.0, 99.41176470588235)","(19.0, 23.0, 23.38888888888889)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 126.11111111111111)","(13.0, 18.0, 17.57894736842105)","(6.5, 8.2, 7.865071770334928)","(1.85, 2.14, 2.1310204081632653)","(11.0, 16.5, 16.2)","(101.0, 160.0, 158.88888888888889)","(101.0, 250.0, 228.57142857142858)"
11-01-2023 13:24:19.436295,"(4.8, 5.3, 5.278723404255319)","(31.0, 55.0, 50.73913043478261)","(61.0, 110.0, 99.41176470588235)","(19.0, 24.0, 21.72222222222222)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 126.5)","(13.0, 18.0, 17.386363636363637)","(6.5, 8.2, 7.865071770334928)","(1.85, 2.18, 2.1589473684210527)","(11.0, 16.5, 16.2)","(101.0, 160.0, 158.88888888888889)","(101.0, 250.0, 228.57142857142858)"
11-01-2023 13:24:21.133137,"(4.8, 5.3, 5.2846153846153845)","(31.0, 55.0, 48.7)","(61.0, 110.0, 99.41176470588235)","(19.0, 22.0, 21.761904761904763)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 126.5)","(13.0, 18.0, 17.25)","(6.5, 8.2, 7.943478260869565)","(1.85, 2.18, 2.160970873786408)","(11.0, 16.5, 16.2)","(101.0, 160.0, 158.88888888888889)","(101.0, 250.0, 228.57142857142858)"
11-01-2023 13:24:22.857097,"(4.8, 5.3, 5.2846153846153845)","(31.0, 55.0, 49.8421052631579)","(61.0, 110.0, 99.41176470588235)","(19.0, 22.0, 21.761904761904763)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 126.5)","(13.0, 18.0, 17.166666666666668)","(6.5, 8.0, 7.943478260869565)","(1.85, 2.18, 2.16)","(11.0, 16.5, 15.868421052631579)","(101.0, 160.0, 158.88888888888889)","(101.0, 250.0, 228.57142857142858)"
11-01-2023 13:24:24.629578,"(4.8, 5.3, 5.246153846153846)","(31.0, 55.0, 49.55555555555556)","(61.0, 110.0, 99.41176470588235)","(19.0, 22.0, 21.72222222222222)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 126.5)","(13.0, 18.0, 17.2)","(6.5, 8.0, 7.866985645933014)","(1.85, 2.18, 2.1556521739130434)","(11.0, 16.5, 15.5)","(101.0, 160.0, 158.88888888888889)","(101.0, 250.0, 228.57142857142858)"
11-01-2023 13:24:26.368389,"(4.8, 5.3, 5.246153846153846)","(31.0, 55.0, 49.8421052631579)","(61.0, 110.0, 99.41176470588235)","(19.0, 22.0, 21.761904761904763)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 126.5)","(13.0, 18.0, 16.9375)","(6.5, 8.2, 7.866666666666666)","(1.85, 2.16, 2.1463716814159293)","(11.0, 16.5, 15.5)","(101.0, 200.0, 180.76923076923077)","(101.0, 250.0, 228.57142857142858)"
11-01-2023 13:24:28.208514,"(4.8, 5.3, 5.283870967741936)","(31.0, 55.0, 48.7)","(61.0, 110.0, 99.41176470588235)","(19.0, 22.0, 21.761904761904763)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 126.5)","(13.0, 18.0, 16.9375)","(6.5, 8.2, 7.866666666666666)","(1.85, 2.16, 2.14233918128655)","(11.0, 16.5, 15.5)","(101.0, 200.0, 186.36363636363637)","(101.0, 250.0, 228.57142857142858)"
11-01-2023 13:24:30.102952,"(4.8, 5.4, 5.464705882352941)","(31.0, 55.0, 49.96)","(61.0, 110.0, 99.41176470588235)","(19.0, 22.0, 21.72222222222222)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 120.0)","(13.0, 18.0, 16.9375)","(6.5, 8.2, 7.866666666666666)","(1.85, 2.14, 2.1345161290322583)","(11.0, 16.5, 16.05)","(101.0, 200.0, 186.36363636363637)","(101.0, 250.0, 228.57142857142858)"
11-01-2023 13:24:32.233006,"(4.8, 5.5, 5.4437500000000005)","(31.0, 55.0, 49.96)","(61.0, 110.0, 99.41176470588235)","(19.0, 22.0, 21.12727272727273)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 120.0)","(13.0, 18.0, 16.9375)","(6.5, 8.2, 7.866666666666666)","(1.85, 2.14, 2.133818181818182)","(11.0, 17.0, 16.714285714285715)","(101.0, 200.0, 186.36363636363637)","(101.0, 250.0, 228.57142857142858)"
11-01-2023 13:24:34.181387,"(4.8, 5.5, 5.5)","(31.0, 55.0, 49.96)","(61.0, 110.0, 99.41176470588235)","(19.0, 22.0, 21.1864406779661)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 120.0)","(13.0, 18.0, 16.9375)","(6.5, 8.2, 7.866666666666666)","(1.85, 2.14, 2.133818181818182)","(11.0, 17.0, 16.714285714285715)","(101.0, 200.0, 186.36363636363637)","(101.0, 250.0, 228.57142857142858)"
11-01-2023 13:24:35.914737,"(4.8, 5.6, 5.47)","(31.0, 55.0, 49.96)","(61.0, 110.0, 102.8)","(19.0, 22.0, 20.89189189189189)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 125.0)","(13.0, 18.0, 16.903225806451612)","(6.5, 8.2, 7.9346938775510205)","(1.85, 2.14, 2.1336134453781512)","(11.0, 17.0, 16.615384615384617)","(101.0, 200.0, 190.0)","(101.0, 250.0, 235.71428571428572)"
11-01-2023 13:24:37.601121,"(4.8, 5.6, 5.4875)","(31.0, 55.0, 49.96)","(61.0, 110.0, 102.8)","(19.0, 21.0, 20.885714285714286)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 125.0)","(13.0, 18.0, 16.857142857142858)","(6.5, 8.0, 7.908196721311476)","(1.85, 2.16, 2.1425698324022346)","(11.0, 17.0, 16.545454545454547)","(101.0, 200.0, 190.625)","(101.0, 250.0, 235.71428571428572)"
11-01-2023 13:24:39.384651,"(4.8, 5.6, 5.4875)","(31.0, 55.0, 49.96)","(61.0, 110.0, 102.8)","(19.0, 21.0, 20.885714285714286)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 125.0)","(13.0, 17.0, 16.857142857142858)","(6.5, 8.0, 7.8943396226415095)","(1.85, 2.16, 2.1410909090909094)","(11.0, 17.0, 16.75)","(101.0, 200.0, 190.625)","(101.0, 250.0, 235.71428571428572)"
11-01-2023 13:24:41.273981,"(4.8, 5.6, 5.533333333333333)","(31.0, 55.0, 49.96)","(61.0, 110.0, 102.8)","(19.0, 22.0, 21.169811320754718)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 125.0)","(13.0, 16.5, 16.34)","(6.5, 8.0, 7.4944444444444445)","(1.85, 2.16, 2.1444)","(11.0, 17.0, 16.75)","(101.0, 200.0, 190.625)","(101.0, 250.0, 235.0)"
11-01-2023 13:24:43.279728,"(4.8, 5.6, 5.534782608695652)","(31.0, 55.0, 49.96)","(61.0, 110.0, 102.8)","(19.0, 22.0, 21.554347826086957)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 125.0)","(13.0, 16.5, 16.34)","(6.5, 7.2, 7.136470588235294)","(1.85, 2.18, 2.167710843373494)","(11.0, 17.0, 16.88)","(101.0, 200.0, 190.625)","(101.0, 250.0, 235.0)"
11-01-2023 13:24:45.180012,"(4.8, 5.7, 5.542105263157895)","(31.0, 55.0, 49.96)","(61.0, 110.0, 102.8)","(19.0, 22.0, 22.473684210526315)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 125.0)","(13.0, 16.5, 16.34)","(6.5, 7.2, 7.114583333333333)","(1.85, 2.18, 2.165531914893617)","(11.0, 17.0, 17.375)","(101.0, 200.0, 190.625)","(101.0, 250.0, 235.0)"
11-01-2023 13:24:47.084429,"(4.8, 5.7, 5.542105263157895)","(31.0, 55.0, 49.96)","(61.0, 110.0, 102.8)","(19.0, 23.0, 23.53846153846154)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 125.0)","(13.0, 16.5, 16.34)","(6.5, 7.2, 7.126785714285714)","(1.85, 2.18, 2.165531914893617)","(11.0, 18.0, 17.53125)","(101.0, 200.0, 190.625)","(101.0, 250.0, 235.0)"
11-01-2023 13:24:48.940926,"(4.8, 5.6, 5.488888888888889)","(31.0, 55.0, 48.46666666666667)","(61.0, 110.0, 88.57142857142857)","(19.0, 24.0, 23.88888888888889)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 125.71428571428572)","(13.0, 16.5, 16.27777777777778)","(6.5, 7.2, 6.8352941176470585)","(1.85, 2.18, 2.1720481927710846)","(11.0, 18.0, 17.307692307692307)","(101.0, 200.0, 190.625)","(101.0, 250.0, 235.0)"
11-01-2023 13:24:50.794478,"(4.8, 5.6, 5.461538461538462)","(31.0, 55.0, 48.46666666666667)","(61.0, 110.0, 91.25)","(19.0, 25.0, 24.09090909090909)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 125.71428571428572)","(13.0, 16.5, 16.27777777777778)","(6.5, 7.0, 6.808163265306122)","(1.85, 2.2, 2.1712359550561797)","(11.0, 17.5, 17.375)","(101.0, 200.0, 190.625)","(101.0, 250.0, 235.0)"
11-01-2023 13:24:52.469939,"(4.8, 5.6, 5.461538461538462)","(31.0, 55.0, 48.46666666666667)","(61.0, 110.0, 91.25)","(19.0, 25.0, 20.261363636363637)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 125.71428571428572)","(13.0, 16.5, 16.34)","(6.5, 7.0, 6.742465753424657)","(1.85, 2.2, 2.1712359550561797)","(11.0, 17.5, 17.615384615384617)","(101.0, 200.0, 190.625)","(101.0, 250.0, 235.0)"
11-01-2023 13:24:53.998881,"(4.8, 5.6, 5.45)","(31.0, 55.0, 49.23529411764706)","(61.0, 110.0, 96.36363636363636)","(19.0, 21.0, 22.0)","(101.0, 480.0, 373.3333333333333)","(41.0, 130.0, 125.71428571428572)","(13.0, 16.5, 16.34)","(6.5, 7.0, 6.619999999999999)","(1.85, 2.2, 2.204295302013423)","(11.0, 18.0, 15.789473684210526)","(101.0, 200.0, 190.625)","(101.0, 250.0, 235.0)"
11-01-2023 13:24:55.565451,"(4.8, 5.7, 5.533333333333333)","(31.0, 55.0, 49.23529411764706)","(61.0, 110.0, 96.36363636363636)","(19.0, 23.0, 21.48936170212766)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 125.71428571428572)","(13.0, 16.5, 16.34)","(6.5, 6.8, 6.682608695652173)","(1.85, 2.24, 2.2209056603773587)","(11.0, 18.0, 16.565217391304348)","(101.0, 200.0, 190.625)","(101.0, 250.0, 235.0)"
11-01-2023 13:24:57.595643,"(4.8, 5.7, 5.519512195121951)","(31.0, 55.0, 49.23529411764706)","(61.0, 110.0, 96.36363636363636)","(19.0, 22.0, 21.48936170212766)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 125.71428571428572)","(13.0, 16.5, 15.92)","(6.5, 6.8, 6.682608695652173)","(1.85, 2.24, 2.2172)","(11.0, 18.0, 16.565217391304348)","(101.0, 200.0, 190.625)","(101.0, 250.0, 235.0)"
11-01-2023 13:24:59.378507,"(4.8, 5.7, 5.55)","(31.0, 55.0, 49.23529411764706)","(61.0, 110.0, 96.36363636363636)","(19.0, 22.0, 21.47826086956522)","(101.0, 480.0, 366.6666666666667)","(41.0, 130.0, 125.71428571428572)","(13.0, 16.0, 15.882352941176471)","(6.5, 6.8, 6.682608695652173)","(1.85, 2.22, 2.2083116883116887)","(11.0, 18.0, 17.04)","(101.0, 200.0, 190.625)","(101.0, 250.0, 245.55555555555554)"
11-01-2023 13:25:01.060802,"(4.8, 5.7, 5.55)","(31.0, 55.0, 49.23529411764706)","(61.0, 110.0, 96.36363636363636)","(19.0, 22.0, 21.435294117647057)","(101.0, 480.0, 373.3333333333333)","(41.0, 130.0, 125.71428571428572)","(13.0, 16.0, 15.882352941176471)","(6.5, 6.8, 6.65)","(1.85, 2.22, 2.2053932584269664)","(11.0, 18.0, 17.2)","(101.0, 200.0, 190.625)","(101.0, 250.0, 245.55555555555554)"
