,Mr Skylark,Sirius Keith,Cosmic Tom Tom,Aerobic Bella,Regal Pursuit,Switched Out,Skylark Tiara
06-01-2023 14:08:49.018201,"(4.4, 8.6, 7.861538461538461)","(3.7, 6.2, 5.9714285714285715)","(31.0, 330.0, 83.33333333333334)","(14.0, 48.0, 38.285714285714285)","(2.15, 2.82, 2.8)","(4.0, 6.6, 4.384615384615385)","(61.0, 470.0, 267.5)"
06-01-2023 14:08:50.378869,"(4.4, 8.6, 7.861538461538461)","(3.7, 6.2, 5.9714285714285715)","(31.0, 330.0, 83.33333333333334)","(14.0, 48.0, 39.5)","(2.15, 2.82, 2.8)","(4.0, 6.6, 5.0210526315789465)","(61.0, 470.0, 267.5)"
06-01-2023 14:08:51.699752,"(4.4, 8.6, 7.96)","(3.7, 6.2, 5.9714285714285715)","(31.0, 330.0, 83.33333333333334)","(14.0, 48.0, 39.5)","(2.15, 2.82, 2.8)","(4.0, 6.6, 5.0210526315789465)","(61.0, 470.0, 267.5)"
06-01-2023 14:08:53.083846,"(4.4, 8.6, 8.066666666666666)","(3.7, 6.2, 5.9714285714285715)","(31.0, 330.0, 83.33333333333334)","(14.0, 48.0, 39.5)","(2.15, 2.82, 2.8)","(4.0, 6.6, 5.0210526315789465)","(61.0, 470.0, 267.5)"
06-01-2023 14:08:54.461625,"(4.4, 8.6, 8.066666666666666)","(3.7, 6.2, 5.9714285714285715)","(31.0, 330.0, 83.33333333333334)","(14.0, 48.0, 39.5)","(2.15, 2.82, 2.8)","(4.0, 6.6, 5.0210526315789465)","(61.0, 470.0, 267.5)"
06-01-2023 14:08:55.744372,"(4.4, 8.6, 7.96)","(3.7, 6.2, 5.9714285714285715)","(31.0, 330.0, 83.33333333333334)","(14.0, 48.0, 39.5)","(2.15, 2.82, 2.8)","(4.0, 6.6, 5.0210526315789465)","(61.0, 470.0, 267.5)"
06-01-2023 14:08:56.967555,"(4.4, 8.6, 7.699999999999999)","(3.7, 6.2, 5.9714285714285715)","(31.0, 330.0, 83.33333333333334)","(14.0, 48.0, 39.5)","(2.15, 2.82, 2.8)","(4.0, 6.6, 5.0210526315789465)","(61.0, 470.0, 267.5)"
06-01-2023 14:08:58.279810,"(4.4, 8.6, 7.699999999999999)","(3.7, 6.2, 5.9714285714285715)","(31.0, 330.0, 83.33333333333334)","(14.0, 48.0, 32.54545454545455)","(2.15, 2.82, 2.8)","(4.0, 6.6, 5.9375)","(61.0, 470.0, 267.5)"
06-01-2023 14:08:59.708486,"(4.4, 8.6, 7.699999999999999)","(3.7, 6.2, 5.24)","(31.0, 330.0, 83.33333333333334)","(14.0, 48.0, 32.54545454545455)","(2.15, 2.82, 2.8)","(4.0, 6.2, 5.9375)","(61.0, 470.0, 267.5)"
06-01-2023 14:09:01.050848,"(4.4, 8.6, 7.699999999999999)","(3.7, 6.2, 5.036363636363636)","(31.0, 330.0, 83.33333333333334)","(14.0, 48.0, 28.57142857142857)","(2.15, 2.82, 2.8)","(4.0, 6.2, 5.9375)","(61.0, 470.0, 267.5)"
06-01-2023 14:09:02.539049,"(4.4, 8.6, 7.64)","(3.7, 6.2, 5.036363636363636)","(31.0, 330.0, 83.33333333333334)","(14.0, 48.0, 38.0)","(2.15, 2.82, 2.8)","(4.0, 6.2, 5.9375)","(61.0, 470.0, 267.5)"
06-01-2023 14:09:03.878759,"(4.4, 8.6, 7.8)","(3.7, 6.2, 5.036363636363636)","(31.0, 330.0, 83.33333333333334)","(14.0, 46.0, 38.0)","(2.15, 2.82, 2.8)","(4.0, 6.2, 5.9375)","(61.0, 470.0, 267.5)"
06-01-2023 14:09:05.296773,"(4.4, 8.6, 7.8)","(3.7, 6.2, 5.036363636363636)","(31.0, 330.0, 83.33333333333334)","(14.0, 46.0, 38.0)","(2.15, 2.82, 2.8)","(4.0, 6.2, 5.9375)","(61.0, 470.0, 267.5)"
06-01-2023 14:09:06.720266,"(4.4, 8.6, 7.8)","(3.7, 6.2, 5.036363636363636)","(31.0, 330.0, 83.33333333333334)","(14.0, 46.0, 38.0)","(2.15, 2.82, 2.7885714285714283)","(4.0, 6.2, 5.9375)","(61.0, 470.0, 267.5)"
06-01-2023 14:09:08.362815,"(4.4, 8.6, 7.8)","(3.7, 6.2, 5.0)","(31.0, 330.0, 34.07920792079208)","(14.0, 46.0, 38.0)","(2.15, 2.82, 2.8)","(4.0, 6.2, 5.9375)","(61.0, 470.0, 267.5)"
06-01-2023 14:09:09.651557,"(4.4, 8.6, 7.8)","(3.7, 6.0, 5.0)","(31.0, 42.0, 34.07920792079208)","(14.0, 46.0, 38.0)","(2.15, 2.82, 2.8)","(4.0, 6.2, 5.9375)","(61.0, 470.0, 267.5)"
06-01-2023 14:09:10.898537,"(4.4, 8.6, 7.8)","(3.7, 6.0, 5.0)","(31.0, 42.0, 34.07920792079208)","(14.0, 46.0, 38.0)","(2.15, 2.82, 2.8)","(4.0, 6.2, 5.9375)","(61.0, 470.0, 179.16666666666669)"
06-01-2023 14:09:12.081399,"(4.4, 7.4, 7.2)","(3.7, 6.0, 5.0)","(31.0, 42.0, 34.07920792079208)","(14.0, 46.0, 38.0)","(2.15, 2.82, 2.8)","(4.0, 6.2, 5.9375)","(61.0, 750.0, 179.16666666666669)"
06-01-2023 14:09:13.257222,"(4.4, 7.4, 7.2)","(3.7, 6.0, 5.0)","(31.0, 42.0, 34.07920792079208)","(14.0, 46.0, 38.0)","(2.15, 2.82, 2.8)","(4.0, 6.2, 5.9375)","(61.0, 750.0, 179.16666666666669)"
06-01-2023 14:09:14.474395,"(4.4, 7.4, 7.2)","(3.7, 6.0, 5.0)","(31.0, 42.0, 34.07920792079208)","(14.0, 46.0, 38.0)","(2.15, 2.82, 2.8)","(4.0, 6.2, 5.9375)","(61.0, 750.0, 179.16666666666669)"
06-01-2023 14:09:15.676778,"(4.4, 7.4, 7.2)","(3.7, 6.0, 5.0)","(31.0, 42.0, 34.08)","(14.0, 46.0, 38.0)","(2.15, 2.82, 2.8224)","(4.0, 6.2, 5.9375)","(61.0, 750.0, 267.5)"
06-01-2023 14:09:16.912433,"(4.4, 7.4, 7.2)","(3.7, 6.0, 5.0)","(31.0, 42.0, 34.08)","(14.0, 46.0, 38.0)","(2.15, 2.84, 2.8224)","(4.0, 6.2, 5.9375)","(61.0, 470.0, 267.5)"
06-01-2023 14:09:18.191503,"(4.4, 7.4, 7.2)","(3.7, 6.0, 5.0)","(31.0, 42.0, 34.08)","(14.0, 46.0, 38.0)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(61.0, 470.0, 267.5)"
06-01-2023 14:09:19.642758,"(4.4, 7.4, 7.2)","(3.7, 6.0, 5.0)","(31.0, 42.0, 34.08)","(14.0, 42.0, 35.0)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(61.0, 470.0, 267.5)"
06-01-2023 14:09:21.152214,"(4.4, 7.4, 7.2)","(3.7, 6.0, 5.0)","(31.0, 42.0, 34.08)","(14.0, 42.0, 35.0)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(61.0, 470.0, 267.5)"
06-01-2023 14:09:22.432639,"(4.4, 7.4, 7.2)","(3.7, 6.0, 5.0)","(31.0, 42.0, 34.08)","(14.0, 42.0, 35.0)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(61.0, 470.0, 267.5)"
06-01-2023 14:09:23.756657,"(4.4, 7.4, 7.2)","(3.7, 6.0, 5.0)","(31.0, 42.0, 34.08)","(14.0, 42.0, 35.0)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(61.0, 470.0, 267.5)"
06-01-2023 14:09:25.058724,"(4.4, 7.4, 7.2)","(3.7, 6.0, 4.894736842105263)","(31.0, 42.0, 34.08)","(14.0, 42.0, 32.85714285714286)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(61.0, 470.0, 267.5)"
06-01-2023 14:09:26.487014,"(4.6, 7.4, 7.2)","(3.9, 6.0, 4.894736842105263)","(41.0, 42.0, 34.08)","(15.0, 36.0, 32.85714285714286)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 267.5)"
06-01-2023 14:09:27.993314,"(4.6, 7.4, 7.2)","(3.9, 6.0, 4.894736842105263)","(41.0, 42.0, 34.08)","(15.0, 36.0, 32.85714285714286)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 267.5)"
06-01-2023 14:09:29.341075,"(4.6, 7.4, 7.1454545454545455)","(3.9, 6.0, 4.894736842105263)","(41.0, 42.0, 34.08)","(15.0, 36.0, 32.85714285714286)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 267.5)"
06-01-2023 14:09:30.565316,"(4.6, 7.4, 7.1454545454545455)","(3.9, 6.0, 4.894736842105263)","(41.0, 42.0, 34.08)","(15.0, 36.0, 32.85714285714286)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 267.5)"
06-01-2023 14:09:31.789409,"(4.6, 7.4, 7.1454545454545455)","(3.9, 6.0, 4.894736842105263)","(41.0, 42.0, 34.08)","(15.0, 36.0, 32.85714285714286)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 267.5)"
06-01-2023 14:09:33.063564,"(4.6, 7.4, 7.1454545454545455)","(3.9, 6.0, 4.894736842105263)","(41.0, 42.0, 34.08)","(15.0, 36.0, 32.85714285714286)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 267.5)"
06-01-2023 14:09:34.224292,"(4.6, 7.4, 7.1454545454545455)","(3.9, 6.0, 4.894736842105263)","(41.0, 42.0, 34.08)","(15.0, 36.0, 32.85714285714286)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 267.5)"
06-01-2023 14:09:35.369446,"(4.6, 7.4, 7.1454545454545455)","(3.9, 6.0, 4.894736842105263)","(41.0, 42.0, 34.08)","(15.0, 36.0, 32.85714285714286)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 267.5)"
06-01-2023 14:09:36.607088,"(4.6, 7.4, 7.1454545454545455)","(3.9, 6.0, 4.894736842105263)","(41.0, 42.0, 34.08)","(15.0, 36.0, 32.85714285714286)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 267.5)"
06-01-2023 14:09:37.849224,"(4.6, 7.4, 7.1454545454545455)","(3.9, 6.0, 4.894736842105263)","(41.0, 42.0, 34.08)","(15.0, 36.0, 32.85714285714286)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 267.5)"
06-01-2023 14:09:39.234946,"(4.6, 7.4, 7.1454545454545455)","(3.9, 6.0, 4.894736842105263)","(41.0, 42.0, 34.08)","(15.0, 36.0, 32.85714285714286)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 267.5)"
06-01-2023 14:09:40.642657,"(4.6, 7.4, 7.1454545454545455)","(3.9, 6.0, 4.894736842105263)","(41.0, 42.0, 34.08)","(15.0, 36.0, 23.81818181818182)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 267.5)"
06-01-2023 14:09:41.997040,"(4.6, 7.4, 7.1454545454545455)","(3.9, 6.0, 4.894736842105263)","(41.0, 42.0, 34.08)","(15.0, 32.0, 23.81818181818182)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 365.0)"
06-01-2023 14:09:43.349353,"(4.6, 7.4, 7.184615384615385)","(3.9, 6.0, 4.894736842105263)","(41.0, 42.0, 34.08)","(15.0, 32.0, 23.81818181818182)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 365.0)"
06-01-2023 14:09:44.694852,"(4.6, 7.6, 7.184615384615385)","(3.9, 6.0, 4.894736842105263)","(41.0, 42.0, 34.08)","(15.0, 32.0, 23.81818181818182)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 365.0)"
06-01-2023 14:09:45.974832,"(4.6, 7.6, 7.184615384615385)","(3.9, 6.0, 4.894736842105263)","(41.0, 42.0, 34.08)","(15.0, 32.0, 23.81818181818182)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 365.0)"
06-01-2023 14:09:47.173924,"(4.6, 7.6, 7.184615384615385)","(3.9, 6.0, 4.894736842105263)","(41.0, 42.0, 34.08)","(15.0, 32.0, 23.81818181818182)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 365.0)"
06-01-2023 14:09:48.287649,"(4.6, 7.6, 7.184615384615385)","(3.9, 6.0, 4.894736842105263)","(41.0, 42.0, 34.08)","(15.0, 32.0, 23.81818181818182)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 365.0)"
06-01-2023 14:09:49.453426,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 34.38461538461539)","(15.0, 32.0, 23.81818181818182)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 470.0, 166.66666666666669)"
06-01-2023 14:09:50.590391,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 34.38461538461539)","(15.0, 32.0, 23.0)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 750.0, 166.66666666666669)"
06-01-2023 14:09:51.773093,"(4.6, 7.6, 7.3)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 34.38461538461539)","(15.0, 32.0, 23.0)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 750.0, 166.66666666666669)"
06-01-2023 14:09:52.946042,"(4.6, 7.6, 7.3)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 34.38461538461539)","(15.0, 32.0, 23.0)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 750.0, 166.66666666666669)"
06-01-2023 14:09:54.192791,"(4.6, 7.6, 7.3)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 23.0)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 750.0, 267.5)"
06-01-2023 14:09:55.435727,"(4.6, 7.6, 7.3)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 480.0, 267.5)"
06-01-2023 14:09:57.016586,"(4.6, 7.6, 7.3)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 480.0, 267.5)"
06-01-2023 14:09:58.667889,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 480.0, 267.5)"
06-01-2023 14:10:00.036422,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 480.0, 97.5)"
06-01-2023 14:10:01.501231,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.84, 2.7066666666666666)","(4.0, 6.2, 5.9375)","(71.0, 310.0, 97.5)"
06-01-2023 14:10:02.650713,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.84, 2.7199999999999998)","(4.0, 6.2, 5.9375)","(71.0, 310.0, 177.5)"
06-01-2023 14:10:03.889856,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.8, 2.7199999999999998)","(4.0, 6.2, 5.9375)","(71.0, 300.0, 177.5)"
06-01-2023 14:10:05.202293,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.8, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 300.0, 97.5)"
06-01-2023 14:10:06.413330,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 310.0, 177.5)"
06-01-2023 14:10:07.547619,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 300.0, 177.5)"
06-01-2023 14:10:08.764183,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 300.0, 177.5)"
06-01-2023 14:10:09.954713,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 300.0, 177.5)"
06-01-2023 14:10:11.186791,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 300.0, 177.5)"
06-01-2023 14:10:12.373794,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 300.0, 177.5)"
06-01-2023 14:10:13.578015,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 300.0, 187.5)"
06-01-2023 14:10:14.891012,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 320.0, 187.5)"
06-01-2023 14:10:16.136689,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 320.0, 187.5)"
06-01-2023 14:10:17.410580,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 320.0, 187.5)"
06-01-2023 14:10:18.993350,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 320.0, 187.5)"
06-01-2023 14:10:20.353074,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 320.0, 185.0)"
06-01-2023 14:10:21.664798,"(4.6, 7.6, 7.184615384615385)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 320.0, 185.0)"
06-01-2023 14:10:23.100438,"(4.6, 7.6, 7.16)","(3.9, 5.9, 5.033333333333333)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 25.076923076923077)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 320.0, 100.83333333333334)"
06-01-2023 14:10:24.333257,"(4.6, 7.4, 7.16)","(3.9, 5.9, 5.3428571428571425)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 23.25)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 330.0, 100.83333333333334)"
06-01-2023 14:10:25.684150,"(4.6, 7.4, 7.2)","(3.9, 5.9, 5.3428571428571425)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 26.852941176470587)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 330.0, 217.5)"
06-01-2023 14:10:26.853757,"(4.6, 7.4, 7.2)","(3.9, 5.9, 5.3428571428571425)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 27.394736842105264)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 380.0, 247.5)"
06-01-2023 14:10:28.184053,"(4.6, 7.4, 7.2)","(3.9, 5.9, 5.3428571428571425)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 27.394736842105264)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 440.0, 252.5)"
06-01-2023 14:10:29.465923,"(4.6, 7.4, 7.2)","(3.9, 5.9, 5.3428571428571425)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 27.833333333333336)","(2.15, 2.82, 2.66)","(4.0, 6.2, 5.9375)","(71.0, 450.0, 508.4090909090909)"
06-01-2023 14:10:30.820087,"(4.6, 7.4, 7.1)","(3.9, 5.9, 5.3428571428571425)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 27.833333333333336)","(2.15, 2.82, 2.685)","(4.0, 6.2, 5.9375)","(71.0, 530.0, 460.68181818181813)"
06-01-2023 14:10:32.168314,"(4.6, 7.6, 7.15)","(3.9, 5.9, 5.3428571428571425)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 27.833333333333336)","(2.15, 2.82, 2.685)","(4.0, 6.2, 5.9375)","(71.0, 480.0, 460.68181818181813)"
06-01-2023 14:10:33.609395,"(4.6, 7.6, 7.2)","(3.9, 5.9, 5.3428571428571425)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 27.833333333333336)","(2.15, 2.82, 2.685)","(4.0, 6.2, 5.9375)","(71.0, 480.0, 460.68181818181813)"
06-01-2023 14:10:34.926796,"(4.6, 7.4, 7.2)","(3.9, 5.9, 5.3428571428571425)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 27.833333333333336)","(2.15, 2.82, 2.685)","(4.0, 6.2, 5.9375)","(71.0, 480.0, 460.68181818181813)"
06-01-2023 14:10:36.287479,"(4.6, 7.4, 7.2)","(3.9, 5.9, 5.3428571428571425)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 27.833333333333336)","(2.15, 2.82, 2.685)","(4.0, 6.2, 5.9375)","(71.0, 480.0, 412.9545454545455)"
06-01-2023 14:10:37.574468,"(4.6, 7.4, 7.2)","(3.9, 5.9, 5.3428571428571425)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 27.833333333333336)","(2.15, 2.82, 2.742857142857143)","(4.0, 6.2, 5.9375)","(71.0, 430.0, 460.68181818181813)"
06-01-2023 14:10:38.886473,"(4.6, 7.4, 7.2)","(3.9, 5.9, 5.3428571428571425)","(41.0, 42.0, 36.118811881188115)","(15.0, 32.0, 27.833333333333336)","(2.15, 2.82, 2.6826666666666665)","(4.0, 6.2, 5.9375)","(71.0, 480.0, 460.68181818181813)"
06-01-2023 14:10:40.109790,"(4.6, 7.4, 7.2)","(3.9, 5.9, 5.3428571428571425)","(31.0, 42.0, 36.118811881188115)","(15.0, 32.0, 27.833333333333336)","(2.15, 2.8, 2.7644444444444445)","(4.0, 6.2, 5.9375)","(71.0, 480.0, 460.68181818181813)"
06-01-2023 14:10:41.359169,"(4.6, 7.4, 7.2)","(3.9, 5.9, 5.3428571428571425)","(31.0, 42.0, 36.118811881188115)","(15.0, 32.0, 24.916666666666668)","(2.15, 2.78, 2.7644444444444445)","(4.0, 6.2, 5.9375)","(71.0, 480.0, 460.68181818181813)"
06-01-2023 14:10:42.547854,"(4.6, 7.6, 7.066666666666666)","(3.9, 5.9, 5.3428571428571425)","(31.0, 42.0, 36.118811881188115)","(15.0, 32.0, 23.94736842105263)","(2.15, 2.78, 2.672820512820513)","(4.0, 6.2, 5.9375)","(71.0, 480.0, 328.75)"
06-01-2023 14:10:43.713226,"(4.6, 7.6, 6.433333333333334)","(3.9, 5.9, 5.3428571428571425)","(31.0, 42.0, 36.118811881188115)","(15.0, 32.0, 20.576923076923077)","(2.15, 2.8, 2.672820512820513)","(4.0, 6.2, 5.9375)","(71.0, 420.0, 328.75)"
06-01-2023 14:10:44.824327,"(4.6, 7.6, 6.433333333333334)","(3.9, 5.9, 5.3428571428571425)","(31.0, 42.0, 36.118811881188115)","(15.0, 32.0, 23.75)","(2.15, 2.8, 2.672820512820513)","(4.0, 6.2, 5.9375)","(71.0, 420.0, 328.75)"
06-01-2023 14:10:46.004831,"(4.6, 7.6, 6.433333333333334)","(3.9, 5.9, 5.3428571428571425)","(31.0, 42.0, 36.118811881188115)","(15.0, 32.0, 23.75)","(2.15, 2.8, 2.672820512820513)","(4.0, 6.2, 5.9375)","(71.0, 420.0, 328.75)"
06-01-2023 14:10:47.191776,"(4.6, 7.6, 6.433333333333334)","(3.9, 5.9, 5.3428571428571425)","(31.0, 42.0, 36.118811881188115)","(15.0, 32.0, 26.5)","(2.15, 2.8, 2.672820512820513)","(4.0, 6.2, 5.9375)","(71.0, 420.0, 319.59999999999997)"
06-01-2023 14:10:48.421893,"(4.6, 7.6, 6.433333333333334)","(3.9, 5.9, 5.3428571428571425)","(31.0, 42.0, 36.118811881188115)","(15.0, 32.0, 23.75)","(2.15, 2.8, 2.672820512820513)","(4.0, 6.2, 5.9375)","(71.0, 370.0, 319.59999999999997)"
06-01-2023 14:10:49.615341,"(4.6, 7.6, 6.433333333333334)","(3.9, 5.9, 5.3428571428571425)","(31.0, 42.0, 36.118811881188115)","(15.0, 32.0, 23.75)","(2.15, 2.8, 2.672820512820513)","(4.0, 6.2, 5.9375)","(71.0, 370.0, 319.59999999999997)"
06-01-2023 14:10:50.849418,"(4.6, 7.6, 6.433333333333334)","(3.9, 5.9, 5.3428571428571425)","(31.0, 42.0, 36.118811881188115)","(15.0, 32.0, 23.75)","(2.15, 2.8, 2.7359999999999998)","(4.0, 6.2, 5.9375)","(71.0, 370.0, 319.59999999999997)"
