,Be Freaky,Velocity Corene,Lipinski Pie,My Names Jock,Tommy Throttle,Big Merv,Porzingis,Headwood
10-01-2023 13:39:21.430504,"(8.5, 16.0, 10.72)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.309090909090909)","(5.5, 9.2, 6.290909090909091)","(11.0, 21.0, 16.46666666666667)","(7.5, 15.0, 12.138461538461538)","(6.5, 10.0, 8.133333333333333)","(13.0, 30.0, 26.5)"
10-01-2023 13:39:22.590238,"(8.5, 16.0, 10.72)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.309090909090909)","(5.5, 9.2, 6.290909090909091)","(11.0, 21.0, 13.88888888888889)","(7.5, 15.0, 12.138461538461538)","(6.5, 10.0, 8.133333333333333)","(13.0, 30.0, 26.5)"
10-01-2023 13:39:23.794852,"(8.5, 16.0, 10.72)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.309090909090909)","(5.5, 9.2, 6.290909090909091)","(11.0, 21.0, 13.88888888888889)","(7.5, 15.0, 12.138461538461538)","(6.5, 10.0, 8.133333333333333)","(13.0, 30.0, 26.5)"
10-01-2023 13:39:24.951553,"(8.5, 16.0, 10.72)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.309090909090909)","(5.5, 9.2, 6.290909090909091)","(11.0, 21.0, 13.88888888888889)","(7.5, 15.0, 12.138461538461538)","(6.5, 10.0, 8.133333333333333)","(13.0, 30.0, 26.5)"
10-01-2023 13:39:26.134663,"(8.5, 16.0, 10.72)","(3.1, 3.85, 3.783333333333333)","(4.0, 5.9, 5.309090909090909)","(5.5, 9.2, 6.290909090909091)","(11.0, 21.0, 13.88888888888889)","(7.5, 15.0, 12.138461538461538)","(6.5, 10.0, 8.133333333333333)","(13.0, 30.0, 26.5)"
10-01-2023 13:39:27.320480,"(8.5, 16.0, 10.72)","(3.1, 3.85, 3.783333333333333)","(4.0, 5.9, 5.309090909090909)","(5.5, 9.2, 6.290909090909091)","(11.0, 21.0, 13.88888888888889)","(7.5, 15.0, 12.138461538461538)","(6.5, 10.0, 8.133333333333333)","(13.0, 30.0, 26.5)"
10-01-2023 13:39:28.498740,"(8.5, 16.0, 10.72)","(3.1, 3.85, 3.783333333333333)","(4.0, 5.9, 5.309090909090909)","(5.5, 9.2, 6.290909090909091)","(11.0, 21.0, 13.88888888888889)","(7.5, 15.0, 12.138461538461538)","(6.5, 10.0, 8.133333333333333)","(13.0, 30.0, 26.5)"
10-01-2023 13:39:29.729189,"(8.5, 16.0, 9.950000000000001)","(3.1, 3.85, 3.783333333333333)","(4.0, 5.9, 5.309090909090909)","(5.5, 9.2, 6.290909090909091)","(11.0, 21.0, 13.88888888888889)","(7.5, 15.0, 12.138461538461538)","(6.5, 10.0, 8.133333333333333)","(13.0, 30.0, 26.5)"
10-01-2023 13:39:31.219283,"(8.5, 16.0, 9.950000000000001)","(3.1, 3.85, 3.783333333333333)","(4.0, 5.9, 5.309090909090909)","(5.5, 9.2, 6.290909090909091)","(11.0, 21.0, 13.88888888888889)","(7.5, 15.0, 12.138461538461538)","(6.5, 10.0, 8.133333333333333)","(13.0, 30.0, 26.5)"
10-01-2023 13:39:32.525484,"(8.5, 16.0, 9.950000000000001)","(3.1, 3.85, 3.783333333333333)","(4.0, 5.9, 5.309090909090909)","(5.5, 9.2, 6.290909090909091)","(11.0, 21.0, 13.88888888888889)","(7.5, 15.0, 12.138461538461538)","(6.5, 10.0, 8.133333333333333)","(13.0, 30.0, 26.5)"
10-01-2023 13:39:33.777749,"(8.5, 16.0, 9.950000000000001)","(3.1, 3.85, 3.783333333333333)","(4.0, 5.9, 5.309090909090909)","(5.5, 9.2, 6.290909090909091)","(11.0, 21.0, 13.88888888888889)","(7.5, 15.0, 12.138461538461538)","(6.5, 10.0, 8.133333333333333)","(13.0, 30.0, 26.5)"
10-01-2023 13:39:35.112365,"(8.5, 15.5, 10.925)","(3.1, 3.85, 3.783333333333333)","(4.0, 5.9, 5.309090909090909)","(5.5, 9.2, 6.290909090909091)","(11.0, 21.0, 15.333333333333334)","(7.5, 15.0, 12.138461538461538)","(6.5, 10.0, 8.133333333333333)","(13.0, 30.0, 26.5)"
10-01-2023 13:39:36.399785,"(8.5, 15.5, 10.925)","(3.1, 3.85, 3.783333333333333)","(4.0, 5.9, 5.309090909090909)","(5.5, 9.2, 6.290909090909091)","(11.0, 20.0, 15.333333333333334)","(7.5, 15.0, 12.138461538461538)","(6.5, 10.0, 8.133333333333333)","(13.0, 30.0, 27.818181818181817)"
10-01-2023 13:39:37.625168,"(8.5, 15.5, 10.925)","(3.1, 3.85, 3.783333333333333)","(4.0, 5.9, 5.309090909090909)","(5.5, 9.2, 6.290909090909091)","(11.0, 20.0, 15.333333333333334)","(7.5, 15.0, 12.138461538461538)","(6.5, 10.0, 8.133333333333333)","(13.0, 30.0, 27.818181818181817)"
10-01-2023 13:39:39.124295,"(8.5, 15.5, 10.925)","(3.1, 3.85, 3.783333333333333)","(4.0, 5.9, 5.309090909090909)","(5.5, 9.2, 6.290909090909091)","(11.0, 20.0, 15.333333333333334)","(7.5, 15.0, 12.138461538461538)","(6.5, 10.0, 8.133333333333333)","(13.0, 30.0, 27.818181818181817)"
10-01-2023 13:39:40.857298,"(8.5, 15.5, 10.925)","(3.1, 3.85, 3.783333333333333)","(4.0, 5.9, 5.309090909090909)","(5.5, 9.2, 6.290909090909091)","(11.0, 20.0, 15.333333333333334)","(7.5, 15.0, 12.138461538461538)","(6.5, 10.0, 8.133333333333333)","(13.0, 30.0, 27.818181818181817)"
10-01-2023 13:39:42.132630,"(8.5, 15.5, 10.925)","(3.1, 3.85, 3.783333333333333)","(4.0, 5.9, 5.25)","(5.5, 9.2, 7.800000000000001)","(11.0, 20.0, 15.333333333333334)","(7.5, 15.0, 11.4)","(6.5, 10.0, 8.133333333333333)","(13.0, 30.0, 28.666666666666664)"
10-01-2023 13:39:43.411316,"(8.5, 16.0, 11.4625)","(3.1, 3.85, 3.783333333333333)","(4.0, 5.9, 5.435714285714286)","(5.5, 9.8, 9.17142857142857)","(11.0, 20.0, 15.333333333333334)","(7.5, 15.0, 10.028571428571428)","(6.5, 10.0, 8.133333333333333)","(13.0, 30.0, 28.666666666666664)"
10-01-2023 13:39:44.693597,"(8.5, 16.0, 12.294736842105262)","(3.1, 3.85, 3.783333333333333)","(4.0, 5.9, 5.25)","(5.5, 9.6, 9.5)","(11.0, 20.0, 15.333333333333334)","(7.5, 15.0, 13.215)","(6.5, 10.0, 9.35)","(13.0, 30.0, 28.285714285714285)"
10-01-2023 13:39:46.042765,"(8.5, 16.0, 13.0)","(3.1, 3.85, 3.783333333333333)","(4.0, 5.9, 5.25)","(5.5, 10.0, 9.48)","(11.0, 20.0, 15.333333333333334)","(7.5, 16.5, 12.39375)","(6.5, 11.5, 9.35)","(13.0, 30.0, 28.285714285714285)"
10-01-2023 13:39:47.335507,"(8.5, 16.0, 14.346666666666668)","(3.1, 3.85, 3.783333333333333)","(4.0, 5.9, 5.25)","(5.5, 10.0, 9.0)","(11.0, 20.0, 15.333333333333334)","(7.5, 16.5, 12.39375)","(6.5, 11.5, 9.35)","(13.0, 30.0, 28.285714285714285)"
10-01-2023 13:39:48.534295,"(8.5, 16.0, 13.745454545454546)","(3.1, 3.85, 3.783333333333333)","(4.0, 5.9, 5.25)","(5.5, 10.0, 9.0)","(11.0, 20.0, 17.0)","(7.5, 16.5, 12.39375)","(6.5, 11.5, 9.35)","(13.0, 30.0, 28.444444444444443)"
10-01-2023 13:39:49.727721,"(8.5, 16.0, 13.745454545454546)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.25)","(5.5, 10.0, 9.0)","(11.0, 21.0, 17.0)","(7.5, 16.5, 12.39375)","(6.5, 11.5, 9.35)","(13.0, 32.0, 28.444444444444443)"
10-01-2023 13:39:50.959185,"(8.5, 16.0, 13.745454545454546)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.25)","(5.5, 10.0, 9.0)","(11.0, 21.0, 17.0)","(7.5, 16.5, 12.39375)","(6.5, 11.5, 9.35)","(13.0, 32.0, 28.444444444444443)"
10-01-2023 13:39:52.208742,"(8.5, 16.0, 13.745454545454546)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.25)","(5.5, 10.0, 9.0)","(11.0, 21.0, 17.0)","(7.5, 16.5, 12.39375)","(6.5, 11.5, 9.35)","(13.0, 32.0, 28.444444444444443)"
10-01-2023 13:39:53.425827,"(8.5, 16.0, 13.745454545454546)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.25)","(5.5, 10.0, 9.0)","(11.0, 21.0, 17.0)","(7.5, 16.5, 12.39375)","(6.5, 11.5, 9.35)","(13.0, 32.0, 28.444444444444443)"
10-01-2023 13:39:54.660719,"(8.5, 16.0, 13.745454545454546)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.25)","(5.5, 10.0, 9.0)","(11.0, 21.0, 17.0)","(7.5, 16.5, 12.39375)","(6.5, 11.5, 9.35)","(13.0, 32.0, 28.444444444444443)"
10-01-2023 13:39:55.926650,"(8.5, 16.0, 13.745454545454546)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.25)","(5.5, 10.0, 9.0)","(11.0, 21.0, 17.0)","(7.5, 16.5, 12.39375)","(6.5, 11.5, 9.35)","(13.0, 32.0, 28.444444444444443)"
10-01-2023 13:39:57.161141,"(8.5, 16.0, 13.745454545454546)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.25)","(5.5, 10.0, 9.0)","(11.0, 21.0, 17.0)","(7.5, 16.5, 12.39375)","(6.5, 11.5, 9.35)","(13.0, 32.0, 28.444444444444443)"
10-01-2023 13:39:58.350664,"(8.5, 16.0, 13.745454545454546)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.25)","(5.5, 10.0, 9.0)","(11.0, 21.0, 17.0)","(7.5, 16.5, 12.39375)","(6.5, 11.5, 9.35)","(13.0, 32.0, 28.444444444444443)"
10-01-2023 13:39:59.583501,"(8.5, 16.0, 13.745454545454546)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.25)","(5.5, 10.0, 9.0)","(11.0, 21.0, 17.0)","(7.5, 16.5, 12.39375)","(6.5, 11.5, 9.35)","(13.0, 32.0, 28.444444444444443)"
10-01-2023 13:40:00.818835,"(8.5, 16.0, 13.745454545454546)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.25)","(5.5, 10.0, 9.0)","(11.0, 21.0, 17.0)","(7.5, 16.5, 12.39375)","(6.5, 11.5, 9.35)","(13.0, 32.0, 28.444444444444443)"
10-01-2023 13:40:02.069095,"(8.5, 16.0, 13.745454545454546)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.25)","(5.5, 10.0, 9.0)","(11.0, 21.0, 17.0)","(7.5, 16.5, 12.6)","(6.5, 11.5, 9.35)","(13.0, 32.0, 28.444444444444443)"
10-01-2023 13:40:03.303330,"(8.5, 16.0, 13.745454545454546)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.25)","(5.5, 10.0, 9.0)","(11.0, 21.0, 17.0)","(7.5, 16.0, 14.1)","(6.5, 11.5, 9.35)","(13.0, 32.0, 28.444444444444443)"
10-01-2023 13:40:04.608251,"(8.5, 16.0, 13.745454545454546)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.25)","(5.5, 10.0, 8.0)","(11.0, 21.0, 17.0)","(7.5, 15.5, 14.1)","(6.5, 11.5, 9.35)","(13.0, 32.0, 28.444444444444443)"
10-01-2023 13:40:05.877725,"(8.5, 16.0, 13.745454545454546)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.25)","(5.5, 10.0, 8.0)","(11.0, 21.0, 13.88888888888889)","(7.5, 15.5, 14.952173913043477)","(6.5, 11.5, 9.35)","(13.0, 32.0, 28.0)"
10-01-2023 13:40:07.138321,"(8.5, 16.0, 12.054545454545455)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.4125)","(5.5, 10.0, 9.0)","(11.0, 21.0, 15.0)","(7.5, 15.5, 14.952173913043477)","(6.5, 11.5, 9.35)","(13.0, 32.0, 29.2)"
10-01-2023 13:40:08.423315,"(8.5, 16.0, 12.054545454545455)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.4125)","(5.5, 10.0, 7.24)","(11.0, 21.0, 13.421052631578947)","(7.5, 15.5, 12.775675675675675)","(6.5, 11.5, 9.35)","(13.0, 32.0, 30.25)"
10-01-2023 13:40:09.690574,"(8.5, 16.0, 12.054545454545455)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.4125)","(5.5, 10.0, 8.066666666666666)","(11.0, 21.0, 13.421052631578947)","(7.5, 15.5, 12.14)","(6.5, 11.5, 9.35)","(13.0, 32.0, 27.846153846153847)"
10-01-2023 13:40:10.921451,"(8.5, 16.0, 12.170588235294119)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.06923076923077)","(5.5, 9.8, 8.066666666666666)","(11.0, 21.0, 13.421052631578947)","(7.5, 15.5, 14.275)","(6.5, 11.5, 9.35)","(13.0, 34.0, 27.846153846153847)"
10-01-2023 13:40:12.156537,"(8.5, 16.0, 12.170588235294119)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.331578947368421)","(5.5, 9.8, 8.066666666666666)","(11.0, 21.0, 13.421052631578947)","(7.5, 15.0, 13.884615384615385)","(6.5, 11.5, 9.6)","(13.0, 34.0, 28.166666666666668)"
10-01-2023 13:40:13.410815,"(8.5, 16.0, 12.170588235294119)","(3.1, 3.85, 3.73)","(4.0, 5.9, 5.331578947368421)","(5.5, 9.8, 8.066666666666666)","(11.0, 21.0, 13.421052631578947)","(7.5, 15.0, 11.791489361702126)","(6.5, 12.0, 7.333333333333334)","(13.0, 34.0, 28.166666666666668)"
10-01-2023 13:40:14.660014,"(8.5, 16.0, 12.170588235294119)","(3.1, 3.85, 3.65)","(4.0, 5.9, 5.331578947368421)","(5.5, 9.8, 8.066666666666666)","(11.0, 21.0, 13.421052631578947)","(7.5, 15.0, 14.259090909090908)","(6.5, 12.0, 7.558333333333334)","(13.0, 34.0, 28.166666666666668)"
10-01-2023 13:40:15.868760,"(8.5, 16.0, 12.170588235294119)","(3.1, 3.85, 3.65)","(4.0, 5.9, 5.331578947368421)","(5.5, 9.8, 8.066666666666666)","(11.0, 21.0, 13.421052631578947)","(7.5, 14.5, 14.259090909090908)","(6.5, 11.5, 7.558333333333334)","(13.0, 34.0, 28.166666666666668)"
10-01-2023 13:40:17.109610,"(8.5, 16.0, 12.170588235294119)","(3.1, 3.85, 3.65)","(4.0, 5.9, 5.6000000000000005)","(5.5, 9.8, 8.066666666666666)","(11.0, 21.0, 13.421052631578947)","(7.5, 14.5, 13.037931034482758)","(6.5, 11.5, 7.289583333333334)","(13.0, 34.0, 29.333333333333332)"
10-01-2023 13:40:18.321048,"(8.5, 16.0, 12.170588235294119)","(3.1, 3.85, 3.65)","(4.0, 5.9, 5.6000000000000005)","(5.5, 9.8, 8.066666666666666)","(11.0, 21.0, 13.421052631578947)","(7.5, 14.5, 13.582608695652175)","(6.5, 11.5, 7.289583333333334)","(13.0, 34.0, 29.333333333333332)"
10-01-2023 13:40:19.527391,"(8.5, 16.0, 12.170588235294119)","(3.1, 3.85, 3.65)","(4.0, 5.9, 5.468)","(5.5, 9.8, 8.066666666666666)","(11.0, 21.0, 13.421052631578947)","(7.5, 14.0, 12.451612903225806)","(6.5, 11.5, 7.289583333333334)","(13.0, 34.0, 29.333333333333332)"
10-01-2023 13:40:20.751647,"(8.5, 16.0, 12.170588235294119)","(3.1, 3.85, 3.65)","(4.0, 5.9, 5.6000000000000005)","(5.5, 9.8, 8.066666666666666)","(11.0, 21.0, 13.421052631578947)","(7.5, 14.0, 11.784615384615385)","(6.5, 11.5, 8.3)","(13.0, 34.0, 29.333333333333332)"
10-01-2023 13:40:21.957891,"(8.5, 16.0, 12.170588235294119)","(3.1, 3.85, 3.4214285714285713)","(4.0, 5.9, 5.6000000000000005)","(5.5, 9.8, 8.066666666666666)","(11.0, 21.0, 13.421052631578947)","(7.5, 14.0, 11.784615384615385)","(6.5, 10.5, 7.492307692307692)","(13.0, 34.0, 28.782608695652172)"
10-01-2023 13:40:23.184408,"(8.5, 16.0, 12.170588235294119)","(3.1, 3.85, 3.4214285714285713)","(4.0, 5.9, 5.5)","(5.5, 9.8, 8.066666666666666)","(11.0, 21.0, 13.421052631578947)","(7.5, 14.0, 11.784615384615385)","(6.5, 11.0, 7.3)","(13.0, 34.0, 28.782608695652172)"
10-01-2023 13:40:24.440879,"(8.5, 15.5, 15.092857142857142)","(3.1, 3.85, 3.4214285714285713)","(4.0, 5.9, 5.5)","(5.5, 9.8, 8.066666666666666)","(11.0, 21.0, 13.421052631578947)","(7.5, 14.0, 11.784615384615385)","(6.5, 11.0, 7.3)","(13.0, 34.0, 28.782608695652172)"
10-01-2023 13:40:25.633936,"(8.5, 15.5, 15.092857142857142)","(3.1, 3.85, 3.4214285714285713)","(4.0, 5.9, 5.5)","(5.5, 9.8, 7.8500000000000005)","(11.0, 21.0, 16.5)","(7.5, 14.0, 11.784615384615385)","(6.5, 11.0, 7.3)","(13.0, 34.0, 28.782608695652172)"
10-01-2023 13:40:26.871398,"(8.5, 15.5, 15.092857142857142)","(3.1, 3.85, 3.4214285714285713)","(4.0, 5.9, 5.5)","(5.5, 9.8, 7.8500000000000005)","(11.0, 20.0, 16.5)","(7.5, 14.0, 11.784615384615385)","(6.5, 11.0, 8.133333333333333)","(13.0, 34.0, 29.714285714285715)"
10-01-2023 13:40:28.061838,"(8.5, 15.5, 15.092857142857142)","(3.1, 3.8, 3.3346153846153848)","(4.0, 5.9, 5.616129032258065)","(5.5, 9.8, 8.68)","(11.0, 20.0, 16.5)","(7.5, 14.0, 11.784615384615385)","(6.5, 10.0, 8.133333333333333)","(13.0, 34.0, 29.714285714285715)"
10-01-2023 13:40:29.266150,"(8.5, 15.5, 15.092857142857142)","(3.1, 3.8, 3.3346153846153848)","(4.0, 5.9, 5.616129032258065)","(5.5, 9.8, 8.68)","(11.0, 20.0, 16.5)","(7.5, 14.0, 11.784615384615385)","(6.5, 10.0, 8.133333333333333)","(13.0, 34.0, 29.714285714285715)"
10-01-2023 13:40:30.477563,"(8.5, 15.5, 15.092857142857142)","(3.1, 3.75, 3.272727272727273)","(4.0, 5.9, 5.172727272727273)","(5.5, 9.6, 8.418181818181818)","(11.0, 20.0, 16.5)","(7.5, 14.0, 11.784615384615385)","(6.5, 10.0, 8.133333333333333)","(13.0, 34.0, 29.714285714285715)"
10-01-2023 13:40:31.748760,"(8.5, 15.5, 15.092857142857142)","(3.1, 3.75, 3.260869565217391)","(4.0, 5.9, 5.172727272727273)","(5.5, 9.6, 7.52)","(11.0, 20.0, 16.5)","(7.5, 14.0, 11.784615384615385)","(6.5, 10.0, 7.488888888888889)","(13.0, 34.0, 29.714285714285715)"
10-01-2023 13:40:33.059242,"(8.5, 15.5, 15.092857142857142)","(3.1, 3.7, 3.286363636363636)","(4.0, 5.9, 5.5)","(5.5, 9.2, 7.55)","(11.0, 20.0, 15.166666666666666)","(7.5, 14.0, 11.784615384615385)","(6.5, 9.6, 8.0)","(13.0, 34.0, 29.714285714285715)"
10-01-2023 13:40:34.297277,"(8.5, 15.0, 13.75)","(3.1, 3.65, 3.286363636363636)","(4.0, 5.9, 5.5)","(5.5, 9.2, 7.55)","(11.0, 19.5, 15.166666666666666)","(7.5, 14.0, 11.784615384615385)","(6.5, 9.6, 8.0)","(13.0, 34.0, 29.714285714285715)"
10-01-2023 13:40:35.582225,"(8.5, 15.0, 13.2)","(3.1, 3.65, 3.265909090909091)","(4.0, 5.9, 5.566666666666667)","(5.5, 9.2, 7.33)","(11.0, 19.5, 13.342105263157896)","(7.5, 14.0, 11.784615384615385)","(6.5, 9.6, 7.274285714285715)","(13.0, 34.0, 29.714285714285715)"
10-01-2023 13:40:36.870561,"(8.5, 15.0, 11.08695652173913)","(3.1, 3.6, 3.2181818181818183)","(4.0, 5.9, 5.18)","(5.5, 9.2, 7.33)","(11.0, 19.5, 13.342105263157896)","(7.5, 14.0, 11.784615384615385)","(6.5, 9.8, 7.933333333333334)","(13.0, 34.0, 29.862068965517242)"
10-01-2023 13:40:38.278994,"(8.5, 15.0, 11.22)","(3.1, 3.6, 3.2181818181818183)","(4.0, 5.9, 5.54)","(5.5, 9.2, 7.6)","(11.0, 19.5, 15.166666666666666)","(7.5, 14.0, 10.933333333333334)","(6.5, 9.4, 7.933333333333334)","(13.0, 34.0, 29.862068965517242)"
10-01-2023 13:40:39.612960,"(8.5, 15.0, 11.22)","(3.1, 3.6, 3.21)","(4.0, 5.9, 5.572727272727273)","(5.5, 9.0, 8.08)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 10.228571428571428)","(6.5, 9.4, 7.42)","(13.0, 34.0, 29.862068965517242)"
10-01-2023 13:40:40.922778,"(8.5, 15.0, 11.22)","(3.1, 3.6, 3.21)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.8, 7.720000000000001)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 10.832)","(6.5, 9.4, 7.4)","(13.0, 34.0, 29.862068965517242)"
10-01-2023 13:40:42.556571,"(8.5, 15.0, 11.22)","(3.1, 3.6, 3.3000000000000003)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.8, 7.720000000000001)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 10.953846153846154)","(6.5, 9.4, 7.866666666666666)","(13.0, 34.0, 29.862068965517242)"
10-01-2023 13:40:43.803951,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.2600000000000002)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.8, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.6)","(6.5, 9.2, 7.7)","(13.0, 34.0, 29.454545454545453)"
10-01-2023 13:40:45.266035,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.2600000000000002)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.120000000000001)","(6.5, 9.2, 7.7)","(13.0, 34.0, 29.454545454545453)"
10-01-2023 13:40:46.632908,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.2600000000000002)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 10.571428571428571)","(6.5, 9.2, 7.7)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:40:47.945396,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.2600000000000002)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 10.571428571428571)","(6.5, 9.2, 7.7)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:40:49.240570,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.2600000000000002)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.6)","(6.5, 9.2, 7.7)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:40:50.706715,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.2600000000000002)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.6)","(6.5, 9.2, 7.7)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:40:51.973614,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.2600000000000002)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.6)","(6.5, 9.2, 7.7)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:40:53.272914,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.2600000000000002)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.6)","(6.5, 9.2, 7.7)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:40:54.557921,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.2600000000000002)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.6)","(6.5, 9.2, 7.7)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:40:55.998902,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.23)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.6)","(6.5, 9.2, 7.7)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:40:57.579651,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.23)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.6)","(6.5, 9.2, 7.7)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:40:59.067734,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.23)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.6)","(6.5, 9.2, 7.7)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:00.501546,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.23)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.6)","(6.5, 9.2, 8.257142857142856)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:01.868192,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.23)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.6)","(6.5, 9.2, 8.257142857142856)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:03.162315,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.23)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.6)","(6.5, 9.2, 8.257142857142856)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:04.375468,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.185)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.67741935483871)","(6.5, 9.2, 8.257142857142856)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:05.596021,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.185)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.67741935483871)","(6.5, 9.2, 8.257142857142856)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:06.891542,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.185)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.67741935483871)","(6.5, 9.2, 8.257142857142856)","(13.0, 34.0, 30.153846153846153)"
