,Brooklyn Star,Tobikuma,Off The Radar,Elbow Yap,Red Fog,Magic Eyeliner
08-01-2023 16:40:30.089373,"(2.8, 5.7, 4.42)","(3.4, 5.2, 4.8307692307692305)","(2.4, 3.2, 2.9642105263157896)","(26.0, 170.0, 49.72727272727273)","(17.0, 42.0, 28.75)","(8.5, 15.5, 14.666666666666668)"
08-01-2023 16:40:30.983498,"(2.8, 5.7, 4.42)","(3.4, 5.2, 4.8307692307692305)","(2.4, 3.15, 2.833448275862069)","(26.0, 170.0, 49.72727272727273)","(17.0, 42.0, 28.75)","(8.5, 15.5, 14.666666666666668)"
08-01-2023 16:40:31.920391,"(2.8, 5.7, 4.42)","(3.4, 5.2, 4.8307692307692305)","(2.4, 3.15, 2.833448275862069)","(26.0, 170.0, 49.72727272727273)","(17.0, 42.0, 28.75)","(8.5, 15.5, 14.666666666666668)"
08-01-2023 16:40:32.958074,"(2.8, 5.7, 4.42)","(3.4, 5.2, 4.8307692307692305)","(2.4, 3.15, 2.833448275862069)","(26.0, 170.0, 49.72727272727273)","(17.0, 42.0, 28.75)","(8.5, 15.5, 14.666666666666668)"
08-01-2023 16:40:33.982709,"(2.8, 5.7, 4.42)","(3.4, 5.2, 4.8307692307692305)","(2.4, 3.15, 2.833448275862069)","(26.0, 170.0, 49.72727272727273)","(17.0, 42.0, 28.75)","(8.5, 15.5, 14.666666666666668)"
08-01-2023 16:40:34.960291,"(2.8, 5.7, 4.42)","(3.4, 5.2, 4.8307692307692305)","(2.4, 3.15, 2.833448275862069)","(26.0, 170.0, 49.72727272727273)","(17.0, 42.0, 28.75)","(8.5, 15.5, 14.666666666666668)"
08-01-2023 16:40:35.999268,"(2.8, 5.7, 4.42)","(3.4, 5.2, 4.8307692307692305)","(2.4, 3.15, 2.833448275862069)","(26.0, 170.0, 49.72727272727273)","(17.0, 42.0, 28.75)","(8.5, 15.5, 14.666666666666668)"
08-01-2023 16:40:36.914728,"(2.8, 5.7, 4.42)","(3.4, 5.2, 4.8307692307692305)","(2.4, 3.15, 2.833448275862069)","(26.0, 170.0, 49.72727272727273)","(17.0, 42.0, 28.75)","(8.5, 15.5, 14.666666666666668)"
08-01-2023 16:40:37.787632,"(2.8, 5.7, 4.42)","(3.4, 5.2, 4.8307692307692305)","(2.4, 3.15, 2.833448275862069)","(26.0, 170.0, 49.72727272727273)","(17.0, 42.0, 28.75)","(8.5, 15.5, 14.666666666666668)"
08-01-2023 16:40:38.807737,"(2.8, 5.7, 4.42)","(3.4, 5.2, 4.8307692307692305)","(2.4, 3.15, 2.833448275862069)","(26.0, 170.0, 49.72727272727273)","(17.0, 42.0, 33.5)","(8.5, 15.5, 14.666666666666668)"
08-01-2023 16:40:39.879351,"(2.8, 5.7, 4.42)","(3.4, 5.2, 4.8307692307692305)","(2.4, 3.15, 2.833448275862069)","(26.0, 170.0, 49.72727272727273)","(17.0, 38.0, 31.833333333333332)","(8.5, 15.5, 14.666666666666668)"
08-01-2023 16:40:40.899803,"(2.8, 5.7, 4.42)","(3.4, 5.2, 4.8307692307692305)","(2.4, 3.15, 2.833448275862069)","(26.0, 170.0, 49.72727272727273)","(17.0, 40.0, 31.833333333333332)","(8.5, 15.5, 14.666666666666668)"
08-01-2023 16:40:41.890955,"(2.8, 5.7, 4.42)","(3.4, 5.2, 4.8307692307692305)","(2.4, 3.15, 2.833448275862069)","(26.0, 170.0, 49.72727272727273)","(17.0, 40.0, 31.833333333333332)","(8.5, 15.5, 14.666666666666668)"
08-01-2023 16:40:42.905936,"(2.8, 5.7, 4.42)","(3.4, 5.2, 4.8307692307692305)","(2.4, 3.15, 2.833448275862069)","(26.0, 170.0, 121.0)","(17.0, 40.0, 33.5)","(8.5, 15.5, 11.2)"
08-01-2023 16:40:43.778383,"(2.8, 4.4, 4.1499999999999995)","(3.4, 4.9, 4.8500000000000005)","(2.4, 3.3, 3.2954545454545454)","(26.0, 100.0, 74.33333333333334)","(17.0, 38.0, 33.5)","(8.5, 12.0, 11.2)"
08-01-2023 16:40:44.721174,"(2.8, 4.4, 4.16)","(3.4, 4.9, 4.825)","(2.4, 3.3, 3.2944444444444443)","(26.0, 100.0, 74.33333333333334)","(17.0, 38.0, 33.5)","(8.5, 12.0, 11.5)"
08-01-2023 16:40:45.792064,"(2.8, 4.4, 4.16)","(3.4, 4.9, 4.825)","(2.4, 3.3, 3.2944444444444443)","(26.0, 100.0, 74.33333333333334)","(17.0, 38.0, 33.5)","(8.5, 12.0, 11.5)"
08-01-2023 16:40:46.906586,"(2.8, 4.4, 4.16)","(3.4, 4.9, 4.825)","(2.4, 3.3, 3.2944444444444443)","(26.0, 100.0, 74.33333333333334)","(17.0, 38.0, 33.5)","(8.5, 12.0, 11.5)"
08-01-2023 16:40:47.945385,"(2.8, 4.4, 4.16)","(3.4, 4.9, 4.825)","(2.4, 3.3, 3.2944444444444443)","(26.0, 100.0, 39.285714285714285)","(17.0, 38.0, 33.5)","(8.5, 12.0, 11.5)"
08-01-2023 16:40:48.931631,"(2.8, 4.4, 4.16)","(3.4, 4.9, 4.825)","(2.4, 3.3, 3.2944444444444443)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 31.833333333333332)","(8.5, 12.0, 14.5625)"
08-01-2023 16:40:49.917395,"(2.8, 5.8, 4.156666666666666)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.0733333333333333)","(26.0, 80.0, 52.0)","(17.0, 40.0, 31.833333333333332)","(8.5, 15.5, 14.5625)"
08-01-2023 16:40:50.862267,"(2.8, 5.8, 4.151515151515151)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.29)","(26.0, 110.0, 52.0)","(17.0, 40.0, 31.833333333333332)","(8.5, 15.5, 14.5625)"
08-01-2023 16:40:51.863762,"(2.8, 5.7, 4.3)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.252307692307692)","(26.0, 110.0, 52.0)","(17.0, 40.0, 31.833333333333332)","(8.5, 15.5, 14.5625)"
08-01-2023 16:40:52.948940,"(2.8, 5.6, 4.475)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1066666666666665)","(26.0, 110.0, 68.66666666666666)","(17.0, 40.0, 31.833333333333332)","(8.5, 15.5, 14.5625)"
08-01-2023 16:40:54.019597,"(2.8, 5.5, 4.8)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1066666666666665)","(26.0, 160.0, 68.66666666666666)","(17.0, 40.0, 28.75)","(8.5, 15.5, 14.222222222222221)"
08-01-2023 16:40:54.942699,"(2.8, 5.5, 4.333333333333333)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1066666666666665)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:40:55.861402,"(2.8, 5.5, 4.333333333333333)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1066666666666665)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:40:56.877176,"(2.8, 5.5, 4.333333333333333)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1066666666666665)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:40:57.911499,"(2.8, 5.5, 4.333333333333333)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1066666666666665)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:40:58.977530,"(2.8, 5.5, 4.333333333333333)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1066666666666665)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:41:00.023179,"(2.8, 5.5, 4.333333333333333)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1066666666666665)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:41:00.976656,"(2.8, 5.5, 4.333333333333333)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1066666666666665)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:41:02.125273,"(2.8, 5.5, 4.333333333333333)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1066666666666665)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:41:03.242982,"(2.8, 5.5, 4.333333333333333)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1066666666666665)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:41:04.395321,"(2.8, 5.5, 4.333333333333333)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.247272727272727)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:41:05.566105,"(2.8, 5.5, 4.2749999999999995)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.247272727272727)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:41:06.735342,"(2.8, 5.5, 4.2749999999999995)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.247272727272727)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:41:07.693919,"(2.8, 5.5, 4.2749999999999995)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.247272727272727)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:41:08.686480,"(2.8, 5.5, 4.2749999999999995)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.247272727272727)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:41:09.808567,"(2.8, 5.5, 4.2749999999999995)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.247272727272727)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:41:10.925960,"(2.8, 5.5, 4.2749999999999995)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.247272727272727)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:41:12.032835,"(2.8, 5.5, 4.2749999999999995)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.247272727272727)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:41:13.076908,"(2.8, 5.5, 4.2749999999999995)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.247272727272727)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:41:14.040888,"(2.8, 5.5, 4.2749999999999995)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.247272727272727)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:41:14.994145,"(2.8, 5.5, 4.2749999999999995)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.247272727272727)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 13.09090909090909)"
08-01-2023 16:41:16.137736,"(2.8, 5.5, 4.2749999999999995)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.247272727272727)","(26.0, 160.0, 68.66666666666666)","(17.0, 42.0, 28.75)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:17.279024,"(2.8, 5.5, 4.2749999999999995)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.247272727272727)","(26.0, 160.0, 39.285714285714285)","(17.0, 42.0, 28.75)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:18.326707,"(2.8, 5.5, 4.2749999999999995)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.247272727272727)","(26.0, 80.0, 39.285714285714285)","(17.0, 42.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:19.381893,"(2.8, 5.5, 4.2749999999999995)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.247272727272727)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:20.372202,"(2.8, 5.5, 4.2749999999999995)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.247272727272727)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:21.329525,"(2.8, 5.5, 4.2749999999999995)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.247272727272727)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:22.407012,"(2.8, 5.4, 4.2444444444444445)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.2355555555555555)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:23.469946,"(2.8, 5.4, 4.2444444444444445)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.2355555555555555)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:24.499882,"(2.8, 5.4, 4.2444444444444445)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.2355555555555555)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:25.465405,"(2.8, 5.3, 4.34)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.2355555555555555)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:26.454271,"(2.8, 5.3, 4.34)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1199999999999997)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:27.430113,"(2.8, 5.3, 4.34)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.2377777777777776)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:28.557196,"(2.8, 5.3, 4.34)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.2377777777777776)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:29.668896,"(2.8, 5.3, 4.34)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.2377777777777776)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:30.693497,"(2.8, 5.3, 4.34)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.2377777777777776)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:31.766785,"(2.8, 5.3, 4.34)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.250909090909091)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:32.756669,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:33.729637,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:34.851436,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:35.960781,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:37.028534,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:38.075604,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:39.108938,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:40.176085,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:41.295532,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 31.833333333333332)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:42.451959,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 40.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:43.554161,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:44.618449,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:45.623095,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:46.696582,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:47.808206,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:48.946339,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:50.091641,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:51.191269,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:52.197755,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:53.329357,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:54.511064,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.1266666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:55.840108,"(2.8, 5.3, 4.271428571428571)","(3.4, 5.2, 4.763636363636364)","(2.4, 3.3, 3.242222222222222)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:57.076717,"(2.8, 5.2, 4.375)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.1399999999999997)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:58.191974,"(2.8, 5.2, 4.375)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.1399999999999997)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:41:59.190335,"(2.8, 5.2, 4.375)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.1399999999999997)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:42:00.346413,"(2.8, 5.2, 4.375)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.1399999999999997)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:42:01.599221,"(2.8, 5.2, 4.375)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.2444444444444445)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:42:02.844604,"(2.8, 5.2, 4.375)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.2444444444444445)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:42:03.991323,"(2.8, 5.2, 4.375)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.2444444444444445)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:42:05.122934,"(2.8, 5.2, 4.375)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.2444444444444445)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:42:06.225450,"(2.8, 5.1, 4.6)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.1466666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:42:07.258840,"(2.8, 5.1, 4.6)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.1466666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:42:08.440497,"(2.8, 5.1, 4.6)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.1466666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:42:09.610212,"(2.8, 5.1, 4.6)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.1466666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:42:10.733700,"(2.8, 5.1, 4.6)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.1466666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:42:11.881050,"(2.8, 5.1, 4.6)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.1466666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:42:12.968404,"(2.8, 5.1, 4.6)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.1466666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:42:13.900980,"(2.8, 5.1, 4.6)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.1466666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:42:14.974800,"(2.8, 5.1, 4.1909090909090905)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.1466666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:42:16.080081,"(2.8, 5.1, 4.1909090909090905)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.1466666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:42:17.124857,"(2.8, 5.1, 4.1909090909090905)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.1466666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:42:18.239740,"(2.8, 5.1, 4.1909090909090905)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.1466666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
08-01-2023 16:42:19.325736,"(2.8, 5.1, 4.1909090909090905)","(3.4, 5.1, 4.814285714285714)","(2.4, 3.3, 3.1466666666666665)","(26.0, 80.0, 39.285714285714285)","(17.0, 38.0, 30.5)","(8.5, 16.0, 11.294117647058822)"
