,Visualise Me,Magic Miss,Lucky Jock,Pole Inspector,You May Annie,Ha Ha Lucky,November,Grovely Flyer
205,"[datetime.datetime(2022, 11, 27, 20, 36, 41, 430629), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 36, 41, 430629), 10.0, 17.0]","[datetime.datetime(2022, 11, 27, 20, 36, 41, 430629), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 36, 41, 430629), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 36, 41, 430629), 21.0, 23.0]","[datetime.datetime(2022, 11, 27, 20, 36, 41, 430629), 3.5, 4.5]","[datetime.datetime(2022, 11, 27, 20, 36, 41, 430629), 3.3, 5.1]","[datetime.datetime(2022, 11, 27, 20, 36, 41, 430629), 51.0, 160.0]"
206,"[datetime.datetime(2022, 11, 27, 20, 36, 42, 567276), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 36, 42, 567276), 10.0, 17.0]","[datetime.datetime(2022, 11, 27, 20, 36, 42, 567276), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 36, 42, 567276), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 36, 42, 567276), 21.0, 23.0]","[datetime.datetime(2022, 11, 27, 20, 36, 42, 567276), 3.5, 4.5]","[datetime.datetime(2022, 11, 27, 20, 36, 42, 567276), 3.3, 5.1]","[datetime.datetime(2022, 11, 27, 20, 36, 42, 567276), 51.0, 170.0]"
207,"[datetime.datetime(2022, 11, 27, 20, 36, 43, 692014), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 36, 43, 692014), 10.0, 17.0]","[datetime.datetime(2022, 11, 27, 20, 36, 43, 692014), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 36, 43, 692014), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 36, 43, 692014), 21.0, 23.0]","[datetime.datetime(2022, 11, 27, 20, 36, 43, 692014), 3.5, 4.5]","[datetime.datetime(2022, 11, 27, 20, 36, 43, 692014), 3.3, 5.1]","[datetime.datetime(2022, 11, 27, 20, 36, 43, 692014), 51.0, 170.0]"
208,"[datetime.datetime(2022, 11, 27, 20, 36, 44, 829164), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 36, 44, 829164), 10.0, 17.0]","[datetime.datetime(2022, 11, 27, 20, 36, 44, 829164), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 36, 44, 829164), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 36, 44, 829164), 21.0, 23.0]","[datetime.datetime(2022, 11, 27, 20, 36, 44, 829164), 3.5, 4.5]","[datetime.datetime(2022, 11, 27, 20, 36, 44, 829164), 3.3, 5.1]","[datetime.datetime(2022, 11, 27, 20, 36, 44, 829164), 51.0, 170.0]"
209,"[datetime.datetime(2022, 11, 27, 20, 36, 45, 965133), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 36, 45, 965133), 10.0, 17.0]","[datetime.datetime(2022, 11, 27, 20, 36, 45, 965133), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 36, 45, 965133), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 36, 45, 965133), 21.0, 23.0]","[datetime.datetime(2022, 11, 27, 20, 36, 45, 965133), 3.5, 4.5]","[datetime.datetime(2022, 11, 27, 20, 36, 45, 965133), 3.3, 5.1]","[datetime.datetime(2022, 11, 27, 20, 36, 45, 965133), 51.0, 170.0]"
210,"[datetime.datetime(2022, 11, 27, 20, 36, 47, 96736), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 36, 47, 96736), 10.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 36, 47, 96736), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 36, 47, 96736), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 36, 47, 96736), 21.0, 23.0]","[datetime.datetime(2022, 11, 27, 20, 36, 47, 96736), 3.5, 4.4]","[datetime.datetime(2022, 11, 27, 20, 36, 47, 96736), 3.3, 5.0]","[datetime.datetime(2022, 11, 27, 20, 36, 47, 96736), 51.0, 170.0]"
211,"[datetime.datetime(2022, 11, 27, 20, 36, 48, 225818), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 36, 48, 225818), 10.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 36, 48, 225818), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 36, 48, 225818), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 36, 48, 225818), 21.0, 23.0]","[datetime.datetime(2022, 11, 27, 20, 36, 48, 225818), 3.5, 4.4]","[datetime.datetime(2022, 11, 27, 20, 36, 48, 225818), 3.3, 5.0]","[datetime.datetime(2022, 11, 27, 20, 36, 48, 225818), 51.0, 170.0]"
212,"[datetime.datetime(2022, 11, 27, 20, 36, 49, 352112), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 36, 49, 352112), 10.0, 17.0]","[datetime.datetime(2022, 11, 27, 20, 36, 49, 352112), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 36, 49, 352112), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 36, 49, 352112), 21.0, 23.0]","[datetime.datetime(2022, 11, 27, 20, 36, 49, 352112), 3.5, 4.4]","[datetime.datetime(2022, 11, 27, 20, 36, 49, 352112), 3.3, 5.0]","[datetime.datetime(2022, 11, 27, 20, 36, 49, 352112), 51.0, 170.0]"
213,"[datetime.datetime(2022, 11, 27, 20, 36, 50, 501973), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 36, 50, 501973), 10.0, 17.0]","[datetime.datetime(2022, 11, 27, 20, 36, 50, 501973), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 36, 50, 501973), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 36, 50, 501973), 21.0, 23.0]","[datetime.datetime(2022, 11, 27, 20, 36, 50, 501973), 3.5, 4.5]","[datetime.datetime(2022, 11, 27, 20, 36, 50, 501973), 3.3, 5.0]","[datetime.datetime(2022, 11, 27, 20, 36, 50, 501973), 51.0, 170.0]"
214,"[datetime.datetime(2022, 11, 27, 20, 36, 51, 624105), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 36, 51, 624105), 10.0, 17.0]","[datetime.datetime(2022, 11, 27, 20, 36, 51, 624105), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 36, 51, 624105), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 36, 51, 624105), 21.0, 23.0]","[datetime.datetime(2022, 11, 27, 20, 36, 51, 624105), 3.5, 4.4]","[datetime.datetime(2022, 11, 27, 20, 36, 51, 624105), 3.3, 5.0]","[datetime.datetime(2022, 11, 27, 20, 36, 51, 624105), 51.0, 170.0]"
215,"[datetime.datetime(2022, 11, 27, 20, 36, 52, 760877), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 36, 52, 760877), 10.0, 17.0]","[datetime.datetime(2022, 11, 27, 20, 36, 52, 760877), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 36, 52, 760877), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 36, 52, 760877), 21.0, 23.0]","[datetime.datetime(2022, 11, 27, 20, 36, 52, 760877), 3.5, 4.4]","[datetime.datetime(2022, 11, 27, 20, 36, 52, 760877), 3.3, 5.0]","[datetime.datetime(2022, 11, 27, 20, 36, 52, 760877), 51.0, 170.0]"
216,"[datetime.datetime(2022, 11, 27, 20, 36, 53, 887434), 3.0, 3.6]","[datetime.datetime(2022, 11, 27, 20, 36, 53, 887434), 10.0, 17.0]","[datetime.datetime(2022, 11, 27, 20, 36, 53, 887434), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 36, 53, 887434), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 36, 53, 887434), 21.0, 23.0]","[datetime.datetime(2022, 11, 27, 20, 36, 53, 887434), 3.5, 4.5]","[datetime.datetime(2022, 11, 27, 20, 36, 53, 887434), 3.3, 5.0]","[datetime.datetime(2022, 11, 27, 20, 36, 53, 887434), 51.0, 170.0]"
217,"[datetime.datetime(2022, 11, 27, 20, 36, 55, 28102), 3.0, 3.5]","[datetime.datetime(2022, 11, 27, 20, 36, 55, 28102), 10.0, 17.0]","[datetime.datetime(2022, 11, 27, 20, 36, 55, 28102), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 36, 55, 28102), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 36, 55, 28102), 21.0, 23.0]","[datetime.datetime(2022, 11, 27, 20, 36, 55, 28102), 3.5, 4.5]","[datetime.datetime(2022, 11, 27, 20, 36, 55, 28102), 3.3, 5.0]","[datetime.datetime(2022, 11, 27, 20, 36, 55, 28102), 51.0, 170.0]"
218,"[datetime.datetime(2022, 11, 27, 20, 36, 56, 155034), 3.0, 3.55]","[datetime.datetime(2022, 11, 27, 20, 36, 56, 155034), 10.0, 17.0]","[datetime.datetime(2022, 11, 27, 20, 36, 56, 155034), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 36, 56, 155034), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 36, 56, 155034), 21.0, 23.0]","[datetime.datetime(2022, 11, 27, 20, 36, 56, 155034), 3.5, 4.5]","[datetime.datetime(2022, 11, 27, 20, 36, 56, 155034), 3.3, 5.0]","[datetime.datetime(2022, 11, 27, 20, 36, 56, 155034), 51.0, 170.0]"
219,"[datetime.datetime(2022, 11, 27, 20, 36, 57, 276420), 3.0, 3.55]","[datetime.datetime(2022, 11, 27, 20, 36, 57, 276420), 10.0, 17.0]","[datetime.datetime(2022, 11, 27, 20, 36, 57, 276420), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 36, 57, 276420), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 36, 57, 276420), 21.0, 23.0]","[datetime.datetime(2022, 11, 27, 20, 36, 57, 276420), 3.5, 4.5]","[datetime.datetime(2022, 11, 27, 20, 36, 57, 276420), 3.3, 5.0]","[datetime.datetime(2022, 11, 27, 20, 36, 57, 276420), 51.0, 170.0]"
220,"[datetime.datetime(2022, 11, 27, 20, 36, 58, 412429), 3.0, 3.55]","[datetime.datetime(2022, 11, 27, 20, 36, 58, 412429), 10.0, 17.0]","[datetime.datetime(2022, 11, 27, 20, 36, 58, 412429), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 36, 58, 412429), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 36, 58, 412429), 21.0, 23.0]","[datetime.datetime(2022, 11, 27, 20, 36, 58, 412429), 3.5, 4.5]","[datetime.datetime(2022, 11, 27, 20, 36, 58, 412429), 3.3, 5.0]","[datetime.datetime(2022, 11, 27, 20, 36, 58, 412429), 51.0, 170.0]"
221,"[datetime.datetime(2022, 11, 27, 20, 36, 59, 538763), 3.0, 3.55]","[datetime.datetime(2022, 11, 27, 20, 36, 59, 538763), 10.0, 17.0]","[datetime.datetime(2022, 11, 27, 20, 36, 59, 538763), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 36, 59, 538763), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 36, 59, 538763), 21.0, 22.0]","[datetime.datetime(2022, 11, 27, 20, 36, 59, 538763), 3.5, 4.5]","[datetime.datetime(2022, 11, 27, 20, 36, 59, 538763), 3.3, 5.0]","[datetime.datetime(2022, 11, 27, 20, 36, 59, 538763), 51.0, 170.0]"
222,"[datetime.datetime(2022, 11, 27, 20, 37, 0, 670030), 3.0, 3.55]","[datetime.datetime(2022, 11, 27, 20, 37, 0, 670030), 10.0, 17.0]","[datetime.datetime(2022, 11, 27, 20, 37, 0, 670030), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 0, 670030), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 37, 0, 670030), 21.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 0, 670030), 3.5, 4.2]","[datetime.datetime(2022, 11, 27, 20, 37, 0, 670030), 3.3, 5.0]","[datetime.datetime(2022, 11, 27, 20, 37, 0, 670030), 51.0, 170.0]"
223,"[datetime.datetime(2022, 11, 27, 20, 37, 1, 798276), 3.0, 3.6]","[datetime.datetime(2022, 11, 27, 20, 37, 1, 798276), 10.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 1, 798276), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 1, 798276), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 37, 1, 798276), 21.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 1, 798276), 3.5, 4.2]","[datetime.datetime(2022, 11, 27, 20, 37, 1, 798276), 3.3, 5.0]","[datetime.datetime(2022, 11, 27, 20, 37, 1, 798276), 51.0, 170.0]"
224,"[datetime.datetime(2022, 11, 27, 20, 37, 2, 928952), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 37, 2, 928952), 10.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 2, 928952), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 2, 928952), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 37, 2, 928952), 21.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 2, 928952), 3.5, 4.2]","[datetime.datetime(2022, 11, 27, 20, 37, 2, 928952), 3.3, 5.1]","[datetime.datetime(2022, 11, 27, 20, 37, 2, 928952), 51.0, 170.0]"
225,"[datetime.datetime(2022, 11, 27, 20, 37, 4, 71929), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 37, 4, 71929), 10.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 4, 71929), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 4, 71929), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 37, 4, 71929), 21.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 4, 71929), 3.5, 4.2]","[datetime.datetime(2022, 11, 27, 20, 37, 4, 71929), 3.3, 5.1]","[datetime.datetime(2022, 11, 27, 20, 37, 4, 71929), 51.0, 170.0]"
226,"[datetime.datetime(2022, 11, 27, 20, 37, 5, 199952), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 37, 5, 199952), 10.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 5, 199952), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 5, 199952), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 37, 5, 199952), 21.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 5, 199952), 3.5, 4.1]","[datetime.datetime(2022, 11, 27, 20, 37, 5, 199952), 3.3, 5.1]","[datetime.datetime(2022, 11, 27, 20, 37, 5, 199952), 51.0, 170.0]"
227,"[datetime.datetime(2022, 11, 27, 20, 37, 6, 336372), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 37, 6, 336372), 10.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 6, 336372), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 6, 336372), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 37, 6, 336372), 21.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 6, 336372), 3.5, 4.1]","[datetime.datetime(2022, 11, 27, 20, 37, 6, 336372), 3.3, 5.1]","[datetime.datetime(2022, 11, 27, 20, 37, 6, 336372), 51.0, 170.0]"
228,"[datetime.datetime(2022, 11, 27, 20, 37, 7, 468739), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 37, 7, 468739), 10.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 7, 468739), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 7, 468739), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 37, 7, 468739), 21.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 7, 468739), 3.5, 4.1]","[datetime.datetime(2022, 11, 27, 20, 37, 7, 468739), 3.3, 5.1]","[datetime.datetime(2022, 11, 27, 20, 37, 7, 468739), 51.0, 170.0]"
229,"[datetime.datetime(2022, 11, 27, 20, 37, 8, 604196), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 37, 8, 604196), 10.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 8, 604196), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 8, 604196), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 37, 8, 604196), 21.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 8, 604196), 3.5, 4.1]","[datetime.datetime(2022, 11, 27, 20, 37, 8, 604196), 3.4, 5.1]","[datetime.datetime(2022, 11, 27, 20, 37, 8, 604196), 51.0, 170.0]"
230,"[datetime.datetime(2022, 11, 27, 20, 37, 9, 736586), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 37, 9, 736586), 10.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 9, 736586), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 9, 736586), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 37, 9, 736586), 21.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 9, 736586), 3.5, 4.1]","[datetime.datetime(2022, 11, 27, 20, 37, 9, 736586), 3.4, 5.1]","[datetime.datetime(2022, 11, 27, 20, 37, 9, 736586), 51.0, 170.0]"
231,"[datetime.datetime(2022, 11, 27, 20, 37, 10, 878911), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 37, 10, 878911), 10.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 10, 878911), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 10, 878911), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 37, 10, 878911), 19.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 10, 878911), 3.5, 4.2]","[datetime.datetime(2022, 11, 27, 20, 37, 10, 878911), 3.6, 5.1]","[datetime.datetime(2022, 11, 27, 20, 37, 10, 878911), 61.0, 170.0]"
232,"[datetime.datetime(2022, 11, 27, 20, 37, 12, 7242), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 37, 12, 7242), 10.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 12, 7242), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 12, 7242), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 37, 12, 7242), 19.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 12, 7242), 3.5, 4.3]","[datetime.datetime(2022, 11, 27, 20, 37, 12, 7242), 3.6, 4.9]","[datetime.datetime(2022, 11, 27, 20, 37, 12, 7242), 61.0, 170.0]"
233,"[datetime.datetime(2022, 11, 27, 20, 37, 13, 146814), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 37, 13, 146814), 10.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 13, 146814), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 13, 146814), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 37, 13, 146814), 19.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 13, 146814), 3.4, 4.3]","[datetime.datetime(2022, 11, 27, 20, 37, 13, 146814), 3.6, 4.9]","[datetime.datetime(2022, 11, 27, 20, 37, 13, 146814), 61.0, 170.0]"
234,"[datetime.datetime(2022, 11, 27, 20, 37, 14, 297409), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 37, 14, 297409), 10.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 14, 297409), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 14, 297409), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 37, 14, 297409), 19.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 14, 297409), 3.4, 4.4]","[datetime.datetime(2022, 11, 27, 20, 37, 14, 297409), 3.6, 4.9]","[datetime.datetime(2022, 11, 27, 20, 37, 14, 297409), 61.0, 170.0]"
235,"[datetime.datetime(2022, 11, 27, 20, 37, 15, 422063), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 37, 15, 422063), 10.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 15, 422063), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 15, 422063), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 37, 15, 422063), 19.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 15, 422063), 3.4, 4.3]","[datetime.datetime(2022, 11, 27, 20, 37, 15, 422063), 3.6, 4.9]","[datetime.datetime(2022, 11, 27, 20, 37, 15, 422063), 61.0, 170.0]"
236,"[datetime.datetime(2022, 11, 27, 20, 37, 16, 559489), 3.0, 3.65]","[datetime.datetime(2022, 11, 27, 20, 37, 16, 559489), 11.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 16, 559489), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 16, 559489), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 37, 16, 559489), 19.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 16, 559489), 3.4, 4.3]","[datetime.datetime(2022, 11, 27, 20, 37, 16, 559489), 3.6, 4.9]","[datetime.datetime(2022, 11, 27, 20, 37, 16, 559489), 61.0, 170.0]"
237,"[datetime.datetime(2022, 11, 27, 20, 37, 17, 683596), 3.0, 3.8]","[datetime.datetime(2022, 11, 27, 20, 37, 17, 683596), 11.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 17, 683596), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 17, 683596), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 37, 17, 683596), 19.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 17, 683596), 3.4, 4.3]","[datetime.datetime(2022, 11, 27, 20, 37, 17, 683596), 3.6, 4.8]","[datetime.datetime(2022, 11, 27, 20, 37, 17, 683596), 61.0, 170.0]"
238,"[datetime.datetime(2022, 11, 27, 20, 37, 18, 815099), 3.0, 3.75]","[datetime.datetime(2022, 11, 27, 20, 37, 18, 815099), 11.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 18, 815099), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 18, 815099), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 37, 18, 815099), 19.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 18, 815099), 3.4, 4.3]","[datetime.datetime(2022, 11, 27, 20, 37, 18, 815099), 3.6, 4.8]","[datetime.datetime(2022, 11, 27, 20, 37, 18, 815099), 61.0, 170.0]"
239,"[datetime.datetime(2022, 11, 27, 20, 37, 19, 938459), 3.0, 3.75]","[datetime.datetime(2022, 11, 27, 20, 37, 19, 938459), 11.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 19, 938459), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 19, 938459), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 37, 19, 938459), 19.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 19, 938459), 3.4, 4.3]","[datetime.datetime(2022, 11, 27, 20, 37, 19, 938459), 3.6, 4.8]","[datetime.datetime(2022, 11, 27, 20, 37, 19, 938459), 61.0, 170.0]"
240,"[datetime.datetime(2022, 11, 27, 20, 37, 21, 68849), 3.0, 3.75]","[datetime.datetime(2022, 11, 27, 20, 37, 21, 68849), 11.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 21, 68849), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 21, 68849), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 37, 21, 68849), 19.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 21, 68849), 3.4, 4.3]","[datetime.datetime(2022, 11, 27, 20, 37, 21, 68849), 3.6, 4.8]","[datetime.datetime(2022, 11, 27, 20, 37, 21, 68849), 61.0, 170.0]"
241,"[datetime.datetime(2022, 11, 27, 20, 37, 22, 196865), 3.0, 3.75]","[datetime.datetime(2022, 11, 27, 20, 37, 22, 196865), 11.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 22, 196865), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 22, 196865), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 37, 22, 196865), 19.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 22, 196865), 3.4, 4.5]","[datetime.datetime(2022, 11, 27, 20, 37, 22, 196865), 3.6, 4.9]","[datetime.datetime(2022, 11, 27, 20, 37, 22, 196865), 61.0, 170.0]"
242,"[datetime.datetime(2022, 11, 27, 20, 37, 23, 340241), 3.0, 3.7]","[datetime.datetime(2022, 11, 27, 20, 37, 23, 340241), 11.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 23, 340241), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 23, 340241), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 37, 23, 340241), 19.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 23, 340241), 3.4, 4.4]","[datetime.datetime(2022, 11, 27, 20, 37, 23, 340241), 3.6, 4.9]","[datetime.datetime(2022, 11, 27, 20, 37, 23, 340241), 61.0, 170.0]"
243,"[datetime.datetime(2022, 11, 27, 20, 37, 24, 474098), 3.0, 3.7]","[datetime.datetime(2022, 11, 27, 20, 37, 24, 474098), 11.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 24, 474098), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 24, 474098), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 37, 24, 474098), 19.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 24, 474098), 3.4, 4.4]","[datetime.datetime(2022, 11, 27, 20, 37, 24, 474098), 3.6, 4.9]","[datetime.datetime(2022, 11, 27, 20, 37, 24, 474098), 61.0, 170.0]"
244,"[datetime.datetime(2022, 11, 27, 20, 37, 25, 599176), 3.0, 3.7]","[datetime.datetime(2022, 11, 27, 20, 37, 25, 599176), 11.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 25, 599176), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 25, 599176), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 37, 25, 599176), 19.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 25, 599176), 3.4, 4.4]","[datetime.datetime(2022, 11, 27, 20, 37, 25, 599176), 3.6, 4.8]","[datetime.datetime(2022, 11, 27, 20, 37, 25, 599176), 61.0, 170.0]"
245,"[datetime.datetime(2022, 11, 27, 20, 37, 26, 733004), 3.0, 3.7]","[datetime.datetime(2022, 11, 27, 20, 37, 26, 733004), 11.0, 18.0]","[datetime.datetime(2022, 11, 27, 20, 37, 26, 733004), 10.0, 12.0]","[datetime.datetime(2022, 11, 27, 20, 37, 26, 733004), 11.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 37, 26, 733004), 19.0, 21.0]","[datetime.datetime(2022, 11, 27, 20, 37, 26, 733004), 3.4, 4.4]","[datetime.datetime(2022, 11, 27, 20, 37, 26, 733004), 3.6, 4.8]","[datetime.datetime(2022, 11, 27, 20, 37, 26, 733004), 61.0, 170.0]"
