,Shintaro Fury,Express Black,Beasley,Grab The Pizzas,Tommy Throttle,Way Too Soft
16-12-2022 13:25:08.641463,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 30.666666666666664)","(4.4, 6.8, 4.742857142857143)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 7.666666666666667)"
16-12-2022 13:25:09.559771,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 30.666666666666664)","(4.4, 6.8, 4.742857142857143)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 7.666666666666667)"
16-12-2022 13:25:10.507557,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 30.666666666666664)","(4.4, 6.8, 4.586666666666667)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 7.666666666666667)"
16-12-2022 13:25:11.498581,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 30.666666666666664)","(4.4, 7.2, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 7.666666666666667)"
16-12-2022 13:25:12.517819,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 30.666666666666664)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 7.666666666666667)"
16-12-2022 13:25:13.520462,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 30.666666666666664)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 9.973684210526315)"
16-12-2022 13:25:14.478577,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 30.666666666666664)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 7.777777777777779)"
16-12-2022 13:25:15.443430,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 30.666666666666664)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 7.777777777777779)"
16-12-2022 13:25:16.324908,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 30.666666666666664)","(4.4, 6.8, 4.7)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 7.777777777777779)"
16-12-2022 13:25:17.230158,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 30.666666666666664)","(4.4, 6.8, 4.742857142857143)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 7.777777777777779)"
16-12-2022 13:25:18.237861,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 30.666666666666664)","(4.4, 6.8, 4.742857142857143)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 7.777777777777779)"
16-12-2022 13:25:19.273911,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 30.666666666666664)","(4.4, 6.8, 4.742857142857143)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 7.777777777777779)"
16-12-2022 13:25:20.406502,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 30.666666666666664)","(4.4, 6.8, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 7.777777777777779)"
16-12-2022 13:25:21.445089,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 30.666666666666664)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 7.777777777777779)"
16-12-2022 13:25:22.500286,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 30.666666666666664)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 7.777777777777779)"
16-12-2022 13:25:23.487492,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 11.953333333333333)"
16-12-2022 13:25:24.379116,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.5, 10.342105263157894)"
16-12-2022 13:25:25.390250,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.5, 10.1)"
16-12-2022 13:25:26.406496,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.1)"
16-12-2022 13:25:27.372676,"(31.0, 250.0, 94.0)","(1.45, 1.99, 1.6237037037037036)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.1)"
16-12-2022 13:25:28.306161,"(31.0, 250.0, 94.0)","(1.45, 2.08, 1.69)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.963636363636365)"
16-12-2022 13:25:29.188970,"(31.0, 250.0, 94.0)","(1.45, 2.08, 1.69)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.963636363636365)"
16-12-2022 13:25:30.121941,"(31.0, 250.0, 94.0)","(1.45, 2.08, 1.69)","(19.0, 55.0, 23.0)","(4.4, 6.8, 4.5600000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.963636363636365)"
16-12-2022 13:25:31.067464,"(31.0, 250.0, 94.0)","(1.45, 2.08, 1.69)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.963636363636365)"
16-12-2022 13:25:31.986816,"(31.0, 250.0, 94.0)","(1.45, 2.08, 1.69)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.963636363636365)"
16-12-2022 13:25:32.925717,"(31.0, 250.0, 94.0)","(1.45, 2.08, 1.69)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.963636363636365)"
16-12-2022 13:25:33.828337,"(31.0, 250.0, 94.0)","(1.45, 2.08, 1.69)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.963636363636365)"
16-12-2022 13:25:34.777420,"(31.0, 250.0, 94.0)","(1.45, 2.08, 1.69)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.963636363636365)"
16-12-2022 13:25:35.792784,"(31.0, 250.0, 94.0)","(1.45, 2.08, 1.69)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.676470588235293)"
16-12-2022 13:25:36.915886,"(31.0, 250.0, 94.0)","(1.45, 2.04, 1.6311111111111112)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.676470588235293)"
16-12-2022 13:25:38.433243,"(31.0, 250.0, 94.0)","(1.45, 2.04, 1.6311111111111112)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.7250000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.676470588235293)"
16-12-2022 13:25:39.433646,"(31.0, 250.0, 94.0)","(1.45, 2.04, 1.6311111111111112)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5600000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.676470588235293)"
16-12-2022 13:25:40.396897,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 23.0)","(4.4, 6.8, 4.5600000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.676470588235293)"
16-12-2022 13:25:41.371704,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 23.0)","(4.4, 7.2, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.676470588235293)"
16-12-2022 13:25:42.438461,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 23.0)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.676470588235293)"
16-12-2022 13:25:43.559196,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 23.0)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.676470588235293)"
16-12-2022 13:25:44.765674,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 23.0)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.676470588235293)"
16-12-2022 13:25:45.874682,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 23.0)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.676470588235293)"
16-12-2022 13:25:47.014043,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 23.0)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.676470588235293)"
16-12-2022 13:25:48.076423,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 23.0)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.676470588235293)"
16-12-2022 13:25:49.095692,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 23.0)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.676470588235293)"
16-12-2022 13:25:50.195345,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 31.333333333333336)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.676470588235293)"
16-12-2022 13:25:51.637988,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 31.333333333333336)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.676470588235293)"
16-12-2022 13:25:52.659095,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 31.333333333333336)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.676470588235293)"
16-12-2022 13:25:53.751182,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 31.333333333333336)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.676470588235293)"
16-12-2022 13:25:54.738522,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 31.333333333333336)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 10.676470588235293)"
16-12-2022 13:25:55.776948,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 31.333333333333336)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 8.98)"
16-12-2022 13:25:56.832430,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 31.333333333333336)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.5, 8.98)"
16-12-2022 13:25:57.752822,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 31.333333333333336)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.5, 8.98)"
16-12-2022 13:25:58.688871,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 31.333333333333336)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.5, 8.98)"
16-12-2022 13:25:59.690491,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 31.333333333333336)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.5, 8.98)"
16-12-2022 13:26:00.691184,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 31.333333333333336)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.5, 8.98)"
16-12-2022 13:26:01.686540,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 31.333333333333336)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.5, 8.98)"
16-12-2022 13:26:02.737353,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 23.0)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.5, 9.823529411764707)"
16-12-2022 13:26:03.629178,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 23.0)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 12.0, 9.470588235294118)"
16-12-2022 13:26:04.479365,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 23.0)","(4.4, 6.6, 4.546666666666667)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.5, 9.470588235294118)"
16-12-2022 13:26:05.448824,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 23.0)","(4.4, 6.6, 4.586666666666667)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.5, 8.866666666666667)"
16-12-2022 13:26:06.431630,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 23.0)","(4.4, 7.2, 4.575)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 6.990909090909091)"
16-12-2022 13:26:07.415874,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 23.0)","(4.4, 7.2, 4.575)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 6.990909090909091)"
16-12-2022 13:26:08.402227,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 23.0)","(4.4, 7.2, 4.575)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 6.990909090909091)"
16-12-2022 13:26:09.384326,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.7133333333333334)","(19.0, 55.0, 23.0)","(4.4, 7.2, 4.575)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 8.795)"
16-12-2022 13:26:10.310433,"(31.0, 250.0, 94.0)","(1.45, 2.1, 1.695)","(19.0, 55.0, 23.0)","(4.4, 7.2, 4.575)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 8.795)"
16-12-2022 13:26:11.268553,"(31.0, 250.0, 94.0)","(1.45, 2.1, 1.695)","(19.0, 55.0, 23.0)","(4.4, 7.2, 4.575)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 8.795)"
16-12-2022 13:26:12.265216,"(31.0, 250.0, 94.0)","(1.45, 2.1, 1.6371428571428572)","(19.0, 55.0, 23.0)","(4.4, 7.2, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 8.795)"
16-12-2022 13:26:13.117043,"(31.0, 250.0, 94.0)","(1.45, 2.08, 1.6694736842105264)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 8.795)"
16-12-2022 13:26:14.023831,"(31.0, 250.0, 94.0)","(1.45, 2.08, 1.6694736842105264)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 8.795)"
16-12-2022 13:26:14.901468,"(31.0, 250.0, 94.0)","(1.45, 2.06, 1.634074074074074)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 8.795)"
16-12-2022 13:26:15.780174,"(31.0, 250.0, 94.0)","(1.45, 2.04, 1.6971428571428573)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 8.795)"
16-12-2022 13:26:16.902115,"(31.0, 250.0, 94.0)","(1.45, 2.04, 1.6971428571428573)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 8.795)"
16-12-2022 13:26:17.741875,"(31.0, 250.0, 94.0)","(1.45, 2.04, 1.6971428571428573)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 8.795)"
16-12-2022 13:26:18.612715,"(31.0, 250.0, 94.0)","(1.45, 2.04, 1.6971428571428573)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 8.795)"
16-12-2022 13:26:19.515112,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 8.795)"
16-12-2022 13:26:20.645345,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 8.795)"
16-12-2022 13:26:21.910505,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 8.795)"
16-12-2022 13:26:23.124260,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 6.4111111111111105)"
16-12-2022 13:26:24.439749,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 6.4111111111111105)"
16-12-2022 13:26:25.461120,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 8.83)"
16-12-2022 13:26:26.389082,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 6.73)"
16-12-2022 13:26:27.220280,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 6.73)"
16-12-2022 13:26:28.370474,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 6.73)"
16-12-2022 13:26:29.368103,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 6.73)"
16-12-2022 13:26:30.237214,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 6.73)"
16-12-2022 13:26:31.212788,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 6.73)"
16-12-2022 13:26:32.073988,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 6.73)"
16-12-2022 13:26:33.090416,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 11.0, 6.58)"
16-12-2022 13:26:34.050167,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 10.5, 6.58)"
16-12-2022 13:26:35.044498,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5600000000000005)","(31.0, 220.0, 85.88235294117646)","(3.8, 10.5, 6.58)"
16-12-2022 13:26:36.109752,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 6.8, 4.550000000000001)","(31.0, 220.0, 85.88235294117646)","(3.8, 10.5, 6.7666666666666675)"
16-12-2022 13:26:37.106169,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 6.8, 4.575)","(31.0, 220.0, 85.88235294117646)","(3.8, 10.5, 8.633333333333333)"
16-12-2022 13:26:38.190668,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.2, 4.575)","(31.0, 220.0, 85.88235294117646)","(3.8, 10.5, 8.633333333333333)"
16-12-2022 13:26:39.151934,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.2, 4.575)","(31.0, 220.0, 85.88235294117646)","(3.8, 10.5, 8.633333333333333)"
16-12-2022 13:26:40.125562,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.2, 4.575)","(31.0, 220.0, 85.88235294117646)","(3.8, 10.5, 8.633333333333333)"
16-12-2022 13:26:41.393034,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.2, 4.575)","(31.0, 220.0, 85.88235294117646)","(3.8, 10.5, 8.633333333333333)"
16-12-2022 13:26:42.367666,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.2, 4.575)","(31.0, 220.0, 85.88235294117646)","(3.8, 10.5, 6.923076923076923)"
16-12-2022 13:26:43.283907,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.2, 4.575)","(31.0, 220.0, 85.88235294117646)","(3.8, 10.0, 8.461538461538462)"
16-12-2022 13:26:44.346010,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.2, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 10.0, 8.461538461538462)"
16-12-2022 13:26:45.475493,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 10.0, 7.979310344827587)"
16-12-2022 13:26:46.780614,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 9.8, 6.3533333333333335)"
16-12-2022 13:26:47.884273,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 9.8, 6.3533333333333335)"
16-12-2022 13:26:48.844943,"(31.0, 250.0, 94.0)","(1.45, 2.0, 1.6251851851851853)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 9.8, 6.3533333333333335)"
16-12-2022 13:26:49.940455,"(31.0, 250.0, 94.0)","(1.45, 2.1, 1.695)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 9.8, 6.3533333333333335)"
16-12-2022 13:26:50.938598,"(31.0, 250.0, 94.0)","(1.45, 2.1, 1.695)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 9.8, 6.3533333333333335)"
16-12-2022 13:26:51.872176,"(31.0, 250.0, 94.0)","(1.45, 2.1, 1.6371428571428572)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 9.8, 6.3533333333333335)"
16-12-2022 13:26:52.876494,"(31.0, 250.0, 94.0)","(1.45, 2.06, 1.634074074074074)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 9.8, 6.3533333333333335)"
16-12-2022 13:26:53.758390,"(31.0, 250.0, 94.0)","(1.45, 2.06, 1.634074074074074)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 9.8, 6.3533333333333335)"
16-12-2022 13:26:54.612252,"(31.0, 250.0, 94.0)","(1.45, 2.06, 1.634074074074074)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 9.8, 6.3533333333333335)"
16-12-2022 13:26:55.563433,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.6281481481481481)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 9.8, 6.3533333333333335)"
16-12-2022 13:26:56.496260,"(31.0, 250.0, 94.0)","(1.45, 2.02, 1.6281481481481481)","(19.0, 55.0, 23.0)","(4.4, 7.0, 4.5625)","(31.0, 220.0, 85.88235294117646)","(3.8, 9.8, 6.3533333333333335)"
