,Hez Razor Sharp,Endeavour Stride,Jack James,Beast Mode,Seal The Destiny,Iden Miss Lucy,Equity Stride,Urus Nz,Wheres The Gold Nz,We Salute You,Lynryd Skynryd Nz
08-01-2023 18:05:31.205237,"(18.0, 60.0, 48.0)","(31.0, 95.0, 77.57142857142857)","(31.0, 65.0, 49.5)","(26.0, 75.0, 55.5)","(26.0, 65.0, 49.5)","(21.0, 90.0, 58.5)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 25.333333333333332)","(12.0, 99999, 99990)"
08-01-2023 18:05:32.644627,"(18.0, 60.0, 48.0)","(31.0, 95.0, 74.66666666666666)","(31.0, 65.0, 60.285714285714285)","(26.0, 75.0, 52.5)","(26.0, 65.0, 59.166666666666664)","(21.0, 90.0, 68.66666666666666)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:34.004642,"(18.0, 60.0, 45.6)","(31.0, 95.0, 74.66666666666666)","(31.0, 65.0, 60.285714285714285)","(26.0, 75.0, 68.57142857142857)","(26.0, 65.0, 59.166666666666664)","(21.0, 90.0, 68.66666666666666)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:35.445351,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 74.66666666666666)","(31.0, 65.0, 60.285714285714285)","(26.0, 75.0, 68.57142857142857)","(26.0, 65.0, 59.166666666666664)","(21.0, 90.0, 54.5)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:36.905230,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 74.66666666666666)","(31.0, 65.0, 60.285714285714285)","(26.0, 75.0, 68.57142857142857)","(26.0, 65.0, 59.166666666666664)","(21.0, 90.0, 72.375)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:38.194541,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 74.66666666666666)","(31.0, 65.0, 60.285714285714285)","(26.0, 75.0, 68.57142857142857)","(26.0, 65.0, 59.166666666666664)","(21.0, 90.0, 72.375)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:39.393976,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 74.66666666666666)","(31.0, 65.0, 60.285714285714285)","(26.0, 75.0, 68.57142857142857)","(26.0, 65.0, 59.166666666666664)","(21.0, 90.0, 72.375)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:40.613807,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 74.66666666666666)","(31.0, 65.0, 60.285714285714285)","(26.0, 75.0, 68.57142857142857)","(26.0, 65.0, 59.166666666666664)","(21.0, 90.0, 68.625)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:41.991560,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 74.66666666666666)","(31.0, 65.0, 49.5)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 85.0, 52.5)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:43.249063,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 74.66666666666666)","(31.0, 65.0, 49.5)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 85.0, 52.5)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:44.551694,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 74.66666666666666)","(31.0, 65.0, 60.85714285714286)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 85.0, 69.0)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:45.808504,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 74.66666666666666)","(31.0, 65.0, 60.85714285714286)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 85.0, 69.0)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:47.033945,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 74.66666666666666)","(31.0, 65.0, 60.85714285714286)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 85.0, 69.0)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:48.329380,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 74.66666666666666)","(31.0, 65.0, 60.85714285714286)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 85.0, 69.0)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:49.581217,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 74.66666666666666)","(31.0, 65.0, 60.85714285714286)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 85.0, 69.0)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:50.871244,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 78.14285714285714)","(31.0, 65.0, 60.85714285714286)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 85.0, 50.25)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:52.215952,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 78.14285714285714)","(31.0, 65.0, 61.375)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 60.0, 50.25)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:53.444194,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 78.14285714285714)","(31.0, 65.0, 61.375)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 60.0, 50.25)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:54.670302,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 78.14285714285714)","(31.0, 65.0, 61.375)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 60.0, 50.25)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:55.952732,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 78.71428571428571)","(31.0, 65.0, 61.375)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 60.0, 50.25)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:57.248678,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 78.71428571428571)","(31.0, 65.0, 61.375)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 60.0, 50.25)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:58.414424,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 78.71428571428571)","(31.0, 65.0, 61.375)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 60.0, 50.25)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:05:59.682046,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 78.71428571428571)","(31.0, 65.0, 61.375)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 60.0, 50.25)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:06:00.889211,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 78.71428571428571)","(31.0, 65.0, 61.375)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 60.0, 50.25)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:06:02.412331,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 78.71428571428571)","(31.0, 65.0, 61.375)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 60.0, 50.25)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:06:03.704925,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 78.71428571428571)","(31.0, 65.0, 61.375)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 60.0, 50.25)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:06:04.928625,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 78.71428571428571)","(31.0, 65.0, 61.375)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 60.0, 50.25)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:06:06.182718,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 78.71428571428571)","(31.0, 65.0, 61.375)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 60.0, 50.25)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:06:07.457222,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 78.71428571428571)","(31.0, 65.0, 61.375)","(26.0, 75.0, 53.5)","(26.0, 65.0, 51.5)","(21.0, 60.0, 50.25)","(71.0, 180.0, 162.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 23.0)","(12.0, 99999, 99990)"
08-01-2023 18:06:08.707553,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 78.71428571428571)","(31.0, 65.0, 61.375)","(26.0, 75.0, 53.5)","(26.0, 65.0, 56.75)","(21.0, 60.0, 50.25)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 26.857142857142858)","(12.0, 99999, 99990)"
08-01-2023 18:06:10.033816,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 58.33333333333333)","(31.0, 65.0, 51.5)","(26.0, 75.0, 68.85714285714286)","(26.0, 65.0, 56.75)","(21.0, 60.0, 42.75)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 26.857142857142858)","(12.0, 99999, 99990)"
08-01-2023 18:06:11.223962,"(18.0, 60.0, 32.666666666666664)","(31.0, 95.0, 58.33333333333333)","(31.0, 65.0, 51.5)","(26.0, 75.0, 66.8)","(26.0, 65.0, 56.75)","(21.0, 50.0, 46.5)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 26.857142857142858)","(12.0, 99999, 99990)"
08-01-2023 18:06:12.427796,"(18.0, 60.0, 48.285714285714285)","(31.0, 95.0, 77.33333333333334)","(31.0, 65.0, 58.25)","(26.0, 75.0, 66.8)","(26.0, 65.0, 54.66666666666667)","(21.0, 55.0, 41.25)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.727272727272727)","(12.0, 99999, 99990)"
08-01-2023 18:06:13.591541,"(18.0, 60.0, 43.8)","(31.0, 95.0, 77.33333333333334)","(31.0, 65.0, 58.25)","(26.0, 75.0, 66.8)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 41.25)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.727272727272727)","(12.0, 99999, 99990)"
08-01-2023 18:06:14.779770,"(18.0, 60.0, 43.8)","(31.0, 95.0, 77.33333333333334)","(31.0, 65.0, 58.25)","(26.0, 75.0, 66.8)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 41.25)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.727272727272727)","(12.0, 99999, 99990)"
08-01-2023 18:06:16.041503,"(18.0, 60.0, 43.8)","(31.0, 95.0, 77.33333333333334)","(31.0, 65.0, 58.25)","(26.0, 75.0, 66.8)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 41.25)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.727272727272727)","(12.0, 99999, 99990)"
08-01-2023 18:06:17.457969,"(18.0, 60.0, 46.66666666666667)","(31.0, 95.0, 77.33333333333334)","(31.0, 65.0, 58.25)","(26.0, 75.0, 66.8)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 41.25)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.727272727272727)","(12.0, 99999, 99990)"
08-01-2023 18:06:18.719813,"(18.0, 60.0, 46.66666666666667)","(31.0, 95.0, 77.33333333333334)","(31.0, 65.0, 58.25)","(26.0, 75.0, 66.8)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 41.25)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.727272727272727)","(12.0, 99999, 99990)"
08-01-2023 18:06:19.924668,"(18.0, 60.0, 46.66666666666667)","(31.0, 95.0, 77.33333333333334)","(31.0, 65.0, 58.25)","(26.0, 75.0, 66.8)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 41.25)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.727272727272727)","(12.0, 99999, 99990)"
08-01-2023 18:06:21.501129,"(18.0, 60.0, 46.66666666666667)","(31.0, 95.0, 77.33333333333334)","(31.0, 65.0, 58.25)","(26.0, 75.0, 66.8)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 41.25)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.727272727272727)","(12.0, 99999, 99990)"
08-01-2023 18:06:22.711771,"(18.0, 60.0, 46.66666666666667)","(31.0, 95.0, 77.33333333333334)","(31.0, 65.0, 58.25)","(26.0, 75.0, 66.8)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 41.25)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.727272727272727)","(12.0, 99999, 99990)"
08-01-2023 18:06:24.011500,"(18.0, 60.0, 46.66666666666667)","(31.0, 95.0, 79.85714285714286)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 41.25)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.727272727272727)","(12.0, 99999, 99990)"
08-01-2023 18:06:25.272813,"(18.0, 60.0, 46.66666666666667)","(31.0, 95.0, 79.85714285714286)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 41.25)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.727272727272727)","(12.0, 99999, 99990)"
08-01-2023 18:06:26.580516,"(18.0, 60.0, 46.66666666666667)","(31.0, 95.0, 79.85714285714286)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 41.25)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.727272727272727)","(12.0, 99999, 99990)"
08-01-2023 18:06:27.898120,"(18.0, 60.0, 46.66666666666667)","(31.0, 95.0, 79.85714285714286)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 41.25)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.727272727272727)","(12.0, 99999, 99990)"
08-01-2023 18:06:29.170293,"(18.0, 60.0, 46.66666666666667)","(31.0, 95.0, 79.85714285714286)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 41.25)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.727272727272727)","(12.0, 99999, 99990)"
08-01-2023 18:06:30.395001,"(18.0, 60.0, 46.66666666666667)","(31.0, 95.0, 79.85714285714286)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 41.25)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.727272727272727)","(12.0, 99999, 99990)"
08-01-2023 18:06:31.650325,"(18.0, 60.0, 46.66666666666667)","(31.0, 95.0, 79.85714285714286)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 41.25)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.727272727272727)","(12.0, 99999, 99990)"
08-01-2023 18:06:32.856543,"(18.0, 60.0, 46.66666666666667)","(31.0, 95.0, 79.85714285714286)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 41.25)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.727272727272727)","(12.0, 99999, 99990)"
08-01-2023 18:06:34.130659,"(18.0, 60.0, 40.0)","(31.0, 95.0, 61.0)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 35.0)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 29.88235294117647)","(12.0, 99999, 99990)"
08-01-2023 18:06:35.344924,"(18.0, 60.0, 40.5)","(31.0, 95.0, 61.0)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 35.0)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 27.625)","(12.0, 99999, 99990)"
08-01-2023 18:06:36.509268,"(18.0, 60.0, 40.5)","(31.0, 95.0, 61.0)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 35.0)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 27.625)","(12.0, 99999, 99990)"
08-01-2023 18:06:37.976297,"(18.0, 60.0, 40.5)","(31.0, 95.0, 61.0)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 39.66666666666667)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 27.625)","(12.0, 99999, 99990)"
08-01-2023 18:06:39.324610,"(18.0, 60.0, 44.8)","(31.0, 95.0, 61.0)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 39.66666666666667)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 27.625)","(12.0, 99999, 99990)"
08-01-2023 18:06:40.729143,"(18.0, 60.0, 44.8)","(31.0, 95.0, 61.0)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 54.66666666666667)","(21.0, 48.0, 39.66666666666667)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 27.625)","(12.0, 99999, 99990)"
08-01-2023 18:06:42.355476,"(18.0, 60.0, 44.8)","(31.0, 95.0, 61.0)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 61.125)","(21.0, 48.0, 39.66666666666667)","(71.0, 180.0, 130.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 27.625)","(12.0, 99999, 99990)"
08-01-2023 18:06:43.811117,"(18.0, 60.0, 44.8)","(31.0, 95.0, 82.25)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 59.833333333333336)","(21.0, 48.0, 39.66666666666667)","(71.0, 180.0, 132.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.909090909090907)","(12.0, 99999, 99990)"
08-01-2023 18:06:45.208477,"(18.0, 60.0, 44.8)","(31.0, 95.0, 82.25)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 59.833333333333336)","(21.0, 48.0, 39.66666666666667)","(71.0, 180.0, 132.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.909090909090907)","(12.0, 99999, 99990)"
08-01-2023 18:06:46.881816,"(18.0, 60.0, 44.8)","(31.0, 95.0, 78.66666666666666)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 59.833333333333336)","(21.0, 48.0, 39.66666666666667)","(71.0, 180.0, 132.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.909090909090907)","(12.0, 99999, 99990)"
08-01-2023 18:06:48.343596,"(18.0, 60.0, 44.8)","(31.0, 95.0, 78.66666666666666)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 59.833333333333336)","(21.0, 48.0, 39.66666666666667)","(71.0, 180.0, 132.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.909090909090907)","(12.0, 99999, 99990)"
08-01-2023 18:06:49.782327,"(18.0, 60.0, 54.25)","(31.0, 95.0, 78.66666666666666)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 65.0, 80.66666666666667)","(21.0, 48.0, 39.66666666666667)","(71.0, 180.0, 132.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.909090909090907)","(12.0, 99999, 99990)"
08-01-2023 18:06:51.042245,"(18.0, 65.0, 54.25)","(31.0, 95.0, 78.66666666666666)","(31.0, 65.0, 58.25)","(26.0, 75.0, 68.16666666666666)","(26.0, 90.0, 80.66666666666667)","(21.0, 48.0, 39.66666666666667)","(71.0, 180.0, 132.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.909090909090907)","(12.0, 99999, 99990)"
08-01-2023 18:06:52.369047,"(18.0, 65.0, 54.25)","(31.0, 95.0, 78.66666666666666)","(31.0, 65.0, 58.25)","(26.0, 75.0, 55.5)","(26.0, 90.0, 80.66666666666667)","(21.0, 48.0, 39.66666666666667)","(71.0, 180.0, 132.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 28.909090909090907)","(12.0, 99999, 99990)"
08-01-2023 18:06:53.650468,"(18.0, 65.0, 54.25)","(31.0, 95.0, 78.66666666666666)","(31.0, 65.0, 58.25)","(26.0, 75.0, 55.5)","(26.0, 90.0, 80.66666666666667)","(21.0, 48.0, 39.66666666666667)","(71.0, 180.0, 132.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 29.166666666666668)","(12.0, 99999, 99990)"
08-01-2023 18:06:55.034076,"(18.0, 65.0, 54.25)","(31.0, 95.0, 78.66666666666666)","(31.0, 65.0, 58.25)","(26.0, 75.0, 55.5)","(26.0, 90.0, 80.66666666666667)","(21.0, 48.0, 39.66666666666667)","(71.0, 180.0, 132.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 29.166666666666668)","(12.0, 99999, 99990)"
08-01-2023 18:06:56.363317,"(18.0, 65.0, 54.25)","(31.0, 95.0, 78.66666666666666)","(31.0, 65.0, 58.25)","(26.0, 75.0, 55.5)","(26.0, 90.0, 80.66666666666667)","(21.0, 48.0, 39.66666666666667)","(71.0, 180.0, 132.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 29.166666666666668)","(12.0, 99999, 99990)"
08-01-2023 18:06:57.743660,"(18.0, 65.0, 54.25)","(31.0, 95.0, 78.66666666666666)","(31.0, 65.0, 58.25)","(26.0, 75.0, 55.5)","(26.0, 90.0, 80.66666666666667)","(21.0, 48.0, 39.66666666666667)","(71.0, 180.0, 132.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 29.166666666666668)","(12.0, 99999, 99990)"
08-01-2023 18:06:59.062687,"(18.0, 65.0, 54.25)","(31.0, 95.0, 78.66666666666666)","(31.0, 65.0, 58.25)","(26.0, 75.0, 55.5)","(26.0, 90.0, 80.66666666666667)","(21.0, 48.0, 39.66666666666667)","(71.0, 180.0, 132.5)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 32.0, 30.0)","(12.0, 99999, 99990)"
