,Hampton Bay,Noztrabeel,Olympic Honour,Poet Warrior,Rustic Charm,American Jewel,Cashmore,Just For Curiosity,Prewingo,Fairy Fling,Gaynik,Smashing Hit,Waning Weasel,Hathaway
14-12-2022 18:51:14.596568,"(15.0, 20.0, 19.580645161290324)","(5.0, 6.0, 5.914583333333333)","(6.0, 7.0, 6.930097087378641)","(21.0, 32.0, 29.2)","(9.0, 12.0, 11.704081632653061)","(10.0, 12.0, 11.52020202020202)","(31.0, 75.0, 65.0)","(5.5, 6.6, 6.459541984732825)","(5.5, 6.8, 6.4622222222222225)","(21.0, 38.0, 35.142857142857146)","(31.0, 48.0, 47.172413793103445)","(31.0, 50.0, 49.2)","(101.0, 500.0, 453.3333333333333)","(19.0, 24.0, 23.321428571428573)"
14-12-2022 18:51:16.071562,"(15.0, 20.0, 19.580645161290324)","(5.0, 6.0, 5.914583333333333)","(6.0, 7.0, 6.930097087378641)","(21.0, 32.0, 29.2)","(9.0, 12.0, 11.704081632653061)","(10.0, 12.0, 11.58695652173913)","(31.0, 75.0, 65.0)","(5.5, 6.6, 6.482105263157894)","(5.5, 6.8, 6.4622222222222225)","(21.0, 38.0, 36.18181818181818)","(31.0, 48.0, 47.172413793103445)","(31.0, 50.0, 49.2)","(101.0, 500.0, 453.3333333333333)","(19.0, 24.0, 23.321428571428573)"
14-12-2022 18:51:17.545307,"(15.0, 20.0, 19.580645161290324)","(5.0, 6.0, 5.8)","(6.0, 7.0, 6.9711711711711715)","(21.0, 32.0, 29.454545454545453)","(9.0, 12.0, 11.715686274509803)","(10.0, 12.0, 11.59051724137931)","(31.0, 75.0, 68.33333333333333)","(5.5, 6.6, 6.486868686868687)","(5.5, 6.8, 6.495238095238095)","(21.0, 38.0, 36.333333333333336)","(31.0, 48.0, 47.172413793103445)","(31.0, 50.0, 49.2)","(101.0, 500.0, 453.3333333333333)","(19.0, 24.0, 23.547619047619047)"
14-12-2022 18:51:19.013421,"(15.0, 20.0, 19.59375)","(5.0, 5.8, 5.718840579710145)","(6.0, 7.0, 7.123214285714286)","(21.0, 32.0, 29.454545454545453)","(9.0, 12.0, 11.661764705882353)","(10.0, 12.0, 11.59051724137931)","(31.0, 75.0, 71.66666666666667)","(5.5, 6.6, 6.473684210526316)","(5.5, 6.8, 6.495238095238095)","(21.0, 38.0, 36.333333333333336)","(31.0, 48.0, 47.45454545454545)","(31.0, 50.0, 49.2)","(101.0, 500.0, 453.3333333333333)","(19.0, 24.0, 23.547619047619047)"
14-12-2022 18:51:20.507787,"(15.0, 19.5, 19.46153846153846)","(5.0, 5.8, 5.701754385964913)","(6.0, 7.2, 7.123214285714286)","(21.0, 32.0, 29.454545454545453)","(9.0, 12.0, 11.705128205128204)","(10.0, 12.0, 11.59051724137931)","(31.0, 75.0, 71.66666666666667)","(5.5, 6.6, 6.462857142857143)","(5.5, 6.8, 6.495238095238095)","(21.0, 38.0, 36.333333333333336)","(31.0, 48.0, 47.45454545454545)","(31.0, 50.0, 49.2)","(101.0, 500.0, 453.3333333333333)","(19.0, 24.0, 23.547619047619047)"
14-12-2022 18:51:22.108180,"(15.0, 19.5, 19.46153846153846)","(5.0, 5.8, 5.936401673640168)","(6.0, 7.2, 7.123214285714286)","(21.0, 32.0, 29.454545454545453)","(9.0, 12.0, 12.01086956521739)","(10.0, 12.0, 11.568627450980392)","(31.0, 75.0, 71.66666666666667)","(5.5, 6.6, 6.462857142857143)","(5.5, 6.8, 6.487804878048781)","(21.0, 38.0, 36.333333333333336)","(31.0, 48.0, 47.41463414634146)","(31.0, 50.0, 49.2)","(101.0, 500.0, 460.0)","(19.0, 24.0, 23.547619047619047)"
14-12-2022 18:51:23.586271,"(15.0, 19.5, 19.46153846153846)","(5.0, 6.0, 5.814285714285714)","(6.0, 7.2, 7.124561403508772)","(21.0, 32.0, 29.666666666666668)","(9.0, 12.5, 12.042553191489361)","(10.0, 12.0, 11.576923076923077)","(31.0, 75.0, 72.14285714285714)","(5.5, 6.6, 6.464347826086956)","(5.5, 6.8, 6.515555555555555)","(21.0, 38.0, 36.666666666666664)","(31.0, 48.0, 46.75)","(31.0, 50.0, 49.333333333333336)","(101.0, 500.0, 460.0)","(19.0, 24.0, 23.558139534883722)"
14-12-2022 18:51:25.286005,"(15.0, 19.5, 19.462962962962962)","(5.0, 5.9, 5.861971830985915)","(6.0, 7.2, 7.124561403508772)","(21.0, 32.0, 29.666666666666668)","(9.0, 12.5, 12.022222222222222)","(10.0, 12.0, 11.571428571428571)","(31.0, 75.0, 72.14285714285714)","(5.5, 6.6, 6.464347826086956)","(5.5, 6.8, 6.515789473684211)","(21.0, 38.0, 36.666666666666664)","(31.0, 48.0, 46.92857142857143)","(31.0, 50.0, 49.333333333333336)","(101.0, 500.0, 460.0)","(19.0, 24.0, 23.558139534883722)"
14-12-2022 18:51:26.942750,"(15.0, 19.5, 19.428571428571427)","(5.0, 5.9, 5.861971830985915)","(6.0, 7.2, 7.124561403508772)","(21.0, 32.0, 29.666666666666668)","(9.0, 12.5, 12.022222222222222)","(10.0, 12.0, 11.571428571428571)","(31.0, 75.0, 72.14285714285714)","(5.5, 6.6, 6.464347826086956)","(5.5, 6.8, 6.515789473684211)","(21.0, 38.0, 36.46153846153846)","(31.0, 48.0, 47.368421052631575)","(31.0, 50.0, 49.333333333333336)","(101.0, 500.0, 460.0)","(19.0, 24.0, 23.558139534883722)"
14-12-2022 18:51:28.460418,"(15.0, 19.5, 19.941176470588236)","(5.0, 5.9, 5.861971830985915)","(6.0, 7.2, 7.124561403508772)","(21.0, 32.0, 29.666666666666668)","(9.0, 12.5, 12.022222222222222)","(10.0, 12.0, 11.571428571428571)","(31.0, 75.0, 72.14285714285714)","(5.5, 6.6, 6.464347826086956)","(5.5, 6.8, 6.515789473684211)","(21.0, 38.0, 36.46153846153846)","(31.0, 48.0, 44.23529411764706)","(31.0, 50.0, 53.77777777777778)","(101.0, 500.0, 406.6666666666667)","(19.0, 24.0, 23.774193548387096)"
14-12-2022 18:51:30.287748,"(15.0, 20.0, 19.933333333333334)","(5.0, 5.9, 5.861971830985915)","(6.0, 7.2, 7.124561403508772)","(21.0, 32.0, 29.666666666666668)","(9.0, 12.5, 12.022222222222222)","(10.0, 12.0, 11.563636363636364)","(31.0, 75.0, 73.18181818181819)","(5.5, 6.6, 6.464347826086956)","(5.5, 6.8, 6.427586206896552)","(21.0, 38.0, 36.46153846153846)","(31.0, 46.0, 44.23529411764706)","(31.0, 60.0, 57.875)","(101.0, 500.0, 406.6666666666667)","(19.0, 24.0, 23.774193548387096)"
14-12-2022 18:51:31.991813,"(15.0, 20.0, 19.933333333333334)","(5.0, 5.9, 5.860294117647059)","(6.0, 7.2, 7.123555555555556)","(21.0, 32.0, 29.666666666666668)","(9.0, 12.5, 12.02)","(10.0, 12.0, 11.60958904109589)","(31.0, 75.0, 73.18181818181819)","(5.5, 6.6, 6.4619469026548675)","(5.5, 6.8, 6.414814814814815)","(21.0, 38.0, 37.0)","(31.0, 46.0, 44.5)","(31.0, 65.0, 57.875)","(101.0, 500.0, 406.6666666666667)","(19.0, 24.0, 23.774193548387096)"
14-12-2022 18:51:33.727202,"(15.0, 20.0, 19.933333333333334)","(5.0, 5.9, 5.860294117647059)","(6.0, 7.2, 7.123555555555556)","(21.0, 32.0, 31.076923076923077)","(9.0, 12.5, 12.02)","(10.0, 12.0, 11.385964912280702)","(31.0, 75.0, 73.18181818181819)","(5.5, 6.6, 6.4619469026548675)","(5.5, 6.8, 6.414814814814815)","(21.0, 40.0, 33.44444444444444)","(31.0, 46.0, 44.5)","(31.0, 65.0, 57.875)","(101.0, 500.0, 406.6666666666667)","(19.0, 24.0, 23.774193548387096)"
14-12-2022 18:51:35.303025,"(15.0, 20.0, 19.9)","(5.0, 5.9, 5.86)","(6.0, 7.2, 7.109375)","(21.0, 32.0, 31.076923076923077)","(9.0, 12.5, 11.922680412371134)","(10.0, 11.5, 11.333333333333334)","(31.0, 75.0, 73.18181818181819)","(5.5, 6.6, 6.469064748201439)","(5.5, 6.8, 6.515384615384615)","(21.0, 34.0, 33.166666666666664)","(31.0, 46.0, 44.4)","(31.0, 65.0, 56.5)","(101.0, 500.0, 430.0)","(19.0, 24.0, 23.62857142857143)"
14-12-2022 18:51:36.795306,"(15.0, 21.0, 19.9)","(5.0, 5.9, 5.86)","(6.0, 7.2, 7.109375)","(21.0, 32.0, 31.076923076923077)","(9.0, 12.5, 11.901960784313726)","(10.0, 11.5, 11.333333333333334)","(31.0, 75.0, 73.18181818181819)","(5.5, 6.6, 6.469064748201439)","(5.5, 6.6, 6.515384615384615)","(21.0, 34.0, 33.166666666666664)","(31.0, 46.0, 45.53846153846154)","(31.0, 60.0, 56.5)","(101.0, 500.0, 430.0)","(19.0, 24.0, 23.682926829268293)"
14-12-2022 18:51:38.330726,"(15.0, 21.0, 19.9)","(5.0, 6.0, 5.86144578313253)","(6.0, 7.2, 7.109375)","(21.0, 32.0, 31.076923076923077)","(9.0, 12.0, 11.901960784313726)","(10.0, 11.5, 11.333333333333334)","(31.0, 75.0, 73.18181818181819)","(5.5, 6.6, 7.359999999999999)","(5.5, 6.6, 6.552173913043478)","(21.0, 34.0, 33.166666666666664)","(31.0, 46.0, 45.53846153846154)","(31.0, 60.0, 56.5)","(101.0, 500.0, 430.0)","(19.0, 24.0, 23.682926829268293)"
14-12-2022 18:51:39.929590,"(15.0, 21.0, 19.9)","(5.0, 6.0, 6.05625)","(6.0, 7.2, 7.109375)","(21.0, 32.0, 31.076923076923077)","(9.0, 12.0, 11.836065573770492)","(10.0, 11.5, 11.302197802197803)","(31.0, 75.0, 73.18181818181819)","(5.5, 7.6, 6.948571428571428)","(5.5, 6.6, 6.466666666666667)","(21.0, 34.0, 33.166666666666664)","(31.0, 46.0, 45.53846153846154)","(31.0, 60.0, 56.5)","(101.0, 500.0, 430.0)","(19.0, 24.0, 23.62857142857143)"
14-12-2022 18:51:41.562025,"(15.0, 19.0, 19.473684210526315)","(5.0, 6.2, 6.372222222222223)","(6.0, 7.2, 7.109375)","(21.0, 32.0, 29.333333333333332)","(9.0, 12.0, 11.838235294117647)","(10.0, 11.5, 11.302197802197803)","(31.0, 75.0, 72.14285714285714)","(5.5, 7.2, 6.856521739130435)","(5.5, 6.6, 6.388888888888889)","(21.0, 34.0, 33.166666666666664)","(31.0, 46.0, 45.53846153846154)","(31.0, 60.0, 56.5)","(101.0, 500.0, 430.0)","(19.0, 25.0, 24.020833333333332)"
14-12-2022 18:51:43.099867,"(15.0, 20.0, 18.766666666666666)","(5.0, 6.4, 6.469565217391304)","(6.0, 7.2, 7.11245283018868)","(21.0, 30.0, 30.615384615384617)","(9.0, 12.0, 11.838235294117647)","(10.0, 11.5, 11.261904761904763)","(31.0, 75.0, 72.14285714285714)","(5.5, 7.0, 6.821428571428571)","(5.5, 6.4, 6.460550458715596)","(21.0, 34.0, 33.0)","(31.0, 46.0, 45.53846153846154)","(31.0, 60.0, 56.5)","(101.0, 500.0, 403.3333333333333)","(19.0, 24.0, 23.85185185185185)"
14-12-2022 18:51:44.741253,"(15.0, 19.5, 18.766666666666666)","(5.0, 6.6, 6.469565217391304)","(6.0, 7.2, 6.945054945054945)","(21.0, 32.0, 30.941176470588236)","(9.0, 12.0, 11.838235294117647)","(10.0, 11.5, 11.261904761904763)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.0, 6.779591836734694)","(5.5, 6.6, 6.389090909090909)","(21.0, 34.0, 32.888888888888886)","(31.0, 46.0, 45.53846153846154)","(31.0, 60.0, 47.2)","(101.0, 490.0, 403.3333333333333)","(19.0, 24.0, 23.85185185185185)"
14-12-2022 18:51:46.354947,"(15.0, 19.5, 18.69047619047619)","(5.0, 6.6, 6.521052631578947)","(6.0, 7.2, 7.028125)","(21.0, 32.0, 30.941176470588236)","(9.0, 12.0, 11.838235294117647)","(10.0, 11.5, 11.261904761904763)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.0, 6.779591836734694)","(5.5, 6.6, 6.389090909090909)","(21.0, 34.0, 32.888888888888886)","(31.0, 46.0, 45.53846153846154)","(31.0, 48.0, 47.2)","(101.0, 490.0, 403.3333333333333)","(19.0, 24.0, 23.85185185185185)"
14-12-2022 18:51:47.948306,"(15.0, 19.5, 18.69047619047619)","(5.0, 6.6, 6.558333333333334)","(6.0, 7.2, 7.028125)","(21.0, 32.0, 30.941176470588236)","(9.0, 12.0, 11.838235294117647)","(10.0, 11.5, 11.261904761904763)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.0, 6.758558558558558)","(5.5, 6.6, 6.389090909090909)","(21.0, 34.0, 32.46153846153846)","(31.0, 46.0, 45.53846153846154)","(31.0, 48.0, 47.2)","(101.0, 490.0, 403.3333333333333)","(19.0, 24.0, 23.85185185185185)"
14-12-2022 18:51:49.462865,"(15.0, 19.5, 18.69047619047619)","(5.0, 6.6, 6.558333333333334)","(6.0, 7.2, 7.028125)","(21.0, 32.0, 30.941176470588236)","(9.0, 12.0, 11.838235294117647)","(10.0, 11.5, 11.272277227722773)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.0, 6.779591836734694)","(5.5, 6.6, 6.389090909090909)","(21.0, 34.0, 32.46153846153846)","(31.0, 46.0, 45.53846153846154)","(31.0, 48.0, 47.2)","(101.0, 490.0, 403.3333333333333)","(19.0, 24.0, 23.85185185185185)"
14-12-2022 18:51:51.056726,"(15.0, 20.0, 19.571428571428573)","(5.0, 6.6, 6.558333333333334)","(6.0, 7.2, 7.028125)","(21.0, 32.0, 30.714285714285715)","(9.0, 12.0, 11.815068493150685)","(10.0, 11.5, 11.272277227722773)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.0, 6.769230769230769)","(5.5, 6.6, 6.344444444444445)","(21.0, 34.0, 32.46153846153846)","(31.0, 46.0, 45.53846153846154)","(31.0, 48.0, 47.2)","(101.0, 490.0, 403.3333333333333)","(19.0, 24.0, 23.85185185185185)"
14-12-2022 18:51:52.710474,"(15.0, 20.0, 19.571428571428573)","(5.0, 6.6, 6.5285714285714285)","(6.0, 7.2, 7.083582089552239)","(21.0, 32.0, 30.714285714285715)","(9.0, 12.0, 11.815068493150685)","(10.0, 11.5, 11.247747747747749)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.0, 6.769230769230769)","(5.5, 6.4, 6.16)","(21.0, 34.0, 32.46153846153846)","(31.0, 46.0, 45.53846153846154)","(31.0, 48.0, 47.2)","(101.0, 490.0, 435.0)","(19.0, 24.0, 23.92)"
14-12-2022 18:51:54.324094,"(15.0, 20.0, 19.25)","(5.0, 6.6, 6.5636363636363635)","(6.0, 7.2, 7.083582089552239)","(21.0, 32.0, 30.714285714285715)","(9.0, 12.0, 11.815068493150685)","(10.0, 11.5, 11.247747747747749)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.0, 6.769230769230769)","(5.5, 6.2, 6.16)","(21.0, 34.0, 32.46153846153846)","(31.0, 46.0, 45.53846153846154)","(31.0, 48.0, 47.2)","(101.0, 510.0, 435.0)","(19.0, 24.0, 23.92)"
14-12-2022 18:51:55.904974,"(15.0, 20.0, 19.25)","(5.0, 6.6, 6.5771428571428565)","(6.0, 7.2, 7.135135135135135)","(20.0, 32.0, 30.714285714285715)","(10.0, 12.0, 10.90983606557377)","(10.0, 11.5, 11.247747747747749)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.0, 6.769230769230769)","(5.5, 6.2, 6.156521739130435)","(21.0, 34.0, 33.04)","(31.0, 46.0, 45.53846153846154)","(31.0, 48.0, 47.2)","(101.0, 510.0, 435.0)","(19.0, 24.0, 23.97826086956522)"
14-12-2022 18:51:57.542352,"(15.0, 20.0, 19.25)","(5.0, 6.8, 6.628571428571428)","(6.0, 7.2, 7.096932515337423)","(20.0, 32.0, 30.714285714285715)","(10.0, 11.0, 11.141509433962264)","(10.0, 11.5, 11.247747747747749)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.0, 6.769230769230769)","(5.5, 6.2, 6.156521739130435)","(21.0, 34.0, 33.04)","(31.0, 46.0, 45.53846153846154)","(31.0, 48.0, 47.2)","(101.0, 510.0, 435.0)","(19.0, 25.0, 24.25)"
14-12-2022 18:51:59.154197,"(15.0, 20.0, 19.36842105263158)","(5.0, 6.8, 6.628571428571428)","(6.0, 7.2, 7.096932515337423)","(20.0, 32.0, 30.4)","(10.0, 11.5, 11.116161616161616)","(10.0, 11.5, 11.23076923076923)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.0, 6.862068965517241)","(5.5, 6.2, 5.991666666666667)","(21.0, 34.0, 33.04)","(31.0, 46.0, 45.53846153846154)","(31.0, 48.0, 47.2)","(101.0, 510.0, 435.0)","(19.0, 25.0, 24.325)"
14-12-2022 18:52:00.754814,"(15.0, 20.0, 19.36842105263158)","(5.0, 6.8, 6.660465116279069)","(6.0, 7.2, 7.096932515337423)","(20.0, 32.0, 30.4)","(10.0, 11.5, 10.995145631067961)","(10.0, 11.5, 11.258620689655173)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.0, 6.833333333333333)","(5.5, 6.0, 6.127659574468085)","(21.0, 34.0, 33.04)","(31.0, 46.0, 45.53846153846154)","(31.0, 48.0, 47.2)","(101.0, 510.0, 435.0)","(19.0, 25.0, 24.48780487804878)"
14-12-2022 18:52:02.329612,"(15.0, 20.0, 19.36842105263158)","(5.0, 6.8, 6.557894736842105)","(6.0, 7.2, 7.096932515337423)","(20.0, 32.0, 30.4)","(10.0, 11.5, 10.995145631067961)","(10.0, 11.5, 11.275229357798166)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.0, 6.858823529411764)","(5.5, 6.2, 6.138181818181819)","(21.0, 34.0, 33.04)","(31.0, 46.0, 45.53846153846154)","(31.0, 48.0, 56.5)","(101.0, 510.0, 435.0)","(19.0, 25.0, 24.48780487804878)"
14-12-2022 18:52:03.974871,"(15.0, 20.0, 19.7)","(5.0, 6.6, 6.557894736842105)","(6.0, 7.2, 7.096932515337423)","(20.0, 32.0, 29.6)","(10.0, 11.5, 10.995145631067961)","(10.0, 11.5, 11.121212121212121)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.0, 6.833333333333333)","(5.5, 6.2, 6.138181818181819)","(21.0, 34.0, 33.55555555555556)","(31.0, 46.0, 45.53846153846154)","(31.0, 60.0, 56.5)","(101.0, 510.0, 435.0)","(19.0, 25.0, 24.48780487804878)"
14-12-2022 18:52:05.541286,"(15.0, 20.0, 20.254901960784313)","(5.0, 6.6, 6.468181818181819)","(6.0, 7.2, 7.096932515337423)","(20.0, 32.0, 29.6)","(10.0, 11.5, 10.972222222222221)","(10.0, 11.5, 11.11111111111111)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.0, 6.833333333333333)","(5.5, 6.2, 6.1085714285714285)","(21.0, 34.0, 33.55555555555556)","(31.0, 46.0, 45.53846153846154)","(31.0, 60.0, 56.5)","(101.0, 510.0, 425.0)","(19.0, 25.0, 24.576923076923077)"
14-12-2022 18:52:07.111882,"(15.0, 21.0, 20.254901960784313)","(5.0, 6.6, 6.468181818181819)","(6.0, 7.2, 7.096932515337423)","(20.0, 32.0, 29.6)","(10.0, 11.5, 10.972222222222221)","(10.0, 11.5, 11.11111111111111)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.0, 6.833333333333333)","(5.5, 6.2, 6.1085714285714285)","(21.0, 34.0, 33.55555555555556)","(31.0, 46.0, 45.53846153846154)","(31.0, 60.0, 56.5)","(101.0, 490.0, 425.0)","(19.0, 25.0, 24.576923076923077)"
14-12-2022 18:52:08.734379,"(15.0, 21.0, 20.13157894736842)","(5.0, 6.6, 6.451219512195122)","(6.0, 7.2, 7.067403314917128)","(20.0, 32.0, 29.6)","(10.0, 11.5, 10.972222222222221)","(10.0, 11.5, 11.11111111111111)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.0, 6.833333333333333)","(5.5, 6.4, 6.1661016949152545)","(21.0, 34.0, 33.69230769230769)","(31.0, 46.0, 45.53846153846154)","(31.0, 60.0, 56.5)","(101.0, 490.0, 425.0)","(19.0, 25.0, 24.37037037037037)"
14-12-2022 18:52:10.324282,"(15.0, 21.0, 20.13157894736842)","(5.0, 6.6, 6.451219512195122)","(6.0, 7.2, 7.067403314917128)","(20.0, 32.0, 29.6)","(10.0, 11.5, 10.972222222222221)","(10.0, 11.5, 11.11111111111111)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.0, 6.833333333333333)","(5.5, 6.4, 6.1661016949152545)","(21.0, 34.0, 33.69230769230769)","(31.0, 46.0, 45.53846153846154)","(31.0, 60.0, 56.5)","(101.0, 490.0, 425.0)","(19.0, 25.0, 24.37037037037037)"
14-12-2022 18:52:11.828519,"(16.0, 21.0, 20.083333333333332)","(5.5, 6.6, 6.451219512195122)","(6.0, 7.2, 7.096932515337423)","(21.0, 32.0, 30.4)","(9.0, 11.5, 11.061538461538461)","(10.0, 11.5, 11.182098765432098)","(41.0, 75.0, 70.0)","(6.0, 7.0, 6.522368421052631)","(5.5, 6.4, 6.144444444444445)","(21.0, 34.0, 33.69230769230769)","(31.0, 46.0, 46.8)","(31.0, 60.0, 56.5)","(101.0, 490.0, 425.0)","(19.0, 25.0, 24.346153846153847)"
14-12-2022 18:52:13.474669,"(16.0, 21.0, 20.157894736842106)","(5.5, 6.6, 6.465934065934066)","(6.0, 7.2, 7.096932515337423)","(21.0, 32.0, 28.666666666666668)","(9.0, 11.5, 11.054794520547945)","(10.0, 11.5, 11.176100628930818)","(41.0, 75.0, 67.5)","(6.0, 6.6, 6.454545454545455)","(5.5, 6.4, 6.1940298507462686)","(21.0, 34.0, 33.69230769230769)","(31.0, 48.0, 46.91304347826087)","(31.0, 60.0, 56.5)","(101.0, 490.0, 425.0)","(19.0, 25.0, 24.346153846153847)"
14-12-2022 18:52:15.020639,"(16.0, 21.0, 20.085365853658537)","(5.5, 6.6, 6.469767441860466)","(6.0, 7.2, 7.090196078431372)","(21.0, 32.0, 29.5)","(9.0, 11.5, 11.054794520547945)","(10.0, 11.5, 11.176100628930818)","(41.0, 75.0, 70.0)","(6.0, 6.6, 6.496774193548387)","(5.5, 6.4, 6.233734939759036)","(21.0, 34.0, 33.77777777777778)","(31.0, 50.0, 47.377049180327866)","(31.0, 60.0, 56.5)","(101.0, 490.0, 425.0)","(19.0, 25.0, 24.346153846153847)"
14-12-2022 18:52:16.533035,"(16.0, 21.0, 19.571428571428573)","(5.5, 6.6, 6.469767441860466)","(6.0, 7.2, 7.05664739884393)","(21.0, 32.0, 30.4)","(9.0, 11.5, 11.054794520547945)","(10.0, 11.5, 10.661538461538461)","(41.0, 75.0, 70.71428571428571)","(6.0, 6.6, 6.49)","(5.5, 6.4, 6.648780487804878)","(21.0, 34.0, 33.23076923076923)","(31.0, 50.0, 47.0)","(31.0, 60.0, 49.0)","(101.0, 490.0, 425.0)","(19.0, 25.0, 24.5)"
14-12-2022 18:52:18.092835,"(16.0, 20.0, 19.357142857142858)","(5.5, 6.6, 6.533333333333333)","(6.0, 7.2, 7.052380952380952)","(21.0, 32.0, 30.4)","(9.0, 11.5, 10.933333333333334)","(10.0, 11.0, 10.614035087719298)","(41.0, 75.0, 70.0)","(6.0, 6.6, 6.49)","(5.5, 6.8, 6.643478260869565)","(21.0, 34.0, 33.23076923076923)","(31.0, 48.0, 47.0)","(31.0, 50.0, 49.0)","(101.0, 490.0, 425.0)","(19.0, 25.0, 24.5)"
14-12-2022 18:52:19.752074,"(16.0, 19.5, 19.42105263157895)","(5.5, 6.6, 6.641666666666667)","(6.0, 7.2, 7.052380952380952)","(21.0, 32.0, 30.4)","(10.0, 11.0, 10.933333333333334)","(10.0, 11.0, 10.598484848484848)","(41.0, 75.0, 70.0)","(5.5, 6.6, 6.49)","(5.5, 6.8, 6.643478260869565)","(21.0, 34.0, 33.23076923076923)","(31.0, 48.0, 47.0)","(31.0, 50.0, 49.0)","(101.0, 490.0, 425.0)","(19.0, 25.0, 24.50561797752809)"
14-12-2022 18:52:21.263218,"(16.0, 19.5, 19.258064516129032)","(5.5, 6.8, 6.557894736842106)","(6.0, 7.2, 7.052380952380952)","(21.0, 32.0, 30.4)","(10.0, 11.0, 10.916666666666666)","(10.0, 11.0, 10.467821782178218)","(41.0, 75.0, 70.71428571428571)","(5.5, 6.6, 6.5)","(5.5, 6.8, 6.643478260869565)","(21.0, 34.0, 33.09090909090909)","(31.0, 48.0, 47.22222222222222)","(31.0, 50.0, 49.0)","(101.0, 490.0, 425.0)","(19.0, 25.0, 24.50561797752809)"
14-12-2022 18:52:22.763181,"(16.0, 19.5, 19.24137931034483)","(5.5, 6.8, 6.6647058823529415)","(6.0, 7.2, 7.0549707602339184)","(21.0, 32.0, 30.8)","(9.0, 11.0, 10.916666666666666)","(10.0, 10.5, 10.782945736434108)","(41.0, 75.0, 70.55555555555556)","(5.5, 6.6, 6.5)","(5.5, 6.8, 6.653061224489796)","(21.0, 34.0, 32.4)","(31.0, 48.0, 47.22222222222222)","(31.0, 50.0, 49.0)","(101.0, 490.0, 425.0)","(19.0, 25.0, 24.50561797752809)"
14-12-2022 18:52:24.344627,"(16.0, 19.5, 19.232142857142858)","(5.5, 6.8, 6.630769230769231)","(6.0, 7.2, 7.0549707602339184)","(21.0, 32.0, 30.8)","(9.0, 11.0, 10.916666666666666)","(10.0, 11.0, 10.924657534246576)","(41.0, 75.0, 70.0)","(5.5, 6.6, 6.5)","(5.5, 6.8, 6.653061224489796)","(21.0, 34.0, 32.4)","(31.0, 48.0, 47.22222222222222)","(31.0, 50.0, 49.0)","(101.0, 490.0, 425.0)","(19.0, 25.0, 24.50561797752809)"
14-12-2022 18:52:25.908489,"(16.0, 19.5, 19.232142857142858)","(5.5, 6.8, 6.5884816753926705)","(6.0, 7.2, 7.0549707602339184)","(21.0, 32.0, 30.8)","(9.0, 11.0, 10.929577464788732)","(10.0, 11.0, 10.675977653631286)","(41.0, 75.0, 70.0)","(5.5, 6.6, 6.5)","(5.5, 6.8, 6.653061224489796)","(21.0, 34.0, 32.6)","(31.0, 48.0, 47.22222222222222)","(31.0, 50.0, 49.0)","(101.0, 490.0, 425.0)","(19.0, 25.0, 24.50561797752809)"
14-12-2022 18:52:27.436313,"(16.0, 19.5, 19.232142857142858)","(5.5, 6.8, 6.5884816753926705)","(6.0, 7.2, 7.0549707602339184)","(21.0, 32.0, 30.8)","(9.0, 11.0, 10.929577464788732)","(10.0, 11.0, 10.726618705035971)","(41.0, 75.0, 70.0)","(5.5, 6.6, 6.5)","(5.5, 6.8, 6.653061224489796)","(21.0, 34.0, 32.6)","(31.0, 48.0, 47.22222222222222)","(31.0, 50.0, 49.0)","(101.0, 490.0, 425.0)","(19.0, 25.0, 24.50561797752809)"
14-12-2022 18:52:28.973995,"(16.0, 19.5, 19.232142857142858)","(5.5, 6.8, 6.610526315789474)","(6.0, 7.2, 7.0549707602339184)","(21.0, 32.0, 30.8)","(9.0, 11.0, 10.929577464788732)","(10.0, 11.0, 10.622093023255815)","(41.0, 75.0, 70.0)","(5.5, 6.6, 6.5)","(5.5, 6.8, 6.653061224489796)","(21.0, 34.0, 32.6)","(31.0, 48.0, 47.22222222222222)","(31.0, 50.0, 49.0)","(101.0, 490.0, 425.0)","(19.0, 25.0, 25.2)"
