,Destructor,Holy Spy,Bold Prophet,You Can Tell Me,Skittish,Little Bay Horse,Monetary Gains,Westozi,Schnoots,La Dette,Pearlsndiamonds
07-01-2023 17:15:04.555493,"(51.0, 100.0, 82.85714285714286)","(17.0, 36.0, 30.4)","(31.0, 70.0, 63.400000000000006)","(5.5, 7.4, 7.04)","(26.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.941176470588236)","(4.6, 5.9, 5.7)","(1.9, 1.97, 1.9665116279069768)","(20.0, 34.0, 32.74285714285714)"
07-01-2023 17:15:05.849585,"(51.0, 100.0, 82.85714285714286)","(17.0, 36.0, 30.4)","(31.0, 70.0, 63.400000000000006)","(5.5, 7.4, 6.95)","(26.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.941176470588236)","(4.6, 5.9, 5.7)","(1.9, 1.97, 1.9665116279069768)","(20.0, 34.0, 32.74285714285714)"
07-01-2023 17:15:07.158890,"(51.0, 100.0, 82.85714285714286)","(18.0, 36.0, 29.41176470588235)","(31.0, 70.0, 63.400000000000006)","(5.5, 7.4, 7.019047619047619)","(26.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.941176470588236)","(4.6, 5.9, 5.7)","(1.9, 1.97, 1.9440298507462686)","(20.0, 34.0, 32.74285714285714)"
07-01-2023 17:15:08.508805,"(51.0, 100.0, 82.85714285714286)","(18.0, 36.0, 29.41176470588235)","(31.0, 70.0, 58.0)","(5.5, 7.4, 6.9)","(26.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.96969696969697)","(4.6, 5.9, 5.7)","(1.9, 1.95, 1.9318518518518517)","(20.0, 34.0, 32.74285714285714)"
07-01-2023 17:15:09.772464,"(51.0, 100.0, 82.85714285714286)","(18.0, 36.0, 29.41176470588235)","(31.0, 70.0, 63.333333333333336)","(5.5, 7.4, 6.9)","(26.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.96969696969697)","(4.6, 5.9, 5.773684210526316)","(1.9, 1.94, 1.9313953488372093)","(20.0, 34.0, 32.74285714285714)"
07-01-2023 17:15:11.091566,"(51.0, 100.0, 82.85714285714286)","(18.0, 36.0, 30.4)","(31.0, 70.0, 63.333333333333336)","(5.5, 7.4, 6.9)","(26.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.96969696969697)","(4.6, 5.9, 5.773684210526316)","(1.9, 1.95, 1.9318181818181817)","(20.0, 34.0, 32.74285714285714)"
07-01-2023 17:15:12.505400,"(51.0, 100.0, 82.85714285714286)","(18.0, 36.0, 30.4)","(31.0, 70.0, 63.333333333333336)","(5.5, 7.4, 6.9)","(26.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.96969696969697)","(4.6, 5.9, 5.773684210526316)","(1.9, 1.95, 1.94625)","(20.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:13.964520,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(41.0, 70.0, 63.333333333333336)","(5.5, 7.4, 6.9)","(26.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.96969696969697)","(4.6, 5.9, 5.773684210526316)","(1.85, 1.95, 1.94625)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:15.265038,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(41.0, 70.0, 63.333333333333336)","(5.5, 7.4, 6.9)","(26.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.96969696969697)","(4.6, 5.9, 5.7)","(1.85, 1.95, 1.94625)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:16.591354,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(41.0, 70.0, 63.333333333333336)","(5.5, 7.4, 6.9)","(26.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.96969696969697)","(4.6, 5.9, 5.7)","(1.85, 1.95, 1.9686046511627906)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:17.968588,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(41.0, 70.0, 61.0)","(5.5, 7.4, 6.9)","(26.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.96969696969697)","(4.6, 5.9, 5.797142857142857)","(1.85, 1.97, 1.9673684210526317)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:19.356534,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(41.0, 70.0, 61.0)","(5.5, 7.4, 6.9)","(26.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.96969696969697)","(4.6, 5.9, 5.822580645161291)","(1.85, 1.97, 1.974)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:20.661509,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(41.0, 70.0, 61.0)","(5.5, 7.4, 6.9)","(26.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.96969696969697)","(4.6, 5.9, 5.822580645161291)","(1.85, 1.98, 1.974)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:22.054286,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(41.0, 70.0, 61.0)","(5.5, 7.4, 6.9)","(26.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.96969696969697)","(4.6, 5.9, 5.822580645161291)","(1.85, 1.98, 1.97625)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:23.445286,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(41.0, 70.0, 61.0)","(5.5, 7.4, 6.9)","(26.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.96969696969697)","(4.6, 5.9, 5.822580645161291)","(1.85, 1.98, 1.97)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:24.802078,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(41.0, 70.0, 61.0)","(5.5, 7.4, 7.036363636363636)","(26.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.96969696969697)","(4.6, 5.9, 5.822580645161291)","(1.85, 1.99, 1.97)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:26.192909,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(41.0, 70.0, 61.0)","(5.5, 7.4, 7.036363636363636)","(26.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.96969696969697)","(4.6, 5.9, 5.822580645161291)","(1.85, 1.99, 1.97)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:27.553881,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(41.0, 70.0, 63.400000000000006)","(5.5, 7.4, 7.036363636363636)","(26.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.96969696969697)","(4.6, 5.9, 5.822580645161291)","(1.85, 1.99, 1.97)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:28.877943,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(31.0, 70.0, 63.400000000000006)","(5.5, 7.4, 7.036363636363636)","(31.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.88888888888889)","(4.8, 5.9, 5.822580645161291)","(1.8, 1.99, 1.9792857142857143)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:30.128229,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(31.0, 70.0, 63.400000000000006)","(5.5, 7.4, 7.036363636363636)","(31.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.88888888888889)","(4.8, 5.9, 5.822580645161291)","(1.8, 1.99, 1.9792857142857143)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:31.404936,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(31.0, 70.0, 58.0)","(5.5, 7.4, 7.036363636363636)","(31.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.88888888888889)","(4.8, 5.9, 5.822580645161291)","(1.8, 1.99, 1.9792857142857143)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:32.764980,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(31.0, 70.0, 60.0)","(5.5, 7.4, 7.036363636363636)","(31.0, 55.0, 46.9)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.88888888888889)","(4.8, 5.9, 5.822580645161291)","(1.8, 1.99, 1.974375)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:34.066798,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(31.0, 70.0, 60.0)","(5.5, 7.4, 7.0)","(31.0, 55.0, 47.0)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.88888888888889)","(4.8, 5.9, 5.822580645161291)","(1.8, 1.99, 1.974375)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:35.313666,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(31.0, 70.0, 60.0)","(5.5, 7.4, 7.0)","(31.0, 55.0, 47.0)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.88888888888889)","(4.8, 5.9, 5.822580645161291)","(1.8, 1.99, 1.974375)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:36.497080,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(31.0, 70.0, 60.0)","(5.5, 7.4, 6.930434782608695)","(31.0, 55.0, 47.0)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.88888888888889)","(4.8, 5.9, 5.822580645161291)","(1.8, 1.99, 1.974375)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:37.780137,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.4)","(31.0, 70.0, 60.0)","(5.5, 7.4, 6.930434782608695)","(31.0, 55.0, 47.0)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.88888888888889)","(4.8, 5.9, 5.822580645161291)","(1.8, 1.99, 1.974375)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:39.041156,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.12)","(31.0, 70.0, 55.0)","(5.5, 7.4, 6.930434782608695)","(31.0, 55.0, 47.0)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.88888888888889)","(4.8, 5.9, 5.822580645161291)","(1.8, 1.99, 1.9791304347826086)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:40.365951,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.12)","(31.0, 70.0, 55.0)","(5.5, 7.4, 6.930434782608695)","(31.0, 55.0, 47.0)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.88888888888889)","(4.8, 5.9, 5.822580645161291)","(1.8, 1.99, 1.9791304347826086)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:41.669812,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.12)","(31.0, 70.0, 63.333333333333336)","(5.5, 7.4, 6.930434782608695)","(31.0, 55.0, 47.0)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.88888888888889)","(4.8, 5.9, 5.672631578947368)","(1.8, 1.99, 1.978235294117647)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:42.968494,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.12)","(31.0, 70.0, 63.333333333333336)","(5.5, 7.4, 6.930434782608695)","(31.0, 55.0, 47.0)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.88888888888889)","(4.8, 5.9, 5.83)","(1.8, 1.99, 1.978235294117647)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:44.269307,"(51.0, 100.0, 82.85714285714286)","(19.0, 36.0, 30.12)","(31.0, 70.0, 63.333333333333336)","(5.5, 7.4, 6.930434782608695)","(31.0, 55.0, 49.85714285714286)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.916666666666668)","(4.8, 5.8, 5.753333333333333)","(1.8, 1.99, 1.978235294117647)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:45.602494,"(51.0, 100.0, 82.3529411764706)","(19.0, 36.0, 30.59090909090909)","(31.0, 70.0, 63.333333333333336)","(5.5, 7.4, 6.930434782608695)","(31.0, 55.0, 50.76470588235294)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.916666666666668)","(4.8, 5.8, 5.753333333333333)","(1.8, 1.99, 1.978235294117647)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:46.963583,"(51.0, 100.0, 86.95652173913044)","(19.0, 36.0, 30.346153846153847)","(31.0, 70.0, 63.333333333333336)","(5.5, 7.4, 6.930434782608695)","(31.0, 55.0, 49.0)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.916666666666668)","(4.8, 5.8, 5.753333333333333)","(1.8, 1.99, 1.978235294117647)","(21.0, 34.0, 32.666666666666664)"
07-01-2023 17:15:48.313813,"(51.0, 100.0, 86.95652173913044)","(19.0, 36.0, 30.59090909090909)","(31.0, 70.0, 63.333333333333336)","(5.5, 7.4, 6.930434782608695)","(31.0, 55.0, 49.0)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.916666666666668)","(4.8, 5.8, 5.753333333333333)","(1.75, 1.99, 1.9878723404255318)","(21.0, 34.0, 31.066666666666666)"
07-01-2023 17:15:49.698748,"(51.0, 100.0, 86.95652173913044)","(19.0, 36.0, 30.59090909090909)","(31.0, 70.0, 63.333333333333336)","(5.5, 7.4, 6.9363636363636365)","(31.0, 55.0, 49.0)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.833333333333332)","(4.8, 5.8, 5.746153846153846)","(1.75, 1.99, 1.9878494623655913)","(21.0, 34.0, 31.25)"
07-01-2023 17:15:51.084017,"(51.0, 100.0, 86.95652173913044)","(19.0, 36.0, 30.346153846153847)","(31.0, 70.0, 63.333333333333336)","(5.5, 7.4, 7.014285714285714)","(31.0, 55.0, 49.0)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 18.833333333333332)","(4.8, 5.8, 5.751724137931034)","(1.75, 1.99, 1.980625)","(21.0, 34.0, 31.25)"
07-01-2023 17:15:52.476881,"(51.0, 100.0, 86.95652173913044)","(19.0, 36.0, 30.59090909090909)","(31.0, 70.0, 63.333333333333336)","(5.5, 7.4, 7.014285714285714)","(31.0, 55.0, 49.0)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 19.0, 17.75)","(4.8, 5.8, 5.751724137931034)","(1.75, 1.99, 1.980625)","(21.0, 34.0, 31.25)"
07-01-2023 17:15:53.847701,"(51.0, 100.0, 86.95652173913044)","(19.0, 36.0, 31.058823529411764)","(31.0, 70.0, 63.333333333333336)","(5.5, 7.4, 7.014285714285714)","(31.0, 55.0, 49.0)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 18.5, 18.0)","(4.8, 5.8, 5.751724137931034)","(1.75, 1.99, 1.980625)","(21.0, 34.0, 31.25)"
07-01-2023 17:15:55.236753,"(51.0, 100.0, 86.95652173913044)","(19.0, 36.0, 30.666666666666668)","(31.0, 70.0, 63.333333333333336)","(5.5, 7.4, 7.014285714285714)","(31.0, 55.0, 49.0)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 18.5, 18.0)","(4.8, 5.8, 5.751724137931034)","(1.75, 1.99, 1.980625)","(21.0, 34.0, 31.25)"
07-01-2023 17:15:56.622490,"(51.0, 100.0, 86.95652173913044)","(19.0, 36.0, 31.764705882352942)","(31.0, 70.0, 63.333333333333336)","(5.5, 7.4, 7.014285714285714)","(31.0, 55.0, 49.0)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 18.5, 18.0)","(4.8, 5.8, 5.751724137931034)","(1.75, 1.99, 1.980625)","(21.0, 34.0, 31.25)"
07-01-2023 17:15:58.036629,"(51.0, 100.0, 86.95652173913044)","(19.0, 36.0, 31.764705882352942)","(31.0, 70.0, 63.333333333333336)","(5.5, 7.4, 7.133333333333334)","(31.0, 55.0, 49.90909090909091)","(71.0, 140.0, 130.0)","(71.0, 150.0, 123.75)","(11.0, 18.5, 18.0)","(4.8, 5.8, 5.751724137931034)","(1.75, 1.99, 1.980625)","(21.0, 34.0, 31.25)"
07-01-2023 17:15:59.444515,"(51.0, 100.0, 81.53846153846153)","(19.0, 36.0, 32.57142857142857)","(31.0, 70.0, 58.75)","(5.5, 7.2, 7.166666666666667)","(31.0, 55.0, 51.705882352941174)","(71.0, 140.0, 131.42857142857142)","(71.0, 150.0, 123.75)","(11.0, 18.5, 17.416666666666668)","(4.8, 5.8, 5.741666666666666)","(1.75, 1.99, 1.9954166666666666)","(21.0, 34.0, 31.684210526315788)"
07-01-2023 17:16:00.838029,"(51.0, 100.0, 81.53846153846153)","(19.0, 36.0, 32.57142857142857)","(31.0, 70.0, 58.75)","(5.5, 7.2, 7.166666666666667)","(31.0, 55.0, 50.69230769230769)","(71.0, 140.0, 131.42857142857142)","(71.0, 150.0, 123.75)","(11.0, 17.5, 17.416666666666668)","(4.8, 5.8, 5.741666666666666)","(1.75, 2.0, 1.9954166666666666)","(21.0, 34.0, 31.684210526315788)"
07-01-2023 17:16:02.187266,"(51.0, 100.0, 81.53846153846153)","(19.0, 36.0, 32.57142857142857)","(41.0, 70.0, 56.875)","(5.5, 7.2, 6.609999999999999)","(31.0, 55.0, 52.666666666666664)","(71.0, 140.0, 136.0)","(71.0, 150.0, 130.9090909090909)","(11.0, 17.5, 17.416666666666668)","(4.8, 5.8, 5.669387755102041)","(1.75, 2.0, 1.991111111111111)","(21.0, 34.0, 32.926829268292686)"
07-01-2023 17:16:03.575127,"(51.0, 100.0, 81.53846153846153)","(19.0, 36.0, 35.05)","(41.0, 70.0, 66.5)","(5.5, 6.8, 6.613793103448275)","(31.0, 55.0, 53.333333333333336)","(71.0, 140.0, 136.66666666666666)","(71.0, 150.0, 139.23076923076923)","(11.0, 17.5, 18.75)","(4.8, 5.8, 5.68235294117647)","(1.75, 2.0, 1.9804608294930874)","(21.0, 34.0, 33.388888888888886)"
07-01-2023 17:16:04.885503,"(61.0, 100.0, 86.15384615384616)","(19.0, 36.0, 34.972972972972975)","(41.0, 70.0, 66.5)","(5.5, 6.8, 6.515789473684211)","(31.0, 55.0, 53.333333333333336)","(71.0, 140.0, 136.66666666666666)","(71.0, 150.0, 139.23076923076923)","(11.0, 19.0, 18.823529411764707)","(4.8, 5.8, 5.68235294117647)","(1.75, 1.99, 1.9804587155963302)","(21.0, 34.0, 33.42857142857143)"
07-01-2023 17:16:06.244219,"(61.0, 100.0, 86.15384615384616)","(19.0, 36.0, 34.972972972972975)","(41.0, 70.0, 66.5)","(5.5, 6.6, 6.512820512820513)","(31.0, 55.0, 53.333333333333336)","(71.0, 140.0, 136.66666666666666)","(71.0, 150.0, 139.23076923076923)","(11.0, 19.0, 18.75)","(4.8, 5.8, 5.68235294117647)","(1.75, 1.99, 1.9804566210045662)","(21.0, 34.0, 33.42857142857143)"
07-01-2023 17:16:07.558568,"(61.0, 100.0, 86.15384615384616)","(19.0, 36.0, 34.972972972972975)","(41.0, 70.0, 66.5)","(5.5, 6.8, 6.470588235294118)","(31.0, 55.0, 55.333333333333336)","(71.0, 140.0, 136.66666666666666)","(71.0, 150.0, 139.23076923076923)","(11.0, 19.0, 18.416666666666668)","(4.8, 5.8, 5.68235294117647)","(1.75, 1.99, 1.9804566210045662)","(21.0, 34.0, 33.42857142857143)"
07-01-2023 17:16:08.880855,"(61.0, 100.0, 86.15384615384616)","(19.0, 36.0, 35.11764705882353)","(41.0, 70.0, 66.5)","(5.5, 6.8, 6.470588235294118)","(31.0, 60.0, 55.26315789473684)","(71.0, 140.0, 136.66666666666666)","(71.0, 150.0, 139.23076923076923)","(11.0, 19.0, 18.555555555555557)","(4.8, 5.8, 5.68235294117647)","(1.75, 1.99, 1.9804566210045662)","(21.0, 34.0, 33.42857142857143)"
07-01-2023 17:16:10.119121,"(61.0, 100.0, 86.15384615384616)","(19.0, 36.0, 35.11764705882353)","(41.0, 70.0, 66.5)","(5.5, 6.8, 6.463157894736843)","(31.0, 60.0, 55.333333333333336)","(71.0, 140.0, 136.66666666666666)","(71.0, 150.0, 139.23076923076923)","(11.0, 19.0, 18.555555555555557)","(4.8, 5.8, 5.68235294117647)","(1.75, 1.99, 1.9804566210045662)","(21.0, 34.0, 33.42857142857143)"
07-01-2023 17:16:11.329622,"(61.0, 100.0, 86.15384615384616)","(19.0, 36.0, 35.11764705882353)","(41.0, 70.0, 66.5)","(5.5, 6.8, 6.495238095238095)","(31.0, 60.0, 55.333333333333336)","(71.0, 140.0, 136.66666666666666)","(71.0, 150.0, 139.23076923076923)","(11.0, 19.0, 18.666666666666668)","(4.8, 5.8, 5.651111111111112)","(1.75, 1.99, 1.980711111111111)","(21.0, 34.0, 33.48717948717949)"
07-01-2023 17:16:12.547903,"(61.0, 100.0, 86.15384615384616)","(19.0, 36.0, 35.357142857142854)","(41.0, 70.0, 66.5)","(5.5, 6.8, 6.495238095238095)","(31.0, 60.0, 55.333333333333336)","(71.0, 140.0, 136.66666666666666)","(71.0, 150.0, 139.23076923076923)","(11.0, 19.0, 18.666666666666668)","(4.8, 5.7, 5.6421052631578945)","(1.75, 1.99, 1.980279069767442)","(21.0, 34.0, 33.48717948717949)"
07-01-2023 17:16:13.829559,"(61.0, 100.0, 86.15384615384616)","(19.0, 36.0, 35.357142857142854)","(41.0, 70.0, 68.125)","(5.5, 6.8, 6.495238095238095)","(31.0, 60.0, 55.333333333333336)","(71.0, 140.0, 136.66666666666666)","(71.0, 150.0, 139.23076923076923)","(11.0, 19.0, 19.666666666666668)","(4.8, 5.7, 5.635294117647059)","(1.75, 1.99, 1.9705607476635514)","(21.0, 34.0, 33.75757575757576)"
07-01-2023 17:16:15.152257,"(61.0, 100.0, 86.15384615384616)","(19.0, 36.0, 35.45454545454545)","(41.0, 70.0, 68.125)","(5.5, 6.8, 6.495238095238095)","(31.0, 60.0, 55.333333333333336)","(71.0, 140.0, 136.66666666666666)","(71.0, 150.0, 142.0)","(11.0, 20.0, 19.55)","(4.8, 5.7, 5.6450000000000005)","(1.75, 1.99, 1.9742857142857142)","(21.0, 34.0, 33.78947368421053)"
07-01-2023 17:16:16.444035,"(61.0, 100.0, 86.15384615384616)","(19.0, 36.0, 35.170731707317074)","(41.0, 70.0, 65.65217391304348)","(5.5, 6.8, 6.474509803921569)","(31.0, 60.0, 57.67857142857143)","(71.0, 140.0, 138.33333333333334)","(71.0, 150.0, 143.84615384615384)","(11.0, 20.0, 19.454545454545453)","(4.8, 5.7, 5.592063492063492)","(1.75, 1.98, 1.9803703703703703)","(21.0, 34.0, 33.868852459016395)"
07-01-2023 17:16:17.733512,"(61.0, 100.0, 86.15384615384616)","(19.0, 36.0, 35.170731707317074)","(41.0, 70.0, 66.42857142857143)","(5.5, 6.6, 6.483636363636363)","(31.0, 60.0, 57.67857142857143)","(71.0, 140.0, 138.33333333333334)","(71.0, 150.0, 143.84615384615384)","(11.0, 20.0, 19.333333333333332)","(4.8, 5.7, 5.592063492063492)","(1.75, 1.99, 1.9803827751196172)","(21.0, 34.0, 33.868852459016395)"
07-01-2023 17:16:19.076479,"(61.0, 100.0, 86.15384615384616)","(19.0, 36.0, 35.170731707317074)","(41.0, 70.0, 66.42857142857143)","(5.5, 6.6, 6.476923076923077)","(31.0, 60.0, 52.45454545454545)","(71.0, 140.0, 138.33333333333334)","(71.0, 150.0, 143.84615384615384)","(11.0, 20.0, 19.333333333333332)","(4.8, 5.7, 5.596969696969697)","(1.75, 1.99, 1.9803827751196172)","(21.0, 34.0, 33.868852459016395)"
07-01-2023 17:16:20.461102,"(61.0, 100.0, 86.15384615384616)","(20.0, 36.0, 35.19047619047619)","(41.0, 70.0, 66.42857142857143)","(5.5, 6.6, 6.368)","(31.0, 55.0, 49.714285714285715)","(71.0, 140.0, 138.33333333333334)","(71.0, 150.0, 143.84615384615384)","(11.0, 20.0, 19.625)","(5.0, 5.7, 5.633333333333333)","(1.75, 1.99, 1.9810132158590308)","(21.0, 34.0, 33.87096774193548)"
07-01-2023 17:16:21.860517,"(61.0, 100.0, 87.14285714285714)","(20.0, 36.0, 35.19047619047619)","(41.0, 70.0, 66.42857142857143)","(5.5, 6.4, 6.368)","(31.0, 50.0, 49.714285714285715)","(71.0, 140.0, 138.33333333333334)","(71.0, 150.0, 143.84615384615384)","(11.0, 20.0, 19.625)","(5.0, 5.7, 5.633333333333333)","(1.75, 1.99, 1.9810132158590308)","(21.0, 34.0, 33.87096774193548)"
07-01-2023 17:16:23.232114,"(61.0, 100.0, 87.14285714285714)","(20.0, 36.0, 35.19047619047619)","(41.0, 70.0, 66.42857142857143)","(5.5, 6.4, 6.368)","(31.0, 50.0, 49.6)","(71.0, 140.0, 138.33333333333334)","(71.0, 150.0, 143.84615384615384)","(11.0, 20.0, 19.625)","(5.0, 5.7, 5.633333333333333)","(1.75, 1.99, 1.9810132158590308)","(21.0, 34.0, 33.87096774193548)"
07-01-2023 17:16:24.721458,"(61.0, 100.0, 86.15384615384616)","(20.0, 36.0, 35.19047619047619)","(41.0, 70.0, 66.42857142857143)","(5.5, 6.4, 6.342857142857143)","(31.0, 50.0, 49.333333333333336)","(71.0, 140.0, 138.33333333333334)","(71.0, 150.0, 143.84615384615384)","(12.0, 20.0, 19.625)","(5.0, 5.7, 5.633333333333333)","(1.75, 1.99, 1.9810132158590308)","(21.0, 34.0, 33.87096774193548)"
07-01-2023 17:16:26.057828,"(61.0, 100.0, 86.15384615384616)","(20.0, 36.0, 35.0)","(41.0, 70.0, 66.25)","(5.5, 6.4, 6.372413793103449)","(31.0, 50.0, 48.4)","(71.0, 140.0, 132.5)","(71.0, 150.0, 134.0)","(12.0, 20.0, 19.32)","(5.0, 5.7, 5.658823529411765)","(1.75, 1.99, 1.988888888888889)","(21.0, 34.0, 33.38461538461539)"
