,Our Bella Lucia,Wild Man,Linxx,My Magic Merlin,Waitpinga Lad,Cutty Sark,Murranji Track
926,"[datetime.datetime(2022, 11, 28, 20, 7, 16, 446349), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 16, 446349), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 7, 16, 446349), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 20, 7, 16, 446349), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 16, 446349), 11.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 7, 16, 446349), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 16, 446349), 3.5, 4.9]"
927,"[datetime.datetime(2022, 11, 28, 20, 7, 17, 625422), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 17, 625422), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 7, 17, 625422), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 20, 7, 17, 625422), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 17, 625422), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 7, 17, 625422), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 17, 625422), 3.5, 4.9]"
928,"[datetime.datetime(2022, 11, 28, 20, 7, 18, 809744), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 18, 809744), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 7, 18, 809744), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 20, 7, 18, 809744), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 18, 809744), 11.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 7, 18, 809744), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 18, 809744), 3.5, 4.9]"
929,"[datetime.datetime(2022, 11, 28, 20, 7, 19, 985982), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 19, 985982), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 7, 19, 985982), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 20, 7, 19, 985982), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 19, 985982), 11.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 7, 19, 985982), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 19, 985982), 3.5, 4.9]"
930,"[datetime.datetime(2022, 11, 28, 20, 7, 21, 171774), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 21, 171774), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 7, 21, 171774), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 20, 7, 21, 171774), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 21, 171774), 11.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 7, 21, 171774), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 21, 171774), 3.5, 4.9]"
931,"[datetime.datetime(2022, 11, 28, 20, 7, 22, 339486), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 7, 22, 339486), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 7, 22, 339486), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 20, 7, 22, 339486), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 22, 339486), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 7, 22, 339486), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 22, 339486), 3.5, 4.9]"
932,"[datetime.datetime(2022, 11, 28, 20, 7, 23, 507744), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 7, 23, 507744), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 23, 507744), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 23, 507744), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 23, 507744), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 23, 507744), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 23, 507744), 3.5, 4.9]"
933,"[datetime.datetime(2022, 11, 28, 20, 7, 24, 672920), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 7, 24, 672920), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 24, 672920), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 24, 672920), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 24, 672920), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 24, 672920), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 24, 672920), 3.5, 4.9]"
934,"[datetime.datetime(2022, 11, 28, 20, 7, 25, 838959), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 7, 25, 838959), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 25, 838959), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 25, 838959), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 25, 838959), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 25, 838959), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 25, 838959), 3.5, 4.9]"
935,"[datetime.datetime(2022, 11, 28, 20, 7, 27, 8368), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 7, 27, 8368), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 27, 8368), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 27, 8368), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 27, 8368), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 27, 8368), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 27, 8368), 3.5, 4.9]"
936,"[datetime.datetime(2022, 11, 28, 20, 7, 28, 190795), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 7, 28, 190795), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 28, 190795), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 28, 190795), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 28, 190795), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 28, 190795), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 28, 190795), 3.5, 4.9]"
937,"[datetime.datetime(2022, 11, 28, 20, 7, 29, 359079), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 7, 29, 359079), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 29, 359079), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 29, 359079), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 29, 359079), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 29, 359079), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 29, 359079), 3.5, 4.9]"
938,"[datetime.datetime(2022, 11, 28, 20, 7, 30, 520305), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 7, 30, 520305), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 30, 520305), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 30, 520305), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 30, 520305), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 30, 520305), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 30, 520305), 3.5, 4.9]"
939,"[datetime.datetime(2022, 11, 28, 20, 7, 31, 682220), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 7, 31, 682220), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 31, 682220), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 31, 682220), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 31, 682220), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 31, 682220), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 31, 682220), 3.5, 4.9]"
940,"[datetime.datetime(2022, 11, 28, 20, 7, 32, 848428), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 7, 32, 848428), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 32, 848428), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 32, 848428), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 32, 848428), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 32, 848428), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 32, 848428), 3.5, 4.9]"
941,"[datetime.datetime(2022, 11, 28, 20, 7, 34, 14173), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 7, 34, 14173), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 34, 14173), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 34, 14173), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 34, 14173), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 34, 14173), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 34, 14173), 3.5, 4.9]"
942,"[datetime.datetime(2022, 11, 28, 20, 7, 35, 181824), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 7, 35, 181824), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 35, 181824), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 35, 181824), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 35, 181824), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 35, 181824), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 35, 182823), 3.5, 4.9]"
943,"[datetime.datetime(2022, 11, 28, 20, 7, 36, 351542), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 7, 36, 351542), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 36, 351542), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 36, 351542), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 36, 351542), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 36, 351542), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 36, 351542), 3.5, 4.9]"
944,"[datetime.datetime(2022, 11, 28, 20, 7, 37, 525670), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 7, 37, 525670), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 37, 525670), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 37, 525670), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 37, 525670), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 37, 525670), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 37, 525670), 3.5, 4.9]"
945,"[datetime.datetime(2022, 11, 28, 20, 7, 38, 704179), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 7, 38, 704179), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 38, 704179), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 38, 704179), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 38, 704179), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 38, 704179), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 38, 704179), 3.5, 4.9]"
946,"[datetime.datetime(2022, 11, 28, 20, 7, 39, 875286), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 7, 39, 875286), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 39, 875286), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 39, 875286), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 39, 875286), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 39, 875286), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 39, 875286), 3.5, 4.9]"
947,"[datetime.datetime(2022, 11, 28, 20, 7, 41, 37149), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 7, 41, 37149), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 41, 37149), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 41, 37149), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 41, 37149), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 41, 37149), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 41, 37149), 3.5, 4.9]"
948,"[datetime.datetime(2022, 11, 28, 20, 7, 42, 210175), 18.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 7, 42, 210175), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 42, 210175), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 42, 210175), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 42, 210175), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 42, 210175), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 42, 210175), 3.5, 4.9]"
949,"[datetime.datetime(2022, 11, 28, 20, 7, 43, 385334), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 43, 385334), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 43, 385334), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 43, 385334), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 43, 385334), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 43, 385334), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 43, 385334), 3.5, 4.9]"
950,"[datetime.datetime(2022, 11, 28, 20, 7, 44, 553921), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 44, 553921), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 44, 553921), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 44, 553921), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 44, 553921), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 44, 553921), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 44, 553921), 3.5, 4.9]"
951,"[datetime.datetime(2022, 11, 28, 20, 7, 45, 715666), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 45, 715666), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 45, 715666), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 45, 715666), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 45, 715666), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 45, 715666), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 45, 715666), 3.5, 4.9]"
952,"[datetime.datetime(2022, 11, 28, 20, 7, 46, 883039), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 46, 883039), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 46, 883039), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 46, 883039), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 46, 883039), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 46, 883039), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 46, 883039), 3.5, 4.9]"
953,"[datetime.datetime(2022, 11, 28, 20, 7, 48, 46825), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 48, 46825), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 48, 46825), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 48, 46825), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 48, 46825), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 48, 46825), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 48, 46825), 3.5, 4.9]"
954,"[datetime.datetime(2022, 11, 28, 20, 7, 49, 214045), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 49, 214045), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 49, 214045), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 49, 214045), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 49, 214045), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 49, 214045), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 49, 214045), 3.5, 4.9]"
955,"[datetime.datetime(2022, 11, 28, 20, 7, 50, 390812), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 50, 390812), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 50, 390812), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 50, 390812), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 50, 390812), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 50, 390812), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 50, 390812), 3.5, 4.9]"
956,"[datetime.datetime(2022, 11, 28, 20, 7, 51, 560922), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 51, 560922), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 51, 560922), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 51, 560922), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 51, 560922), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 51, 560922), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 51, 560922), 3.5, 4.9]"
957,"[datetime.datetime(2022, 11, 28, 20, 7, 52, 734805), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 52, 734805), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 52, 734805), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 52, 734805), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 52, 734805), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 52, 734805), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 52, 734805), 3.5, 4.9]"
958,"[datetime.datetime(2022, 11, 28, 20, 7, 53, 912671), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 53, 912671), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 53, 912671), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 53, 912671), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 53, 912671), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 53, 912671), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 53, 912671), 3.5, 4.9]"
959,"[datetime.datetime(2022, 11, 28, 20, 7, 55, 143988), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 55, 143988), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 55, 143988), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 55, 143988), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 55, 143988), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 55, 143988), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 55, 143988), 3.5, 4.9]"
960,"[datetime.datetime(2022, 11, 28, 20, 7, 56, 317219), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 56, 317219), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 56, 317219), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 56, 317219), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 56, 317219), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 56, 317219), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 56, 317219), 3.5, 4.9]"
961,"[datetime.datetime(2022, 11, 28, 20, 7, 57, 487560), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 57, 487560), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 57, 487560), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 57, 487560), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 57, 487560), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 57, 487560), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 57, 487560), 3.5, 4.9]"
962,"[datetime.datetime(2022, 11, 28, 20, 7, 58, 654635), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 58, 654635), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 58, 654635), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 58, 654635), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 58, 654635), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 58, 654635), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 58, 654635), 3.5, 4.9]"
963,"[datetime.datetime(2022, 11, 28, 20, 7, 59, 817580), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 7, 59, 817580), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 7, 59, 817580), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 7, 59, 817580), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 7, 59, 817580), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 7, 59, 817580), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 7, 59, 817580), 3.5, 4.9]"
964,"[datetime.datetime(2022, 11, 28, 20, 8, 0, 979882), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 8, 0, 979882), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 8, 0, 979882), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 8, 0, 979882), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 0, 979882), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 8, 0, 979882), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 8, 0, 979882), 3.5, 4.9]"
965,"[datetime.datetime(2022, 11, 28, 20, 8, 2, 159733), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 8, 2, 159733), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 8, 2, 159733), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 8, 2, 159733), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 2, 159733), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 8, 2, 159733), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 8, 2, 159733), 3.5, 4.9]"
966,"[datetime.datetime(2022, 11, 28, 20, 8, 3, 341123), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 8, 3, 341123), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 8, 3, 341123), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 8, 3, 341123), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 3, 341123), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 8, 3, 341123), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 8, 3, 341123), 3.5, 4.9]"
967,"[datetime.datetime(2022, 11, 28, 20, 8, 4, 514998), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 8, 4, 514998), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 8, 4, 514998), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 8, 4, 514998), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 4, 514998), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 8, 4, 514998), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 8, 4, 514998), 3.5, 4.9]"
968,"[datetime.datetime(2022, 11, 28, 20, 8, 5, 681245), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 8, 5, 681245), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 8, 5, 681245), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 8, 5, 681245), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 5, 681245), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 8, 5, 681245), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 8, 5, 681245), 3.5, 4.9]"
969,"[datetime.datetime(2022, 11, 28, 20, 8, 6, 845118), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 8, 6, 845118), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 8, 6, 845118), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 8, 6, 845118), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 6, 845118), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 8, 6, 845118), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 8, 6, 845118), 3.5, 4.9]"
970,"[datetime.datetime(2022, 11, 28, 20, 8, 8, 8983), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 8, 8, 8983), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 8, 8, 8983), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 8, 8, 8983), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 8, 8983), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 8, 8, 8983), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 8, 8, 8983), 3.5, 4.9]"
971,"[datetime.datetime(2022, 11, 28, 20, 8, 9, 174078), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 8, 9, 174078), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 8, 9, 174078), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 8, 9, 174078), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 9, 174078), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 8, 9, 174078), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 20, 8, 9, 174078), 3.5, 4.9]"
