,Birdie Blue,What A Tart,Despeight All Odds,Emperors Song,Sugar Britches,Lady Breanna,Lady Madison,Orbette
1415,"[datetime.datetime(2022, 11, 28, 10, 56, 54, 300129), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 56, 54, 300129), 20.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 56, 54, 300129), 3.1, 4.1]","[datetime.datetime(2022, 11, 28, 10, 56, 54, 300129), 2.9, 6.0]","[datetime.datetime(2022, 11, 28, 10, 56, 54, 300129), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 56, 54, 300129), 20.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 56, 54, 300129), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 10, 56, 54, 300129), 5.0, 5.6]"
1416,"[datetime.datetime(2022, 11, 28, 10, 56, 55, 445562), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 56, 55, 445562), 20.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 56, 55, 445562), 3.1, 4.1]","[datetime.datetime(2022, 11, 28, 10, 56, 55, 445562), 2.9, 6.0]","[datetime.datetime(2022, 11, 28, 10, 56, 55, 445562), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 56, 55, 445562), 20.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 56, 55, 445562), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 10, 56, 55, 445562), 5.0, 5.6]"
1417,"[datetime.datetime(2022, 11, 28, 10, 56, 56, 582247), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 56, 56, 582247), 21.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 56, 56, 582247), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 56, 56, 582247), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 56, 56, 582247), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 56, 56, 582247), 26.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 56, 56, 582247), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 10, 56, 56, 582247), 4.6, 5.6]"
1418,"[datetime.datetime(2022, 11, 28, 10, 56, 57, 721951), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 56, 57, 721951), 21.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 56, 57, 721951), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 56, 57, 721951), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 56, 57, 721951), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 56, 57, 721951), 26.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 56, 57, 721951), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 10, 56, 57, 721951), 4.6, 5.6]"
1419,"[datetime.datetime(2022, 11, 28, 10, 56, 58, 860798), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 56, 58, 860798), 21.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 56, 58, 860798), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 56, 58, 860798), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 56, 58, 860798), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 56, 58, 860798), 26.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 56, 58, 860798), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 10, 56, 58, 860798), 4.6, 5.6]"
1420,"[datetime.datetime(2022, 11, 28, 10, 56, 59, 999554), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 56, 59, 999554), 21.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 56, 59, 999554), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 56, 59, 999554), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 56, 59, 999554), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 56, 59, 999554), 26.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 56, 59, 999554), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 10, 56, 59, 999554), 4.6, 5.6]"
1421,"[datetime.datetime(2022, 11, 28, 10, 57, 1, 134676), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 1, 134676), 21.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 57, 1, 134676), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 57, 1, 134676), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 1, 134676), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 1, 134676), 26.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 57, 1, 134676), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 10, 57, 1, 134676), 4.6, 5.6]"
1422,"[datetime.datetime(2022, 11, 28, 10, 57, 2, 274681), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 2, 274681), 21.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 57, 2, 274681), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 10, 57, 2, 274681), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 2, 274681), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 2, 274681), 26.0, 190.0]","[datetime.datetime(2022, 11, 28, 10, 57, 2, 274681), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 10, 57, 2, 274681), 4.6, 8.0]"
1423,"[datetime.datetime(2022, 11, 28, 10, 57, 3, 410240), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 3, 410240), 21.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 57, 3, 410240), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 10, 57, 3, 410240), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 3, 410240), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 3, 410240), 26.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 57, 3, 410240), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 3, 410240), 4.6, 7.6]"
1424,"[datetime.datetime(2022, 11, 28, 10, 57, 4, 545128), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 4, 545128), 21.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 57, 4, 545128), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 10, 57, 4, 545128), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 4, 545128), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 4, 545128), 26.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 57, 4, 545128), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 4, 545128), 4.6, 7.6]"
1425,"[datetime.datetime(2022, 11, 28, 10, 57, 5, 697412), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 5, 697412), 21.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 57, 5, 697412), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 10, 57, 5, 697412), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 5, 697412), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 5, 697412), 26.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 57, 5, 697412), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 5, 697412), 4.6, 7.6]"
1426,"[datetime.datetime(2022, 11, 28, 10, 57, 6, 837703), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 6, 837703), 21.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 57, 6, 837703), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 10, 57, 6, 837703), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 6, 837703), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 6, 837703), 26.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 57, 6, 837703), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 6, 837703), 4.6, 7.6]"
1427,"[datetime.datetime(2022, 11, 28, 10, 57, 7, 998260), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 7, 998260), 21.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 57, 7, 998260), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 10, 57, 7, 998260), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 7, 998260), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 7, 998260), 26.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 57, 7, 998260), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 7, 998260), 4.6, 7.4]"
1428,"[datetime.datetime(2022, 11, 28, 10, 57, 9, 159399), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 9, 159399), 21.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 57, 9, 159399), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 10, 57, 9, 159399), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 9, 159399), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 9, 159399), 26.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 57, 9, 159399), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 9, 159399), 4.6, 7.4]"
1429,"[datetime.datetime(2022, 11, 28, 10, 57, 10, 302919), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 10, 302919), 21.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 57, 10, 302919), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 10, 57, 10, 302919), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 10, 302919), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 10, 302919), 26.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 57, 10, 302919), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 10, 302919), 4.6, 7.4]"
1430,"[datetime.datetime(2022, 11, 28, 10, 57, 11, 440952), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 11, 440952), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 11, 440952), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 10, 57, 11, 440952), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 11, 440952), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 11, 440952), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 11, 440952), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 11, 440952), 4.6, 7.4]"
1431,"[datetime.datetime(2022, 11, 28, 10, 57, 12, 579238), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 12, 579238), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 12, 579238), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 10, 57, 12, 579238), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 12, 579238), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 12, 579238), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 12, 579238), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 12, 579238), 4.6, 7.4]"
1432,"[datetime.datetime(2022, 11, 28, 10, 57, 13, 710718), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 13, 710718), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 13, 710718), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 10, 57, 13, 710718), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 13, 710718), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 13, 710718), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 13, 710718), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 13, 710718), 4.6, 7.4]"
1433,"[datetime.datetime(2022, 11, 28, 10, 57, 14, 837650), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 14, 837650), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 14, 837650), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 10, 57, 14, 837650), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 14, 837650), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 14, 837650), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 14, 837650), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 14, 837650), 4.6, 7.4]"
1434,"[datetime.datetime(2022, 11, 28, 10, 57, 15, 969110), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 15, 969110), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 15, 969110), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 10, 57, 15, 969110), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 15, 969110), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 15, 969110), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 15, 969110), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 15, 969110), 4.6, 7.4]"
1435,"[datetime.datetime(2022, 11, 28, 10, 57, 17, 96602), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 17, 96602), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 17, 96602), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 10, 57, 17, 96602), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 17, 96602), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 17, 96602), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 17, 96602), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 17, 96602), 4.6, 7.4]"
1436,"[datetime.datetime(2022, 11, 28, 10, 57, 18, 240907), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 18, 240907), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 18, 240907), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 10, 57, 18, 240907), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 18, 240907), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 18, 240907), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 18, 240907), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 18, 240907), 4.6, 7.4]"
1437,"[datetime.datetime(2022, 11, 28, 10, 57, 19, 433118), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 19, 433118), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 19, 433118), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 10, 57, 19, 433118), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 19, 433118), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 19, 433118), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 19, 433118), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 19, 433118), 4.6, 7.4]"
1438,"[datetime.datetime(2022, 11, 28, 10, 57, 20, 601591), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 20, 601591), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 20, 601591), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 10, 57, 20, 601591), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 20, 601591), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 20, 601591), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 20, 601591), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 20, 601591), 4.6, 7.4]"
1439,"[datetime.datetime(2022, 11, 28, 10, 57, 21, 744061), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 21, 744061), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 21, 744061), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 10, 57, 21, 744061), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 21, 744061), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 21, 744061), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 21, 744061), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 21, 744061), 4.6, 7.4]"
1440,"[datetime.datetime(2022, 11, 28, 10, 57, 22, 921633), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 22, 921633), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 22, 921633), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 57, 22, 921633), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 22, 921633), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 22, 921633), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 22, 921633), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 22, 921633), 4.6, 7.4]"
1441,"[datetime.datetime(2022, 11, 28, 10, 57, 24, 60334), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 24, 60334), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 24, 60334), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 57, 24, 60334), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 24, 60334), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 24, 60334), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 24, 60334), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 24, 60334), 4.6, 7.4]"
1442,"[datetime.datetime(2022, 11, 28, 10, 57, 25, 256312), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 25, 256312), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 25, 256312), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 57, 25, 256312), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 25, 256312), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 25, 256312), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 25, 256312), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 25, 256312), 4.6, 7.4]"
1443,"[datetime.datetime(2022, 11, 28, 10, 57, 26, 423570), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 26, 423570), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 26, 423570), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 57, 26, 423570), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 26, 423570), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 26, 423570), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 26, 423570), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 26, 423570), 4.6, 7.4]"
1444,"[datetime.datetime(2022, 11, 28, 10, 57, 27, 584411), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 27, 584411), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 27, 584411), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 57, 27, 584411), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 27, 584411), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 27, 584411), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 27, 584411), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 27, 584411), 4.6, 7.4]"
1445,"[datetime.datetime(2022, 11, 28, 10, 57, 28, 750612), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 28, 750612), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 28, 750612), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 57, 28, 750612), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 28, 750612), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 28, 750612), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 28, 750612), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 28, 750612), 4.6, 7.4]"
1446,"[datetime.datetime(2022, 11, 28, 10, 57, 29, 892714), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 29, 892714), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 29, 892714), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 57, 29, 892714), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 29, 892714), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 29, 892714), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 29, 892714), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 29, 892714), 4.6, 7.4]"
1447,"[datetime.datetime(2022, 11, 28, 10, 57, 31, 76726), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 31, 76726), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 31, 76726), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 57, 31, 76726), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 31, 76726), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 31, 76726), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 31, 76726), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 31, 76726), 4.6, 7.4]"
1448,"[datetime.datetime(2022, 11, 28, 10, 57, 32, 208920), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 208920), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 208920), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 208920), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 208920), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 208920), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 208920), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 208920), 4.6, 7.4]"
1449,"[datetime.datetime(2022, 11, 28, 10, 57, 33, 373971), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 373971), 21.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 373971), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 373971), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 373971), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 373971), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 373971), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 373971), 4.6, 7.4]"
1450,"[datetime.datetime(2022, 11, 28, 10, 57, 34, 534113), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 534113), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 534113), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 534113), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 534113), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 534113), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 534113), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 534113), 4.6, 7.4]"
1451,"[datetime.datetime(2022, 11, 28, 10, 57, 35, 715456), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 715456), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 715456), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 715456), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 715456), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 715456), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 715456), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 715456), 4.6, 7.4]"
1452,"[datetime.datetime(2022, 11, 28, 10, 57, 36, 858534), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 36, 858534), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 36, 858534), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 57, 36, 858534), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 36, 858534), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 36, 858534), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 36, 858534), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 36, 858534), 4.6, 7.4]"
1453,"[datetime.datetime(2022, 11, 28, 10, 57, 38, 12913), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 12913), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 12913), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 12913), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 12913), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 12913), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 12913), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 12913), 4.6, 7.4]"
1454,"[datetime.datetime(2022, 11, 28, 10, 57, 39, 159024), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 159024), 21.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 159024), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 159024), 3.2, 6.0]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 159024), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 159024), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 159024), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 159024), 4.6, 7.4]"
