,Coorong Cam,Paw Some Sloane,Terrific Arnold,Zipping Daria,Terrific Tyla,Allinga Molly,Emerley Star,Barefoot Rebel
519,"[datetime.datetime(2022, 11, 28, 19, 43, 18, 430598), 2.15, 2.7]","[datetime.datetime(2022, 11, 28, 19, 43, 18, 430598), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 18, 430598), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 18, 430598), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 18, 430598), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 18, 430598), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 18, 430598), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 18, 430598), 6.5, 12.5]"
520,"[datetime.datetime(2022, 11, 28, 19, 43, 19, 578711), 2.15, 2.7]","[datetime.datetime(2022, 11, 28, 19, 43, 19, 578711), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 19, 578711), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 19, 578711), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 19, 578711), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 19, 578711), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 19, 578711), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 19, 578711), 6.5, 12.5]"
521,"[datetime.datetime(2022, 11, 28, 19, 43, 20, 707563), 2.15, 2.7]","[datetime.datetime(2022, 11, 28, 19, 43, 20, 707563), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 20, 707563), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 20, 707563), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 20, 707563), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 20, 707563), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 20, 707563), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 20, 707563), 6.5, 12.5]"
522,"[datetime.datetime(2022, 11, 28, 19, 43, 21, 842437), 2.15, 2.68]","[datetime.datetime(2022, 11, 28, 19, 43, 21, 842437), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 21, 842437), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 21, 842437), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 21, 842437), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 21, 842437), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 21, 842437), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 21, 842437), 6.5, 12.5]"
523,"[datetime.datetime(2022, 11, 28, 19, 43, 22, 971564), 2.15, 2.68]","[datetime.datetime(2022, 11, 28, 19, 43, 22, 971564), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 22, 971564), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 22, 971564), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 22, 971564), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 22, 971564), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 22, 971564), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 22, 971564), 6.5, 12.5]"
524,"[datetime.datetime(2022, 11, 28, 19, 43, 24, 93806), 2.15, 2.68]","[datetime.datetime(2022, 11, 28, 19, 43, 24, 93806), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 24, 93806), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 24, 93806), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 24, 93806), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 24, 93806), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 24, 93806), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 24, 93806), 6.5, 12.5]"
525,"[datetime.datetime(2022, 11, 28, 19, 43, 25, 226667), 2.15, 2.68]","[datetime.datetime(2022, 11, 28, 19, 43, 25, 226667), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 25, 226667), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 25, 226667), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 25, 226667), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 25, 226667), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 25, 226667), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 25, 226667), 6.5, 12.5]"
526,"[datetime.datetime(2022, 11, 28, 19, 43, 26, 360713), 2.15, 2.68]","[datetime.datetime(2022, 11, 28, 19, 43, 26, 360713), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 26, 360713), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 26, 360713), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 26, 360713), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 26, 360713), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 26, 360713), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 26, 360713), 6.5, 12.5]"
527,"[datetime.datetime(2022, 11, 28, 19, 43, 27, 496253), 2.15, 2.68]","[datetime.datetime(2022, 11, 28, 19, 43, 27, 496253), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 27, 496253), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 27, 496253), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 27, 496253), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 27, 496253), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 27, 496253), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 27, 496253), 6.5, 12.5]"
528,"[datetime.datetime(2022, 11, 28, 19, 43, 28, 624710), 2.15, 2.68]","[datetime.datetime(2022, 11, 28, 19, 43, 28, 624710), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 28, 624710), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 28, 624710), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 28, 624710), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 28, 624710), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 28, 624710), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 28, 624710), 6.5, 12.5]"
529,"[datetime.datetime(2022, 11, 28, 19, 43, 29, 756501), 2.15, 2.68]","[datetime.datetime(2022, 11, 28, 19, 43, 29, 756501), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 29, 756501), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 29, 756501), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 29, 756501), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 29, 756501), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 29, 756501), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 29, 756501), 6.5, 12.5]"
530,"[datetime.datetime(2022, 11, 28, 19, 43, 30, 880613), 2.15, 2.68]","[datetime.datetime(2022, 11, 28, 19, 43, 30, 880613), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 30, 880613), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 30, 880613), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 30, 880613), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 30, 880613), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 30, 880613), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 30, 880613), 6.5, 12.5]"
531,"[datetime.datetime(2022, 11, 28, 19, 43, 32, 12415), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 19, 43, 32, 12415), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 32, 12415), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 32, 12415), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 32, 12415), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 32, 12415), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 32, 12415), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 32, 12415), 6.5, 12.5]"
532,"[datetime.datetime(2022, 11, 28, 19, 43, 33, 140900), 2.15, 2.66]","[datetime.datetime(2022, 11, 28, 19, 43, 33, 140900), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 33, 140900), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 33, 140900), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 33, 140900), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 33, 140900), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 33, 140900), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 33, 140900), 6.5, 12.5]"
533,"[datetime.datetime(2022, 11, 28, 19, 43, 34, 277553), 2.15, 2.66]","[datetime.datetime(2022, 11, 28, 19, 43, 34, 277553), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 34, 277553), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 34, 277553), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 34, 277553), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 34, 277553), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 34, 277553), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 34, 277553), 6.5, 12.5]"
534,"[datetime.datetime(2022, 11, 28, 19, 43, 35, 412351), 2.15, 2.66]","[datetime.datetime(2022, 11, 28, 19, 43, 35, 412351), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 35, 412351), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 35, 412351), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 35, 412351), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 35, 412351), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 35, 412351), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 35, 412351), 6.5, 12.5]"
535,"[datetime.datetime(2022, 11, 28, 19, 43, 36, 535597), 2.15, 2.66]","[datetime.datetime(2022, 11, 28, 19, 43, 36, 535597), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 36, 535597), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 36, 535597), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 36, 535597), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 36, 535597), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 36, 535597), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 36, 535597), 6.5, 12.5]"
536,"[datetime.datetime(2022, 11, 28, 19, 43, 37, 666681), 2.15, 2.66]","[datetime.datetime(2022, 11, 28, 19, 43, 37, 666681), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 37, 666681), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 37, 666681), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 37, 666681), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 37, 666681), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 37, 666681), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 37, 666681), 6.5, 12.5]"
537,"[datetime.datetime(2022, 11, 28, 19, 43, 38, 790111), 2.15, 2.66]","[datetime.datetime(2022, 11, 28, 19, 43, 38, 790111), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 38, 790111), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 38, 790111), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 38, 790111), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 38, 790111), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 38, 790111), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 38, 790111), 6.5, 12.5]"
538,"[datetime.datetime(2022, 11, 28, 19, 43, 39, 927866), 2.15, 2.66]","[datetime.datetime(2022, 11, 28, 19, 43, 39, 927866), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 39, 927866), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 39, 927866), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 39, 927866), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 39, 927866), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 39, 927866), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 39, 927866), 6.5, 12.5]"
539,"[datetime.datetime(2022, 11, 28, 19, 43, 41, 58271), 2.15, 2.66]","[datetime.datetime(2022, 11, 28, 19, 43, 41, 58271), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 41, 58271), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 41, 58271), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 41, 58271), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 41, 58271), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 41, 58271), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 41, 58271), 6.5, 12.5]"
540,"[datetime.datetime(2022, 11, 28, 19, 43, 42, 190561), 2.15, 2.66]","[datetime.datetime(2022, 11, 28, 19, 43, 42, 190561), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 42, 190561), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 42, 190561), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 42, 190561), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 42, 190561), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 42, 190561), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 42, 190561), 6.5, 12.5]"
541,"[datetime.datetime(2022, 11, 28, 19, 43, 43, 318068), 2.15, 2.64]","[datetime.datetime(2022, 11, 28, 19, 43, 43, 318068), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 43, 318068), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 43, 318068), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 43, 318068), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 43, 318068), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 43, 318068), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 43, 318068), 6.5, 12.5]"
542,"[datetime.datetime(2022, 11, 28, 19, 43, 44, 449152), 2.15, 2.64]","[datetime.datetime(2022, 11, 28, 19, 43, 44, 449152), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 44, 449152), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 44, 449152), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 44, 449152), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 44, 449152), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 44, 449152), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 44, 449152), 6.5, 12.5]"
543,"[datetime.datetime(2022, 11, 28, 19, 43, 45, 582404), 2.15, 2.64]","[datetime.datetime(2022, 11, 28, 19, 43, 45, 582404), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 45, 582404), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 45, 582404), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 45, 582404), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 45, 582404), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 45, 582404), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 45, 582404), 6.5, 12.5]"
544,"[datetime.datetime(2022, 11, 28, 19, 43, 46, 711666), 2.15, 2.64]","[datetime.datetime(2022, 11, 28, 19, 43, 46, 711666), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 46, 711666), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 46, 711666), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 46, 711666), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 46, 711666), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 46, 711666), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 46, 711666), 6.5, 12.5]"
545,"[datetime.datetime(2022, 11, 28, 19, 43, 47, 843831), 2.15, 2.64]","[datetime.datetime(2022, 11, 28, 19, 43, 47, 843831), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 47, 843831), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 47, 843831), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 47, 843831), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 47, 843831), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 47, 843831), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 47, 843831), 6.5, 12.5]"
546,"[datetime.datetime(2022, 11, 28, 19, 43, 48, 975389), 2.15, 2.64]","[datetime.datetime(2022, 11, 28, 19, 43, 48, 975389), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 48, 975389), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 48, 975389), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 48, 975389), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 48, 975389), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 48, 975389), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 48, 975389), 6.5, 12.5]"
547,"[datetime.datetime(2022, 11, 28, 19, 43, 50, 142797), 2.15, 2.64]","[datetime.datetime(2022, 11, 28, 19, 43, 50, 142797), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 50, 142797), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 50, 142797), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 50, 142797), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 50, 142797), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 50, 142797), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 50, 142797), 6.5, 12.5]"
548,"[datetime.datetime(2022, 11, 28, 19, 43, 51, 292719), 2.15, 2.64]","[datetime.datetime(2022, 11, 28, 19, 43, 51, 292719), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 51, 292719), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 51, 292719), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 51, 292719), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 51, 292719), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 51, 292719), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 51, 292719), 6.5, 12.5]"
549,"[datetime.datetime(2022, 11, 28, 19, 43, 52, 424974), 2.15, 2.64]","[datetime.datetime(2022, 11, 28, 19, 43, 52, 424974), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 52, 424974), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 52, 424974), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 52, 424974), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 52, 424974), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 52, 424974), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 52, 424974), 6.5, 12.5]"
550,"[datetime.datetime(2022, 11, 28, 19, 43, 53, 552322), 2.15, 2.62]","[datetime.datetime(2022, 11, 28, 19, 43, 53, 552322), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 53, 552322), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 53, 552322), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 53, 552322), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 53, 552322), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 53, 552322), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 53, 552322), 6.5, 12.5]"
551,"[datetime.datetime(2022, 11, 28, 19, 43, 54, 687042), 2.15, 2.62]","[datetime.datetime(2022, 11, 28, 19, 43, 54, 687042), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 54, 687042), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 54, 687042), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 54, 687042), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 54, 687042), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 54, 687042), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 54, 687042), 6.5, 12.5]"
552,"[datetime.datetime(2022, 11, 28, 19, 43, 55, 812047), 2.15, 2.62]","[datetime.datetime(2022, 11, 28, 19, 43, 55, 812047), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 55, 812047), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 55, 812047), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 19, 43, 55, 812047), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 55, 812047), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 55, 812047), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 55, 812047), 6.5, 12.5]"
553,"[datetime.datetime(2022, 11, 28, 19, 43, 56, 944183), 2.15, 2.62]","[datetime.datetime(2022, 11, 28, 19, 43, 56, 944183), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 56, 944183), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 56, 944183), 3.3, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 56, 944183), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 56, 944183), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 56, 944183), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 56, 944183), 6.5, 12.5]"
554,"[datetime.datetime(2022, 11, 28, 19, 43, 58, 73712), 2.15, 2.62]","[datetime.datetime(2022, 11, 28, 19, 43, 58, 73712), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 58, 73712), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 58, 73712), 3.3, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 58, 73712), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 58, 73712), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 58, 73712), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 58, 73712), 6.5, 12.5]"
555,"[datetime.datetime(2022, 11, 28, 19, 43, 59, 197354), 2.15, 2.62]","[datetime.datetime(2022, 11, 28, 19, 43, 59, 197354), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 59, 197354), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 43, 59, 197354), 3.3, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 59, 197354), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 43, 59, 197354), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 43, 59, 197354), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 43, 59, 197354), 6.5, 12.5]"
556,"[datetime.datetime(2022, 11, 28, 19, 44, 0, 333830), 2.15, 2.62]","[datetime.datetime(2022, 11, 28, 19, 44, 0, 333830), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 44, 0, 333830), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 44, 0, 333830), 3.3, 4.9]","[datetime.datetime(2022, 11, 28, 19, 44, 0, 333830), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 44, 0, 333830), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 44, 0, 333830), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 44, 0, 333830), 6.5, 12.5]"
557,"[datetime.datetime(2022, 11, 28, 19, 44, 1, 457892), 2.15, 2.62]","[datetime.datetime(2022, 11, 28, 19, 44, 1, 457892), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 44, 1, 457892), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 44, 1, 457892), 3.3, 4.9]","[datetime.datetime(2022, 11, 28, 19, 44, 1, 457892), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 19, 44, 1, 457892), 26.0, 240.0]","[datetime.datetime(2022, 11, 28, 19, 44, 1, 457892), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 44, 1, 457892), 6.5, 12.5]"
558,"[datetime.datetime(2022, 11, 28, 19, 44, 2, 588228), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 44, 2, 588228), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 44, 2, 588228), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 44, 2, 588228), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 19, 44, 2, 588228), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 19, 44, 2, 588228), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 44, 2, 588228), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 44, 2, 588228), 6.5, 12.0]"
