,El Cordobes,Trodaire,Euro Dandy,Girello,Indifference,Magnetic Prince,Piaggio,Montjeuify
04-01-2023 13:52:01.071395,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.6)","(4.2, 4.8, 4.75)","(7.5, 9.6, 9.466666666666667)","(2.6, 3.15, 3.126984126984127)","(7.0, 8.0, 7.731578947368421)","(14.0, 21.0, 20.047619047619047)","(71.0, 130.0, 125.0)"
04-01-2023 13:52:02.484869,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.6)","(4.2, 4.8, 4.754545454545455)","(7.5, 9.6, 9.466666666666667)","(2.6, 3.15, 3.126984126984127)","(7.0, 7.8, 7.731578947368421)","(14.0, 21.0, 20.047619047619047)","(71.0, 130.0, 125.0)"
04-01-2023 13:52:03.936086,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.6)","(4.2, 4.8, 4.7444444444444445)","(7.5, 9.6, 9.540740740740741)","(2.6, 3.15, 3.126984126984127)","(7.0, 7.8, 7.731578947368421)","(14.0, 21.0, 20.047619047619047)","(71.0, 130.0, 125.0)"
04-01-2023 13:52:05.448543,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.6)","(4.2, 4.9, 4.7444444444444445)","(7.5, 9.6, 9.540740740740741)","(2.6, 3.15, 3.126984126984127)","(7.0, 7.8, 7.731578947368421)","(14.0, 21.0, 20.047619047619047)","(71.0, 130.0, 125.0)"
04-01-2023 13:52:06.832483,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.6)","(4.2, 4.9, 4.742857142857143)","(7.5, 9.6, 9.522580645161291)","(2.6, 3.15, 3.124561403508772)","(7.0, 7.8, 7.731578947368421)","(14.0, 21.0, 19.23170731707317)","(71.0, 130.0, 125.0)"
04-01-2023 13:52:08.230453,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.6)","(4.2, 4.9, 4.742857142857143)","(7.5, 9.6, 9.522580645161291)","(2.6, 3.15, 3.124561403508772)","(7.0, 7.8, 7.711864406779661)","(14.0, 19.5, 19.23170731707317)","(71.0, 130.0, 125.0)"
04-01-2023 13:52:09.494659,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.6)","(4.2, 4.9, 4.742857142857143)","(7.5, 9.6, 9.522580645161291)","(2.6, 3.15, 3.124561403508772)","(7.0, 7.8, 7.711864406779661)","(14.0, 19.5, 19.23170731707317)","(71.0, 130.0, 125.0)"
04-01-2023 13:52:10.722851,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.6)","(4.2, 4.9, 4.742857142857143)","(7.5, 9.6, 9.522580645161291)","(2.6, 3.15, 3.124561403508772)","(7.0, 7.8, 7.711864406779661)","(14.0, 19.5, 19.23170731707317)","(71.0, 130.0, 125.0)"
04-01-2023 13:52:11.891849,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.6)","(4.2, 4.9, 4.742857142857143)","(7.5, 9.6, 9.522580645161291)","(2.6, 3.15, 3.124561403508772)","(7.0, 7.8, 7.711864406779661)","(14.0, 19.5, 19.23170731707317)","(71.0, 130.0, 125.0)"
04-01-2023 13:52:13.166831,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.6)","(4.2, 4.9, 4.742857142857143)","(7.5, 9.6, 9.522580645161291)","(2.6, 3.15, 3.124561403508772)","(7.0, 7.8, 7.711864406779661)","(14.0, 19.5, 19.23170731707317)","(71.0, 130.0, 125.0)"
04-01-2023 13:52:14.469155,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.6)","(4.2, 4.9, 4.742857142857143)","(7.5, 9.6, 9.522580645161291)","(2.6, 3.15, 3.124561403508772)","(7.0, 7.8, 7.699999999999999)","(14.0, 19.5, 19.23170731707317)","(71.0, 130.0, 125.0)"
04-01-2023 13:52:15.721115,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.6)","(4.2, 4.9, 4.742857142857143)","(7.5, 9.6, 9.522580645161291)","(2.6, 3.15, 3.124561403508772)","(7.0, 7.8, 7.666666666666666)","(15.0, 19.5, 19.23170731707317)","(71.0, 130.0, 125.0)"
04-01-2023 13:52:16.948521,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.6)","(4.2, 4.9, 4.742857142857143)","(7.5, 9.6, 9.505555555555556)","(2.6, 3.15, 3.124561403508772)","(7.0, 7.8, 7.634285714285714)","(15.0, 19.5, 19.23170731707317)","(71.0, 130.0, 125.0)"
04-01-2023 13:52:18.357155,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.742857142857143)","(7.5, 9.6, 9.505555555555556)","(2.6, 3.15, 3.1183060109289618)","(7.0, 7.8, 7.634285714285714)","(15.0, 19.5, 19.23170731707317)","(71.0, 130.0, 125.0)"
04-01-2023 13:52:19.815734,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.742857142857143)","(7.5, 9.6, 9.510526315789473)","(2.6, 3.15, 3.12921146953405)","(7.0, 7.8, 7.634285714285714)","(15.0, 19.5, 19.23170731707317)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:21.408713,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.742857142857143)","(7.5, 9.6, 9.510526315789473)","(2.6, 3.15, 3.12921146953405)","(7.0, 7.8, 7.634285714285714)","(15.0, 19.5, 19.210526315789473)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:22.843737,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.742857142857143)","(7.5, 9.6, 9.55)","(2.6, 3.15, 3.124107142857143)","(7.0, 7.8, 7.634285714285714)","(15.0, 19.5, 19.176470588235293)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:24.186973,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.742857142857143)","(7.5, 9.6, 9.507692307692308)","(2.6, 3.15, 3.124107142857143)","(7.0, 7.8, 7.634285714285714)","(15.0, 19.5, 19.176470588235293)","(71.0, 130.0, 120.0)"
04-01-2023 13:52:25.545140,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.777777777777778)","(7.5, 9.6, 9.507692307692308)","(2.6, 3.15, 3.124107142857143)","(7.0, 7.8, 7.634285714285714)","(15.0, 19.5, 19.176470588235293)","(71.0, 130.0, 120.0)"
04-01-2023 13:52:27.230293,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.777777777777778)","(7.5, 9.6, 9.536585365853659)","(2.6, 3.15, 3.129136690647482)","(7.0, 7.6, 7.573333333333333)","(15.0, 19.5, 19.176470588235293)","(71.0, 130.0, 120.0)"
04-01-2023 13:52:28.848168,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.777777777777778)","(7.5, 9.6, 9.536585365853659)","(2.6, 3.15, 3.129136690647482)","(7.0, 7.6, 7.573333333333333)","(15.0, 19.5, 19.107142857142858)","(71.0, 130.0, 120.0)"
04-01-2023 13:52:30.247226,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.777777777777778)","(7.5, 9.6, 9.543589743589743)","(2.6, 3.15, 3.1300687285223368)","(7.0, 7.6, 7.573333333333333)","(15.0, 19.5, 19.107142857142858)","(71.0, 130.0, 120.0)"
04-01-2023 13:52:31.542160,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.777777777777778)","(7.5, 9.6, 9.55)","(2.6, 3.15, 3.1300687285223368)","(7.0, 7.6, 7.587951807228915)","(15.0, 19.5, 19.26086956521739)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:32.816695,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.777777777777778)","(7.5, 9.6, 9.666666666666666)","(2.6, 3.15, 3.1300687285223368)","(7.0, 7.6, 7.5874999999999995)","(15.0, 19.5, 19.26086956521739)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:34.022877,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.777777777777778)","(7.5, 9.8, 9.666666666666666)","(2.6, 3.15, 3.1300687285223368)","(7.0, 7.6, 7.5874999999999995)","(15.0, 19.5, 19.26086956521739)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:35.272615,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.777777777777778)","(7.5, 9.8, 9.666666666666666)","(2.6, 3.15, 3.1300687285223368)","(7.0, 7.6, 7.5874999999999995)","(15.0, 19.5, 19.26086956521739)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:36.487522,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.777777777777778)","(7.5, 9.8, 9.762162162162163)","(2.6, 3.15, 3.1300687285223368)","(7.0, 7.6, 7.566666666666666)","(15.0, 19.5, 19.26086956521739)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:37.751132,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.777777777777778)","(7.5, 9.8, 9.762162162162163)","(2.6, 3.15, 3.1300687285223368)","(7.0, 7.6, 7.566666666666666)","(15.0, 19.5, 19.26086956521739)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:38.986624,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.777777777777778)","(7.5, 9.8, 9.762162162162163)","(2.6, 3.15, 3.1300687285223368)","(7.0, 7.6, 7.566666666666666)","(15.0, 19.5, 19.26086956521739)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:40.216149,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.777777777777778)","(7.5, 9.8, 9.762162162162163)","(2.6, 3.15, 3.1300687285223368)","(7.0, 7.6, 7.566666666666666)","(15.0, 19.5, 19.26086956521739)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:41.495921,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.777777777777778)","(7.5, 9.8, 9.762162162162163)","(2.6, 3.15, 3.1300687285223368)","(7.0, 7.6, 7.539805825242718)","(15.0, 19.5, 19.26086956521739)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:42.818259,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.777777777777778)","(7.5, 9.8, 9.762162162162163)","(2.6, 3.15, 3.1300687285223368)","(7.0, 7.6, 7.539805825242718)","(15.0, 19.5, 19.26086956521739)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:44.229057,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.714285714285715)","(4.2, 4.9, 4.777777777777778)","(7.5, 9.8, 9.762162162162163)","(2.6, 3.15, 3.1300687285223368)","(7.0, 7.6, 7.461111111111111)","(15.0, 19.5, 19.26086956521739)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:45.454622,"(6.0, 8.0, 7.867669172932331)","(17.0, 23.0, 22.46153846153846)","(4.2, 4.9, 4.846575342465753)","(7.5, 9.8, 9.773584905660378)","(2.6, 3.15, 3.12787610619469)","(7.0, 7.6, 7.113265306122449)","(15.0, 19.5, 19.322580645161292)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:46.594698,"(6.0, 8.0, 7.8625)","(17.0, 24.0, 23.23076923076923)","(4.2, 4.9, 4.846575342465753)","(7.5, 9.8, 9.773584905660378)","(2.6, 3.15, 3.12787610619469)","(7.0, 7.2, 7.113846153846154)","(15.0, 19.5, 19.322580645161292)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:47.687135,"(6.0, 8.0, 7.8307692307692305)","(17.0, 24.0, 23.214285714285715)","(4.2, 4.9, 4.846575342465753)","(7.5, 9.8, 9.773584905660378)","(2.6, 3.15, 3.12787610619469)","(7.0, 7.2, 7.112953367875647)","(15.0, 19.5, 19.7)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:48.816275,"(6.0, 8.0, 7.8307692307692305)","(17.0, 24.0, 23.214285714285715)","(4.2, 4.9, 4.846575342465753)","(7.5, 9.8, 9.773584905660378)","(2.6, 3.15, 3.12787610619469)","(7.0, 7.2, 7.036893203883495)","(15.0, 20.0, 19.7)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:49.953931,"(6.0, 8.0, 7.8307692307692305)","(17.0, 24.0, 23.209302325581394)","(4.2, 4.9, 4.846575342465753)","(7.5, 9.8, 9.776923076923078)","(2.6, 3.15, 3.12787610619469)","(7.0, 7.2, 6.963636363636364)","(15.0, 20.0, 19.7)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:51.135364,"(6.0, 8.0, 7.984615384615385)","(17.0, 24.0, 23.209302325581394)","(4.2, 4.9, 4.809302325581395)","(7.5, 9.8, 9.776923076923078)","(2.6, 3.15, 3.12787610619469)","(7.0, 7.0, 6.9772727272727275)","(15.0, 20.0, 19.7)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:52.269542,"(6.0, 8.0, 7.987755102040817)","(17.0, 24.0, 23.23076923076923)","(4.2, 4.9, 4.809302325581395)","(7.5, 9.8, 9.776923076923078)","(2.6, 3.15, 3.12787610619469)","(7.0, 7.0, 6.9772727272727275)","(15.0, 20.0, 19.7)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:53.415402,"(6.0, 8.0, 7.987755102040817)","(17.0, 24.0, 23.23076923076923)","(4.2, 4.9, 4.809302325581395)","(7.5, 9.8, 9.776923076923078)","(2.6, 3.15, 3.12787610619469)","(7.0, 7.0, 6.9772727272727275)","(15.0, 20.0, 19.7)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:54.492364,"(6.0, 8.0, 7.987755102040817)","(17.0, 24.0, 23.23076923076923)","(4.2, 4.9, 4.809302325581395)","(7.5, 9.8, 9.776923076923078)","(2.6, 3.15, 3.12787610619469)","(7.0, 7.0, 6.903664921465968)","(15.0, 20.0, 19.7)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:55.694153,"(6.0, 8.0, 7.987755102040817)","(17.0, 24.0, 23.23076923076923)","(4.2, 4.9, 4.809302325581395)","(7.5, 9.8, 9.776923076923078)","(2.6, 3.15, 3.12787610619469)","(7.0, 7.0, 6.898901098901099)","(15.0, 20.0, 19.7)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:57.078459,"(6.0, 8.0, 7.987755102040817)","(17.0, 24.0, 23.23076923076923)","(4.2, 4.9, 4.807142857142857)","(7.5, 9.8, 9.73939393939394)","(2.6, 3.15, 3.12787610619469)","(7.0, 7.0, 6.898901098901099)","(15.0, 20.0, 19.7)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:58.349927,"(6.0, 8.0, 7.987755102040817)","(17.0, 24.0, 23.209302325581394)","(4.2, 4.9, 4.804545454545455)","(7.5, 9.8, 9.76140350877193)","(2.6, 3.15, 3.12787610619469)","(7.0, 7.0, 7.074747474747475)","(15.0, 20.0, 19.7)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:52:59.491164,"(6.0, 8.0, 7.995744680851064)","(17.0, 24.0, 23.209302325581394)","(4.2, 4.9, 4.804545454545455)","(7.5, 9.8, 9.76140350877193)","(2.6, 3.15, 3.12787610619469)","(7.0, 7.2, 7.077894736842105)","(15.0, 20.0, 19.7)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:53:00.585569,"(6.0, 8.0, 7.995744680851064)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.804545454545455)","(7.5, 9.8, 9.76140350877193)","(2.6, 3.15, 3.12787610619469)","(7.0, 7.2, 7.077894736842105)","(15.0, 20.0, 19.7)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:53:01.665773,"(6.0, 8.0, 7.995744680851064)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.8, 4.792546583850932)","(7.5, 9.8, 9.76140350877193)","(2.6, 3.15, 3.12787610619469)","(7.0, 7.2, 7.077894736842105)","(15.0, 20.0, 19.763157894736842)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:53:02.760536,"(6.0, 8.0, 7.995744680851064)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.8, 4.791780821917808)","(7.5, 9.8, 9.748387096774193)","(2.6, 3.15, 3.12787610619469)","(7.0, 7.2, 7.077894736842105)","(15.0, 20.0, 19.763157894736842)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:53:03.881193,"(6.0, 8.0, 7.995744680851064)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.8, 4.791780821917808)","(7.5, 9.8, 9.73731343283582)","(2.6, 3.15, 3.127578475336323)","(7.0, 7.2, 7.077894736842105)","(15.0, 20.0, 19.763157894736842)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:53:05.049788,"(6.0, 8.0, 7.995744680851064)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.8, 4.768020304568528)","(7.5, 9.8, 9.73731343283582)","(2.6, 3.15, 3.1199675324675327)","(7.0, 7.2, 7.173134328358209)","(15.0, 20.0, 19.763157894736842)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:53:06.128604,"(6.0, 8.2, 8.154285714285713)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.813698630136987)","(7.5, 9.8, 9.73731343283582)","(2.6, 3.15, 3.1199675324675327)","(7.0, 7.2, 7.152727272727273)","(15.0, 20.0, 19.763157894736842)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:53:07.133980,"(6.0, 8.2, 8.164885496183205)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.836040609137056)","(7.5, 9.8, 9.706666666666667)","(2.6, 3.15, 3.1199675324675327)","(7.0, 7.2, 7.175)","(15.0, 20.0, 19.763157894736842)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:53:08.176823,"(6.0, 8.2, 8.127472527472527)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.826744186046511)","(7.5, 9.8, 9.702127659574469)","(2.6, 3.15, 3.1199675324675327)","(7.0, 7.2, 7.175)","(15.0, 20.0, 19.763157894736842)","(71.0, 130.0, 123.75)"
04-01-2023 13:53:09.301597,"(6.0, 8.2, 8.127472527472527)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.826744186046511)","(7.5, 9.8, 9.702127659574469)","(2.6, 3.15, 3.1199675324675327)","(7.0, 7.2, 7.163636363636364)","(15.0, 20.0, 19.763157894736842)","(71.0, 130.0, 123.75)"
04-01-2023 13:53:10.393935,"(6.0, 8.2, 8.127472527472527)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.826744186046511)","(7.5, 9.8, 9.702127659574469)","(2.6, 3.15, 3.1199675324675327)","(7.0, 7.2, 7.163636363636364)","(15.0, 20.0, 19.763157894736842)","(71.0, 130.0, 123.75)"
04-01-2023 13:53:11.502632,"(6.0, 8.2, 8.127472527472527)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.826744186046511)","(7.5, 9.8, 9.706666666666667)","(2.6, 3.15, 3.1199675324675327)","(7.0, 7.2, 7.16578947368421)","(15.0, 20.0, 19.763157894736842)","(71.0, 130.0, 123.75)"
04-01-2023 13:53:12.576477,"(6.0, 8.2, 8.127472527472527)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.826744186046511)","(7.5, 9.8, 9.706666666666667)","(2.6, 3.15, 3.1199675324675327)","(7.0, 7.2, 7.16578947368421)","(15.0, 20.0, 19.763157894736842)","(71.0, 130.0, 123.75)"
04-01-2023 13:53:13.808324,"(6.0, 8.2, 8.127472527472527)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.826744186046511)","(7.5, 9.8, 9.706666666666667)","(2.6, 3.15, 3.1199675324675327)","(7.0, 7.2, 7.16578947368421)","(15.0, 20.0, 19.763157894736842)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:53:15.102355,"(6.0, 8.2, 8.127472527472527)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.826744186046511)","(7.5, 9.8, 9.706666666666667)","(2.6, 3.15, 3.1199675324675327)","(7.0, 7.2, 7.16578947368421)","(15.0, 20.0, 19.78048780487805)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:53:16.340130,"(6.0, 8.2, 8.127472527472527)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.826744186046511)","(7.5, 9.8, 9.706666666666667)","(2.6, 3.15, 3.1199675324675327)","(7.0, 7.2, 7.16578947368421)","(15.0, 20.0, 19.78048780487805)","(71.0, 130.0, 120.9090909090909)"
04-01-2023 13:53:17.463680,"(6.0, 8.2, 8.127472527472527)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.826744186046511)","(7.5, 9.8, 9.7)","(2.6, 3.15, 3.1199675324675327)","(7.0, 7.2, 7.125547445255474)","(15.0, 20.0, 19.78048780487805)","(71.0, 130.0, 115.71428571428571)"
04-01-2023 13:53:18.554035,"(6.0, 8.2, 8.127472527472527)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.826744186046511)","(7.5, 9.8, 9.7)","(2.6, 3.15, 3.1199675324675327)","(7.0, 7.4, 7.151282051282052)","(15.0, 20.0, 19.78048780487805)","(71.0, 130.0, 115.71428571428571)"
04-01-2023 13:53:19.573464,"(6.0, 8.2, 8.127472527472527)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.826744186046511)","(7.5, 9.8, 9.7)","(2.6, 3.15, 3.1199675324675327)","(7.0, 7.2, 7.151282051282052)","(15.0, 20.0, 19.78048780487805)","(71.0, 130.0, 115.71428571428571)"
04-01-2023 13:53:20.693237,"(6.0, 8.2, 8.127472527472527)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.826744186046511)","(7.5, 9.8, 9.717241379310344)","(2.6, 3.15, 3.1199675324675327)","(7.0, 7.2, 7.1873015873015875)","(15.0, 20.0, 19.78048780487805)","(71.0, 130.0, 115.71428571428571)"
04-01-2023 13:53:21.926263,"(6.0, 8.2, 8.127472527472527)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.826744186046511)","(7.5, 9.8, 9.723636363636365)","(2.6, 3.15, 3.1199675324675327)","(7.0, 7.2, 7.161643835616439)","(15.0, 20.0, 19.78048780487805)","(71.0, 130.0, 115.71428571428571)"
04-01-2023 13:53:23.079039,"(6.0, 8.2, 8.127472527472527)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.826744186046511)","(7.5, 9.8, 9.723636363636365)","(2.6, 3.15, 3.1199675324675327)","(7.0, 7.2, 7.166197183098592)","(15.0, 20.0, 19.78048780487805)","(71.0, 130.0, 115.71428571428571)"
04-01-2023 13:53:24.229273,"(6.0, 8.2, 8.127472527472527)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.826744186046511)","(7.5, 9.8, 9.723636363636365)","(2.6, 3.15, 3.1199675324675327)","(7.0, 7.2, 7.166197183098592)","(15.0, 20.0, 19.78048780487805)","(71.0, 130.0, 115.71428571428571)"
04-01-2023 13:53:25.356772,"(6.0, 8.2, 8.127472527472527)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.826744186046511)","(7.5, 9.8, 9.723636363636365)","(2.6, 3.15, 3.119869706840391)","(7.0, 7.2, 7.140740740740741)","(15.0, 20.0, 19.653846153846153)","(71.0, 130.0, 115.71428571428571)"
04-01-2023 13:53:26.493332,"(6.0, 8.2, 8.127472527472527)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.845454545454546)","(7.5, 9.8, 9.717241379310344)","(2.6, 3.15, 3.119869706840391)","(7.0, 7.2, 7.140740740740741)","(15.0, 20.0, 20.625)","(71.0, 130.0, 115.71428571428571)"
04-01-2023 13:53:27.686148,"(6.0, 8.2, 8.123255813953488)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.857142857142858)","(7.5, 9.8, 9.717241379310344)","(2.6, 3.15, 3.119869706840391)","(7.0, 7.2, 7.140740740740741)","(15.0, 21.0, 20.625)","(71.0, 130.0, 115.71428571428571)"
04-01-2023 13:53:28.839079,"(6.0, 8.2, 8.118518518518519)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.88348623853211)","(7.5, 9.8, 9.707692307692309)","(2.6, 3.15, 3.119869706840391)","(7.0, 7.2, 7.115151515151515)","(15.0, 21.0, 20.6)","(71.0, 130.0, 115.71428571428571)"
04-01-2023 13:53:29.990074,"(6.0, 8.2, 8.118518518518519)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.88348623853211)","(7.5, 9.8, 9.707692307692309)","(2.6, 3.15, 3.119869706840391)","(7.0, 7.2, 7.115151515151515)","(15.0, 21.0, 20.6)","(71.0, 130.0, 115.71428571428571)"
04-01-2023 13:53:31.120149,"(6.0, 8.2, 8.118518518518519)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.88348623853211)","(7.5, 9.8, 9.697872340425532)","(2.6, 3.15, 3.119869706840391)","(7.0, 7.2, 7.115151515151515)","(15.0, 21.0, 20.6)","(71.0, 130.0, 115.71428571428571)"
04-01-2023 13:53:32.399230,"(6.0, 8.2, 8.145454545454545)","(17.0, 24.0, 23.08108108108108)","(4.2, 4.9, 4.903867403314917)","(7.5, 9.8, 9.704545454545455)","(2.6, 3.15, 3.119869706840391)","(7.0, 7.2, 7.115151515151515)","(15.0, 21.0, 20.6)","(71.0, 130.0, 115.71428571428571)"
04-01-2023 13:53:33.706220,"(6.0, 8.0, 7.933333333333334)","(17.0, 24.0, 23.08108108108108)","(4.2, 5.0, 4.903867403314917)","(7.5, 9.8, 9.704545454545455)","(2.6, 3.15, 3.119869706840391)","(7.0, 7.2, 7.115151515151515)","(15.0, 21.0, 20.6)","(71.0, 130.0, 115.71428571428571)"
04-01-2023 13:53:34.900241,"(6.0, 8.0, 7.933333333333334)","(17.0, 24.0, 23.08108108108108)","(4.2, 5.0, 4.903867403314917)","(7.5, 9.8, 9.704545454545455)","(2.6, 3.15, 3.119869706840391)","(7.0, 7.2, 7.115151515151515)","(15.0, 21.0, 20.6)","(71.0, 130.0, 115.71428571428571)"
04-01-2023 13:53:36.106269,"(6.0, 8.0, 7.96)","(17.0, 24.0, 23.08108108108108)","(4.2, 5.0, 4.908045977011494)","(7.5, 9.8, 9.704545454545455)","(2.6, 3.15, 3.119869706840391)","(7.0, 7.2, 7.115151515151515)","(15.0, 21.0, 20.6)","(71.0, 130.0, 115.71428571428571)"
04-01-2023 13:53:37.303087,"(6.0, 8.2, 7.994594594594594)","(17.0, 24.0, 23.08108108108108)","(4.2, 5.0, 4.908045977011494)","(7.5, 9.8, 9.704545454545455)","(2.6, 3.15, 3.119869706840391)","(7.0, 7.2, 7.115151515151515)","(15.0, 21.0, 20.6)","(71.0, 130.0, 115.71428571428571)"
