,Best Back Bruce,Quiet Storm,Breathe Easy,Up And About,Vapar Brenda,Hameldaeme,Shardonant,Senna Storm,Telemachus,Victory George
07-12-2022 19:54:16.905490,"(10.0, 17.0, 15.714285714285715)","(10.0, 17.5, 16.071428571428573)","(3.4, 4.5, 3.7399999999999998)","(15.0, 18.5, 18.022727272727273)","(5.5, 8.4, 7.657142857142857)","(31.0, 80.0, 53.333333333333336)","(18.0, 34.0, 25.333333333333332)","(18.0, 36.0, 25.333333333333332)","(31.0, 70.0, 47.333333333333336)","(2.45, 3.1, 2.867272727272727)"
07-12-2022 19:54:18.297606,"(10.0, 17.0, 15.714285714285715)","(10.0, 17.5, 16.071428571428573)","(3.4, 4.5, 3.7399999999999998)","(15.0, 18.5, 18.022727272727273)","(5.5, 8.4, 7.657142857142857)","(31.0, 80.0, 53.333333333333336)","(18.0, 34.0, 25.333333333333332)","(18.0, 36.0, 25.333333333333332)","(31.0, 70.0, 47.333333333333336)","(2.45, 3.1, 2.867272727272727)"
07-12-2022 19:54:19.547676,"(10.0, 17.0, 15.714285714285715)","(10.0, 17.5, 16.071428571428573)","(3.4, 4.5, 3.7399999999999998)","(15.0, 18.5, 18.022727272727273)","(5.5, 8.4, 7.657142857142857)","(31.0, 80.0, 53.333333333333336)","(18.0, 34.0, 25.333333333333332)","(18.0, 36.0, 25.333333333333332)","(31.0, 70.0, 47.333333333333336)","(2.45, 3.1, 2.867272727272727)"
07-12-2022 19:54:20.841492,"(10.0, 17.0, 15.714285714285715)","(10.0, 17.5, 16.071428571428573)","(3.4, 4.5, 3.7399999999999998)","(15.0, 18.5, 18.022727272727273)","(5.5, 8.4, 7.657142857142857)","(31.0, 80.0, 53.333333333333336)","(18.0, 34.0, 25.333333333333332)","(18.0, 36.0, 25.333333333333332)","(31.0, 70.0, 47.333333333333336)","(2.45, 3.1, 2.867272727272727)"
07-12-2022 19:56:35.159816,"(10.0, 17.0, 15.714285714285715)","(10.0, 17.5, 16.071428571428573)","(3.4, 4.5, 3.7399999999999998)","(15.0, 18.5, 18.022727272727273)","(5.5, 8.4, 7.657142857142857)","(31.0, 80.0, 53.333333333333336)","(18.0, 34.0, 25.333333333333332)","(18.0, 36.0, 25.333333333333332)","(31.0, 70.0, 52.0)","(2.45, 3.1, 2.52)"
07-12-2022 19:56:37.201792,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.794444444444444)","(15.0, 19.0, 18.6)","(5.5, 8.4, 7.85)","(31.0, 80.0, 56.0)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.77777777777778)","(31.0, 60.0, 52.0)","(2.45, 2.74, 2.516)"
07-12-2022 19:56:38.903419,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.794444444444444)","(15.0, 19.0, 18.6)","(5.5, 8.4, 7.85)","(31.0, 70.0, 56.0)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.77777777777778)","(31.0, 60.0, 52.0)","(2.45, 2.74, 2.516)"
07-12-2022 19:56:40.486759,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.794444444444444)","(15.0, 19.0, 18.6)","(5.5, 8.4, 7.85)","(31.0, 70.0, 56.0)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.77777777777778)","(31.0, 60.0, 52.0)","(2.45, 2.74, 2.516)"
07-12-2022 19:56:42.041357,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.794444444444444)","(15.0, 19.0, 18.6)","(5.5, 8.4, 7.85)","(31.0, 70.0, 56.0)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.77777777777778)","(31.0, 60.0, 52.0)","(2.45, 2.74, 2.516)"
07-12-2022 19:56:43.642424,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.794444444444444)","(15.0, 19.0, 18.6)","(5.5, 8.4, 7.9)","(31.0, 70.0, 56.0)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.77777777777778)","(31.0, 60.0, 52.0)","(2.45, 2.74, 2.5533333333333332)"
07-12-2022 19:56:45.207995,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.794444444444444)","(15.0, 19.0, 18.6)","(5.5, 8.0, 7.85)","(31.0, 70.0, 56.0)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.77777777777778)","(31.0, 60.0, 52.0)","(2.45, 2.74, 2.5533333333333332)"
07-12-2022 19:56:46.774883,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.794444444444444)","(15.0, 19.0, 18.6)","(5.5, 8.4, 7.85)","(31.0, 70.0, 56.0)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.77777777777778)","(31.0, 60.0, 52.0)","(2.45, 2.74, 2.5533333333333332)"
07-12-2022 19:56:48.371618,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.794444444444444)","(15.0, 19.0, 18.6)","(5.5, 8.4, 7.85)","(31.0, 70.0, 56.0)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.77777777777778)","(31.0, 60.0, 52.0)","(2.45, 2.74, 2.628)"
07-12-2022 19:56:49.979755,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.833333333333334)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.85)","(31.0, 70.0, 56.0)","(18.0, 34.0, 29.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.74, 2.717142857142857)"
07-12-2022 19:56:51.521788,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8500000000000005)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.85)","(31.0, 70.0, 56.0)","(18.0, 34.0, 29.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:56:53.119833,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8500000000000005)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.85)","(31.0, 70.0, 56.0)","(18.0, 34.0, 29.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:56:54.665240,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8500000000000005)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.85)","(31.0, 70.0, 56.0)","(18.0, 34.0, 29.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:56:56.249606,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8500000000000005)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.85)","(31.0, 70.0, 56.0)","(18.0, 34.0, 29.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:56:57.753922,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8500000000000005)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.85)","(31.0, 70.0, 56.0)","(18.0, 34.0, 29.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:56:59.221453,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8125)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.85)","(31.0, 70.0, 56.0)","(18.0, 34.0, 29.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:57:00.775673,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8125)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.85)","(31.0, 70.0, 56.0)","(18.0, 34.0, 29.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:57:02.392909,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8125)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.85)","(31.0, 70.0, 56.0)","(18.0, 34.0, 29.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:57:04.042219,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8125)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.85)","(31.0, 70.0, 56.0)","(18.0, 34.0, 29.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:57:05.625069,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8125)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.85)","(31.0, 70.0, 54.666666666666664)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:57:07.290123,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.75)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.85)","(31.0, 80.0, 54.666666666666664)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:57:09.288251,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.75)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.85)","(31.0, 80.0, 54.666666666666664)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:57:11.045916,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.825)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.666666666666666)","(31.0, 80.0, 54.666666666666664)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:57:12.555283,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.825)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.666666666666666)","(31.0, 80.0, 54.666666666666664)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:57:14.039120,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.75)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.666666666666666)","(31.0, 80.0, 54.666666666666664)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:57:15.505523,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.75)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.666666666666666)","(31.0, 80.0, 54.666666666666664)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:57:16.949879,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.75)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.666666666666666)","(31.0, 80.0, 54.666666666666664)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:57:18.406519,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.75)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.666666666666666)","(31.0, 80.0, 54.666666666666664)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:57:19.971879,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.75)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.666666666666666)","(31.0, 80.0, 54.666666666666664)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.717142857142857)"
07-12-2022 19:57:21.471865,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.75)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 8.285714285714285)","(31.0, 80.0, 54.666666666666664)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.6599999999999997)"
07-12-2022 19:57:22.994664,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.75)","(15.0, 19.0, 18.428571428571427)","(5.5, 10.0, 8.133333333333333)","(31.0, 80.0, 63.5)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.6599999999999997)"
07-12-2022 19:57:24.442298,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.75)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.699999999999999)","(31.0, 85.0, 49.166666666666664)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.6599999999999997)"
07-12-2022 19:57:25.999592,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.75)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.699999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.6666666666666665)"
07-12-2022 19:57:27.497122,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.825)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.699999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.6666666666666665)"
07-12-2022 19:57:28.987109,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.999999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.6666666666666665)"
07-12-2022 19:57:30.437480,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.2, 7.699999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.6666666666666665)"
07-12-2022 19:57:31.910275,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.699999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.6666666666666665)"
07-12-2022 19:57:33.245153,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.699999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.6666666666666665)"
07-12-2022 19:57:34.958893,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.699999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 32.5)","(18.0, 36.0, 30.5)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.6666666666666665)"
07-12-2022 19:57:36.650936,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.699999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 32.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.6666666666666665)"
07-12-2022 19:57:38.191348,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.699999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 32.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.6666666666666665)"
07-12-2022 19:57:39.732386,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.699999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 32.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.6666666666666665)"
07-12-2022 19:57:41.244921,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.699999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.6666666666666665)"
07-12-2022 19:57:42.803545,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.699999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.6666666666666665)"
07-12-2022 19:57:44.352944,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.699999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.6666666666666665)"
07-12-2022 19:57:45.850629,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.699999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.6666666666666665)"
07-12-2022 19:57:47.268458,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.699999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.6666666666666665)"
07-12-2022 19:57:48.828071,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 8.4, 7.733333333333333)","(31.0, 85.0, 63.5)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7199999999999998)"
07-12-2022 19:57:50.314701,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 7.8, 7.733333333333333)","(31.0, 85.0, 63.5)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7199999999999998)"
07-12-2022 19:57:51.731038,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 7.8, 7.2)","(31.0, 85.0, 63.5)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7199999999999998)"
07-12-2022 19:57:53.447101,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 7.4, 7.2)","(31.0, 85.0, 63.5)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7199999999999998)"
07-12-2022 19:57:55.288196,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 7.4, 7.199999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7039999999999997)"
07-12-2022 19:57:56.809244,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 7.8, 7.199999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7039999999999997)"
07-12-2022 19:57:58.295741,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 7.6, 7.199999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7039999999999997)"
07-12-2022 19:57:59.835084,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 7.6, 7.199999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7039999999999997)"
07-12-2022 19:58:01.400300,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 7.6, 7.199999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7039999999999997)"
07-12-2022 19:58:02.912079,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 7.6, 7.199999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7039999999999997)"
07-12-2022 19:58:04.443018,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.428571428571427)","(5.5, 7.6, 7.199999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7039999999999997)"
07-12-2022 19:58:05.898675,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.571428571428573)","(5.5, 7.6, 7.199999999999999)","(31.0, 85.0, 63.5)","(18.0, 34.0, 29.5)","(18.0, 36.0, 34.9)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7039999999999997)"
07-12-2022 19:58:07.404342,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.333333333333332)","(5.5, 7.6, 7.199999999999999)","(31.0, 85.0, 77.83333333333334)","(18.0, 34.0, 29.5)","(18.0, 36.0, 31.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7039999999999997)"
07-12-2022 19:58:08.843572,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.333333333333332)","(5.5, 7.6, 7.199999999999999)","(31.0, 85.0, 77.83333333333334)","(18.0, 34.0, 29.5)","(18.0, 36.0, 31.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7039999999999997)"
07-12-2022 19:58:10.347646,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.333333333333332)","(5.5, 7.6, 7.199999999999999)","(31.0, 85.0, 77.83333333333334)","(18.0, 34.0, 29.5)","(18.0, 36.0, 31.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7039999999999997)"
07-12-2022 19:58:11.725270,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.333333333333332)","(5.5, 7.6, 7.199999999999999)","(31.0, 85.0, 77.83333333333334)","(18.0, 34.0, 29.5)","(18.0, 36.0, 31.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7039999999999997)"
07-12-2022 19:58:13.100583,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.333333333333332)","(5.5, 7.6, 7.0)","(31.0, 85.0, 77.83333333333334)","(18.0, 34.0, 29.5)","(18.0, 36.0, 31.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7039999999999997)"
07-12-2022 19:58:14.478972,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.75)","(5.5, 7.2, 7.0)","(31.0, 85.0, 77.83333333333334)","(18.0, 34.0, 29.5)","(18.0, 36.0, 31.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7039999999999997)"
07-12-2022 19:58:15.839397,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.75)","(5.5, 7.2, 6.84)","(31.0, 85.0, 77.83333333333334)","(18.0, 34.0, 29.5)","(18.0, 36.0, 31.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.7288888888888887)"
07-12-2022 19:58:17.197079,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.0)","(5.5, 7.0, 6.84)","(31.0, 85.0, 77.83333333333334)","(18.0, 34.0, 29.5)","(18.0, 36.0, 31.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.731111111111111)"
07-12-2022 19:58:18.619943,"(10.0, 17.5, 16.5)","(10.0, 18.0, 17.0)","(3.4, 4.9, 4.8375)","(15.0, 19.0, 18.625)","(5.5, 7.0, 6.8)","(31.0, 85.0, 77.83333333333334)","(18.0, 34.0, 29.5)","(18.0, 36.0, 31.0)","(31.0, 60.0, 44.0)","(2.45, 2.76, 2.731111111111111)"
