,Zipping Randy,Winlock Boots,Tricky Avenue,Shades Of Rose,More Crackers,Winsome Milo,Mud Muffin,Plegridy Blues
346,"[datetime.datetime(2022, 11, 28, 16, 44, 55, 753596), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 753596), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 753596), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 753596), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 753596), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 753596), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 753596), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 753596), 31.0, 280.0]"
347,"[datetime.datetime(2022, 11, 28, 16, 44, 56, 960431), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 44, 56, 960431), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 44, 56, 960431), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 44, 56, 960431), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 44, 56, 960431), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 44, 56, 960431), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 44, 56, 960431), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 44, 56, 960431), 31.0, 280.0]"
348,"[datetime.datetime(2022, 11, 28, 16, 44, 58, 119485), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 119485), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 119485), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 119485), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 119485), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 119485), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 119485), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 119485), 31.0, 280.0]"
349,"[datetime.datetime(2022, 11, 28, 16, 44, 59, 290990), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 290990), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 290990), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 290990), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 290990), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 290990), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 290990), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 290990), 31.0, 280.0]"
350,"[datetime.datetime(2022, 11, 28, 16, 45, 0, 448579), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 448579), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 448579), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 448579), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 448579), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 448579), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 448579), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 448579), 31.0, 280.0]"
351,"[datetime.datetime(2022, 11, 28, 16, 45, 1, 596936), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 596936), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 596936), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 596936), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 596936), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 596936), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 596936), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 596936), 31.0, 280.0]"
352,"[datetime.datetime(2022, 11, 28, 16, 45, 2, 824070), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 2, 824070), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 45, 2, 824070), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 45, 2, 824070), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 2, 824070), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 45, 2, 824070), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 2, 824070), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 2, 824070), 31.0, 280.0]"
353,"[datetime.datetime(2022, 11, 28, 16, 45, 3, 975354), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 3, 975354), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 45, 3, 975354), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 45, 3, 975354), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 3, 975354), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 45, 3, 975354), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 3, 975354), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 3, 975354), 31.0, 280.0]"
354,"[datetime.datetime(2022, 11, 28, 16, 45, 5, 124275), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 124275), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 124275), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 124275), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 124275), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 124275), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 124275), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 124275), 31.0, 280.0]"
355,"[datetime.datetime(2022, 11, 28, 16, 45, 6, 281251), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 281251), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 281251), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 281251), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 281251), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 281251), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 281251), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 281251), 31.0, 280.0]"
356,"[datetime.datetime(2022, 11, 28, 16, 45, 7, 442266), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 7, 442266), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 45, 7, 442266), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 45, 7, 442266), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 7, 442266), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 45, 7, 442266), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 7, 442266), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 7, 442266), 31.0, 280.0]"
357,"[datetime.datetime(2022, 11, 28, 16, 45, 8, 582589), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 8, 582589), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 45, 8, 582589), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 45, 8, 582589), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 8, 582589), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 45, 8, 582589), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 8, 582589), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 8, 582589), 31.0, 280.0]"
358,"[datetime.datetime(2022, 11, 28, 16, 45, 9, 730734), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 9, 730734), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 45, 9, 730734), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 45, 9, 730734), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 9, 730734), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 45, 9, 730734), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 9, 730734), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 9, 730734), 31.0, 280.0]"
359,"[datetime.datetime(2022, 11, 28, 16, 45, 10, 890282), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 10, 890282), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 45, 10, 890282), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 45, 10, 890282), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 10, 890282), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 45, 10, 890282), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 10, 890282), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 10, 890282), 31.0, 280.0]"
360,"[datetime.datetime(2022, 11, 28, 16, 45, 12, 80043), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 12, 80043), 1.8, 2.42]","[datetime.datetime(2022, 11, 28, 16, 45, 12, 80043), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 45, 12, 80043), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 12, 80043), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 45, 12, 80043), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 12, 80043), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 12, 80043), 31.0, 280.0]"
361,"[datetime.datetime(2022, 11, 28, 16, 45, 13, 280956), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 13, 280956), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 13, 280956), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 45, 13, 280956), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 13, 280956), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 13, 280956), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 13, 280956), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 13, 280956), 31.0, 280.0]"
362,"[datetime.datetime(2022, 11, 28, 16, 45, 14, 444046), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 14, 444046), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 14, 444046), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 45, 14, 444046), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 14, 444046), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 14, 444046), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 14, 444046), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 14, 444046), 31.0, 280.0]"
363,"[datetime.datetime(2022, 11, 28, 16, 45, 15, 597383), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 15, 597383), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 15, 597383), 18.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 15, 597383), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 15, 597383), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 15, 597383), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 15, 597383), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 15, 597383), 31.0, 260.0]"
364,"[datetime.datetime(2022, 11, 28, 16, 45, 16, 730682), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 16, 730682), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 16, 730682), 18.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 16, 730682), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 16, 730682), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 16, 730682), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 16, 730682), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 16, 730682), 31.0, 260.0]"
365,"[datetime.datetime(2022, 11, 28, 16, 45, 17, 883600), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 17, 883600), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 17, 883600), 18.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 17, 883600), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 17, 883600), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 17, 883600), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 17, 883600), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 17, 883600), 31.0, 260.0]"
366,"[datetime.datetime(2022, 11, 28, 16, 45, 19, 15709), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 19, 15709), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 19, 15709), 18.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 19, 15709), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 19, 15709), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 19, 15709), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 19, 15709), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 19, 15709), 31.0, 260.0]"
367,"[datetime.datetime(2022, 11, 28, 16, 45, 20, 166001), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 20, 166001), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 20, 166001), 18.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 20, 166001), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 20, 166001), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 20, 166001), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 20, 166001), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 20, 166001), 31.0, 260.0]"
368,"[datetime.datetime(2022, 11, 28, 16, 45, 21, 332376), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 21, 332376), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 21, 332376), 18.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 21, 332376), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 21, 332376), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 21, 332376), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 21, 332376), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 21, 332376), 31.0, 260.0]"
369,"[datetime.datetime(2022, 11, 28, 16, 45, 22, 502801), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 22, 502801), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 22, 502801), 18.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 22, 502801), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 22, 502801), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 22, 502801), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 22, 502801), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 22, 502801), 31.0, 260.0]"
370,"[datetime.datetime(2022, 11, 28, 16, 45, 23, 658148), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 23, 658148), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 23, 658148), 18.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 23, 658148), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 23, 658148), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 23, 658148), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 23, 658148), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 23, 658148), 31.0, 260.0]"
371,"[datetime.datetime(2022, 11, 28, 16, 45, 24, 831270), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 24, 831270), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 24, 831270), 18.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 24, 831270), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 24, 831270), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 24, 831270), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 24, 831270), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 24, 831270), 31.0, 260.0]"
372,"[datetime.datetime(2022, 11, 28, 16, 45, 26, 16446), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 26, 16446), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 26, 16446), 18.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 26, 16446), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 26, 16446), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 26, 16446), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 26, 16446), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 26, 16446), 31.0, 260.0]"
373,"[datetime.datetime(2022, 11, 28, 16, 45, 27, 158147), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 27, 158147), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 27, 158147), 18.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 27, 158147), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 27, 158147), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 27, 158147), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 27, 158147), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 27, 158147), 31.0, 260.0]"
374,"[datetime.datetime(2022, 11, 28, 16, 45, 28, 308161), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 28, 308161), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 28, 308161), 18.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 28, 308161), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 28, 308161), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 28, 308161), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 28, 308161), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 28, 308161), 31.0, 260.0]"
375,"[datetime.datetime(2022, 11, 28, 16, 45, 29, 441840), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 29, 441840), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 29, 441840), 18.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 29, 441840), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 29, 441840), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 29, 441840), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 29, 441840), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 29, 441840), 31.0, 260.0]"
376,"[datetime.datetime(2022, 11, 28, 16, 45, 30, 585432), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 30, 585432), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 30, 585432), 18.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 30, 585432), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 30, 585432), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 30, 585432), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 30, 585432), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 30, 585432), 31.0, 260.0]"
377,"[datetime.datetime(2022, 11, 28, 16, 45, 31, 721074), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 31, 721074), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 31, 721074), 18.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 31, 721074), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 31, 721074), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 31, 721074), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 31, 721074), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 31, 721074), 31.0, 260.0]"
378,"[datetime.datetime(2022, 11, 28, 16, 45, 32, 877802), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 32, 877802), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 32, 877802), 18.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 32, 877802), 3.7, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 32, 877802), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 32, 877802), 7.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 32, 877802), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 32, 877802), 31.0, 260.0]"
379,"[datetime.datetime(2022, 11, 28, 16, 45, 34, 21271), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 34, 21271), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 34, 21271), 20.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 34, 21271), 3.8, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 34, 21271), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 34, 21271), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 34, 21271), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 34, 21271), 31.0, 260.0]"
380,"[datetime.datetime(2022, 11, 28, 16, 45, 35, 159602), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 35, 159602), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 35, 159602), 20.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 35, 159602), 3.8, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 35, 159602), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 35, 159602), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 35, 159602), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 35, 159602), 31.0, 260.0]"
381,"[datetime.datetime(2022, 11, 28, 16, 45, 36, 337420), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 36, 337420), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 36, 337420), 20.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 36, 337420), 3.8, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 36, 337420), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 36, 337420), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 36, 337420), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 36, 337420), 31.0, 260.0]"
382,"[datetime.datetime(2022, 11, 28, 16, 45, 37, 500028), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 37, 500028), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 37, 500028), 20.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 37, 500028), 3.8, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 37, 500028), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 37, 500028), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 37, 500028), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 37, 500028), 31.0, 260.0]"
383,"[datetime.datetime(2022, 11, 28, 16, 45, 38, 645698), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 38, 645698), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 38, 645698), 20.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 38, 645698), 3.8, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 38, 645698), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 38, 645698), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 16, 45, 38, 645698), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 38, 645698), 31.0, 260.0]"
384,"[datetime.datetime(2022, 11, 28, 16, 45, 39, 774803), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 39, 774803), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 39, 774803), 20.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 39, 774803), 3.8, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 39, 774803), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 39, 774803), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 45, 39, 774803), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 45, 39, 774803), 31.0, 260.0]"
385,"[datetime.datetime(2022, 11, 28, 16, 45, 40, 912811), 31.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 45, 40, 912811), 1.8, 2.38]","[datetime.datetime(2022, 11, 28, 16, 45, 40, 912811), 20.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 45, 40, 912811), 3.8, 6.0]","[datetime.datetime(2022, 11, 28, 16, 45, 40, 912811), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 45, 40, 912811), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 45, 40, 912811), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 45, 40, 912811), 31.0, 260.0]"
