,Phelan Seedy,Ones Opinion,Afternoon,Dan Dan,Handsome Jack,Shes Not Normal,Got The Torque,Gold Driller
11-01-2023 19:25:41.501701,"(10.0, 14.0, 13.393939393939394)","(6.0, 7.8, 7.458823529411765)","(6.5, 8.0, 8.073684210526315)","(31.0, 50.0, 48.285714285714285)","(2.8, 3.5, 3.456666666666667)","(12.0, 19.0, 17.928571428571427)","(5.5, 6.8, 6.582608695652174)","(5.0, 6.8, 6.68)"
11-01-2023 19:25:42.812772,"(10.0, 14.0, 13.393939393939394)","(6.0, 7.6, 7.431578947368421)","(6.5, 8.2, 8.225)","(31.0, 50.0, 48.285714285714285)","(2.8, 3.55, 3.4689655172413794)","(12.0, 19.0, 17.96551724137931)","(5.5, 6.8, 6.582608695652174)","(5.0, 6.8, 6.696774193548387)"
11-01-2023 19:25:44.042870,"(10.0, 14.0, 13.393939393939394)","(6.0, 7.6, 7.431578947368421)","(6.5, 8.4, 8.225)","(31.0, 50.0, 48.769230769230774)","(2.8, 3.5, 3.4689655172413794)","(12.0, 19.0, 17.77777777777778)","(5.5, 6.8, 6.582608695652174)","(5.0, 6.8, 6.721311475409836)"
11-01-2023 19:25:45.239861,"(10.0, 14.0, 13.388059701492537)","(6.0, 7.6, 7.5473684210526315)","(6.5, 8.2, 8.16)","(31.0, 50.0, 48.769230769230774)","(2.8, 3.5, 3.466666666666667)","(12.0, 19.0, 17.886363636363637)","(5.5, 6.8, 6.666666666666666)","(5.0, 6.8, 6.7323076923076925)"
11-01-2023 19:25:46.614995,"(10.0, 14.0, 13.393939393939394)","(6.0, 7.8, 7.4559999999999995)","(6.5, 8.2, 8.16)","(31.0, 50.0, 48.285714285714285)","(2.8, 3.5, 3.4555555555555557)","(12.0, 18.5, 17.78)","(5.5, 7.0, 6.644444444444444)","(5.0, 6.8, 6.7323076923076925)"
11-01-2023 19:25:48.007195,"(10.0, 14.0, 13.393939393939394)","(6.0, 7.6, 7.4559999999999995)","(6.5, 8.2, 8.186666666666666)","(31.0, 50.0, 48.769230769230774)","(2.8, 3.5, 3.4555555555555557)","(12.0, 18.5, 17.78)","(5.5, 6.8, 6.672)","(5.0, 6.8, 6.766101694915254)"
11-01-2023 19:25:49.324579,"(10.0, 14.0, 13.481481481481481)","(6.0, 7.6, 7.693333333333333)","(6.5, 8.2, 8.284210526315789)","(31.0, 50.0, 48.769230769230774)","(2.8, 3.5, 3.375)","(12.0, 18.5, 17.91304347826087)","(5.5, 6.8, 6.7124999999999995)","(5.0, 6.8, 6.748148148148148)"
11-01-2023 19:25:50.654323,"(10.0, 14.0, 13.9375)","(6.0, 7.8, 7.466666666666667)","(6.5, 8.4, 8.1875)","(31.0, 50.0, 47.1764705882353)","(2.8, 3.4, 3.335714285714286)","(12.0, 18.5, 17.91304347826087)","(5.5, 6.8, 6.709677419354838)","(5.0, 7.0, 6.748148148148148)"
11-01-2023 19:25:51.972341,"(10.0, 14.5, 14.464285714285714)","(6.0, 7.8, 7.693333333333333)","(6.5, 8.2, 8.1875)","(31.0, 50.0, 47.1764705882353)","(2.8, 3.35, 3.2535714285714286)","(12.0, 18.5, 17.954545454545453)","(5.5, 6.8, 6.676190476190476)","(5.0, 7.0, 6.857142857142857)"
11-01-2023 19:25:53.283425,"(10.0, 15.5, 15.5)","(6.0, 7.8, 7.693333333333333)","(6.5, 8.2, 8.1875)","(31.0, 50.0, 49.513513513513516)","(2.8, 3.3, 3.220833333333333)","(12.0, 18.5, 18.3125)","(6.0, 6.8, 6.676190476190476)","(5.5, 7.0, 6.866666666666666)"
11-01-2023 19:25:54.522751,"(10.0, 16.0, 15.5)","(6.0, 7.8, 7.693333333333333)","(6.5, 8.2, 8.208695652173914)","(31.0, 50.0, 48.666666666666664)","(2.8, 3.25, 3.202777777777778)","(12.0, 18.5, 18.25)","(6.0, 6.8, 6.637499999999999)","(5.5, 7.0, 6.866666666666666)"
11-01-2023 19:25:55.729296,"(10.0, 16.0, 15.5)","(6.0, 7.8, 7.693333333333333)","(6.5, 8.4, 8.3)","(31.0, 50.0, 49.42857142857143)","(2.8, 3.25, 3.21046511627907)","(12.0, 18.5, 18.323529411764707)","(6.0, 6.8, 6.626666666666666)","(5.5, 7.0, 6.866666666666666)"
11-01-2023 19:25:56.981114,"(10.0, 16.0, 15.392857142857142)","(6.0, 7.8, 7.609523809523809)","(6.5, 8.4, 8.26153846153846)","(31.0, 50.0, 49.666666666666664)","(2.8, 3.25, 3.21046511627907)","(12.0, 18.5, 18.25)","(6.0, 6.8, 6.663157894736842)","(5.5, 7.0, 6.892307692307692)"
11-01-2023 19:25:58.276013,"(10.0, 16.0, 15.392857142857142)","(6.0, 7.8, 7.511111111111111)","(6.5, 8.4, 8.26153846153846)","(31.0, 50.0, 49.666666666666664)","(2.8, 3.25, 3.2125000000000004)","(12.0, 18.5, 18.25)","(6.0, 6.8, 6.647058823529412)","(5.5, 7.0, 6.883333333333333)"
11-01-2023 19:25:59.578989,"(10.0, 16.0, 15.392857142857142)","(6.0, 7.8, 7.511111111111111)","(6.5, 8.4, 8.32857142857143)","(31.0, 50.0, 49.8)","(2.8, 3.25, 3.210294117647059)","(12.0, 18.5, 18.318181818181817)","(6.0, 6.8, 6.626666666666666)","(5.5, 7.0, 6.742857142857143)"
11-01-2023 19:26:00.827326,"(10.0, 16.0, 15.392857142857142)","(6.0, 7.8, 7.608695652173913)","(6.5, 8.4, 8.317647058823528)","(31.0, 50.0, 49.8)","(2.8, 3.25, 3.158333333333333)","(12.0, 18.5, 18.125)","(6.0, 6.8, 6.626666666666666)","(5.5, 6.8, 6.733333333333333)"
11-01-2023 19:26:01.964460,"(10.0, 16.0, 15.25)","(6.0, 7.8, 7.5777777777777775)","(6.5, 8.6, 8.337499999999999)","(31.0, 50.0, 49.8)","(2.8, 3.2, 3.158333333333333)","(12.0, 18.5, 18.38235294117647)","(6.0, 6.8, 6.733333333333333)","(5.5, 6.8, 6.742857142857143)"
11-01-2023 19:26:03.170196,"(10.0, 16.0, 15.538461538461538)","(6.0, 7.8, 7.6378378378378375)","(6.5, 8.6, 8.337499999999999)","(31.0, 50.0, 49.8)","(2.8, 3.2, 3.169642857142857)","(12.0, 18.5, 18.38235294117647)","(6.0, 7.0, 6.749253731343283)","(5.5, 6.8, 6.782978723404256)"
11-01-2023 19:26:04.360873,"(10.0, 16.0, 15.555555555555555)","(6.0, 7.8, 7.588888888888889)","(6.5, 8.6, 8.337499999999999)","(31.0, 50.0, 49.8)","(2.8, 3.2, 3.151153846153846)","(12.0, 18.5, 18.333333333333332)","(6.0, 7.0, 6.763934426229508)","(5.5, 6.8, 6.782978723404256)"
11-01-2023 19:26:05.591433,"(10.0, 16.0, 15.555555555555555)","(6.0, 7.8, 7.588888888888889)","(6.5, 8.6, 8.356521739130434)","(31.0, 50.0, 49.666666666666664)","(2.8, 3.2, 3.151111111111111)","(12.0, 18.5, 18.333333333333332)","(6.0, 7.0, 6.763934426229508)","(5.5, 6.8, 6.897142857142857)"
11-01-2023 19:26:06.838131,"(10.0, 16.0, 15.555555555555555)","(6.0, 7.8, 7.6)","(6.5, 8.6, 8.356521739130434)","(31.0, 50.0, 49.666666666666664)","(2.8, 3.2, 3.1195804195804198)","(12.0, 18.5, 18.38235294117647)","(6.0, 7.0, 6.707692307692308)","(5.5, 7.0, 6.871428571428571)"
11-01-2023 19:26:08.147201,"(10.0, 16.0, 15.517241379310345)","(6.0, 7.8, 7.558333333333334)","(6.5, 8.6, 8.356521739130434)","(31.0, 50.0, 49.666666666666664)","(2.8, 3.2, 3.1185185185185187)","(12.0, 18.5, 18.642857142857142)","(6.0, 6.8, 6.652941176470588)","(5.5, 7.0, 6.871428571428571)"
11-01-2023 19:26:09.499960,"(10.0, 16.0, 15.548387096774194)","(6.0, 7.6, 7.561904761904762)","(6.5, 8.6, 8.441176470588236)","(31.0, 50.0, 49.333333333333336)","(2.8, 3.2, 3.121590909090909)","(12.0, 19.5, 18.53846153846154)","(6.0, 6.8, 6.694117647058823)","(5.5, 7.0, 6.946153846153846)"
11-01-2023 19:26:11.060369,"(10.0, 16.0, 15.8125)","(6.0, 7.6, 7.561904761904762)","(6.5, 8.6, 8.432558139534883)","(31.0, 50.0, 49.55555555555556)","(2.7, 3.15, 3.1145569620253166)","(12.0, 19.0, 18.5)","(6.0, 6.8, 6.718181818181818)","(5.5, 7.0, 6.983333333333333)"
11-01-2023 19:26:12.379055,"(11.0, 16.5, 15.8125)","(6.0, 7.6, 7.482352941176471)","(7.0, 8.6, 8.584615384615384)","(31.0, 50.0, 49.0)","(2.7, 3.15, 3.100806451612903)","(12.0, 19.0, 18.166666666666668)","(6.0, 6.8, 6.6125)","(5.5, 7.0, 6.984)"
11-01-2023 19:26:13.756086,"(11.0, 16.5, 15.706896551724139)","(6.0, 7.6, 7.342857142857143)","(7.0, 8.6, 8.709090909090909)","(31.0, 50.0, 48.875)","(2.7, 3.15, 3.1257352941176473)","(12.0, 19.0, 18.166666666666668)","(6.0, 6.8, 6.634285714285714)","(5.5, 7.0, 6.970588235294118)"
11-01-2023 19:26:14.969659,"(11.0, 16.5, 15.706896551724139)","(6.0, 7.4, 7.333333333333334)","(7.0, 8.8, 8.783333333333333)","(31.0, 55.0, 49.666666666666664)","(2.7, 3.15, 3.121551724137931)","(12.0, 19.0, 18.41176470588235)","(6.0, 6.8, 6.615873015873016)","(5.5, 7.0, 6.970588235294118)"
11-01-2023 19:26:16.299473,"(11.0, 16.0, 15.576923076923077)","(6.0, 7.4, 7.381818181818182)","(7.0, 8.8, 8.791304347826088)","(31.0, 50.0, 48.666666666666664)","(2.7, 3.15, 3.114864864864865)","(12.0, 19.0, 18.125)","(6.0, 6.8, 6.633962264150943)","(5.5, 7.0, 7.036734693877551)"
11-01-2023 19:26:17.531011,"(11.0, 16.0, 15.576923076923077)","(6.0, 7.6, 7.3304347826086955)","(7.0, 8.8, 8.82)","(31.0, 60.0, 51.5)","(2.7, 3.15, 3.1340425531914895)","(12.0, 18.5, 17.785714285714285)","(6.0, 6.8, 6.6066666666666665)","(5.5, 7.2, 7.036734693877551)"
11-01-2023 19:26:18.742894,"(11.0, 16.0, 15.56)","(6.0, 7.4, 7.3304347826086955)","(7.0, 9.0, 8.837837837837837)","(31.0, 55.0, 51.8235294117647)","(2.7, 3.2, 3.057471264367816)","(12.0, 18.5, 17.666666666666668)","(6.0, 6.8, 6.748717948717949)","(5.5, 7.2, 7.0600000000000005)"
11-01-2023 19:26:20.028972,"(11.0, 16.0, 15.533333333333333)","(6.0, 7.4, 7.3304347826086955)","(7.0, 9.0, 8.848275862068965)","(31.0, 55.0, 51.8235294117647)","(2.7, 3.1, 3.051578947368421)","(12.0, 18.5, 18.0)","(6.0, 6.8, 6.888888888888888)","(5.5, 7.2, 7.144827586206897)"
11-01-2023 19:26:21.275443,"(11.0, 16.0, 15.933333333333334)","(6.0, 7.4, 7.514285714285714)","(7.0, 9.0, 8.183333333333334)","(31.0, 55.0, 53.25)","(2.7, 3.1, 3.040045248868778)","(12.0, 18.5, 18.46)","(6.0, 7.0, 7.011111111111111)","(5.5, 7.2, 7.28)"
11-01-2023 19:26:22.565506,"(11.0, 16.0, 15.970588235294118)","(6.0, 7.6, 7.45925925925926)","(7.0, 8.2, 8.054545454545455)","(31.0, 55.0, 51.81818181818182)","(2.7, 3.05, 3.0386877828054297)","(12.0, 19.0, 18.38888888888889)","(6.0, 7.2, 7.025)","(5.5, 7.4, 7.556)"
11-01-2023 19:26:23.826373,"(11.0, 16.0, 15.970588235294118)","(6.0, 7.8, 7.463414634146342)","(7.0, 8.2, 8.054545454545455)","(31.0, 55.0, 52.22222222222222)","(2.7, 3.05, 3.0194444444444444)","(12.0, 19.0, 18.470588235294116)","(6.0, 7.2, 6.993939393939394)","(5.5, 7.6, 7.540350877192982)"
11-01-2023 19:26:25.060868,"(11.0, 16.0, 15.9)","(6.0, 7.8, 7.852631578947368)","(7.0, 8.0, 7.514285714285714)","(31.0, 55.0, 53.75)","(2.7, 3.05, 3.001875)","(12.0, 19.0, 18.545454545454547)","(6.0, 7.2, 7.032)","(5.5, 7.6, 7.486486486486487)"
11-01-2023 19:26:26.257034,"(11.0, 16.0, 15.966666666666667)","(6.0, 8.0, 7.852631578947368)","(7.0, 7.6, 7.535714285714286)","(31.0, 55.0, 53.75)","(2.7, 3.05, 3.0031578947368422)","(12.0, 19.0, 18.678571428571427)","(6.0, 7.2, 7.142857142857143)","(5.5, 7.6, 7.391666666666667)"
11-01-2023 19:26:27.520340,"(11.0, 17.0, 16.166666666666668)","(6.0, 8.0, 7.88)","(7.0, 7.6, 7.256505576208179)","(31.0, 55.0, 53.75)","(2.7, 3.05, 2.9952380952380953)","(12.0, 19.0, 18.92)","(6.0, 7.2, 7.300000000000001)","(5.5, 7.4, 7.562962962962962)"
11-01-2023 19:26:28.751201,"(11.0, 17.0, 16.61111111111111)","(6.0, 8.0, 7.978947368421053)","(7.0, 7.0, 6.824630541871921)","(31.0, 55.0, 50.5)","(2.7, 3.0, 3.1548387096774193)","(12.0, 19.0, 19.1)","(6.0, 7.4, 7.688888888888889)","(5.5, 7.6, 6.089473684210526)"
11-01-2023 19:26:29.998854,"(11.0, 18.5, 16.833333333333332)","(6.0, 8.6, 8.545454545454545)","(7.0, 7.0, 6.832038834951456)","(31.0, 55.0, 50.2)","(2.7, 3.2, 3.165277777777778)","(12.0, 20.0, 18.8)","(6.0, 7.8, 7.541935483870968)","(5.5, 6.2, 6.6190476190476195)"
11-01-2023 19:26:31.244227,"(11.0, 17.5, 17.40909090909091)","(6.0, 8.0, 7.921212121212121)","(7.0, 7.0, 6.830697674418604)","(31.0, 55.0, 50.2)","(2.7, 3.2, 3.172222222222222)","(12.0, 20.0, 19.142857142857142)","(6.0, 7.6, 7.514285714285714)","(5.5, 6.8, 6.580392156862745)"
11-01-2023 19:26:32.521580,"(11.0, 17.5, 17.333333333333332)","(6.0, 8.2, 8.153846153846153)","(7.0, 7.0, 6.826666666666666)","(31.0, 55.0, 49.85714285714286)","(2.7, 3.2, 3.133783783783784)","(12.0, 20.0, 19.303571428571427)","(6.0, 7.6, 7.49090909090909)","(5.5, 6.8, 6.592307692307692)"
11-01-2023 19:26:33.761083,"(11.0, 18.0, 17.333333333333332)","(6.0, 8.2, 8.153846153846153)","(7.0, 7.0, 6.8251207729468595)","(31.0, 55.0, 49.85714285714286)","(2.7, 3.15, 3.132089552238806)","(12.0, 20.0, 19.25)","(6.0, 7.6, 7.49090909090909)","(5.5, 6.8, 6.5840000000000005)"
11-01-2023 19:26:35.005840,"(11.0, 18.0, 17.565217391304348)","(6.0, 8.2, 8.028571428571428)","(7.0, 7.0, 6.8533333333333335)","(31.0, 55.0, 49.85714285714286)","(2.7, 3.2, 3.1570754716981133)","(12.0, 20.0, 19.15)","(6.0, 7.6, 7.512195121951219)","(5.5, 6.8, 6.5840000000000005)"
11-01-2023 19:26:36.226315,"(11.0, 18.0, 17.59090909090909)","(6.0, 8.2, 8.028571428571428)","(7.0, 7.0, 6.8533333333333335)","(31.0, 55.0, 49.85714285714286)","(2.7, 3.2, 3.1718543046357617)","(12.0, 20.0, 19.071428571428573)","(6.0, 7.6, 7.340740740740741)","(5.5, 6.8, 6.684615384615384)"
11-01-2023 19:26:37.349788,"(11.0, 16.5, 16.307692307692307)","(6.0, 8.0, 7.888888888888888)","(7.0, 7.4, 6.842105263157895)","(31.0, 55.0, 52.75)","(2.7, 3.2, 3.2129032258064516)","(12.0, 19.5, 19.346153846153847)","(6.0, 7.4, 7.441379310344828)","(5.5, 6.8, 6.593478260869565)"
11-01-2023 19:26:38.504070,"(11.0, 17.5, 16.847826086956523)","(6.5, 8.0, 7.985)","(6.5, 7.0, 6.9361702127659575)","(31.0, 55.0, 52.75)","(2.7, 3.25, 3.269148936170213)","(13.0, 19.5, 17.46153846153846)","(6.0, 7.6, 7.474509803921569)","(5.5, 6.6, 6.7178571428571425)"
11-01-2023 19:26:39.767748,"(11.0, 16.5, 16.3)","(6.5, 8.0, 8.096)","(6.5, 7.0, 6.777777777777778)","(31.0, 55.0, 49.75)","(2.7, 3.3, 3.278260869565217)","(13.0, 17.5, 17.318181818181817)","(6.0, 7.6, 7.474509803921569)","(5.5, 6.8, 6.7178571428571425)"
11-01-2023 19:26:40.960761,"(11.0, 16.5, 16.30952380952381)","(6.5, 8.2, 8.096)","(6.5, 6.8, 6.735483870967742)","(31.0, 55.0, 50.333333333333336)","(2.7, 3.3, 3.295121951219512)","(13.0, 17.5, 17.055555555555557)","(6.0, 7.6, 7.592156862745098)","(5.5, 6.8, 6.708256880733945)"
11-01-2023 19:26:42.117698,"(11.0, 16.0, 15.911764705882353)","(6.5, 8.2, 8.083636363636362)","(6.5, 6.8, 6.735483870967742)","(31.0, 55.0, 51.0)","(2.7, 3.3, 3.3143564356435644)","(13.0, 17.5, 16.966666666666665)","(6.0, 7.6, 7.541463414634146)","(5.5, 6.8, 6.6611111111111105)"
11-01-2023 19:26:43.472135,"(11.0, 16.0, 15.911764705882353)","(6.5, 8.4, 8.246153846153847)","(6.5, 6.6, 6.568292682926829)","(31.0, 55.0, 53.25)","(2.7, 3.35, 3.315)","(13.0, 17.5, 17.029411764705884)","(6.0, 7.6, 7.675)","(5.5, 6.8, 6.6611111111111105)"
11-01-2023 19:26:44.869812,"(11.0, 16.0, 15.5)","(6.5, 8.4, 8.246153846153847)","(6.5, 6.6, 6.574683544303797)","(31.0, 55.0, 49.6)","(2.7, 3.35, 3.3211538461538463)","(13.0, 17.5, 17.11904761904762)","(6.0, 7.8, 7.68936170212766)","(5.5, 6.8, 6.654999999999999)"
11-01-2023 19:26:46.059537,"(11.0, 15.5, 15.357142857142858)","(6.5, 8.4, 8.274285714285714)","(6.5, 6.6, 6.584)","(31.0, 50.0, 51.68421052631579)","(2.7, 3.35, 3.28768115942029)","(13.0, 17.5, 16.785714285714285)","(6.0, 7.8, 7.731914893617021)","(5.5, 6.8, 6.72)"
11-01-2023 19:26:47.366630,"(11.0, 16.0, 15.576923076923077)","(6.5, 8.4, 8.270588235294118)","(6.5, 6.6, 6.584)","(31.0, 55.0, 51.5)","(2.7, 3.3, 3.325)","(13.0, 17.0, 16.842105263157894)","(6.0, 7.8, 7.730434782608696)","(5.5, 6.8, 6.699999999999999)"
11-01-2023 19:26:48.655265,"(11.0, 16.0, 15.11111111111111)","(6.5, 8.4, 8.351515151515152)","(6.5, 6.6, 6.622857142857143)","(31.0, 55.0, 51.8235294117647)","(2.7, 3.35, 3.242283950617284)","(13.0, 17.0, 17.045454545454547)","(6.0, 7.8, 7.784)","(5.5, 6.8, 6.689361702127659)"
11-01-2023 19:26:49.928396,"(11.0, 16.0, 15.555555555555555)","(6.5, 8.4, 8.282926829268293)","(6.5, 6.8, 6.622222222222222)","(31.0, 55.0, 49.0)","(2.7, 3.25, 3.2476666666666665)","(13.0, 17.5, 16.96153846153846)","(6.0, 7.8, 7.784)","(5.5, 6.8, 6.691304347826087)"
11-01-2023 19:26:51.076348,"(11.0, 16.0, 15.555555555555555)","(6.5, 8.4, 8.245161290322581)","(6.5, 6.8, 6.673267326732673)","(31.0, 50.0, 49.0)","(2.7, 3.25, 3.2576923076923077)","(13.0, 17.5, 17.045454545454547)","(6.0, 7.8, 7.784)","(5.5, 6.8, 6.666666666666666)"
11-01-2023 19:26:52.286508,"(11.0, 16.0, 15.523809523809524)","(6.5, 8.4, 8.266666666666667)","(6.5, 6.8, 6.6640776699029125)","(31.0, 50.0, 49.0)","(2.7, 3.3, 3.2836633663366337)","(13.0, 17.5, 17.045454545454547)","(6.0, 7.8, 7.733333333333333)","(5.5, 6.8, 6.6899999999999995)"
11-01-2023 19:26:53.507291,"(11.0, 16.0, 15.523809523809524)","(6.5, 8.4, 8.24)","(6.5, 6.8, 6.676106194690266)","(31.0, 50.0, 47.857142857142854)","(2.7, 3.3, 3.296086956521739)","(13.0, 17.5, 17.291666666666668)","(6.0, 7.8, 7.726315789473684)","(5.5, 6.8, 6.6871794871794865)"
11-01-2023 19:26:54.794348,"(11.0, 16.0, 15.439024390243903)","(6.5, 8.4, 8.076190476190476)","(6.5, 6.8, 6.676106194690266)","(31.0, 48.0, 48.0)","(2.7, 3.35, 3.2971590909090907)","(13.0, 17.5, 17.1)","(6.0, 7.8, 7.642424242424242)","(5.5, 6.8, 6.6871794871794865)"
11-01-2023 19:26:56.030610,"(11.0, 16.0, 15.375)","(6.5, 8.2, 7.956363636363636)","(6.5, 6.8, 6.621052631578947)","(31.0, 50.0, 47.47826086956522)","(2.7, 3.3, 3.3471428571428574)","(13.0, 17.5, 17.03846153846154)","(6.0, 7.8, 7.642424242424242)","(5.5, 6.8, 6.68095238095238)"
11-01-2023 19:26:57.289972,"(11.0, 15.5, 15.375)","(6.5, 8.0, 7.9719999999999995)","(6.5, 6.8, 6.6688)","(31.0, 48.0, 47.47826086956522)","(2.7, 3.35, 3.3432291666666667)","(13.0, 17.5, 16.73913043478261)","(6.0, 7.8, 8.147916666666665)","(5.5, 6.8, 6.6803149606299215)"
11-01-2023 19:26:58.556752,"(11.0, 15.0, 14.576923076923077)","(6.5, 8.0, 8.032)","(6.5, 6.8, 6.670967741935484)","(31.0, 48.0, 47.391304347826086)","(2.7, 3.4, 3.3439153439153437)","(13.0, 17.0, 16.73913043478261)","(6.0, 8.2, 8.18153846153846)","(5.5, 6.8, 6.456338028169014)"
11-01-2023 19:26:59.855367,"(11.0, 14.5, 14.48)","(6.5, 8.2, 8.055737704918032)","(6.5, 6.8, 6.619047619047619)","(31.0, 48.0, 47.45454545454545)","(2.7, 3.4, 3.346629213483146)","(13.0, 17.0, 16.80952380952381)","(6.0, 8.2, 8.165079365079364)","(5.5, 6.6, 6.328947368421053)"
11-01-2023 19:27:01.167325,"(11.0, 15.0, 14.653846153846153)","(6.5, 8.2, 8.032)","(6.5, 6.8, 6.6812499999999995)","(31.0, 48.0, 47.45454545454545)","(2.7, 3.4, 3.3543956043956045)","(13.0, 17.0, 16.4)","(6.0, 8.2, 8.296774193548387)","(5.5, 6.4, 6.279166666666667)"
11-01-2023 19:27:02.476378,"(11.0, 15.5, 14.871428571428572)","(6.5, 8.2, 8.045714285714286)","(6.5, 6.8, 6.569369369369369)","(31.0, 48.0, 46.96774193548387)","(2.7, 3.4, 3.339873417721519)","(13.0, 17.0, 16.25)","(6.0, 8.4, 8.094117647058823)","(5.5, 6.4, 6.273076923076923)"
11-01-2023 19:27:03.677809,"(11.0, 15.5, 14.706896551724139)","(6.5, 8.2, 8.106896551724137)","(6.5, 6.6, 6.696875)","(31.0, 48.0, 47.03448275862069)","(2.7, 3.4, 3.335981308411215)","(13.0, 16.5, 16.3)","(6.0, 8.4, 8.155555555555555)","(5.5, 6.4, 6.2883720930232565)"
11-01-2023 19:27:04.898998,"(11.0, 15.5, 14.772727272727273)","(6.5, 8.4, 8.214035087719298)","(6.5, 6.8, 6.703649635036497)","(31.0, 48.0, 46.96774193548387)","(2.7, 3.35, 3.322540983606557)","(13.0, 17.0, 16.735294117647058)","(6.0, 8.4, 8.147368421052631)","(5.5, 6.4, 6.2883720930232565)"
11-01-2023 19:27:06.179381,"(11.0, 15.5, 14.86)","(6.5, 8.4, 8.155223880597015)","(6.0, 6.8, 6.682170542635659)","(31.0, 48.0, 46.96774193548387)","(2.7, 3.35, 3.321367521367521)","(12.0, 17.5, 17.025)","(6.0, 8.4, 8.147368421052631)","(5.5, 6.4, 6.2883720930232565)"
11-01-2023 19:27:07.426993,"(11.0, 15.5, 14.86)","(6.5, 8.4, 8.15072463768116)","(6.0, 6.8, 6.621621621621621)","(31.0, 48.0, 46.4)","(2.7, 3.35, 3.2959459459459457)","(12.0, 17.5, 16.87037037037037)","(6.0, 8.4, 8.222222222222223)","(5.5, 6.4, 6.348571428571429)"
11-01-2023 19:27:08.696787,"(11.0, 15.5, 14.785714285714286)","(6.5, 8.4, 8.13125)","(6.0, 6.8, 6.619047619047619)","(31.0, 48.0, 46.4)","(2.7, 3.3, 3.2957142857142854)","(12.0, 17.5, 16.913793103448278)","(6.0, 8.4, 8.269565217391303)","(5.5, 6.4, 6.222988505747127)"
11-01-2023 19:27:09.959743,"(11.0, 15.5, 15.176470588235293)","(6.5, 8.4, 8.13125)","(6.0, 6.8, 6.686524822695035)","(31.0, 48.0, 46.4)","(2.7, 3.3, 3.3014705882352944)","(12.0, 17.5, 16.9)","(6.0, 8.6, 8.366666666666665)","(5.5, 6.4, 6.038857142857143)"
11-01-2023 19:27:11.182382,"(11.0, 15.5, 15.444444444444445)","(6.5, 8.4, 8.227272727272727)","(6.0, 6.8, 6.618181818181818)","(31.0, 48.0, 46.4)","(2.7, 3.35, 3.2606617647058824)","(12.0, 17.5, 16.964285714285715)","(6.0, 8.6, 8.57948717948718)","(5.5, 6.4, 6.038857142857143)"
11-01-2023 19:27:12.556572,"(11.0, 16.0, 15.225)","(6.5, 8.4, 8.116666666666667)","(6.0, 6.8, 6.619047619047619)","(31.0, 48.0, 46.4)","(2.7, 3.3, 3.271468926553672)","(12.0, 17.5, 16.964285714285715)","(6.0, 8.6, 8.57948717948718)","(5.5, 6.4, 6.059016393442623)"
11-01-2023 19:27:13.939516,"(11.0, 16.0, 15.225)","(6.5, 8.2, 8.116666666666667)","(6.0, 6.8, 6.619047619047619)","(31.0, 48.0, 47.4)","(2.7, 3.3, 3.384020618556701)","(12.0, 17.5, 16.064285714285713)","(6.0, 8.6, 8.628571428571428)","(5.5, 6.4, 6.251162790697674)"
11-01-2023 19:27:15.247835,"(11.0, 16.0, 15.225)","(6.5, 8.2, 8.06938775510204)","(6.0, 6.8, 6.55)","(31.0, 48.0, 49.0)","(2.7, 3.4, 3.3206896551724134)","(12.0, 16.5, 15.6)","(6.0, 8.8, 8.228571428571428)","(5.5, 6.4, 6.597101449275362)"
11-01-2023 19:27:16.490335,"(11.0, 15.5, 15.047619047619047)","(6.5, 8.2, 8.06938775510204)","(6.0, 6.6, 6.583157894736842)","(31.0, 50.0, 49.0)","(2.7, 3.4, 3.330864197530864)","(12.0, 16.0, 15.571428571428571)","(6.0, 8.4, 8.23076923076923)","(5.5, 6.8, 6.581333333333333)"
11-01-2023 19:27:17.787355,"(11.0, 15.5, 15.047619047619047)","(6.5, 8.2, 8.032)","(6.0, 6.6, 6.583157894736842)","(31.0, 50.0, 49.0)","(2.7, 3.35, 3.3296052631578945)","(12.0, 16.0, 15.571428571428571)","(6.0, 8.4, 8.270588235294117)","(5.5, 6.8, 6.549450549450549)"
11-01-2023 19:27:19.067737,"(11.0, 15.5, 15.047619047619047)","(6.5, 8.2, 8.023076923076923)","(6.0, 6.6, 6.585454545454545)","(31.0, 50.0, 48.46666666666667)","(2.7, 3.35, 3.3252808988764047)","(12.0, 16.0, 15.571428571428571)","(6.0, 8.4, 8.26153846153846)","(5.5, 6.8, 6.550588235294118)"
11-01-2023 19:27:20.384733,"(11.0, 15.5, 15.047619047619047)","(6.5, 8.2, 8.023076923076923)","(6.0, 6.6, 6.587199999999999)","(31.0, 55.0, 48.5)","(2.7, 3.35, 3.3092592592592593)","(12.0, 16.0, 15.608695652173914)","(6.0, 8.4, 8.328)","(5.5, 6.8, 6.5620253164556965)"
11-01-2023 19:27:21.618024,"(11.0, 15.5, 15.047619047619047)","(6.5, 8.2, 8.023076923076923)","(6.0, 6.6, 6.583333333333333)","(31.0, 55.0, 48.5)","(2.7, 3.35, 3.26887417218543)","(12.0, 16.0, 15.653846153846153)","(6.0, 8.4, 8.375)","(5.5, 6.8, 6.613333333333333)"
