,Arctic Princess,Cosmic Event,Shocking Habit,Superior Sam,Wishlor Lass,Ausvardia,Majestic Rossa,Piwhane,Spiritual Thinker
08-12-2022 13:45:21.470745,"(10.0, 15.0, 14.75)","(9.0, 16.0, 14.5)","(3.9, 4.6, 4.541379310344827)","(6.0, 7.8, 7.569230769230769)","(5.0, 6.8, 6.664516129032258)","(8.0, 9.2, 8.733333333333333)","(21.0, 50.0, 39.333333333333336)","(16.0, 20.0, 19.428571428571427)","(4.6, 5.8, 5.627586206896551)"
08-12-2022 13:45:22.805487,"(10.0, 15.0, 14.75)","(9.0, 16.0, 14.5)","(3.9, 4.6, 4.541379310344827)","(6.0, 7.8, 7.569230769230769)","(5.0, 6.8, 6.6)","(8.0, 9.2, 8.68)","(21.0, 50.0, 39.333333333333336)","(16.0, 20.0, 19.428571428571427)","(4.6, 5.8, 5.627586206896551)"
08-12-2022 13:45:24.108936,"(10.0, 15.0, 14.75)","(9.0, 16.0, 13.428571428571429)","(3.9, 4.6, 4.54516129032258)","(6.0, 7.8, 7.569230769230769)","(5.0, 6.6, 6.25)","(8.0, 9.4, 8.6)","(21.0, 50.0, 39.333333333333336)","(16.0, 20.0, 19.428571428571427)","(4.6, 5.8, 5.627586206896551)"
08-12-2022 13:45:25.448408,"(10.0, 15.0, 14.75)","(9.0, 16.0, 14.0)","(3.9, 4.6, 4.541379310344827)","(6.0, 7.8, 7.569230769230769)","(5.0, 6.6, 6.25)","(8.0, 9.4, 8.68)","(21.0, 50.0, 39.333333333333336)","(16.0, 20.0, 19.428571428571427)","(4.6, 5.8, 5.627586206896551)"
08-12-2022 13:45:26.768549,"(10.0, 15.0, 14.75)","(9.0, 16.0, 14.0)","(3.9, 4.6, 4.541379310344827)","(6.0, 7.8, 7.569230769230769)","(5.0, 6.6, 6.18)","(8.0, 9.4, 8.68)","(21.0, 50.0, 39.333333333333336)","(16.0, 20.0, 19.428571428571427)","(4.6, 5.8, 5.627586206896551)"
08-12-2022 13:45:28.111700,"(10.0, 15.0, 14.75)","(9.0, 16.0, 14.0)","(3.9, 4.6, 4.54516129032258)","(6.0, 7.8, 7.569230769230769)","(5.0, 6.6, 6.075)","(8.0, 9.4, 8.68)","(21.0, 50.0, 39.333333333333336)","(16.0, 20.0, 19.428571428571427)","(4.6, 5.8, 5.627586206896551)"
08-12-2022 13:45:29.439431,"(10.0, 15.0, 14.75)","(9.0, 16.0, 13.75)","(3.9, 4.6, 4.541379310344827)","(6.0, 7.8, 7.569230769230769)","(5.0, 6.6, 6.133333333333333)","(8.0, 9.4, 8.542857142857143)","(21.0, 50.0, 39.333333333333336)","(16.0, 20.0, 19.428571428571427)","(4.6, 5.8, 5.8)"
08-12-2022 13:45:30.734145,"(10.0, 15.0, 14.75)","(9.0, 16.0, 13.857142857142858)","(3.9, 4.6, 4.541379310344827)","(6.0, 7.8, 7.569230769230769)","(5.0, 6.6, 6.133333333333333)","(8.0, 9.4, 8.542857142857143)","(21.0, 50.0, 39.333333333333336)","(16.0, 20.0, 19.428571428571427)","(4.6, 6.0, 5.764705882352941)"
08-12-2022 13:45:32.027144,"(10.0, 15.0, 14.75)","(9.0, 16.0, 13.857142857142858)","(3.9, 4.6, 4.541379310344827)","(6.0, 7.8, 7.569230769230769)","(5.0, 6.6, 6.133333333333333)","(8.0, 9.4, 8.542857142857143)","(21.0, 50.0, 39.333333333333336)","(16.0, 20.0, 19.428571428571427)","(4.6, 6.0, 6.2153846153846155)"
08-12-2022 13:45:33.348136,"(10.0, 15.0, 14.75)","(9.0, 16.0, 14.235294117647058)","(3.9, 4.6, 4.535849056603773)","(6.0, 7.8, 7.569230769230769)","(5.0, 6.6, 6.133333333333334)","(8.0, 9.4, 8.542857142857143)","(21.0, 50.0, 43.0)","(16.0, 20.0, 19.428571428571427)","(4.6, 6.4, 6.2153846153846155)"
08-12-2022 13:45:34.655163,"(10.0, 15.0, 14.615384615384615)","(9.0, 16.0, 14.235294117647058)","(3.9, 4.6, 4.535849056603773)","(6.0, 7.8, 7.569230769230769)","(5.0, 6.4, 6.030769230769231)","(8.0, 9.4, 8.542857142857143)","(21.0, 50.0, 43.0)","(16.0, 20.0, 19.428571428571427)","(4.6, 6.4, 5.947826086956522)"
08-12-2022 13:45:35.990392,"(10.0, 15.0, 14.59375)","(9.0, 16.0, 14.235294117647058)","(3.9, 4.6, 4.535849056603773)","(6.0, 7.8, 7.569230769230769)","(5.0, 6.4, 6.057142857142857)","(8.0, 9.4, 8.68)","(21.0, 50.0, 40.0)","(16.0, 20.0, 19.428571428571427)","(4.6, 6.4, 6.047058823529412)"
08-12-2022 13:45:37.333426,"(10.0, 15.0, 14.59375)","(9.0, 16.0, 14.235294117647058)","(3.9, 4.6, 4.535849056603773)","(6.0, 7.8, 7.569230769230769)","(5.0, 6.4, 6.057142857142857)","(8.0, 9.4, 8.552941176470588)","(21.0, 50.0, 40.0)","(16.0, 20.0, 19.428571428571427)","(4.6, 6.4, 6.047058823529412)"
08-12-2022 13:45:38.613931,"(10.0, 15.0, 14.59375)","(9.0, 16.0, 14.235294117647058)","(3.9, 4.6, 4.535849056603773)","(6.0, 7.8, 7.569230769230769)","(5.0, 6.4, 6.057142857142857)","(8.0, 9.4, 8.552941176470588)","(21.0, 50.0, 40.0)","(16.0, 20.0, 19.428571428571427)","(4.6, 6.4, 6.047058823529412)"
08-12-2022 13:45:39.841389,"(10.0, 15.0, 14.59375)","(9.0, 16.0, 14.235294117647058)","(3.9, 4.6, 4.535849056603773)","(6.0, 7.8, 7.569230769230769)","(5.0, 6.4, 6.057142857142857)","(8.0, 9.4, 8.552941176470588)","(21.0, 50.0, 40.0)","(16.0, 20.0, 19.428571428571427)","(4.6, 6.4, 6.047058823529412)"
08-12-2022 13:45:41.128329,"(10.0, 15.0, 14.59375)","(9.0, 16.0, 14.235294117647058)","(3.9, 4.6, 4.540350877192982)","(6.0, 7.8, 7.569230769230769)","(5.0, 6.4, 6.233333333333333)","(8.0, 9.4, 8.65)","(21.0, 50.0, 41.0)","(16.0, 20.0, 19.428571428571427)","(4.6, 6.4, 6.08421052631579)"
08-12-2022 13:45:42.478708,"(10.0, 15.0, 14.59375)","(9.0, 16.0, 14.571428571428571)","(3.9, 4.6, 4.540350877192982)","(6.0, 7.8, 7.414285714285715)","(5.0, 6.4, 6.233333333333333)","(8.0, 9.4, 8.65)","(21.0, 50.0, 41.0)","(16.0, 20.0, 19.428571428571427)","(4.6, 6.4, 6.01)"
08-12-2022 13:45:43.779282,"(10.0, 15.0, 14.59375)","(9.0, 16.0, 14.421052631578947)","(3.9, 4.6, 4.540350877192982)","(6.0, 7.8, 7.376470588235295)","(5.0, 6.4, 6.233333333333333)","(8.0, 9.4, 8.65)","(21.0, 50.0, 41.0)","(16.0, 20.0, 19.666666666666668)","(4.6, 6.4, 6.03888888888889)"
08-12-2022 13:45:45.091066,"(10.0, 15.0, 14.59375)","(9.0, 16.0, 14.5)","(3.9, 4.6, 4.5346153846153845)","(6.0, 7.8, 7.376470588235295)","(5.0, 6.4, 6.166666666666667)","(8.0, 9.4, 8.552941176470588)","(21.0, 50.0, 41.0)","(16.0, 20.0, 19.666666666666668)","(4.6, 6.4, 6.03888888888889)"
08-12-2022 13:45:46.412099,"(10.0, 15.0, 14.59375)","(9.0, 16.0, 12.76923076923077)","(3.9, 4.6, 4.5346153846153845)","(6.0, 7.8, 7.414285714285715)","(5.0, 6.4, 6.177777777777778)","(8.0, 9.4, 8.552941176470588)","(21.0, 50.0, 41.0)","(16.0, 20.0, 19.666666666666668)","(4.6, 6.4, 6.03888888888889)"
08-12-2022 13:45:47.711552,"(10.0, 15.0, 14.59375)","(9.0, 16.0, 14.0)","(3.9, 4.6, 4.547169811320755)","(6.0, 7.8, 7.414285714285715)","(5.0, 6.4, 6.233333333333333)","(8.0, 9.4, 8.542857142857143)","(21.0, 50.0, 46.0)","(16.0, 20.0, 19.666666666666668)","(4.6, 6.4, 6.03888888888889)"
08-12-2022 13:45:49.056053,"(10.0, 15.0, 14.59375)","(9.0, 16.0, 14.0)","(3.9, 4.6, 4.547169811320755)","(6.0, 7.8, 7.376470588235295)","(5.0, 6.4, 6.233333333333333)","(8.0, 9.4, 8.542857142857143)","(21.0, 50.0, 46.0)","(16.0, 20.0, 19.666666666666668)","(4.6, 6.4, 6.03888888888889)"
08-12-2022 13:45:50.372595,"(10.0, 15.0, 14.59375)","(9.0, 16.0, 12.76923076923077)","(3.9, 4.6, 4.547169811320755)","(6.0, 7.8, 7.414285714285715)","(5.0, 6.4, 6.233333333333333)","(8.0, 9.4, 8.542857142857143)","(21.0, 50.0, 46.0)","(16.0, 20.0, 19.666666666666668)","(4.6, 6.4, 6.03888888888889)"
08-12-2022 13:45:51.665612,"(10.0, 15.0, 14.59375)","(9.0, 16.0, 13.7)","(3.9, 4.6, 4.547169811320755)","(6.0, 7.8, 7.414285714285715)","(5.0, 6.4, 6.233333333333333)","(8.0, 9.4, 8.542857142857143)","(21.0, 50.0, 46.0)","(16.0, 20.0, 19.666666666666668)","(4.6, 6.4, 6.03888888888889)"
08-12-2022 13:45:52.969776,"(10.0, 15.0, 14.59375)","(9.0, 15.5, 14.0)","(3.9, 4.6, 4.547169811320755)","(6.0, 7.8, 7.414285714285715)","(5.0, 6.4, 6.233333333333333)","(8.0, 9.4, 8.542857142857143)","(21.0, 50.0, 46.0)","(16.0, 20.0, 19.666666666666668)","(4.6, 6.4, 6.03888888888889)"
08-12-2022 13:45:54.256126,"(10.0, 15.0, 14.59375)","(9.0, 15.5, 14.666666666666666)","(3.9, 4.6, 4.547169811320755)","(6.0, 7.8, 7.414285714285715)","(5.0, 6.4, 6.233333333333333)","(8.0, 9.4, 8.552941176470588)","(21.0, 50.0, 46.0)","(16.0, 20.0, 19.666666666666668)","(4.6, 6.4, 6.03888888888889)"
08-12-2022 13:45:55.520908,"(10.0, 15.0, 14.59375)","(9.0, 15.5, 14.3)","(3.9, 4.6, 4.547169811320755)","(6.0, 7.8, 7.414285714285715)","(5.0, 6.4, 6.233333333333333)","(8.0, 9.4, 8.552941176470588)","(21.0, 50.0, 46.0)","(16.0, 20.0, 19.75)","(4.6, 6.4, 6.03888888888889)"
08-12-2022 13:45:56.817408,"(10.0, 15.0, 14.59375)","(9.0, 15.5, 14.3)","(3.9, 4.6, 4.547169811320755)","(6.0, 7.8, 7.414285714285715)","(5.0, 6.4, 6.233333333333333)","(8.0, 9.4, 8.552941176470588)","(21.0, 50.0, 46.0)","(16.0, 20.0, 19.75)","(4.6, 6.4, 6.03888888888889)"
08-12-2022 13:45:58.142027,"(10.0, 15.0, 14.59375)","(9.0, 15.5, 14.3)","(3.9, 4.6, 4.547169811320755)","(6.0, 7.8, 7.414285714285715)","(5.0, 6.4, 6.233333333333333)","(8.0, 9.4, 8.542857142857143)","(21.0, 50.0, 46.0)","(16.0, 20.0, 19.75)","(4.6, 6.4, 6.03888888888889)"
08-12-2022 13:45:59.496076,"(10.0, 15.0, 14.59375)","(9.0, 15.5, 14.61111111111111)","(3.9, 4.6, 4.544554455445544)","(6.0, 7.8, 7.414285714285715)","(5.0, 6.4, 6.233333333333333)","(8.0, 9.4, 8.542857142857143)","(21.0, 50.0, 46.0)","(16.0, 20.0, 19.75)","(4.6, 6.4, 6.03888888888889)"
08-12-2022 13:46:00.834444,"(10.0, 15.0, 14.59375)","(9.0, 15.5, 14.61111111111111)","(3.9, 4.6, 4.544554455445544)","(6.0, 7.8, 7.414285714285715)","(5.0, 6.4, 6.233333333333333)","(8.0, 9.4, 8.542857142857143)","(21.0, 50.0, 46.0)","(16.0, 20.0, 19.75)","(4.6, 6.4, 6.03888888888889)"
08-12-2022 13:46:02.167248,"(10.0, 15.0, 14.59375)","(9.0, 15.5, 15.208333333333334)","(3.9, 4.6, 4.544554455445544)","(6.0, 7.8, 7.414285714285715)","(5.0, 6.4, 6.233333333333333)","(8.0, 9.4, 8.552941176470588)","(21.0, 50.0, 42.0)","(16.0, 20.0, 19.75)","(4.6, 6.4, 6.03888888888889)"
08-12-2022 13:46:03.445921,"(10.0, 15.0, 14.59375)","(9.0, 15.5, 15.25)","(3.9, 4.6, 4.544554455445544)","(6.0, 7.8, 7.376470588235295)","(5.0, 6.4, 6.108333333333333)","(8.0, 9.4, 8.552941176470588)","(21.0, 50.0, 42.0)","(16.0, 20.0, 19.75)","(4.6, 6.4, 6.03888888888889)"
08-12-2022 13:46:04.746313,"(10.0, 15.0, 14.59375)","(9.0, 15.5, 15.205882352941176)","(3.9, 4.6, 4.544554455445544)","(6.0, 7.8, 7.71304347826087)","(5.0, 6.4, 6.108333333333333)","(8.0, 9.4, 8.552941176470588)","(21.0, 50.0, 36.5)","(16.0, 20.0, 19.692307692307693)","(4.6, 6.4, 6.03888888888889)"
08-12-2022 13:46:06.050891,"(10.0, 15.0, 14.59375)","(9.0, 15.5, 15.1875)","(3.9, 4.6, 4.544554455445544)","(6.0, 7.8, 7.71304347826087)","(5.0, 6.4, 6.108333333333333)","(8.0, 9.4, 8.552941176470588)","(21.0, 44.0, 36.5)","(16.0, 20.0, 19.692307692307693)","(4.6, 6.4, 6.03888888888889)"
08-12-2022 13:46:07.330007,"(10.0, 15.0, 14.59375)","(9.0, 15.5, 15.1875)","(3.9, 4.6, 4.544554455445544)","(6.0, 7.8, 7.71304347826087)","(5.0, 6.4, 6.108333333333333)","(8.0, 9.4, 8.5)","(21.0, 44.0, 36.5)","(16.0, 20.0, 19.692307692307693)","(4.6, 6.4, 6.013636363636364)"
08-12-2022 13:46:08.565346,"(10.0, 15.0, 14.59375)","(9.0, 15.5, 15.1875)","(3.9, 4.6, 4.520833333333333)","(6.0, 7.8, 7.71304347826087)","(5.0, 6.4, 6.108333333333333)","(8.0, 9.4, 8.65)","(21.0, 44.0, 36.5)","(16.0, 20.0, 19.692307692307693)","(4.6, 6.4, 6.013636363636364)"
08-12-2022 13:46:09.858759,"(10.0, 15.0, 14.59375)","(9.0, 15.5, 15.1875)","(4.0, 4.6, 4.565765765765765)","(6.0, 7.8, 7.666666666666667)","(5.0, 6.4, 6.108333333333333)","(7.5, 9.4, 8.65)","(21.0, 44.0, 36.5)","(16.0, 20.0, 19.692307692307693)","(4.6, 6.4, 6.013636363636364)"
08-12-2022 13:46:11.155553,"(10.0, 15.0, 14.59375)","(9.0, 15.5, 15.1875)","(4.0, 4.6, 4.494805194805195)","(6.0, 7.8, 7.71304347826087)","(5.0, 6.4, 6.205555555555556)","(7.5, 9.4, 8.933333333333334)","(21.0, 44.0, 40.0)","(16.0, 20.0, 19.708333333333332)","(4.6, 6.4, 6.0964285714285715)"
08-12-2022 13:46:12.488095,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.494805194805195)","(6.0, 7.8, 7.71304347826087)","(5.0, 6.4, 6.233333333333333)","(7.5, 9.2, 8.72)","(21.0, 42.0, 40.0)","(16.0, 20.0, 19.708333333333332)","(4.6, 6.4, 6.129166666666667)"
08-12-2022 13:46:14.191704,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.489655172413793)","(6.0, 7.8, 7.704761904761905)","(5.0, 6.4, 6.233333333333333)","(7.5, 9.2, 8.72)","(21.0, 42.0, 40.0)","(16.0, 20.0, 19.708333333333332)","(4.6, 6.4, 6.129166666666667)"
08-12-2022 13:46:15.700393,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.489655172413793)","(6.0, 7.8, 7.704761904761905)","(5.0, 6.4, 6.28888888888889)","(7.5, 9.2, 8.72)","(21.0, 42.0, 40.0)","(16.0, 20.0, 19.708333333333332)","(4.6, 6.4, 6.052777777777778)"
08-12-2022 13:46:17.185768,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.489655172413793)","(6.0, 7.8, 7.704761904761905)","(5.0, 6.4, 6.3090909090909095)","(7.5, 9.2, 8.72)","(21.0, 42.0, 40.0)","(16.0, 20.0, 19.708333333333332)","(4.6, 6.4, 6.052777777777778)"
08-12-2022 13:46:18.610193,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.489655172413793)","(6.0, 7.8, 7.704761904761905)","(5.0, 6.4, 6.3090909090909095)","(7.5, 9.2, 8.72)","(21.0, 42.0, 40.4)","(16.0, 20.0, 19.708333333333332)","(4.6, 6.4, 6.052777777777778)"
08-12-2022 13:46:20.033333,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.489655172413793)","(6.0, 7.8, 7.704761904761905)","(5.0, 6.4, 6.3090909090909095)","(7.5, 9.2, 8.72)","(21.0, 42.0, 40.4)","(16.0, 20.0, 19.708333333333332)","(4.6, 6.4, 6.052777777777778)"
08-12-2022 13:46:21.389477,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.489655172413793)","(6.0, 7.8, 7.704761904761905)","(5.0, 6.4, 6.3090909090909095)","(7.5, 9.2, 8.72)","(21.0, 42.0, 40.4)","(16.0, 20.0, 19.708333333333332)","(4.6, 6.4, 6.052777777777778)"
08-12-2022 13:46:22.673113,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.489655172413793)","(6.0, 7.8, 7.704761904761905)","(5.0, 6.4, 6.3090909090909095)","(7.5, 9.2, 8.72)","(21.0, 42.0, 40.4)","(16.0, 20.0, 19.708333333333332)","(4.6, 6.4, 6.052777777777778)"
08-12-2022 13:46:24.024748,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.489655172413793)","(6.0, 7.8, 7.704761904761905)","(5.0, 6.4, 6.3090909090909095)","(7.5, 9.2, 8.72)","(21.0, 42.0, 40.4)","(16.0, 20.0, 19.708333333333332)","(4.6, 6.4, 6.052777777777778)"
08-12-2022 13:46:25.400376,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.704761904761905)","(5.0, 6.4, 6.3090909090909095)","(7.5, 9.2, 8.72)","(21.0, 42.0, 40.4)","(16.0, 20.0, 19.708333333333332)","(4.6, 6.4, 6.052777777777778)"
08-12-2022 13:46:26.695067,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.704761904761905)","(5.0, 6.4, 6.3090909090909095)","(7.5, 9.2, 8.72)","(21.0, 42.0, 40.4)","(16.0, 20.0, 19.708333333333332)","(4.6, 6.4, 6.052777777777778)"
08-12-2022 13:46:28.025431,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.704761904761905)","(5.0, 6.4, 6.3090909090909095)","(7.5, 9.2, 8.72)","(21.0, 42.0, 40.4)","(16.0, 20.0, 19.708333333333332)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:29.392955,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.704761904761905)","(5.0, 6.4, 6.3090909090909095)","(7.5, 9.2, 8.72)","(21.0, 42.0, 40.4)","(16.0, 20.0, 19.708333333333332)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:30.748377,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.716666666666667)","(5.0, 6.4, 6.3090909090909095)","(7.5, 9.2, 8.539130434782608)","(21.0, 42.0, 40.4)","(16.0, 20.0, 19.708333333333332)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:32.086872,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.716666666666667)","(5.0, 6.4, 6.233333333333333)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.333333333333336)","(16.0, 20.0, 19.708333333333332)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:33.452295,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.716666666666667)","(5.0, 6.4, 6.15)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.333333333333336)","(16.0, 20.0, 19.708333333333332)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:34.786491,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.716666666666667)","(5.0, 6.4, 6.15)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.333333333333336)","(16.0, 20.0, 19.708333333333332)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:36.073775,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.716666666666667)","(5.0, 6.4, 6.15)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.333333333333336)","(16.0, 20.0, 19.708333333333332)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:37.303892,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.716666666666667)","(5.0, 6.4, 6.15)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.333333333333336)","(16.0, 20.0, 19.708333333333332)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:38.557281,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.716666666666667)","(5.0, 6.4, 6.15)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.333333333333336)","(16.0, 20.0, 19.708333333333332)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:39.802274,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.716666666666667)","(5.0, 6.4, 6.15)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.333333333333336)","(16.0, 20.0, 19.708333333333332)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:41.101073,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.716666666666667)","(5.0, 6.4, 6.15)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.333333333333336)","(16.0, 20.0, 19.708333333333332)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:42.387862,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.716666666666667)","(5.0, 6.4, 6.15)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.333333333333336)","(16.0, 20.0, 19.708333333333332)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:43.638259,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.716666666666667)","(5.0, 6.4, 6.189473684210527)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.0)","(16.0, 20.0, 19.708333333333332)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:44.947997,"(10.0, 15.0, 14.588235294117647)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.716666666666667)","(5.0, 6.4, 6.189473684210527)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.0)","(16.0, 20.0, 19.708333333333332)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:46.265288,"(10.0, 15.0, 14.840909090909092)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.716666666666667)","(5.0, 6.4, 6.189473684210527)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.0)","(16.0, 20.0, 19.708333333333332)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:47.807017,"(10.0, 15.0, 14.840909090909092)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.523076923076923)","(5.0, 6.4, 6.189473684210527)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.0)","(16.0, 20.0, 19.77777777777778)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:49.318812,"(10.0, 15.0, 14.840909090909092)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.523076923076923)","(5.0, 6.4, 6.057142857142857)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.0)","(16.0, 20.0, 19.77777777777778)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:50.742614,"(10.0, 15.0, 14.840909090909092)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.523076923076923)","(5.0, 6.2, 6.094117647058824)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.0)","(16.0, 20.0, 19.77777777777778)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:52.132281,"(10.0, 15.0, 14.840909090909092)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.523076923076923)","(5.0, 6.2, 6.094117647058824)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.0)","(16.0, 20.0, 19.77777777777778)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:53.516065,"(10.0, 15.0, 14.840909090909092)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.523076923076923)","(5.0, 6.2, 6.094117647058824)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.0)","(16.0, 20.0, 19.77777777777778)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:54.896803,"(10.0, 15.0, 14.840909090909092)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.48421052631579)","(5.0, 6.2, 6.094117647058824)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.0)","(16.0, 20.0, 19.77777777777778)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:56.148929,"(10.0, 15.0, 14.840909090909092)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.48421052631579)","(5.0, 6.2, 6.094117647058824)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.0)","(16.0, 20.0, 19.77777777777778)","(4.8, 6.4, 6.052777777777778)"
08-12-2022 13:46:57.518274,"(10.0, 15.0, 14.840909090909092)","(9.0, 15.5, 15.166666666666666)","(4.0, 4.5, 4.466666666666667)","(6.0, 7.8, 7.48421052631579)","(5.0, 6.2, 6.094117647058824)","(7.5, 9.2, 9.1)","(21.0, 42.0, 39.0)","(16.0, 20.0, 19.77777777777778)","(4.8, 6.4, 6.052777777777778)"
