,Divine Flirt,Blue Eyed Girl,Distorted Secrets,Scenic Eclipse,Startedwithakiss,Red Cadillac,See Ya Champ,Lady Tornado,Fire And Gold,Heartly,Luna Nobel
14-12-2022 19:14:29.699626,"(4.8, 5.2, 5.1369426751592355)","(3.5, 4.5, 4.458181818181818)","(71.0, 120.0, 116.92307692307693)","(4.4, 4.8, 4.784657534246575)","(41.0, 85.0, 81.57894736842105)","(6.0, 6.4, 6.3563829787234045)","(21.0, 26.0, 25.77777777777778)","(7.0, 8.6, 8.504918032786886)","(101.0, 410.0, 385.0)","(41.0, 44.0, 42.6551724137931)","(71.0, 110.0, 101.81818181818181)"
14-12-2022 19:14:31.017419,"(4.8, 5.2, 5.168707482993197)","(3.5, 4.5, 4.438461538461539)","(71.0, 140.0, 131.72413793103448)","(4.4, 4.8, 4.780758807588076)","(41.0, 85.0, 81.66666666666667)","(6.0, 6.4, 6.3546391752577325)","(21.0, 26.0, 25.846153846153847)","(7.0, 8.6, 8.512280701754387)","(101.0, 410.0, 385.0)","(41.0, 44.0, 42.6551724137931)","(71.0, 110.0, 104.0)"
14-12-2022 19:14:32.330435,"(4.8, 5.2, 5.192405063291139)","(3.5, 4.4, 4.370588235294118)","(71.0, 120.0, 111.25)","(4.4, 4.8, 4.779420289855072)","(51.0, 85.0, 82.1590909090909)","(6.0, 6.4, 6.3546391752577325)","(21.0, 27.0, 25.956521739130434)","(7.0, 8.8, 8.663087248322148)","(101.0, 410.0, 390.0)","(41.0, 44.0, 42.6551724137931)","(71.0, 110.0, 104.0)"
14-12-2022 19:14:33.719184,"(4.6, 5.3, 5.203205128205129)","(3.5, 4.4, 4.3462962962962965)","(71.0, 110.0, 91.25)","(4.4, 4.8, 4.731538461538461)","(51.0, 85.0, 82.1590909090909)","(6.0, 6.4, 6.3512690355329955)","(21.0, 27.0, 25.642857142857142)","(7.0, 8.8, 8.548235294117648)","(101.0, 410.0, 390.0)","(41.0, 42.0, 38.76923076923077)","(71.0, 110.0, 104.0)"
14-12-2022 19:14:35.046201,"(4.6, 5.3, 5.1573099415204675)","(3.5, 4.5, 4.5512738853503185)","(71.0, 110.0, 87.08333333333333)","(4.4, 4.8, 4.680916030534351)","(51.0, 85.0, 82.19101123595506)","(6.0, 6.4, 6.350961538461538)","(21.0, 27.0, 25.733333333333334)","(7.0, 8.6, 8.566412213740458)","(101.0, 410.0, 400.0)","(41.0, 42.0, 38.22222222222222)","(71.0, 110.0, 104.0)"
14-12-2022 19:14:36.384991,"(4.6, 5.2, 5.179651162790698)","(3.5, 4.6, 4.5512738853503185)","(71.0, 110.0, 87.08333333333333)","(4.4, 4.7, 4.683467741935484)","(51.0, 85.0, 82.19101123595506)","(6.0, 6.4, 6.36304347826087)","(21.0, 27.0, 25.733333333333334)","(7.0, 8.6, 8.555555555555555)","(101.0, 420.0, 396.0)","(41.0, 40.0, 37.142857142857146)","(71.0, 110.0, 104.0)"
14-12-2022 19:14:37.683028,"(4.6, 5.2, 5.194594594594594)","(3.5, 4.6, 4.5134920634920634)","(71.0, 110.0, 98.66666666666666)","(4.4, 4.7, 4.732941176470588)","(51.0, 85.0, 84.16666666666667)","(6.0, 6.4, 6.390943396226415)","(21.0, 27.0, 26.073170731707318)","(7.0, 8.6, 8.789380530973451)","(101.0, 420.0, 395.0)","(41.0, 40.0, 37.91304347826087)","(71.0, 110.0, 104.0)"
14-12-2022 19:14:38.945167,"(4.6, 5.2, 5.188607594936709)","(3.5, 4.5, 4.435882352941177)","(61.0, 100.0, 96.96969696969697)","(4.4, 4.8, 4.675767918088737)","(51.0, 85.0, 84.16666666666667)","(6.0, 6.4, 6.411320754716981)","(21.0, 27.0, 26.3)","(7.0, 8.8, 8.778947368421052)","(101.0, 420.0, 395.0)","(41.0, 40.0, 37.833333333333336)","(71.0, 110.0, 104.0)"
14-12-2022 19:14:40.243211,"(4.6, 5.2, 5.1900369003690034)","(3.5, 4.5, 4.412796208530806)","(61.0, 100.0, 87.5)","(4.4, 4.7, 4.68671875)","(51.0, 85.0, 79.58333333333333)","(6.0, 6.6, 6.367708333333334)","(21.0, 27.0, 26.22222222222222)","(7.0, 8.8, 8.832258064516129)","(101.0, 420.0, 392.5)","(41.0, 40.0, 38.42424242424242)","(71.0, 110.0, 104.375)"
14-12-2022 19:14:41.564478,"(4.6, 5.3, 5.24875)","(3.6, 4.5, 4.405154639175258)","(61.0, 100.0, 91.0)","(4.4, 4.7, 4.715025906735751)","(51.0, 80.0, 79.52380952380952)","(6.0, 6.4, 6.345977011494253)","(21.0, 27.0, 26.22222222222222)","(7.0, 9.0, 8.846728971962616)","(101.0, 430.0, 395.0)","(31.0, 40.0, 38.375)","(71.0, 110.0, 104.375)"
14-12-2022 19:14:42.886770,"(4.6, 5.3, 5.289130434782608)","(3.6, 4.4, 4.36606334841629)","(61.0, 100.0, 97.85714285714286)","(4.4, 4.8, 4.715025906735751)","(51.0, 80.0, 79.52380952380952)","(6.0, 6.4, 6.392424242424243)","(21.0, 27.0, 26.377777777777776)","(7.0, 9.0, 8.837837837837837)","(101.0, 420.0, 395.0)","(31.0, 40.0, 38.375)","(71.0, 110.0, 104.375)"
14-12-2022 19:14:44.228359,"(4.6, 5.3, 5.2593984962406015)","(3.6, 4.4, 4.377544910179641)","(61.0, 100.0, 97.85714285714286)","(4.4, 4.8, 4.716915422885572)","(51.0, 80.0, 79.5)","(6.0, 6.4, 6.479024390243903)","(21.0, 27.0, 26.363636363636363)","(7.0, 9.0, 8.876190476190477)","(101.0, 420.0, 395.0)","(31.0, 40.0, 37.6551724137931)","(71.0, 110.0, 104.375)"
14-12-2022 19:14:45.558033,"(4.6, 5.1, 5.097560975609756)","(3.6, 4.5, 4.383955223880597)","(61.0, 100.0, 97.6)","(4.4, 4.8, 4.716915422885572)","(51.0, 80.0, 79.5)","(6.0, 6.6, 6.440993788819876)","(21.0, 27.0, 26.53846153846154)","(7.0, 9.0, 8.893150684931507)","(101.0, 420.0, 387.14285714285717)","(31.0, 40.0, 37.806451612903224)","(71.0, 110.0, 103.07692307692308)"
14-12-2022 19:14:46.905117,"(4.6, 5.1, 5.088770053475936)","(3.6, 4.4, 4.38804347826087)","(61.0, 100.0, 97.6923076923077)","(4.4, 4.8, 4.716025641025642)","(51.0, 80.0, 79.58333333333333)","(6.0, 6.6, 6.351851851851852)","(21.0, 27.0, 26.647058823529413)","(7.0, 9.0, 8.91)","(101.0, 430.0, 387.14285714285717)","(31.0, 40.0, 37.54545454545455)","(71.0, 110.0, 102.63157894736842)"
14-12-2022 19:14:48.227296,"(4.6, 5.2, 5.116022099447513)","(3.6, 4.5, 4.410632183908047)","(71.0, 100.0, 97.77777777777777)","(4.2, 4.7, 4.682089552238806)","(51.0, 80.0, 79.58333333333333)","(6.0, 6.4, 6.351851851851852)","(21.0, 27.0, 26.647058823529413)","(7.0, 9.0, 8.91)","(101.0, 430.0, 387.14285714285717)","(31.0, 40.0, 37.54545454545455)","(71.0, 110.0, 102.63157894736842)"
14-12-2022 19:14:49.499896,"(4.6, 5.1, 5.076023391812865)","(3.6, 4.5, 4.416825396825397)","(71.0, 100.0, 89.28571428571429)","(4.2, 4.7, 4.6799019607843135)","(51.0, 80.0, 79.58333333333333)","(6.0, 6.6, 6.4186046511627906)","(21.0, 27.0, 26.7)","(7.0, 9.0, 8.910526315789474)","(101.0, 370.0, 366.0)","(31.0, 40.0, 37.54545454545455)","(71.0, 110.0, 102.63157894736842)"
14-12-2022 19:14:50.835639,"(4.6, 5.1, 5.008791208791209)","(3.6, 4.5, 4.456005056890013)","(71.0, 100.0, 97.91666666666667)","(4.2, 4.8, 4.71182108626198)","(51.0, 90.0, 81.21212121212122)","(6.0, 6.6, 6.508928571428571)","(21.0, 28.0, 26.772727272727273)","(7.0, 8.8, 8.696440129449838)","(101.0, 400.0, 382.85714285714283)","(31.0, 40.0, 39.16981132075472)","(71.0, 110.0, 106.42857142857143)"
14-12-2022 19:14:52.133955,"(4.6, 5.0, 4.999378881987577)","(3.6, 4.5, 4.464650537634409)","(71.0, 110.0, 102.5)","(4.2, 4.8, 4.704697986577181)","(51.0, 90.0, 85.64516129032258)","(6.0, 6.6, 6.435428571428572)","(21.0, 28.0, 26.680851063829788)","(7.0, 8.8, 8.633725490196078)","(101.0, 400.0, 390.0)","(31.0, 40.0, 39.16981132075472)","(71.0, 110.0, 106.42857142857143)"
14-12-2022 19:14:53.553248,"(4.6, 5.0, 4.9965753424657535)","(3.6, 4.5, 4.460806916426513)","(71.0, 110.0, 99.0625)","(4.2, 4.8, 4.703424657534247)","(51.0, 90.0, 85.64516129032258)","(6.0, 6.6, 6.468493150684932)","(21.0, 28.0, 26.526315789473685)","(7.0, 8.8, 8.540983606557377)","(101.0, 400.0, 390.0)","(31.0, 40.0, 39.375)","(71.0, 110.0, 104.73684210526315)"
14-12-2022 19:14:54.913702,"(4.6, 5.0, 4.979213483146068)","(3.6, 4.5, 4.463363363363364)","(71.0, 110.0, 88.6)","(4.2, 4.8, 4.658041958041958)","(51.0, 90.0, 85.35714285714286)","(5.5, 6.6, 6.484)","(21.0, 28.0, 27.61111111111111)","(7.0, 8.6, 8.538333333333334)","(101.0, 400.0, 390.0)","(31.0, 40.0, 39.353846153846156)","(71.0, 110.0, 104.73684210526315)"
14-12-2022 19:14:56.301921,"(4.6, 5.1, 5.0245098039215685)","(3.6, 4.5, 4.463458646616542)","(71.0, 95.0, 87.38095238095238)","(4.2, 4.7, 4.658041958041958)","(51.0, 90.0, 85.35714285714286)","(5.5, 6.6, 6.474594594594595)","(21.0, 28.0, 27.676923076923078)","(7.0, 8.6, 8.532773109243697)","(101.0, 400.0, 383.75)","(31.0, 40.0, 39.294117647058826)","(71.0, 110.0, 100.0)"
14-12-2022 19:14:57.800474,"(4.6, 5.1, 5.017277486910995)","(3.6, 4.5, 4.463109756097561)","(71.0, 90.0, 88.84615384615384)","(4.2, 4.7, 4.791836734693877)","(51.0, 90.0, 87.17391304347827)","(5.5, 6.6, 6.584810126582278)","(21.0, 28.0, 28.580645161290324)","(7.0, 8.6, 8.688888888888888)","(101.0, 410.0, 383.75)","(31.0, 40.0, 41.57575757575758)","(71.0, 110.0, 99.34782608695652)"
14-12-2022 19:14:59.208538,"(4.6, 5.1, 5.08076109936575)","(3.6, 4.4, 4.330144927536232)","(71.0, 90.0, 88.63636363636364)","(4.2, 4.8, 4.791836734693877)","(51.0, 90.0, 87.17391304347827)","(5.5, 6.6, 6.5636363636363635)","(21.0, 29.0, 27.857142857142858)","(7.0, 8.8, 8.693401015228426)","(101.0, 410.0, 383.75)","(31.0, 42.0, 41.3125)","(71.0, 100.0, 106.11111111111111)"
14-12-2022 19:15:00.637741,"(4.6, 5.1, 5.074834437086093)","(3.7, 4.4, 4.328970588235294)","(71.0, 90.0, 88.80952380952381)","(4.2, 4.8, 4.790178571428571)","(51.0, 90.0, 87.17391304347827)","(5.5, 6.6, 6.5636363636363635)","(21.0, 28.0, 27.857142857142858)","(7.0, 8.8, 8.692030848329049)","(101.0, 410.0, 383.75)","(31.0, 42.0, 41.5)","(71.0, 110.0, 106.61290322580645)"
14-12-2022 19:15:02.023472,"(4.6, 5.2, 5.127118644067797)","(3.7, 4.4, 4.322094926350245)","(71.0, 90.0, 89.44444444444444)","(4.2, 4.8, 4.714049586776859)","(51.0, 90.0, 87.29166666666667)","(5.5, 6.6, 6.637137989778535)","(21.0, 28.0, 27.868852459016395)","(7.0, 8.8, 8.699760191846522)","(101.0, 410.0, 386.6666666666667)","(31.0, 42.0, 41.80952380952381)","(71.0, 110.0, 106.81818181818181)"
14-12-2022 19:15:03.481240,"(4.6, 5.1, 5.098850574712643)","(3.7, 4.4, 4.310912698412698)","(61.0, 90.0, 88.92156862745098)","(4.2, 4.8, 4.733757961783439)","(51.0, 90.0, 87.09677419354838)","(5.5, 6.8, 6.665507246376811)","(21.0, 28.0, 25.57894736842105)","(7.0, 8.8, 8.712471655328798)","(101.0, 410.0, 365.0)","(31.0, 42.0, 42.032786885245905)","(71.0, 110.0, 101.66666666666667)"
14-12-2022 19:15:04.912698,"(4.6, 5.2, 5.144871794871794)","(3.7, 4.3, 4.273766816143498)","(61.0, 95.0, 90.3030303030303)","(4.2, 4.8, 4.753252032520325)","(51.0, 90.0, 87.1875)","(5.5, 6.8, 6.683123425692695)","(21.0, 26.0, 26.09090909090909)","(7.0, 8.8, 8.709128630705395)","(101.0, 410.0, 376.0)","(31.0, 44.0, 42.11764705882353)","(71.0, 110.0, 102.38095238095238)"
14-12-2022 19:15:06.359550,"(4.6, 5.2, 5.152486187845303)","(3.7, 4.3, 4.225590551181103)","(61.0, 95.0, 90.15625)","(4.2, 4.8, 4.745959595959596)","(51.0, 90.0, 87.14285714285714)","(5.5, 6.8, 6.65233644859813)","(21.0, 27.0, 25.57894736842105)","(7.0, 8.8, 8.707399577167019)","(101.0, 430.0, 368.42105263157896)","(31.0, 44.0, 40.75)","(71.0, 110.0, 102.0)"
14-12-2022 19:15:07.739996,"(4.6, 5.2, 5.154010695187166)","(3.7, 4.4, 4.312974051896208)","(61.0, 95.0, 88.8)","(4.2, 4.8, 4.73395061728395)","(51.0, 90.0, 86.84210526315789)","(5.5, 6.8, 6.634385964912281)","(21.0, 26.0, 25.272727272727273)","(7.0, 8.8, 8.708315565031983)","(101.0, 430.0, 380.0)","(31.0, 42.0, 40.57142857142857)","(71.0, 110.0, 102.0)"
14-12-2022 19:15:09.091238,"(4.6, 5.2, 5.196969696969697)","(3.7, 4.4, 4.255510860820595)","(61.0, 95.0, 90.60606060606061)","(4.2, 4.8, 4.76948051948052)","(51.0, 90.0, 87.09677419354838)","(5.5, 6.8, 6.602597402597402)","(21.0, 26.0, 25.727272727272727)","(7.0, 8.8, 8.8896)","(101.0, 420.0, 380.0)","(31.0, 42.0, 41.142857142857146)","(71.0, 110.0, 103.33333333333333)"
14-12-2022 19:15:10.418393,"(4.6, 5.2, 5.145333333333333)","(3.7, 4.3, 4.254761904761905)","(61.0, 95.0, 90.85714285714286)","(4.2, 4.8, 4.795454545454545)","(51.0, 90.0, 87.23076923076923)","(5.5, 6.8, 6.630656934306569)","(21.0, 26.0, 26.47826086956522)","(7.0, 9.0, 8.906493506493506)","(101.0, 420.0, 366.6666666666667)","(31.0, 42.0, 37.68)","(71.0, 110.0, 104.07407407407408)"
14-12-2022 19:15:11.754369,"(4.6, 5.2, 5.147715736040609)","(3.7, 4.3, 4.256850870552611)","(61.0, 95.0, 90.97222222222223)","(4.2, 4.8, 4.816470588235294)","(51.0, 90.0, 87.27272727272727)","(5.5, 6.8, 6.504489795918367)","(21.0, 27.0, 26.272727272727273)","(7.0, 9.0, 8.867889908256881)","(101.0, 420.0, 364.0)","(31.0, 38.0, 37.724137931034484)","(71.0, 110.0, 104.28571428571429)"
14-12-2022 19:15:13.134527,"(4.6, 5.2, 5.1461928934010155)","(3.7, 4.3, 4.257440476190476)","(61.0, 95.0, 90.97222222222223)","(4.2, 4.9, 4.816216216216216)","(51.0, 90.0, 87.27272727272727)","(5.5, 6.6, 6.517251908396947)","(21.0, 27.0, 26.466666666666665)","(7.0, 9.0, 8.876288659793815)","(101.0, 400.0, 364.0)","(31.0, 38.0, 38.883720930232556)","(71.0, 110.0, 104.48275862068965)"
14-12-2022 19:15:14.479758,"(4.6, 5.2, 5.125352112676056)","(3.7, 4.3, 4.260691823899371)","(61.0, 95.0, 90.97222222222223)","(4.2, 4.9, 4.83741935483871)","(51.0, 90.0, 87.27272727272727)","(5.5, 6.6, 6.517251908396947)","(21.0, 27.0, 26.36)","(7.0, 9.0, 8.858823529411765)","(101.0, 400.0, 360.0)","(31.0, 40.0, 38.97435897435897)","(71.0, 110.0, 104.48275862068965)"
14-12-2022 19:15:15.860703,"(4.6, 5.2, 5.129139072847682)","(3.7, 4.3, 4.263020408163265)","(61.0, 95.0, 90.97222222222223)","(4.2, 4.9, 4.83489932885906)","(51.0, 90.0, 87.5)","(5.5, 6.6, 6.518153846153846)","(21.0, 27.0, 26.5)","(7.0, 9.0, 8.858823529411765)","(101.0, 420.0, 360.0)","(31.0, 40.0, 38.97435897435897)","(71.0, 110.0, 104.48275862068965)"
14-12-2022 19:15:17.228883,"(4.6, 5.2, 5.1137096774193544)","(3.7, 4.3, 4.263020408163265)","(61.0, 95.0, 90.97222222222223)","(4.2, 4.9, 4.831690140845071)","(51.0, 90.0, 87.5)","(5.5, 6.6, 6.518153846153846)","(20.0, 27.0, 26.551724137931036)","(7.5, 9.0, 8.858823529411765)","(101.0, 420.0, 360.0)","(31.0, 40.0, 38.97435897435897)","(71.0, 110.0, 104.48275862068965)"
14-12-2022 19:15:18.575967,"(4.6, 5.2, 5.113385826771653)","(3.7, 4.3, 4.263875598086124)","(61.0, 95.0, 91.28205128205128)","(4.2, 4.9, 4.8465608465608465)","(51.0, 90.0, 87.61904761904762)","(5.5, 6.6, 6.523279648609077)","(20.0, 27.0, 26.735294117647058)","(7.5, 9.0, 8.882352941176471)","(101.0, 420.0, 360.0)","(31.0, 40.0, 39.130434782608695)","(71.0, 110.0, 104.83870967741936)"
14-12-2022 19:15:19.937219,"(4.6, 5.2, 5.134715025906735)","(3.7, 4.3, 4.263875598086124)","(61.0, 95.0, 91.28205128205128)","(4.2, 4.9, 4.8465608465608465)","(51.0, 90.0, 87.61904761904762)","(5.5, 6.6, 6.523232323232323)","(20.0, 27.0, 26.666666666666668)","(7.5, 9.0, 8.91891891891892)","(101.0, 420.0, 360.0)","(31.0, 40.0, 39.130434782608695)","(71.0, 110.0, 104.83870967741936)"
14-12-2022 19:15:21.213497,"(4.6, 5.2, 5.125)","(3.7, 4.3, 4.264077669902912)","(71.0, 95.0, 91.28205128205128)","(4.2, 4.9, 4.8511235955056184)","(51.0, 90.0, 87.61904761904762)","(5.5, 6.6, 6.523232323232323)","(21.0, 27.0, 26.666666666666668)","(7.0, 9.0, 8.795918367346939)","(101.0, 420.0, 360.0)","(31.0, 40.0, 41.15151515151515)","(71.0, 110.0, 104.83870967741936)"
14-12-2022 19:15:22.583203,"(4.6, 5.2, 5.137623762376237)","(3.7, 4.3, 4.263449848024316)","(71.0, 95.0, 91.28205128205128)","(4.2, 4.9, 4.770461095100864)","(51.0, 90.0, 87.54098360655738)","(5.5, 6.6, 6.543771043771043)","(21.0, 27.0, 26.666666666666668)","(7.0, 8.8, 8.867680608365019)","(101.0, 420.0, 360.0)","(31.0, 42.0, 40.810810810810814)","(71.0, 110.0, 105.0)"
14-12-2022 19:15:23.883851,"(4.6, 5.1, 5.096)","(3.7, 4.3, 4.267710843373494)","(71.0, 95.0, 91.28205128205128)","(4.2, 4.8, 4.770461095100864)","(51.0, 90.0, 87.54098360655738)","(5.5, 6.6, 6.5305426356589145)","(21.0, 27.0, 26.857142857142858)","(7.0, 9.0, 8.862450592885375)","(101.0, 420.0, 360.0)","(31.0, 42.0, 40.810810810810814)","(71.0, 110.0, 105.0)"
14-12-2022 19:15:25.297774,"(4.6, 5.2, 5.139130434782609)","(3.7, 4.3, 4.267675159235669)","(71.0, 95.0, 92.0)","(4.2, 4.8, 4.763211678832117)","(51.0, 90.0, 87.61904761904762)","(5.5, 6.6, 6.534323922734027)","(21.0, 27.0, 26.896551724137932)","(7.0, 9.0, 8.862365591397849)","(101.0, 420.0, 377.14285714285717)","(31.0, 42.0, 40.9)","(71.0, 110.0, 105.15151515151516)"
14-12-2022 19:15:26.687775,"(4.6, 5.1, 5.0421955403087475)","(3.7, 4.4, 4.308964143426294)","(71.0, 95.0, 92.11538461538461)","(4.2, 4.8, 4.760935350756534)","(51.0, 90.0, 87.61904761904762)","(5.5, 6.6, 6.534323922734027)","(21.0, 27.0, 26.62962962962963)","(7.0, 9.0, 8.589887640449438)","(101.0, 420.0, 377.14285714285717)","(31.0, 42.0, 40.9)","(71.0, 110.0, 113.84615384615384)"
14-12-2022 19:15:28.133361,"(4.6, 5.1, 5.037773722627737)","(3.7, 4.4, 4.32859375)","(71.0, 95.0, 92.11538461538461)","(4.2, 4.8, 4.764255910987482)","(51.0, 90.0, 87.65625)","(5.5, 6.6, 6.5363503649635035)","(21.0, 27.0, 27.176470588235293)","(7.0, 8.6, 8.552999999999999)","(101.0, 420.0, 377.14285714285717)","(31.0, 42.0, 41.04347826086956)","(71.0, 120.0, 111.11111111111111)"
14-12-2022 19:15:29.514373,"(4.6, 5.0, 4.9976401179941)","(3.7, 4.4, 4.325848142164782)","(71.0, 95.0, 92.22222222222223)","(4.2, 4.8, 4.767219387755102)","(51.0, 90.0, 87.82608695652173)","(5.5, 6.6, 6.5404371584699454)","(21.0, 28.0, 27.391304347826086)","(7.0, 8.6, 8.575925925925926)","(101.0, 420.0, 377.14285714285717)","(31.0, 42.0, 40.333333333333336)","(71.0, 120.0, 111.11111111111111)"
14-12-2022 19:15:30.925887,"(4.6, 5.1, 5.055851063829787)","(3.7, 4.4, 4.340926640926641)","(71.0, 95.0, 92.66666666666667)","(4.2, 4.8, 4.767219387755102)","(51.0, 90.0, 87.82608695652173)","(5.5, 6.6, 6.5158301158301155)","(21.0, 28.0, 28.181818181818183)","(7.0, 8.6, 8.55438596491228)","(101.0, 420.0, 377.14285714285717)","(31.0, 42.0, 40.333333333333336)","(71.0, 120.0, 111.11111111111111)"
14-12-2022 19:15:32.346847,"(4.6, 5.1, 5.0546875)","(3.7, 4.4, 4.341863354037267)","(71.0, 95.0, 92.65625)","(4.2, 4.8, 4.843150684931507)","(51.0, 90.0, 88.42105263157895)","(5.5, 6.6, 6.5173831775700934)","(21.0, 29.0, 25.54945054945055)","(7.5, 8.6, 8.58974358974359)","(101.0, 420.0, 377.14285714285717)","(31.0, 42.0, 40.666666666666664)","(71.0, 120.0, 112.0)"
14-12-2022 19:15:33.739872,"(4.6, 5.1, 5.044936708860759)","(3.7, 4.4, 4.341863354037267)","(71.0, 95.0, 92.65625)","(4.2, 4.9, 4.843150684931507)","(51.0, 90.0, 88.42105263157895)","(5.5, 6.6, 6.513333333333334)","(21.0, 26.0, 27.352941176470587)","(7.5, 8.6, 8.55054945054945)","(101.0, 420.0, 377.14285714285717)","(31.0, 42.0, 40.666666666666664)","(71.0, 120.0, 112.0)"
14-12-2022 19:15:35.120855,"(4.6, 5.0, 4.987859424920128)","(3.7, 4.4, 4.342336683417085)","(71.0, 95.0, 92.65625)","(4.2, 4.9, 4.8539682539682545)","(51.0, 90.0, 88.42105263157895)","(5.5, 6.6, 6.513333333333334)","(21.0, 28.0, 27.352941176470587)","(7.5, 8.6, 8.55054945054945)","(101.0, 420.0, 377.14285714285717)","(31.0, 42.0, 40.666666666666664)","(71.0, 120.0, 112.0)"
14-12-2022 19:15:36.516931,"(4.6, 5.0, 4.987859424920128)","(3.7, 4.4, 4.342336683417085)","(71.0, 95.0, 92.65625)","(4.2, 4.9, 4.8539682539682545)","(51.0, 90.0, 88.42105263157895)","(5.5, 6.6, 6.513333333333334)","(21.0, 28.0, 27.352941176470587)","(7.5, 8.6, 8.55054945054945)","(101.0, 420.0, 377.14285714285717)","(31.0, 42.0, 40.666666666666664)","(71.0, 120.0, 112.0)"
14-12-2022 19:15:37.926485,"(4.6, 5.0, 4.976231884057971)","(3.7, 4.4, 4.340926640926641)","(71.0, 95.0, 93.15789473684211)","(4.2, 4.9, 4.89165120593692)","(51.0, 90.0, 88.38235294117646)","(5.5, 6.6, 6.524054982817869)","(21.0, 28.0, 27.16)","(7.5, 8.6, 8.552879581151831)","(101.0, 420.0, 400.0)","(31.0, 36.0, 34.16)","(71.0, 120.0, 109.6774193548387)"
14-12-2022 19:15:39.355376,"(4.6, 5.0, 4.9326388888888895)","(3.6, 4.4, 4.343611793611793)","(71.0, 95.0, 93.2051282051282)","(4.2, 5.0, 4.923255813953489)","(51.0, 90.0, 88.40579710144928)","(5.5, 6.6, 6.526455906821964)","(21.0, 28.0, 27.22222222222222)","(7.0, 8.6, 8.556204379562043)","(101.0, 420.0, 395.0)","(31.0, 36.0, 34.285714285714285)","(71.0, 110.0, 109.6875)"
14-12-2022 19:15:40.683990,"(4.6, 5.0, 4.933333333333334)","(3.6, 4.4, 4.339445910290237)","(71.0, 95.0, 90.77777777777777)","(4.2, 5.0, 4.923255813953489)","(51.0, 90.0, 88.42857142857143)","(5.5, 6.6, 6.527090301003344)","(21.0, 28.0, 27.676923076923078)","(7.0, 8.6, 8.552857142857142)","(101.0, 420.0, 395.0)","(31.0, 36.0, 34.285714285714285)","(71.0, 110.0, 109.6875)"
14-12-2022 19:15:42.046706,"(4.6, 5.0, 4.9318007662835255)","(3.7, 4.4, 4.339445910290237)","(71.0, 95.0, 90.77777777777777)","(4.2, 5.0, 4.923255813953489)","(51.0, 90.0, 88.42857142857143)","(5.5, 6.6, 6.526455906821964)","(21.0, 28.0, 27.8)","(7.5, 8.6, 8.551470588235293)","(101.0, 420.0, 395.0)","(31.0, 36.0, 34.24761904761905)","(71.0, 110.0, 109.72222222222223)"
14-12-2022 19:15:43.399778,"(4.6, 5.0, 4.923156342182891)","(3.7, 4.4, 4.341355463347164)","(71.0, 95.0, 90.77777777777777)","(4.2, 5.0, 4.914285714285715)","(51.0, 90.0, 88.42857142857143)","(5.5, 6.6, 6.525597269624574)","(21.0, 28.0, 27.8)","(7.5, 8.6, 8.527472527472527)","(101.0, 420.0, 395.0)","(31.0, 36.0, 34.24761904761905)","(71.0, 110.0, 109.72222222222223)"
14-12-2022 19:15:44.777000,"(4.6, 5.0, 4.9405940594059405)","(3.7, 4.4, 4.341168289290682)","(71.0, 95.0, 90.77777777777777)","(4.2, 5.0, 4.914285714285715)","(51.0, 90.0, 88.45070422535211)","(5.5, 6.6, 6.526599326599326)","(21.0, 28.0, 27.80701754385965)","(7.0, 8.6, 8.528260869565218)","(101.0, 420.0, 378.57142857142856)","(31.0, 36.0, 34.264150943396224)","(71.0, 110.0, 109.72222222222223)"
14-12-2022 19:15:46.135747,"(4.6, 5.0, 4.941142857142857)","(3.7, 4.4, 4.337976539589443)","(71.0, 95.0, 90.77777777777777)","(4.2, 5.0, 4.934010152284264)","(51.0, 90.0, 88.67647058823529)","(5.5, 6.6, 6.528407224958949)","(21.0, 28.0, 27.81967213114754)","(7.0, 8.6, 8.535922330097087)","(101.0, 430.0, 378.57142857142856)","(31.0, 36.0, 36.833333333333336)","(71.0, 110.0, 109.72972972972973)"
14-12-2022 19:15:47.558410,"(4.6, 5.0, 4.946719681908549)","(3.7, 4.4, 4.310759493670886)","(71.0, 95.0, 83.33333333333334)","(4.2, 5.0, 7.359259259259259)","(51.0, 90.0, 73.0)","(5.5, 6.6, 7.015384615384615)","(21.0, 28.0, 37.61363636363636)","(7.0, 8.6, 10.955555555555556)","(101.0, 430.0, 290.0)","(31.0, 38.0, 53.0)","(71.0, 110.0, 126.66666666666666)"
14-12-2022 19:15:48.874649,"(4.6, 6.0, 4.461538461538462)","(3.7, 5.0, 4.1525423728813555)","(71.0, 150.0, 83.33333333333334)","(4.4, 7.4, 7.359259259259259)","(51.0, 100.0, 88.0)","(5.5, 7.4, 7.015384615384615)","(21.0, 38.0, 26.16)","(7.0, 11.5, 10.955555555555556)","(101.0, 480.0, 9100.0)","(31.0, 65.0, 43.0)","(71.0, 250.0, 204.28571428571428)"
14-12-2022 19:15:50.151927,"(4.6, 6.0, 4.461538461538462)","(3.7, 5.0, 4.1525423728813555)","(71.0, 150.0, 83.33333333333334)","(4.4, 7.4, 7.359259259259259)","(51.0, 130.0, 73.0)","(5.5, 7.4, 7.015384615384615)","(21.0, 27.0, 26.16)","(7.0, 11.5, 11.412121212121212)","(101.0, 99999, 693.3333333333334)","(31.0, 50.0, 39.0)","(71.0, 250.0, 198.33333333333334)"
