,Dreamseeker,Papas Dream,Vandini,Royalspector,Zou Zou Kacanarkis,Mr Lannigan,Lexington Lad,Top Babe,Cadouin,Gratsie,Rains Aplenty,Hold All Tickets
12-01-2023 18:07:10.776883,"(2.9, 3.3, 3.2755555555555556)","(17.0, 23.0, 22.2)","(51.0, 75.0, 69.82758620689656)","(8.0, 10.0, 9.66060606060606)","(5.5, 8.0, 7.83030303030303)","(17.0, 22.0, 21.863636363636363)","(5.5, 6.6, 6.383870967741935)","(7.5, 8.2, 8.103370786516853)","(91.0, 130.0, 129.62962962962962)","(16.0, 21.0, 21.20689655172414)","(51.0, 70.0, 58.0)","(81.0, 140.0, 137.27272727272728)"
12-01-2023 18:07:12.228666,"(2.9, 3.3, 3.263333333333333)","(17.0, 23.0, 22.2)","(51.0, 75.0, 69.82758620689656)","(8.0, 10.0, 9.66060606060606)","(5.5, 8.0, 7.83030303030303)","(17.0, 22.0, 21.791666666666668)","(5.5, 6.6, 6.383870967741935)","(7.5, 8.2, 8.103370786516853)","(91.0, 130.0, 129.62962962962962)","(16.0, 22.0, 21.20689655172414)","(51.0, 70.0, 58.0)","(81.0, 140.0, 137.27272727272728)"
12-01-2023 18:07:13.720985,"(2.9, 3.3, 3.264516129032258)","(17.0, 23.0, 22.209302325581394)","(51.0, 75.0, 68.63636363636364)","(8.0, 10.0, 10.253846153846155)","(5.5, 8.0, 7.857324840764331)","(17.0, 22.0, 21.772727272727273)","(5.5, 6.6, 6.352941176470589)","(7.5, 8.2, 8.13125)","(91.0, 130.0, 129.62962962962962)","(16.0, 22.0, 21.16216216216216)","(51.0, 70.0, 62.5)","(81.0, 140.0, 137.27272727272728)"
12-01-2023 18:07:15.147572,"(2.9, 3.3, 3.264516129032258)","(17.0, 23.0, 22.3)","(51.0, 75.0, 69.82758620689656)","(8.0, 10.5, 10.314814814814815)","(5.5, 8.0, 7.798260869565217)","(17.0, 22.0, 21.772727272727273)","(5.5, 6.4, 6.352592592592593)","(7.5, 8.2, 8.005882352941176)","(91.0, 130.0, 129.62962962962962)","(16.0, 22.0, 21.03125)","(51.0, 70.0, 62.5)","(81.0, 140.0, 137.27272727272728)"
12-01-2023 18:07:16.581921,"(2.9, 3.3, 3.250420168067227)","(17.0, 23.0, 22.3)","(51.0, 75.0, 69.82758620689656)","(8.0, 10.5, 10.314814814814815)","(5.5, 8.0, 7.780869565217391)","(17.0, 22.0, 20.5)","(5.5, 6.4, 6.346099290780142)","(7.5, 8.2, 8.005263157894737)","(91.0, 130.0, 129.62962962962962)","(16.0, 22.0, 21.69736842105263)","(51.0, 70.0, 62.5)","(81.0, 140.0, 137.27272727272728)"
12-01-2023 18:07:18.207558,"(2.9, 3.3, 3.269626168224299)","(17.0, 23.0, 22.263157894736842)","(51.0, 75.0, 69.82758620689656)","(8.0, 10.5, 10.314814814814815)","(5.5, 8.0, 7.780869565217391)","(17.0, 21.0, 20.5)","(5.5, 6.4, 6.346099290780142)","(7.5, 8.2, 8.005263157894737)","(91.0, 130.0, 137.33333333333334)","(16.0, 22.0, 21.870967741935484)","(51.0, 70.0, 62.5)","(81.0, 140.0, 137.27272727272728)"
12-01-2023 18:07:19.715556,"(2.8, 3.3, 3.269626168224299)","(17.0, 23.0, 22.263157894736842)","(51.0, 75.0, 58.333333333333336)","(8.0, 10.5, 10.314814814814815)","(5.5, 8.0, 7.7762711864406775)","(17.0, 21.0, 20.727272727272727)","(5.5, 6.4, 6.302631578947369)","(7.5, 8.2, 8.004545454545454)","(91.0, 140.0, 129.62962962962962)","(16.0, 23.0, 22.666666666666668)","(51.0, 70.0, 62.5)","(81.0, 140.0, 137.27272727272728)"
12-01-2023 18:07:21.370945,"(2.8, 3.3, 3.2851190476190473)","(17.0, 23.0, 22.263157894736842)","(51.0, 60.0, 64.52380952380952)","(8.0, 10.5, 10.314814814814815)","(5.5, 8.0, 7.780869565217391)","(17.0, 21.0, 20.727272727272727)","(5.5, 6.4, 6.151111111111112)","(7.5, 8.2, 7.976666666666667)","(91.0, 130.0, 129.62962962962962)","(16.0, 23.0, 22.234375)","(51.0, 70.0, 62.5)","(81.0, 140.0, 137.27272727272728)"
12-01-2023 18:07:22.945780,"(2.8, 3.3, 3.3343220338983053)","(17.0, 23.0, 22.263157894736842)","(51.0, 75.0, 61.25)","(8.5, 10.5, 10.314814814814815)","(5.5, 8.0, 7.795121951219512)","(17.0, 21.0, 20.862068965517242)","(5.5, 6.2, 6.137142857142857)","(7.5, 8.0, 7.982278481012658)","(91.0, 130.0, 129.64285714285714)","(16.0, 23.0, 22.234375)","(51.0, 70.0, 62.5)","(81.0, 140.0, 137.27272727272728)"
12-01-2023 18:07:24.491053,"(2.8, 3.35, 3.353374233128834)","(17.0, 23.0, 22.263157894736842)","(51.0, 70.0, 58.94736842105263)","(8.5, 10.5, 10.314814814814815)","(5.5, 8.0, 7.79)","(17.0, 21.0, 20.862068965517242)","(5.5, 6.2, 6.178947368421053)","(7.5, 8.0, 7.917857142857143)","(91.0, 130.0, 129.67741935483872)","(16.0, 23.0, 22.234375)","(51.0, 70.0, 62.5)","(81.0, 140.0, 137.27272727272728)"
12-01-2023 18:07:25.843681,"(2.8, 3.4, 3.353374233128834)","(17.0, 23.0, 22.170731707317074)","(51.0, 70.0, 58.125)","(8.5, 10.5, 10.314814814814815)","(5.5, 8.0, 7.79)","(17.0, 21.0, 20.862068965517242)","(5.5, 6.2, 6.179166666666667)","(7.5, 8.0, 7.897058823529411)","(91.0, 130.0, 129.67741935483872)","(16.0, 23.0, 23.09090909090909)","(51.0, 70.0, 62.5)","(81.0, 140.0, 137.27272727272728)"
12-01-2023 18:07:27.295487,"(2.8, 3.4, 3.372262773722628)","(17.0, 23.0, 22.263157894736842)","(51.0, 65.0, 58.125)","(8.5, 10.5, 10.30916030534351)","(5.5, 8.0, 7.79)","(17.0, 21.0, 20.862068965517242)","(5.5, 6.2, 6.179166666666667)","(7.5, 8.0, 7.897058823529411)","(91.0, 130.0, 129.67741935483872)","(16.0, 24.0, 23.785714285714285)","(51.0, 70.0, 62.5)","(81.0, 140.0, 137.27272727272728)"
12-01-2023 18:07:28.709874,"(2.9, 3.4, 3.372262773722628)","(17.0, 23.0, 22.263157894736842)","(51.0, 65.0, 58.125)","(8.5, 10.5, 10.30916030534351)","(5.5, 8.0, 7.79)","(17.0, 21.0, 20.318181818181817)","(5.5, 6.2, 6.179166666666667)","(7.5, 8.0, 7.879310344827586)","(91.0, 130.0, 129.67741935483872)","(16.0, 24.0, 23.95)","(51.0, 70.0, 62.5)","(81.0, 140.0, 137.27272727272728)"
12-01-2023 18:07:30.146630,"(2.9, 3.4, 3.363888888888889)","(17.0, 23.0, 22.416666666666668)","(51.0, 65.0, 57.27272727272727)","(8.5, 10.5, 10.303149606299213)","(5.5, 8.0, 7.828571428571428)","(17.0, 21.0, 20.113636363636363)","(5.5, 6.2, 6.144347826086957)","(7.5, 8.0, 7.879310344827586)","(91.0, 130.0, 129.64285714285714)","(16.0, 24.0, 23.95)","(51.0, 70.0, 62.5)","(81.0, 140.0, 127.5)"
12-01-2023 18:07:31.951398,"(2.9, 3.4, 3.380701754385965)","(17.0, 23.0, 22.428571428571427)","(51.0, 60.0, 57.27272727272727)","(8.5, 10.5, 10.301587301587302)","(5.5, 8.0, 7.772549019607843)","(17.0, 21.0, 20.113636363636363)","(5.5, 6.2, 6.10375)","(7.5, 8.0, 7.879310344827586)","(91.0, 130.0, 129.64285714285714)","(16.0, 24.0, 23.95)","(51.0, 70.0, 62.5)","(81.0, 130.0, 127.14285714285714)"
12-01-2023 18:07:33.489365,"(2.9, 3.4, 3.380701754385965)","(17.0, 23.0, 22.428571428571427)","(51.0, 60.0, 57.27272727272727)","(8.5, 10.5, 10.301587301587302)","(5.5, 8.0, 7.772549019607843)","(17.0, 21.0, 20.113636363636363)","(5.5, 6.2, 6.130208333333333)","(7.5, 8.0, 7.875)","(91.0, 130.0, 129.64285714285714)","(16.0, 24.0, 23.95)","(51.0, 70.0, 62.5)","(81.0, 130.0, 127.14285714285714)"
12-01-2023 18:07:35.127733,"(2.9, 3.4, 3.3676470588235294)","(17.0, 23.0, 22.428571428571427)","(51.0, 60.0, 57.27272727272727)","(8.5, 10.5, 10.450292397660819)","(5.5, 8.0, 7.75578947368421)","(17.0, 21.0, 20.0)","(5.5, 6.2, 6.130208333333333)","(7.5, 8.0, 7.875)","(91.0, 130.0, 129.64285714285714)","(16.0, 24.0, 23.95)","(51.0, 70.0, 62.5)","(81.0, 130.0, 127.14285714285714)"
12-01-2023 18:07:36.633633,"(2.9, 3.4, 3.3758064516129034)","(17.0, 23.0, 22.428571428571427)","(51.0, 60.0, 57.27272727272727)","(8.5, 11.0, 10.932432432432432)","(5.5, 8.0, 7.727659574468085)","(17.0, 21.0, 20.370967741935484)","(5.5, 6.2, 6.102824858757062)","(7.5, 8.0, 7.836)","(91.0, 130.0, 129.64285714285714)","(16.0, 24.0, 23.962962962962962)","(51.0, 70.0, 62.5)","(81.0, 130.0, 127.5)"
12-01-2023 18:07:38.300767,"(2.9, 3.4, 3.3642857142857143)","(17.0, 23.0, 22.404255319148938)","(51.0, 60.0, 57.27272727272727)","(8.5, 11.0, 10.731884057971014)","(5.5, 7.8, 7.713207547169811)","(17.0, 21.0, 20.113636363636363)","(5.5, 6.2, 6.102824858757062)","(7.5, 8.0, 7.7437499999999995)","(91.0, 130.0, 129.64285714285714)","(16.0, 24.0, 23.962962962962962)","(51.0, 70.0, 62.5)","(81.0, 130.0, 127.5)"
12-01-2023 18:07:39.987629,"(2.9, 3.4, 3.368)","(17.0, 23.0, 22.32)","(51.0, 60.0, 57.27272727272727)","(8.5, 11.5, 10.785714285714286)","(5.5, 7.8, 7.725)","(17.0, 21.0, 20.2)","(5.5, 6.2, 6.142657342657343)","(7.5, 7.8, 7.705)","(91.0, 130.0, 148.1818181818182)","(16.0, 24.0, 23.962962962962962)","(51.0, 70.0, 62.5)","(81.0, 130.0, 127.5)"
12-01-2023 18:07:41.549289,"(2.9, 3.4, 3.375892857142857)","(17.0, 23.0, 22.46153846153846)","(51.0, 60.0, 57.083333333333336)","(8.5, 11.5, 11.011764705882353)","(5.5, 7.8, 7.725)","(17.0, 21.0, 19.714285714285715)","(5.5, 6.2, 6.1192982456140355)","(7.5, 7.8, 7.705)","(91.0, 150.0, 147.35294117647058)","(16.0, 24.0, 23.585365853658537)","(51.0, 70.0, 62.5)","(81.0, 130.0, 127.5)"
12-01-2023 18:07:43.122093,"(2.9, 3.4, 3.38252427184466)","(17.0, 23.0, 22.46153846153846)","(51.0, 60.0, 57.083333333333336)","(8.5, 11.5, 11.011764705882353)","(5.5, 7.8, 7.725)","(17.0, 20.0, 19.714285714285715)","(5.5, 6.2, 6.102777777777778)","(7.5, 7.8, 7.717391304347826)","(91.0, 150.0, 147.35294117647058)","(16.0, 24.0, 23.514285714285712)","(51.0, 70.0, 62.5)","(81.0, 130.0, 127.14285714285714)"
12-01-2023 18:07:44.491680,"(2.9, 3.4, 3.331578947368421)","(17.0, 23.0, 22.381818181818183)","(51.0, 60.0, 57.083333333333336)","(8.5, 11.5, 11.011764705882353)","(5.5, 7.8, 7.826865671641791)","(17.0, 20.0, 19.821428571428573)","(5.5, 6.2, 6.102777777777778)","(7.5, 7.8, 7.752380952380952)","(91.0, 150.0, 147.35294117647058)","(16.0, 24.0, 23.485714285714284)","(51.0, 70.0, 62.5)","(81.0, 130.0, 127.14285714285714)"
12-01-2023 18:07:45.971626,"(2.9, 3.4, 3.3657894736842104)","(17.0, 23.0, 22.381818181818183)","(51.0, 60.0, 57.083333333333336)","(8.5, 11.5, 10.885185185185184)","(5.5, 8.0, 7.869565217391305)","(17.0, 20.0, 19.821428571428573)","(5.5, 6.2, 6.115584415584416)","(7.5, 7.8, 7.645833333333333)","(91.0, 150.0, 147.35294117647058)","(16.0, 24.0, 23.485714285714284)","(51.0, 70.0, 62.5)","(81.0, 130.0, 127.14285714285714)"
12-01-2023 18:07:47.460527,"(2.9, 3.4, 3.3849056603773584)","(17.0, 23.0, 22.52)","(51.0, 60.0, 57.083333333333336)","(8.5, 11.5, 10.935374149659864)","(5.5, 8.0, 7.869565217391305)","(17.0, 20.0, 19.821428571428573)","(5.5, 6.2, 6.115584415584416)","(7.0, 7.8, 7.577464788732394)","(91.0, 150.0, 147.35294117647058)","(17.0, 24.0, 23.485714285714284)","(51.0, 70.0, 62.5)","(81.0, 130.0, 127.14285714285714)"
12-01-2023 18:07:48.946254,"(2.9, 3.4, 3.3865546218487395)","(17.0, 23.0, 22.52)","(51.0, 60.0, 57.083333333333336)","(8.5, 11.5, 10.947552447552448)","(5.5, 8.0, 7.869565217391305)","(17.0, 20.0, 19.833333333333332)","(5.5, 6.2, 6.115584415584416)","(7.0, 7.6, 7.576811594202899)","(91.0, 150.0, 147.35294117647058)","(17.0, 24.0, 23.485714285714284)","(51.0, 70.0, 62.5)","(81.0, 130.0, 127.5)"
12-01-2023 18:07:50.329259,"(2.9, 3.4, 3.3865546218487395)","(17.0, 23.0, 22.52)","(51.0, 60.0, 57.083333333333336)","(8.5, 11.5, 10.947552447552448)","(5.5, 8.0, 8.018461538461539)","(17.0, 20.0, 19.833333333333332)","(5.5, 6.2, 6.121212121212121)","(7.0, 7.6, 7.576470588235294)","(91.0, 150.0, 147.35294117647058)","(16.0, 24.0, 23.485714285714284)","(51.0, 70.0, 62.5)","(81.0, 130.0, 127.5)"
12-01-2023 18:07:52.053229,"(2.9, 3.4, 3.3865546218487395)","(17.0, 23.0, 22.52)","(51.0, 60.0, 57.083333333333336)","(8.5, 11.5, 10.938356164383562)","(5.5, 8.2, 7.993939393939394)","(17.0, 20.0, 19.8125)","(5.5, 6.2, 6.121212121212121)","(7.0, 7.6, 7.567088607594936)","(91.0, 150.0, 147.35294117647058)","(16.0, 24.0, 23.428571428571427)","(51.0, 70.0, 62.5)","(81.0, 130.0, 127.5)"
12-01-2023 18:07:53.635201,"(2.9, 3.4, 3.361111111111111)","(17.0, 23.0, 22.363636363636363)","(51.0, 60.0, 57.2)","(8.5, 11.5, 10.938356164383562)","(5.5, 8.0, 7.995918367346939)","(17.0, 20.0, 19.8125)","(5.5, 6.2, 6.121212121212121)","(7.0, 7.6, 7.567088607594936)","(91.0, 150.0, 147.35294117647058)","(16.0, 24.0, 23.428571428571427)","(51.0, 70.0, 62.5)","(81.0, 130.0, 127.5)"
12-01-2023 18:07:55.129769,"(2.9, 3.4, 3.361111111111111)","(17.0, 23.0, 22.363636363636363)","(51.0, 60.0, 57.5)","(8.5, 11.5, 11.578125)","(5.5, 8.0, 7.995918367346939)","(17.0, 20.0, 19.8125)","(5.5, 6.2, 6.106474820143885)","(7.0, 7.6, 7.604938271604938)","(91.0, 150.0, 147.35294117647058)","(16.0, 24.0, 23.428571428571427)","(51.0, 70.0, 62.5)","(81.0, 130.0, 127.5)"
12-01-2023 18:07:56.827238,"(2.9, 3.4, 3.363970588235294)","(17.0, 23.0, 22.27659574468085)","(41.0, 60.0, 57.391304347826086)","(8.5, 12.0, 11.580645161290322)","(5.5, 8.0, 7.995918367346939)","(16.0, 20.0, 19.727272727272727)","(5.5, 6.2, 6.103597122302158)","(7.0, 7.8, 7.526666666666666)","(91.0, 150.0, 147.35294117647058)","(17.0, 24.0, 24.0625)","(51.0, 70.0, 62.5)","(81.0, 130.0, 127.14285714285714)"
12-01-2023 18:07:58.484797,"(2.9, 3.4, 3.3695402298850574)","(17.0, 23.0, 21.892857142857142)","(41.0, 60.0, 57.083333333333336)","(8.5, 12.0, 11.578125)","(5.5, 8.0, 7.995918367346939)","(16.0, 20.0, 19.77777777777778)","(5.5, 6.2, 6.103597122302158)","(7.0, 7.6, 7.391194968553459)","(91.0, 150.0, 147.35294117647058)","(17.0, 25.0, 24.03030303030303)","(51.0, 70.0, 61.666666666666664)","(81.0, 130.0, 127.14285714285714)"
12-01-2023 18:08:00.057794,"(2.9, 3.4, 3.3530973451327433)","(17.0, 22.0, 21.892857142857142)","(41.0, 60.0, 57.083333333333336)","(8.5, 12.0, 11.53448275862069)","(5.5, 8.0, 7.986407766990291)","(16.0, 20.0, 19.764705882352942)","(5.5, 6.2, 6.103597122302158)","(7.0, 7.6, 7.3950000000000005)","(91.0, 150.0, 147.35294117647058)","(17.0, 25.0, 23.944444444444443)","(51.0, 70.0, 61.666666666666664)","(81.0, 130.0, 127.14285714285714)"
12-01-2023 18:08:01.490120,"(2.9, 3.4, 3.3530973451327433)","(17.0, 22.0, 21.857142857142858)","(41.0, 60.0, 57.083333333333336)","(8.5, 12.0, 11.614864864864865)","(5.5, 8.2, 7.897674418604651)","(16.0, 20.0, 19.764705882352942)","(5.5, 6.2, 6.094736842105263)","(7.0, 7.4, 7.396825396825397)","(91.0, 150.0, 147.35294117647058)","(17.0, 24.0, 23.944444444444443)","(51.0, 70.0, 61.666666666666664)","(81.0, 130.0, 127.14285714285714)"
12-01-2023 18:08:02.960132,"(2.9, 3.4, 3.3631944444444444)","(17.0, 22.0, 21.914285714285715)","(41.0, 60.0, 57.083333333333336)","(8.5, 12.0, 11.715909090909092)","(5.5, 8.0, 7.938028169014085)","(16.0, 20.0, 19.862068965517242)","(5.5, 6.2, 6.1165714285714285)","(7.0, 7.4, 7.3977528089887645)","(91.0, 150.0, 147.5)","(17.0, 24.0, 23.964285714285715)","(51.0, 70.0, 64.23076923076923)","(81.0, 130.0, 128.0)"
12-01-2023 18:08:04.430415,"(2.9, 3.4, 3.375233644859813)","(17.0, 22.0, 21.914285714285715)","(41.0, 60.0, 57.083333333333336)","(8.5, 12.0, 11.715909090909092)","(5.5, 8.0, 7.938028169014085)","(16.0, 20.0, 19.862068965517242)","(5.5, 6.2, 6.1165714285714285)","(7.0, 7.4, 7.3977528089887645)","(91.0, 150.0, 147.5)","(17.0, 24.0, 23.964285714285715)","(51.0, 70.0, 64.23076923076923)","(81.0, 130.0, 128.0)"
12-01-2023 18:08:05.874851,"(2.9, 3.4, 3.372680412371134)","(17.0, 22.0, 21.90625)","(41.0, 60.0, 57.083333333333336)","(8.5, 12.0, 11.715909090909092)","(5.5, 8.0, 7.927868852459016)","(17.0, 20.0, 19.862068965517242)","(5.5, 6.2, 6.1165714285714285)","(7.0, 7.4, 7.323076923076924)","(91.0, 150.0, 147.5)","(17.0, 24.0, 23.964285714285715)","(51.0, 70.0, 64.23076923076923)","(81.0, 130.0, 128.0)"
12-01-2023 18:08:07.458477,"(2.9, 3.35, 3.3479591836734697)","(17.0, 22.0, 21.931818181818183)","(41.0, 60.0, 57.083333333333336)","(8.5, 12.0, 11.752475247524753)","(5.5, 8.0, 7.939285714285714)","(17.0, 20.0, 19.862068965517242)","(5.5, 6.2, 6.1165714285714285)","(7.0, 7.6, 7.45609756097561)","(91.0, 150.0, 147.5)","(17.0, 24.0, 23.964285714285715)","(51.0, 70.0, 64.23076923076923)","(81.0, 130.0, 128.0)"
12-01-2023 18:08:08.933543,"(2.9, 3.35, 3.3479591836734697)","(17.0, 22.0, 21.931818181818183)","(41.0, 60.0, 57.083333333333336)","(8.5, 12.0, 11.752475247524753)","(5.5, 8.0, 7.7846153846153845)","(17.0, 20.0, 20.21590909090909)","(5.5, 6.2, 6.09939393939394)","(7.0, 7.6, 7.45609756097561)","(91.0, 150.0, 147.5)","(17.0, 24.0, 24.6)","(51.0, 70.0, 64.23076923076923)","(81.0, 130.0, 127.77777777777777)"
12-01-2023 18:08:10.442416,"(2.9, 3.4, 3.386390532544379)","(17.0, 22.0, 21.926829268292682)","(41.0, 60.0, 55.625)","(8.5, 12.0, 11.752475247524753)","(5.5, 7.8, 7.674193548387096)","(17.0, 21.0, 20.294117647058822)","(5.5, 6.2, 6.09939393939394)","(7.0, 7.6, 7.484210526315789)","(91.0, 150.0, 147.5)","(17.0, 25.0, 24.833333333333332)","(51.0, 70.0, 55.714285714285715)","(81.0, 130.0, 127.77777777777777)"
12-01-2023 18:08:11.916559,"(2.9, 3.4, 3.3764397905759163)","(17.0, 22.0, 21.926829268292682)","(41.0, 60.0, 55.625)","(8.5, 12.0, 11.752475247524753)","(5.5, 7.8, 7.639215686274509)","(16.0, 21.0, 20.372093023255815)","(5.5, 6.2, 6.09939393939394)","(7.0, 7.6, 7.515384615384615)","(91.0, 150.0, 142.5)","(17.0, 25.0, 24.967741935483872)","(51.0, 70.0, 55.714285714285715)","(81.0, 130.0, 127.77777777777777)"
12-01-2023 18:08:13.399007,"(2.9, 3.4, 3.3764397905759163)","(17.0, 22.0, 21.926829268292682)","(41.0, 60.0, 55.625)","(8.5, 12.0, 11.752475247524753)","(5.5, 7.8, 7.557446808510638)","(16.0, 21.0, 20.372093023255815)","(5.5, 6.2, 6.101234567901234)","(7.0, 7.6, 7.515384615384615)","(91.0, 150.0, 174.0)","(17.0, 25.0, 24.967741935483872)","(51.0, 70.0, 55.714285714285715)","(81.0, 130.0, 127.14285714285714)"
12-01-2023 18:08:14.943819,"(2.9, 3.4, 3.3764397905759163)","(17.0, 22.0, 21.926829268292682)","(41.0, 60.0, 61.25)","(8.5, 12.0, 11.752475247524753)","(6.0, 7.6, 7.53469387755102)","(16.0, 21.0, 20.551724137931036)","(5.5, 6.2, 6.089655172413793)","(6.5, 7.6, 7.515384615384615)","(91.0, 180.0, 152.22222222222223)","(17.0, 25.0, 25.548387096774192)","(51.0, 70.0, 55.714285714285715)","(81.0, 130.0, 127.14285714285714)"
12-01-2023 18:08:16.466169,"(2.9, 3.4, 3.3775)","(17.0, 22.0, 21.91566265060241)","(41.0, 65.0, 60.8)","(8.5, 12.0, 11.752475247524753)","(6.0, 7.6, 7.529411764705882)","(16.0, 21.0, 20.551724137931036)","(5.5, 6.2, 6.076470588235294)","(6.5, 7.6, 7.536363636363636)","(91.0, 170.0, 126.25)","(17.0, 26.0, 25.548387096774192)","(51.0, 70.0, 55.714285714285715)","(81.0, 130.0, 127.5)"
12-01-2023 18:08:17.946205,"(2.9, 3.4, 3.36858407079646)","(17.0, 23.0, 21.928571428571427)","(41.0, 65.0, 60.8)","(8.5, 12.0, 11.752475247524753)","(6.0, 7.6, 7.529411764705882)","(17.0, 21.0, 20.551724137931036)","(5.5, 6.2, 6.076470588235294)","(7.0, 7.6, 7.536363636363636)","(91.0, 170.0, 136.66666666666666)","(17.0, 26.0, 25.548387096774192)","(51.0, 70.0, 68.0)","(81.0, 130.0, 137.27272727272728)"
12-01-2023 18:08:19.440189,"(2.9, 3.4, 3.3624338624338623)","(17.0, 22.0, 21.944444444444443)","(41.0, 65.0, 60.8)","(8.5, 12.0, 11.752475247524753)","(6.0, 7.6, 7.529411764705882)","(17.0, 21.0, 20.761904761904763)","(5.5, 6.2, 6.076470588235294)","(7.0, 7.6, 7.544881889763779)","(91.0, 170.0, 129.23076923076923)","(17.0, 26.0, 25.548387096774192)","(51.0, 80.0, 66.875)","(81.0, 140.0, 135.0)"
12-01-2023 18:08:20.985145,"(2.9, 3.4, 3.358720930232558)","(17.0, 22.0, 21.944444444444443)","(41.0, 65.0, 60.3448275862069)","(9.0, 12.0, 11.83108108108108)","(6.0, 7.6, 7.546666666666667)","(17.0, 21.0, 19.870967741935484)","(5.0, 6.2, 6.076470588235294)","(6.5, 7.6, 7.548387096774193)","(91.0, 160.0, 128.33333333333334)","(18.0, 26.0, 25.548387096774192)","(51.0, 80.0, 64.21052631578948)","(81.0, 140.0, 135.0)"
12-01-2023 18:08:22.445281,"(2.9, 3.4, 3.383216783216783)","(17.0, 22.0, 21.878048780487806)","(41.0, 65.0, 62.142857142857146)","(9.0, 12.0, 11.83108108108108)","(6.0, 7.6, 7.565217391304348)","(17.0, 20.0, 19.870967741935484)","(5.0, 6.2, 6.076470588235294)","(6.5, 7.6, 7.547967479674797)","(91.0, 150.0, 118.8)","(18.0, 26.0, 24.75862068965517)","(51.0, 80.0, 60.0)","(81.0, 140.0, 135.0)"
12-01-2023 18:08:24.079358,"(2.9, 3.4, 3.4283549783549785)","(17.0, 23.0, 19.05081300813008)","(41.0, 65.0, 62.142857142857146)","(9.0, 12.0, 12.256476683937823)","(6.0, 7.6, 7.565217391304348)","(17.0, 20.0, 18.072649572649574)","(5.0, 6.2, 6.095652173913043)","(6.5, 7.6, 7.56697247706422)","(91.0, 150.0, 115.0)","(18.0, 25.0, 24.846153846153847)","(51.0, 80.0, 60.0)","(81.0, 140.0, 135.0)"
12-01-2023 18:08:25.740173,"(2.9, 3.45, 3.4166666666666665)","(17.0, 19.5, 18.77777777777778)","(41.0, 65.0, 62.142857142857146)","(9.0, 12.5, 12.182835820895523)","(6.0, 7.6, 7.565217391304348)","(17.0, 18.5, 18.046341463414635)","(5.0, 6.2, 6.104761904761905)","(6.5, 7.6, 7.551219512195122)","(91.0, 140.0, 100.625)","(18.0, 25.0, 24.93548387096774)","(51.0, 80.0, 60.0)","(81.0, 140.0, 135.0)"
12-01-2023 18:08:27.408685,"(2.9, 3.45, 3.4397058823529414)","(17.0, 19.0, 18.884615384615383)","(41.0, 65.0, 62.142857142857146)","(8.5, 12.5, 12.308270676691729)","(6.0, 7.6, 7.565217391304348)","(16.0, 18.5, 18.59259259259259)","(5.0, 6.2, 6.107692307692308)","(7.0, 7.8, 7.551219512195122)","(81.0, 140.0, 117.5)","(17.0, 25.0, 24.916666666666668)","(51.0, 80.0, 60.0)","(81.0, 140.0, 134.54545454545453)"
12-01-2023 18:08:29.249904,"(2.9, 3.45, 3.434615384615385)","(17.0, 19.0, 18.884615384615383)","(41.0, 65.0, 58.23529411764706)","(8.5, 12.5, 12.292682926829269)","(6.0, 7.6, 7.565217391304348)","(16.0, 19.0, 18.666666666666668)","(5.0, 6.2, 6.107692307692308)","(7.0, 7.8, 7.535064935064935)","(81.0, 140.0, 127.14285714285714)","(17.0, 25.0, 24.846153846153847)","(51.0, 80.0, 60.0)","(81.0, 140.0, 134.54545454545453)"
12-01-2023 18:08:31.022200,"(2.9, 3.45, 3.525806451612903)","(17.0, 19.0, 18.318181818181817)","(41.0, 60.0, 55.294117647058826)","(9.0, 12.5, 11.922077922077921)","(6.0, 7.6, 7.54375)","(16.0, 19.0, 18.41860465116279)","(5.0, 6.2, 6.068493150684931)","(6.5, 7.8, 7.548571428571428)","(81.0, 140.0, 132.5)","(18.0, 25.0, 25.708333333333332)","(51.0, 80.0, 60.714285714285715)","(81.0, 140.0, 135.0)"
12-01-2023 18:08:32.938360,"(2.9, 3.55, 3.5286729857819905)","(17.0, 19.0, 18.761904761904763)","(41.0, 60.0, 54.285714285714285)","(9.0, 12.5, 11.971264367816092)","(6.0, 7.6, 7.515384615384615)","(16.0, 18.5, 18.41860465116279)","(5.0, 6.2, 5.933333333333334)","(6.5, 7.6, 7.548571428571428)","(81.0, 140.0, 132.5)","(18.0, 26.0, 25.708333333333332)","(51.0, 80.0, 60.714285714285715)","(81.0, 140.0, 135.0)"
12-01-2023 18:08:34.802505,"(2.9, 3.55, 3.5286729857819905)","(17.0, 19.0, 18.4)","(41.0, 60.0, 54.285714285714285)","(9.0, 12.0, 11.971264367816092)","(6.0, 7.6, 7.532467532467533)","(16.0, 18.5, 18.455555555555556)","(5.0, 6.0, 5.945833333333333)","(6.5, 7.6, 7.535064935064935)","(91.0, 140.0, 135.0)","(18.0, 26.0, 25.708333333333332)","(51.0, 80.0, 65.78947368421052)","(81.0, 140.0, 126.66666666666667)"
