,Stompem Nz,Whata Roller,We Always Have Faith Nz,Karloo Bradley Nz,Saving Major Percy,Kanye Crusader
10-01-2023 13:48:44.127908,"(5.0, 99999, 99990)","(2.25, 2.64, 2.6192)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 27.0, 25.0)","(7.0, 9.8, 9.5)"
10-01-2023 13:48:45.138883,"(5.0, 99999, 99990)","(2.25, 2.64, 2.6192)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 27.0, 25.666666666666668)","(7.0, 9.8, 9.5)"
10-01-2023 13:48:46.209269,"(5.0, 99999, 99990)","(2.25, 2.64, 2.6192)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 27.8)","(7.0, 9.8, 9.5)"
10-01-2023 13:48:47.269763,"(5.0, 99999, 99990)","(2.25, 2.64, 2.6192)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 27.8)","(7.0, 9.8, 9.5)"
10-01-2023 13:48:48.360378,"(5.0, 99999, 99990)","(2.25, 2.64, 2.6192)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 27.8)","(7.0, 9.8, 9.575)"
10-01-2023 13:48:49.471161,"(5.0, 99999, 99990)","(2.25, 2.64, 2.6192)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 27.8)","(7.0, 9.8, 9.592592592592593)"
10-01-2023 13:48:50.548382,"(5.0, 99999, 99990)","(2.25, 2.64, 2.6192)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 28.0)","(7.0, 9.8, 9.508333333333335)"
10-01-2023 13:48:51.509590,"(5.0, 99999, 99990)","(2.25, 2.64, 2.570666666666667)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 28.0)","(7.0, 9.8, 9.51578947368421)"
10-01-2023 13:48:52.596295,"(5.0, 99999, 99990)","(2.25, 2.64, 2.570666666666667)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 28.0)","(7.0, 9.6, 9.28695652173913)"
10-01-2023 13:48:53.697773,"(5.0, 99999, 99990)","(2.25, 2.64, 2.570666666666667)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 27.2)","(7.0, 9.6, 9.333333333333334)"
10-01-2023 13:48:54.759764,"(5.0, 99999, 99990)","(2.25, 2.64, 2.570666666666667)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 28.0, 27.2)","(7.0, 9.6, 9.376)"
10-01-2023 13:48:55.856482,"(5.0, 99999, 99990)","(2.25, 2.64, 2.570666666666667)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 28.0, 28.0)","(7.0, 9.6, 9.376)"
10-01-2023 13:48:56.932502,"(5.0, 99999, 99990)","(2.25, 2.64, 2.570666666666667)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 27.0)","(7.0, 9.6, 9.28888888888889)"
10-01-2023 13:48:57.963360,"(5.0, 99999, 99990)","(2.25, 2.64, 2.570666666666667)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 25.666666666666668)","(7.0, 9.6, 9.28888888888889)"
10-01-2023 13:48:58.911358,"(5.0, 99999, 99990)","(2.25, 2.64, 2.570666666666667)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 25.666666666666668)","(7.0, 9.6, 9.123076923076924)"
10-01-2023 13:48:59.896997,"(5.0, 99999, 99990)","(2.25, 2.64, 2.570666666666667)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 29.0, 24.75)","(7.0, 9.4, 8.914285714285715)"
10-01-2023 13:49:00.961585,"(5.0, 99999, 99990)","(2.25, 2.68, 2.673913043478261)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 25.0, 25.09090909090909)","(7.0, 9.0, 8.66)"
10-01-2023 13:49:02.065242,"(5.0, 99999, 99990)","(2.25, 2.68, 2.678904109589041)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 28.0, 26.142857142857142)","(7.0, 9.2, 8.3)"
10-01-2023 13:49:03.144027,"(5.0, 99999, 99990)","(2.25, 2.68, 2.6754285714285717)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 27.0, 26.142857142857142)","(7.0, 8.8, 8.254545454545454)"
10-01-2023 13:49:04.189370,"(5.0, 99999, 99990)","(2.25, 2.68, 2.6754285714285717)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 27.0, 26.0)","(7.0, 8.8, 8.371428571428572)"
10-01-2023 13:49:05.168343,"(5.0, 99999, 99990)","(2.25, 2.68, 2.6670588235294117)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(21.0, 28.0, 26.0)","(7.0, 8.6, 8.163636363636364)"
10-01-2023 13:49:06.214668,"(5.5, 99999, 99990)","(2.25, 2.68, 2.6670588235294117)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 28.0, 26.0)","(7.0, 8.6, 8.244444444444444)"
10-01-2023 13:49:07.164559,"(5.5, 99999, 99990)","(2.25, 2.68, 2.6685714285714286)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 28.0, 26.0)","(7.0, 8.6, 8.244444444444444)"
10-01-2023 13:49:08.197921,"(5.5, 99999, 99990)","(2.25, 2.66, 2.6003092783505157)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 28.0, 26.0)","(7.0, 8.6, 8.244444444444444)"
10-01-2023 13:49:09.287539,"(5.5, 99999, 99990)","(2.25, 2.66, 2.6003092783505157)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 28.0, 26.0)","(7.0, 8.6, 8.244444444444444)"
10-01-2023 13:49:10.299671,"(5.5, 99999, 99990)","(2.25, 2.66, 2.6003092783505157)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 28.0, 25.666666666666668)","(7.0, 8.6, 8.178947368421053)"
10-01-2023 13:49:11.261463,"(5.5, 99999, 99990)","(2.25, 2.66, 2.6003061224489796)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 28.0, 25.666666666666668)","(7.0, 8.6, 8.178947368421053)"
10-01-2023 13:49:12.288379,"(5.5, 99999, 99990)","(2.25, 2.66, 2.6003061224489796)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 28.0, 25.666666666666668)","(7.0, 8.6, 8.178947368421053)"
10-01-2023 13:49:13.273986,"(5.5, 99999, 99990)","(2.25, 2.66, 2.6003061224489796)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 28.0, 26.0)","(7.0, 8.6, 8.178947368421053)"
10-01-2023 13:49:14.390981,"(5.5, 99999, 99990)","(2.25, 2.66, 2.6003061224489796)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 28.0, 27.571428571428573)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:15.530537,"(5.5, 99999, 99990)","(2.25, 2.66, 2.6225)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 29.0, 26.428571428571427)","(7.0, 8.6, 8.345454545454546)"
10-01-2023 13:49:16.714094,"(5.5, 99999, 99990)","(2.25, 2.66, 2.62)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 29.0, 27.4)","(7.0, 8.6, 8.218181818181819)"
10-01-2023 13:49:17.942420,"(5.5, 99999, 99990)","(2.25, 2.62, 2.5606896551724136)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 29.0, 28.0)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:19.009991,"(5.5, 99999, 99990)","(2.25, 2.62, 2.5445283018867926)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 29.0, 28.0)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:20.236955,"(5.5, 99999, 99990)","(2.25, 2.62, 2.713636363636364)","(3.8, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 29.0, 28.0)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:21.235242,"(5.5, 99999, 99990)","(2.25, 2.72, 2.713636363636364)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 29.0, 26.333333333333332)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:22.255318,"(5.5, 99999, 99990)","(2.25, 2.72, 2.6533333333333333)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 29.0, 26.333333333333332)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:23.377740,"(5.5, 99999, 99990)","(2.25, 2.7, 2.646666666666667)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 29.0, 26.333333333333332)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:24.454332,"(6.0, 99999, 99990)","(2.15, 2.7, 2.642857142857143)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 29.0, 26.333333333333332)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:25.531523,"(6.0, 99999, 99990)","(2.15, 2.7, 2.66)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 29.0, 26.333333333333332)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:26.599792,"(6.0, 99999, 99990)","(2.15, 2.7, 2.650588235294118)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 29.0, 26.333333333333332)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:27.567382,"(6.0, 99999, 99990)","(2.15, 2.7, 2.650588235294118)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 29.0, 26.333333333333332)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:28.519323,"(6.0, 99999, 99990)","(2.15, 2.7, 2.6890909090909094)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 29.0, 35.0)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:29.472480,"(6.0, 99999, 99990)","(2.15, 2.7, 2.664)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 35.90909090909091)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:30.554160,"(6.0, 99999, 99990)","(2.15, 2.68, 2.640714285714286)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 35.90909090909091)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:31.705786,"(6.0, 99999, 99990)","(2.15, 2.66, 2.6147826086956525)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 35.4)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:32.740711,"(6.0, 99999, 99990)","(2.15, 2.66, 2.6147826086956525)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 38.0, 35.4)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:33.749503,"(6.0, 99999, 99990)","(2.15, 2.66, 2.6147826086956525)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 38.0, 33.8)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:34.753350,"(6.0, 99999, 99990)","(2.15, 2.66, 2.6147826086956525)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 36.0, 33.8)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:35.712798,"(6.0, 99999, 99990)","(2.15, 2.66, 2.6147826086956525)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 36.0, 34.0)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:36.615537,"(6.0, 99999, 99990)","(2.15, 2.66, 2.6147826086956525)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 36.0, 34.0)","(7.0, 8.6, 8.17142857142857)"
10-01-2023 13:49:37.720963,"(6.0, 99999, 99990)","(2.15, 2.66, 2.6147826086956525)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 36.0, 38.8)","(7.0, 8.6, 8.133333333333333)"
10-01-2023 13:49:38.781547,"(6.0, 99999, 99990)","(2.15, 2.66, 2.6184000000000003)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 36.57142857142857)","(7.0, 8.6, 8.133333333333333)"
10-01-2023 13:49:39.748559,"(6.0, 99999, 99990)","(2.15, 2.66, 2.6184000000000003)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 38.0, 36.57142857142857)","(7.0, 8.6, 8.133333333333333)"
10-01-2023 13:49:40.748629,"(6.0, 99999, 99990)","(2.15, 2.66, 2.6184000000000003)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 38.0, 36.57142857142857)","(7.0, 8.6, 8.133333333333333)"
10-01-2023 13:49:41.686878,"(6.0, 99999, 99990)","(2.15, 2.66, 2.6348387096774193)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 38.0, 36.57142857142857)","(7.0, 8.6, 8.133333333333333)"
10-01-2023 13:49:42.650797,"(6.0, 99999, 99990)","(2.15, 2.66, 2.564)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 38.0, 36.57142857142857)","(7.0, 8.6, 8.133333333333333)"
10-01-2023 13:49:43.629308,"(6.0, 99999, 99990)","(2.15, 2.64, 2.5929411764705885)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 38.0, 37.44186046511628)","(7.0, 8.6, 8.133333333333333)"
10-01-2023 13:49:44.622977,"(6.0, 99999, 99990)","(2.15, 2.64, 2.57125)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 38.0, 38.857142857142854)","(7.0, 8.6, 8.133333333333333)"
10-01-2023 13:49:45.616421,"(6.0, 99999, 99990)","(2.15, 2.64, 2.57125)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 38.0)","(7.0, 8.6, 8.133333333333333)"
10-01-2023 13:49:46.590577,"(6.0, 99999, 99990)","(2.15, 2.64, 2.57125)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 38.0)","(7.0, 8.6, 7.863636363636363)"
10-01-2023 13:49:47.560859,"(6.0, 99999, 99990)","(2.15, 2.64, 2.57125)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 38.0)","(7.0, 8.0, 7.826666666666666)"
10-01-2023 13:49:48.480304,"(6.0, 99999, 99990)","(2.15, 2.64, 2.57125)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 38.0)","(7.0, 8.0, 7.8307692307692305)"
10-01-2023 13:49:49.354097,"(6.0, 99999, 99990)","(2.15, 2.64, 2.57125)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 38.0)","(7.0, 8.0, 7.823529411764706)"
10-01-2023 13:49:50.320056,"(6.0, 99999, 99990)","(2.15, 2.64, 2.6164285714285715)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 38.0)","(7.0, 8.0, 7.823529411764706)"
10-01-2023 13:49:51.306418,"(6.0, 99999, 99990)","(2.15, 2.64, 2.581818181818182)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 39.2)","(7.0, 8.0, 7.823529411764706)"
10-01-2023 13:49:52.244263,"(6.0, 99999, 99990)","(2.15, 2.64, 2.5881081081081083)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 39.2)","(7.0, 8.0, 7.823529411764706)"
10-01-2023 13:49:53.237817,"(6.0, 99999, 99990)","(2.15, 2.66, 2.6545283018867925)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 39.2)","(7.0, 8.0, 7.823529411764706)"
10-01-2023 13:49:54.219451,"(6.0, 99999, 99990)","(2.15, 2.66, 2.643888888888889)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 41.0)","(7.0, 8.0, 7.823529411764706)"
10-01-2023 13:49:55.113855,"(6.0, 99999, 99990)","(2.15, 2.64, 2.601538461538462)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 42.0, 41.0)","(7.0, 8.0, 7.817391304347826)"
10-01-2023 13:49:56.107304,"(6.0, 99999, 99990)","(2.15, 2.64, 2.5978947368421053)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 42.0, 40.666666666666664)","(7.0, 8.0, 7.817391304347826)"
10-01-2023 13:49:57.064602,"(6.0, 99999, 99990)","(2.15, 2.64, 2.60875)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 42.0, 40.666666666666664)","(7.0, 8.0, 7.817391304347826)"
10-01-2023 13:49:57.978394,"(6.0, 99999, 99990)","(2.15, 2.64, 2.60875)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 42.0, 40.666666666666664)","(7.0, 8.0, 7.98)"
10-01-2023 13:49:59.086256,"(6.0, 99999, 99990)","(2.15, 2.62, 2.604)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 42.0, 42.333333333333336)","(7.0, 8.4, 8.37142857142857)"
10-01-2023 13:50:00.154304,"(6.0, 99999, 99990)","(2.15, 2.62, 2.604)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 44.0, 42.333333333333336)","(7.0, 8.6, 8.37142857142857)"
10-01-2023 13:50:01.045714,"(6.0, 99999, 99990)","(2.15, 2.62, 2.618125)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 44.0, 42.333333333333336)","(7.0, 8.6, 8.285714285714285)"
10-01-2023 13:50:01.992023,"(6.0, 99999, 99990)","(2.15, 2.64, 2.62)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 44.0, 38.54545454545455)","(7.0, 8.4, 8.285714285714285)"
10-01-2023 13:50:02.933372,"(6.0, 99999, 99990)","(2.15, 2.64, 2.630857142857143)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 44.0, 38.54545454545455)","(7.0, 8.4, 8.6)"
10-01-2023 13:50:03.992278,"(6.0, 99999, 99990)","(2.15, 2.64, 2.632808988764045)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 44.0, 38.54545454545455)","(7.0, 8.8, 8.626666666666667)"
10-01-2023 13:50:04.995757,"(6.0, 99999, 99990)","(2.1, 2.66, 2.657510729613734)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 44.0, 38.54545454545455)","(7.0, 9.0, 8.688888888888888)"
10-01-2023 13:50:06.043935,"(6.0, 99999, 99990)","(2.1, 2.66, 2.6578947368421053)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 44.0, 38.44444444444444)","(7.0, 9.0, 8.688888888888888)"
10-01-2023 13:50:07.090267,"(6.0, 99999, 99990)","(2.1, 2.66, 2.6578947368421053)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 42.0, 38.44444444444444)","(7.0, 9.0, 8.688888888888888)"
10-01-2023 13:50:08.151579,"(6.0, 99999, 99990)","(2.1, 2.66, 2.6578947368421053)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 42.0, 38.44444444444444)","(7.0, 9.0, 8.784615384615384)"
10-01-2023 13:50:09.109161,"(6.0, 99999, 99990)","(2.1, 2.66, 2.658095238095238)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 42.0, 38.44444444444444)","(7.0, 9.0, 8.83030303030303)"
10-01-2023 13:50:10.083947,"(6.0, 99999, 99990)","(2.1, 2.66, 2.658095238095238)","(3.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 42.0, 37.42857142857143)","(7.0, 9.0, 8.83030303030303)"
10-01-2023 13:50:11.086200,"(6.0, 99999, 99990)","(2.1, 2.66, 2.6580876494023906)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 42.0, 37.42857142857143)","(7.0, 9.0, 8.83030303030303)"
10-01-2023 13:50:12.058042,"(6.0, 99999, 99990)","(2.1, 2.66, 2.6580876494023906)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 42.0, 37.42857142857143)","(7.0, 9.0, 8.893333333333333)"
10-01-2023 13:50:13.035258,"(6.0, 99999, 99990)","(2.1, 2.72, 2.713821138211382)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 42.0, 37.42857142857143)","(7.0, 9.0, 8.882352941176471)"
10-01-2023 13:50:13.921665,"(6.0, 99999, 99990)","(2.1, 2.74, 2.736186440677966)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 42.0, 38.5)","(7.0, 9.0, 8.882352941176471)"
10-01-2023 13:50:14.936266,"(6.0, 99999, 99990)","(2.1, 2.74, 2.736186440677966)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 38.5)","(7.0, 9.0, 8.925)"
10-01-2023 13:50:15.952327,"(6.0, 99999, 99990)","(2.1, 2.74, 2.7361206896551726)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 38.5)","(7.0, 9.0, 8.925)"
10-01-2023 13:50:16.845388,"(6.0, 99999, 99990)","(2.1, 2.74, 2.7361702127659577)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 38.5)","(7.0, 9.0, 8.925)"
10-01-2023 13:50:17.848118,"(6.0, 99999, 99990)","(2.1, 2.74, 2.699148936170213)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 36.5)","(7.0, 9.0, 8.925)"
10-01-2023 13:50:18.999923,"(6.0, 99999, 99990)","(2.1, 2.74, 2.717777777777778)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 44.0, 38.666666666666664)","(7.0, 9.0, 8.925)"
10-01-2023 13:50:20.011241,"(6.0, 99999, 99990)","(2.1, 2.66, 2.659056603773585)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 42.0, 34.90909090909091)","(7.0, 9.0, 8.925)"
10-01-2023 13:50:21.018105,"(6.0, 99999, 99990)","(2.1, 2.74, 2.6982608695652175)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 34.90909090909091)","(7.0, 9.0, 8.94)"
10-01-2023 13:50:22.040292,"(6.0, 99999, 99990)","(2.1, 2.74, 2.703076923076923)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 34.90909090909091)","(7.0, 9.0, 8.94)"
10-01-2023 13:50:22.985802,"(6.0, 99999, 99990)","(2.1, 2.74, 2.718666666666667)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 34.90909090909091)","(7.0, 9.0, 8.94)"
10-01-2023 13:50:23.926271,"(6.0, 99999, 99990)","(2.1, 2.74, 2.718666666666667)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 33.0)","(7.0, 9.0, 8.94)"
10-01-2023 13:50:25.015182,"(6.0, 99999, 99990)","(2.1, 2.74, 2.7386363636363638)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 33.0)","(7.0, 9.0, 8.94)"
10-01-2023 13:50:26.098427,"(6.0, 99999, 99990)","(2.1, 2.66, 2.655555555555556)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 33.0)","(7.0, 9.0, 8.94)"
10-01-2023 13:50:27.043208,"(6.0, 99999, 99990)","(2.1, 2.66, 2.6533333333333333)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 33.0)","(7.0, 9.0, 8.94)"
10-01-2023 13:50:27.996512,"(6.0, 99999, 99990)","(2.1, 2.64, 2.6076)","(3.7, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 40.0, 35.333333333333336)","(7.0, 9.0, 8.94)"
10-01-2023 13:50:28.965227,"(6.0, 99999, 99990)","(2.15, 2.64, 2.6076)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 38.0, 32.285714285714285)","(7.0, 9.0, 8.8875)"
10-01-2023 13:50:29.923953,"(6.0, 99999, 99990)","(2.15, 2.62, 2.607037037037037)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 38.0, 32.285714285714285)","(7.0, 9.0, 8.8875)"
10-01-2023 13:50:30.832556,"(6.0, 99999, 99990)","(2.15, 2.62, 2.6044897959183673)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 38.0, 32.285714285714285)","(7.0, 9.0, 8.91)"
10-01-2023 13:50:31.791615,"(6.0, 99999, 99990)","(2.15, 2.62, 2.6023255813953488)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 38.0, 32.285714285714285)","(7.0, 9.0, 8.928)"
10-01-2023 13:50:32.813398,"(6.0, 99999, 99990)","(2.15, 2.62, 2.6010752688172043)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 38.0, 32.285714285714285)","(7.0, 9.0, 8.928)"
10-01-2023 13:50:33.759350,"(6.0, 99999, 99990)","(2.15, 2.62, 2.6010752688172043)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 38.0, 32.285714285714285)","(7.0, 9.0, 8.928)"
10-01-2023 13:50:34.660575,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6010752688172043)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 38.0, 32.285714285714285)","(7.0, 9.0, 8.928)"
10-01-2023 13:50:35.671241,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6010752688172043)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 38.0, 32.285714285714285)","(7.0, 9.0, 8.928)"
10-01-2023 13:50:36.680094,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6010752688172043)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 38.0, 32.285714285714285)","(7.0, 9.0, 8.928)"
10-01-2023 13:50:37.564836,"(6.5, 99999, 99990)","(2.15, 2.62, 2.603225806451613)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 38.0, 32.285714285714285)","(7.0, 9.0, 9.2)"
10-01-2023 13:50:38.506784,"(6.5, 99999, 99990)","(2.15, 2.62, 2.603225806451613)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 38.0, 32.285714285714285)","(7.0, 9.4, 9.389473684210525)"
10-01-2023 13:50:39.567709,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6029411764705883)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 38.0, 32.285714285714285)","(7.0, 9.6, 9.414814814814815)"
10-01-2023 13:50:40.650491,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6029411764705883)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 38.0, 32.285714285714285)","(7.0, 9.6, 9.414814814814815)"
10-01-2023 13:50:41.608542,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6013513513513513)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 38.0, 32.0)","(7.0, 9.6, 9.304)"
10-01-2023 13:50:42.734746,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6014084507042257)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 38.0, 33.0)","(7.0, 9.4, 9.304)"
10-01-2023 13:50:43.847759,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6014084507042257)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.4, 9.1)"
