,Lucretia Ann,Tarlee,Joffas Neptune,So Joe Mac,Bingo Ringo,Mechanics Kismet,Means Business,Knuckles Galore
07-01-2023 09:13:01.698923,"(4.8, 8.2, 7.850909090909091)","(4.2, 4.8, 4.768)","(20.0, 38.0, 34.57142857142857)","(101.0, 420.0, 213.0)","(4.0, 4.4, 4.284848484848485)","(15.0, 34.0, 31.09090909090909)","(2.6, 3.4, 3.2279069767441864)","(11.0, 19.0, 17.6875)"
07-01-2023 09:13:02.907098,"(4.8, 8.2, 7.744)","(4.2, 5.0, 4.948275862068965)","(20.0, 38.0, 34.95652173913044)","(101.0, 420.0, 213.0)","(4.0, 4.4, 4.300000000000001)","(15.0, 34.0, 30.666666666666664)","(2.6, 3.4, 3.229268292682927)","(11.0, 19.0, 17.6875)"
07-01-2023 09:13:04.138537,"(4.8, 8.0, 7.636363636363636)","(4.2, 5.0, 4.947368421052632)","(20.0, 36.0, 33.91304347826087)","(101.0, 420.0, 234.0)","(4.0, 4.4, 4.27741935483871)","(15.0, 32.0, 31.6)","(2.6, 3.4, 3.2444444444444445)","(11.0, 19.0, 17.636363636363637)"
07-01-2023 09:13:05.318969,"(4.8, 8.4, 7.653333333333333)","(4.2, 5.0, 4.947368421052632)","(20.0, 36.0, 34.08)","(101.0, 410.0, 234.0)","(4.0, 4.4, 4.314285714285715)","(15.0, 34.0, 30.307692307692307)","(2.6, 3.4, 3.292307692307692)","(11.0, 19.0, 17.636363636363637)"
07-01-2023 09:13:06.507935,"(4.8, 8.4, 7.88)","(4.2, 5.0, 4.947368421052632)","(20.0, 36.0, 34.08)","(101.0, 410.0, 263.3333333333333)","(4.0, 4.4, 4.314285714285715)","(15.0, 34.0, 30.0)","(2.6, 3.4, 3.1652173913043478)","(11.0, 19.0, 17.542857142857144)"
07-01-2023 09:13:07.759742,"(4.8, 8.4, 7.951724137931035)","(4.2, 5.0, 4.947368421052632)","(20.0, 36.0, 34.08)","(101.0, 410.0, 252.85714285714286)","(3.9, 4.4, 4.380434782608696)","(15.0, 34.0, 31.6)","(2.6, 3.2, 3.2823529411764705)","(11.0, 19.0, 18.0)"
07-01-2023 09:13:08.909212,"(4.8, 8.4, 7.610526315789474)","(4.2, 5.0, 4.944444444444445)","(20.0, 36.0, 33.473684210526315)","(101.0, 410.0, 235.0)","(3.9, 4.4, 4.447572815533981)","(15.0, 34.0, 31.6)","(2.6, 3.4, 3.331818181818182)","(11.0, 19.0, 18.0)"
07-01-2023 09:13:10.026066,"(4.8, 8.4, 7.718181818181819)","(4.2, 5.0, 4.944444444444445)","(20.0, 36.0, 33.1764705882353)","(101.0, 410.0, 267.14285714285717)","(3.9, 4.5, 4.391011235955056)","(15.0, 34.0, 30.0)","(2.6, 3.45, 3.206451612903226)","(11.0, 19.0, 17.636363636363637)"
07-01-2023 09:13:11.211158,"(4.8, 8.2, 7.586666666666667)","(4.2, 5.0, 4.944444444444445)","(20.0, 36.0, 33.1764705882353)","(101.0, 410.0, 310.0)","(3.9, 4.4, 4.391011235955056)","(15.0, 34.0, 31.333333333333332)","(2.6, 3.4, 3.242105263157895)","(11.0, 19.0, 17.58823529411765)"
07-01-2023 09:13:12.458640,"(4.8, 8.2, 7.56551724137931)","(4.2, 5.0, 4.944444444444445)","(20.0, 36.0, 33.1764705882353)","(101.0, 410.0, 335.0)","(3.9, 4.4, 4.447572815533981)","(15.0, 34.0, 30.0)","(2.6, 3.4, 3.242105263157895)","(11.0, 19.0, 17.58823529411765)"
07-01-2023 09:13:13.601249,"(4.8, 8.2, 7.56551724137931)","(4.2, 5.0, 4.944444444444445)","(20.0, 36.0, 33.1764705882353)","(101.0, 410.0, 277.8571428571429)","(3.9, 4.5, 4.447572815533981)","(15.0, 34.0, 30.0)","(2.6, 3.4, 3.242105263157895)","(11.0, 19.0, 17.58823529411765)"
07-01-2023 09:13:14.805188,"(4.8, 8.2, 7.56551724137931)","(4.2, 5.0, 4.944444444444445)","(20.0, 36.0, 33.1764705882353)","(101.0, 400.0, 277.8571428571429)","(3.9, 4.5, 4.243085106382979)","(15.0, 34.0, 32.857142857142854)","(2.6, 3.4, 3.242105263157895)","(11.0, 19.0, 17.58823529411765)"
07-01-2023 09:13:16.017468,"(4.8, 8.0, 7.538461538461538)","(4.2, 5.0, 4.944444444444445)","(20.0, 36.0, 33.1764705882353)","(101.0, 400.0, 277.8571428571429)","(3.9, 4.3, 4.243085106382979)","(15.0, 34.0, 32.857142857142854)","(2.6, 3.4, 3.2544117647058823)","(11.0, 19.0, 17.58823529411765)"
07-01-2023 09:13:17.201320,"(4.8, 8.2, 8.11111111111111)","(4.2, 5.0, 4.923076923076923)","(20.0, 36.0, 33.1764705882353)","(101.0, 400.0, 277.8571428571429)","(3.9, 4.3, 4.257142857142857)","(15.0, 34.0, 32.54545454545455)","(2.6, 3.4, 3.2676470588235293)","(11.0, 19.0, 17.58823529411765)"
07-01-2023 09:13:18.359419,"(4.8, 8.2, 8.11111111111111)","(4.2, 5.0, 4.923076923076923)","(20.0, 36.0, 33.1764705882353)","(101.0, 400.0, 277.8571428571429)","(3.9, 4.4, 4.236363636363636)","(15.0, 38.0, 32.54545454545455)","(2.6, 3.4, 3.2676470588235293)","(11.0, 19.0, 17.58823529411765)"
07-01-2023 09:13:19.509422,"(4.8, 8.2, 8.11111111111111)","(4.2, 5.0, 4.956521739130435)","(20.0, 36.0, 33.1764705882353)","(101.0, 400.0, 277.8571428571429)","(3.9, 4.4, 4.2875000000000005)","(15.0, 38.0, 32.54545454545455)","(2.6, 3.4, 3.2676470588235293)","(11.0, 19.0, 17.58823529411765)"
07-01-2023 09:13:20.675732,"(4.8, 8.2, 8.085714285714285)","(4.2, 5.0, 4.956521739130435)","(20.0, 36.0, 33.1764705882353)","(101.0, 400.0, 277.8571428571429)","(3.9, 4.4, 4.373529411764706)","(15.0, 38.0, 32.54545454545455)","(2.6, 3.4, 3.2676470588235293)","(11.0, 19.0, 17.545454545454547)"
07-01-2023 09:13:21.787128,"(4.8, 8.6, 7.76)","(4.2, 5.0, 4.956521739130435)","(20.0, 36.0, 33.1764705882353)","(101.0, 400.0, 274.2857142857143)","(3.9, 4.4, 4.375342465753425)","(15.0, 38.0, 32.54545454545455)","(2.6, 3.4, 3.2676470588235293)","(11.0, 19.0, 17.545454545454547)"
07-01-2023 09:13:23.002848,"(4.8, 8.6, 7.676923076923077)","(4.2, 5.0, 5.057142857142857)","(20.0, 36.0, 33.1764705882353)","(101.0, 390.0, 237.0)","(3.9, 4.4, 4.375342465753425)","(15.0, 38.0, 32.54545454545455)","(2.6, 3.4, 3.2714285714285714)","(11.0, 19.0, 17.59375)"
07-01-2023 09:13:24.158609,"(4.8, 8.4, 7.5875)","(4.2, 5.1, 5.057142857142857)","(20.0, 36.0, 33.1764705882353)","(101.0, 390.0, 237.0)","(3.9, 4.4, 4.374647887323944)","(15.0, 38.0, 33.77777777777778)","(2.6, 3.4, 3.260377358490566)","(11.0, 19.0, 17.789473684210527)"
07-01-2023 09:13:25.287996,"(4.8, 8.4, 7.5875)","(4.2, 5.1, 5.047058823529412)","(20.0, 36.0, 33.1764705882353)","(101.0, 390.0, 272.3076923076923)","(3.9, 4.4, 4.374647887323944)","(15.0, 36.0, 33.0)","(2.6, 3.4, 3.260377358490566)","(11.0, 18.0, 17.61904761904762)"
07-01-2023 09:13:26.340649,"(5.5, 8.4, 7.6571428571428575)","(4.2, 5.1, 5.047058823529412)","(21.0, 36.0, 33.1764705882353)","(101.0, 390.0, 272.3076923076923)","(3.7, 4.4, 4.374647887323944)","(18.0, 36.0, 33.0)","(2.7, 3.4, 3.2640000000000002)","(12.0, 18.0, 17.789473684210527)"
07-01-2023 09:13:27.377994,"(5.5, 8.4, 7.6571428571428575)","(4.2, 5.1, 5.047058823529412)","(21.0, 36.0, 33.1764705882353)","(101.0, 390.0, 250.9090909090909)","(3.7, 4.4, 4.333333333333334)","(18.0, 36.0, 28.666666666666668)","(2.7, 3.4, 3.2640000000000002)","(12.0, 18.0, 17.789473684210527)"
07-01-2023 09:13:28.393393,"(5.5, 8.4, 8.051612903225806)","(4.2, 5.1, 5.047058823529412)","(21.0, 36.0, 33.1764705882353)","(101.0, 390.0, 250.9090909090909)","(3.7, 4.4, 4.333333333333334)","(18.0, 32.0, 30.444444444444443)","(2.7, 3.4, 3.260377358490566)","(12.0, 18.0, 17.789473684210527)"
07-01-2023 09:13:29.412301,"(5.5, 8.4, 8.108108108108109)","(4.2, 5.1, 5.047058823529412)","(21.0, 36.0, 33.1764705882353)","(101.0, 390.0, 237.0)","(3.7, 4.4, 4.236363636363636)","(18.0, 36.0, 34.0)","(2.7, 3.4, 3.260377358490566)","(12.0, 18.0, 17.789473684210527)"
07-01-2023 09:13:30.442773,"(5.5, 8.4, 8.108108108108109)","(4.2, 5.1, 5.047058823529412)","(21.0, 36.0, 33.1764705882353)","(101.0, 390.0, 237.0)","(3.7, 4.4, 4.2875000000000005)","(18.0, 36.0, 34.0)","(2.7, 3.4, 3.2516129032258068)","(12.0, 18.0, 17.847826086956523)"
07-01-2023 09:13:31.493456,"(5.5, 8.2, 7.9461538461538455)","(4.2, 5.1, 5.08)","(21.0, 36.0, 33.1764705882353)","(101.0, 390.0, 254.0)","(3.7, 4.4, 4.236363636363636)","(18.0, 36.0, 29.5)","(2.7, 3.4, 3.2509803921568627)","(12.0, 18.5, 17.847826086956523)"
07-01-2023 09:13:32.591647,"(5.5, 8.2, 7.896)","(4.2, 5.1, 5.084210526315789)","(21.0, 36.0, 33.666666666666664)","(101.0, 390.0, 305.0)","(3.7, 4.4, 4.2875000000000005)","(18.0, 32.0, 35.6)","(2.7, 3.4, 3.232142857142857)","(12.0, 18.5, 17.370967741935484)"
07-01-2023 09:13:33.678051,"(5.5, 8.2, 7.896)","(4.2, 5.1, 5.084210526315789)","(21.0, 36.0, 34.13333333333333)","(101.0, 390.0, 305.0)","(3.7, 4.4, 4.2875000000000005)","(18.0, 38.0, 35.6)","(2.7, 3.4, 3.232142857142857)","(12.0, 18.5, 17.370967741935484)"
07-01-2023 09:13:34.745387,"(5.5, 8.2, 7.896)","(4.2, 5.1, 5.084210526315789)","(21.0, 36.0, 34.13333333333333)","(101.0, 390.0, 305.0)","(3.7, 4.4, 4.2875000000000005)","(18.0, 38.0, 35.6)","(2.7, 3.4, 3.232142857142857)","(12.0, 18.5, 17.370967741935484)"
07-01-2023 09:13:35.964140,"(5.5, 8.2, 7.888888888888888)","(4.2, 5.1, 5.084210526315789)","(21.0, 36.0, 33.81818181818182)","(101.0, 390.0, 276.6666666666667)","(3.7, 4.4, 4.236363636363636)","(18.0, 38.0, 31.25)","(2.7, 3.4, 3.236)","(12.0, 18.5, 17.370967741935484)"
07-01-2023 09:13:37.094433,"(5.5, 8.2, 7.882758620689655)","(4.2, 5.1, 5.084210526315789)","(21.0, 36.0, 33.81818181818182)","(101.0, 390.0, 317.1428571428571)","(3.7, 4.4, 4.241176470588235)","(18.0, 32.0, 30.8)","(2.7, 3.4, 3.232142857142857)","(12.0, 18.5, 17.370967741935484)"
07-01-2023 09:13:38.191178,"(5.5, 8.2, 7.890566037735849)","(4.2, 5.1, 5.084210526315789)","(21.0, 36.0, 33.81818181818182)","(101.0, 390.0, 321.42857142857144)","(3.7, 4.4, 4.241176470588235)","(18.0, 32.0, 30.8)","(2.7, 3.4, 3.232142857142857)","(12.0, 18.5, 17.370967741935484)"
07-01-2023 09:13:39.351563,"(5.5, 8.2, 7.890566037735849)","(4.2, 5.1, 5.084210526315789)","(21.0, 36.0, 33.81818181818182)","(101.0, 390.0, 321.42857142857144)","(3.7, 4.4, 4.241176470588235)","(18.0, 32.0, 30.8)","(2.7, 3.4, 3.2774193548387096)","(12.0, 18.5, 17.4)"
07-01-2023 09:13:40.400040,"(5.5, 7.6, 7.55)","(4.2, 5.1, 5.08695652173913)","(21.0, 36.0, 33.81818181818182)","(101.0, 390.0, 306.0)","(3.7, 4.3, 4.338461538461538)","(18.0, 32.0, 30.8)","(2.7, 3.35, 3.2315789473684213)","(12.0, 18.0, 17.4375)"
07-01-2023 09:13:41.491988,"(5.5, 8.4, 7.828571428571429)","(4.2, 5.1, 5.084210526315789)","(21.0, 36.0, 33.81818181818182)","(101.0, 390.0, 306.0)","(3.7, 4.4, 4.338461538461538)","(18.0, 32.0, 30.8)","(2.7, 3.3, 3.2315789473684213)","(12.0, 18.0, 17.4375)"
07-01-2023 09:13:42.570802,"(5.5, 8.4, 8.08695652173913)","(4.2, 5.1, 5.083333333333333)","(21.0, 36.0, 33.81818181818182)","(101.0, 390.0, 306.0)","(3.7, 4.3, 4.292307692307692)","(19.0, 32.0, 31.25)","(2.7, 3.3, 3.2315789473684213)","(12.0, 18.0, 17.4375)"
07-01-2023 09:13:43.629487,"(5.5, 8.4, 8.04)","(4.2, 5.1, 5.0)","(21.0, 36.0, 33.81818181818182)","(101.0, 390.0, 343.3333333333333)","(3.7, 4.4, 4.37)","(19.0, 32.0, 31.454545454545453)","(2.7, 3.3, 3.2315789473684213)","(12.0, 18.0, 17.4375)"
07-01-2023 09:13:44.723430,"(5.5, 8.4, 8.2)","(4.2, 4.9, 4.841176470588236)","(21.0, 36.0, 33.81818181818182)","(101.0, 390.0, 343.3333333333333)","(3.8, 4.4, 4.434210526315789)","(19.0, 32.0, 31.454545454545453)","(2.7, 3.3, 3.2315789473684213)","(12.0, 18.0, 17.4375)"
07-01-2023 09:13:45.808830,"(5.5, 8.4, 8.04)","(4.2, 4.9, 4.800000000000001)","(21.0, 36.0, 33.81818181818182)","(101.0, 390.0, 343.3333333333333)","(3.8, 4.5, 4.434210526315789)","(19.0, 32.0, 31.454545454545453)","(2.7, 3.3, 3.2071428571428573)","(12.0, 18.0, 17.393939393939394)"
07-01-2023 09:13:46.806222,"(5.5, 8.4, 8.285714285714285)","(4.2, 4.9, 4.800000000000001)","(21.0, 36.0, 33.81818181818182)","(101.0, 390.0, 343.3333333333333)","(3.8, 4.5, 4.441860465116279)","(19.0, 32.0, 31.454545454545453)","(2.7, 3.3, 3.207692307692308)","(12.0, 18.0, 17.393939393939394)"
07-01-2023 09:13:47.871730,"(5.5, 8.4, 8.254545454545454)","(4.2, 4.9, 4.800000000000001)","(21.0, 36.0, 33.81818181818182)","(101.0, 390.0, 370.0)","(3.8, 4.5, 4.372413793103449)","(19.0, 32.0, 31.4)","(2.7, 3.3, 3.3024390243902437)","(12.0, 18.0, 17.08108108108108)"
07-01-2023 09:13:48.856674,"(5.5, 8.4, 8.04)","(4.2, 4.8, 4.763265306122449)","(21.0, 36.0, 33.6)","(101.0, 380.0, 358.33333333333337)","(3.8, 4.4, 4.372413793103449)","(19.0, 32.0, 31.454545454545453)","(2.7, 3.4, 3.290909090909091)","(12.0, 18.0, 17.08108108108108)"
07-01-2023 09:13:49.871390,"(5.5, 8.4, 8.08)","(4.2, 4.8, 4.763265306122449)","(21.0, 36.0, 33.6)","(101.0, 380.0, 361.42857142857144)","(3.8, 4.4, 4.372413793103449)","(19.0, 32.0, 31.454545454545453)","(2.7, 3.4, 3.30625)","(12.0, 18.0, 17.08108108108108)"
07-01-2023 09:13:50.869340,"(5.5, 8.4, 8.04)","(4.2, 4.7, 4.6212598425196845)","(21.0, 36.0, 33.333333333333336)","(101.0, 380.0, 361.42857142857144)","(3.8, 4.4, 4.34375)","(19.0, 32.0, 31.454545454545453)","(2.7, 3.4, 3.35)","(12.0, 18.0, 17.379310344827587)"
07-01-2023 09:13:51.891679,"(5.5, 8.4, 8.1)","(4.2, 4.7, 4.600934579439252)","(21.0, 36.0, 33.333333333333336)","(101.0, 380.0, 361.42857142857144)","(3.8, 4.4, 4.34375)","(19.0, 32.0, 31.454545454545453)","(2.7, 3.4, 3.362)","(12.0, 18.0, 17.379310344827587)"
07-01-2023 09:13:52.891731,"(5.5, 8.4, 8.08)","(4.2, 4.5, 4.445652173913044)","(21.0, 36.0, 33.333333333333336)","(101.0, 380.0, 320.0)","(3.8, 4.4, 4.34375)","(19.0, 32.0, 31.454545454545453)","(2.7, 3.45, 3.3449999999999998)","(12.0, 18.0, 17.379310344827587)"
07-01-2023 09:13:53.932749,"(5.5, 8.4, 8.08)","(4.2, 4.7, 4.592307692307692)","(21.0, 36.0, 33.333333333333336)","(101.0, 380.0, 320.0)","(3.8, 4.4, 4.25)","(19.0, 32.0, 36.0)","(2.7, 3.45, 3.3499999999999996)","(12.0, 18.0, 17.307692307692307)"
07-01-2023 09:13:54.977411,"(5.5, 8.4, 8.08)","(4.2, 4.7, 4.6923076923076925)","(21.0, 36.0, 33.6)","(101.0, 380.0, 320.0)","(3.8, 4.3, 4.32)","(19.0, 38.0, 36.0)","(2.7, 3.4, 3.327272727272727)","(12.0, 18.0, 17.307692307692307)"
07-01-2023 09:13:56.055438,"(5.5, 8.4, 8.044444444444444)","(4.2, 4.7, 4.677272727272728)","(21.0, 36.0, 33.6)","(101.0, 380.0, 320.0)","(3.8, 4.4, 4.295454545454546)","(19.0, 38.0, 33.69230769230769)","(2.7, 3.4, 3.3499999999999996)","(12.0, 18.0, 17.307692307692307)"
07-01-2023 09:13:57.142163,"(5.5, 8.4, 8.08)","(4.2, 4.7, 4.677272727272728)","(21.0, 36.0, 33.6)","(101.0, 380.0, 320.0)","(3.8, 4.5, 4.323529411764706)","(19.0, 36.0, 33.69230769230769)","(2.7, 3.4, 3.3499999999999996)","(12.0, 18.0, 17.307692307692307)"
07-01-2023 09:13:58.211408,"(5.5, 8.4, 8.08)","(4.2, 4.7, 4.677272727272728)","(21.0, 36.0, 33.6)","(101.0, 380.0, 325.0)","(3.8, 4.5, 4.346153846153846)","(19.0, 36.0, 33.69230769230769)","(2.7, 3.4, 3.327272727272727)","(12.0, 18.0, 17.307692307692307)"
07-01-2023 09:13:59.404832,"(5.5, 8.0, 7.747368421052632)","(4.2, 4.7, 4.6)","(21.0, 36.0, 33.6)","(101.0, 380.0, 325.0)","(3.8, 4.5, 4.346153846153847)","(19.0, 36.0, 32.25)","(2.8, 3.4, 3.3499999999999996)","(12.0, 18.0, 17.307692307692307)"
07-01-2023 09:14:00.606099,"(5.5, 8.0, 7.51304347826087)","(4.2, 4.6, 4.542857142857143)","(21.0, 36.0, 33.6)","(101.0, 380.0, 300.0)","(3.8, 4.4, 4.385714285714286)","(19.0, 36.0, 32.666666666666664)","(2.8, 3.4, 3.2785714285714285)","(12.0, 18.0, 17.243243243243242)"
07-01-2023 09:14:01.683835,"(5.5, 8.0, 7.557894736842106)","(4.2, 4.7, 4.533333333333333)","(21.0, 36.0, 33.6)","(101.0, 390.0, 312.8571428571429)","(3.8, 4.4, 4.38135593220339)","(19.0, 36.0, 29.333333333333332)","(2.8, 3.3, 3.298780487804878)","(12.0, 18.0, 17.176470588235293)"
07-01-2023 09:14:02.792297,"(5.5, 8.0, 7.636363636363636)","(4.2, 4.7, 4.542105263157895)","(21.0, 36.0, 33.6)","(101.0, 390.0, 312.8571428571429)","(3.8, 4.5, 4.38135593220339)","(19.0, 36.0, 31.652173913043477)","(2.8, 3.35, 3.298780487804878)","(12.0, 18.0, 17.875)"
07-01-2023 09:14:03.875601,"(5.5, 8.0, 7.6875)","(4.2, 4.6, 4.572222222222222)","(21.0, 36.0, 33.6)","(101.0, 390.0, 262.5)","(3.8, 4.5, 4.375)","(19.0, 36.0, 31.652173913043477)","(2.8, 3.35, 3.298780487804878)","(12.0, 18.0, 17.875)"
07-01-2023 09:14:04.972874,"(5.5, 8.0, 7.6875)","(4.2, 4.6, 4.5928571428571425)","(21.0, 36.0, 33.6)","(101.0, 390.0, 262.5)","(3.8, 4.5, 4.375)","(19.0, 36.0, 30.727272727272727)","(2.8, 3.35, 3.298780487804878)","(12.0, 18.0, 17.789473684210527)"
07-01-2023 09:14:06.075842,"(5.5, 8.0, 7.6875)","(4.2, 4.7, 4.5928571428571425)","(21.0, 36.0, 33.6)","(101.0, 390.0, 262.5)","(3.8, 4.5, 4.375)","(19.0, 34.0, 30.727272727272727)","(2.8, 3.35, 3.298780487804878)","(12.0, 18.0, 17.789473684210527)"
07-01-2023 09:14:07.180526,"(5.5, 8.0, 7.678873239436619)","(4.2, 4.9, 4.831818181818182)","(21.0, 36.0, 33.6)","(101.0, 380.0, 284.0)","(3.8, 4.5, 4.375)","(19.0, 32.0, 31.57142857142857)","(2.8, 3.3, 3.26)","(12.0, 18.0, 17.6)"
07-01-2023 09:14:08.305775,"(5.5, 7.4, 7.3882352941176475)","(4.2, 4.9, 4.88)","(21.0, 36.0, 33.6)","(101.0, 380.0, 284.0)","(3.8, 4.5, 4.375)","(19.0, 32.0, 31.57142857142857)","(2.8, 3.3, 3.2535714285714286)","(12.0, 18.0, 17.88235294117647)"
07-01-2023 09:14:09.435092,"(5.5, 7.6, 7.388235294117647)","(4.2, 5.1, 4.955555555555556)","(21.0, 36.0, 33.6)","(101.0, 380.0, 284.0)","(3.8, 4.5, 4.375)","(19.0, 32.0, 31.57142857142857)","(2.8, 3.3, 3.2517241379310344)","(12.0, 18.0, 17.789473684210527)"
07-01-2023 09:14:10.518956,"(5.5, 7.6, 7.388235294117647)","(4.2, 5.1, 5.007142857142857)","(21.0, 36.0, 33.6)","(101.0, 380.0, 260.0)","(3.8, 4.5, 4.375)","(19.0, 32.0, 31.57142857142857)","(2.8, 3.3, 3.2517241379310344)","(12.0, 18.0, 17.865384615384617)"
07-01-2023 09:14:11.580636,"(5.5, 7.6, 7.388235294117647)","(4.2, 5.1, 5.043478260869565)","(21.0, 36.0, 33.6)","(101.0, 380.0, 260.0)","(3.8, 4.5, 4.375)","(19.0, 32.0, 31.57142857142857)","(2.8, 3.3, 3.2289473684210526)","(12.0, 18.5, 17.865384615384617)"
07-01-2023 09:14:12.687980,"(5.5, 7.6, 7.372972972972973)","(4.2, 5.1, 5.073684210526316)","(21.0, 36.0, 33.6)","(101.0, 380.0, 260.0)","(3.8, 4.4, 4.2823529411764705)","(19.0, 32.0, 29.46666666666667)","(2.8, 3.25, 3.175)","(12.0, 18.5, 17.865384615384617)"
07-01-2023 09:14:13.736207,"(5.5, 8.0, 7.84516129032258)","(4.2, 5.1, 5.073684210526316)","(21.0, 40.0, 36.30769230769231)","(101.0, 380.0, 260.0)","(3.8, 4.3, 4.2823529411764705)","(19.0, 30.0, 29.46666666666667)","(2.8, 3.2, 3.167391304347826)","(12.0, 18.5, 17.865384615384617)"
07-01-2023 09:14:14.774731,"(5.5, 8.0, 7.8354430379746836)","(4.2, 5.1, 5.073684210526316)","(21.0, 40.0, 37.6)","(101.0, 380.0, 260.0)","(3.8, 4.3, 4.261111111111111)","(19.0, 30.0, 31.2)","(2.8, 3.25, 3.1769230769230767)","(12.0, 18.5, 17.83823529411765)"
07-01-2023 09:14:15.832604,"(5.5, 8.0, 7.838862559241706)","(4.2, 5.2, 5.109090909090909)","(21.0, 40.0, 34.5)","(101.0, 380.0, 260.0)","(3.8, 4.3, 4.244067796610169)","(19.0, 34.0, 31.2)","(2.7, 3.25, 3.211764705882353)","(12.0, 18.5, 17.814285714285713)"
07-01-2023 09:14:16.818869,"(5.5, 8.0, 7.846846846846847)","(4.2, 5.2, 5.12)","(21.0, 40.0, 34.4)","(101.0, 380.0, 260.0)","(3.8, 4.3, 4.244067796610169)","(19.0, 34.0, 30.952380952380953)","(2.7, 3.25, 3.211764705882353)","(12.0, 18.5, 17.814285714285713)"
07-01-2023 09:14:17.887332,"(5.5, 8.0, 7.846846846846847)","(4.2, 5.2, 5.12)","(21.0, 40.0, 34.10526315789474)","(101.0, 380.0, 260.0)","(3.8, 4.3, 4.23859649122807)","(19.0, 34.0, 30.952380952380953)","(2.7, 3.25, 3.2252380952380952)","(12.0, 18.5, 17.857142857142858)"
07-01-2023 09:14:18.927621,"(5.5, 8.0, 7.854883720930232)","(4.2, 5.2, 5.12)","(21.0, 40.0, 34.10526315789474)","(101.0, 380.0, 260.0)","(3.8, 4.3, 4.23859649122807)","(19.0, 34.0, 31.2)","(2.7, 3.25, 3.146153846153846)","(12.0, 18.0, 16.833333333333332)"
07-01-2023 09:14:19.946757,"(5.5, 8.0, 7.854883720930232)","(4.2, 5.2, 5.142857142857143)","(21.0, 40.0, 34.10526315789474)","(101.0, 390.0, 270.0)","(3.8, 4.3, 4.267164179104477)","(19.0, 34.0, 31.759999999999998)","(2.7, 3.2, 3.1420289855072463)","(12.0, 17.0, 17.115384615384617)"
07-01-2023 09:14:21.015643,"(5.5, 8.0, 7.854883720930232)","(4.2, 5.2, 5.142857142857143)","(21.0, 40.0, 32.8)","(101.0, 390.0, 305.0)","(3.8, 4.3, 4.3909090909090915)","(19.0, 34.0, 31.759999999999998)","(2.7, 3.2, 3.13625)","(12.0, 17.5, 17.071428571428573)"
07-01-2023 09:14:22.112679,"(5.5, 8.0, 7.845739910313902)","(4.2, 5.2, 5.165217391304348)","(21.0, 38.0, 33.2)","(101.0, 390.0, 240.0)","(3.8, 4.4, 4.3909090909090915)","(19.0, 34.0, 31.759999999999998)","(2.7, 3.15, 3.1285714285714286)","(12.0, 17.5, 17.071428571428573)"
07-01-2023 09:14:23.151786,"(5.5, 8.0, 7.845739910313902)","(4.2, 5.2, 5.17948717948718)","(21.0, 38.0, 33.63636363636363)","(101.0, 390.0, 240.0)","(3.8, 4.4, 4.3909090909090915)","(19.0, 34.0, 27.875)","(2.7, 3.15, 3.1375)","(12.0, 17.5, 17.071428571428573)"
07-01-2023 09:14:24.251141,"(5.5, 8.0, 7.808888888888888)","(4.2, 5.2, 5.17948717948718)","(21.0, 38.0, 33.63636363636363)","(101.0, 390.0, 240.0)","(3.8, 4.4, 4.445)","(19.0, 34.0, 29.041666666666668)","(2.7, 3.15, 3.102307692307692)","(12.0, 17.5, 17.071428571428573)"
07-01-2023 09:14:25.399272,"(5.5, 8.0, 7.808888888888888)","(4.2, 5.2, 5.17948717948718)","(21.0, 38.0, 34.0)","(101.0, 390.0, 240.0)","(3.8, 4.5, 4.469565217391304)","(19.0, 34.0, 29.333333333333332)","(2.7, 3.15, 3.06)","(12.0, 17.5, 17.071428571428573)"
07-01-2023 09:14:26.428602,"(5.5, 8.0, 7.808888888888888)","(4.2, 5.3, 5.175)","(21.0, 40.0, 34.0)","(101.0, 390.0, 240.0)","(3.8, 4.5, 4.455648535564854)","(19.0, 34.0, 30.18181818181818)","(2.7, 3.1, 3.064245810055866)","(12.0, 17.5, 17.071428571428573)"
07-01-2023 09:14:27.592659,"(5.5, 8.0, 7.808888888888888)","(4.2, 5.3, 5.254545454545454)","(21.0, 40.0, 33.45454545454545)","(101.0, 390.0, 240.0)","(3.8, 4.5, 4.455648535564854)","(19.0, 34.0, 30.64)","(2.7, 3.1, 3.0623529411764707)","(12.0, 17.5, 17.071428571428573)"
07-01-2023 09:14:28.591607,"(5.5, 8.0, 7.859459459459459)","(4.2, 5.2, 5.184210526315789)","(21.0, 40.0, 33.45454545454545)","(101.0, 390.0, 240.0)","(3.8, 4.5, 4.455648535564854)","(19.0, 34.0, 30.64)","(2.7, 3.1, 3.0623529411764707)","(12.0, 17.5, 17.071428571428573)"
07-01-2023 09:14:29.607823,"(5.5, 8.0, 7.85)","(4.2, 5.2, 5.184210526315789)","(21.0, 40.0, 33.45454545454545)","(101.0, 390.0, 240.0)","(3.8, 4.5, 4.455648535564854)","(19.0, 34.0, 30.64)","(2.7, 3.15, 3.0924657534246576)","(12.0, 17.5, 17.071428571428573)"
07-01-2023 09:14:30.618472,"(5.5, 8.0, 7.892753623188406)","(4.2, 5.2, 5.164)","(21.0, 40.0, 33.45454545454545)","(101.0, 390.0, 240.0)","(3.8, 4.5, 4.411666666666667)","(19.0, 34.0, 30.5)","(2.7, 3.15, 3.111111111111111)","(12.0, 17.5, 17.666666666666668)"
