,Nicco The Greek,Im Krupt,Flying To Paris,Coronation Veronic,Black Eaglet,Gee Gee Miss Quita,Alvarinho,Finxy,Zulu Guru
06-01-2023 17:30:10.204494,"(4.2, 5.7, 5.6466666666666665)","(19.0, 30.0, 28.333333333333332)","(1.95, 2.14, 2.1086699507389164)","(21.0, 60.0, 59.82142857142857)","(31.0, 100.0, 85.0)","(6.0, 6.4, 6.295121951219512)","(11.0, 14.5, 14.095238095238095)","(31.0, 55.0, 47.0)","(17.0, 26.0, 25.272727272727273)"
06-01-2023 17:30:11.503815,"(4.2, 5.7, 5.6466666666666665)","(19.0, 30.0, 28.322580645161292)","(1.95, 2.14, 2.1086699507389164)","(21.0, 60.0, 59.6551724137931)","(31.0, 100.0, 85.0)","(6.0, 6.4, 6.295121951219512)","(11.0, 14.5, 14.08695652173913)","(31.0, 50.0, 46.4)","(17.0, 26.0, 25.272727272727273)"
06-01-2023 17:30:12.887124,"(4.2, 5.7, 5.641176470588235)","(19.0, 30.0, 28.27777777777778)","(1.95, 2.14, 2.1086699507389164)","(21.0, 60.0, 59.6551724137931)","(31.0, 100.0, 85.0)","(6.0, 6.4, 6.293827160493827)","(11.0, 14.5, 14.08695652173913)","(31.0, 50.0, 46.4)","(17.0, 26.0, 25.272727272727273)"
06-01-2023 17:30:14.177246,"(4.2, 5.7, 5.641176470588235)","(19.0, 30.0, 28.27777777777778)","(1.95, 2.14, 2.1086699507389164)","(21.0, 60.0, 59.6551724137931)","(31.0, 100.0, 82.0)","(6.0, 6.4, 6.287826086956522)","(11.0, 14.5, 14.08695652173913)","(31.0, 50.0, 46.4)","(17.0, 26.0, 25.272727272727273)"
06-01-2023 17:30:15.390555,"(4.2, 5.7, 5.649367088607595)","(19.0, 30.0, 28.27777777777778)","(1.95, 2.14, 2.1086699507389164)","(21.0, 60.0, 59.6551724137931)","(31.0, 100.0, 82.0)","(6.0, 6.4, 6.287826086956522)","(11.0, 14.5, 14.08695652173913)","(31.0, 50.0, 46.4)","(17.0, 26.0, 25.272727272727273)"
06-01-2023 17:30:16.616732,"(4.2, 5.7, 5.649367088607595)","(19.0, 30.0, 28.27777777777778)","(1.95, 2.14, 2.1124675324675324)","(21.0, 60.0, 59.6551724137931)","(31.0, 100.0, 86.11111111111111)","(6.0, 6.4, 6.287826086956522)","(11.0, 14.5, 14.047619047619047)","(31.0, 50.0, 46.4)","(17.0, 26.0, 25.166666666666668)"
06-01-2023 17:30:17.883544,"(4.2, 5.7, 5.649367088607595)","(19.0, 30.0, 28.27777777777778)","(1.95, 2.14, 2.1124675324675324)","(21.0, 60.0, 59.6551724137931)","(31.0, 95.0, 87.66666666666667)","(6.0, 6.4, 6.287826086956522)","(11.0, 14.5, 14.041666666666666)","(31.0, 50.0, 46.4)","(17.0, 26.0, 25.11764705882353)"
06-01-2023 17:30:19.170169,"(4.2, 5.7, 5.649367088607595)","(19.0, 30.0, 28.27777777777778)","(1.95, 2.14, 2.1124675324675324)","(21.0, 60.0, 59.6551724137931)","(31.0, 90.0, 79.70588235294117)","(6.0, 6.4, 6.268269230769231)","(11.0, 14.5, 13.911764705882353)","(31.0, 50.0, 46.4)","(17.0, 26.0, 25.22222222222222)"
06-01-2023 17:30:20.371783,"(4.2, 5.7, 5.649367088607595)","(19.0, 30.0, 28.27777777777778)","(1.95, 2.14, 2.1124675324675324)","(21.0, 60.0, 59.6551724137931)","(31.0, 85.0, 79.70588235294117)","(6.0, 6.4, 6.262857142857143)","(11.0, 14.0, 13.81578947368421)","(31.0, 50.0, 46.5)","(17.0, 26.0, 25.3)"
06-01-2023 17:30:21.602542,"(4.2, 5.7, 5.654022988505747)","(19.0, 30.0, 29.03125)","(1.95, 2.14, 2.1262146892655367)","(21.0, 60.0, 63.29268292682927)","(31.0, 85.0, 71.66666666666667)","(6.0, 6.4, 5.933333333333334)","(11.0, 14.0, 13.952380952380953)","(31.0, 50.0, 46.57142857142857)","(17.0, 26.0, 25.333333333333332)"
06-01-2023 17:30:22.990479,"(4.2, 5.7, 5.681632653061224)","(19.0, 30.0, 29.035714285714285)","(1.95, 2.14, 2.1420758483033935)","(21.0, 65.0, 63.25)","(31.0, 85.0, 81.25)","(6.0, 6.0, 5.836170212765958)","(11.0, 14.0, 13.775862068965518)","(31.0, 50.0, 48.0)","(17.0, 26.0, 25.3)"
06-01-2023 17:30:24.397521,"(4.2, 5.8, 5.8247311827956985)","(19.0, 30.0, 29.035714285714285)","(1.95, 2.16, 2.142857142857143)","(21.0, 65.0, 63.25)","(31.0, 85.0, 75.0)","(6.0, 5.9, 5.805035971223022)","(11.0, 14.5, 13.813725490196079)","(31.0, 50.0, 48.0)","(17.0, 26.0, 25.3)"
06-01-2023 17:30:25.809419,"(4.2, 5.9, 5.8359375)","(19.0, 30.0, 29.035714285714285)","(1.95, 2.16, 2.1715254237288137)","(21.0, 65.0, 63.29268292682927)","(31.0, 85.0, 72.5)","(6.0, 5.9, 5.751020408163265)","(11.0, 14.5, 13.9)","(31.0, 50.0, 47.0)","(17.0, 26.0, 25.3)"
06-01-2023 17:30:27.321580,"(4.2, 5.9, 5.843055555555556)","(19.0, 30.0, 29.035714285714285)","(1.95, 2.18, 2.1738271604938273)","(21.0, 65.0, 63.05555555555556)","(31.0, 85.0, 70.0)","(6.0, 5.8, 5.73968253968254)","(11.0, 14.0, 13.9)","(31.0, 50.0, 47.0)","(17.0, 26.0, 25.3)"
06-01-2023 17:30:28.713737,"(4.2, 5.9, 5.852542372881356)","(19.0, 30.0, 29.1)","(1.95, 2.18, 2.1738271604938273)","(21.0, 65.0, 59.166666666666664)","(31.0, 85.0, 70.0)","(6.0, 5.8, 5.668115942028986)","(11.0, 14.0, 13.8125)","(31.0, 50.0, 47.0)","(17.0, 26.0, 25.272727272727273)"
06-01-2023 17:30:30.045655,"(4.2, 5.9, 5.8594202898550725)","(19.0, 32.0, 29.75)","(1.95, 2.18, 2.188169014084507)","(21.0, 65.0, 59.166666666666664)","(31.0, 85.0, 70.0)","(6.0, 5.7, 5.584615384615384)","(11.0, 14.0, 13.826923076923077)","(31.0, 50.0, 47.0)","(17.0, 26.0, 25.272727272727273)"
06-01-2023 17:30:31.533289,"(4.2, 6.0, 5.945833333333334)","(19.0, 32.0, 29.75)","(1.95, 2.2, 2.1952238805970152)","(21.0, 65.0, 59.166666666666664)","(31.0, 85.0, 63.63636363636363)","(6.0, 5.6, 5.578625954198473)","(11.0, 14.0, 13.8125)","(31.0, 50.0, 47.0)","(17.0, 26.0, 25.272727272727273)"
06-01-2023 17:30:33.081179,"(4.2, 6.0, 5.945833333333334)","(19.0, 32.0, 29.272727272727273)","(1.95, 2.2, 2.187786259541985)","(21.0, 65.0, 59.166666666666664)","(31.0, 80.0, 63.63636363636363)","(6.0, 5.6, 5.5777777777777775)","(11.0, 14.0, 13.775)","(31.0, 50.0, 47.285714285714285)","(17.0, 26.0, 25.272727272727273)"
06-01-2023 17:30:34.436547,"(4.2, 6.0, 5.945833333333334)","(19.0, 30.0, 29.272727272727273)","(1.95, 2.2, 2.203566878980892)","(21.0, 65.0, 59.166666666666664)","(31.0, 80.0, 63.63636363636363)","(6.0, 5.6, 5.5777777777777775)","(11.0, 14.0, 13.352272727272727)","(31.0, 55.0, 44.30769230769231)","(17.0, 26.0, 25.272727272727273)"
06-01-2023 17:30:35.894584,"(4.2, 6.0, 5.95625)","(19.0, 30.0, 29.272727272727273)","(1.95, 2.22, 2.206490066225166)","(21.0, 65.0, 59.166666666666664)","(31.0, 80.0, 66.66666666666667)","(6.0, 5.6, 5.576470588235294)","(11.0, 13.5, 13.25)","(31.0, 46.0, 41.875)","(17.0, 26.0, 26.25)"
06-01-2023 17:30:37.313602,"(4.2, 6.0, 5.95625)","(19.0, 30.0, 29.272727272727273)","(1.95, 2.22, 2.206490066225166)","(21.0, 65.0, 59.166666666666664)","(31.0, 80.0, 66.66666666666667)","(6.0, 5.6, 5.585046728971962)","(11.0, 13.5, 13.131578947368421)","(31.0, 46.0, 41.875)","(17.0, 29.0, 26.555555555555557)"
06-01-2023 17:30:38.843670,"(4.2, 6.0, 5.95625)","(19.0, 30.0, 29.5)","(1.95, 2.22, 2.206490066225166)","(21.0, 65.0, 59.166666666666664)","(31.0, 80.0, 66.66666666666667)","(6.0, 5.6, 5.579824561403509)","(11.0, 13.5, 13.287878787878787)","(31.0, 46.0, 41.875)","(17.0, 29.0, 27.1)"
06-01-2023 17:30:40.290175,"(4.2, 6.0, 5.95625)","(19.0, 30.0, 29.5)","(1.95, 2.22, 2.213658536585366)","(21.0, 65.0, 59.166666666666664)","(31.0, 80.0, 65.71428571428571)","(6.0, 5.6, 5.562903225806451)","(11.0, 13.5, 13.234375)","(31.0, 46.0, 41.875)","(17.0, 28.0, 27.1)"
06-01-2023 17:30:41.724819,"(4.2, 6.0, 5.95625)","(19.0, 30.0, 29.5)","(1.95, 2.22, 2.2221323529411765)","(21.0, 65.0, 59.166666666666664)","(31.0, 80.0, 65.71428571428571)","(6.0, 5.6, 5.5424999999999995)","(11.0, 13.5, 12.891304347826086)","(31.0, 46.0, 41.875)","(17.0, 28.0, 27.142857142857142)"
06-01-2023 17:30:43.086120,"(4.2, 6.0, 5.882666666666667)","(19.0, 30.0, 29.11111111111111)","(1.95, 2.24, 2.2556701030927835)","(21.0, 65.0, 59.166666666666664)","(31.0, 80.0, 66.66666666666667)","(6.0, 5.6, 5.3875)","(11.0, 13.0, 12.775510204081632)","(31.0, 46.0, 41.578947368421055)","(17.0, 28.0, 27.25)"
06-01-2023 17:30:44.442170,"(4.2, 5.9, 5.924074074074074)","(19.0, 30.0, 29.11111111111111)","(1.95, 2.26, 2.2797122302158273)","(21.0, 65.0, 59.166666666666664)","(31.0, 80.0, 66.66666666666667)","(6.0, 5.4, 5.374193548387097)","(11.0, 13.0, 12.453703703703704)","(31.0, 46.0, 41.578947368421055)","(17.0, 28.0, 27.058823529411764)"
06-01-2023 17:30:45.967992,"(4.2, 6.0, 5.889333333333334)","(19.0, 30.0, 29.11111111111111)","(1.95, 2.28, 2.2928571428571427)","(21.0, 65.0, 59.166666666666664)","(31.0, 80.0, 66.66666666666667)","(6.0, 5.4, 5.375757575757576)","(11.0, 12.5, 12.453703703703704)","(31.0, 46.0, 41.578947368421055)","(17.0, 28.0, 26.11764705882353)"
06-01-2023 17:30:47.362283,"(4.2, 5.9, 5.884615384615385)","(19.0, 30.0, 29.11111111111111)","(1.95, 2.3, 2.295238095238095)","(21.0, 65.0, 59.166666666666664)","(31.0, 80.0, 66.66666666666667)","(6.0, 5.4, 5.354761904761905)","(11.0, 12.5, 12.78125)","(31.0, 46.0, 41.578947368421055)","(17.0, 28.0, 26.11764705882353)"
06-01-2023 17:30:48.719259,"(4.2, 5.9, 5.8933333333333335)","(19.0, 30.0, 29.11111111111111)","(1.95, 2.3, 2.3150877192982455)","(21.0, 65.0, 59.166666666666664)","(31.0, 80.0, 66.66666666666667)","(6.0, 5.4, 5.166666666666667)","(11.0, 13.0, 12.673076923076923)","(31.0, 46.0, 41.578947368421055)","(17.0, 28.0, 26.11764705882353)"
06-01-2023 17:30:50.009116,"(4.4, 6.0, 5.8933333333333335)","(19.0, 30.0, 29.11111111111111)","(1.95, 2.32, 2.3150877192982455)","(21.0, 65.0, 59.166666666666664)","(31.0, 80.0, 66.66666666666667)","(5.5, 5.2, 5.207368421052632)","(11.0, 13.0, 12.673076923076923)","(31.0, 46.0, 41.578947368421055)","(18.0, 28.0, 26.11764705882353)"
06-01-2023 17:30:51.225544,"(4.4, 6.0, 5.8921052631578945)","(19.0, 30.0, 28.857142857142858)","(1.95, 2.32, 2.3163636363636364)","(21.0, 65.0, 59.166666666666664)","(31.0, 80.0, 66.66666666666667)","(5.5, 5.3, 5.213725490196079)","(11.0, 13.0, 12.673076923076923)","(31.0, 46.0, 41.578947368421055)","(18.0, 28.0, 26.11764705882353)"
06-01-2023 17:30:52.501481,"(4.4, 6.0, 5.8921052631578945)","(19.0, 30.0, 28.153846153846153)","(1.95, 2.32, 2.3163636363636364)","(21.0, 65.0, 59.166666666666664)","(31.0, 80.0, 73.84615384615384)","(5.5, 5.3, 5.213725490196079)","(11.0, 13.0, 12.575)","(31.0, 46.0, 41.578947368421055)","(18.0, 28.0, 26.11764705882353)"
06-01-2023 17:30:53.734817,"(4.4, 6.0, 5.884507042253521)","(19.0, 30.0, 28.153846153846153)","(1.95, 2.32, 2.3163636363636364)","(21.0, 65.0, 59.166666666666664)","(31.0, 80.0, 87.0)","(5.5, 5.3, 5.200680272108843)","(11.0, 13.0, 12.716666666666667)","(31.0, 46.0, 41.578947368421055)","(18.0, 28.0, 27.428571428571427)"
06-01-2023 17:30:54.966497,"(4.4, 6.0, 5.8921052631578945)","(19.0, 30.0, 28.153846153846153)","(1.95, 2.32, 2.3134042553191487)","(21.0, 65.0, 59.166666666666664)","(31.0, 90.0, 87.0)","(5.5, 5.3, 5.1936708860759495)","(11.0, 13.0, 12.716666666666667)","(31.0, 46.0, 41.578947368421055)","(18.0, 28.0, 27.448275862068964)"
06-01-2023 17:30:56.183590,"(4.4, 6.0, 5.8921052631578945)","(19.0, 30.0, 28.285714285714285)","(1.95, 2.32, 2.3134042553191487)","(21.0, 65.0, 59.61538461538461)","(31.0, 90.0, 84.54545454545455)","(5.5, 5.3, 5.1936708860759495)","(11.0, 13.0, 12.716666666666667)","(31.0, 46.0, 41.578947368421055)","(18.0, 28.0, 27.448275862068964)"
06-01-2023 17:30:57.450250,"(4.4, 6.0, 5.8921052631578945)","(19.0, 30.0, 28.153846153846153)","(1.95, 2.32, 2.3134042553191487)","(21.0, 65.0, 59.61538461538461)","(31.0, 90.0, 84.54545454545455)","(5.5, 5.3, 5.1936708860759495)","(11.0, 13.0, 12.666666666666666)","(31.0, 46.0, 41.578947368421055)","(18.0, 28.0, 27.238095238095237)"
06-01-2023 17:30:58.790832,"(4.4, 6.0, 5.8921052631578945)","(19.0, 30.0, 28.58823529411765)","(1.95, 2.32, 2.3134042553191487)","(21.0, 65.0, 59.61538461538461)","(31.0, 90.0, 84.54545454545455)","(5.5, 5.3, 5.0852941176470585)","(12.0, 13.0, 12.432203389830509)","(41.0, 46.0, 41.30434782608695)","(18.0, 28.0, 26.666666666666668)"
06-01-2023 17:31:00.110483,"(4.4, 5.9, 5.881395348837209)","(19.0, 30.0, 28.0)","(1.95, 2.34, 2.3375190839694655)","(21.0, 65.0, 59.61538461538461)","(31.0, 90.0, 84.54545454545455)","(5.5, 5.1, 5.0131578947368425)","(12.0, 12.5, 12.366666666666667)","(41.0, 46.0, 41.30434782608695)","(18.0, 27.0, 26.666666666666668)"
06-01-2023 17:31:01.348265,"(4.4, 5.9, 5.861538461538462)","(19.0, 30.0, 28.0)","(1.95, 2.38, 2.3649999999999998)","(21.0, 65.0, 59.61538461538461)","(31.0, 90.0, 84.54545454545455)","(5.5, 5.1, 5.032653061224489)","(12.0, 12.5, 11.201195219123505)","(41.0, 46.0, 41.30434782608695)","(18.0, 27.0, 26.692307692307693)"
06-01-2023 17:31:02.641007,"(4.4, 5.9, 5.883333333333334)","(19.0, 30.0, 28.0)","(1.95, 2.4, 2.3715555555555556)","(21.0, 65.0, 59.61538461538461)","(31.0, 90.0, 84.54545454545455)","(5.5, 5.1, 5.052173913043478)","(12.0, 11.5, 11.201195219123505)","(41.0, 46.0, 41.30434782608695)","(18.0, 27.0, 26.6)"
06-01-2023 17:31:03.921623,"(4.4, 5.9, 5.883333333333334)","(19.0, 30.0, 28.0)","(1.95, 2.4, 2.3715555555555556)","(21.0, 65.0, 59.61538461538461)","(31.0, 90.0, 84.54545454545455)","(5.5, 5.1, 4.970731707317073)","(12.0, 11.5, 10.75764192139738)","(41.0, 46.0, 40.93333333333333)","(18.0, 27.0, 26.454545454545453)"
06-01-2023 17:31:05.256035,"(4.4, 6.0, 5.851612903225806)","(19.0, 30.0, 27.595744680851062)","(1.95, 2.44, 2.4266666666666667)","(21.0, 65.0, 59.166666666666664)","(31.0, 90.0, 79.28571428571428)","(5.5, 5.0, 4.9904)","(12.0, 11.5, 10.977272727272727)","(41.0, 42.0, 42.714285714285715)","(18.0, 27.0, 26.454545454545453)"
06-01-2023 17:31:06.532273,"(4.4, 6.0, 5.871794871794871)","(19.0, 29.0, 27.595744680851062)","(1.95, 2.46, 2.4489795918367347)","(21.0, 65.0, 56.25)","(31.0, 90.0, 77.5)","(5.5, 5.0, 4.991509433962264)","(12.0, 11.0, 10.990654205607477)","(41.0, 44.0, 41.75)","(18.0, 27.0, 26.142857142857142)"
06-01-2023 17:31:07.821773,"(4.4, 6.0, 5.885057471264368)","(20.0, 29.0, 26.842105263157894)","(1.95, 2.46, 2.466666666666667)","(31.0, 65.0, 52.5)","(31.0, 90.0, 80.38461538461539)","(5.0, 5.0, 4.991509433962264)","(11.0, 11.0, 10.991666666666667)","(31.0, 42.0, 41.75)","(19.0, 27.0, 26.142857142857142)"
06-01-2023 17:31:09.109911,"(4.4, 5.9, 5.8)","(20.0, 27.0, 26.923076923076923)","(1.95, 2.48, 2.4789830508474577)","(31.0, 60.0, 52.5)","(31.0, 90.0, 81.07142857142857)","(5.0, 5.0, 4.9423076923076925)","(11.0, 11.0, 11.354166666666666)","(31.0, 42.0, 41.75)","(19.0, 27.0, 26.142857142857142)"
06-01-2023 17:31:10.424362,"(4.4, 5.8, 5.7683333333333335)","(20.0, 27.0, 26.923076923076923)","(1.95, 2.5, 2.488888888888889)","(31.0, 60.0, 52.5)","(31.0, 90.0, 83.0)","(5.0, 5.0, 4.9423076923076925)","(11.0, 11.5, 11.354166666666666)","(31.0, 42.0, 41.666666666666664)","(19.0, 27.0, 26.142857142857142)"
06-01-2023 17:31:11.723215,"(4.4, 5.8, 5.751282051282051)","(20.0, 27.0, 27.745454545454546)","(1.95, 2.5, 2.4852777777777777)","(31.0, 60.0, 52.5)","(31.0, 85.0, 83.0)","(5.0, 5.0, 5.021917808219178)","(11.0, 11.5, 10.914141414141413)","(31.0, 42.0, 41.666666666666664)","(19.0, 27.0, 26.142857142857142)"
06-01-2023 17:31:12.977121,"(4.4, 5.8, 5.732142857142858)","(20.0, 28.0, 27.745454545454546)","(1.95, 2.5, 2.4852777777777777)","(31.0, 60.0, 52.5)","(31.0, 85.0, 82.77777777777777)","(5.0, 5.1, 5.021917808219178)","(11.0, 11.0, 10.914141414141413)","(31.0, 42.0, 41.666666666666664)","(19.0, 27.0, 26.76923076923077)"
06-01-2023 17:31:14.118144,"(4.4, 5.8, 5.732142857142858)","(20.0, 27.0, 26.652173913043477)","(1.95, 2.5, 2.4852777777777777)","(31.0, 60.0, 52.5)","(31.0, 85.0, 82.77777777777777)","(5.0, 5.1, 5.0175824175824175)","(11.0, 11.0, 10.914141414141413)","(31.0, 42.0, 41.666666666666664)","(19.0, 27.0, 26.76923076923077)"
06-01-2023 17:31:15.352447,"(4.4, 5.8, 5.732142857142858)","(20.0, 27.0, 26.0)","(1.95, 2.5, 2.4852777777777777)","(31.0, 60.0, 52.5)","(31.0, 85.0, 82.77777777777777)","(5.0, 5.1, 5.015686274509804)","(11.0, 11.0, 10.915841584158416)","(31.0, 42.0, 41.666666666666664)","(19.0, 27.0, 26.76923076923077)"
06-01-2023 17:31:16.624697,"(4.4, 5.8, 5.732142857142858)","(20.0, 27.0, 26.0)","(1.95, 2.5, 2.4884745762711864)","(31.0, 60.0, 59.0)","(31.0, 85.0, 82.77777777777777)","(5.0, 5.1, 5.004972375690608)","(11.0, 11.0, 10.901960784313726)","(31.0, 42.0, 41.666666666666664)","(19.0, 27.0, 26.76923076923077)"
06-01-2023 17:31:17.931028,"(4.4, 5.8, 5.732142857142858)","(20.0, 27.0, 26.0)","(1.95, 2.52, 2.4875862068965517)","(31.0, 60.0, 59.11764705882353)","(31.0, 85.0, 82.77777777777777)","(4.6, 5.1, 5.008510638297873)","(11.0, 11.0, 10.898058252427184)","(31.0, 42.0, 41.666666666666664)","(19.0, 27.0, 25.714285714285715)"
06-01-2023 17:31:19.247381,"(4.4, 5.8, 5.732142857142858)","(20.0, 27.0, 26.0)","(1.95, 2.5, 2.4718181818181817)","(31.0, 60.0, 59.11764705882353)","(31.0, 85.0, 82.77777777777777)","(4.6, 5.1, 5.013131313131313)","(11.0, 11.0, 10.898058252427184)","(31.0, 42.0, 41.666666666666664)","(19.0, 26.0, 25.714285714285715)"
06-01-2023 17:31:20.506047,"(4.4, 5.8, 5.765384615384615)","(20.0, 27.0, 26.0)","(1.95, 2.48, 2.4718181818181817)","(31.0, 60.0, 59.11764705882353)","(31.0, 85.0, 82.77777777777777)","(4.6, 5.1, 5.002272727272727)","(11.0, 11.0, 11.095238095238095)","(31.0, 42.0, 41.666666666666664)","(19.0, 26.0, 25.714285714285715)"
06-01-2023 17:31:21.814649,"(4.4, 5.8, 5.765384615384615)","(20.0, 27.0, 26.5)","(1.95, 2.48, 2.4718181818181817)","(31.0, 60.0, 59.11764705882353)","(31.0, 85.0, 82.77777777777777)","(4.6, 5.1, 5.001694915254237)","(11.0, 11.5, 11.095238095238095)","(31.0, 42.0, 41.666666666666664)","(19.0, 26.0, 25.714285714285715)"
06-01-2023 17:31:23.118642,"(4.4, 5.8, 5.765384615384615)","(20.0, 28.0, 26.25)","(1.95, 2.48, 2.4718181818181817)","(31.0, 60.0, 59.11764705882353)","(41.0, 85.0, 82.77777777777777)","(4.6, 5.1, 5.001694915254237)","(11.0, 11.5, 11.095238095238095)","(31.0, 42.0, 41.666666666666664)","(19.0, 26.0, 25.428571428571427)"
06-01-2023 17:31:24.443717,"(4.6, 5.8, 5.765384615384615)","(20.0, 27.0, 26.25)","(2.0, 2.48, 2.47625)","(31.0, 60.0, 59.11764705882353)","(41.0, 85.0, 82.77777777777777)","(4.6, 5.1, 5.002272727272727)","(11.0, 11.5, 11.095238095238095)","(31.0, 42.0, 41.714285714285715)","(19.0, 26.0, 25.333333333333332)"
06-01-2023 17:31:25.739113,"(4.6, 5.8, 5.770491803278689)","(20.0, 26.0, 25.444444444444443)","(2.0, 2.5, 2.4665)","(31.0, 60.0, 59.11764705882353)","(41.0, 85.0, 82.77777777777777)","(4.6, 5.1, 5.002272727272727)","(11.0, 11.5, 11.095238095238095)","(31.0, 42.0, 41.714285714285715)","(19.0, 26.0, 25.238095238095237)"
06-01-2023 17:31:26.897838,"(4.6, 5.8, 5.770491803278689)","(20.0, 26.0, 25.444444444444443)","(2.0, 2.5, 2.4665)","(31.0, 60.0, 59.11764705882353)","(41.0, 85.0, 82.77777777777777)","(4.6, 5.1, 5.163)","(11.0, 11.5, 11.150684931506849)","(31.0, 42.0, 41.714285714285715)","(19.0, 26.0, 25.238095238095237)"
06-01-2023 17:31:28.059056,"(4.6, 5.8, 5.770491803278689)","(20.0, 26.0, 25.444444444444443)","(2.0, 2.5, 2.4665)","(31.0, 60.0, 58.75)","(41.0, 85.0, 82.77777777777777)","(4.6, 5.2, 5.177235772357724)","(11.0, 11.5, 11.241176470588234)","(31.0, 42.0, 41.714285714285715)","(19.0, 26.0, 24.692307692307693)"
06-01-2023 17:31:29.337353,"(4.6, 5.8, 5.733333333333333)","(20.0, 26.0, 25.444444444444443)","(2.0, 2.46, 2.451904761904762)","(31.0, 60.0, 58.75)","(41.0, 85.0, 82.77777777777777)","(4.6, 5.2, 5.251612903225807)","(11.0, 11.5, 11.35632183908046)","(31.0, 42.0, 41.714285714285715)","(19.0, 25.0, 24.857142857142858)"
06-01-2023 17:31:30.670188,"(4.6, 5.8, 5.7956521739130435)","(20.0, 26.0, 25.666666666666668)","(2.0, 2.42, 2.4312941176470586)","(31.0, 60.0, 58.75)","(41.0, 85.0, 82.77777777777777)","(4.6, 5.3, 5.215527950310559)","(11.0, 11.5, 11.304347826086957)","(31.0, 42.0, 41.714285714285715)","(19.0, 26.0, 25.6)"
06-01-2023 17:31:32.027805,"(4.6, 5.8, 5.7956521739130435)","(20.0, 26.0, 25.666666666666668)","(2.0, 2.44, 2.4160919540229884)","(31.0, 60.0, 58.75)","(41.0, 85.0, 82.77777777777777)","(4.6, 5.3, 5.223595505617977)","(11.0, 11.5, 11.304347826086957)","(31.0, 42.0, 41.714285714285715)","(19.0, 26.0, 25.75)"
06-01-2023 17:31:33.317009,"(4.6, 5.8, 5.7956521739130435)","(20.0, 26.0, 25.666666666666668)","(2.0, 2.42, 2.4208955223880597)","(31.0, 60.0, 58.75)","(41.0, 85.0, 82.77777777777777)","(4.6, 5.3, 5.312592592592593)","(11.0, 11.5, 11.35897435897436)","(31.0, 42.0, 41.714285714285715)","(19.0, 26.0, 25.555555555555557)"
06-01-2023 17:31:34.621287,"(4.6, 5.8, 5.7956521739130435)","(20.0, 25.0, 24.53846153846154)","(2.0, 2.44, 2.4208955223880597)","(31.0, 60.0, 58.75)","(41.0, 85.0, 82.77777777777777)","(4.6, 5.4, 5.309923664122138)","(11.0, 11.5, 11.304347826086957)","(31.0, 42.0, 41.714285714285715)","(19.0, 26.0, 25.555555555555557)"
06-01-2023 17:31:36.051664,"(4.6, 5.9, 5.835555555555556)","(20.0, 26.0, 24.916666666666668)","(2.0, 2.44, 2.4208955223880597)","(31.0, 60.0, 58.75)","(41.0, 85.0, 82.77777777777777)","(4.6, 5.4, 5.3253164556962025)","(11.0, 11.5, 11.302197802197803)","(31.0, 42.0, 41.714285714285715)","(19.0, 26.0, 25.555555555555557)"
06-01-2023 17:31:37.466752,"(4.6, 5.9, 5.835555555555556)","(19.0, 25.0, 24.470588235294116)","(2.0, 2.4, 2.3956962025316453)","(31.0, 60.0, 58.75)","(31.0, 85.0, 82.77777777777777)","(4.4, 5.4, 5.3317460317460315)","(10.0, 11.5, 11.387323943661972)","(31.0, 42.0, 41.714285714285715)","(19.0, 26.0, 25.1)"
06-01-2023 17:31:38.828414,"(4.6, 5.9, 5.849122807017544)","(19.0, 26.0, 25.235294117647058)","(2.0, 2.4, 2.3956962025316453)","(31.0, 60.0, 58.75)","(31.0, 85.0, 82.77777777777777)","(4.4, 5.4, 5.31219512195122)","(10.0, 11.5, 11.27450980392157)","(31.0, 42.0, 41.5)","(19.0, 26.0, 25.1)"
06-01-2023 17:31:40.181631,"(4.6, 5.9, 5.85609756097561)","(19.0, 26.0, 24.680851063829788)","(2.0, 2.4, 2.395277777777778)","(31.0, 60.0, 49.5)","(31.0, 85.0, 82.77777777777777)","(4.4, 5.4, 5.31219512195122)","(10.0, 11.5, 11.438271604938272)","(31.0, 42.0, 41.42857142857143)","(19.0, 26.0, 25.1)"
06-01-2023 17:31:41.678862,"(4.6, 5.9, 5.853846153846154)","(19.0, 26.0, 24.666666666666668)","(2.0, 2.4, 2.392272727272727)","(31.0, 60.0, 49.5)","(31.0, 85.0, 82.77777777777777)","(4.4, 5.4, 5.352941176470589)","(10.0, 11.5, 11.689320388349515)","(31.0, 42.0, 41.42857142857143)","(19.0, 26.0, 25.1)"
06-01-2023 17:31:43.169679,"(4.6, 5.9, 5.853846153846154)","(19.0, 26.0, 24.390243902439025)","(2.0, 2.4, 2.392272727272727)","(31.0, 60.0, 49.5)","(31.0, 85.0, 82.77777777777777)","(4.4, 5.4, 5.2703030303030305)","(10.0, 12.0, 11.689320388349515)","(31.0, 42.0, 41.42857142857143)","(19.0, 26.0, 25.25)"
06-01-2023 17:31:44.751050,"(4.6, 5.9, 5.863636363636363)","(19.0, 26.0, 24.307692307692307)","(2.0, 2.4, 2.3946875)","(31.0, 60.0, 49.5)","(31.0, 85.0, 82.77777777777777)","(4.4, 5.3, 5.270464135021097)","(10.0, 12.0, 11.689320388349515)","(31.0, 42.0, 41.42857142857143)","(19.0, 26.0, 25.25)"
