,Pimmy,Split The Night,Myka,Lornas Flying,Lady Lil,Trish Mail,Long Cool Sally
08-01-2023 11:15:12.589397,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:13.479837,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:14.372072,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:15.260957,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:16.133391,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:17.006838,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:17.873493,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:18.738608,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:19.599334,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:20.462986,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:21.328811,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:22.197223,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:23.075349,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:23.967662,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:24.847915,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:25.756631,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:26.650100,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:27.533798,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:28.417830,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:29.307524,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:30.246582,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:31.141679,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:32.017503,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:32.909029,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:33.809019,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:34.700612,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:35.587697,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:36.480090,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:37.381932,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:38.260192,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:39.147060,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:40.048272,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:40.934850,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:41.853213,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:42.723175,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:43.594185,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:44.468110,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:45.333572,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:46.214859,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:47.084032,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:47.952934,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:48.831392,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:49.705988,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:50.567524,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:51.430551,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 8.8, 7.1848484848484855)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:52.306512,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 11.5, 11.324675324675324)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:53.168630,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 11.5, 11.324675324675324)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:54.059246,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 11.5, 11.324675324675324)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:54.927631,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 11.5, 11.324675324675324)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:55.812515,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 11.5, 8.278947368421052)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:56.680513,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 11.5, 8.278947368421052)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:57.542894,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 11.5, 8.278947368421052)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:58.427114,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 11.5, 8.278947368421052)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:15:59.289514,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 11.5, 8.278947368421052)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:00.163835,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 11.5, 8.278947368421052)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:01.027829,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 11.5, 8.278947368421052)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:01.906404,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 25.19148936170213)","(7.0, 13.5, 10.795238095238094)","(5.0, 11.5, 8.278947368421052)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:02.782455,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 22.0)","(7.0, 13.5, 10.795238095238094)","(5.0, 14.0, 10.014285714285716)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:03.658413,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 22.0)","(7.0, 13.5, 10.795238095238094)","(5.0, 14.0, 10.014285714285716)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:04.531388,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 22.0)","(7.0, 13.5, 10.795238095238094)","(5.0, 14.0, 10.014285714285716)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:05.409546,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 22.0)","(7.0, 13.5, 10.795238095238094)","(5.0, 14.0, 10.014285714285716)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:06.284051,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 22.0)","(7.0, 13.5, 10.795238095238094)","(5.0, 14.0, 10.014285714285716)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:07.161601,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 22.0)","(7.0, 13.5, 10.795238095238094)","(5.0, 14.0, 10.014285714285716)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:08.029211,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.7)","(11.0, 27.0, 22.0)","(7.0, 13.5, 10.795238095238094)","(5.0, 14.0, 10.014285714285716)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:08.906389,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.244)","(11.0, 27.0, 22.0)","(7.0, 13.5, 10.795238095238094)","(5.0, 14.0, 10.014285714285716)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:09.782869,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.244)","(11.0, 27.0, 22.0)","(7.0, 13.5, 10.795238095238094)","(5.0, 14.0, 10.014285714285716)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:10.661479,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.244)","(11.0, 27.0, 22.0)","(7.0, 13.5, 10.795238095238094)","(5.0, 14.0, 10.014285714285716)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:11.560298,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.244)","(11.0, 27.0, 22.0)","(7.0, 13.5, 10.795238095238094)","(5.0, 14.0, 10.014285714285716)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:12.440657,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.244)","(11.0, 27.0, 22.0)","(7.0, 13.5, 10.795238095238094)","(5.0, 14.0, 10.014285714285716)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:13.305736,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.244)","(11.0, 27.0, 22.0)","(7.0, 13.5, 10.795238095238094)","(5.0, 14.0, 10.014285714285716)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:14.245014,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 4.244)","(11.0, 27.0, 22.0)","(7.0, 13.5, 10.795238095238094)","(5.0, 14.0, 10.014285714285716)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:15.126409,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 5.6353846153846145)","(11.0, 27.0, 22.0)","(7.0, 13.5, 10.795238095238094)","(5.0, 14.0, 10.014285714285716)","(3.5, 5.8, 4.783018867924528)"
08-01-2023 11:16:16.010388,"(5.0, 11.5, 5.772727272727273)","(8.0, 99999, 99990)","(3.5, 6.6, 5.6353846153846145)","(11.0, 27.0, 22.0)","(7.0, 13.5, 10.795238095238094)","(5.0, 14.0, 10.700000000000001)","(3.5, 5.8, 4.373584905660377)"
08-01-2023 11:16:16.867882,"(5.0, 9.6, 5.6000000000000005)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 10.795238095238094)","(5.0, 10.5, 7.773913043478261)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:17.744011,"(5.0, 9.6, 5.6000000000000005)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 10.5, 7.773913043478261)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:18.657485,"(5.0, 9.6, 5.6000000000000005)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 10.5, 7.773913043478261)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:19.537240,"(5.0, 9.6, 8.294444444444444)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 10.5, 7.773913043478261)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:20.414208,"(5.0, 9.6, 8.294444444444444)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 10.5, 7.773913043478261)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:21.283256,"(5.0, 9.6, 5.418181818181818)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 10.5, 7.773913043478261)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:22.147779,"(5.0, 9.6, 5.418181818181818)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 10.5, 7.773913043478261)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:23.027387,"(5.0, 9.6, 5.418181818181818)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 10.5, 7.773913043478261)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:23.900534,"(5.0, 9.6, 5.418181818181818)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 10.5, 7.773913043478261)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:24.768339,"(5.0, 9.6, 5.418181818181818)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 10.5, 7.773913043478261)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:25.623103,"(5.0, 9.6, 5.418181818181818)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 10.5, 7.773913043478261)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:26.495873,"(5.0, 9.6, 5.418181818181818)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 10.5, 13.70873786407767)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:27.357049,"(5.0, 9.6, 5.418181818181818)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 14.0, 13.70873786407767)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:28.221421,"(5.0, 9.6, 5.418181818181818)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 14.0, 13.70873786407767)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:29.096064,"(5.0, 9.6, 5.418181818181818)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 14.0, 13.70873786407767)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:29.967710,"(5.0, 9.6, 5.418181818181818)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 14.0, 13.70873786407767)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:30.836956,"(5.0, 9.6, 5.418181818181818)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 14.0, 8.88888888888889)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:31.705649,"(5.0, 9.6, 5.418181818181818)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 17.0, 11.454545454545453)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:32.569331,"(5.0, 9.6, 5.418181818181818)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 17.0, 11.454545454545453)","(3.5, 5.1, 4.373584905660377)"
08-01-2023 11:16:33.430539,"(5.0, 9.6, 5.418181818181818)","(8.0, 99999, 99990)","(3.5, 5.7, 4.998461538461538)","(11.0, 24.0, 19.88235294117647)","(7.0, 13.5, 7.366666666666666)","(5.0, 17.0, 11.454545454545453)","(3.5, 5.1, 4.373584905660377)"
