,Dynamite Travis,Zoe Kate,High Lighter,Hide The Cash,Perfect Skipper,Street Smart,Amber Days,Overnight Soiree
1107,"[datetime.datetime(2022, 11, 28, 12, 30, 24, 867747), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 24, 867747), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 24, 867747), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 24, 867747), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 24, 867747), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 30, 24, 867747), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 24, 867747), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 24, 867747), 6.5, 10.5]"
1108,"[datetime.datetime(2022, 11, 28, 12, 30, 25, 992215), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 25, 992215), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 25, 992215), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 25, 992215), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 25, 992215), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 30, 25, 992215), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 25, 992215), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 25, 992215), 6.5, 10.5]"
1109,"[datetime.datetime(2022, 11, 28, 12, 30, 27, 134972), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 27, 134972), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 27, 134972), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 27, 134972), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 27, 134972), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 12, 30, 27, 134972), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 27, 134972), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 27, 134972), 6.5, 10.5]"
1110,"[datetime.datetime(2022, 11, 28, 12, 30, 28, 263363), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 28, 263363), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 28, 263363), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 28, 263363), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 28, 263363), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 30, 28, 263363), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 28, 263363), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 28, 263363), 6.5, 10.5]"
1111,"[datetime.datetime(2022, 11, 28, 12, 30, 29, 399914), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 29, 399914), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 29, 399914), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 29, 399914), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 29, 399914), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 29, 399914), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 29, 399914), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 29, 399914), 6.5, 10.5]"
1112,"[datetime.datetime(2022, 11, 28, 12, 30, 30, 530228), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 30, 530228), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 30, 530228), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 30, 530228), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 30, 530228), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 30, 530228), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 30, 530228), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 30, 530228), 6.5, 10.5]"
1113,"[datetime.datetime(2022, 11, 28, 12, 30, 31, 666668), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 31, 666668), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 31, 666668), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 31, 666668), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 31, 666668), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 12, 30, 31, 666668), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 31, 666668), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 31, 666668), 6.5, 10.5]"
1114,"[datetime.datetime(2022, 11, 28, 12, 30, 32, 793861), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 32, 793861), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 32, 793861), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 32, 793861), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 32, 793861), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 30, 32, 793861), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 32, 793861), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 32, 793861), 6.5, 10.5]"
1115,"[datetime.datetime(2022, 11, 28, 12, 30, 33, 923639), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 33, 923639), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 33, 923639), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 33, 923639), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 33, 923639), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 30, 33, 923639), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 33, 923639), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 33, 923639), 6.5, 10.5]"
1116,"[datetime.datetime(2022, 11, 28, 12, 30, 35, 66086), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 35, 66086), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 35, 66086), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 35, 66086), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 35, 66086), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 35, 66086), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 35, 66086), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 35, 66086), 6.5, 10.5]"
1117,"[datetime.datetime(2022, 11, 28, 12, 30, 36, 220218), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 36, 220218), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 36, 220218), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 36, 220218), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 36, 220218), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 36, 220218), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 36, 220218), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 36, 220218), 6.5, 10.5]"
1118,"[datetime.datetime(2022, 11, 28, 12, 30, 37, 378843), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 37, 378843), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 37, 378843), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 37, 378843), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 37, 378843), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 37, 378843), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 37, 378843), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 37, 378843), 6.5, 10.5]"
1119,"[datetime.datetime(2022, 11, 28, 12, 30, 38, 521363), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 38, 521363), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 38, 521363), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 38, 521363), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 38, 521363), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 38, 521363), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 38, 521363), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 38, 521363), 6.5, 10.5]"
1120,"[datetime.datetime(2022, 11, 28, 12, 30, 39, 676960), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 39, 676960), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 39, 676960), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 39, 676960), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 39, 676960), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 39, 676960), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 39, 676960), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 39, 676960), 6.5, 10.5]"
1121,"[datetime.datetime(2022, 11, 28, 12, 30, 40, 868096), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 40, 868096), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 40, 868096), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 40, 868096), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 40, 868096), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 40, 868096), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 40, 868096), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 40, 868096), 6.5, 10.5]"
1122,"[datetime.datetime(2022, 11, 28, 12, 30, 42, 61397), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 42, 61397), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 42, 61397), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 42, 61397), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 42, 61397), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 42, 61397), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 42, 61397), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 42, 61397), 6.5, 10.5]"
1123,"[datetime.datetime(2022, 11, 28, 12, 30, 43, 207270), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 43, 207270), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 43, 207270), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 43, 207270), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 43, 207270), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 43, 207270), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 43, 207270), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 43, 207270), 6.5, 10.5]"
1124,"[datetime.datetime(2022, 11, 28, 12, 30, 44, 352510), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 44, 352510), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 44, 352510), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 44, 352510), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 44, 352510), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 44, 352510), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 44, 352510), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 44, 352510), 6.5, 10.5]"
1125,"[datetime.datetime(2022, 11, 28, 12, 30, 45, 502076), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 45, 502076), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 45, 502076), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 45, 502076), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 45, 502076), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 45, 502076), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 45, 502076), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 45, 502076), 6.5, 10.5]"
1126,"[datetime.datetime(2022, 11, 28, 12, 30, 46, 655991), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 46, 655991), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 46, 655991), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 46, 655991), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 46, 655991), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 46, 655991), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 46, 655991), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 46, 655991), 6.5, 10.5]"
1127,"[datetime.datetime(2022, 11, 28, 12, 30, 47, 785877), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 47, 785877), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 47, 785877), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 47, 785877), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 47, 785877), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 47, 785877), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 47, 785877), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 47, 785877), 6.5, 10.5]"
1128,"[datetime.datetime(2022, 11, 28, 12, 30, 48, 912323), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 48, 912323), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 48, 912323), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 48, 912323), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 48, 912323), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 48, 912323), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 48, 912323), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 48, 912323), 6.5, 10.5]"
1129,"[datetime.datetime(2022, 11, 28, 12, 30, 50, 100716), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 50, 100716), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 50, 100716), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 50, 100716), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 50, 100716), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 50, 100716), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 50, 100716), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 50, 100716), 6.5, 10.5]"
1130,"[datetime.datetime(2022, 11, 28, 12, 30, 51, 256123), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 51, 256123), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 51, 256123), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 51, 256123), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 51, 256123), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 51, 256123), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 51, 256123), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 51, 256123), 6.5, 10.5]"
1131,"[datetime.datetime(2022, 11, 28, 12, 30, 52, 460051), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 52, 460051), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 52, 460051), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 52, 460051), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 52, 460051), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 52, 460051), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 52, 460051), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 52, 460051), 6.5, 10.5]"
1132,"[datetime.datetime(2022, 11, 28, 12, 30, 53, 582553), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 53, 582553), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 53, 582553), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 53, 582553), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 53, 582553), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 53, 582553), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 53, 582553), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 53, 582553), 6.5, 10.5]"
1133,"[datetime.datetime(2022, 11, 28, 12, 30, 54, 736865), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 54, 736865), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 54, 736865), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 54, 736865), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 54, 736865), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 54, 736865), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 54, 736865), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 30, 54, 736865), 6.5, 10.5]"
1134,"[datetime.datetime(2022, 11, 28, 12, 30, 55, 869797), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 55, 869797), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 55, 869797), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 55, 869797), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 55, 869797), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 55, 869797), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 55, 869797), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 30, 55, 869797), 6.5, 10.5]"
1135,"[datetime.datetime(2022, 11, 28, 12, 30, 56, 993543), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 56, 993543), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 56, 993543), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 56, 993543), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 56, 993543), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 56, 993543), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 56, 993543), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 30, 56, 993543), 6.5, 10.5]"
1136,"[datetime.datetime(2022, 11, 28, 12, 30, 58, 136891), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 58, 136891), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 58, 136891), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 58, 136891), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 58, 136891), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 58, 136891), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 58, 136891), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 30, 58, 136891), 6.5, 10.5]"
1137,"[datetime.datetime(2022, 11, 28, 12, 30, 59, 266227), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 30, 59, 266227), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 30, 59, 266227), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 30, 59, 266227), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 30, 59, 266227), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 30, 59, 266227), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 30, 59, 266227), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 30, 59, 266227), 6.5, 10.5]"
1138,"[datetime.datetime(2022, 11, 28, 12, 31, 0, 395657), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 31, 0, 395657), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 31, 0, 395657), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 31, 0, 395657), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 31, 0, 395657), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 31, 0, 395657), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 12, 31, 0, 395657), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 31, 0, 395657), 6.5, 10.5]"
1139,"[datetime.datetime(2022, 11, 28, 12, 31, 1, 511751), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 31, 1, 511751), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 31, 1, 511751), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 31, 1, 511751), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 31, 1, 511751), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 31, 1, 511751), 3.9, 5.6]","[datetime.datetime(2022, 11, 28, 12, 31, 1, 511751), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 31, 1, 511751), 6.5, 10.5]"
1140,"[datetime.datetime(2022, 11, 28, 12, 31, 2, 650564), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 31, 2, 650564), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 31, 2, 650564), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 31, 2, 650564), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 31, 2, 650564), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 31, 2, 650564), 3.9, 5.6]","[datetime.datetime(2022, 11, 28, 12, 31, 2, 650564), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 31, 2, 650564), 6.5, 10.5]"
1141,"[datetime.datetime(2022, 11, 28, 12, 31, 3, 766595), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 31, 3, 766595), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 31, 3, 766595), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 31, 3, 766595), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 31, 3, 766595), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 31, 3, 766595), 3.9, 5.6]","[datetime.datetime(2022, 11, 28, 12, 31, 3, 766595), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 31, 3, 766595), 6.5, 10.5]"
1142,"[datetime.datetime(2022, 11, 28, 12, 31, 4, 897752), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 31, 4, 897752), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 31, 4, 897752), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 31, 4, 897752), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 31, 4, 897752), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 31, 4, 897752), 3.9, 5.6]","[datetime.datetime(2022, 11, 28, 12, 31, 4, 897752), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 31, 4, 897752), 6.5, 10.5]"
1143,"[datetime.datetime(2022, 11, 28, 12, 31, 6, 34697), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 31, 6, 34697), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 31, 6, 34697), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 31, 6, 34697), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 31, 6, 34697), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 31, 6, 34697), 3.9, 5.6]","[datetime.datetime(2022, 11, 28, 12, 31, 6, 34697), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 31, 6, 34697), 6.5, 10.5]"
1144,"[datetime.datetime(2022, 11, 28, 12, 31, 7, 161970), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 31, 7, 161970), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 31, 7, 161970), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 31, 7, 161970), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 31, 7, 161970), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 31, 7, 161970), 3.9, 5.6]","[datetime.datetime(2022, 11, 28, 12, 31, 7, 161970), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 31, 7, 161970), 6.5, 10.5]"
1145,"[datetime.datetime(2022, 11, 28, 12, 31, 8, 311285), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 31, 8, 311285), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 31, 8, 311285), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 31, 8, 311285), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 31, 8, 311285), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 31, 8, 311285), 3.9, 5.6]","[datetime.datetime(2022, 11, 28, 12, 31, 8, 311285), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 31, 8, 311285), 6.5, 10.5]"
1146,"[datetime.datetime(2022, 11, 28, 12, 31, 9, 438905), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 31, 9, 438905), 26.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 31, 9, 438905), 7.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 31, 9, 438905), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 12, 31, 9, 438905), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 12, 31, 9, 438905), 3.9, 7.4]","[datetime.datetime(2022, 11, 28, 12, 31, 9, 438905), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 31, 9, 438905), 6.5, 10.5]"
