,Like Segal,Curlins Malibu,Jungle Beast,Santo,Brother Corbin,Trikitraki,Be Onboard
08-01-2023 11:09:46.024369,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.14, 1.9247826086956523)","(20.0, 230.0, 206.05555555555554)","(21.0, 230.0, 187.7)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:09:46.942871,"(26.0, 230.0, 73.25)","(13.0, 25.0, 15.625)","(1.9, 2.14, 1.9247826086956523)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:09:47.853136,"(26.0, 230.0, 73.25)","(13.0, 25.0, 15.625)","(1.9, 2.14, 1.9247826086956523)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:09:48.756274,"(26.0, 230.0, 73.25)","(13.0, 25.0, 15.625)","(1.9, 2.14, 1.9247826086956523)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:09:49.631843,"(26.0, 230.0, 73.25)","(13.0, 25.0, 15.625)","(1.9, 2.14, 1.9247826086956523)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:09:50.528202,"(26.0, 230.0, 73.25)","(13.0, 25.0, 15.625)","(1.9, 2.14, 1.9247826086956523)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:09:51.437449,"(26.0, 230.0, 73.25)","(13.0, 25.0, 15.625)","(1.9, 2.14, 1.9247826086956523)","(20.0, 230.0, 194.16666666666669)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:09:52.376091,"(26.0, 230.0, 73.25)","(13.0, 25.0, 15.625)","(1.9, 2.14, 1.9247826086956523)","(20.0, 230.0, 194.16666666666669)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:09:53.262115,"(26.0, 230.0, 73.25)","(13.0, 25.0, 15.625)","(1.9, 2.14, 1.9247826086956523)","(20.0, 230.0, 194.16666666666669)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:09:54.191403,"(26.0, 230.0, 73.25)","(13.0, 25.0, 15.625)","(1.9, 2.12, 1.9405263157894739)","(20.0, 230.0, 194.16666666666669)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:09:55.116316,"(26.0, 230.0, 73.25)","(13.0, 25.0, 15.625)","(1.9, 2.12, 1.9405263157894739)","(20.0, 230.0, 194.16666666666669)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:09:56.059623,"(26.0, 230.0, 73.25)","(13.0, 25.0, 15.625)","(1.9, 2.12, 1.9405263157894739)","(20.0, 230.0, 194.16666666666669)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:09:57.039033,"(26.0, 230.0, 73.25)","(13.0, 25.0, 15.625)","(1.9, 2.1, 2.0033333333333334)","(20.0, 230.0, 194.16666666666669)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:09:57.973408,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.1, 2.0033333333333334)","(20.0, 230.0, 194.16666666666669)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:09:58.874462,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.1, 2.0033333333333334)","(20.0, 230.0, 194.16666666666669)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:09:59.780823,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.1, 2.0033333333333334)","(20.0, 230.0, 194.16666666666669)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:10:00.678008,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.1, 2.0033333333333334)","(20.0, 230.0, 194.16666666666669)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:10:01.586004,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.1, 2.0033333333333334)","(20.0, 230.0, 194.16666666666669)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:10:02.527789,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.1, 2.0033333333333334)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:10:03.432544,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.1, 2.0033333333333334)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:10:04.343928,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.1, 2.0033333333333334)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:10:05.268816,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.1, 2.0033333333333334)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:10:06.187073,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.1, 2.0033333333333334)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:10:07.117990,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.1, 2.0033333333333334)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:10:08.047876,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.1, 2.0033333333333334)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:10:08.962071,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.1, 2.0033333333333334)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:10:09.871916,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.1, 2.0033333333333334)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:10:10.781780,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.1, 2.0033333333333334)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:10:11.684167,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.1, 2.0033333333333334)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:10:12.597020,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.1, 2.0033333333333334)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.8, 5.114285714285714)"
08-01-2023 11:10:13.503088,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.2, 2.0813333333333333)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.6, 4.242857142857143)"
08-01-2023 11:10:14.420064,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.6, 5.1)"
08-01-2023 11:10:15.323946,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.6, 5.1)"
08-01-2023 11:10:16.293364,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.6, 5.941666666666666)"
08-01-2023 11:10:17.177950,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 194.0)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.4, 5.025)"
08-01-2023 11:10:18.071863,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 194.16666666666669)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.41666666666666)","(2.3, 6.4, 4.071428571428571)"
08-01-2023 11:10:18.956348,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 210.36363636363637)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.6, 4.071428571428571)"
08-01-2023 11:10:19.848641,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 194.16666666666669)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.4, 5.025)"
08-01-2023 11:10:20.754115,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 210.36363636363637)","(21.0, 230.0, 194.16666666666669)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.4, 5.025)"
08-01-2023 11:10:21.701470,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 210.36363636363637)","(21.0, 230.0, 187.7)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.4, 5.025)"
08-01-2023 11:10:22.648868,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 210.36363636363637)","(21.0, 230.0, 187.7)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.4, 5.025)"
08-01-2023 11:10:23.540708,"(26.0, 210.0, 115.5)","(13.0, 25.0, 15.625)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 210.36363636363637)","(21.0, 230.0, 187.7)","(20.0, 150.0, 127.33333333333334)","(2.3, 6.4, 5.025)"
08-01-2023 11:10:24.488511,"(26.0, 230.0, 73.25)","(13.0, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 194.08333333333331)","(21.0, 200.0, 163.7)","(20.0, 160.0, 135.66666666666666)","(2.3, 6.4, 4.071428571428571)"
08-01-2023 11:10:25.406929,"(26.0, 230.0, 73.25)","(13.0, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 194.08333333333331)","(21.0, 200.0, 163.7)","(20.0, 160.0, 135.66666666666666)","(2.3, 6.6, 4.071428571428571)"
08-01-2023 11:10:26.290385,"(26.0, 230.0, 73.25)","(13.0, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 194.08333333333331)","(21.0, 200.0, 163.7)","(20.0, 160.0, 135.66666666666666)","(2.3, 6.6, 4.071428571428571)"
08-01-2023 11:10:27.235314,"(26.0, 230.0, 73.25)","(13.0, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 194.08333333333331)","(21.0, 200.0, 163.7)","(20.0, 160.0, 135.66666666666666)","(2.3, 6.4, 5.025)"
08-01-2023 11:10:28.128586,"(26.0, 230.0, 73.25)","(13.0, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 194.08333333333331)","(21.0, 200.0, 163.7)","(20.0, 160.0, 135.66666666666666)","(2.3, 6.4, 5.025)"
08-01-2023 11:10:29.025913,"(26.0, 230.0, 73.25)","(13.0, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 194.08333333333331)","(21.0, 200.0, 163.7)","(20.0, 160.0, 135.66666666666666)","(2.3, 6.4, 5.025)"
08-01-2023 11:10:29.928819,"(26.0, 230.0, 73.25)","(13.0, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 194.08333333333331)","(21.0, 200.0, 163.7)","(20.0, 160.0, 135.66666666666666)","(2.3, 6.4, 5.025)"
08-01-2023 11:10:30.822936,"(26.0, 230.0, 73.25)","(13.0, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 194.08333333333331)","(21.0, 200.0, 163.7)","(20.0, 160.0, 135.66666666666666)","(2.3, 6.4, 5.025)"
08-01-2023 11:10:31.697627,"(26.0, 230.0, 73.25)","(13.0, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 194.08333333333331)","(21.0, 200.0, 163.7)","(20.0, 160.0, 135.66666666666666)","(2.3, 6.4, 5.025)"
08-01-2023 11:10:32.585230,"(26.0, 230.0, 125.5)","(13.0, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 194.08333333333331)","(21.0, 200.0, 163.7)","(20.0, 160.0, 135.66666666666666)","(2.3, 6.4, 5.025)"
08-01-2023 11:10:33.473266,"(26.0, 230.0, 125.5)","(13.0, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 194.08333333333331)","(21.0, 200.0, 163.7)","(20.0, 160.0, 135.66666666666666)","(2.3, 6.4, 5.025)"
08-01-2023 11:10:34.353150,"(26.0, 230.0, 125.5)","(13.0, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(20.0, 230.0, 194.08333333333331)","(21.0, 200.0, 163.7)","(20.0, 160.0, 135.66666666666666)","(2.3, 6.4, 5.025)"
08-01-2023 11:10:35.269592,"(26.0, 230.0, 125.5)","(8.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 194.08333333333331)","(21.0, 200.0, 163.7)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.4, 5.025)"
08-01-2023 11:10:36.174562,"(26.0, 230.0, 125.5)","(8.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 194.08333333333331)","(21.0, 200.0, 163.7)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.4, 5.025)"
08-01-2023 11:10:37.082912,"(26.0, 230.0, 125.5)","(8.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 194.08333333333331)","(21.0, 200.0, 163.7)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.4, 5.025)"
08-01-2023 11:10:37.961354,"(26.0, 230.0, 125.5)","(8.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 194.08333333333331)","(21.0, 200.0, 163.7)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.4, 5.025)"
08-01-2023 11:10:38.868762,"(26.0, 230.0, 125.5)","(8.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.4, 5.025)"
08-01-2023 11:10:39.757248,"(26.0, 230.0, 125.5)","(8.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.4, 5.025)"
08-01-2023 11:10:40.680449,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.4, 5.025)"
08-01-2023 11:10:41.555556,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.4, 5.025)"
08-01-2023 11:10:42.444538,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.8, 4.7)"
08-01-2023 11:10:43.347398,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.8, 4.7)"
08-01-2023 11:10:44.224197,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.8, 4.7)"
08-01-2023 11:10:45.117236,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.6, 5.125)"
08-01-2023 11:10:46.001783,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.6, 5.125)"
08-01-2023 11:10:46.890103,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.6, 5.125)"
08-01-2023 11:10:47.763290,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.6, 5.125)"
08-01-2023 11:10:48.676842,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.6, 5.125)"
08-01-2023 11:10:49.560118,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.6, 5.125)"
08-01-2023 11:10:50.451970,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.6, 5.125)"
08-01-2023 11:10:51.348915,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.6, 5.125)"
08-01-2023 11:10:52.245691,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.6, 5.125)"
08-01-2023 11:10:53.161223,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.6, 5.125)"
08-01-2023 11:10:54.057185,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.6, 5.125)"
08-01-2023 11:10:54.959832,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.6, 5.125)"
08-01-2023 11:10:55.862811,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.6, 5.125)"
08-01-2023 11:10:56.767692,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.6, 5.125)"
08-01-2023 11:10:57.652817,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.6, 5.125)"
08-01-2023 11:10:58.550806,"(26.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(21.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.5, 6.6, 5.125)"
08-01-2023 11:10:59.444490,"(31.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(26.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.6, 6.6, 5.125)"
08-01-2023 11:11:00.338210,"(31.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(26.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.6, 6.6, 5.125)"
08-01-2023 11:11:01.213023,"(31.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(26.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.6, 6.6, 5.125)"
08-01-2023 11:11:02.106382,"(31.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(26.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.6, 6.6, 5.125)"
08-01-2023 11:11:02.989990,"(31.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(26.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.6, 6.6, 5.125)"
08-01-2023 11:11:03.882011,"(31.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(26.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.6, 6.6, 5.125)"
08-01-2023 11:11:04.769526,"(31.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(26.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.6, 6.6, 5.125)"
08-01-2023 11:11:05.672344,"(31.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(26.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.6, 6.6, 5.125)"
08-01-2023 11:11:06.590324,"(31.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(26.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.6, 6.6, 5.125)"
08-01-2023 11:11:07.481229,"(31.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(26.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.6, 6.6, 5.125)"
08-01-2023 11:11:08.367094,"(31.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(26.0, 200.0, 109.5)","(20.0, 160.0, 135.66666666666666)","(2.6, 6.6, 5.125)"
08-01-2023 11:11:09.258141,"(31.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(26.0, 200.0, 169.83333333333334)","(20.0, 160.0, 135.66666666666666)","(2.6, 6.6, 5.125)"
08-01-2023 11:11:10.174898,"(31.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(26.0, 200.0, 169.83333333333334)","(20.0, 160.0, 135.66666666666666)","(2.6, 6.6, 5.125)"
08-01-2023 11:11:11.066794,"(31.0, 230.0, 125.5)","(7.5, 24.0, 17.0)","(1.9, 2.18, 2.0566666666666666)","(21.0, 230.0, 158.33333333333334)","(26.0, 200.0, 169.83333333333334)","(20.0, 160.0, 135.66666666666666)","(2.6, 6.6, 5.125)"
