,Oovii,Dragons Snip,Mishani Promise,Mishani Twilight,Mishani Tycoon,Mishani Valour,Leibert Lass,Mishani Diamond,Paris Art
06-01-2023 11:54:55.520769,"(2.6, 2.76, 2.734736842105263)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.846153846153847)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 43.75)","(12.0, 36.0, 31.333333333333336)"
06-01-2023 11:54:56.659348,"(2.6, 2.76, 2.734736842105263)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.846153846153847)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 31.333333333333336)"
06-01-2023 11:54:57.864795,"(2.6, 2.76, 2.734736842105263)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.846153846153847)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 46.0)","(12.0, 36.0, 31.333333333333336)"
06-01-2023 11:54:59.017536,"(2.6, 2.76, 2.734736842105263)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.846153846153847)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 46.0)","(12.0, 36.0, 31.333333333333336)"
06-01-2023 11:55:00.246000,"(2.6, 2.76, 2.734736842105263)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.846153846153847)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 46.0)","(12.0, 36.0, 31.333333333333336)"
06-01-2023 11:55:01.430552,"(2.6, 2.76, 2.734736842105263)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.846153846153847)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 46.0)","(12.0, 36.0, 31.333333333333336)"
06-01-2023 11:55:02.596490,"(2.6, 2.76, 2.734736842105263)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 31.333333333333336)"
06-01-2023 11:55:03.757303,"(2.6, 2.76, 2.734736842105263)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 31.333333333333336)"
06-01-2023 11:55:04.869388,"(2.6, 2.76, 2.734736842105263)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 31.333333333333336)"
06-01-2023 11:55:05.984732,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 31.333333333333336)"
06-01-2023 11:55:07.091659,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 31.333333333333336)"
06-01-2023 11:55:08.169485,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:09.354405,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:10.505370,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 31.333333333333336)"
06-01-2023 11:55:11.746281,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 31.333333333333336)"
06-01-2023 11:55:12.907385,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 31.333333333333336)"
06-01-2023 11:55:14.059539,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 31.333333333333336)"
06-01-2023 11:55:15.219321,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:16.450283,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:17.631013,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:18.774353,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:19.909159,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:21.027026,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:22.193277,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.442105263157895)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:23.376106,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.2, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:24.627244,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:25.938246,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:27.209181,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:28.456755,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:29.726121,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:30.981648,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:32.209127,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:33.444119,"(2.6, 2.74, 2.697391304347826)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.583333333333333)","(8.0, 15.0, 13.333333333333334)","(20.0, 65.0, 51.5)","(7.5, 9.8, 8.911111111111111)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:34.670635,"(2.6, 2.74, 2.7010526315789476)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 6.0, 5.63)","(8.0, 15.0, 12.727272727272727)","(20.0, 65.0, 51.5)","(7.5, 9.8, 9.0)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:35.947984,"(2.6, 2.72, 2.7010526315789476)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 15.0, 12.454545454545455)","(20.0, 65.0, 51.5)","(7.5, 9.4, 9.0)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:37.111366,"(2.6, 2.72, 2.7010526315789476)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 12.454545454545455)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:38.289037,"(2.6, 2.72, 2.7010526315789476)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 12.454545454545455)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:39.494009,"(2.6, 2.72, 2.7010526315789476)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 12.454545454545455)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:40.620747,"(2.6, 2.72, 2.7010526315789476)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 12.454545454545455)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:41.800326,"(2.6, 2.72, 2.7010526315789476)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 12.454545454545455)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:43.013602,"(2.6, 2.72, 2.7010526315789476)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 12.454545454545455)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:44.289627,"(2.6, 2.72, 2.7010526315789476)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 12.454545454545455)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:45.517866,"(2.6, 2.72, 2.7010526315789476)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 12.454545454545455)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:46.758618,"(2.6, 2.72, 2.7010526315789476)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 12.454545454545455)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:48.040560,"(2.6, 2.72, 2.7010526315789476)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 12.454545454545455)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:49.345272,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 13.31578947368421)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:50.619341,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 13.31578947368421)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:51.888919,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 13.31578947368421)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:53.163592,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 13.31578947368421)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:54.449765,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 13.31578947368421)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:55.697129,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 13.31578947368421)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:57.029481,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 13.31578947368421)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:58.351393,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 13.31578947368421)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:55:59.651306,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 13.31578947368421)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:00.940191,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 13.31578947368421)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:02.234716,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 13.31578947368421)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:03.559232,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 13.31578947368421)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:04.788131,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.63)","(8.0, 14.5, 13.31578947368421)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:06.046183,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.75)","(8.0, 14.5, 13.705882352941178)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:07.299939,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.800000000000001)","(8.0, 14.5, 13.705882352941178)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:08.569002,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.800000000000001)","(8.0, 14.5, 13.705882352941178)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:09.827444,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.800000000000001)","(8.0, 14.5, 13.705882352941178)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:11.060884,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.800000000000001)","(8.0, 14.5, 13.705882352941178)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:12.294127,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.800000000000001)","(8.0, 14.5, 12.666666666666666)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:13.542943,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.800000000000001)","(8.0, 14.0, 13.266666666666666)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:14.849605,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.800000000000001)","(8.0, 13.5, 12.882352941176471)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:16.093774,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.800000000000001)","(8.0, 13.5, 12.722222222222221)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:17.321833,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.800000000000001)","(8.0, 13.5, 12.722222222222221)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:18.609708,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.800000000000001)","(8.0, 13.5, 12.722222222222221)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:19.946404,"(2.6, 2.72, 2.7010526315789476)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.800000000000001)","(8.0, 13.5, 12.722222222222221)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:21.349146,"(2.6, 2.72, 2.7010526315789476)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.800000000000001)","(8.0, 13.5, 12.722222222222221)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:22.737050,"(2.6, 2.72, 2.7010526315789476)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.800000000000001)","(8.0, 13.5, 12.722222222222221)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:24.002738,"(2.6, 2.72, 2.7010526315789476)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.800000000000001)","(8.0, 13.5, 12.8)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:25.290457,"(2.6, 2.72, 2.7010526315789476)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.800000000000001)","(8.0, 13.5, 12.8)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:26.573373,"(2.6, 2.72, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.800000000000001)","(8.0, 13.5, 12.8)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
06-01-2023 11:56:27.869142,"(2.6, 2.7, 2.68)","(5.0, 6.0, 5.584615384615384)","(31.0, 75.0, 62.5)","(4.2, 5.9, 5.800000000000001)","(8.0, 13.5, 12.8)","(20.0, 65.0, 51.5)","(7.5, 9.4, 8.733333333333333)","(26.0, 55.0, 50.0)","(12.0, 36.0, 33.66666666666667)"
