,Bisping,Double Edge Sword,Im A Cowboy,Scatamaran,Rithm Nic
15-12-2022 12:10:24.980329,"(6.5, 9.4, 8.866666666666667)","(6.0, 6.8, 6.68235294117647)","(10.0, 14.0, 13.23076923076923)","(4.4, 4.9, 4.877777777777778)","(2.05, 2.28, 2.2416666666666667)"
15-12-2022 12:10:25.770402,"(6.5, 9.4, 8.771428571428572)","(6.0, 6.8, 6.68235294117647)","(10.0, 14.0, 13.23076923076923)","(4.4, 4.9, 4.877777777777778)","(2.05, 2.28, 2.2416666666666667)"
15-12-2022 12:10:26.624936,"(6.5, 9.4, 8.116666666666667)","(6.0, 6.8, 6.68235294117647)","(10.0, 14.0, 13.23076923076923)","(4.4, 4.9, 4.877777777777778)","(2.05, 2.28, 2.2416666666666667)"
15-12-2022 12:10:27.554356,"(6.5, 9.4, 8.116666666666667)","(6.0, 6.8, 6.68235294117647)","(10.0, 14.0, 13.23076923076923)","(4.4, 4.9, 4.876470588235295)","(2.05, 2.28, 2.2416666666666667)"
15-12-2022 12:10:28.575425,"(6.5, 9.4, 8.116666666666667)","(6.0, 6.8, 6.68235294117647)","(10.0, 14.0, 13.23076923076923)","(4.4, 4.9, 4.876470588235295)","(2.05, 2.28, 2.2416666666666667)"
15-12-2022 12:10:29.509024,"(6.5, 9.4, 8.116666666666667)","(6.0, 6.8, 6.713043478260869)","(10.0, 14.0, 13.23076923076923)","(4.4, 4.9, 4.876470588235295)","(2.05, 2.28, 2.2416666666666667)"
15-12-2022 12:10:30.312638,"(6.5, 9.4, 8.116666666666667)","(6.0, 6.8, 6.713043478260869)","(10.0, 14.0, 13.23076923076923)","(4.4, 4.9, 4.876470588235295)","(2.05, 2.28, 2.2416666666666667)"
15-12-2022 12:10:31.128459,"(6.5, 9.2, 8.6)","(6.0, 6.8, 6.674074074074074)","(10.0, 14.0, 13.185185185185185)","(4.4, 4.9, 4.875757575757576)","(2.05, 2.28, 2.235692307692308)"
15-12-2022 12:10:32.057550,"(6.5, 9.4, 8.116666666666667)","(6.0, 6.8, 6.677777777777777)","(10.0, 14.0, 13.185185185185185)","(4.4, 4.9, 4.870588235294118)","(2.05, 2.28, 2.2354545454545454)"
15-12-2022 12:10:32.994317,"(6.5, 9.4, 8.116666666666667)","(6.0, 6.8, 6.677777777777777)","(10.0, 14.0, 13.185185185185185)","(4.4, 4.9, 4.8235294117647065)","(2.05, 2.28, 2.2153846153846155)"
15-12-2022 12:10:33.834770,"(6.5, 9.2, 8.7)","(6.0, 6.8, 6.712)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.8235294117647065)","(2.05, 2.24, 2.2153846153846155)"
15-12-2022 12:10:34.650850,"(6.5, 9.2, 8.7)","(6.0, 6.8, 6.712)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.8235294117647065)","(2.05, 2.24, 2.2153846153846155)"
15-12-2022 12:10:35.595824,"(6.5, 9.2, 8.7)","(6.0, 6.8, 6.712)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.8235294117647065)","(2.05, 2.22, 2.214074074074074)"
15-12-2022 12:10:36.437872,"(6.5, 9.2, 8.7)","(6.0, 6.8, 6.7299999999999995)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.858333333333333)","(2.05, 2.22, 2.211724137931035)"
15-12-2022 12:10:37.281332,"(6.5, 9.2, 8.7)","(6.0, 6.8, 6.7299999999999995)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.858333333333333)","(2.05, 2.22, 2.216842105263158)"
15-12-2022 12:10:38.174066,"(6.5, 9.2, 8.7)","(6.0, 6.8, 6.7299999999999995)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.858333333333333)","(2.05, 2.22, 2.216842105263158)"
15-12-2022 12:10:38.981670,"(6.5, 9.2, 8.7)","(6.0, 6.8, 6.7299999999999995)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.810344827586207)","(2.05, 2.22, 2.216842105263158)"
15-12-2022 12:10:39.829628,"(6.5, 9.2, 8.7)","(6.0, 6.8, 6.7299999999999995)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.810344827586207)","(2.05, 2.22, 2.216842105263158)"
15-12-2022 12:10:40.747773,"(6.5, 9.2, 8.399999999999999)","(6.0, 6.8, 6.7299999999999995)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.810344827586207)","(2.05, 2.22, 2.216842105263158)"
15-12-2022 12:10:41.722337,"(6.5, 9.2, 8.472727272727273)","(6.0, 6.8, 6.7299999999999995)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.831578947368421)","(2.05, 2.22, 2.216842105263158)"
15-12-2022 12:10:42.588630,"(6.5, 9.2, 8.472727272727273)","(6.0, 6.8, 6.746153846153846)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.831578947368421)","(2.05, 2.22, 2.216842105263158)"
15-12-2022 12:10:43.414003,"(6.5, 9.2, 8.472727272727273)","(6.0, 6.8, 6.746153846153846)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.831578947368421)","(2.05, 2.22, 2.216756756756757)"
15-12-2022 12:10:44.298254,"(6.5, 9.2, 8.472727272727273)","(6.0, 6.8, 6.746153846153846)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.831578947368421)","(2.05, 2.22, 2.2044444444444444)"
15-12-2022 12:10:45.177157,"(6.5, 9.2, 8.472727272727273)","(6.0, 6.8, 6.746153846153846)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.831578947368421)","(2.05, 2.22, 2.2044444444444444)"
15-12-2022 12:10:46.007103,"(6.5, 9.2, 8.472727272727273)","(6.0, 6.8, 6.746153846153846)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.831578947368421)","(2.05, 2.22, 2.2044444444444444)"
15-12-2022 12:10:46.866950,"(6.5, 9.2, 8.472727272727273)","(6.0, 6.8, 6.746153846153846)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.831578947368421)","(2.05, 2.22, 2.2044444444444444)"
15-12-2022 12:10:47.753546,"(6.5, 9.2, 8.472727272727273)","(6.0, 6.8, 6.746153846153846)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.831578947368421)","(2.05, 2.22, 2.2044444444444444)"
15-12-2022 12:10:48.640460,"(6.5, 9.2, 8.799999999999999)","(6.0, 6.8, 6.76)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.831578947368421)","(2.05, 2.22, 2.2092307692307696)"
15-12-2022 12:10:49.604257,"(6.5, 9.2, 8.799999999999999)","(6.0, 6.8, 6.76)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.831578947368421)","(2.05, 2.22, 2.210967741935484)"
15-12-2022 12:10:50.547989,"(6.5, 9.2, 8.799999999999999)","(6.0, 6.8, 6.779999999999999)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.831578947368421)","(2.05, 2.22, 2.212727272727273)"
15-12-2022 12:10:51.426663,"(6.5, 9.2, 8.799999999999999)","(6.0, 6.8, 6.779999999999999)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.831578947368421)","(2.05, 2.22, 2.210810810810811)"
15-12-2022 12:10:52.299437,"(6.5, 9.2, 8.472727272727273)","(6.0, 7.0, 6.987234042553191)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.831578947368421)","(2.05, 2.22, 2.210810810810811)"
15-12-2022 12:10:53.104237,"(6.5, 9.2, 8.472727272727273)","(6.0, 7.2, 7.125925925925926)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.831578947368421)","(2.05, 2.22, 2.210810810810811)"
15-12-2022 12:10:53.962471,"(6.5, 9.2, 8.472727272727273)","(6.0, 7.2, 7.125925925925926)","(10.0, 14.0, 13.454545454545455)","(4.4, 4.9, 4.831578947368421)","(2.05, 2.22, 2.210810810810811)"
15-12-2022 12:10:54.813586,"(6.5, 9.2, 8.472727272727273)","(6.0, 7.2, 7.125925925925926)","(10.0, 14.0, 13.523809523809524)","(4.4, 4.9, 4.831578947368421)","(2.05, 2.22, 2.210810810810811)"
15-12-2022 12:10:55.672727,"(6.5, 9.2, 8.472727272727273)","(6.0, 7.2, 7.125925925925926)","(10.0, 14.0, 13.523809523809524)","(4.4, 4.9, 4.831578947368421)","(2.05, 2.22, 2.210810810810811)"
15-12-2022 12:10:56.576445,"(6.5, 9.2, 8.472727272727273)","(6.0, 7.2, 7.133333333333334)","(10.0, 14.0, 13.523809523809524)","(4.4, 4.9, 4.807142857142858)","(2.05, 2.22, 2.210810810810811)"
15-12-2022 12:10:57.390032,"(6.5, 9.2, 8.472727272727273)","(6.0, 7.2, 7.133333333333334)","(10.0, 14.0, 13.523809523809524)","(4.4, 4.9, 4.7631578947368425)","(2.05, 2.22, 2.210810810810811)"
15-12-2022 12:10:58.249647,"(6.5, 9.2, 8.472727272727273)","(6.0, 7.2, 7.133333333333334)","(10.0, 14.0, 13.523809523809524)","(4.4, 4.9, 4.7631578947368425)","(2.05, 2.22, 2.210810810810811)"
15-12-2022 12:10:59.105287,"(6.5, 9.2, 8.472727272727273)","(6.0, 7.2, 7.133333333333334)","(10.0, 14.0, 13.523809523809524)","(4.4, 4.9, 4.7631578947368425)","(2.05, 2.22, 2.210810810810811)"
15-12-2022 12:10:59.980206,"(6.5, 9.2, 8.472727272727273)","(6.0, 8.0, 7.35)","(10.0, 14.0, 13.185185185185185)","(4.4, 4.9, 4.714285714285714)","(2.05, 2.22, 2.210810810810811)"
15-12-2022 12:11:00.915143,"(6.5, 9.2, 8.819047619047618)","(6.0, 8.0, 7.466666666666667)","(10.0, 14.0, 13.3125)","(4.4, 4.9, 4.775862068965517)","(2.05, 2.22, 2.211666666666667)"
15-12-2022 12:11:01.834666,"(6.5, 9.2, 9.123076923076923)","(6.0, 8.0, 7.894736842105263)","(10.0, 13.5, 13.369565217391305)","(4.4, 4.9, 4.818181818181818)","(2.05, 2.22, 2.2128846153846156)"
15-12-2022 12:11:02.635909,"(6.5, 9.2, 9.123076923076923)","(6.0, 8.0, 7.894736842105263)","(10.0, 13.5, 13.363636363636363)","(4.4, 4.9, 4.818181818181818)","(2.05, 2.24, 2.2128846153846156)"
15-12-2022 12:11:03.433767,"(6.5, 9.2, 8.8)","(6.0, 8.4, 7.8909090909090915)","(10.0, 13.5, 13.342105263157894)","(4.4, 4.9, 4.675)","(2.05, 2.22, 2.219047619047619)"
15-12-2022 12:11:04.361783,"(6.5, 9.2, 8.8)","(6.0, 8.2, 8.105263157894736)","(10.0, 13.5, 13.342105263157894)","(4.4, 4.9, 4.675)","(2.05, 2.22, 2.2191111111111113)"
15-12-2022 12:11:05.281464,"(6.5, 9.6, 8.7)","(6.0, 8.2, 8.105263157894736)","(10.0, 13.5, 13.35)","(4.4, 4.9, 4.675)","(2.05, 2.22, 2.2025641025641027)"
15-12-2022 12:11:06.133634,"(6.5, 9.6, 8.7)","(6.0, 8.2, 8.105263157894736)","(10.0, 13.5, 13.369565217391305)","(4.4, 4.9, 4.675)","(2.05, 2.22, 2.2025641025641027)"
15-12-2022 12:11:06.999215,"(6.5, 9.4, 8.733333333333334)","(6.0, 8.0, 7.945945945945946)","(10.0, 13.5, 13.369565217391305)","(4.4, 4.9, 4.675)","(2.05, 2.22, 2.2025641025641027)"
15-12-2022 12:11:07.864516,"(6.5, 9.4, 8.733333333333334)","(6.0, 8.0, 7.953488372093023)","(10.0, 13.5, 13.369565217391305)","(4.4, 4.9, 4.830769230769231)","(2.05, 2.22, 2.2025641025641027)"
15-12-2022 12:11:08.697931,"(6.5, 9.4, 8.733333333333334)","(6.0, 8.0, 7.891304347826087)","(10.0, 13.5, 13.369565217391305)","(4.4, 4.9, 4.830769230769231)","(2.05, 2.22, 2.2025641025641027)"
15-12-2022 12:11:09.599809,"(6.5, 9.4, 8.733333333333334)","(6.0, 7.8, 7.728888888888889)","(10.0, 13.5, 13.369565217391305)","(4.4, 4.9, 4.830769230769231)","(2.05, 2.22, 2.2025641025641027)"
15-12-2022 12:11:10.445739,"(6.5, 9.4, 8.733333333333334)","(6.0, 7.8, 7.6)","(10.0, 13.5, 13.369565217391305)","(4.4, 4.9, 4.830769230769231)","(2.05, 2.22, 2.2025641025641027)"
15-12-2022 12:11:11.241041,"(6.5, 9.4, 8.733333333333334)","(6.0, 7.8, 7.6)","(10.0, 13.5, 13.369565217391305)","(4.4, 4.9, 4.830769230769231)","(2.05, 2.22, 2.2025641025641027)"
15-12-2022 12:11:12.112472,"(6.5, 9.4, 8.733333333333334)","(6.0, 7.8, 7.6)","(10.0, 13.5, 13.333333333333334)","(4.4, 4.9, 4.830769230769231)","(2.05, 2.22, 2.2025641025641027)"
15-12-2022 12:11:13.061757,"(6.5, 9.4, 8.733333333333334)","(6.0, 7.8, 7.6)","(10.0, 13.5, 13.333333333333334)","(4.4, 4.9, 4.830769230769231)","(2.05, 2.22, 2.2025641025641027)"
15-12-2022 12:11:13.951335,"(6.5, 9.4, 8.733333333333334)","(6.0, 7.8, 7.636363636363637)","(10.0, 13.5, 13.333333333333334)","(4.4, 4.9, 4.830769230769231)","(2.05, 2.22, 2.2025641025641027)"
15-12-2022 12:11:14.795052,"(6.5, 9.4, 8.733333333333334)","(6.0, 7.8, 7.636363636363637)","(10.0, 13.5, 13.333333333333334)","(4.4, 4.9, 4.830769230769231)","(2.05, 2.22, 2.2025641025641027)"
15-12-2022 12:11:15.636825,"(6.5, 9.4, 8.733333333333334)","(6.0, 7.8, 7.636363636363637)","(10.0, 13.5, 13.333333333333334)","(4.4, 4.9, 4.830769230769231)","(2.05, 2.22, 2.2025641025641027)"
15-12-2022 12:11:16.491381,"(6.5, 9.4, 9.200000000000001)","(6.0, 7.8, 7.636363636363637)","(10.0, 13.5, 13.3)","(4.4, 4.9, 4.830769230769231)","(2.05, 2.22, 2.2025641025641027)"
15-12-2022 12:11:17.422858,"(6.5, 9.4, 9.200000000000001)","(6.0, 7.8, 7.636363636363637)","(10.0, 13.5, 13.3)","(4.4, 4.9, 4.830769230769231)","(2.05, 2.22, 2.2025641025641027)"
15-12-2022 12:11:18.356824,"(6.5, 9.4, 9.200000000000001)","(6.0, 7.8, 7.636363636363637)","(10.0, 14.0, 13.444444444444445)","(4.4, 4.9, 4.830769230769231)","(2.05, 2.22, 2.2025641025641027)"
15-12-2022 12:11:19.222764,"(6.5, 9.4, 8.733333333333334)","(6.0, 7.8, 7.636363636363637)","(10.0, 14.0, 13.444444444444445)","(4.4, 4.9, 4.830769230769231)","(2.05, 2.22, 2.202)"
15-12-2022 12:11:20.058129,"(6.5, 9.4, 9.317241379310346)","(6.0, 8.0, 7.8933333333333335)","(10.0, 14.0, 13.523809523809524)","(4.4, 4.9, 4.862500000000001)","(2.05, 2.22, 2.202)"
15-12-2022 12:11:20.981790,"(6.5, 9.4, 9.317241379310346)","(6.0, 8.0, 7.8933333333333335)","(10.0, 14.0, 13.523809523809524)","(4.4, 4.9, 4.862500000000001)","(2.05, 2.22, 2.202)"
15-12-2022 12:11:21.920529,"(6.5, 9.4, 9.317241379310346)","(6.0, 8.0, 7.8933333333333335)","(10.0, 13.5, 13.333333333333334)","(4.4, 4.9, 4.862500000000001)","(2.05, 2.22, 2.202)"
15-12-2022 12:11:22.897000,"(6.5, 9.4, 9.317241379310346)","(6.0, 8.0, 7.8933333333333335)","(10.0, 13.5, 13.455882352941178)","(4.4, 4.9, 4.862500000000001)","(2.05, 2.22, 2.202)"
15-12-2022 12:11:23.786844,"(6.5, 9.4, 9.317241379310346)","(6.0, 8.0, 7.8933333333333335)","(10.0, 13.5, 13.455882352941178)","(4.4, 4.9, 4.862500000000001)","(2.05, 2.22, 2.202)"
15-12-2022 12:11:24.574640,"(6.5, 9.4, 9.317241379310346)","(6.0, 8.0, 7.8933333333333335)","(10.0, 13.5, 13.455882352941178)","(4.4, 4.9, 4.862500000000001)","(2.05, 2.22, 2.202)"
15-12-2022 12:11:25.405834,"(6.5, 9.4, 9.317241379310346)","(6.0, 8.0, 7.8933333333333335)","(10.0, 13.5, 13.455882352941178)","(4.4, 4.9, 4.862500000000001)","(2.05, 2.22, 2.202)"
15-12-2022 12:11:26.293662,"(6.5, 9.4, 9.2125)","(6.0, 8.0, 7.846153846153847)","(10.0, 13.5, 13.455882352941178)","(4.4, 4.9, 4.862500000000001)","(2.05, 2.22, 2.202)"
15-12-2022 12:11:27.214980,"(6.5, 9.4, 9.2125)","(6.0, 8.0, 7.846153846153847)","(10.0, 13.5, 13.455882352941178)","(4.4, 4.9, 4.862500000000001)","(2.05, 2.22, 2.202)"
15-12-2022 12:11:28.017638,"(6.5, 9.4, 9.2125)","(6.0, 8.0, 7.846153846153847)","(10.0, 13.5, 13.333333333333334)","(4.4, 4.9, 4.862500000000001)","(2.05, 2.22, 2.202)"
15-12-2022 12:11:28.922385,"(6.5, 9.4, 9.2125)","(6.0, 8.0, 7.846153846153847)","(10.0, 13.5, 13.333333333333334)","(4.4, 4.9, 4.862500000000001)","(2.05, 2.22, 2.202)"
15-12-2022 12:11:29.779705,"(7.0, 9.2, 9.13103448275862)","(6.0, 7.8, 7.704)","(10.0, 13.5, 13.333333333333334)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.202)"
15-12-2022 12:11:30.585742,"(7.0, 9.2, 9.13103448275862)","(6.0, 7.8, 7.704)","(10.0, 13.5, 13.333333333333334)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.202)"
15-12-2022 12:11:31.463908,"(7.0, 9.2, 9.13103448275862)","(6.0, 7.8, 7.704)","(10.0, 13.5, 13.333333333333334)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.202)"
15-12-2022 12:11:32.323290,"(7.0, 9.2, 9.153488372093022)","(6.0, 7.8, 7.704)","(10.0, 13.5, 13.333333333333334)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.202)"
15-12-2022 12:11:33.126461,"(7.0, 9.2, 9.153488372093022)","(6.0, 7.8, 7.704)","(10.0, 13.5, 13.333333333333334)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.202)"
15-12-2022 12:11:33.991703,"(7.0, 9.2, 9.091304347826085)","(6.0, 7.8, 7.704)","(10.0, 13.5, 13.333333333333334)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:34.933875,"(7.0, 9.2, 9.091304347826085)","(6.0, 7.8, 7.704)","(10.0, 13.5, 13.333333333333334)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:35.909939,"(7.0, 9.2, 9.091304347826085)","(6.0, 7.8, 7.704)","(10.0, 14.0, 13.454545454545455)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:36.745136,"(7.0, 9.2, 9.091304347826085)","(6.0, 7.8, 7.704)","(10.0, 14.0, 13.454545454545455)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:37.602282,"(7.0, 9.2, 9.091304347826085)","(6.0, 7.8, 7.704)","(10.0, 14.0, 13.454545454545455)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:38.437918,"(7.0, 9.2, 9.091304347826085)","(6.0, 7.8, 7.704)","(10.0, 14.0, 13.454545454545455)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:39.284666,"(7.0, 9.2, 9.091304347826085)","(6.0, 7.8, 7.704)","(10.0, 14.0, 13.454545454545455)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:40.146505,"(7.0, 9.2, 9.131818181818181)","(6.0, 8.0, 7.925)","(10.0, 14.0, 13.454545454545455)","(4.2, 4.9, 4.875675675675676)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:40.987249,"(7.0, 9.2, 9.131818181818181)","(6.0, 8.0, 7.907692307692308)","(10.0, 14.0, 13.454545454545455)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:41.891529,"(7.0, 9.2, 9.131818181818181)","(6.0, 8.0, 7.904)","(10.0, 14.0, 13.454545454545455)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:42.782975,"(7.0, 9.2, 9.131818181818181)","(6.0, 8.0, 7.904)","(10.0, 14.0, 13.454545454545455)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:43.635347,"(7.0, 9.2, 9.131818181818181)","(6.0, 8.0, 7.904)","(10.0, 14.0, 13.454545454545455)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:44.512996,"(7.0, 9.2, 9.131818181818181)","(6.0, 8.0, 7.904)","(10.0, 14.0, 13.454545454545455)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:45.361789,"(7.0, 9.2, 9.131818181818181)","(6.0, 8.0, 7.904)","(10.0, 14.0, 13.454545454545455)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:46.171947,"(7.0, 9.2, 9.131818181818181)","(6.0, 8.0, 7.904)","(10.0, 14.0, 13.454545454545455)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:47.000965,"(7.0, 9.2, 9.131818181818181)","(6.0, 8.0, 7.904)","(10.0, 14.0, 13.454545454545455)","(4.2, 4.9, 4.875675675675676)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:47.961783,"(7.0, 9.4, 9.318181818181818)","(6.0, 8.0, 7.904)","(10.0, 14.0, 13.454545454545455)","(4.2, 4.9, 4.875675675675676)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:48.839608,"(7.0, 9.4, 9.318181818181818)","(6.0, 8.0, 7.904)","(10.0, 14.0, 13.454545454545455)","(4.2, 4.9, 4.875675675675676)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:49.733538,"(7.0, 9.4, 9.318181818181818)","(6.0, 8.0, 7.904)","(10.0, 14.0, 13.454545454545455)","(4.2, 4.9, 4.875675675675676)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:50.659448,"(7.0, 9.2, 8.799999999999999)","(6.0, 7.8, 7.733333333333333)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.867857142857143)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:51.466055,"(7.0, 9.2, 8.799999999999999)","(6.0, 7.8, 7.68)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.867857142857143)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:52.257647,"(7.0, 9.2, 8.799999999999999)","(6.0, 7.8, 7.68)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.867857142857143)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:53.160202,"(7.0, 9.2, 8.799999999999999)","(6.0, 7.8, 7.68)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.867857142857143)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:54.072738,"(7.0, 9.2, 8.799999999999999)","(6.0, 7.8, 7.68)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.867857142857143)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:54.986193,"(7.0, 9.2, 8.7)","(6.0, 7.8, 7.68)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.867857142857143)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:55.845425,"(7.0, 9.2, 8.7)","(6.0, 7.8, 7.68)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.867857142857143)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:56.658357,"(7.0, 9.2, 8.7)","(6.0, 7.8, 7.68)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.867857142857143)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:57.480131,"(7.0, 9.2, 8.7)","(6.0, 7.8, 7.68)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.867857142857143)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:58.351304,"(7.0, 9.2, 8.7)","(6.0, 7.8, 7.68)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.867857142857143)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:11:59.227579,"(7.0, 9.2, 8.7)","(6.0, 7.8, 7.68)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.867857142857143)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:12:00.073971,"(7.0, 9.2, 8.7)","(6.0, 7.8, 7.68)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.867857142857143)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:12:00.898005,"(7.0, 9.2, 8.7)","(6.0, 7.8, 7.68)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.867857142857143)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:12:01.708940,"(7.0, 9.2, 8.7)","(6.0, 7.8, 7.68)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.867857142857143)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:12:02.580315,"(7.0, 9.2, 8.7)","(6.0, 7.8, 7.68)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.84)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:12:03.486942,"(7.0, 9.2, 8.7)","(6.0, 7.8, 7.68)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:12:04.331961,"(7.0, 9.2, 8.825)","(6.0, 7.8, 7.72)","(10.0, 13.5, 13.333333333333334)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:12:05.133287,"(7.0, 9.2, 8.899999999999999)","(6.0, 8.0, 7.781818181818182)","(10.0, 14.0, 13.368421052631579)","(4.2, 4.9, 4.84)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:12:06.016873,"(7.0, 9.2, 8.899999999999999)","(6.0, 7.8, 7.636363636363637)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.84)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:12:06.905044,"(7.0, 9.2, 8.899999999999999)","(6.0, 7.8, 7.636363636363637)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.84)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:12:07.803118,"(7.0, 9.2, 8.899999999999999)","(6.0, 8.0, 7.456)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.84)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:12:08.674666,"(7.0, 9.2, 8.899999999999999)","(6.0, 8.0, 7.456)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.84)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:12:09.613100,"(7.0, 9.4, 9.0)","(6.0, 7.8, 7.35)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.183076923076923)"
15-12-2022 12:12:10.419275,"(7.0, 9.4, 9.0)","(6.0, 7.8, 7.35)","(10.0, 13.5, 13.3)","(4.2, 4.9, 4.862500000000001)","(2.0, 2.22, 2.183076923076923)"
