,Spring Port,Master Ogilvie,Daimler Bale,Militant Storm,Minor Ash,Irish Bullet,Spring Arlo,Skys Mate
06-01-2023 14:38:36.966026,"(2.35, 2.68, 2.646315789473684)","(3.8, 7.0, 6.919354838709677)","(5.5, 9.8, 9.191304347826087)","(9.0, 13.5, 11.825581395348838)","(5.5, 6.2, 5.914754098360656)","(11.0, 16.5, 13.3)","(21.0, 170.0, 132.5)","(41.0, 60.0, 44.285714285714285)"
06-01-2023 14:38:38.016380,"(2.35, 2.68, 2.646315789473684)","(3.8, 7.0, 6.919354838709677)","(5.5, 9.8, 9.191304347826087)","(9.0, 13.5, 11.825581395348838)","(5.5, 6.2, 5.914754098360656)","(11.0, 16.5, 13.7)","(21.0, 170.0, 132.5)","(41.0, 60.0, 44.285714285714285)"
06-01-2023 14:38:39.077980,"(2.35, 2.68, 2.646315789473684)","(3.8, 7.0, 6.919354838709677)","(5.5, 9.8, 9.191304347826087)","(9.0, 13.5, 11.825581395348838)","(5.5, 6.2, 5.914754098360656)","(11.0, 16.5, 13.3)","(21.0, 170.0, 132.5)","(41.0, 60.0, 44.285714285714285)"
06-01-2023 14:38:40.183855,"(2.35, 2.68, 2.646315789473684)","(3.8, 7.0, 6.919354838709677)","(5.5, 9.8, 9.191304347826087)","(9.0, 13.5, 11.825581395348838)","(5.5, 6.2, 5.914754098360656)","(11.0, 16.5, 13.3)","(21.0, 170.0, 132.5)","(41.0, 60.0, 44.285714285714285)"
06-01-2023 14:38:41.185028,"(2.35, 2.68, 2.646315789473684)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.163636363636364)","(9.0, 13.5, 11.825581395348838)","(5.5, 6.2, 5.914754098360656)","(11.0, 16.5, 13.7)","(31.0, 170.0, 132.5)","(41.0, 60.0, 44.285714285714285)"
06-01-2023 14:38:42.463740,"(2.35, 2.68, 2.646315789473684)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.825581395348838)","(5.5, 6.2, 5.914754098360656)","(11.0, 16.5, 13.3)","(31.0, 170.0, 132.5)","(41.0, 60.0, 44.285714285714285)"
06-01-2023 14:38:43.754355,"(2.35, 2.68, 2.646315789473684)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.825581395348838)","(5.5, 6.2, 5.914754098360656)","(11.0, 16.5, 13.3)","(31.0, 170.0, 132.5)","(41.0, 60.0, 44.285714285714285)"
06-01-2023 14:38:44.871845,"(2.35, 2.68, 2.646315789473684)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.825581395348838)","(5.5, 6.2, 5.951428571428571)","(11.0, 16.5, 13.3)","(31.0, 170.0, 132.5)","(41.0, 60.0, 44.285714285714285)"
06-01-2023 14:38:45.996636,"(2.35, 2.68, 2.6470588235294117)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.275)","(9.0, 13.5, 11.868421052631579)","(5.5, 6.2, 5.941666666666666)","(11.0, 16.5, 13.3)","(31.0, 170.0, 134.7058823529412)","(41.0, 60.0, 44.285714285714285)"
06-01-2023 14:38:47.136571,"(2.35, 2.68, 2.6470588235294117)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.825581395348838)","(5.5, 6.2, 5.941666666666666)","(11.0, 16.5, 13.7)","(31.0, 170.0, 132.5)","(41.0, 60.0, 44.285714285714285)"
06-01-2023 14:38:48.295699,"(2.35, 2.68, 2.6470588235294117)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.825581395348838)","(5.5, 6.2, 5.938028169014085)","(11.0, 16.5, 13.205882352941176)","(31.0, 170.0, 140.0)","(41.0, 60.0, 45.0)"
06-01-2023 14:38:49.432257,"(2.35, 2.68, 2.6470588235294117)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.825581395348838)","(5.5, 6.2, 5.777272727272727)","(11.0, 16.5, 13.205882352941176)","(31.0, 170.0, 140.0)","(41.0, 55.0, 44.61538461538461)"
06-01-2023 14:38:50.514115,"(2.35, 2.68, 2.6470588235294117)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.7)","(5.5, 6.2, 5.879310344827586)","(11.0, 16.5, 13.205882352941176)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:38:51.672290,"(2.35, 2.68, 2.6592592592592594)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.7)","(5.5, 6.2, 5.879310344827586)","(11.0, 16.5, 13.628205128205128)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:38:52.685691,"(2.35, 2.68, 2.652)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.7)","(5.5, 6.2, 5.879310344827586)","(11.0, 16.5, 13.628205128205128)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:38:53.787624,"(2.35, 2.68, 2.652)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.7)","(5.5, 6.2, 5.879310344827586)","(11.0, 16.5, 13.205882352941176)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:38:54.851502,"(2.35, 2.68, 2.652)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.7)","(5.5, 6.2, 5.879310344827586)","(11.0, 16.5, 13.628205128205128)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:38:55.888093,"(2.35, 2.68, 2.652)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.7)","(5.5, 6.2, 5.879310344827586)","(11.0, 16.5, 13.628205128205128)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:38:56.968906,"(2.35, 2.68, 2.652)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.7)","(5.5, 6.2, 5.879310344827586)","(11.0, 16.5, 13.552631578947368)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:38:58.032715,"(2.35, 2.68, 2.652)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.7)","(5.5, 6.2, 5.879310344827586)","(11.0, 16.5, 13.7)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:38:59.086104,"(2.35, 2.68, 2.652)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.7)","(5.5, 6.2, 5.866666666666666)","(11.0, 16.5, 13.3)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:39:00.194496,"(2.35, 2.68, 2.652)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.7)","(5.5, 6.0, 5.866666666666666)","(11.0, 16.5, 13.7)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:39:01.252001,"(2.35, 2.68, 2.652)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.7)","(5.5, 6.0, 5.866666666666666)","(11.0, 16.5, 13.768292682926829)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:39:02.292221,"(2.35, 2.68, 2.652)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.7)","(5.5, 6.0, 5.866666666666666)","(11.0, 16.5, 13.38888888888889)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:39:03.435084,"(2.35, 2.68, 2.652)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.69047619047619)","(5.5, 6.0, 5.826086956521739)","(11.0, 16.5, 13.552631578947368)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:39:04.469459,"(2.35, 2.68, 2.652)","(4.2, 7.0, 6.919354838709677)","(6.0, 9.8, 9.177777777777779)","(9.0, 13.5, 11.69047619047619)","(5.5, 6.0, 5.826086956521739)","(11.0, 16.5, 14.011111111111111)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:39:05.508754,"(2.35, 2.68, 2.652)","(4.2, 7.0, 6.983050847457627)","(6.0, 9.8, 9.160869565217391)","(9.0, 13.0, 11.833333333333334)","(5.5, 5.9, 5.78139534883721)","(11.0, 16.5, 13.655555555555555)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:39:06.575948,"(2.35, 2.68, 2.648888888888889)","(4.2, 7.0, 6.957894736842105)","(6.0, 9.8, 9.160869565217391)","(9.0, 13.0, 11.833333333333334)","(5.5, 5.9, 5.790243902439024)","(11.0, 16.5, 13.655555555555555)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:39:07.559434,"(2.35, 2.68, 2.648888888888889)","(4.2, 7.0, 6.96)","(6.0, 9.8, 9.160869565217391)","(9.0, 13.0, 11.81578947368421)","(5.5, 5.9, 5.790243902439024)","(11.0, 16.5, 13.94)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:39:08.841169,"(2.35, 2.68, 2.648888888888889)","(4.2, 7.0, 6.96)","(6.0, 9.8, 9.160869565217391)","(9.0, 13.0, 11.833333333333334)","(5.5, 5.9, 5.790243902439024)","(11.0, 16.5, 13.94)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:39:10.007650,"(2.35, 2.68, 2.6342857142857143)","(4.2, 7.0, 6.96)","(6.0, 9.8, 9.160869565217391)","(9.0, 13.0, 11.833333333333334)","(5.5, 5.9, 5.790243902439024)","(11.0, 16.5, 13.94)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:39:11.094681,"(2.35, 2.68, 2.608888888888889)","(4.2, 7.0, 6.981395348837209)","(6.0, 9.8, 9.160869565217391)","(9.0, 13.0, 11.833333333333334)","(5.5, 5.9, 5.790243902439024)","(11.0, 16.5, 13.94)","(31.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:39:12.211447,"(2.35, 2.68, 2.608888888888889)","(4.2, 7.0, 6.981395348837209)","(6.0, 9.8, 9.160869565217391)","(9.0, 13.0, 12.3)","(5.5, 5.9, 5.752941176470588)","(11.0, 16.5, 13.94)","(41.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:39:13.321862,"(2.25, 2.68, 2.6342857142857143)","(4.4, 7.0, 6.980487804878049)","(6.0, 9.8, 9.160869565217391)","(9.0, 12.5, 12.3)","(5.5, 5.9, 5.752941176470588)","(11.0, 16.5, 13.94)","(41.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:39:14.476475,"(2.25, 2.68, 2.6342857142857143)","(4.4, 7.0, 6.980487804878049)","(6.0, 9.8, 9.160869565217391)","(9.0, 12.5, 12.3)","(5.5, 5.9, 5.752941176470588)","(11.0, 16.5, 13.94)","(41.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:39:15.560441,"(2.25, 2.68, 2.6342857142857143)","(4.4, 7.0, 6.980487804878049)","(6.0, 9.8, 9.160869565217391)","(9.0, 12.5, 12.3)","(5.5, 5.9, 5.752941176470588)","(11.0, 16.5, 13.94)","(41.0, 170.0, 140.0)","(41.0, 60.0, 44.61538461538461)"
06-01-2023 14:39:16.724788,"(2.25, 2.68, 2.6342857142857143)","(4.4, 7.0, 6.921428571428572)","(6.0, 9.8, 9.160869565217391)","(9.0, 12.5, 12.3)","(5.5, 5.9, 5.752941176470588)","(11.0, 16.5, 13.106060606060606)","(41.0, 170.0, 111.66666666666667)","(41.0, 60.0, 45.714285714285715)"
06-01-2023 14:39:17.896618,"(2.25, 2.68, 2.6342857142857143)","(4.4, 7.0, 6.666666666666667)","(6.0, 9.8, 9.177777777777779)","(9.0, 12.5, 12.3)","(5.5, 5.9, 5.752941176470588)","(11.0, 16.5, 13.106060606060606)","(41.0, 170.0, 110.0)","(41.0, 60.0, 45.714285714285715)"
06-01-2023 14:39:19.145538,"(2.25, 2.68, 2.6342857142857143)","(4.4, 7.0, 6.833333333333333)","(6.0, 9.8, 9.163636363636364)","(9.0, 12.5, 11.7)","(5.5, 5.9, 5.752941176470588)","(11.0, 16.5, 13.106060606060606)","(41.0, 170.0, 110.0)","(41.0, 60.0, 45.714285714285715)"
06-01-2023 14:39:20.214912,"(2.25, 2.68, 2.6342857142857143)","(4.4, 7.0, 6.833333333333333)","(6.0, 9.8, 9.163636363636364)","(9.0, 12.5, 11.7)","(5.5, 5.9, 5.752941176470588)","(11.0, 16.5, 13.106060606060606)","(41.0, 170.0, 110.0)","(41.0, 60.0, 45.714285714285715)"
06-01-2023 14:39:21.319227,"(2.25, 2.68, 2.6342857142857143)","(4.4, 7.0, 6.833333333333333)","(6.0, 9.8, 9.163636363636364)","(9.0, 12.5, 11.7)","(5.5, 5.9, 5.752941176470588)","(11.0, 16.5, 13.106060606060606)","(41.0, 170.0, 110.0)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:22.437744,"(2.25, 2.68, 2.645)","(4.4, 7.0, 6.833333333333333)","(6.0, 9.8, 9.05)","(9.0, 12.5, 11.7)","(5.5, 5.9, 5.328571428571428)","(11.0, 16.5, 13.106060606060606)","(41.0, 170.0, 110.0)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:23.496856,"(2.25, 2.68, 2.645)","(4.4, 7.0, 6.923076923076923)","(6.0, 9.8, 9.05)","(9.0, 12.5, 11.7)","(5.5, 5.9, 5.328571428571428)","(11.0, 16.5, 13.106060606060606)","(41.0, 170.0, 110.0)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:24.569475,"(2.25, 2.68, 2.645)","(4.4, 7.0, 6.923076923076923)","(6.0, 9.8, 9.338461538461539)","(9.0, 12.5, 11.7)","(5.5, 5.9, 5.4512820512820515)","(11.0, 16.5, 13.552631578947368)","(41.0, 170.0, 110.0)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:25.672532,"(2.25, 2.68, 2.6566666666666667)","(4.4, 7.0, 6.923076923076923)","(6.0, 9.8, 9.347169811320756)","(9.0, 12.5, 11.7)","(5.5, 5.9, 5.489655172413793)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 110.0)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:26.670331,"(2.25, 2.68, 2.6566666666666667)","(4.4, 7.0, 6.923076923076923)","(6.0, 9.8, 9.347169811320756)","(9.0, 12.5, 11.7)","(5.5, 5.8, 5.41)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 131.8181818181818)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:27.748530,"(2.25, 2.68, 2.6566666666666667)","(4.4, 7.0, 6.923076923076923)","(6.0, 9.8, 9.347169811320756)","(9.0, 12.5, 11.7)","(5.5, 5.8, 5.493103448275862)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 131.8181818181818)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:28.865503,"(2.25, 2.68, 2.6566666666666667)","(4.4, 7.0, 6.923076923076923)","(6.0, 9.8, 9.347169811320756)","(9.0, 12.5, 11.7)","(5.5, 5.7, 5.427272727272728)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:29.970178,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.923076923076923)","(6.0, 9.8, 9.342857142857143)","(9.0, 12.5, 11.7)","(5.5, 5.7, 5.427272727272728)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:31.078661,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.923076923076923)","(6.5, 9.8, 9.342857142857143)","(10.0, 12.5, 11.7)","(5.0, 5.7, 5.3279069767441865)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:32.476334,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.923076923076923)","(6.5, 9.8, 9.342857142857143)","(10.0, 12.5, 11.7)","(5.0, 5.7, 5.309756097560975)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:33.669703,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.923076923076923)","(6.5, 9.8, 8.75)","(10.0, 12.5, 11.710526315789474)","(5.0, 5.7, 5.307142857142857)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:34.845346,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.923076923076923)","(6.5, 9.8, 8.575000000000001)","(10.0, 12.5, 11.710526315789474)","(5.0, 5.7, 5.307142857142857)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:36.064647,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.575000000000001)","(10.0, 12.5, 11.7)","(5.0, 5.7, 5.376470588235295)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:37.427962,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.575000000000001)","(10.0, 12.5, 11.61111111111111)","(5.0, 5.7, 5.325)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:38.705227,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.61111111111111)","(5.0, 5.7, 5.325)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:39.879978,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.61111111111111)","(5.0, 5.7, 5.325)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:41.058481,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.61111111111111)","(5.0, 5.7, 5.325)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:42.206748,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.61111111111111)","(5.0, 5.7, 5.325)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:43.298991,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.61111111111111)","(5.0, 5.7, 5.325)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:44.387886,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.61111111111111)","(5.0, 5.7, 5.333333333333334)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:45.516563,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.61111111111111)","(5.0, 5.7, 5.333333333333334)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:46.663141,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.61111111111111)","(5.0, 5.7, 5.333333333333334)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:47.777425,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.61111111111111)","(5.0, 5.7, 5.333333333333334)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:48.818545,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.653846153846153)","(5.0, 5.7, 5.316279069767442)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:39:49.862299,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.61111111111111)","(5.0, 5.7, 5.316279069767442)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 47.69230769230769)"
06-01-2023 14:39:50.998545,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.61111111111111)","(5.0, 5.7, 5.316279069767442)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 47.69230769230769)"
06-01-2023 14:39:52.064376,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.61111111111111)","(5.0, 5.7, 5.316279069767442)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 47.69230769230769)"
06-01-2023 14:39:53.207680,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.61111111111111)","(5.0, 5.7, 5.316279069767442)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 47.69230769230769)"
06-01-2023 14:39:54.402954,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.61111111111111)","(5.0, 5.7, 5.316279069767442)","(11.0, 16.5, 13.895348837209303)","(41.0, 170.0, 143.75)","(41.0, 60.0, 47.69230769230769)"
06-01-2023 14:39:55.570937,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.7)","(5.0, 5.7, 5.38)","(11.0, 16.5, 13.813953488372093)","(41.0, 170.0, 143.75)","(41.0, 60.0, 47.69230769230769)"
06-01-2023 14:39:56.712810,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.7)","(5.0, 5.6, 5.483333333333333)","(11.0, 16.5, 13.813953488372093)","(41.0, 170.0, 118.57142857142857)","(41.0, 60.0, 47.69230769230769)"
06-01-2023 14:39:57.889675,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.61111111111111)","(5.0, 5.5, 5.384615384615384)","(11.0, 16.5, 13.813953488372093)","(41.0, 170.0, 153.84615384615387)","(41.0, 60.0, 47.69230769230769)"
06-01-2023 14:39:58.923858,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.61111111111111)","(5.0, 5.6, 5.384615384615384)","(11.0, 16.5, 13.813953488372093)","(41.0, 170.0, 153.84615384615387)","(41.0, 60.0, 47.69230769230769)"
06-01-2023 14:40:00.036949,"(2.25, 2.68, 2.6470588235294117)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.711111111111112)","(10.0, 12.5, 11.61111111111111)","(5.0, 5.6, 5.431818181818182)","(11.0, 16.5, 14.09375)","(41.0, 170.0, 147.5)","(41.0, 60.0, 47.61904761904762)"
06-01-2023 14:40:01.153128,"(2.25, 2.68, 2.6545454545454548)","(4.4, 7.0, 6.647058823529412)","(6.5, 9.8, 8.643478260869566)","(10.0, 12.5, 11.846153846153847)","(5.0, 5.5, 5.364516129032258)","(11.0, 16.5, 14.19)","(41.0, 170.0, 157.14285714285714)","(41.0, 60.0, 47.61904761904762)"
06-01-2023 14:40:02.280725,"(2.25, 2.68, 2.6545454545454548)","(4.4, 7.0, 6.916666666666667)","(6.5, 9.8, 8.643478260869566)","(10.0, 12.5, 11.961538461538462)","(5.0, 5.5, 5.364516129032258)","(11.0, 16.5, 14.19)","(41.0, 170.0, 157.14285714285714)","(41.0, 60.0, 47.61904761904762)"
06-01-2023 14:40:03.425083,"(2.25, 2.68, 2.66)","(4.4, 7.0, 6.625)","(6.5, 9.6, 9.290909090909091)","(10.0, 12.5, 12.23913043478261)","(5.0, 5.5, 5.3432432432432435)","(11.0, 16.5, 15.125)","(41.0, 170.0, 154.54545454545453)","(41.0, 60.0, 47.61904761904762)"
06-01-2023 14:40:04.463210,"(2.25, 2.62, 2.608)","(4.4, 7.0, 6.775)","(6.5, 9.6, 9.290909090909091)","(10.0, 12.5, 12.23913043478261)","(5.0, 5.5, 5.31875)","(11.0, 16.5, 15.138297872340425)","(41.0, 160.0, 150.0)","(41.0, 60.0, 47.27272727272727)"
06-01-2023 14:40:05.518331,"(2.25, 2.64, 2.6361904761904764)","(4.4, 7.0, 6.9)","(6.5, 9.6, 9.290909090909091)","(10.0, 12.5, 12.23913043478261)","(5.0, 5.5, 5.31875)","(11.0, 16.5, 15.138297872340425)","(41.0, 160.0, 150.0)","(41.0, 60.0, 44.44444444444444)"
06-01-2023 14:40:06.589165,"(2.25, 2.68, 2.661818181818182)","(4.4, 7.0, 6.945454545454545)","(6.5, 9.6, 9.264516129032257)","(10.0, 12.5, 12.25)","(5.0, 5.5, 5.3432432432432435)","(11.0, 16.5, 15.138297872340425)","(41.0, 160.0, 154.54545454545453)","(41.0, 60.0, 46.666666666666664)"
