,Willby Rules,Alpine Blast,Lions Tooth,Aspirate,Mascherata,Gee Gee Can Win,Spirited Toff,Techno Awards,The Beekeeper,Miss Sleuth
11-01-2023 16:06:58.136431,"(13.0, 18.0, 17.29787234042553)","(8.0, 11.0, 10.571428571428571)","(21.0, 40.0, 39.529411764705884)","(14.0, 18.0, 17.56)","(2.25, 2.58, 2.575672514619883)","(3.4, 3.95, 3.930681818181818)","(14.0, 18.5, 18.15625)","(71.0, 120.0, 103.2258064516129)","(13.0, 16.5, 16.4)","(101.0, 340.0, 286.6666666666667)"
11-01-2023 16:06:59.569638,"(13.0, 18.0, 17.29787234042553)","(8.0, 11.0, 10.571428571428571)","(21.0, 40.0, 39.529411764705884)","(14.0, 18.0, 17.58490566037736)","(2.25, 2.58, 2.592)","(3.4, 3.95, 3.8776470588235292)","(14.0, 18.5, 18.15625)","(71.0, 120.0, 105.55555555555556)","(13.0, 16.5, 16.42105263157895)","(101.0, 340.0, 286.6666666666667)"
11-01-2023 16:07:01.169422,"(13.0, 18.0, 17.4)","(8.0, 11.0, 10.773809523809524)","(21.0, 40.0, 39.733333333333334)","(14.0, 18.0, 17.535211267605632)","(2.25, 2.6, 2.5888)","(3.4, 3.9, 3.886)","(14.0, 18.5, 18.166666666666668)","(71.0, 120.0, 107.0)","(13.0, 16.5, 16.484848484848484)","(101.0, 340.0, 308.0)"
11-01-2023 16:07:02.598998,"(13.0, 18.0, 17.45)","(8.0, 11.0, 10.773809523809524)","(21.0, 40.0, 39.38461538461539)","(14.0, 18.0, 17.276315789473685)","(2.25, 2.6, 2.5931147540983606)","(3.4, 3.9, 3.8905405405405404)","(14.0, 18.5, 18.125850340136054)","(71.0, 120.0, 105.94594594594595)","(13.0, 16.5, 16.484848484848484)","(101.0, 340.0, 308.0)"
11-01-2023 16:07:03.993099,"(13.0, 18.0, 17.45)","(8.0, 11.0, 10.855263157894736)","(21.0, 40.0, 39.0)","(14.0, 17.5, 17.276315789473685)","(2.25, 2.6, 2.5793846153846154)","(3.4, 3.9, 4.0246648793565685)","(14.0, 18.5, 18.12837837837838)","(71.0, 120.0, 107.0)","(13.0, 16.5, 16.484848484848484)","(101.0, 340.0, 320.0)"
11-01-2023 16:07:05.505463,"(13.0, 18.0, 17.35483870967742)","(8.0, 10.5, 10.472222222222221)","(21.0, 40.0, 39.0)","(14.0, 17.5, 17.276315789473685)","(2.25, 2.58, 2.5655272727272727)","(3.4, 4.1, 3.954821428571429)","(14.0, 18.5, 18.12837837837838)","(71.0, 120.0, 105.71428571428571)","(13.0, 16.5, 16.484848484848484)","(101.0, 360.0, 327.5)"
11-01-2023 16:07:06.895509,"(13.0, 18.0, 17.393939393939394)","(8.0, 10.5, 10.472222222222221)","(21.0, 40.0, 39.0)","(14.0, 17.5, 17.305714285714284)","(2.25, 2.58, 2.5686285714285715)","(3.4, 4.1, 4.017741935483871)","(14.0, 18.5, 18.12837837837838)","(71.0, 120.0, 105.71428571428571)","(13.0, 16.5, 16.486486486486488)","(101.0, 350.0, 327.5)"
11-01-2023 16:07:08.447757,"(13.0, 18.0, 17.393939393939394)","(8.0, 10.5, 10.472222222222221)","(21.0, 40.0, 38.4)","(14.0, 17.5, 17.305714285714284)","(2.25, 2.58, 2.5719367588932807)","(3.4, 4.1, 4.039735099337748)","(14.0, 18.5, 18.12837837837838)","(71.0, 120.0, 105.71428571428571)","(13.0, 16.5, 16.956521739130434)","(101.0, 340.0, 308.0)"
11-01-2023 16:07:10.022556,"(13.0, 18.0, 17.393939393939394)","(8.0, 10.5, 10.472222222222221)","(21.0, 40.0, 38.4)","(14.0, 17.5, 17.305714285714284)","(2.25, 2.58, 2.5719367588932807)","(3.4, 4.1, 4.039735099337748)","(14.0, 18.5, 18.142857142857142)","(71.0, 120.0, 105.71428571428571)","(13.0, 17.0, 16.956521739130434)","(101.0, 340.0, 308.0)"
11-01-2023 16:07:11.482383,"(13.0, 18.0, 17.393939393939394)","(8.0, 10.5, 10.472222222222221)","(21.0, 40.0, 38.4)","(14.0, 17.5, 17.305714285714284)","(2.25, 2.58, 2.570079365079365)","(3.4, 4.1, 4.050137741046832)","(14.0, 18.5, 18.142857142857142)","(71.0, 120.0, 105.71428571428571)","(13.0, 17.0, 16.956521739130434)","(101.0, 340.0, 308.0)"
11-01-2023 16:07:12.896950,"(13.0, 18.0, 17.393939393939394)","(8.0, 10.5, 10.472222222222221)","(21.0, 40.0, 38.4)","(14.0, 17.5, 17.305714285714284)","(2.25, 2.58, 2.570079365079365)","(3.4, 4.1, 4.050137741046832)","(14.0, 18.5, 18.130872483221477)","(71.0, 120.0, 106.04651162790698)","(13.0, 17.0, 16.956521739130434)","(101.0, 340.0, 308.0)"
11-01-2023 16:07:14.279136,"(13.0, 18.0, 17.393939393939394)","(8.0, 10.5, 10.472222222222221)","(21.0, 40.0, 37.714285714285715)","(14.0, 17.5, 17.305714285714284)","(2.25, 2.58, 2.571408934707904)","(3.4, 4.1, 4.053513513513513)","(14.0, 18.5, 18.130872483221477)","(71.0, 120.0, 106.04651162790698)","(13.0, 17.0, 17.23076923076923)","(101.0, 340.0, 308.0)"
11-01-2023 16:07:15.743111,"(13.0, 18.0, 17.393939393939394)","(8.0, 10.0, 9.990909090909092)","(21.0, 40.0, 38.73684210526316)","(14.0, 17.5, 17.312865497076025)","(2.25, 2.58, 2.571408934707904)","(3.4, 4.1, 4.057391304347826)","(14.0, 18.5, 18.130872483221477)","(71.0, 120.0, 104.21052631578948)","(13.0, 17.5, 17.25)","(101.0, 340.0, 308.0)"
11-01-2023 16:07:17.216010,"(13.0, 18.0, 17.393939393939394)","(8.0, 10.5, 9.98607594936709)","(21.0, 40.0, 39.46666666666667)","(14.0, 17.5, 17.312865497076025)","(2.25, 2.58, 2.571103202846975)","(3.4, 4.1, 4.04626168224299)","(14.0, 18.5, 18.130872483221477)","(71.0, 120.0, 104.21052631578948)","(13.0, 17.5, 17.233333333333334)","(101.0, 340.0, 308.0)"
11-01-2023 16:07:18.689388,"(13.0, 18.0, 17.393939393939394)","(8.0, 10.5, 9.958064516129033)","(21.0, 40.0, 39.46666666666667)","(14.0, 17.5, 17.312865497076025)","(2.25, 2.58, 2.571103202846975)","(3.4, 4.1, 4.04626168224299)","(14.0, 18.5, 18.130872483221477)","(71.0, 120.0, 104.21052631578948)","(13.0, 17.5, 17.233333333333334)","(101.0, 340.0, 300.0)"
11-01-2023 16:07:20.152051,"(13.0, 18.0, 17.393939393939394)","(8.0, 10.5, 9.958064516129033)","(21.0, 40.0, 39.51724137931034)","(14.0, 17.5, 17.280104712041886)","(2.25, 2.58, 2.571103202846975)","(3.4, 4.1, 4.044174757281553)","(14.0, 18.5, 18.130872483221477)","(71.0, 120.0, 104.21052631578948)","(13.0, 17.5, 17.318181818181817)","(101.0, 340.0, 280.0)"
11-01-2023 16:07:21.684744,"(13.0, 18.0, 17.393939393939394)","(8.0, 10.5, 9.958064516129033)","(21.0, 42.0, 39.54545454545455)","(14.0, 17.5, 17.280104712041886)","(2.25, 2.58, 2.5698785425101214)","(3.4, 4.1, 4.044174757281553)","(14.0, 18.5, 18.130872483221477)","(71.0, 120.0, 104.21052631578948)","(13.0, 17.5, 17.318181818181817)","(101.0, 340.0, 280.0)"
11-01-2023 16:07:23.149047,"(13.0, 18.0, 17.393939393939394)","(8.0, 10.5, 9.958064516129033)","(21.0, 42.0, 40.333333333333336)","(14.0, 17.5, 17.387179487179488)","(2.25, 2.58, 2.571441860465116)","(3.4, 4.1, 4.044174757281553)","(14.0, 18.5, 18.130872483221477)","(71.0, 120.0, 104.21052631578948)","(13.0, 17.5, 17.318181818181817)","(101.0, 330.0, 280.0)"
11-01-2023 16:07:24.635881,"(13.0, 18.0, 17.523809523809526)","(8.0, 10.5, 9.958064516129033)","(21.0, 42.0, 41.666666666666664)","(14.0, 17.5, 17.431428571428572)","(2.25, 2.58, 2.566060606060606)","(3.4, 4.1, 4.043540669856459)","(14.0, 18.5, 18.158385093167702)","(71.0, 120.0, 103.33333333333333)","(13.0, 17.5, 17.318181818181817)","(101.0, 330.0, 280.0)"
11-01-2023 16:07:26.065046,"(13.0, 18.0, 17.53488372093023)","(8.0, 10.5, 9.958064516129033)","(21.0, 42.0, 39.0)","(14.0, 17.5, 17.449404761904763)","(2.25, 2.58, 2.5714018691588785)","(3.4, 4.1, 4.043540669856459)","(14.0, 18.5, 18.158385093167702)","(71.0, 120.0, 103.33333333333333)","(13.0, 17.5, 17.318181818181817)","(101.0, 330.0, 280.0)"
11-01-2023 16:07:27.503524,"(13.0, 18.0, 17.53488372093023)","(8.0, 10.5, 9.958064516129033)","(21.0, 42.0, 39.0)","(14.0, 17.5, 17.449404761904763)","(2.25, 2.58, 2.5694857142857144)","(3.4, 4.1, 4.045622119815668)","(14.0, 18.5, 18.158385093167702)","(71.0, 120.0, 103.78378378378379)","(13.0, 17.5, 17.30952380952381)","(101.0, 330.0, 280.0)"
11-01-2023 16:07:28.945108,"(13.0, 18.0, 17.53488372093023)","(8.0, 10.5, 9.985714285714286)","(21.0, 40.0, 37.925925925925924)","(14.0, 17.5, 17.431451612903224)","(2.25, 2.58, 2.5694857142857144)","(3.4, 4.1, 4.045622119815668)","(14.0, 18.5, 18.109929078014183)","(71.0, 120.0, 103.78378378378379)","(13.0, 17.5, 17.30952380952381)","(101.0, 330.0, 280.0)"
11-01-2023 16:07:30.401399,"(13.0, 18.0, 17.555555555555557)","(8.0, 10.5, 9.966972477064221)","(21.0, 40.0, 37.733333333333334)","(14.0, 17.5, 17.950413223140497)","(2.25, 2.58, 2.5616)","(3.4, 4.1, 4.043540669856459)","(14.0, 18.5, 18.045081967213115)","(71.0, 120.0, 110.625)","(13.0, 17.5, 17.30952380952381)","(101.0, 330.0, 280.0)"
11-01-2023 16:07:31.838080,"(13.0, 18.0, 17.56578947368421)","(8.0, 10.5, 9.957657657657657)","(21.0, 38.0, 37.69230769230769)","(14.0, 18.0, 17.950413223140497)","(2.25, 2.58, 2.5616)","(3.4, 4.1, 4.043540669856459)","(14.0, 18.5, 18.045081967213115)","(71.0, 120.0, 110.625)","(13.0, 17.5, 17.295454545454547)","(101.0, 330.0, 280.0)"
11-01-2023 16:07:33.336284,"(13.0, 18.0, 17.56578947368421)","(8.0, 10.5, 9.957657657657657)","(26.0, 38.0, 37.69230769230769)","(15.0, 18.0, 17.950413223140497)","(2.25, 2.58, 2.566861313868613)","(3.4, 4.1, 4.026785714285714)","(14.0, 18.5, 18.045081967213115)","(71.0, 120.0, 110.625)","(13.0, 17.5, 17.295454545454547)","(101.0, 330.0, 280.0)"
11-01-2023 16:07:35.046566,"(13.0, 18.0, 17.55952380952381)","(8.0, 10.5, 9.898000000000001)","(26.0, 38.0, 37.333333333333336)","(15.0, 18.0, 17.950413223140497)","(2.25, 2.58, 2.570212765957447)","(3.4, 4.1, 4.01413612565445)","(14.0, 18.5, 18.045081967213115)","(71.0, 120.0, 110.625)","(13.0, 17.5, 17.485714285714284)","(101.0, 330.0, 280.0)"
11-01-2023 16:07:36.686368,"(13.0, 18.0, 17.55952380952381)","(8.0, 10.5, 9.901030927835052)","(26.0, 38.0, 36.526315789473685)","(15.0, 18.0, 17.950413223140497)","(2.25, 2.58, 2.5690476190476192)","(3.4, 4.1, 4.01413612565445)","(14.0, 18.5, 18.045081967213115)","(71.0, 120.0, 110.625)","(13.0, 18.0, 17.44736842105263)","(101.0, 330.0, 271.6666666666667)"
11-01-2023 16:07:38.301663,"(13.0, 18.0, 17.55952380952381)","(8.0, 10.5, 9.898000000000001)","(26.0, 38.0, 35.84615384615385)","(15.0, 18.0, 17.950413223140497)","(2.25, 2.58, 2.573986928104575)","(3.4, 4.1, 4.01413612565445)","(14.0, 18.5, 18.045081967213115)","(71.0, 120.0, 110.625)","(13.0, 18.0, 17.44736842105263)","(101.0, 330.0, 271.6666666666667)"
11-01-2023 16:07:40.439867,"(13.0, 18.0, 17.55952380952381)","(8.0, 10.5, 9.91264367816092)","(26.0, 38.0, 35.64705882352941)","(15.0, 18.0, 17.952380952380953)","(2.25, 2.58, 2.5730827067669173)","(3.4, 4.1, 4.01413612565445)","(14.0, 18.5, 18.045081967213115)","(71.0, 120.0, 112.6829268292683)","(13.0, 18.0, 17.44736842105263)","(101.0, 330.0, 271.6666666666667)"
11-01-2023 16:07:42.604995,"(13.0, 18.0, 17.55952380952381)","(8.0, 10.5, 9.916666666666668)","(26.0, 38.0, 35.55555555555556)","(15.0, 18.0, 17.884615384615383)","(2.25, 2.58, 2.570126582278481)","(3.4, 4.1, 4.016695652173913)","(14.0, 18.5, 18.045081967213115)","(71.0, 120.0, 113.18181818181819)","(13.0, 18.0, 17.44736842105263)","(101.0, 330.0, 271.6666666666667)"
11-01-2023 16:07:44.098607,"(13.0, 18.0, 17.426470588235293)","(8.0, 10.5, 9.918072289156628)","(26.0, 38.0, 36.93333333333333)","(15.0, 18.0, 17.942622950819672)","(2.25, 2.58, 2.570126582278481)","(3.4, 4.1, 4.025273010920436)","(14.0, 18.5, 18.0375)","(71.0, 120.0, 111.89189189189189)","(13.0, 18.0, 17.485714285714284)","(101.0, 330.0, 271.6666666666667)"
11-01-2023 16:07:45.633785,"(13.0, 17.5, 17.426470588235293)","(8.0, 10.5, 9.918072289156628)","(26.0, 38.0, 36.93333333333333)","(15.0, 18.0, 17.942622950819672)","(2.25, 2.58, 2.572882882882883)","(3.4, 4.1, 4.024447949526814)","(14.0, 18.5, 18.0375)","(71.0, 120.0, 111.89189189189189)","(13.0, 18.0, 17.485714285714284)","(101.0, 330.0, 271.6666666666667)"
11-01-2023 16:07:47.187953,"(13.0, 17.5, 17.426470588235293)","(8.0, 10.5, 9.918072289156628)","(26.0, 38.0, 36.2)","(15.0, 18.0, 17.942622950819672)","(2.25, 2.58, 2.5729411764705885)","(3.4, 4.1, 4.024486571879937)","(14.0, 18.5, 18.0375)","(71.0, 120.0, 111.7948717948718)","(13.0, 18.0, 17.485714285714284)","(101.0, 330.0, 271.6666666666667)"
11-01-2023 16:07:48.689822,"(13.0, 17.5, 17.426470588235293)","(8.0, 10.5, 9.918072289156628)","(26.0, 38.0, 36.666666666666664)","(15.0, 18.0, 17.942622950819672)","(2.25, 2.58, 2.5729411764705885)","(3.4, 4.1, 4.0270606531881805)","(14.0, 18.5, 17.90909090909091)","(71.0, 120.0, 111.7948717948718)","(13.0, 18.0, 17.485714285714284)","(101.0, 330.0, 271.6666666666667)"
11-01-2023 16:07:50.124501,"(13.0, 17.5, 17.424242424242426)","(8.0, 10.5, 9.951136363636364)","(26.0, 38.0, 36.666666666666664)","(15.0, 18.0, 17.942622950819672)","(2.25, 2.58, 2.5747826086956525)","(3.4, 4.1, 4.02178517397882)","(14.0, 18.0, 17.90909090909091)","(71.0, 120.0, 111.7948717948718)","(13.0, 18.0, 17.485714285714284)","(101.0, 330.0, 271.6666666666667)"
11-01-2023 16:07:51.615779,"(13.0, 17.5, 17.424242424242426)","(8.0, 10.5, 9.951136363636364)","(26.0, 38.0, 36.526315789473685)","(15.0, 18.0, 17.942622950819672)","(2.25, 2.58, 2.574264705882353)","(3.4, 4.1, 4.02178517397882)","(14.0, 18.0, 17.90909090909091)","(71.0, 120.0, 111.7948717948718)","(13.0, 18.0, 17.540983606557376)","(101.0, 330.0, 271.6666666666667)"
11-01-2023 16:07:53.011066,"(13.0, 17.5, 17.424242424242426)","(8.0, 10.5, 9.949438202247192)","(26.0, 38.0, 36.526315789473685)","(15.0, 18.0, 17.804195804195803)","(2.25, 2.58, 2.574439024390244)","(3.4, 4.1, 4.0216666666666665)","(14.0, 18.0, 17.62142857142857)","(71.0, 120.0, 111.7948717948718)","(13.0, 18.0, 17.540983606557376)","(101.0, 330.0, 271.6666666666667)"
11-01-2023 16:07:54.475309,"(13.0, 17.5, 17.424242424242426)","(8.0, 10.5, 9.949438202247192)","(26.0, 38.0, 36.526315789473685)","(15.0, 18.0, 17.784615384615385)","(2.25, 2.58, 2.5938536585365854)","(3.4, 4.1, 4.053658536585366)","(14.0, 18.0, 17.59826589595376)","(71.0, 120.0, 111.7948717948718)","(13.0, 18.0, 17.47142857142857)","(101.0, 330.0, 271.6666666666667)"
11-01-2023 16:07:55.959500,"(13.0, 17.5, 17.424242424242426)","(8.0, 10.5, 9.949438202247192)","(26.0, 38.0, 36.526315789473685)","(15.0, 18.0, 17.610778443113773)","(2.25, 2.6, 2.5938536585365854)","(3.4, 4.1, 4.0527999999999995)","(14.0, 18.0, 17.59826589595376)","(71.0, 120.0, 111.7948717948718)","(13.0, 18.0, 17.47142857142857)","(101.0, 330.0, 271.6666666666667)"
11-01-2023 16:07:57.458478,"(13.0, 17.5, 16.41176470588235)","(8.0, 10.5, 9.949438202247192)","(26.0, 38.0, 35.55555555555556)","(15.0, 18.0, 17.366906474820144)","(2.25, 2.6, 2.5964705882352943)","(3.4, 4.1, 4.054661016949153)","(14.0, 18.0, 17.765625)","(71.0, 120.0, 111.7948717948718)","(13.0, 18.0, 17.47826086956522)","(101.0, 330.0, 271.6666666666667)"
11-01-2023 16:07:58.896552,"(13.0, 17.0, 16.310344827586206)","(8.0, 10.5, 10.035955056179775)","(26.0, 38.0, 36.30769230769231)","(15.0, 17.5, 17.207070707070706)","(2.25, 2.6, 2.597487922705314)","(3.4, 4.1, 4.005857740585774)","(14.0, 18.0, 17.880434782608695)","(71.0, 120.0, 111.7948717948718)","(13.0, 18.0, 17.492537313432837)","(101.0, 330.0, 271.6666666666667)"
11-01-2023 16:08:00.294767,"(13.0, 17.0, 16.310344827586206)","(8.0, 10.5, 10.046153846153846)","(26.0, 38.0, 36.30769230769231)","(15.0, 17.5, 17.207070707070706)","(2.25, 2.6, 2.5992)","(3.4, 4.1, 3.9799212598425195)","(14.0, 18.0, 17.880434782608695)","(71.0, 120.0, 111.7948717948718)","(13.0, 18.0, 17.492537313432837)","(101.0, 330.0, 271.6666666666667)"
11-01-2023 16:08:01.644668,"(13.0, 17.0, 16.310344827586206)","(8.0, 10.5, 10.057352941176472)","(26.0, 38.0, 36.0)","(15.0, 17.5, 17.05223880597015)","(2.25, 2.6, 2.5993333333333335)","(3.4, 4.0, 4.0007874015748035)","(14.0, 18.0, 17.916666666666668)","(71.0, 120.0, 111.84210526315789)","(13.0, 18.0, 17.62264150943396)","(101.0, 330.0, 280.0)"
11-01-2023 16:08:03.023368,"(13.0, 16.5, 16.01923076923077)","(8.0, 10.5, 10.183823529411764)","(26.0, 38.0, 36.0)","(15.0, 17.5, 17.05223880597015)","(2.25, 2.6, 2.5930337078651684)","(3.4, 4.1, 4.0079847908745245)","(14.0, 18.0, 17.897727272727273)","(71.0, 120.0, 112.0)","(13.0, 18.0, 17.62264150943396)","(101.0, 330.0, 343.33333333333337)"
11-01-2023 16:08:04.248094,"(13.0, 16.5, 15.99090909090909)","(8.0, 10.5, 10.183823529411764)","(26.0, 38.0, 36.0)","(15.0, 17.5, 17.294520547945204)","(2.25, 2.6, 2.5930337078651684)","(3.4, 4.1, 4.002811244979919)","(14.0, 18.0, 17.908163265306122)","(71.0, 120.0, 112.0)","(13.0, 18.0, 17.655172413793103)","(101.0, 360.0, 343.33333333333337)"
11-01-2023 16:08:05.601947,"(13.0, 16.5, 16.055555555555557)","(8.0, 10.5, 10.23015873015873)","(26.0, 38.0, 36.0)","(15.0, 17.5, 17.265625)","(2.25, 2.6, 2.5930337078651684)","(3.4, 4.1, 3.9942528735632186)","(14.0, 18.0, 17.908163265306122)","(71.0, 120.0, 112.05128205128204)","(13.0, 18.0, 17.655172413793103)","(101.0, 360.0, 338.57142857142856)"
11-01-2023 16:08:07.014687,"(13.0, 16.5, 16.00632911392405)","(8.0, 10.5, 10.206896551724139)","(26.0, 38.0, 36.0)","(15.0, 17.5, 17.265625)","(2.25, 2.6, 2.605730994152047)","(3.4, 4.0, 3.9929577464788735)","(14.0, 18.0, 17.908163265306122)","(71.0, 120.0, 112.05128205128204)","(13.0, 18.0, 17.649122807017545)","(101.0, 370.0, 338.57142857142856)"
11-01-2023 16:08:08.420174,"(13.0, 16.5, 13.538461538461538)","(8.0, 10.5, 10.92361111111111)","(26.0, 38.0, 49.0)","(15.0, 17.5, 16.26530612244898)","(2.25, 2.62, 2.6366101694915254)","(3.4, 4.0, 3.969055944055944)","(14.0, 18.0, 18.096)","(71.0, 120.0, 142.5)","(13.0, 18.0, 18.94736842105263)","(101.0, 370.0, 351.66666666666663)"
11-01-2023 16:08:09.941339,"(13.0, 14.0, 14.22340425531915)","(8.0, 11.0, 10.986486486486486)","(26.0, 50.0, 45.333333333333336)","(15.0, 17.0, 16.75)","(2.25, 2.64, 2.6282352941176472)","(3.4, 4.0, 3.9548565121412804)","(14.0, 19.0, 18.10909090909091)","(71.0, 150.0, 138.57142857142858)","(13.0, 19.0, 18.952380952380953)","(101.0, 370.0, 351.66666666666663)"
11-01-2023 16:08:11.336552,"(13.0, 14.5, 14.208333333333334)","(8.0, 11.0, 10.830275229357799)","(26.0, 46.0, 42.666666666666664)","(15.0, 17.0, 16.923076923076923)","(2.25, 2.64, 2.612033195020747)","(3.4, 4.0, 3.958349705304519)","(14.0, 19.0, 18.10909090909091)","(71.0, 150.0, 144.375)","(13.0, 19.0, 18.05)","(101.0, 370.0, 351.66666666666663)"
11-01-2023 16:08:12.785967,"(13.0, 14.5, 14.208333333333334)","(8.0, 11.0, 10.86046511627907)","(26.0, 44.0, 41.714285714285715)","(15.0, 17.0, 16.63157894736842)","(2.25, 2.62, 2.6331034482758624)","(3.4, 4.0, 3.9585227272727272)","(14.0, 19.0, 18.24)","(71.0, 150.0, 144.375)","(13.0, 18.5, 17.86842105263158)","(101.0, 370.0, 351.66666666666663)"
11-01-2023 16:08:14.059057,"(13.0, 14.5, 14.235849056603774)","(8.0, 11.0, 10.922727272727272)","(26.0, 42.0, 41.733333333333334)","(15.0, 17.0, 15.67741935483871)","(2.25, 2.64, 2.6039449541284405)","(3.4, 4.0, 3.97514450867052)","(14.0, 18.5, 18.296875)","(71.0, 150.0, 133.92857142857142)","(13.0, 18.0, 17.86842105263158)","(101.0, 370.0, 351.66666666666663)"
11-01-2023 16:08:15.327193,"(13.0, 14.5, 13.950704225352112)","(8.0, 11.0, 10.942857142857143)","(26.0, 42.0, 41.733333333333334)","(15.0, 17.0, 15.8)","(2.25, 2.62, 2.6039449541284405)","(3.4, 4.0, 3.9775316455696204)","(14.0, 18.5, 18.296875)","(71.0, 150.0, 133.92857142857142)","(13.0, 18.0, 17.86842105263158)","(101.0, 370.0, 351.66666666666663)"
11-01-2023 16:08:16.557890,"(13.0, 14.5, 13.976510067114093)","(8.0, 11.0, 11.015384615384615)","(26.0, 42.0, 41.76470588235294)","(15.0, 16.5, 15.547619047619047)","(2.25, 2.62, 2.607107438016529)","(3.4, 4.0, 3.978618421052632)","(14.0, 18.5, 18.24)","(71.0, 150.0, 133.92857142857142)","(13.0, 18.0, 17.88372093023256)","(101.0, 370.0, 354.2857142857143)"
11-01-2023 16:08:17.781671,"(13.0, 14.5, 13.950704225352112)","(8.0, 11.5, 11.072727272727272)","(26.0, 42.0, 41.76470588235294)","(15.0, 16.5, 15.157142857142857)","(2.25, 2.62, 2.6080459770114945)","(3.4, 4.0, 3.9633956386292835)","(14.0, 18.5, 18.24)","(71.0, 150.0, 134.21052631578948)","(13.0, 18.0, 17.88372093023256)","(101.0, 370.0, 354.2857142857143)"
11-01-2023 16:08:19.073182,"(13.0, 14.5, 14.003597122302159)","(8.0, 11.5, 11.072727272727272)","(26.0, 42.0, 41.76470588235294)","(15.0, 15.5, 15.11111111111111)","(2.25, 2.62, 2.6079699248120303)","(3.4, 4.0, 3.9633956386292835)","(14.0, 18.5, 17.9125)","(71.0, 150.0, 134.21052631578948)","(13.0, 18.0, 18.09090909090909)","(101.0, 370.0, 354.2857142857143)"
11-01-2023 16:08:20.316909,"(13.0, 14.5, 13.923076923076923)","(8.0, 11.5, 11.16891891891892)","(26.0, 42.0, 41.82608695652174)","(15.0, 15.5, 15.139705882352942)","(2.25, 2.62, 2.637543859649123)","(3.4, 4.0, 3.9717105263157895)","(14.0, 18.0, 17.95744680851064)","(71.0, 150.0, 135.71428571428572)","(13.0, 18.5, 18.204918032786885)","(101.0, 370.0, 354.2857142857143)"
11-01-2023 16:08:21.586175,"(13.0, 14.0, 13.923076923076923)","(8.0, 11.5, 11.262135922330097)","(26.0, 42.0, 38.44705882352941)","(15.0, 15.5, 15.370967741935484)","(2.25, 2.64, 2.637543859649123)","(3.4, 4.0, 3.9717105263157895)","(14.0, 18.0, 17.95744680851064)","(71.0, 150.0, 135.71428571428572)","(13.0, 18.5, 18.178571428571427)","(101.0, 370.0, 354.2857142857143)"
11-01-2023 16:08:22.858357,"(13.0, 14.0, 13.923076923076923)","(8.0, 11.5, 11.262135922330097)","(26.0, 40.0, 38.16438356164384)","(15.0, 15.5, 15.343283582089553)","(2.25, 2.64, 2.6494054054054055)","(3.4, 4.0, 3.971498371335505)","(14.0, 18.0, 17.925925925925927)","(71.0, 150.0, 135.71428571428572)","(13.0, 18.5, 18.166666666666668)","(101.0, 370.0, 354.2857142857143)"
11-01-2023 16:08:24.194713,"(13.0, 14.0, 13.918032786885245)","(8.0, 11.5, 11.154411764705882)","(26.0, 40.0, 38.16438356164384)","(15.0, 16.0, 15.431034482758621)","(2.25, 2.66, 2.6453125)","(3.4, 4.0, 3.9715686274509805)","(14.0, 18.0, 17.925925925925927)","(71.0, 150.0, 136.66666666666666)","(13.0, 18.5, 18.104166666666668)","(101.0, 370.0, 354.2857142857143)"
11-01-2023 16:08:25.493702,"(13.0, 14.0, 13.918032786885245)","(8.0, 11.5, 11.048076923076923)","(26.0, 40.0, 38.05)","(14.0, 15.5, 15.339506172839506)","(2.25, 2.66, 2.6503225806451614)","(3.4, 4.0, 3.9775)","(14.0, 18.0, 17.90277777777778)","(71.0, 150.0, 139.52380952380952)","(13.0, 18.5, 18.235294117647058)","(101.0, 370.0, 328.57142857142856)"
11-01-2023 16:08:26.744840,"(13.0, 14.5, 13.901574803149606)","(8.0, 11.0, 10.875)","(26.0, 40.0, 38.05)","(14.0, 15.5, 15.339506172839506)","(2.25, 2.66, 2.656204379562044)","(3.4, 4.0, 3.993137254901961)","(14.0, 18.5, 17.886666666666667)","(71.0, 150.0, 133.88888888888889)","(13.0, 18.5, 18.129032258064516)","(101.0, 340.0, 328.57142857142856)"
11-01-2023 16:08:28.005630,"(13.0, 14.5, 13.95890410958904)","(8.0, 11.0, 10.875)","(26.0, 40.0, 38.05)","(14.0, 15.5, 15.255555555555556)","(2.25, 2.66, 2.656204379562044)","(3.4, 4.0, 3.982673267326733)","(14.0, 18.5, 17.90277777777778)","(71.0, 140.0, 133.88888888888889)","(13.0, 18.5, 18.129032258064516)","(101.0, 340.0, 328.57142857142856)"
11-01-2023 16:08:29.235633,"(13.0, 14.5, 13.5)","(8.0, 11.0, 10.980519480519481)","(26.0, 40.0, 38.05)","(14.0, 15.5, 15.08)","(2.25, 2.66, 2.656)","(3.4, 4.0, 3.987323943661972)","(14.0, 18.5, 18.022727272727273)","(71.0, 140.0, 134.375)","(13.0, 18.5, 18.176470588235293)","(101.0, 340.0, 328.57142857142856)"
11-01-2023 16:08:30.468192,"(13.0, 13.5, 13.258741258741258)","(8.0, 11.0, 10.755172413793103)","(26.0, 40.0, 38.05)","(14.0, 15.5, 15.043478260869565)","(2.25, 2.66, 2.6576744186046515)","(3.4, 4.0, 3.9866995073891625)","(14.0, 18.5, 17.833333333333332)","(71.0, 140.0, 134.375)","(13.0, 18.5, 18.15625)","(101.0, 340.0, 305.0)"
