,Stings To Burn,Aston Bier,Erupting Avatar,Liberty Royal,Our Boy Ziggy,Delta Storm,All Inn Scooby,Jax Flash
08-12-2022 12:51:51.084832,"(6.0, 12.0, 6.833333333333333)","(8.0, 22.0, 20.325)","(8.5, 16.0, 13.035294117647059)","(8.0, 16.5, 10.41)","(5.0, 8.0, 6.545454545454545)","(6.0, 10.5, 9.947058823529412)","(4.2, 6.0, 5.75)","(5.0, 11.5, 10.152631578947368)"
08-12-2022 12:51:52.649321,"(6.0, 12.0, 6.833333333333333)","(8.0, 22.0, 20.325)","(8.5, 16.0, 13.035294117647059)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 7.371428571428571)","(6.0, 10.5, 7.433333333333334)","(4.2, 6.0, 5.75)","(5.0, 11.5, 10.152631578947368)"
08-12-2022 12:51:54.099319,"(6.0, 12.0, 6.833333333333333)","(8.0, 22.0, 20.325)","(8.5, 16.0, 13.035294117647059)","(8.0, 16.5, 11.923076923076923)","(5.0, 7.8, 7.371428571428571)","(6.0, 10.5, 7.433333333333334)","(4.2, 6.0, 5.75)","(5.0, 11.5, 10.152631578947368)"
08-12-2022 12:51:55.577970,"(6.0, 12.0, 6.833333333333333)","(8.0, 22.0, 20.325)","(8.5, 16.0, 14.383333333333333)","(8.0, 16.5, 11.923076923076923)","(5.0, 7.8, 7.371428571428571)","(6.0, 10.5, 7.266666666666667)","(4.2, 6.0, 5.75)","(5.0, 11.5, 10.152631578947368)"
08-12-2022 12:51:57.094350,"(6.0, 12.0, 6.833333333333333)","(8.0, 22.0, 20.325)","(8.5, 15.5, 13.61)","(8.0, 16.5, 11.923076923076923)","(5.0, 7.8, 7.371428571428571)","(6.0, 10.0, 7.266666666666667)","(4.2, 6.0, 5.133333333333333)","(5.0, 11.5, 7.957142857142857)"
08-12-2022 12:51:58.548874,"(6.0, 12.0, 6.833333333333333)","(8.0, 22.0, 20.142857142857142)","(8.5, 15.5, 13.61)","(8.0, 16.5, 11.923076923076923)","(5.0, 7.8, 7.371428571428571)","(6.0, 10.0, 7.266666666666667)","(4.2, 6.2, 4.949999999999999)","(5.0, 11.5, 7.957142857142857)"
08-12-2022 12:52:00.004159,"(6.0, 12.0, 6.833333333333333)","(8.0, 22.0, 20.142857142857142)","(8.5, 15.5, 13.61)","(8.0, 16.5, 11.923076923076923)","(5.0, 7.8, 7.371428571428571)","(6.0, 10.0, 7.266666666666667)","(4.2, 6.0, 4.949999999999999)","(5.0, 11.5, 7.957142857142857)"
08-12-2022 12:52:01.387771,"(6.0, 12.0, 6.833333333333333)","(8.0, 22.0, 20.142857142857142)","(8.5, 15.5, 13.61)","(8.0, 16.5, 11.923076923076923)","(5.0, 7.8, 7.371428571428571)","(6.0, 10.0, 7.266666666666667)","(4.2, 6.0, 4.949999999999999)","(5.0, 11.5, 7.957142857142857)"
08-12-2022 12:52:02.792920,"(6.0, 12.0, 6.833333333333333)","(8.0, 22.0, 20.142857142857142)","(8.5, 15.5, 13.61)","(8.0, 16.5, 11.923076923076923)","(5.0, 7.8, 7.371428571428571)","(6.0, 10.0, 7.266666666666667)","(4.2, 6.0, 4.99)","(5.0, 11.5, 7.5)"
08-12-2022 12:52:04.234834,"(6.0, 12.0, 6.833333333333333)","(8.0, 22.0, 20.96666666666667)","(8.5, 15.5, 13.61)","(8.0, 16.5, 11.923076923076923)","(5.0, 7.8, 7.371428571428571)","(6.0, 10.0, 7.266666666666667)","(4.2, 5.9, 4.99)","(5.0, 11.5, 9.873333333333333)"
08-12-2022 12:52:05.660730,"(6.0, 12.0, 6.833333333333333)","(8.0, 22.0, 20.62222222222222)","(8.5, 15.5, 13.61)","(8.0, 16.5, 11.923076923076923)","(5.0, 7.8, 7.371428571428571)","(6.0, 10.0, 7.266666666666667)","(4.2, 5.9, 4.99)","(5.0, 11.5, 9.873333333333333)"
08-12-2022 12:52:07.027992,"(6.0, 12.0, 6.833333333333333)","(8.0, 22.0, 20.62222222222222)","(8.5, 15.5, 13.61)","(8.0, 16.5, 11.923076923076923)","(5.0, 7.8, 7.371428571428571)","(6.0, 10.0, 7.266666666666667)","(4.2, 5.9, 4.99)","(5.0, 11.5, 9.873333333333333)"
08-12-2022 12:52:08.866020,"(6.0, 12.0, 6.916666666666667)","(8.0, 22.0, 20.62222222222222)","(8.5, 15.5, 13.61)","(8.0, 16.5, 11.923076923076923)","(5.0, 7.8, 7.371428571428571)","(6.0, 10.0, 7.266666666666667)","(4.2, 5.9, 4.99)","(5.0, 11.5, 9.59375)"
08-12-2022 12:52:10.589119,"(6.0, 12.0, 7.642857142857143)","(8.0, 22.0, 20.666666666666664)","(8.5, 15.5, 12.45)","(8.0, 16.5, 11.923076923076923)","(5.0, 7.8, 7.371428571428571)","(6.0, 10.0, 8.36)","(4.2, 5.9, 4.99)","(5.0, 11.5, 9.59375)"
08-12-2022 12:52:12.059721,"(6.0, 12.0, 7.642857142857143)","(8.0, 22.0, 20.666666666666664)","(8.5, 15.5, 12.45)","(8.0, 16.5, 11.923076923076923)","(5.0, 7.8, 7.371428571428571)","(6.0, 10.0, 7.714285714285714)","(4.2, 5.9, 4.99)","(5.0, 11.5, 9.23076923076923)"
08-12-2022 12:52:13.961168,"(6.0, 12.0, 7.73)","(8.0, 22.0, 20.666666666666664)","(8.5, 15.5, 12.45)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.0, 7.714285714285714)","(4.2, 5.9, 4.99)","(5.0, 11.5, 8.0)"
08-12-2022 12:52:15.412780,"(6.0, 12.0, 7.876470588235295)","(8.0, 22.0, 20.666666666666664)","(8.5, 15.5, 12.45)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.0, 7.714285714285714)","(4.2, 5.9, 4.99)","(5.0, 11.5, 9.777777777777779)"
08-12-2022 12:52:16.867614,"(6.0, 11.5, 7.876470588235295)","(8.0, 22.0, 20.666666666666664)","(8.5, 15.5, 12.55)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.0, 7.714285714285714)","(4.2, 5.9, 4.99)","(5.0, 11.5, 9.95)"
08-12-2022 12:52:18.272939,"(6.0, 11.5, 7.876470588235295)","(8.0, 22.0, 20.666666666666664)","(8.5, 15.5, 12.65)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.0, 7.714285714285714)","(4.2, 5.9, 4.99)","(5.0, 11.5, 9.59375)"
08-12-2022 12:52:19.661608,"(6.0, 11.5, 7.876470588235295)","(8.0, 22.0, 20.666666666666664)","(8.5, 15.5, 12.65)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.0, 7.714285714285714)","(4.2, 5.9, 4.99)","(5.0, 11.5, 7.8125)"
08-12-2022 12:52:20.992810,"(6.0, 11.5, 7.876470588235295)","(8.5, 22.0, 19.9)","(8.5, 15.5, 12.65)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.0, 7.714285714285714)","(4.0, 5.9, 4.8999999999999995)","(5.0, 11.5, 9.26923076923077)"
08-12-2022 12:52:22.344112,"(6.0, 11.5, 9.633333333333333)","(8.5, 22.0, 19.9)","(8.5, 15.5, 12.65)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.0, 8.618181818181817)","(4.0, 5.8, 4.8999999999999995)","(5.0, 11.5, 9.23076923076923)"
08-12-2022 12:52:23.761446,"(6.0, 12.0, 9.966666666666667)","(8.5, 22.0, 19.9)","(8.5, 15.5, 12.65)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.0, 8.56)","(4.0, 5.8, 4.8999999999999995)","(5.0, 11.5, 7.875)"
08-12-2022 12:52:25.114380,"(6.0, 12.0, 9.56)","(8.5, 22.0, 19.9)","(8.5, 15.5, 12.65)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.0, 8.56)","(4.0, 5.8, 4.8999999999999995)","(5.0, 11.5, 7.875)"
08-12-2022 12:52:26.513439,"(6.0, 12.0, 8.052941176470588)","(8.5, 22.0, 19.9)","(8.5, 15.5, 12.65)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.0, 8.48)","(4.0, 5.8, 4.8999999999999995)","(5.0, 11.5, 7.75)"
08-12-2022 12:52:28.658643,"(6.0, 12.0, 8.052941176470588)","(8.5, 22.0, 19.9)","(8.5, 15.5, 12.65)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.0, 7.828571428571429)","(4.0, 5.8, 4.8999999999999995)","(5.0, 11.5, 7.875)"
08-12-2022 12:52:30.319813,"(6.0, 12.0, 8.052941176470588)","(8.5, 22.0, 19.9)","(8.5, 15.5, 12.65)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.0, 7.828571428571429)","(4.0, 5.8, 4.8999999999999995)","(5.0, 11.5, 9.23076923076923)"
08-12-2022 12:52:32.760926,"(6.0, 12.0, 9.26)","(8.5, 22.0, 19.9)","(8.5, 15.5, 12.65)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.0, 7.828571428571429)","(4.0, 6.0, 5.02)","(5.0, 11.5, 9.307692307692307)"
08-12-2022 12:52:35.285649,"(6.0, 11.5, 8.954545454545455)","(8.5, 22.0, 19.9)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.0, 8.857142857142858)","(4.0, 6.0, 5.02)","(5.0, 11.5, 8.0)"
08-12-2022 12:52:37.371933,"(6.0, 11.5, 8.954545454545455)","(8.5, 22.0, 19.9)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.0, 8.863636363636363)","(4.0, 6.0, 5.02)","(5.0, 11.5, 9.23076923076923)"
08-12-2022 12:52:38.894077,"(6.0, 11.5, 8.954545454545455)","(8.5, 22.0, 19.9)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.863636363636363)","(4.0, 6.0, 5.02)","(5.0, 11.5, 9.23076923076923)"
08-12-2022 12:52:40.324928,"(6.0, 11.5, 8.954545454545455)","(8.5, 22.0, 19.9)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 6.0, 5.02)","(5.0, 11.5, 9.973684210526315)"
08-12-2022 12:52:41.746042,"(6.0, 11.5, 8.954545454545455)","(8.5, 22.0, 19.9)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.157142857142857)","(4.0, 6.0, 5.02)","(5.0, 11.5, 9.973684210526315)"
08-12-2022 12:52:43.229872,"(6.0, 11.5, 8.954545454545455)","(8.5, 22.0, 20.333333333333336)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.157142857142857)","(4.0, 6.0, 5.02)","(5.0, 11.5, 9.973684210526315)"
08-12-2022 12:52:44.676928,"(6.0, 11.5, 8.954545454545455)","(8.5, 22.0, 19.625)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.863636363636363)","(4.0, 6.0, 5.02)","(5.0, 11.5, 9.973684210526315)"
08-12-2022 12:52:46.144968,"(6.0, 11.5, 8.954545454545455)","(8.5, 22.0, 19.625)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 6.0, 5.02)","(5.0, 11.5, 9.973684210526315)"
08-12-2022 12:52:47.609611,"(6.0, 11.5, 7.5)","(8.5, 22.0, 19.625)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 6.0, 5.02)","(5.0, 11.5, 9.973684210526315)"
08-12-2022 12:52:49.048260,"(6.0, 11.5, 7.5)","(8.5, 22.0, 19.625)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.863636363636363)","(4.0, 6.0, 5.02)","(5.0, 11.5, 9.973684210526315)"
08-12-2022 12:52:50.465515,"(6.0, 11.5, 7.5)","(8.5, 22.0, 19.625)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.863636363636363)","(4.0, 6.0, 5.02)","(5.0, 11.5, 9.973684210526315)"
08-12-2022 12:52:51.899568,"(6.0, 11.5, 7.5)","(8.5, 22.0, 19.625)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 11.923076923076923)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.863636363636363)","(4.0, 6.0, 4.925)","(5.0, 11.5, 9.973684210526315)"
08-12-2022 12:52:53.379232,"(6.0, 11.5, 7.5)","(8.5, 22.0, 19.625)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 8.7125)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.863636363636363)","(4.0, 5.9, 4.925)","(5.0, 11.5, 9.973684210526315)"
08-12-2022 12:52:54.771119,"(6.0, 11.5, 7.5)","(8.5, 22.0, 19.625)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 8.7125)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 5.9, 4.925)","(5.0, 11.5, 9.973684210526315)"
08-12-2022 12:52:56.161158,"(6.0, 11.5, 7.5)","(8.5, 22.0, 20.8125)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 8.7125)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.863636363636363)","(4.0, 5.9, 4.85)","(5.0, 11.5, 9.973684210526315)"
08-12-2022 12:52:57.545079,"(6.0, 11.5, 7.5)","(8.5, 22.0, 19.625)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 11.308333333333334)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.863636363636363)","(4.0, 5.9, 4.85)","(5.0, 11.5, 9.973684210526315)"
08-12-2022 12:52:58.914947,"(6.0, 11.5, 7.5)","(8.5, 22.0, 19.625)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 10.41)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.66)","(4.0, 5.9, 4.85)","(5.0, 11.5, 7.875)"
08-12-2022 12:53:00.256908,"(6.0, 11.5, 7.5)","(8.5, 22.0, 19.625)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 10.41)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 5.9, 4.85)","(5.0, 11.5, 7.571428571428571)"
08-12-2022 12:53:01.574760,"(6.0, 11.5, 7.5)","(8.5, 22.0, 17.75)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 10.41)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 5.9, 4.85)","(5.0, 11.5, 7.571428571428571)"
08-12-2022 12:53:02.864389,"(6.0, 11.5, 7.5)","(8.5, 23.0, 17.75)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 10.41)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 5.9, 4.925)","(5.0, 11.5, 7.571428571428571)"
08-12-2022 12:53:04.231811,"(6.0, 11.5, 7.5)","(8.5, 23.0, 17.75)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 10.41)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.66)","(4.0, 6.2, 4.95)","(5.0, 11.5, 7.571428571428571)"
08-12-2022 12:53:05.620009,"(6.0, 11.5, 7.5)","(8.5, 23.0, 17.75)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 10.41)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 6.0, 4.95)","(5.0, 11.5, 7.571428571428571)"
08-12-2022 12:53:06.999972,"(6.0, 11.5, 7.5)","(8.5, 23.0, 18.0)","(8.5, 15.5, 13.600000000000001)","(8.0, 16.5, 10.41)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.863636363636363)","(4.0, 6.0, 4.95)","(5.0, 11.5, 7.571428571428571)"
08-12-2022 12:53:08.388298,"(6.0, 11.5, 7.5)","(8.5, 23.0, 18.25)","(8.5, 15.5, 14.075)","(8.0, 16.5, 11.528571428571428)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 6.0, 4.95)","(5.0, 11.5, 7.571428571428571)"
08-12-2022 12:53:09.778526,"(6.0, 11.5, 7.5)","(8.5, 23.0, 18.25)","(8.5, 15.5, 14.011111111111111)","(8.0, 16.5, 12.05)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 6.0, 4.95)","(5.0, 11.5, 7.571428571428571)"
08-12-2022 12:53:11.150584,"(6.0, 11.5, 7.5)","(8.5, 23.0, 18.25)","(8.5, 15.5, 14.281818181818181)","(8.0, 16.5, 12.05)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 6.0, 4.95)","(5.0, 11.5, 7.571428571428571)"
08-12-2022 12:53:12.618721,"(6.0, 11.5, 7.5)","(8.5, 23.0, 18.25)","(8.5, 15.5, 14.281818181818181)","(8.0, 16.5, 12.05)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.863636363636363)","(4.0, 6.0, 4.95)","(5.0, 11.5, 7.571428571428571)"
08-12-2022 12:53:14.019119,"(6.0, 11.5, 7.5)","(8.5, 23.0, 18.25)","(8.5, 15.5, 14.281818181818181)","(8.0, 16.5, 12.05)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.863636363636363)","(4.0, 6.0, 4.95)","(5.0, 11.5, 7.571428571428571)"
08-12-2022 12:53:15.459458,"(6.0, 11.5, 7.5)","(8.5, 23.0, 18.25)","(8.5, 15.5, 14.281818181818181)","(8.0, 16.5, 12.05)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.863636363636363)","(4.0, 6.0, 4.95)","(5.0, 11.5, 7.571428571428571)"
08-12-2022 12:53:16.850922,"(6.0, 11.5, 7.5)","(8.5, 23.0, 18.25)","(8.5, 15.5, 14.281818181818181)","(8.0, 16.5, 12.05)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 6.0, 4.95)","(5.0, 11.5, 7.571428571428571)"
08-12-2022 12:53:18.484049,"(6.0, 11.5, 6.647058823529412)","(8.5, 23.0, 18.25)","(8.5, 15.5, 13.825)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 6.0, 4.95)","(5.0, 11.5, 7.714285714285714)"
08-12-2022 12:53:20.086655,"(6.0, 11.5, 6.647058823529412)","(8.5, 23.0, 18.25)","(8.5, 15.5, 13.825)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.863636363636363)","(4.0, 6.0, 4.95)","(5.0, 11.5, 9.375)"
08-12-2022 12:53:21.531188,"(6.0, 11.5, 6.647058823529412)","(8.5, 23.0, 18.25)","(8.5, 15.5, 13.825)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 6.0, 4.95)","(5.0, 11.5, 9.375)"
08-12-2022 12:53:22.917987,"(6.0, 11.5, 6.647058823529412)","(8.5, 23.0, 18.25)","(8.5, 15.5, 13.825)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 6.0, 4.95)","(5.0, 11.5, 9.375)"
08-12-2022 12:53:24.293861,"(6.0, 11.5, 6.647058823529412)","(8.5, 23.0, 18.25)","(8.5, 15.5, 13.825)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 7.433333333333334)","(4.0, 6.0, 4.85)","(5.0, 11.5, 9.375)"
08-12-2022 12:53:25.690526,"(6.0, 11.5, 6.647058823529412)","(8.5, 23.0, 19.875)","(8.5, 15.5, 13.825)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 5.9, 4.8545454545454545)","(5.0, 11.5, 9.375)"
08-12-2022 12:53:27.317639,"(6.0, 11.5, 6.647058823529412)","(8.5, 22.0, 19.875)","(8.5, 15.5, 13.825)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 5.8, 4.8545454545454545)","(5.0, 11.5, 9.375)"
08-12-2022 12:53:28.775762,"(6.0, 11.5, 6.647058823529412)","(8.5, 22.0, 19.875)","(8.5, 15.5, 13.825)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 5.8, 4.8545454545454545)","(5.0, 11.5, 9.375)"
08-12-2022 12:53:30.211067,"(6.0, 11.5, 6.647058823529412)","(8.5, 22.0, 19.875)","(8.5, 15.5, 13.825)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 5.8, 4.8545454545454545)","(5.0, 11.5, 9.375)"
08-12-2022 12:53:31.938817,"(6.0, 11.5, 6.647058823529412)","(8.5, 22.0, 19.875)","(8.5, 15.5, 13.825)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.863636363636363)","(4.0, 5.8, 4.8545454545454545)","(5.0, 11.5, 9.375)"
08-12-2022 12:53:33.374309,"(6.0, 11.5, 6.647058823529412)","(8.5, 22.0, 19.875)","(8.5, 15.5, 13.825)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 5.8, 4.8545454545454545)","(5.0, 11.5, 9.375)"
08-12-2022 12:53:34.880139,"(6.0, 11.5, 6.647058823529412)","(8.5, 22.0, 19.875)","(8.5, 15.5, 14.352941176470587)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.863636363636363)","(4.0, 5.8, 4.8545454545454545)","(5.0, 11.5, 9.375)"
08-12-2022 12:53:36.331585,"(6.0, 11.5, 6.647058823529412)","(8.5, 22.0, 19.875)","(8.5, 15.5, 13.399999999999999)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 5.8, 4.8545454545454545)","(5.0, 11.5, 9.375)"
08-12-2022 12:53:37.731574,"(6.0, 11.5, 6.647058823529412)","(8.5, 22.0, 19.875)","(8.5, 15.5, 13.49)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 5.8, 4.8545454545454545)","(5.0, 11.5, 9.375)"
08-12-2022 12:53:39.082646,"(6.0, 11.5, 6.647058823529412)","(8.5, 22.0, 19.875)","(8.5, 15.5, 13.825)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 5.8, 4.8545454545454545)","(5.0, 11.5, 9.375)"
08-12-2022 12:53:40.516494,"(6.0, 11.5, 6.647058823529412)","(8.5, 22.0, 19.875)","(8.5, 15.5, 13.825)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.863636363636363)","(4.0, 5.8, 4.8545454545454545)","(5.0, 11.5, 9.75)"
08-12-2022 12:53:41.916309,"(6.0, 11.5, 6.647058823529412)","(8.5, 22.0, 19.875)","(8.5, 15.5, 13.825)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 5.8, 4.8545454545454545)","(5.0, 11.5, 9.75)"
08-12-2022 12:53:43.288799,"(6.0, 11.5, 6.647058823529412)","(8.5, 22.0, 19.875)","(8.5, 15.5, 13.825)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.863636363636363)","(4.0, 5.8, 4.8545454545454545)","(5.0, 11.5, 9.75)"
08-12-2022 12:53:44.965446,"(6.0, 11.5, 6.647058823529412)","(8.5, 22.0, 19.875)","(8.5, 15.5, 13.825)","(8.0, 16.5, 9.379999999999999)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 5.7, 4.8)","(5.0, 11.5, 9.75)"
08-12-2022 12:53:46.440242,"(6.0, 11.5, 6.647058823529412)","(8.5, 22.0, 19.875)","(8.5, 15.5, 13.825)","(8.0, 16.5, 12.05)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.863636363636363)","(4.0, 5.7, 4.8)","(5.0, 11.5, 9.75)"
08-12-2022 12:53:47.766548,"(6.0, 11.5, 6.647058823529412)","(8.5, 22.0, 19.875)","(8.5, 15.5, 13.825)","(8.0, 16.5, 15.016666666666666)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 5.7, 4.8)","(5.0, 11.5, 9.75)"
08-12-2022 12:53:48.977131,"(6.0, 11.5, 6.647058823529412)","(8.5, 22.0, 19.875)","(8.5, 15.5, 13.825)","(8.0, 16.5, 12.25)","(5.0, 8.0, 6.4)","(6.0, 10.5, 8.042857142857143)","(4.0, 5.7, 4.8)","(5.0, 11.5, 9.75)"
08-12-2022 12:53:50.283824,"(6.0, 11.0, 9.333333333333334)","(8.5, 22.0, 19.875)","(8.5, 15.5, 12.9)","(8.0, 16.5, 11.541666666666668)","(5.0, 8.0, 6.109090909090909)","(6.0, 10.5, 8.863636363636363)","(4.0, 5.7, 4.8)","(5.0, 11.5, 9.75)"
08-12-2022 12:53:51.578687,"(6.0, 11.0, 9.333333333333334)","(8.5, 22.0, 19.875)","(8.5, 15.5, 11.899999999999999)","(8.0, 16.5, 11.541666666666668)","(5.0, 7.2, 6.109090909090909)","(6.0, 10.5, 8.042857142857143)","(4.0, 5.7, 4.8)","(5.0, 11.5, 9.458333333333334)"
08-12-2022 12:53:52.888789,"(6.0, 11.0, 9.333333333333334)","(8.5, 22.0, 19.875)","(8.5, 15.5, 11.899999999999999)","(8.0, 16.5, 9.237499999999999)","(5.0, 7.2, 6.109090909090909)","(6.0, 10.5, 8.863636363636363)","(4.0, 5.7, 4.8)","(5.0, 11.5, 9.458333333333334)"
08-12-2022 12:53:54.262291,"(6.0, 11.0, 9.333333333333334)","(8.5, 22.0, 19.875)","(8.5, 15.5, 11.899999999999999)","(8.0, 16.5, 9.237499999999999)","(5.0, 7.2, 6.109090909090909)","(6.0, 10.5, 8.863636363636363)","(4.0, 5.7, 4.8)","(5.0, 11.5, 9.458333333333334)"
08-12-2022 12:53:55.438106,"(6.0, 11.0, 9.333333333333334)","(8.5, 22.0, 19.875)","(8.5, 15.5, 11.899999999999999)","(8.0, 16.5, 9.237499999999999)","(5.0, 7.2, 6.109090909090909)","(6.0, 10.5, 8.863636363636363)","(4.0, 5.7, 4.92)","(5.0, 11.5, 9.458333333333334)"
