,Road Home,Blue Jeans Talk,Akimbo,White Like Snow,Black Delight,Five Putt Cal
11-01-2023 21:15:25.048265,"(16.0, 32.0, 26.387096774193548)","(3.8, 5.2, 5.122388059701493)","(51.0, 80.0, 71.66666666666667)","(2.2, 2.72, 2.693684210526316)","(6.5, 10.5, 9.636363636363637)","(3.3, 3.7, 3.5500000000000003)"
11-01-2023 21:15:25.977301,"(16.0, 32.0, 26.387096774193548)","(3.8, 5.2, 5.122388059701493)","(51.0, 80.0, 71.66666666666667)","(2.2, 2.72, 2.693684210526316)","(6.5, 10.5, 9.724137931034482)","(3.3, 3.7, 3.5026315789473688)"
11-01-2023 21:15:26.887046,"(16.0, 32.0, 26.387096774193548)","(3.8, 5.2, 5.122388059701493)","(51.0, 80.0, 71.66666666666667)","(2.2, 2.72, 2.693684210526316)","(6.5, 10.5, 9.724137931034482)","(3.3, 3.7, 3.4954545454545456)"
11-01-2023 21:15:27.816829,"(16.0, 32.0, 26.333333333333332)","(3.8, 5.2, 5.122388059701493)","(51.0, 80.0, 71.66666666666667)","(2.2, 2.72, 2.693684210526316)","(6.5, 10.5, 9.724137931034482)","(3.3, 3.7, 3.4954545454545456)"
11-01-2023 21:15:28.759537,"(16.0, 32.0, 26.333333333333332)","(3.8, 5.2, 5.122388059701493)","(51.0, 80.0, 71.66666666666667)","(2.2, 2.72, 2.693684210526316)","(6.5, 10.5, 9.636363636363637)","(3.3, 3.7, 3.4954545454545456)"
11-01-2023 21:15:29.593741,"(16.0, 32.0, 26.333333333333332)","(3.8, 5.2, 5.122388059701493)","(51.0, 80.0, 71.66666666666667)","(2.2, 2.72, 2.693684210526316)","(6.5, 10.5, 9.636363636363637)","(3.3, 3.7, 3.4954545454545456)"
11-01-2023 21:15:30.477171,"(16.0, 32.0, 26.333333333333332)","(3.8, 5.2, 5.122388059701493)","(51.0, 80.0, 71.66666666666667)","(2.2, 2.72, 2.693684210526316)","(6.5, 10.5, 9.724137931034482)","(3.3, 3.7, 3.4954545454545456)"
11-01-2023 21:15:31.502282,"(16.0, 32.0, 26.333333333333332)","(3.8, 5.2, 5.122388059701493)","(51.0, 80.0, 71.66666666666667)","(2.2, 2.72, 2.6789473684210527)","(6.5, 10.5, 9.724137931034482)","(3.3, 3.7, 3.5388888888888888)"
11-01-2023 21:15:32.495635,"(16.0, 32.0, 26.333333333333332)","(3.8, 5.2, 5.122388059701493)","(51.0, 80.0, 71.66666666666667)","(2.2, 2.7, 2.6789473684210527)","(6.5, 10.5, 9.724137931034482)","(3.3, 3.65, 3.4954545454545456)"
11-01-2023 21:15:33.476370,"(16.0, 32.0, 26.333333333333332)","(3.8, 5.2, 5.122388059701493)","(51.0, 80.0, 72.3076923076923)","(2.2, 2.7, 2.6789473684210527)","(6.5, 10.5, 9.724137931034482)","(3.3, 3.7, 3.49)"
11-01-2023 21:15:34.436838,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 72.3076923076923)","(2.15, 2.7, 2.677777777777778)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.7, 3.49)"
11-01-2023 21:15:35.287629,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 69.0625)","(2.15, 2.7, 2.677777777777778)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.7, 3.4954545454545456)"
11-01-2023 21:15:36.205704,"(17.0, 32.0, 26.333333333333332)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 69.0625)","(2.15, 2.7, 2.677777777777778)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.7, 3.4954545454545456)"
11-01-2023 21:15:37.157528,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 73.4375)","(2.15, 2.7, 2.677777777777778)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.7, 3.4794117647058824)"
11-01-2023 21:15:38.059071,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 64.0909090909091)","(2.15, 2.7, 2.677777777777778)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.7, 3.4794117647058824)"
11-01-2023 21:15:39.017934,"(17.0, 32.0, 26.333333333333332)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 64.0909090909091)","(2.15, 2.68, 2.6633333333333336)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.7, 3.4804878048780488)"
11-01-2023 21:15:39.847224,"(17.0, 32.0, 26.333333333333332)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 64.0909090909091)","(2.15, 2.68, 2.665)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.7, 3.4804878048780488)"
11-01-2023 21:15:40.713762,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 64.0909090909091)","(2.15, 2.68, 2.665)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.7, 3.4804878048780488)"
11-01-2023 21:15:41.682903,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 64.0909090909091)","(2.15, 2.68, 2.665)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.7, 3.46875)"
11-01-2023 21:15:42.590339,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 64.0909090909091)","(2.15, 2.68, 2.668)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.65, 3.46875)"
11-01-2023 21:15:43.519686,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 62.5)","(2.15, 2.68, 2.668)","(7.0, 10.5, 9.6)","(3.3, 3.65, 3.46875)"
11-01-2023 21:15:44.438505,"(17.0, 32.0, 26.375)","(3.9, 5.2, 5.12463768115942)","(51.0, 80.0, 62.5)","(2.15, 2.68, 2.665)","(7.0, 10.5, 9.75)","(3.3, 3.65, 3.456666666666667)"
11-01-2023 21:15:45.321217,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 62.5)","(2.15, 2.68, 2.665)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.65, 3.454054054054054)"
11-01-2023 21:15:46.244035,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 62.5)","(2.15, 2.7, 2.6722222222222225)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.65, 3.454054054054054)"
11-01-2023 21:15:47.203788,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 62.5)","(2.15, 2.7, 2.6750000000000003)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.65, 3.454054054054054)"
11-01-2023 21:15:48.039406,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 62.5)","(2.15, 2.7, 2.6750000000000003)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.65, 3.454054054054054)"
11-01-2023 21:15:49.004638,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 62.5)","(2.15, 2.7, 2.6750000000000003)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.65, 3.4234375)"
11-01-2023 21:15:50.000666,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 72.75862068965517)","(2.15, 2.7, 2.6750000000000003)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.65, 3.448611111111111)"
11-01-2023 21:15:51.009661,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 73.4375)","(2.15, 2.7, 2.66)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.65, 3.4448717948717946)"
11-01-2023 21:15:51.981954,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 73.4375)","(2.15, 2.7, 2.66)","(7.0, 10.5, 9.636363636363637)","(3.3, 3.65, 3.463953488372093)"
11-01-2023 21:15:52.853128,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 62.5)","(2.15, 2.68, 2.6633333333333336)","(7.0, 10.5, 9.636363636363637)","(3.3, 3.65, 3.463953488372093)"
11-01-2023 21:15:53.783206,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.122388059701493)","(51.0, 80.0, 62.5)","(2.15, 2.68, 2.66)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.65, 3.463953488372093)"
11-01-2023 21:15:54.814952,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.123529411764706)","(51.0, 80.0, 62.5)","(2.15, 2.68, 2.66)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.65, 3.4611111111111112)"
11-01-2023 21:15:55.824606,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.123529411764706)","(51.0, 80.0, 62.5)","(2.15, 2.68, 2.66)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.65, 3.4611111111111112)"
11-01-2023 21:15:56.788200,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.123529411764706)","(51.0, 80.0, 62.5)","(2.15, 2.68, 2.66)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.65, 3.4611111111111112)"
11-01-2023 21:15:57.785772,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.123529411764706)","(51.0, 80.0, 75.86206896551724)","(2.15, 2.68, 2.652727272727273)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.65, 3.5324324324324325)"
11-01-2023 21:15:58.634171,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.123529411764706)","(51.0, 80.0, 74.16666666666667)","(2.15, 2.68, 2.6612500000000003)","(7.0, 10.5, 9.724137931034482)","(3.3, 3.65, 3.5324324324324325)"
11-01-2023 21:15:59.625804,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.123529411764706)","(51.0, 80.0, 74.16666666666667)","(2.15, 2.76, 2.7105882352941175)","(7.0, 10.5, 9.636363636363637)","(3.3, 3.65, 3.5324324324324325)"
11-01-2023 21:16:00.566995,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.123529411764706)","(51.0, 80.0, 74.16666666666667)","(2.15, 2.74, 2.724347826086957)","(7.0, 10.5, 9.636363636363637)","(3.3, 3.65, 3.5324324324324325)"
11-01-2023 21:16:01.551363,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.123529411764706)","(51.0, 80.0, 74.16666666666667)","(2.15, 2.74, 2.724347826086957)","(7.0, 10.5, 9.636363636363637)","(3.3, 3.65, 3.5324324324324325)"
11-01-2023 21:16:02.517729,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.123529411764706)","(51.0, 80.0, 72.89473684210526)","(2.15, 2.74, 2.724347826086957)","(7.0, 10.5, 9.636363636363637)","(3.3, 3.65, 3.5324324324324325)"
11-01-2023 21:16:03.454219,"(17.0, 32.0, 26.34285714285714)","(3.9, 5.2, 5.123529411764706)","(51.0, 80.0, 72.89473684210526)","(2.15, 2.74, 2.724347826086957)","(7.0, 10.5, 9.636363636363637)","(3.3, 3.65, 3.5324324324324325)"
11-01-2023 21:16:04.439737,"(17.0, 32.0, 26.34285714285714)","(3.9, 5.2, 5.123529411764706)","(51.0, 80.0, 72.89473684210526)","(2.15, 2.74, 2.724347826086957)","(7.0, 10.5, 9.636363636363637)","(3.3, 3.65, 3.6073529411764707)"
11-01-2023 21:16:05.425968,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.123529411764706)","(51.0, 80.0, 72.89473684210526)","(2.15, 2.74, 2.724347826086957)","(7.0, 10.5, 9.517241379310345)","(3.3, 3.65, 3.515)"
11-01-2023 21:16:06.375874,"(17.0, 32.0, 26.387096774193548)","(3.9, 5.2, 5.123529411764706)","(51.0, 80.0, 72.89473684210526)","(2.15, 2.74, 2.724347826086957)","(7.0, 10.5, 9.517241379310345)","(3.3, 3.65, 3.5173076923076922)"
11-01-2023 21:16:07.275380,"(17.0, 32.0, 26.34285714285714)","(3.9, 5.2, 5.123529411764706)","(51.0, 80.0, 72.89473684210526)","(2.15, 2.76, 2.7360975609756095)","(7.0, 10.5, 9.636363636363637)","(3.3, 3.65, 3.5173076923076922)"
11-01-2023 21:16:08.244141,"(17.0, 32.0, 26.34285714285714)","(3.9, 5.2, 5.123529411764706)","(51.0, 80.0, 72.89473684210526)","(2.15, 2.74, 2.7302702702702706)","(7.0, 10.5, 9.636363636363637)","(3.3, 3.65, 3.5173076923076922)"
11-01-2023 21:16:09.265811,"(19.0, 32.0, 26.34285714285714)","(4.0, 5.2, 5.123529411764706)","(51.0, 80.0, 72.89473684210526)","(2.15, 2.74, 2.7302702702702706)","(7.0, 10.5, 9.636363636363637)","(3.2, 3.65, 3.5173076923076922)"
11-01-2023 21:16:10.285678,"(19.0, 32.0, 26.34285714285714)","(4.0, 5.2, 5.123529411764706)","(51.0, 80.0, 72.89473684210526)","(2.15, 2.74, 2.7302702702702706)","(7.0, 10.5, 9.636363636363637)","(3.2, 3.65, 3.5387096774193547)"
11-01-2023 21:16:11.260171,"(19.0, 32.0, 26.34285714285714)","(4.0, 5.2, 5.1257142857142854)","(51.0, 80.0, 72.89473684210526)","(2.15, 2.74, 2.7302702702702706)","(7.0, 10.5, 9.636363636363637)","(3.2, 3.65, 3.5387096774193547)"
11-01-2023 21:16:12.119056,"(19.0, 32.0, 26.34285714285714)","(4.0, 5.2, 5.1257142857142854)","(51.0, 80.0, 72.89473684210526)","(2.15, 2.74, 2.7302702702702706)","(7.0, 10.5, 9.636363636363637)","(3.2, 3.65, 3.5387096774193547)"
11-01-2023 21:16:13.064824,"(19.0, 32.0, 26.34285714285714)","(4.0, 5.2, 5.1257142857142854)","(51.0, 80.0, 72.89473684210526)","(2.15, 2.74, 2.7271428571428573)","(7.0, 10.5, 9.636363636363637)","(3.2, 3.65, 3.5387096774193547)"
11-01-2023 21:16:14.055426,"(19.0, 32.0, 26.34285714285714)","(4.0, 5.2, 5.1257142857142854)","(51.0, 80.0, 61.25)","(2.15, 2.74, 2.7271428571428573)","(7.0, 10.5, 9.636363636363637)","(3.2, 3.65, 3.5387096774193547)"
11-01-2023 21:16:15.038575,"(19.0, 32.0, 26.34285714285714)","(4.0, 5.2, 5.1257142857142854)","(51.0, 80.0, 61.25)","(2.15, 2.74, 2.7353846153846155)","(7.0, 10.5, 9.636363636363637)","(3.2, 3.65, 3.5387096774193547)"
11-01-2023 21:16:16.001200,"(19.0, 32.0, 26.34285714285714)","(4.0, 5.2, 5.1257142857142854)","(51.0, 80.0, 61.25)","(2.15, 2.74, 2.7353846153846155)","(7.0, 10.5, 9.636363636363637)","(3.2, 3.65, 3.5387096774193547)"
11-01-2023 21:16:16.897934,"(19.0, 32.0, 26.34285714285714)","(4.0, 5.2, 5.1257142857142854)","(51.0, 80.0, 62.0)","(2.15, 2.74, 2.7233333333333336)","(7.0, 10.5, 9.636363636363637)","(3.2, 3.65, 3.5678571428571426)"
11-01-2023 21:16:17.846909,"(19.0, 32.0, 26.34285714285714)","(4.0, 5.2, 5.127777777777778)","(51.0, 80.0, 62.0)","(2.15, 2.66, 2.65375)","(7.0, 10.5, 9.636363636363637)","(3.2, 3.65, 3.5678571428571426)"
11-01-2023 21:16:18.887226,"(19.0, 32.0, 26.34285714285714)","(4.0, 5.2, 5.1257142857142854)","(51.0, 80.0, 62.0)","(2.15, 2.74, 2.7333333333333334)","(7.0, 10.5, 9.517241379310345)","(3.2, 3.65, 3.5678571428571426)"
11-01-2023 21:16:19.843590,"(19.0, 32.0, 26.34285714285714)","(4.0, 5.2, 5.1257142857142854)","(51.0, 80.0, 62.0)","(2.15, 2.74, 2.7333333333333334)","(7.0, 10.5, 9.517241379310345)","(3.2, 3.65, 3.5678571428571426)"
11-01-2023 21:16:20.738241,"(19.0, 32.0, 26.34285714285714)","(4.0, 5.2, 5.1257142857142854)","(51.0, 80.0, 62.0)","(2.15, 2.74, 2.7333333333333334)","(7.0, 10.5, 9.517241379310345)","(3.2, 3.65, 3.5678571428571426)"
11-01-2023 21:16:21.658715,"(19.0, 32.0, 26.34285714285714)","(4.0, 5.2, 5.1257142857142854)","(51.0, 80.0, 62.0)","(2.2, 2.74, 2.7333333333333334)","(7.0, 10.5, 9.375)","(3.2, 3.65, 3.565151515151515)"
11-01-2023 21:16:22.657158,"(19.0, 32.0, 28.162790697674417)","(4.0, 5.2, 5.1306666666666665)","(51.0, 80.0, 67.14285714285714)","(2.2, 2.74, 2.716)","(7.0, 10.5, 9.375)","(3.2, 3.65, 3.565151515151515)"
11-01-2023 21:16:23.583830,"(19.0, 32.0, 28.133333333333333)","(4.0, 5.2, 5.1306666666666665)","(51.0, 80.0, 62.0)","(2.2, 2.74, 2.716)","(7.0, 10.5, 9.375)","(3.2, 3.65, 3.514516129032258)"
11-01-2023 21:16:24.546004,"(19.0, 32.0, 28.133333333333333)","(4.0, 5.2, 5.1306666666666665)","(51.0, 80.0, 62.0)","(2.2, 2.74, 2.716)","(7.0, 10.5, 9.375)","(3.2, 3.65, 3.5173076923076922)"
11-01-2023 21:16:25.388238,"(19.0, 32.0, 28.133333333333333)","(4.0, 5.2, 5.1306666666666665)","(51.0, 80.0, 62.0)","(2.2, 2.74, 2.72421052631579)","(7.0, 10.5, 9.375)","(3.2, 3.65, 3.5173076923076922)"
11-01-2023 21:16:26.363718,"(19.0, 32.0, 27.322580645161292)","(4.0, 5.2, 5.1306666666666665)","(51.0, 80.0, 62.0)","(2.2, 2.74, 2.6733333333333333)","(7.0, 10.5, 9.375)","(3.2, 3.65, 3.5173076923076922)"
11-01-2023 21:16:27.379908,"(19.0, 32.0, 28.08108108108108)","(4.0, 5.2, 5.1306666666666665)","(51.0, 80.0, 62.0)","(2.2, 2.74, 2.6733333333333333)","(7.0, 10.5, 9.375)","(3.2, 3.65, 3.5173076923076922)"
11-01-2023 21:16:28.301970,"(19.0, 32.0, 27.46875)","(4.0, 5.2, 5.1306666666666665)","(51.0, 80.0, 62.0)","(2.2, 2.74, 2.68)","(7.0, 10.5, 9.375)","(3.2, 3.65, 3.5173076923076922)"
11-01-2023 21:16:29.198164,"(19.0, 32.0, 27.46875)","(4.0, 5.2, 5.1306666666666665)","(51.0, 80.0, 62.0)","(2.2, 2.74, 2.68)","(7.0, 10.5, 9.409090909090908)","(3.2, 3.65, 3.5678571428571426)"
11-01-2023 21:16:30.164489,"(19.0, 32.0, 28.08108108108108)","(4.0, 5.2, 5.1306666666666665)","(51.0, 80.0, 62.0)","(2.2, 2.72, 2.67)","(7.0, 10.5, 9.471428571428572)","(3.2, 3.65, 3.5678571428571426)"
11-01-2023 21:16:31.155189,"(19.0, 32.0, 27.46875)","(4.0, 5.2, 5.1306666666666665)","(51.0, 80.0, 62.0)","(2.2, 2.72, 2.67)","(7.0, 10.5, 9.471428571428572)","(3.2, 3.65, 3.5678571428571426)"
11-01-2023 21:16:32.231833,"(19.0, 32.0, 27.46875)","(4.0, 5.2, 5.1257142857142854)","(51.0, 80.0, 61.666666666666664)","(2.2, 2.72, 2.67)","(7.0, 10.5, 9.471428571428572)","(3.2, 3.65, 3.5678571428571426)"
11-01-2023 21:16:33.176590,"(19.0, 32.0, 28.304347826086957)","(4.0, 5.2, 5.1306666666666665)","(51.0, 65.0, 61.666666666666664)","(2.2, 2.72, 2.67)","(7.0, 10.5, 9.576923076923077)","(3.2, 3.65, 3.5678571428571426)"
11-01-2023 21:16:34.096490,"(19.0, 32.0, 28.463414634146343)","(4.0, 5.2, 5.1306666666666665)","(51.0, 65.0, 61.25)","(2.2, 2.72, 2.67)","(7.0, 10.5, 9.576923076923077)","(3.2, 3.65, 3.5678571428571426)"
11-01-2023 21:16:35.100360,"(19.0, 32.0, 28.463414634146343)","(4.0, 5.2, 5.1306666666666665)","(51.0, 65.0, 63.0)","(2.2, 2.72, 2.67)","(7.0, 10.5, 9.471428571428572)","(3.2, 3.65, 3.5678571428571426)"
11-01-2023 21:16:36.111210,"(19.0, 32.0, 28.463414634146343)","(4.0, 5.2, 5.1306666666666665)","(51.0, 65.0, 62.71739130434783)","(2.2, 2.72, 2.7)","(7.0, 10.5, 9.755172413793103)","(3.2, 3.65, 3.5678571428571426)"
11-01-2023 21:16:37.100347,"(19.0, 32.0, 28.463414634146343)","(4.0, 5.2, 5.1306666666666665)","(51.0, 80.0, 75.43478260869566)","(2.2, 2.74, 2.7)","(7.0, 10.5, 9.755172413793103)","(3.2, 3.65, 3.5678571428571426)"
11-01-2023 21:16:38.077478,"(19.0, 32.0, 28.463414634146343)","(4.0, 5.1, 5.085245901639344)","(51.0, 65.0, 63.75)","(2.2, 2.74, 2.716)","(7.0, 10.5, 9.755172413793103)","(3.2, 3.65, 3.5678571428571426)"
11-01-2023 21:16:39.032171,"(19.0, 32.0, 28.463414634146343)","(4.0, 5.1, 5.085245901639344)","(51.0, 65.0, 64.33333333333333)","(2.2, 2.74, 2.716)","(7.0, 10.5, 9.933333333333334)","(3.2, 3.65, 3.5678571428571426)"
11-01-2023 21:16:40.097085,"(19.0, 32.0, 29.825)","(4.0, 5.1, 5.085245901639344)","(51.0, 65.0, 63.72340425531915)","(2.2, 2.74, 2.716)","(7.0, 10.0, 9.933333333333334)","(3.2, 3.65, 3.5678571428571426)"
11-01-2023 21:16:41.122753,"(19.0, 32.0, 30.066666666666666)","(4.0, 5.1, 5.085245901639344)","(51.0, 65.0, 63.72340425531915)","(2.2, 2.74, 2.6714285714285717)","(7.0, 10.0, 9.36)","(3.2, 3.65, 3.5678571428571426)"
11-01-2023 21:16:42.116503,"(19.0, 32.0, 30.076923076923077)","(4.0, 5.1, 5.085245901639344)","(51.0, 65.0, 58.333333333333336)","(2.2, 2.74, 2.6714285714285717)","(7.0, 9.6, 9.339130434782609)","(3.2, 3.65, 3.583333333333333)"
11-01-2023 21:16:43.127164,"(19.0, 32.0, 30.076923076923077)","(4.0, 5.1, 4.875)","(51.0, 65.0, 60.55555555555556)","(2.2, 2.74, 2.7)","(7.0, 10.0, 9.366666666666665)","(3.2, 3.65, 3.496153846153846)"
11-01-2023 21:16:44.111098,"(19.0, 32.0, 30.076923076923077)","(4.0, 5.1, 4.9714285714285715)","(51.0, 65.0, 60.55555555555556)","(2.2, 2.74, 2.7)","(7.0, 10.0, 9.366666666666665)","(3.2, 3.65, 3.583333333333333)"
11-01-2023 21:16:45.187119,"(19.0, 32.0, 30.026315789473685)","(4.0, 5.1, 4.86)","(51.0, 65.0, 60.55555555555556)","(2.2, 2.72, 2.705714285714286)","(7.0, 10.0, 9.353846153846153)","(3.2, 3.65, 3.5875)"
11-01-2023 21:16:46.231357,"(19.0, 32.0, 28.09375)","(4.0, 5.1, 4.8)","(51.0, 65.0, 62.142857142857146)","(2.2, 2.72, 2.705714285714286)","(7.0, 10.0, 9.353846153846153)","(3.2, 3.7, 3.5875)"
11-01-2023 21:16:47.116914,"(19.0, 32.0, 27.37037037037037)","(4.0, 5.1, 4.95)","(51.0, 65.0, 63.333333333333336)","(2.2, 2.72, 2.705714285714286)","(7.0, 10.0, 9.353846153846153)","(3.2, 3.7, 3.5875)"
11-01-2023 21:16:48.043439,"(19.0, 32.0, 28.09375)","(4.0, 5.1, 4.958823529411765)","(51.0, 65.0, 62.142857142857146)","(2.2, 2.72, 2.705714285714286)","(7.0, 10.0, 9.390476190476189)","(3.2, 3.7, 3.5875)"
11-01-2023 21:16:49.051726,"(19.0, 32.0, 30.125)","(4.0, 5.1, 4.9799999999999995)","(51.0, 65.0, 62.142857142857146)","(2.2, 2.72, 2.705714285714286)","(7.0, 9.6, 9.422222222222222)","(3.2, 3.7, 3.5875)"
11-01-2023 21:16:50.110459,"(19.0, 32.0, 30.125)","(4.0, 5.1, 4.958823529411765)","(51.0, 65.0, 63.333333333333336)","(2.2, 2.72, 2.705714285714286)","(7.0, 10.0, 9.381818181818181)","(3.2, 3.7, 3.5295454545454548)"
11-01-2023 21:16:51.107346,"(19.0, 32.0, 30.125)","(4.0, 5.1, 4.958823529411765)","(51.0, 65.0, 63.333333333333336)","(2.2, 2.72, 2.7376)","(7.0, 10.0, 9.381818181818181)","(3.2, 3.7, 3.625)"
11-01-2023 21:16:52.042618,"(19.0, 32.0, 30.125)","(4.0, 5.1, 4.95)","(51.0, 65.0, 62.142857142857146)","(2.2, 2.76, 2.7376)","(7.0, 10.0, 9.381818181818181)","(3.2, 3.7, 3.625)"
11-01-2023 21:16:53.078548,"(19.0, 32.0, 30.125)","(4.0, 5.1, 4.925)","(51.0, 65.0, 60.55555555555556)","(2.2, 2.76, 2.7439999999999998)","(7.0, 10.0, 9.381818181818181)","(3.2, 3.7, 3.622727272727273)"
11-01-2023 21:16:54.133649,"(19.0, 32.0, 29.5)","(4.0, 5.1, 4.788888888888889)","(51.0, 65.0, 62.142857142857146)","(2.2, 2.76, 2.7173333333333334)","(7.0, 10.0, 9.381818181818181)","(3.2, 3.7, 3.622727272727273)"
11-01-2023 21:16:55.261743,"(19.0, 32.0, 27.37037037037037)","(4.0, 5.1, 4.935294117647059)","(51.0, 65.0, 59.285714285714285)","(2.2, 2.74, 2.7173333333333334)","(7.0, 10.0, 9.546666666666667)","(3.2, 3.7, 3.621739130434783)"
11-01-2023 21:16:56.378886,"(19.0, 32.0, 28.09375)","(4.0, 5.1, 4.996296296296296)","(51.0, 65.0, 61.666666666666664)","(2.2, 2.74, 2.747272727272727)","(7.0, 10.0, 9.571428571428571)","(3.2, 3.7, 3.621739130434783)"
11-01-2023 21:16:57.480432,"(19.0, 32.0, 29.65625)","(4.0, 5.1, 4.996296296296296)","(51.0, 65.0, 59.285714285714285)","(2.2, 2.78, 2.73)","(7.0, 9.6, 9.571428571428571)","(3.2, 3.7, 3.58125)"
11-01-2023 21:16:58.563072,"(19.0, 32.0, 29.916666666666668)","(4.0, 5.1, 4.996296296296296)","(51.0, 65.0, 59.285714285714285)","(2.2, 2.78, 2.73)","(7.0, 9.6, 9.571428571428571)","(3.2, 3.7, 3.5666666666666664)"
11-01-2023 21:16:59.637426,"(19.0, 32.0, 29.916666666666668)","(4.0, 5.1, 4.996296296296296)","(51.0, 65.0, 63.0)","(2.2, 2.78, 2.732)","(7.0, 9.6, 9.571428571428571)","(3.2, 3.65, 3.5625)"
11-01-2023 21:17:00.610106,"(19.0, 32.0, 29.916666666666668)","(4.0, 5.1, 4.978260869565217)","(51.0, 65.0, 63.0)","(2.2, 2.78, 2.732)","(7.0, 9.6, 9.571428571428571)","(3.2, 3.65, 3.5625)"
11-01-2023 21:17:01.598746,"(19.0, 32.0, 29.916666666666668)","(4.0, 5.1, 4.978260869565217)","(51.0, 65.0, 59.285714285714285)","(2.2, 2.78, 2.7673684210526313)","(7.0, 9.6, 9.433333333333334)","(3.2, 3.65, 3.5625)"
11-01-2023 21:17:02.624713,"(19.0, 32.0, 29.5)","(4.0, 5.1, 4.978260869565217)","(51.0, 65.0, 59.285714285714285)","(2.2, 2.78, 2.7586666666666666)","(7.0, 10.0, 9.433333333333334)","(3.2, 3.65, 3.5625)"
11-01-2023 21:17:03.730209,"(19.0, 32.0, 28.428571428571427)","(4.0, 5.1, 4.978260869565217)","(51.0, 65.0, 62.89473684210526)","(2.2, 2.78, 2.7586666666666666)","(7.0, 10.0, 9.49)","(3.2, 3.65, 3.5617647058823527)"
