,Galaga,Miss Eugen,Graciebird,Sly As A Fox,Dream Evil,Take Another Look,Nippa Whiskey
07-01-2023 15:07:42.227343,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:07:43.169951,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:07:44.192592,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:07:45.188947,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:07:46.177383,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:07:47.200797,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:07:48.247762,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:07:49.314154,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:07:50.300027,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:07:51.319166,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:07:52.320049,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:07:53.289384,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:07:54.288163,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:07:55.270132,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:07:56.209920,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:07:57.192571,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:07:58.232815,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:07:59.195359,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:00.120905,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:01.149421,"(13.0, 18.0, 16.0)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:02.173984,"(13.0, 18.0, 16.0)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:03.127319,"(13.0, 18.0, 16.0)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:04.098948,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:05.131325,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:06.299382,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:07.407711,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:08.480305,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:09.513532,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:10.551503,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:11.520362,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:12.572918,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:13.639545,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:14.612042,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:15.681622,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:16.715920,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:17.692470,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:18.666427,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:19.752671,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:20.731220,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:21.691387,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:22.697219,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:23.733479,"(13.0, 18.0, 16.545454545454547)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 34.333333333333336)"
07-01-2023 15:08:24.677064,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 2.02, 1.9644827586206897)","(5.5, 8.6, 7.8)","(18.0, 55.0, 28.333333333333332)"
07-01-2023 15:08:25.666161,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9604347826086956)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:26.654153,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9604347826086956)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:27.615699,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9604347826086956)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:28.547348,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9604347826086956)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:29.568489,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9604347826086956)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:30.513375,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9604347826086956)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:31.492291,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 6.866666666666667)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9604347826086956)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:32.534625,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.171428571428572)","(10.0, 19.5, 17.3)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9638461538461538)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:33.554921,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 19.0, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9638461538461538)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:34.575190,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9638461538461538)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:35.590841,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:36.535712,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:37.510234,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:38.462368,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:39.464630,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:40.355310,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:41.309221,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:42.273893,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:43.176706,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:44.172570,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:45.207228,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 50.0, 28.333333333333332)"
07-01-2023 15:08:46.236525,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 50.0, 36.0)"
07-01-2023 15:08:47.148299,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 48.0, 36.0)"
07-01-2023 15:08:48.137809,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 48.0, 31.333333333333332)"
07-01-2023 15:08:49.154398,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 46.0, 31.333333333333332)"
07-01-2023 15:08:50.132664,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 46.0, 31.333333333333332)"
07-01-2023 15:08:51.072446,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 16.7)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 46.0, 31.333333333333332)"
07-01-2023 15:08:52.091806,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 17.15)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 46.0, 31.333333333333332)"
07-01-2023 15:08:53.214064,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 17.46153846153846)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 46.0, 31.333333333333332)"
07-01-2023 15:08:54.197659,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 17.535714285714285)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 46.0, 31.333333333333332)"
07-01-2023 15:08:55.142692,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 17.535714285714285)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 46.0, 31.333333333333332)"
07-01-2023 15:08:56.148242,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 17.535714285714285)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 46.0, 31.333333333333332)"
07-01-2023 15:08:57.057328,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 17.535714285714285)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 46.0, 31.333333333333332)"
07-01-2023 15:08:57.965065,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 17.535714285714285)","(9.0, 15.5, 11.125)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 46.0, 31.333333333333332)"
07-01-2023 15:08:58.946453,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 17.535714285714285)","(9.0, 15.5, 11.642857142857142)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.8)","(18.0, 46.0, 31.333333333333332)"
07-01-2023 15:08:59.930115,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 17.535714285714285)","(9.0, 15.5, 13.0)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.509090909090909)","(18.0, 46.0, 31.333333333333332)"
07-01-2023 15:09:00.868789,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 17.535714285714285)","(9.0, 15.0, 13.0)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.509090909090909)","(18.0, 46.0, 31.333333333333332)"
07-01-2023 15:09:01.875844,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 17.535714285714285)","(9.0, 15.0, 13.0)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.1)","(18.0, 46.0, 30.25)"
07-01-2023 15:09:02.853637,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.133333333333334)","(10.0, 18.5, 17.535714285714285)","(9.0, 15.0, 13.0)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.1)","(18.0, 46.0, 30.42857142857143)"
07-01-2023 15:09:03.783767,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 15.5)","(9.0, 15.0, 13.0)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.1)","(18.0, 44.0, 33.5)"
07-01-2023 15:09:04.831037,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 15.5)","(9.0, 15.0, 14.428571428571429)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.1)","(18.0, 42.0, 29.25)"
07-01-2023 15:09:05.827798,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.24)","(10.0, 18.5, 14.833333333333334)","(9.0, 15.0, 14.428571428571429)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.1)","(18.0, 42.0, 29.25)"
07-01-2023 15:09:06.737884,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.133333333333334)","(10.0, 18.5, 14.833333333333334)","(9.0, 15.0, 14.428571428571429)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.1)","(18.0, 42.0, 29.25)"
07-01-2023 15:09:07.739702,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.0)","(10.0, 18.5, 14.833333333333334)","(9.0, 15.0, 14.428571428571429)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.044444444444444)","(18.0, 42.0, 29.25)"
07-01-2023 15:09:08.744290,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.0)","(10.0, 18.5, 14.833333333333334)","(9.0, 15.0, 14.428571428571429)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.044444444444444)","(18.0, 42.0, 29.25)"
07-01-2023 15:09:09.735657,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.0)","(10.0, 18.5, 14.833333333333334)","(9.0, 15.0, 14.428571428571429)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.044444444444444)","(18.0, 42.0, 29.25)"
07-01-2023 15:09:10.655172,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.0)","(10.0, 18.5, 14.833333333333334)","(9.0, 15.0, 14.428571428571429)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.044444444444444)","(18.0, 42.0, 29.25)"
07-01-2023 15:09:11.683573,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.0)","(10.0, 18.5, 14.833333333333334)","(9.0, 15.0, 14.428571428571429)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.044444444444444)","(18.0, 42.0, 29.25)"
07-01-2023 15:09:12.665407,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.0)","(10.0, 18.5, 14.833333333333334)","(9.0, 15.0, 14.428571428571429)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.044444444444444)","(18.0, 42.0, 29.25)"
07-01-2023 15:09:13.609569,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.0)","(10.0, 18.5, 14.833333333333334)","(9.0, 15.0, 14.428571428571429)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.044444444444444)","(18.0, 42.0, 29.25)"
07-01-2023 15:09:14.616225,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.0)","(10.0, 18.5, 14.833333333333334)","(9.0, 15.0, 14.428571428571429)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.044444444444444)","(18.0, 42.0, 29.25)"
07-01-2023 15:09:15.590839,"(13.0, 18.0, 16.666666666666668)","(4.8, 7.4, 7.0)","(10.0, 18.5, 14.833333333333334)","(9.0, 15.0, 14.428571428571429)","(1.9, 1.99, 1.9624137931034482)","(5.5, 8.6, 7.044444444444444)","(18.0, 42.0, 29.25)"
