,Midnight Queen,Balboa Shannon,Diesel Don,Lady Pebbles,Sahara Jewel,Its Inevitable Nz,Dothedealdylan,Mac Stubborn,Miss Maravu,Uptotrix
15-12-2022 13:33:07.298994,"(21.0, 50.0, 45.230769230769226)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 15.16)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 48.0, 33.5)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:08.575306,"(21.0, 50.0, 45.230769230769226)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 15.16)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 48.0, 33.5)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:09.877132,"(21.0, 50.0, 45.230769230769226)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 15.16)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 48.0, 33.5)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:11.152356,"(21.0, 50.0, 45.230769230769226)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 15.16)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 48.0, 33.5)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:12.380972,"(21.0, 50.0, 45.230769230769226)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 15.16)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 48.0, 33.5)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:13.559543,"(21.0, 50.0, 45.230769230769226)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 15.16)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 48.0, 33.5)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:14.800984,"(21.0, 50.0, 45.230769230769226)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 15.16)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 48.0, 33.5)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:16.010388,"(21.0, 50.0, 45.230769230769226)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 15.16)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 48.0, 33.5)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:17.253361,"(21.0, 50.0, 45.230769230769226)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 15.16)","(13.0, 28.0, 15.571428571428571)","(11.0, 99999, 99990)","(21.0, 48.0, 33.5)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:18.653102,"(21.0, 50.0, 38.0)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 15.16)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 31.2)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:20.020636,"(21.0, 50.0, 38.0)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 15.16)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 31.2)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:21.356489,"(21.0, 50.0, 38.0)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 15.16)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 31.2)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:22.688769,"(21.0, 50.0, 38.0)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 15.16)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 31.2)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:23.998341,"(21.0, 50.0, 38.0)","(7.0, 18.0, 11.2)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 15.16)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 31.2)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:25.327971,"(21.0, 50.0, 38.0)","(7.0, 18.0, 15.085714285714285)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 31.2)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:26.655937,"(21.0, 50.0, 37.8)","(7.0, 18.0, 15.085714285714285)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 31.2)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:28.020496,"(21.0, 50.0, 37.8)","(7.0, 18.0, 14.0)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 31.2)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:29.336002,"(21.0, 50.0, 37.8)","(7.0, 18.0, 14.0)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 31.2)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:30.654883,"(21.0, 50.0, 37.8)","(7.0, 18.0, 14.0)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 31.2)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:31.992128,"(21.0, 50.0, 37.8)","(7.0, 18.0, 14.0)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 31.2)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:33.341893,"(21.0, 50.0, 37.8)","(7.0, 18.0, 14.0)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 31.2)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:34.752415,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 14.0)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 31.2)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:36.096544,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 14.0)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 31.2)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:37.449116,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 14.0)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 31.2)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:38.718340,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 14.0)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 31.2)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:39.993967,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 14.0)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 31.2)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:41.294668,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 14.0)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 39.599999999999994)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:42.592308,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 14.0)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 39.599999999999994)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:43.876047,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 14.0)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 39.599999999999994)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:45.174929,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 14.0)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 39.599999999999994)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:46.402617,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 14.0)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 39.599999999999994)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:47.656357,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 14.0)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 39.599999999999994)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:48.868456,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 14.0)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 22.375)","(11.0, 99999, 99990)","(21.0, 48.0, 39.599999999999994)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:50.112871,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 15.777777777777779)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 48.0, 35.57142857142857)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:51.453199,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 15.777777777777779)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 48.0, 35.57142857142857)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.84)"
15-12-2022 13:33:52.776488,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 15.777777777777779)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 48.0, 35.57142857142857)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.6)"
15-12-2022 13:33:54.095174,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 15.777777777777779)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 19.6)","(11.0, 99999, 99990)","(21.0, 48.0, 33.75)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.6)"
15-12-2022 13:33:55.305791,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 15.777777777777779)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 19.6)","(11.0, 99999, 99990)","(21.0, 48.0, 33.75)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.6)"
15-12-2022 13:33:56.533361,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 15.777777777777779)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 19.6)","(11.0, 99999, 99990)","(21.0, 48.0, 33.75)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.6)"
15-12-2022 13:33:57.695837,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 15.777777777777779)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 19.6)","(11.0, 99999, 99990)","(21.0, 48.0, 33.75)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.6)"
15-12-2022 13:33:58.931770,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 15.777777777777779)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 19.6)","(11.0, 99999, 99990)","(21.0, 48.0, 36.0)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:00.150637,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 15.777777777777779)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 19.6)","(11.0, 99999, 99990)","(21.0, 48.0, 36.0)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:01.512384,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 15.777777777777779)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 19.6)","(11.0, 99999, 99990)","(21.0, 48.0, 36.0)","(8.0, 17.5, 12.85)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:03.793219,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 15.777777777777779)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 19.6)","(11.0, 99999, 99990)","(21.0, 48.0, 36.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:05.112007,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 15.777777777777779)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 19.6)","(11.0, 99999, 99990)","(21.0, 48.0, 36.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:06.406425,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 15.777777777777779)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 19.6)","(11.0, 99999, 99990)","(21.0, 48.0, 36.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:07.911393,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 15.777777777777779)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 19.6)","(11.0, 99999, 99990)","(21.0, 48.0, 36.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 8.52)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:09.423807,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 15.777777777777779)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 19.6)","(11.0, 99999, 99990)","(21.0, 48.0, 36.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:11.022262,"(21.0, 50.0, 43.22222222222222)","(7.0, 18.0, 15.777777777777779)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 48.0, 36.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:12.555480,"(21.0, 50.0, 38.4)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 48.0, 36.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:13.874688,"(21.0, 50.0, 38.4)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 48.0, 37.5)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:15.139729,"(21.0, 50.0, 38.4)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 48.0, 37.5)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:16.382713,"(21.0, 50.0, 38.4)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 48.0, 37.5)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:17.698910,"(21.0, 50.0, 38.4)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 48.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:19.002802,"(21.0, 50.0, 44.0)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 18.22)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:20.310563,"(21.0, 50.0, 44.0)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 18.22)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:21.765054,"(21.0, 50.0, 34.25)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 18.22)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:23.089844,"(21.0, 50.0, 34.25)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 18.22)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:24.349050,"(21.0, 50.0, 34.25)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 18.22)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:25.606864,"(21.0, 50.0, 34.25)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 18.22)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:26.938503,"(21.0, 50.0, 34.25)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 18.22)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:28.206520,"(21.0, 50.0, 34.25)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 18.22)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:29.443739,"(21.0, 50.0, 34.25)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 18.22)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:30.706977,"(21.0, 50.0, 34.25)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 18.22)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:32.009656,"(21.0, 50.0, 34.25)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 18.22)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:33.199321,"(21.0, 50.0, 34.25)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 18.22)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:34.542052,"(21.0, 50.0, 34.25)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 18.22)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:35.811045,"(21.0, 50.0, 34.25)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 18.22)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 5.6)"
15-12-2022 13:34:37.048271,"(21.0, 50.0, 34.25)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 22.0, 18.22)","(13.0, 28.0, 16.0)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:34:38.250989,"(21.0, 50.0, 37.6)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 21.0, 15.107692307692307)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:34:39.440343,"(21.0, 50.0, 37.6)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 20.0, 15.827272727272728)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:34:40.624203,"(21.0, 50.0, 37.6)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 19.5, 15.827272727272728)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:34:41.767030,"(21.0, 50.0, 37.6)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 19.5, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 30.0)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
15-12-2022 13:34:42.898645,"(21.0, 50.0, 37.6)","(7.0, 18.0, 11.466666666666667)","(3.3, 4.9, 3.8125)","(12.0, 19.0, 16.866666666666667)","(13.0, 28.0, 18.666666666666668)","(11.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(8.0, 17.5, 11.299999999999999)","(5.0, 11.0, 7.9)","(4.8, 6.8, 6.266666666666667)"
