,Melinke,Dissmagic,Drink Then Kiss,Fine Things,Rocknrollprincess,Cato Lake,Coldenkim,Piwhane,Warringah Storm,Lone Raider
04-01-2023 14:12:00.563065,"(4.2, 5.8, 5.775)","(5.5, 7.0, 6.930588235294118)","(3.8, 4.2, 4.185833333333333)","(10.0, 13.5, 13.090909090909092)","(91.0, 230.0, 200.0)","(7.5, 13.5, 13.418181818181818)","(81.0, 150.0, 138.46153846153845)","(3.6, 3.7, 3.679611650485437)","(101.0, 290.0, 268.57142857142856)","(71.0, 140.0, 135.0)"
04-01-2023 14:12:01.805874,"(4.2, 5.8, 5.776344086021505)","(5.5, 7.0, 6.905882352941177)","(3.8, 4.2, 4.167037037037037)","(10.0, 13.5, 13.040909090909091)","(91.0, 220.0, 188.0)","(7.5, 13.5, 13.541666666666666)","(81.0, 150.0, 134.54545454545453)","(3.6, 3.7, 3.6984126984126986)","(101.0, 290.0, 268.57142857142856)","(71.0, 140.0, 135.0)"
04-01-2023 14:12:03.056161,"(4.2, 5.9, 5.798823529411765)","(5.5, 7.0, 6.911428571428571)","(3.8, 4.2, 4.179039301310044)","(10.0, 13.5, 13.034188034188034)","(91.0, 220.0, 185.0)","(7.5, 14.0, 13.53191489361702)","(81.0, 140.0, 130.76923076923077)","(3.6, 3.7, 3.682352941176471)","(101.0, 290.0, 268.57142857142856)","(71.0, 140.0, 133.33333333333334)"
04-01-2023 14:12:04.334530,"(4.2, 5.9, 5.873333333333334)","(5.5, 7.0, 7.176595744680851)","(3.8, 4.2, 4.1284210526315785)","(10.0, 13.5, 13.101626016260163)","(91.0, 220.0, 152.5)","(7.5, 14.0, 13.370967741935484)","(81.0, 140.0, 132.85714285714286)","(3.6, 3.7, 3.563380281690141)","(101.0, 290.0, 255.71428571428572)","(71.0, 140.0, 133.75)"
04-01-2023 14:12:05.573606,"(4.2, 6.0, 5.981395348837209)","(5.5, 7.2, 7.23956043956044)","(3.8, 4.2, 4.14375)","(10.0, 13.5, 13.129496402877697)","(91.0, 220.0, 188.57142857142856)","(7.5, 13.5, 13.394736842105264)","(81.0, 140.0, 131.66666666666666)","(3.6, 3.6, 3.563380281690141)","(101.0, 290.0, 252.10526315789474)","(71.0, 140.0, 133.75)"
04-01-2023 14:12:06.773121,"(4.2, 6.2, 5.936734693877551)","(5.5, 7.4, 7.23956043956044)","(3.8, 4.2, 4.14375)","(10.0, 13.5, 13.040178571428571)","(91.0, 200.0, 173.33333333333334)","(7.5, 13.5, 13.394736842105264)","(81.0, 140.0, 132.5)","(3.6, 3.6, 3.568)","(101.0, 290.0, 254.28571428571428)","(71.0, 140.0, 133.75)"
04-01-2023 14:12:07.949756,"(4.6, 6.2, 5.987654320987654)","(5.5, 7.4, 7.217142857142857)","(3.7, 4.2, 4.1087378640776695)","(10.0, 13.5, 13.013636363636364)","(91.0, 180.0, 126.42857142857143)","(8.5, 13.5, 13.478260869565217)","(81.0, 140.0, 132.5)","(3.4, 3.6, 3.585810810810811)","(101.0, 280.0, 254.28571428571428)","(71.0, 140.0, 133.75)"
04-01-2023 14:12:09.162564,"(4.6, 6.0, 5.93968253968254)","(5.5, 7.4, 7.210370370370371)","(3.7, 4.2, 4.1087378640776695)","(10.0, 13.5, 13.04054054054054)","(91.0, 130.0, 125.55555555555556)","(8.5, 14.0, 13.620253164556962)","(81.0, 140.0, 132.5)","(3.4, 3.6, 3.5926573426573425)","(101.0, 280.0, 254.28571428571428)","(71.0, 140.0, 136.36363636363637)"
04-01-2023 14:12:10.351195,"(4.6, 6.2, 6.081081081081082)","(5.5, 7.4, 7.251470588235295)","(3.7, 4.0, 3.9677272727272728)","(10.0, 13.5, 13.357142857142858)","(91.0, 130.0, 126.0)","(8.5, 14.0, 13.583333333333334)","(81.0, 140.0, 137.27272727272728)","(3.4, 3.65, 3.620909090909091)","(101.0, 280.0, 253.75)","(71.0, 140.0, 136.66666666666666)"
04-01-2023 14:12:11.545718,"(4.4, 6.2, 6.139285714285714)","(5.5, 7.4, 7.278518518518519)","(3.7, 4.0, 3.951369863013699)","(10.0, 13.5, 13.26639344262295)","(91.0, 130.0, 126.0)","(8.5, 14.0, 13.378378378378379)","(81.0, 140.0, 147.77777777777777)","(3.3, 3.65, 3.631521739130435)","(101.0, 280.0, 253.75)","(71.0, 140.0, 136.66666666666666)"
04-01-2023 14:14:00.693165,"(5.5, 6.2, 6.51731843575419)","(6.5, 7.4, 7.504150943396226)","(3.6, 4.0, 4.03212927756654)","(11.0, 13.5, 13.327302631578947)","(81.0, 130.0, 129.0)","(10.0, 13.0, 12.741176470588234)","(81.0, 120.0, 115.45454545454545)","(3.3, 3.55, 3.50765306122449)","(101.0, 240.0, 224.0)","(91.0, 140.0, 133.84615384615384)"
04-01-2023 14:14:02.354868,"(5.5, 6.6, 5.7575)","(6.5, 7.6, 7.305882352941177)","(3.6, 4.1, 4.161352657004831)","(11.0, 13.5, 12.967299578059071)","(81.0, 130.0, 130.9090909090909)","(10.0, 13.0, 13.577380952380953)","(81.0, 120.0, 114.0)","(3.3, 3.55, 3.5668055555555553)","(101.0, 240.0, 265.0)","(91.0, 140.0, 154.0)"
04-01-2023 14:14:04.057030,"(5.5, 6.0, 5.8394366197183105)","(6.5, 7.4, 7.3317507418397625)","(3.6, 4.2, 4.15566037735849)","(11.0, 13.0, 12.991266375545852)","(81.0, 150.0, 133.33333333333334)","(10.0, 14.0, 13.916058394160585)","(81.0, 130.0, 121.33333333333333)","(3.3, 3.6, 3.604004576659039)","(101.0, 280.0, 266.0)","(91.0, 170.0, 160.0)"
04-01-2023 14:14:06.014400,"(5.5, 5.9, 5.8533333333333335)","(6.5, 7.4, 6.965573770491803)","(3.6, 4.2, 4.1575999999999995)","(11.0, 13.0, 13.177238805970148)","(81.0, 140.0, 134.28571428571428)","(10.0, 14.5, 13.978571428571428)","(81.0, 140.0, 117.24137931034483)","(3.3, 3.65, 3.605087209302326)","(101.0, 280.0, 265.0)","(91.0, 170.0, 155.71428571428572)"
04-01-2023 14:14:07.875944,"(5.0, 5.9, 5.867796610169492)","(6.5, 7.0, 6.968091168091168)","(3.6, 4.2, 4.170414201183432)","(11.0, 13.5, 13.340277777777779)","(81.0, 140.0, 137.14285714285714)","(10.0, 14.5, 14.156862745098039)","(91.0, 140.0, 128.23529411764707)","(3.3, 3.65, 3.62015503875969)","(101.0, 280.0, 266.15384615384613)","(91.0, 170.0, 152.0)"
04-01-2023 14:14:09.510386,"(5.0, 5.9, 5.878651685393258)","(6.5, 7.0, 7.104790419161676)","(3.6, 4.2, 4.170238095238095)","(11.0, 13.5, 13.273089171974522)","(81.0, 140.0, 137.64705882352942)","(10.0, 14.5, 14.119565217391305)","(91.0, 130.0, 129.44444444444446)","(3.3, 3.65, 3.601047904191617)","(101.0, 280.0, 265.0)","(91.0, 160.0, 137.5)"
04-01-2023 14:14:11.086413,"(5.5, 5.9, 5.864532019704433)","(6.5, 7.2, 7.0946428571428575)","(3.6, 4.2, 4.182517482517483)","(11.0, 13.5, 13.262633996937213)","(81.0, 140.0, 136.66666666666666)","(10.0, 14.5, 14.056962025316455)","(91.0, 130.0, 128.0952380952381)","(3.2, 3.65, 3.5958598726114652)","(101.0, 280.0, 265.0)","(91.0, 160.0, 148.75)"
04-01-2023 14:14:12.693040,"(5.5, 5.9, 5.857865168539326)","(6.5, 7.2, 7.057831325301205)","(3.6, 4.2, 4.20314465408805)","(11.0, 13.5, 13.278253424657533)","(81.0, 140.0, 136.8421052631579)","(10.0, 14.5, 13.946902654867257)","(91.0, 130.0, 129.02439024390245)","(3.2, 3.6, 3.594758064516129)","(101.0, 280.0, 267.1428571428571)","(91.0, 160.0, 136.66666666666666)"
04-01-2023 14:14:14.571506,"(5.5, 5.9, 5.836526946107784)","(6.0, 7.2, 7.057831325301205)","(3.6, 4.3, 4.228909952606635)","(11.0, 13.5, 13.278253424657533)","(81.0, 140.0, 136.66666666666666)","(10.0, 14.0, 14.246875)","(81.0, 130.0, 127.72727272727272)","(3.2, 3.6, 3.583788395904437)","(101.0, 280.0, 266.15384615384613)","(91.0, 140.0, 134.0)"
04-01-2023 14:14:16.322507,"(5.5, 5.9, 5.584955752212389)","(6.0, 7.2, 7.342138364779874)","(3.6, 4.3, 4.265644171779141)","(11.0, 13.5, 12.435534591194969)","(81.0, 140.0, 134.54545454545453)","(10.0, 14.5, 14.327027027027027)","(81.0, 130.0, 127.77777777777777)","(3.2, 3.6, 3.5771317829457363)","(101.0, 280.0, 267.5)","(91.0, 140.0, 132.5)"
04-01-2023 14:14:17.855822,"(5.5, 5.6, 5.649462365591398)","(6.0, 7.4, 7.594444444444444)","(3.6, 4.3, 4.267857142857142)","(11.0, 12.5, 11.936293436293436)","(81.0, 140.0, 136.66666666666666)","(10.0, 14.5, 14.454887218045112)","(81.0, 130.0, 129.44444444444446)","(3.2, 3.6, 3.6109120521172637)","(101.0, 280.0, 275.0)","(91.0, 140.0, 164.28571428571428)"
04-01-2023 14:14:19.414373,"(5.5, 5.8, 5.671232876712329)","(6.0, 7.6, 7.7140350877192985)","(3.6, 4.3, 4.139177489177489)","(11.0, 12.5, 11.771978021978022)","(81.0, 150.0, 134.0)","(10.0, 14.5, 14.452)","(81.0, 130.0, 128.9189189189189)","(3.2, 3.65, 3.620926517571885)","(101.0, 280.0, 260.0)","(91.0, 170.0, 156.66666666666666)"
04-01-2023 14:14:20.911664,"(5.5, 5.7, 5.918987341772152)","(6.0, 7.8, 7.696721311475409)","(3.6, 4.2, 4.145009784735812)","(11.0, 12.0, 11.784274193548388)","(81.0, 140.0, 119.47368421052632)","(10.0, 14.5, 14.753246753246753)","(81.0, 130.0, 119.75)","(3.2, 3.65, 3.5284511784511783)","(101.0, 280.0, 240.58823529411765)","(91.0, 170.0, 156.66666666666666)"
04-01-2023 14:14:22.396236,"(5.5, 6.0, 6.035545023696683)","(6.0, 7.8, 7.353982300884956)","(3.6, 4.2, 4.152533783783784)","(11.0, 12.0, 12.147940074906368)","(81.0, 120.0, 126.96969696969697)","(10.0, 15.0, 14.87912087912088)","(81.0, 120.0, 124.44444444444444)","(3.2, 3.55, 3.538235294117647)","(101.0, 290.0, 243.33333333333334)","(91.0, 170.0, 151.42857142857142)"
04-01-2023 14:14:23.836716,"(5.5, 6.2, 6.035545023696683)","(6.0, 7.4, 7.360683760683761)","(3.6, 4.2, 4.1461538461538465)","(11.0, 12.5, 12.173992673992673)","(81.0, 130.0, 128.70967741935485)","(10.0, 15.0, 14.922222222222222)","(81.0, 130.0, 124.81481481481481)","(3.2, 3.55, 3.5387700534759357)","(101.0, 290.0, 253.33333333333334)","(91.0, 160.0, 152.5)"
04-01-2023 14:14:25.313835,"(5.0, 6.2, 6.027380952380953)","(6.5, 7.4, 7.360683760683761)","(3.6, 4.2, 4.148698167791707)","(11.0, 12.5, 12.299126637554584)","(81.0, 130.0, 127.14285714285714)","(10.0, 15.0, 14.840909090909092)","(81.0, 130.0, 124.81481481481481)","(3.2, 3.55, 3.542319749216301)","(101.0, 280.0, 266.6666666666667)","(91.0, 150.0, 146.66666666666666)"
04-01-2023 14:14:26.749994,"(5.5, 6.2, 5.9591463414634145)","(6.5, 7.4, 7.485981308411215)","(3.6, 4.2, 4.118861209964413)","(11.0, 12.5, 12.424148606811146)","(81.0, 130.0, 128.51851851851853)","(10.0, 15.0, 14.840425531914894)","(81.0, 130.0, 124.81481481481481)","(3.2, 3.55, 3.543130990415335)","(101.0, 280.0, 234.0)","(91.0, 150.0, 155.0)"
04-01-2023 14:14:28.173407,"(5.5, 6.0, 5.9591463414634145)","(6.5, 7.6, 7.299328859060402)","(3.6, 4.2, 4.114814814814815)","(11.0, 13.0, 12.653310104529616)","(81.0, 130.0, 124.54545454545455)","(10.0, 15.0, 14.813725490196079)","(81.0, 130.0, 124.81481481481481)","(3.2, 3.55, 3.5276119402985073)","(101.0, 290.0, 233.33333333333334)","(91.0, 170.0, 150.0)"
04-01-2023 14:14:29.547189,"(5.5, 6.2, 6.048947368421053)","(6.5, 7.6, 7.410169491525424)","(3.6, 4.2, 4.125597269624573)","(11.0, 13.0, 12.646511627906976)","(81.0, 130.0, 126.875)","(10.0, 15.0, 14.442622950819672)","(81.0, 130.0, 124.81481481481481)","(3.2, 3.55, 3.5247899159663865)","(101.0, 290.0, 242.5)","(91.0, 170.0, 145.0)"
04-01-2023 14:14:30.995537,"(5.5, 6.2, 6.048947368421053)","(6.5, 7.6, 7.387468671679198)","(3.6, 4.2, 4.152245345016429)","(11.0, 13.0, 12.92079207920792)","(81.0, 130.0, 126.875)","(10.0, 14.5, 14.433333333333334)","(81.0, 130.0, 124.81481481481481)","(3.2, 3.55, 3.502445652173913)","(101.0, 280.0, 233.33333333333334)","(91.0, 160.0, 142.85714285714286)"
04-01-2023 14:14:32.612113,"(5.5, 6.2, 6.048947368421053)","(6.5, 7.6, 7.387468671679198)","(3.6, 4.2, 4.066399286987522)","(11.0, 13.0, 12.9251968503937)","(81.0, 130.0, 127.14285714285714)","(10.0, 14.5, 14.440677966101696)","(81.0, 130.0, 125.0)","(3.2, 3.55, 3.521244635193133)","(101.0, 280.0, 238.0)","(91.0, 160.0, 142.5)"
04-01-2023 14:14:34.195368,"(5.5, 6.2, 6.234653465346534)","(6.5, 7.6, 7.483333333333333)","(3.6, 4.1, 4.139622641509434)","(11.0, 13.0, 13.233830845771145)","(81.0, 130.0, 134.7058823529412)","(10.0, 14.5, 15.289855072463768)","(81.0, 130.0, 129.16666666666666)","(3.2, 3.55, 3.3696319018404908)","(101.0, 280.0, 230.8695652173913)","(91.0, 150.0, 180.0)"
04-01-2023 14:14:35.667361,"(5.5, 6.4, 6.225945945945946)","(6.5, 7.6, 7.5190123456790126)","(3.6, 4.2, 4.158418367346939)","(11.0, 13.5, 13.20524017467249)","(81.0, 170.0, 147.3684210526316)","(10.0, 15.5, 15.35)","(81.0, 130.0, 128.11320754716982)","(3.2, 3.4, 3.3126062322946175)","(101.0, 290.0, 255.2941176470588)","(91.0, 220.0, 198.33333333333331)"
04-01-2023 14:14:37.060990,"(5.5, 6.4, 6.260674157303371)","(6.5, 7.6, 7.517848410757946)","(3.6, 4.2, 4.140714285714286)","(11.0, 13.5, 13.201716738197424)","(81.0, 160.0, 136.66666666666669)","(10.0, 15.5, 15.367647058823529)","(81.0, 130.0, 129.2)","(3.2, 3.35, 3.3137466307277625)","(101.0, 280.0, 255.2941176470588)","(91.0, 210.0, 190.0)"
04-01-2023 14:14:38.479802,"(5.5, 6.4, 6.242465753424658)","(6.5, 7.6, 7.527551020408163)","(3.6, 4.2, 4.146290322580645)","(11.0, 13.5, 13.207983193277311)","(81.0, 140.0, 122.22222222222223)","(10.0, 15.5, 15.387323943661972)","(81.0, 130.0, 128.14814814814815)","(3.2, 3.35, 3.3169491525423727)","(101.0, 280.0, 268.3333333333333)","(91.0, 200.0, 177.5)"
04-01-2023 14:14:39.875904,"(5.5, 6.4, 6.242465753424658)","(6.5, 7.6, 7.5636363636363635)","(3.6, 4.2, 4.161521739130435)","(11.0, 13.5, 13.25)","(81.0, 140.0, 124.76190476190476)","(10.0, 15.5, 15.024390243902438)","(81.0, 130.0, 128.33333333333334)","(3.2, 3.35, 3.321875)","(101.0, 280.0, 268.3333333333333)","(91.0, 200.0, 177.5)"
04-01-2023 14:14:41.252092,"(5.5, 6.4, 6.235838150289018)","(6.5, 7.6, 7.696644295302013)","(3.6, 4.2, 4.3406091370558375)","(11.0, 13.5, 13.34061135371179)","(81.0, 140.0, 104.44444444444444)","(10.0, 15.5, 15.3671875)","(81.0, 130.0, 129.1304347826087)","(3.1, 3.35, 3.28125)","(101.0, 280.0, 274.16666666666663)","(91.0, 200.0, 178.57142857142858)"
04-01-2023 14:14:42.577722,"(5.5, 6.2, 6.1056603773584905)","(6.5, 7.8, 7.6964028776978415)","(3.6, 4.4, 4.379956896551724)","(11.0, 13.5, 13.34061135371179)","(81.0, 140.0, 115.0)","(10.0, 15.5, 15.30188679245283)","(81.0, 130.0, 127.9591836734694)","(3.1, 3.3, 3.2803861788617885)","(101.0, 280.0, 250.0)","(91.0, 200.0, 182.85714285714286)"
04-01-2023 14:14:43.880586,"(5.5, 6.2, 6.108759124087591)","(6.5, 7.8, 7.6964028776978415)","(3.6, 4.4, 4.379956896551724)","(11.0, 13.5, 13.34061135371179)","(81.0, 140.0, 108.27956989247312)","(10.0, 15.5, 15.30188679245283)","(81.0, 130.0, 127.9591836734694)","(3.1, 3.3, 3.282422586520947)","(101.0, 280.0, 250.0)","(91.0, 200.0, 169.23076923076923)"
04-01-2023 14:14:45.625558,"(5.5, 6.2, 6.115241635687733)","(6.5, 7.6, 7.576543209876543)","(3.6, 4.4, 4.399869281045752)","(11.0, 13.5, 12.994186046511627)","(81.0, 110.0, 101.42857142857143)","(10.0, 15.5, 15.26595744680851)","(81.0, 130.0, 129.1304347826087)","(3.1, 3.3, 3.295070422535211)","(101.0, 280.0, 256.0)","(91.0, 190.0, 166.66666666666666)"
04-01-2023 14:14:47.361146,"(5.5, 6.2, 6.11840490797546)","(6.5, 7.6, 7.731914893617021)","(3.7, 4.4, 4.386567164179104)","(11.0, 13.0, 12.933510638297872)","(81.0, 95.0, 91.05263157894737)","(11.0, 15.0, 14.941747572815533)","(81.0, 120.0, 118.62745098039215)","(3.1, 3.3, 3.2849094567404427)","(101.0, 280.0, 260.0)","(91.0, 180.0, 160.71428571428572)"
04-01-2023 14:14:48.695480,"(5.0, 6.2, 6.11840490797546)","(6.5, 7.8, 7.731914893617021)","(3.7, 4.4, 4.3945344129554655)","(11.0, 13.0, 12.932795698924732)","(71.0, 95.0, 91.05263157894737)","(11.0, 15.0, 14.866666666666667)","(81.0, 120.0, 118.62745098039215)","(3.1, 3.3, 3.2883495145631065)","(101.0, 280.0, 260.0)","(91.0, 180.0, 160.71428571428572)"
04-01-2023 14:14:50.030910,"(5.0, 6.2, 6.113385826771654)","(6.5, 7.8, 7.730935251798561)","(3.7, 4.4, 4.458843537414966)","(11.0, 13.0, 12.933333333333334)","(71.0, 95.0, 82.22222222222223)","(11.0, 15.0, 14.867768595041323)","(81.0, 120.0, 118.65384615384616)","(3.1, 3.3, 3.2790836653386455)","(101.0, 280.0, 260.0)","(101.0, 180.0, 160.71428571428572)"
04-01-2023 14:14:51.391639,"(5.0, 6.2, 6.114948453608248)","(6.5, 7.8, 7.677702702702702)","(3.7, 4.5, 4.451707317073171)","(11.0, 13.0, 12.863636363636363)","(71.0, 90.0, 81.66666666666667)","(11.0, 15.0, 14.63855421686747)","(81.0, 120.0, 118.65384615384616)","(3.1, 3.3, 3.2849658314350796)","(101.0, 280.0, 270.5263157894737)","(101.0, 180.0, 166.15384615384616)"
04-01-2023 14:14:52.877475,"(5.0, 6.2, 6.0912195121951225)","(6.5, 7.6, 7.563369963369963)","(3.7, 4.5, 4.4547244094488185)","(11.0, 13.0, 12.949197860962567)","(71.0, 90.0, 82.14285714285714)","(11.0, 15.0, 14.444)","(81.0, 120.0, 119.0)","(3.1, 3.3, 3.329662379421222)","(101.0, 280.0, 255.0)","(101.0, 180.0, 160.66666666666666)"
04-01-2023 14:14:54.273609,"(5.0, 6.2, 6.114470842332613)","(6.5, 7.6, 7.396894409937889)","(3.7, 4.5, 4.38551724137931)","(11.0, 13.0, 13.210674157303371)","(71.0, 85.0, 73.78787878787878)","(11.0, 14.5, 14.416666666666666)","(81.0, 120.0, 119.375)","(3.1, 3.35, 3.3875850340136053)","(101.0, 280.0, 267.5)","(91.0, 170.0, 161.76470588235293)"
04-01-2023 14:14:55.616800,"(5.0, 6.2, 6.131487889273356)","(6.5, 7.4, 7.3771670190274845)","(3.7, 4.4, 4.386477987421384)","(11.0, 13.5, 13.218579234972678)","(71.0, 75.0, 78.46153846153845)","(11.0, 14.5, 14.420634920634921)","(81.0, 120.0, 119.39393939393939)","(3.1, 3.4, 3.3944756554307114)","(101.0, 280.0, 257.27272727272725)","(91.0, 170.0, 161.11111111111111)"
04-01-2023 14:14:56.998620,"(5.0, 6.2, 6.131487889273356)","(6.5, 7.4, 7.3467600700525395)","(3.7, 4.4, 4.384859154929578)","(11.0, 13.5, 13.224598930481283)","(71.0, 80.0, 75.625)","(11.0, 14.5, 14.431972789115646)","(81.0, 120.0, 119.41176470588235)","(3.1, 3.4, 3.394787985865724)","(101.0, 280.0, 257.27272727272725)","(91.0, 170.0, 161.57894736842104)"
04-01-2023 14:14:58.380130,"(5.0, 6.2, 6.136129032258065)","(6.5, 7.4, 7.3467600700525395)","(3.7, 4.4, 4.366216216216216)","(11.0, 13.5, 13.159663865546218)","(71.0, 80.0, 75.625)","(11.0, 14.5, 14.420634920634921)","(81.0, 120.0, 119.41176470588235)","(3.1, 3.4, 3.4050295857988164)","(101.0, 280.0, 257.27272727272725)","(91.0, 170.0, 161.57894736842104)"
04-01-2023 14:14:59.697664,"(5.0, 6.2, 6.15958762886598)","(6.5, 7.4, 7.339291736930861)","(3.7, 4.4, 4.293729372937293)","(11.0, 13.5, 13.178571428571429)","(71.0, 80.0, 76.11111111111111)","(11.0, 14.5, 14.425531914893616)","(81.0, 120.0, 119.6969696969697)","(3.1, 3.45, 3.4146687697160885)","(101.0, 280.0, 250.0)","(101.0, 170.0, 161.57894736842104)"
04-01-2023 14:15:00.989218,"(5.0, 6.2, 6.15958762886598)","(6.5, 7.4, 7.339291736930861)","(3.7, 4.3, 4.293729372937293)","(11.0, 13.5, 13.178571428571429)","(71.0, 80.0, 105.5813953488372)","(11.0, 14.5, 14.427184466019417)","(81.0, 120.0, 120.66666666666667)","(3.1, 3.45, 3.414724409448819)","(101.0, 270.0, 242.0)","(101.0, 170.0, 162.0)"
04-01-2023 14:15:02.417244,"(5.0, 6.2, 6.172608695652174)","(6.5, 7.4, 7.33931484502447)","(3.7, 4.3, 4.293577981651376)","(11.0, 13.5, 13.204379562043796)","(71.0, 110.0, 87.14285714285714)","(11.0, 14.5, 14.346456692913385)","(81.0, 130.0, 116.80851063829788)","(3.1, 3.45, 3.413086642599278)","(101.0, 260.0, 242.0)","(101.0, 170.0, 159.23076923076923)"
04-01-2023 14:15:03.869807,"(5.0, 6.2, 6.155681818181819)","(6.0, 7.4, 7.35008547008547)","(3.7, 4.3, 4.3081249999999995)","(11.0, 13.5, 13.23)","(71.0, 85.0, 81.95652173913044)","(11.0, 14.5, 14.40650406504065)","(81.0, 120.0, 116.93877551020408)","(3.1, 3.45, 3.4135062611806797)","(101.0, 260.0, 256.1290322580645)","(101.0, 170.0, 159.62962962962962)"
04-01-2023 14:15:05.341362,"(5.0, 6.2, 6.155677655677656)","(6.0, 7.4, 7.351088777219431)","(3.7, 4.4, 4.288872180451127)","(11.0, 13.5, 13.23)","(71.0, 85.0, 80.8)","(11.0, 14.5, 14.321100917431192)","(81.0, 120.0, 117.72727272727272)","(3.1, 3.45, 3.41084452975048)","(101.0, 290.0, 252.0)","(101.0, 170.0, 165.0)"
04-01-2023 14:15:06.939035,"(5.0, 6.2, 6.158730158730159)","(6.0, 7.4, 7.3960869565217395)","(3.7, 4.3, 4.288421052631579)","(11.0, 13.5, 13.33195020746888)","(61.0, 85.0, 80.625)","(11.0, 14.5, 14.336538461538462)","(81.0, 120.0, 119.45945945945945)","(3.1, 3.45, 3.41105675146771)","(101.0, 290.0, 276.6666666666667)","(101.0, 170.0, 165.0)"
04-01-2023 14:15:08.524208,"(5.0, 6.2, 6.192515592515592)","(6.0, 7.4, 7.476381909547738)","(3.7, 4.3, 4.27986013986014)","(11.0, 13.5, 13.176923076923076)","(61.0, 85.0, 80.8)","(11.0, 14.5, 14.327272727272728)","(81.0, 120.0, 117.90697674418604)","(3.1, 3.45, 3.4132450331125828)","(101.0, 280.0, 259.2307692307692)","(101.0, 170.0, 164.0)"
04-01-2023 14:15:09.917169,"(5.0, 6.2, 6.192515592515592)","(6.5, 7.6, 7.476381909547738)","(3.7, 4.3, 4.27986013986014)","(11.0, 13.5, 13.375816993464053)","(61.0, 85.0, 82.6470588235294)","(11.0, 14.5, 14.307339449541285)","(81.0, 120.0, 115.9375)","(3.1, 3.45, 3.3959119496855346)","(101.0, 280.0, 268.57142857142856)","(101.0, 170.0, 164.0)"
04-01-2023 14:15:11.296208,"(5.0, 6.2, 6.187820512820513)","(6.5, 7.6, 7.436538461538461)","(3.7, 4.3, 4.274755700325732)","(11.0, 13.0, 12.891428571428571)","(61.0, 85.0, 83.52941176470588)","(11.0, 14.5, 14.353846153846154)","(81.0, 120.0, 116.17647058823529)","(3.1, 3.4, 3.4068055555555556)","(101.0, 280.0, 269.09090909090907)","(101.0, 170.0, 188.52941176470588)"
04-01-2023 14:15:12.645086,"(5.0, 6.4, 6.225570776255708)","(6.5, 7.6, 7.436538461538461)","(3.7, 4.3, 4.274755700325732)","(11.0, 13.0, 12.891428571428571)","(61.0, 85.0, 83.52941176470588)","(11.0, 14.5, 14.353846153846154)","(81.0, 120.0, 111.57894736842105)","(3.1, 3.45, 3.4150561797752808)","(101.0, 280.0, 269.09090909090907)","(101.0, 190.0, 189.6875)"
04-01-2023 14:15:13.979567,"(5.0, 6.4, 6.201980198019802)","(6.5, 7.4, 7.36723163841808)","(3.7, 4.3, 4.277631578947369)","(11.0, 13.0, 12.88953488372093)","(61.0, 85.0, 82.72727272727273)","(11.0, 14.5, 14.352678571428571)","(81.0, 120.0, 111.5)","(3.1, 3.45, 3.4151241534988714)","(101.0, 280.0, 269.5652173913044)","(101.0, 190.0, 189.64912280701753)"
04-01-2023 14:15:15.371328,"(5.0, 6.4, 6.286695278969957)","(6.5, 7.4, 7.389130434782609)","(3.7, 4.3, 4.275414364640884)","(11.0, 13.0, 12.879166666666666)","(61.0, 85.0, 82.91666666666667)","(11.0, 14.5, 14.429347826086957)","(81.0, 120.0, 110.55555555555556)","(3.1, 3.45, 3.4127737226277373)","(101.0, 280.0, 269.5652173913044)","(101.0, 190.0, 189.64912280701753)"
04-01-2023 14:15:16.744638,"(5.0, 6.2, 6.157798165137615)","(6.5, 7.4, 7.421678321678322)","(3.7, 4.3, 4.266791044776119)","(11.0, 13.0, 12.873913043478261)","(61.0, 85.0, 83.07692307692308)","(11.0, 14.5, 14.440909090909091)","(81.0, 120.0, 112.6086956521739)","(3.1, 3.45, 3.406779661016949)","(101.0, 280.0, 269.5652173913044)","(101.0, 190.0, 189.64912280701753)"
04-01-2023 14:15:18.115127,"(5.0, 6.2, 6.157990867579909)","(6.5, 7.6, 7.421678321678322)","(3.7, 4.3, 4.240666666666667)","(11.0, 13.0, 12.966804979253112)","(61.0, 85.0, 82.22222222222223)","(11.0, 14.5, 14.443965517241379)","(81.0, 120.0, 101.33333333333333)","(3.1, 3.45, 3.415068493150685)","(101.0, 280.0, 269.5652173913044)","(101.0, 190.0, 195.7471264367816)"
04-01-2023 14:15:19.463045,"(5.0, 6.2, 6.1589285714285715)","(6.5, 7.6, 7.457665260196905)","(3.7, 4.3, 4.196575342465754)","(11.0, 13.0, 13.12020905923345)","(71.0, 85.0, 82.22222222222223)","(11.0, 14.5, 14.630681818181818)","(81.0, 120.0, 101.33333333333333)","(3.1, 3.45, 3.404154302670623)","(101.0, 280.0, 267.5)","(101.0, 210.0, 199.4736842105263)"
04-01-2023 14:15:20.822555,"(5.0, 6.2, 6.158682634730539)","(6.5, 7.6, 7.325935828877006)","(3.7, 4.2, 4.163051470588235)","(11.0, 13.5, 13.181159420289855)","(71.0, 85.0, 83.21428571428571)","(11.0, 15.0, 14.720588235294118)","(81.0, 120.0, 102.85714285714286)","(3.1, 3.45, 3.4208757637474543)","(101.0, 280.0, 268.46153846153845)","(101.0, 200.0, 199.5)"
