,Goldstar Toby,Grande Vue Ace,Calculated Risk,Quetzal Bale,Locky Balboa,Goldstar Austin,Replica Rebel
09-01-2023 09:21:10.398355,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:11.623608,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:12.749889,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:13.851124,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:15.034414,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:16.171129,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:17.270742,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:18.342897,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:19.424310,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:20.528412,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:21.559980,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:22.652849,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:23.610274,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:24.576297,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:25.703632,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:26.785393,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:27.868098,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:28.903060,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:29.911719,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:30.978812,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:32.113110,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:33.220825,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:34.241885,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:35.243588,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:36.215491,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:37.231853,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:38.346993,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:39.368383,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:40.361673,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:41.408498,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:42.430525,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:43.443699,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:44.491569,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:45.413395,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:46.329367,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:47.345082,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:48.385411,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:49.492660,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:50.541181,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:51.555993,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:52.608000,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:53.675186,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:54.685938,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:55.720293,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:56.769419,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:57.860961,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:58.899958,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:21:59.818927,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:00.808219,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:01.802692,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:02.809949,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:03.836854,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:04.794159,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:05.855491,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:06.879705,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:07.958967,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:09.038588,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:10.108919,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:11.115364,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:12.160388,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:13.159269,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:14.174571,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:15.237939,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:16.209814,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:17.146129,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:18.157118,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:19.178898,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:20.151675,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:21.158329,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:22.157700,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:23.186711,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:24.315233,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:25.409674,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:26.453141,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:27.432136,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:28.347144,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:29.338566,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:30.336724,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:31.424459,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:32.404712,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:33.427500,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:34.470293,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:35.538510,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:36.621900,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:37.702669,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:38.791679,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:39.767858,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:40.762373,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:41.739753,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:42.716561,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:43.704741,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:44.677274,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:45.627676,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:46.680670,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:47.768504,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:48.868498,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:49.944260,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:51.011999,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
09-01-2023 09:22:52.007763,"(3.1, 9.2, 5.740625)","(2.8, 8.0, 3.468148148148148)","(3.0, 8.4, 5.141176470588235)","(21.0, 240.0, 130.0)","(31.0, 440.0, 235.0)","(5.5, 23.0, 14.65625)","(16.0, 200.0, 107.25)"
