,Gulmarg,Jang Pel,Lara Bay,Galvarino,All Star Magician,Sweet Jasmine,Toro Delago Nz,Betting Baron,Getaloadathisbro
14-12-2022 19:21:30.580550,"(3.2, 4.0, 3.8285714285714287)","(5.5, 9.6, 8.4)","(21.0, 42.0, 27.0)","(10.0, 16.5, 14.875)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 14.2)","(9.0, 99999, 99990)","(5.5, 8.2, 7.949999999999999)","(6.0, 8.0, 6.933333333333334)"
14-12-2022 19:21:31.912404,"(3.2, 4.0, 3.8285714285714287)","(5.5, 9.6, 8.4)","(21.0, 42.0, 27.0)","(10.0, 16.5, 14.875)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 14.2)","(9.0, 99999, 99990)","(5.5, 8.2, 7.949999999999999)","(6.0, 8.0, 6.933333333333334)"
14-12-2022 19:21:33.183938,"(3.2, 4.0, 3.8285714285714287)","(5.5, 9.6, 8.4)","(21.0, 42.0, 27.0)","(10.0, 16.5, 14.875)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 12.4)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 8.0, 6.933333333333334)"
14-12-2022 19:21:34.368960,"(3.2, 4.0, 3.8285714285714287)","(5.5, 9.6, 8.4)","(21.0, 42.0, 27.0)","(10.0, 16.5, 14.875)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 12.4)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 8.0, 6.933333333333334)"
14-12-2022 19:21:35.620353,"(3.2, 4.0, 3.8285714285714287)","(5.5, 9.6, 8.4)","(21.0, 42.0, 27.0)","(10.0, 16.5, 13.15)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 12.4)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 8.0, 6.933333333333334)"
14-12-2022 19:21:36.863497,"(3.2, 4.0, 3.8285714285714287)","(5.5, 9.6, 8.4)","(21.0, 42.0, 27.0)","(10.0, 16.5, 13.15)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 12.4)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 8.0, 6.933333333333334)"
14-12-2022 19:21:38.130994,"(3.2, 4.0, 3.8285714285714287)","(5.5, 9.6, 8.4)","(21.0, 42.0, 27.0)","(10.0, 16.5, 13.15)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.571428571428571)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 8.0, 6.933333333333334)"
14-12-2022 19:21:39.368283,"(3.2, 4.0, 3.842857142857143)","(5.5, 9.6, 8.4)","(21.0, 42.0, 27.0)","(10.0, 16.5, 13.15)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.571428571428571)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 8.0, 6.933333333333334)"
14-12-2022 19:21:40.540587,"(3.2, 4.0, 3.842857142857143)","(5.5, 9.6, 8.4)","(21.0, 42.0, 27.0)","(10.0, 16.5, 13.15)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.571428571428571)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 8.0, 6.933333333333334)"
14-12-2022 19:21:41.798297,"(3.2, 4.0, 3.842857142857143)","(5.5, 9.6, 8.4)","(21.0, 42.0, 27.0)","(10.0, 16.5, 14.875)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.571428571428571)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 8.0, 6.933333333333334)"
14-12-2022 19:21:42.989631,"(3.2, 4.0, 3.842857142857143)","(5.5, 9.6, 8.4)","(21.0, 42.0, 27.0)","(10.0, 16.5, 14.875)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.571428571428571)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 8.0, 6.933333333333334)"
14-12-2022 19:21:44.209895,"(3.2, 4.0, 3.842857142857143)","(5.5, 9.6, 8.4)","(21.0, 42.0, 27.0)","(10.0, 16.5, 14.875)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.571428571428571)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 8.0, 6.933333333333334)"
14-12-2022 19:21:45.466831,"(3.2, 4.0, 3.842857142857143)","(5.5, 9.6, 8.4)","(21.0, 42.0, 27.0)","(10.0, 16.5, 14.875)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.571428571428571)","(9.0, 99999, 99990)","(5.5, 8.2, 7.949999999999999)","(6.0, 8.0, 6.933333333333334)"
14-12-2022 19:21:46.700168,"(3.2, 4.0, 3.842857142857143)","(5.5, 9.6, 8.4)","(21.0, 42.0, 27.0)","(10.0, 16.5, 13.15)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.571428571428571)","(9.0, 99999, 99990)","(5.5, 8.2, 7.949999999999999)","(6.0, 8.0, 6.933333333333334)"
14-12-2022 19:21:47.932162,"(3.2, 4.0, 3.842857142857143)","(5.5, 9.4, 8.3)","(21.0, 42.0, 27.0)","(10.0, 16.0, 12.9)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.571428571428571)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 8.0, 6.933333333333334)"
14-12-2022 19:21:49.448866,"(3.2, 4.0, 3.842857142857143)","(5.5, 9.4, 8.3)","(21.0, 42.0, 27.0)","(10.0, 16.0, 12.9)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.571428571428571)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 8.0, 6.933333333333334)"
14-12-2022 19:21:50.749087,"(3.2, 4.0, 3.566666666666667)","(5.5, 9.4, 8.3)","(21.0, 42.0, 27.0)","(10.0, 15.5, 12.65)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 12.4)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 8.0, 6.75)"
14-12-2022 19:21:51.965515,"(3.2, 4.0, 3.9166666666666665)","(5.5, 9.4, 8.3)","(21.0, 42.0, 27.0)","(10.0, 15.5, 14.125)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 12.4)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 7.8, 6.75)"
14-12-2022 19:21:53.217838,"(3.2, 4.0, 3.9166666666666665)","(5.5, 9.4, 8.3)","(21.0, 42.0, 27.0)","(10.0, 15.5, 14.125)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.857142857142858)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 7.8, 6.633333333333334)"
14-12-2022 19:21:54.565578,"(3.2, 4.0, 3.9166666666666665)","(5.5, 9.4, 8.3)","(21.0, 42.0, 27.0)","(10.0, 15.5, 14.125)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.857142857142858)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 7.8, 6.633333333333334)"
14-12-2022 19:21:55.875232,"(3.2, 4.0, 3.9166666666666665)","(5.5, 9.4, 8.3)","(21.0, 42.0, 27.0)","(10.0, 15.5, 14.125)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.857142857142858)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 7.8, 6.633333333333334)"
14-12-2022 19:21:57.171644,"(3.2, 4.0, 3.9166666666666665)","(5.5, 9.4, 8.3)","(21.0, 42.0, 27.0)","(10.0, 15.5, 14.125)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 12.4)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 7.8, 6.866666666666667)"
14-12-2022 19:21:58.537435,"(3.2, 4.0, 3.9166666666666665)","(5.5, 9.4, 8.3)","(21.0, 42.0, 27.0)","(10.0, 15.5, 12.65)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 12.4)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 7.8, 6.866666666666667)"
14-12-2022 19:21:59.853315,"(3.2, 4.0, 3.9166666666666665)","(5.5, 9.4, 8.3)","(21.0, 42.0, 27.0)","(10.0, 15.5, 12.65)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 12.4)","(9.0, 99999, 99990)","(5.5, 8.2, 7.949999999999999)","(6.0, 7.8, 6.866666666666667)"
14-12-2022 19:22:01.123259,"(3.2, 4.0, 3.9166666666666665)","(5.5, 9.4, 8.3)","(21.0, 42.0, 27.0)","(10.0, 15.5, 12.65)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 12.4)","(9.0, 99999, 99990)","(5.5, 8.2, 7.949999999999999)","(6.0, 7.8, 6.866666666666667)"
14-12-2022 19:22:02.390921,"(3.2, 4.0, 3.9166666666666665)","(5.5, 9.4, 8.3)","(21.0, 40.0, 29.75)","(10.0, 15.5, 14.125)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.571428571428571)","(9.0, 99999, 99990)","(5.5, 8.2, 7.949999999999999)","(6.0, 7.8, 6.866666666666667)"
14-12-2022 19:22:03.728414,"(3.2, 4.0, 3.9166666666666665)","(5.5, 9.4, 8.3)","(21.0, 40.0, 29.75)","(10.0, 15.5, 14.125)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.571428571428571)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 7.8, 6.866666666666667)"
14-12-2022 19:22:04.993722,"(3.2, 4.0, 3.675)","(5.5, 9.4, 8.3)","(21.0, 40.0, 29.75)","(10.0, 15.5, 14.125)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.571428571428571)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 7.8, 6.866666666666667)"
14-12-2022 19:22:06.235569,"(3.2, 4.0, 3.566666666666667)","(5.5, 9.4, 8.3)","(21.0, 40.0, 29.75)","(10.0, 15.5, 14.125)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.571428571428571)","(9.0, 99999, 99990)","(5.5, 8.2, 7.533333333333333)","(6.0, 7.8, 6.866666666666667)"
14-12-2022 19:22:07.599492,"(3.2, 4.0, 3.566666666666667)","(5.5, 9.4, 8.3)","(21.0, 40.0, 29.75)","(10.0, 15.5, 14.125)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.571428571428571)","(9.0, 99999, 99990)","(5.5, 8.2, 7.366666666666667)","(6.0, 7.8, 6.866666666666667)"
14-12-2022 19:22:08.833840,"(3.2, 4.0, 3.91875)","(5.5, 9.4, 8.3)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.65)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.571428571428571)","(9.0, 99999, 99990)","(5.5, 8.2, 7.366666666666667)","(6.0, 7.8, 6.866666666666667)"
14-12-2022 19:22:10.065101,"(3.2, 4.0, 3.91875)","(5.5, 9.4, 8.3)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.65)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.571428571428571)","(9.0, 99999, 99990)","(5.5, 8.2, 7.366666666666667)","(6.0, 7.8, 6.866666666666667)"
14-12-2022 19:22:11.383581,"(3.2, 4.0, 3.875)","(5.5, 9.4, 8.3)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.65)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 13.714285714285715)","(9.0, 99999, 99990)","(5.5, 8.2, 7.366666666666667)","(6.0, 7.8, 6.866666666666667)"
14-12-2022 19:22:12.641608,"(3.2, 4.0, 3.875)","(5.5, 9.4, 8.3)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.65)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.0, 12.038461538461538)","(9.0, 99999, 99990)","(5.5, 8.2, 7.366666666666667)","(6.0, 7.8, 6.866666666666667)"
14-12-2022 19:22:13.915419,"(3.2, 4.0, 3.925)","(5.5, 9.4, 9.114285714285714)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.538461538461538)","(7.5, 12.5, 10.299999999999999)","(10.0, 14.5, 12.038461538461538)","(9.0, 99999, 99990)","(5.5, 8.2, 7.366666666666667)","(6.0, 7.8, 6.866666666666667)"
14-12-2022 19:22:15.224452,"(3.2, 4.0, 3.925)","(5.5, 9.4, 9.114285714285714)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.538461538461538)","(7.5, 12.5, 10.299999999999999)","(10.0, 14.5, 13.0)","(9.0, 99999, 99990)","(5.5, 8.2, 7.430769230769231)","(6.0, 7.8, 6.640000000000001)"
14-12-2022 19:22:16.522641,"(3.2, 4.0, 3.925)","(5.5, 9.4, 9.114285714285714)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.538461538461538)","(7.5, 12.5, 10.299999999999999)","(10.0, 14.0, 13.0)","(9.0, 99999, 99990)","(5.5, 8.2, 7.430769230769231)","(6.0, 7.6, 6.640000000000001)"
14-12-2022 19:22:18.014706,"(3.2, 4.0, 3.925)","(5.5, 9.4, 8.3)","(21.0, 40.0, 29.75)","(10.0, 15.5, 11.066666666666666)","(7.5, 12.5, 10.299999999999999)","(10.0, 14.0, 13.25)","(9.0, 99999, 99990)","(5.5, 8.2, 7.430769230769231)","(6.0, 7.6, 6.65)"
14-12-2022 19:22:19.373437,"(3.2, 4.0, 3.925)","(5.5, 9.4, 8.3)","(21.0, 40.0, 29.75)","(10.0, 15.5, 11.066666666666666)","(7.5, 12.5, 10.299999999999999)","(10.0, 14.0, 14.0)","(9.0, 99999, 99990)","(5.5, 8.2, 7.430769230769231)","(6.0, 7.4, 6.65)"
14-12-2022 19:22:20.678478,"(3.2, 4.0, 3.925)","(5.5, 9.4, 8.3)","(21.0, 40.0, 29.75)","(10.0, 15.5, 11.066666666666666)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.0)","(9.0, 99999, 99990)","(5.5, 8.2, 7.430769230769231)","(6.0, 7.4, 6.65)"
14-12-2022 19:22:21.896454,"(3.2, 4.0, 3.925)","(5.5, 9.4, 8.3)","(21.0, 40.0, 29.75)","(10.0, 15.5, 11.066666666666666)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.0)","(9.0, 99999, 99990)","(5.5, 8.2, 7.430769230769231)","(6.0, 7.4, 6.65)"
14-12-2022 19:22:23.089680,"(3.2, 4.0, 3.925)","(5.5, 9.4, 8.3)","(21.0, 40.0, 29.75)","(10.0, 15.5, 11.066666666666666)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.857142857142858)","(9.0, 99999, 99990)","(5.5, 8.2, 7.430769230769231)","(6.0, 7.6, 6.640000000000001)"
14-12-2022 19:22:24.336696,"(3.2, 4.0, 3.9333333333333336)","(5.5, 9.4, 9.114285714285714)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.538461538461538)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.857142857142858)","(9.0, 99999, 99990)","(5.5, 8.2, 7.430769230769231)","(6.0, 7.6, 6.640000000000001)"
14-12-2022 19:22:25.639992,"(3.2, 4.0, 3.9333333333333336)","(5.5, 9.4, 9.040000000000001)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.0)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.857142857142858)","(9.0, 99999, 99990)","(5.5, 8.2, 7.430769230769231)","(6.0, 7.6, 6.640000000000001)"
14-12-2022 19:22:26.958259,"(3.2, 4.0, 3.9333333333333336)","(5.5, 9.4, 9.1)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.857142857142858)","(9.0, 99999, 99990)","(5.5, 8.2, 7.430769230769231)","(6.0, 7.6, 6.65)"
14-12-2022 19:22:28.177300,"(3.2, 4.0, 3.9333333333333336)","(5.5, 9.4, 9.1)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.857142857142858)","(9.0, 99999, 99990)","(5.5, 8.2, 7.430769230769231)","(6.0, 7.4, 6.65)"
14-12-2022 19:22:29.403578,"(3.2, 4.0, 3.9333333333333336)","(5.5, 9.4, 9.1)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.857142857142858)","(9.0, 99999, 99990)","(5.5, 8.2, 7.430769230769231)","(6.0, 7.4, 6.65)"
14-12-2022 19:22:30.674654,"(3.2, 4.0, 3.9333333333333336)","(5.5, 9.4, 9.1)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.857142857142858)","(9.0, 99999, 99990)","(5.5, 8.2, 7.430769230769231)","(6.0, 7.4, 6.640000000000001)"
14-12-2022 19:22:31.962484,"(3.2, 4.0, 3.9333333333333336)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.857142857142858)","(9.0, 99999, 99990)","(5.5, 8.2, 7.430769230769231)","(6.0, 7.6, 6.640000000000001)"
14-12-2022 19:22:33.254986,"(3.2, 4.0, 3.9333333333333336)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.857142857142858)","(9.0, 99999, 99990)","(5.5, 8.2, 7.56)","(6.0, 7.6, 6.640000000000001)"
14-12-2022 19:22:34.567825,"(3.2, 4.0, 3.9333333333333336)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.857142857142858)","(9.0, 99999, 99990)","(5.5, 7.8, 6.933333333333334)","(6.0, 7.6, 6.640000000000001)"
14-12-2022 19:22:35.960552,"(3.2, 4.0, 3.7800000000000002)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.857142857142858)","(9.0, 99999, 99990)","(5.5, 7.2, 6.8)","(6.0, 7.6, 6.65)"
14-12-2022 19:22:37.448139,"(3.2, 4.0, 3.9416666666666664)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.857142857142858)","(9.0, 99999, 99990)","(5.5, 7.0, 6.8)","(6.0, 7.4, 6.65)"
14-12-2022 19:22:38.913105,"(3.2, 4.0, 3.9416666666666664)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.7)","(9.0, 99999, 99990)","(5.5, 7.0, 6.8)","(6.0, 7.4, 6.65)"
14-12-2022 19:22:40.332698,"(3.2, 4.0, 3.9416666666666664)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.7)","(9.0, 99999, 99990)","(5.5, 7.0, 7.0)","(6.0, 7.4, 6.65)"
14-12-2022 19:22:41.745308,"(3.2, 4.0, 3.9416666666666664)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.7)","(9.0, 99999, 99990)","(5.5, 7.2, 7.0)","(6.0, 7.4, 6.65)"
14-12-2022 19:22:43.213703,"(3.2, 4.0, 3.9416666666666664)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 13.0)","(9.0, 99999, 99990)","(5.5, 7.2, 7.0)","(6.0, 7.4, 6.65)"
14-12-2022 19:22:44.592071,"(3.2, 4.0, 3.9416666666666664)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 13.0)","(9.0, 99999, 99990)","(5.5, 7.2, 7.0)","(6.0, 7.4, 6.640000000000001)"
14-12-2022 19:22:45.976326,"(3.2, 4.0, 3.9416666666666664)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 13.0)","(9.0, 99999, 99990)","(5.5, 7.2, 7.0)","(6.0, 7.6, 6.640000000000001)"
14-12-2022 19:22:47.298265,"(3.2, 4.0, 3.9416666666666664)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 13.0)","(9.0, 99999, 99990)","(5.5, 7.2, 6.7384615384615385)","(6.0, 7.4, 6.65)"
14-12-2022 19:22:48.649161,"(3.2, 4.0, 3.9416666666666664)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 13.0)","(9.0, 99999, 99990)","(5.5, 7.0, 6.68)","(6.0, 7.4, 6.65)"
14-12-2022 19:22:50.137041,"(3.2, 4.0, 3.9416666666666664)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 13.0)","(9.0, 99999, 99990)","(5.5, 7.0, 6.406666666666666)","(6.0, 7.4, 6.65)"
14-12-2022 19:22:51.563955,"(3.2, 4.0, 3.7800000000000002)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 13.0)","(9.0, 99999, 99990)","(5.5, 7.2, 6.633333333333333)","(6.0, 7.4, 6.65)"
14-12-2022 19:22:52.934748,"(3.2, 4.0, 3.7800000000000002)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 13.0)","(9.0, 99999, 99990)","(5.5, 7.2, 6.633333333333333)","(6.0, 7.4, 6.640000000000001)"
14-12-2022 19:22:54.246353,"(3.2, 4.0, 3.7800000000000002)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 13.0)","(9.0, 99999, 99990)","(5.5, 7.2, 6.633333333333333)","(6.0, 7.6, 6.640000000000001)"
14-12-2022 19:22:55.687437,"(3.2, 4.0, 3.7800000000000002)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 13.0)","(9.0, 99999, 99990)","(5.5, 7.2, 6.181818181818182)","(6.0, 7.6, 6.640000000000001)"
14-12-2022 19:22:57.026857,"(3.2, 4.0, 3.9285714285714284)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 13.0)","(9.0, 99999, 99990)","(5.5, 7.2, 6.181818181818182)","(6.0, 7.6, 6.640000000000001)"
14-12-2022 19:22:58.340759,"(3.2, 4.0, 3.9285714285714284)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 13.0)","(9.0, 99999, 99990)","(5.5, 7.2, 6.181818181818182)","(6.0, 7.4, 6.65)"
14-12-2022 19:22:59.633687,"(3.2, 4.0, 3.9285714285714284)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 13.0)","(9.0, 99999, 99990)","(5.5, 7.2, 6.181818181818182)","(6.0, 7.4, 6.65)"
14-12-2022 19:23:00.987071,"(3.2, 4.0, 3.9285714285714284)","(5.5, 9.4, 9.133333333333333)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 13.0)","(9.0, 99999, 99990)","(5.5, 7.2, 6.181818181818182)","(6.0, 7.4, 6.65)"
14-12-2022 19:23:02.258088,"(3.2, 4.0, 3.8625)","(5.5, 9.4, 9.166666666666668)","(21.0, 40.0, 29.75)","(10.0, 15.5, 12.318181818181818)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 13.0)","(9.0, 99999, 99990)","(5.5, 7.2, 6.533333333333333)","(6.0, 7.4, 6.65)"
14-12-2022 19:23:03.627968,"(3.2, 4.0, 3.8625)","(5.5, 9.4, 9.166666666666668)","(21.0, 40.0, 29.75)","(10.0, 15.0, 13.5)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 13.0)","(9.0, 99999, 99990)","(5.5, 7.0, 6.36)","(6.0, 7.4, 6.640000000000001)"
14-12-2022 19:23:04.990122,"(3.2, 4.0, 3.8625)","(5.5, 9.4, 9.166666666666668)","(21.0, 40.0, 29.75)","(10.0, 15.0, 13.166666666666666)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 13.0)","(9.0, 99999, 99990)","(5.5, 7.0, 6.36)","(6.0, 7.6, 6.640000000000001)"
14-12-2022 19:23:06.391703,"(3.2, 4.0, 3.8625)","(5.5, 9.4, 8.5)","(21.0, 38.0, 25.666666666666668)","(10.0, 14.5, 13.166666666666666)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.666666666666668)","(9.0, 99999, 99990)","(5.5, 7.0, 6.36)","(6.0, 7.6, 6.640000000000001)"
14-12-2022 19:23:07.713146,"(3.2, 4.0, 3.8625)","(5.5, 9.4, 8.5)","(21.0, 38.0, 25.666666666666668)","(10.0, 14.5, 13.166666666666666)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.666666666666668)","(9.0, 99999, 99990)","(5.5, 7.0, 6.36)","(6.0, 7.6, 6.640000000000001)"
14-12-2022 19:23:08.967918,"(3.2, 4.0, 3.8625)","(5.5, 9.4, 8.5)","(21.0, 38.0, 25.666666666666668)","(10.0, 14.5, 13.166666666666666)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.666666666666668)","(9.0, 99999, 99990)","(5.5, 7.0, 6.36)","(6.0, 7.6, 6.640000000000001)"
14-12-2022 19:23:10.280364,"(3.2, 4.0, 3.8625)","(5.5, 9.4, 8.5)","(21.0, 38.0, 25.666666666666668)","(10.0, 14.5, 13.166666666666666)","(7.5, 12.5, 10.299999999999999)","(10.0, 15.5, 14.666666666666668)","(9.0, 99999, 99990)","(5.5, 7.0, 6.36)","(6.0, 7.6, 6.640000000000001)"
