,Maddie Odd Sock,Pinned Hearts,Renegade Ruslie,Reality Infrared,Mikado Eclipse,All Smiles,Kaths Girl,Smooth Cruiser
620,"[datetime.datetime(2022, 11, 28, 14, 40, 2, 960525), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 2, 960525), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 2, 960525), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 2, 960525), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 2, 960525), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 2, 960525), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 2, 960525), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 2, 960525), 21.0, 26.0]"
621,"[datetime.datetime(2022, 11, 28, 14, 40, 4, 105466), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 4, 105466), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 4, 105466), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 4, 105466), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 4, 105466), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 4, 105466), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 4, 105466), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 4, 105466), 21.0, 26.0]"
622,"[datetime.datetime(2022, 11, 28, 14, 40, 5, 230946), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 5, 230946), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 5, 230946), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 5, 230946), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 5, 230946), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 5, 230946), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 5, 230946), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 5, 230946), 21.0, 26.0]"
623,"[datetime.datetime(2022, 11, 28, 14, 40, 6, 371747), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 6, 371747), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 6, 371747), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 6, 371747), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 6, 371747), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 6, 371747), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 6, 371747), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 6, 371747), 21.0, 26.0]"
624,"[datetime.datetime(2022, 11, 28, 14, 40, 7, 501916), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 7, 501916), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 7, 501916), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 7, 501916), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 7, 501916), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 7, 501916), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 7, 501916), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 7, 501916), 21.0, 26.0]"
625,"[datetime.datetime(2022, 11, 28, 14, 40, 8, 615601), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 8, 615601), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 8, 615601), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 8, 615601), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 8, 615601), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 8, 615601), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 8, 615601), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 8, 615601), 21.0, 26.0]"
626,"[datetime.datetime(2022, 11, 28, 14, 40, 9, 757025), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 9, 757025), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 9, 757025), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 9, 757025), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 9, 757025), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 9, 757025), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 9, 757025), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 9, 757025), 21.0, 26.0]"
627,"[datetime.datetime(2022, 11, 28, 14, 40, 10, 882445), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 10, 882445), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 10, 882445), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 10, 882445), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 10, 882445), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 10, 882445), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 10, 882445), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 10, 882445), 21.0, 26.0]"
628,"[datetime.datetime(2022, 11, 28, 14, 40, 12, 7498), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 12, 7498), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 12, 7498), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 12, 7498), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 12, 7498), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 12, 7498), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 12, 7498), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 12, 7498), 21.0, 26.0]"
629,"[datetime.datetime(2022, 11, 28, 14, 40, 13, 133402), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 13, 133402), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 13, 133402), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 13, 133402), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 13, 133402), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 13, 133402), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 13, 133402), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 13, 133402), 21.0, 26.0]"
630,"[datetime.datetime(2022, 11, 28, 14, 40, 14, 258507), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 14, 258507), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 14, 258507), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 14, 258507), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 14, 258507), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 14, 258507), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 14, 258507), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 14, 258507), 21.0, 26.0]"
631,"[datetime.datetime(2022, 11, 28, 14, 40, 15, 392887), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 15, 392887), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 15, 392887), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 15, 392887), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 15, 392887), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 15, 392887), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 15, 392887), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 15, 392887), 21.0, 26.0]"
632,"[datetime.datetime(2022, 11, 28, 14, 40, 16, 521558), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 16, 521558), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 16, 521558), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 16, 521558), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 16, 521558), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 16, 521558), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 16, 521558), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 16, 521558), 21.0, 26.0]"
633,"[datetime.datetime(2022, 11, 28, 14, 40, 17, 646639), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 17, 646639), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 17, 646639), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 17, 646639), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 17, 646639), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 17, 646639), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 17, 646639), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 17, 646639), 21.0, 26.0]"
634,"[datetime.datetime(2022, 11, 28, 14, 40, 18, 772711), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 18, 772711), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 18, 772711), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 18, 772711), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 18, 772711), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 18, 772711), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 18, 772711), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 18, 772711), 21.0, 26.0]"
635,"[datetime.datetime(2022, 11, 28, 14, 40, 19, 902432), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 19, 902432), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 19, 902432), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 19, 902432), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 19, 902432), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 19, 902432), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 19, 902432), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 19, 902432), 21.0, 26.0]"
636,"[datetime.datetime(2022, 11, 28, 14, 40, 21, 22657), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 21, 22657), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 21, 22657), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 21, 22657), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 21, 22657), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 21, 22657), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 21, 22657), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 21, 22657), 21.0, 26.0]"
637,"[datetime.datetime(2022, 11, 28, 14, 40, 22, 164651), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 22, 164651), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 22, 164651), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 22, 164651), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 22, 164651), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 22, 164651), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 22, 164651), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 22, 164651), 21.0, 26.0]"
638,"[datetime.datetime(2022, 11, 28, 14, 40, 23, 274862), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 23, 274862), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 23, 274862), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 23, 274862), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 23, 274862), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 23, 274862), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 23, 274862), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 23, 274862), 21.0, 26.0]"
639,"[datetime.datetime(2022, 11, 28, 14, 40, 24, 410523), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 24, 410523), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 24, 410523), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 24, 410523), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 24, 410523), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 24, 410523), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 24, 410523), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 24, 410523), 21.0, 26.0]"
640,"[datetime.datetime(2022, 11, 28, 14, 40, 25, 569186), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 25, 569186), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 25, 569186), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 25, 569186), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 25, 569186), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 25, 569186), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 25, 569186), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 25, 569186), 21.0, 26.0]"
641,"[datetime.datetime(2022, 11, 28, 14, 40, 26, 679442), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 26, 679442), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 26, 679442), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 26, 679442), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 26, 679442), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 26, 679442), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 26, 679442), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 26, 679442), 21.0, 26.0]"
642,"[datetime.datetime(2022, 11, 28, 14, 40, 27, 803252), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 27, 803252), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 27, 803252), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 27, 803252), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 27, 803252), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 27, 803252), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 27, 803252), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 27, 803252), 21.0, 26.0]"
643,"[datetime.datetime(2022, 11, 28, 14, 40, 28, 944297), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 28, 944297), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 28, 944297), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 28, 944297), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 28, 944297), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 28, 944297), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 28, 944297), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 28, 944297), 21.0, 26.0]"
644,"[datetime.datetime(2022, 11, 28, 14, 40, 30, 58305), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 30, 58305), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 30, 58305), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 30, 58305), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 30, 58305), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 30, 58305), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 30, 58305), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 30, 58305), 21.0, 26.0]"
645,"[datetime.datetime(2022, 11, 28, 14, 40, 31, 195010), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 31, 195010), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 31, 195010), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 31, 195010), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 31, 195010), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 31, 195010), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 31, 195010), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 31, 195010), 21.0, 26.0]"
646,"[datetime.datetime(2022, 11, 28, 14, 40, 32, 336884), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 32, 336884), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 32, 336884), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 32, 336884), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 32, 336884), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 32, 336884), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 32, 336884), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 32, 336884), 21.0, 26.0]"
647,"[datetime.datetime(2022, 11, 28, 14, 40, 33, 459637), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 33, 459637), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 33, 459637), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 33, 459637), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 33, 459637), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 33, 459637), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 33, 459637), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 33, 459637), 21.0, 26.0]"
648,"[datetime.datetime(2022, 11, 28, 14, 40, 34, 583453), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 34, 583453), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 34, 583453), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 34, 583453), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 34, 583453), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 34, 583453), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 34, 583453), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 34, 583453), 21.0, 26.0]"
649,"[datetime.datetime(2022, 11, 28, 14, 40, 35, 710015), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 35, 710015), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 35, 710015), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 35, 710015), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 35, 710015), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 35, 710015), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 35, 710015), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 35, 710015), 21.0, 26.0]"
650,"[datetime.datetime(2022, 11, 28, 14, 40, 36, 850520), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 36, 850520), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 36, 850520), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 36, 850520), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 36, 850520), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 36, 850520), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 36, 850520), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 36, 850520), 21.0, 26.0]"
651,"[datetime.datetime(2022, 11, 28, 14, 40, 37, 975061), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 37, 975061), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 37, 975061), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 37, 975061), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 37, 975061), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 37, 975061), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 37, 975061), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 37, 975061), 21.0, 26.0]"
652,"[datetime.datetime(2022, 11, 28, 14, 40, 39, 86639), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 39, 86639), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 39, 86639), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 39, 86639), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 39, 86639), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 39, 86639), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 39, 86639), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 39, 86639), 21.0, 26.0]"
653,"[datetime.datetime(2022, 11, 28, 14, 40, 40, 233770), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 40, 233770), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 40, 233770), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 40, 233770), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 40, 233770), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 40, 233770), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 40, 233770), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 40, 233770), 21.0, 26.0]"
654,"[datetime.datetime(2022, 11, 28, 14, 40, 41, 356408), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 41, 356408), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 41, 356408), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 41, 356408), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 41, 356408), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 41, 356408), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 41, 356408), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 41, 356408), 21.0, 26.0]"
655,"[datetime.datetime(2022, 11, 28, 14, 40, 42, 475043), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 42, 475043), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 42, 475043), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 42, 475043), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 42, 475043), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 42, 475043), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 42, 475043), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 42, 475043), 21.0, 26.0]"
656,"[datetime.datetime(2022, 11, 28, 14, 40, 43, 600143), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 43, 600143), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 43, 600143), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 43, 600143), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 43, 600143), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 43, 600143), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 43, 600143), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 43, 600143), 21.0, 26.0]"
657,"[datetime.datetime(2022, 11, 28, 14, 40, 44, 741462), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 44, 741462), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 44, 741462), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 44, 741462), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 44, 741462), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 44, 741462), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 44, 741462), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 44, 741462), 21.0, 26.0]"
658,"[datetime.datetime(2022, 11, 28, 14, 40, 45, 869202), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 45, 869202), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 45, 869202), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 45, 869202), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 45, 869202), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 45, 869202), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 45, 869202), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 45, 869202), 21.0, 26.0]"
659,"[datetime.datetime(2022, 11, 28, 14, 40, 47, 39371), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 40, 47, 39371), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 40, 47, 39371), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 14, 40, 47, 39371), 2.05, 2.94]","[datetime.datetime(2022, 11, 28, 14, 40, 47, 39371), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 40, 47, 39371), 4.4, 8.0]","[datetime.datetime(2022, 11, 28, 14, 40, 47, 39371), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 40, 47, 39371), 21.0, 26.0]"
