,Little Edward,Cindys Charm,Gerrys Gift,Boot A Dream,Dr Valor,Dr Callie,Prince Pulpogan
07-12-2022 19:04:59.756126,"(5.0, 6.4, 6.065573770491803)","(1.35, 1.57, 1.5585333333333333)","(5.5, 8.4, 8.053333333333333)","(20.0, 38.0, 36.4)","(19.0, 70.0, 62.5)","(41.0, 110.0, 97.5)","(26.0, 55.0, 46.2)"
07-12-2022 19:05:00.899071,"(5.0, 6.4, 6.065573770491803)","(1.35, 1.57, 1.5585333333333333)","(5.5, 8.4, 8.094117647058823)","(20.0, 38.0, 35.6)","(19.0, 70.0, 62.5)","(41.0, 110.0, 97.5)","(26.0, 55.0, 45.1)"
07-12-2022 19:05:02.079984,"(5.0, 6.4, 6.065573770491803)","(1.35, 1.57, 1.5585333333333333)","(5.5, 8.4, 8.094117647058823)","(20.0, 38.0, 35.6)","(19.0, 70.0, 62.5)","(41.0, 110.0, 97.5)","(26.0, 55.0, 46.2)"
07-12-2022 19:05:03.323090,"(5.0, 6.4, 6.065573770491803)","(1.35, 1.57, 1.5587581699346407)","(5.5, 8.4, 8.094117647058823)","(20.0, 38.0, 35.6)","(19.0, 70.0, 66.25)","(41.0, 110.0, 97.5)","(26.0, 55.0, 45.1)"
07-12-2022 19:05:04.483471,"(5.0, 6.4, 6.065573770491803)","(1.35, 1.57, 1.5587581699346407)","(5.5, 8.4, 8.094117647058823)","(20.0, 38.0, 35.6)","(19.0, 70.0, 62.5)","(41.0, 110.0, 97.5)","(26.0, 55.0, 45.1)"
07-12-2022 19:05:05.657500,"(5.0, 6.4, 6.065573770491803)","(1.35, 1.57, 1.5587581699346407)","(5.5, 8.4, 8.094117647058823)","(20.0, 38.0, 36.0)","(19.0, 70.0, 62.5)","(41.0, 110.0, 97.5)","(26.0, 55.0, 47.666666666666664)"
07-12-2022 19:05:06.866383,"(5.0, 5.9, 5.7625)","(1.35, 1.57, 1.567837837837838)","(5.5, 8.4, 8.114285714285714)","(20.0, 38.0, 36.0)","(19.0, 70.0, 62.5)","(41.0, 110.0, 97.5)","(26.0, 55.0, 45.46666666666667)"
07-12-2022 19:05:08.018056,"(5.0, 5.8, 5.713043478260869)","(1.35, 1.6, 1.5926829268292684)","(5.5, 8.4, 8.24)","(20.0, 38.0, 36.0)","(19.0, 70.0, 62.5)","(41.0, 110.0, 97.5)","(26.0, 55.0, 45.46666666666667)"
07-12-2022 19:05:09.026366,"(5.0, 5.7, 5.555555555555556)","(1.35, 1.6, 1.598)","(5.5, 8.4, 8.24)","(20.0, 38.0, 36.0)","(19.0, 70.0, 56.666666666666664)","(41.0, 110.0, 97.5)","(26.0, 55.0, 47.85)"
07-12-2022 19:05:10.690148,"(5.0, 5.7, 5.581818181818182)","(1.35, 1.6, 1.592105263157895)","(5.5, 8.4, 8.24)","(20.0, 38.0, 36.0)","(19.0, 70.0, 55.6)","(41.0, 110.0, 97.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:12.042064,"(5.0, 5.7, 5.621212121212121)","(1.35, 1.6, 1.590909090909091)","(5.5, 8.4, 8.24)","(21.0, 38.0, 35.77777777777778)","(21.0, 70.0, 55.6)","(51.0, 110.0, 97.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:13.425990,"(4.8, 5.7, 5.621212121212121)","(1.3, 1.6, 1.5885714285714287)","(6.0, 8.4, 8.24)","(21.0, 38.0, 35.77777777777778)","(21.0, 70.0, 56.666666666666664)","(51.0, 110.0, 97.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:14.806012,"(4.8, 5.7, 5.690476190476191)","(1.3, 1.59, 1.5885714285714287)","(6.0, 8.4, 8.24)","(21.0, 38.0, 35.77777777777778)","(21.0, 70.0, 55.6)","(51.0, 110.0, 97.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:16.172297,"(4.8, 5.7, 5.690476190476191)","(1.3, 1.59, 1.590909090909091)","(6.0, 8.4, 8.24)","(21.0, 38.0, 35.77777777777778)","(21.0, 70.0, 55.6)","(51.0, 110.0, 97.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:17.432219,"(4.8, 5.7, 5.690476190476191)","(1.3, 1.6, 1.5885714285714287)","(6.0, 8.4, 8.24)","(21.0, 38.0, 35.77777777777778)","(21.0, 70.0, 55.6)","(51.0, 110.0, 104.16666666666666)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:18.723620,"(4.8, 5.7, 5.691666666666666)","(1.3, 1.59, 1.598421052631579)","(6.0, 8.4, 8.218181818181819)","(21.0, 38.0, 35.77777777777778)","(21.0, 70.0, 56.666666666666664)","(51.0, 110.0, 104.16666666666666)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:20.196201,"(4.8, 5.7, 5.691666666666666)","(1.3, 1.6, 1.598421052631579)","(6.0, 8.4, 8.218181818181819)","(21.0, 38.0, 35.77777777777778)","(21.0, 70.0, 55.6)","(51.0, 110.0, 104.16666666666666)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:21.602958,"(4.8, 5.7, 5.681578947368421)","(1.3, 1.6, 1.5896774193548389)","(6.0, 8.4, 8.218181818181819)","(21.0, 38.0, 35.77777777777778)","(21.0, 70.0, 55.6)","(51.0, 110.0, 106.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:22.917712,"(4.8, 5.8, 5.6875)","(1.3, 1.59, 1.5896774193548389)","(6.0, 8.4, 8.218181818181819)","(21.0, 38.0, 35.77777777777778)","(21.0, 70.0, 55.6)","(51.0, 110.0, 106.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:24.254520,"(4.8, 5.8, 5.713333333333333)","(1.3, 1.59, 1.5898076923076925)","(6.0, 8.4, 8.218181818181819)","(21.0, 38.0, 35.77777777777778)","(21.0, 70.0, 55.6)","(51.0, 110.0, 106.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:25.607650,"(4.8, 5.8, 5.713333333333333)","(1.3, 1.59, 1.5956666666666668)","(6.0, 8.4, 8.218181818181819)","(21.0, 38.0, 35.77777777777778)","(26.0, 70.0, 55.6)","(51.0, 110.0, 106.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:26.943139,"(4.8, 5.8, 5.713333333333333)","(1.3, 1.6, 1.5956666666666668)","(6.0, 8.4, 8.218181818181819)","(21.0, 38.0, 35.77777777777778)","(26.0, 70.0, 55.6)","(51.0, 110.0, 106.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:28.232889,"(4.8, 5.8, 5.713333333333333)","(1.3, 1.6, 1.5960606060606062)","(6.0, 8.4, 8.218181818181819)","(21.0, 38.0, 35.77777777777778)","(26.0, 70.0, 55.6)","(51.0, 110.0, 106.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:29.580524,"(4.8, 5.8, 5.713333333333333)","(1.3, 1.6, 1.5910344827586207)","(6.0, 8.4, 8.218181818181819)","(21.0, 38.0, 35.77777777777778)","(26.0, 70.0, 55.6)","(51.0, 110.0, 106.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:30.829856,"(4.8, 5.8, 5.713333333333333)","(1.3, 1.6, 1.5961194029850747)","(6.0, 8.4, 8.218181818181819)","(21.0, 38.0, 35.77777777777778)","(26.0, 70.0, 55.6)","(51.0, 110.0, 106.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:32.055231,"(4.8, 5.8, 5.713333333333333)","(1.3, 1.6, 1.586923076923077)","(6.0, 8.4, 8.218181818181819)","(21.0, 38.0, 35.77777777777778)","(26.0, 70.0, 55.6)","(51.0, 110.0, 106.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:33.348224,"(4.8, 5.8, 5.713333333333333)","(1.3, 1.59, 1.586923076923077)","(6.0, 8.4, 8.218181818181819)","(21.0, 38.0, 35.77777777777778)","(26.0, 70.0, 56.666666666666664)","(51.0, 110.0, 106.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:34.613847,"(4.8, 5.8, 5.713333333333333)","(1.3, 1.59, 1.5853846153846154)","(6.0, 8.4, 8.218181818181819)","(21.0, 38.0, 35.77777777777778)","(26.0, 70.0, 55.6)","(51.0, 110.0, 106.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:35.877108,"(4.8, 5.8, 5.713333333333333)","(1.3, 1.59, 1.5876470588235294)","(6.0, 8.4, 8.218181818181819)","(21.0, 38.0, 35.77777777777778)","(26.0, 70.0, 55.6)","(51.0, 110.0, 106.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:37.062521,"(4.8, 5.8, 5.766666666666667)","(1.3, 1.59, 1.5876470588235294)","(6.0, 8.4, 8.233333333333334)","(21.0, 38.0, 35.77777777777778)","(26.0, 70.0, 55.6)","(51.0, 110.0, 106.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:38.312011,"(4.8, 5.8, 5.766666666666667)","(1.3, 1.59, 1.5873913043478263)","(6.0, 8.4, 8.233333333333334)","(21.0, 38.0, 35.77777777777778)","(26.0, 70.0, 55.714285714285715)","(51.0, 110.0, 106.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:39.617130,"(4.8, 5.8, 5.766666666666667)","(1.3, 1.59, 1.5935000000000001)","(6.0, 8.4, 8.275)","(21.0, 38.0, 35.77777777777778)","(26.0, 70.0, 55.6)","(51.0, 110.0, 106.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:40.825215,"(4.8, 5.8, 5.766666666666667)","(1.3, 1.6, 1.5935000000000001)","(6.0, 8.4, 8.18)","(21.0, 38.0, 35.77777777777778)","(26.0, 70.0, 55.6)","(51.0, 110.0, 106.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:42.099197,"(4.8, 5.8, 5.766666666666667)","(1.3, 1.6, 1.5881818181818184)","(6.0, 8.4, 8.18)","(21.0, 38.0, 35.6)","(26.0, 70.0, 55.6)","(51.0, 110.0, 106.5)","(26.0, 55.0, 47.2)"
07-12-2022 19:05:43.296839,"(4.8, 5.8, 5.766666666666667)","(1.3, 1.6, 1.5881818181818184)","(6.0, 8.4, 8.25)","(21.0, 38.0, 36.57142857142857)","(26.0, 70.0, 57.5)","(51.0, 110.0, 107.5)","(26.0, 55.0, 50.9375)"
07-12-2022 19:05:44.573571,"(4.8, 5.8, 5.733333333333333)","(1.3, 1.59, 1.579375)","(6.0, 8.4, 8.176470588235293)","(21.0, 38.0, 36.0)","(26.0, 70.0, 55.57692307692308)","(51.0, 110.0, 105.0)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:05:45.932269,"(4.8, 5.8, 5.7749999999999995)","(1.3, 1.58, 1.5743589743589743)","(6.0, 8.2, 8.155555555555555)","(21.0, 38.0, 38.0)","(26.0, 70.0, 55.57692307692308)","(51.0, 110.0, 105.0)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:05:47.268121,"(4.8, 5.8, 5.7875)","(1.3, 1.58, 1.5740476190476191)","(6.0, 8.2, 8.152941176470588)","(21.0, 40.0, 38.0)","(26.0, 70.0, 56.40625)","(51.0, 110.0, 105.0)","(26.0, 55.0, 46.75)"
07-12-2022 19:05:48.581564,"(4.8, 5.9, 5.811111111111112)","(1.3, 1.58, 1.5713793103448277)","(6.0, 8.2, 8.152941176470588)","(21.0, 40.0, 38.90909090909091)","(26.0, 70.0, 55.5)","(51.0, 110.0, 107.5)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:05:49.830072,"(4.8, 5.9, 5.835714285714285)","(1.3, 1.58, 1.568)","(6.0, 8.2, 8.08)","(21.0, 40.0, 38.90909090909091)","(26.0, 70.0, 55.57692307692308)","(51.0, 110.0, 105.625)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:05:51.092067,"(4.8, 6.2, 6.027272727272727)","(1.3, 1.57, 1.564102564102564)","(6.0, 8.2, 8.142857142857142)","(21.0, 40.0, 38.0)","(26.0, 70.0, 55.57692307692308)","(51.0, 110.0, 105.625)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:05:52.371916,"(4.8, 6.4, 6.105263157894737)","(1.3, 1.57, 1.5566666666666666)","(6.0, 8.2, 8.145454545454545)","(21.0, 40.0, 38.0)","(26.0, 70.0, 55.57692307692308)","(51.0, 110.0, 105.625)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:05:53.611637,"(4.8, 6.4, 6.11764705882353)","(1.3, 1.56, 1.558840579710145)","(6.0, 8.2, 8.145454545454545)","(21.0, 40.0, 39.529411764705884)","(26.0, 70.0, 57.5)","(51.0, 110.0, 105.625)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:05:54.810745,"(4.8, 6.4, 6.167741935483871)","(1.3, 1.56, 1.55953125)","(6.0, 8.2, 8.063636363636363)","(21.0, 40.0, 39.75)","(26.0, 70.0, 55.57692307692308)","(51.0, 110.0, 105.625)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:05:56.022668,"(4.8, 6.4, 6.140845070422535)","(1.3, 1.56, 1.55953125)","(6.0, 8.2, 7.999999999999999)","(21.0, 40.0, 39.75)","(26.0, 70.0, 55.57692307692308)","(51.0, 110.0, 105.625)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:05:57.268026,"(4.8, 6.4, 6.137142857142857)","(1.3, 1.56, 1.5575757575757576)","(6.0, 8.2, 8.08)","(21.0, 40.0, 39.75)","(26.0, 70.0, 55.57692307692308)","(51.0, 110.0, 105.625)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:05:58.557209,"(4.8, 6.4, 6.137142857142857)","(1.3, 1.56, 1.5553191489361702)","(6.0, 8.2, 7.8)","(21.0, 40.0, 39.75)","(26.0, 70.0, 55.57692307692308)","(51.0, 110.0, 105.625)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:05:59.854685,"(4.8, 6.4, 6.151351351351352)","(1.3, 1.56, 1.5525)","(6.0, 8.0, 7.965217391304348)","(21.0, 40.0, 35.81395348837209)","(26.0, 70.0, 55.57692307692308)","(51.0, 110.0, 105.625)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:01.061437,"(4.8, 6.4, 6.26)","(1.3, 1.56, 1.5516666666666667)","(6.0, 8.0, 8.04)","(21.0, 36.0, 39.45454545454545)","(26.0, 70.0, 57.5)","(51.0, 110.0, 105.625)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:02.335860,"(4.8, 6.4, 6.25)","(1.3, 1.56, 1.5503846153846155)","(6.0, 8.2, 8.015384615384615)","(21.0, 40.0, 39.0)","(26.0, 70.0, 51.48148148148148)","(51.0, 110.0, 105.625)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:03.601879,"(4.8, 6.4, 6.25)","(1.3, 1.56, 1.5503846153846155)","(6.0, 8.2, 8.1)","(21.0, 40.0, 39.0)","(26.0, 70.0, 54.285714285714285)","(51.0, 110.0, 105.625)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:04.899862,"(4.8, 6.4, 6.25)","(1.3, 1.56, 1.5503846153846155)","(6.0, 8.2, 7.888888888888888)","(21.0, 40.0, 37.75)","(26.0, 70.0, 55.57692307692308)","(51.0, 110.0, 105.625)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:06.126067,"(4.8, 6.4, 6.25)","(1.3, 1.56, 1.5503846153846155)","(6.0, 8.2, 8.0)","(21.0, 40.0, 36.72727272727273)","(26.0, 70.0, 55.57692307692308)","(51.0, 110.0, 105.625)","(26.0, 55.0, 50.76923076923077)"
07-12-2022 19:06:07.361931,"(4.8, 6.4, 6.25)","(1.3, 1.56, 1.5503846153846155)","(6.0, 8.2, 8.0)","(21.0, 40.0, 38.81481481481482)","(26.0, 70.0, 50.666666666666664)","(51.0, 110.0, 105.625)","(26.0, 55.0, 50.76923076923077)"
07-12-2022 19:06:08.563776,"(5.0, 6.4, 6.25)","(1.3, 1.56, 1.5503846153846155)","(6.0, 8.2, 7.945454545454545)","(21.0, 40.0, 37.87234042553192)","(26.0, 70.0, 50.666666666666664)","(51.0, 110.0, 105.625)","(26.0, 55.0, 51.76470588235294)"
07-12-2022 19:06:09.816579,"(5.0, 6.4, 6.25)","(1.3, 1.56, 1.5503846153846155)","(6.0, 8.2, 7.945454545454545)","(21.0, 38.0, 37.87234042553192)","(26.0, 70.0, 50.666666666666664)","(51.0, 110.0, 105.625)","(26.0, 55.0, 51.76470588235294)"
07-12-2022 19:06:11.073511,"(5.0, 6.4, 6.25)","(1.3, 1.56, 1.550212765957447)","(6.0, 8.2, 8.083333333333332)","(21.0, 38.0, 37.1764705882353)","(26.0, 70.0, 50.666666666666664)","(51.0, 110.0, 105.625)","(26.0, 55.0, 50.76923076923077)"
07-12-2022 19:06:12.353900,"(5.0, 6.4, 6.25)","(1.3, 1.56, 1.550212765957447)","(6.0, 8.2, 8.10909090909091)","(21.0, 40.0, 37.1764705882353)","(26.0, 70.0, 50.666666666666664)","(51.0, 110.0, 105.625)","(26.0, 55.0, 50.76923076923077)"
07-12-2022 19:06:13.557961,"(5.0, 6.4, 6.25)","(1.3, 1.56, 1.550212765957447)","(6.0, 8.2, 8.177777777777777)","(21.0, 40.0, 37.375)","(26.0, 70.0, 54.0625)","(51.0, 110.0, 105.625)","(26.0, 55.0, 51.76470588235294)"
07-12-2022 19:06:14.848562,"(5.0, 6.4, 6.272)","(1.3, 1.56, 1.5339583333333333)","(6.0, 8.2, 8.215384615384616)","(21.0, 40.0, 36.4)","(26.0, 65.0, 55.3125)","(51.0, 110.0, 103.63636363636363)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:16.146224,"(5.0, 6.4, 6.272)","(1.3, 1.54, 1.5353424657534247)","(6.0, 8.4, 8.181818181818182)","(21.0, 40.0, 36.36363636363637)","(26.0, 65.0, 55.3125)","(51.0, 110.0, 103.63636363636363)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:17.375174,"(5.0, 6.4, 6.272)","(1.3, 1.54, 1.5447169811320756)","(6.0, 8.4, 8.258823529411766)","(21.0, 40.0, 36.36363636363637)","(26.0, 65.0, 55.3125)","(51.0, 110.0, 103.63636363636363)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:18.642151,"(5.0, 6.4, 6.272)","(1.3, 1.55, 1.548139534883721)","(6.0, 8.4, 8.28695652173913)","(21.0, 40.0, 37.5)","(26.0, 65.0, 54.73684210526316)","(51.0, 110.0, 102.22222222222223)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:19.865280,"(5.0, 6.4, 6.26)","(1.3, 1.55, 1.5440740740740742)","(6.0, 8.6, 8.342857142857142)","(21.0, 40.0, 37.5)","(26.0, 65.0, 54.73684210526316)","(51.0, 110.0, 105.45454545454545)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:21.038796,"(5.0, 6.4, 6.26)","(1.3, 1.55, 1.5440740740740742)","(6.0, 8.6, 8.342857142857142)","(21.0, 40.0, 37.5)","(26.0, 65.0, 54.73684210526316)","(51.0, 110.0, 104.54545454545455)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:22.215174,"(5.0, 6.4, 6.26)","(1.3, 1.55, 1.5440740740740742)","(6.0, 8.6, 8.28695652173913)","(21.0, 40.0, 37.5)","(26.0, 65.0, 54.73684210526316)","(51.0, 110.0, 104.54545454545455)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:23.454796,"(5.0, 6.4, 6.26)","(1.3, 1.55, 1.5440740740740742)","(6.0, 8.6, 8.348148148148148)","(21.0, 40.0, 37.5)","(26.0, 65.0, 54.73684210526316)","(51.0, 110.0, 100.0)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:24.714967,"(5.0, 6.4, 6.26)","(1.3, 1.55, 1.5429411764705883)","(6.0, 8.6, 8.337931034482757)","(21.0, 40.0, 37.5)","(26.0, 65.0, 54.73684210526316)","(51.0, 110.0, 100.0)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:25.944271,"(5.0, 6.4, 6.26)","(1.3, 1.55, 1.5417241379310345)","(6.0, 8.6, 8.283333333333333)","(21.0, 40.0, 37.5)","(26.0, 65.0, 56.333333333333336)","(51.0, 110.0, 104.54545454545455)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:27.154608,"(5.0, 6.4, 6.26)","(1.3, 1.55, 1.5417241379310345)","(6.0, 8.6, 8.283333333333333)","(21.0, 40.0, 37.5)","(26.0, 65.0, 56.333333333333336)","(51.0, 110.0, 106.0)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:28.410866,"(5.0, 6.4, 6.26)","(1.3, 1.55, 1.5429411764705883)","(6.0, 8.6, 8.283333333333333)","(21.0, 40.0, 37.5)","(26.0, 65.0, 56.333333333333336)","(51.0, 110.0, 100.0)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:29.672104,"(5.0, 6.4, 6.26)","(1.3, 1.55, 1.5429411764705883)","(6.0, 8.6, 8.337931034482757)","(21.0, 40.0, 37.5)","(26.0, 65.0, 56.333333333333336)","(51.0, 110.0, 104.54545454545455)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:30.919322,"(5.0, 6.4, 6.26)","(1.3, 1.55, 1.5471641791044777)","(6.0, 8.6, 8.362499999999999)","(21.0, 40.0, 38.125)","(26.0, 65.0, 56.333333333333336)","(51.0, 110.0, 93.33333333333333)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:32.133880,"(5.0, 6.4, 6.26)","(1.3, 1.55, 1.5471641791044777)","(6.0, 8.6, 8.426086956521738)","(21.0, 40.0, 38.125)","(26.0, 65.0, 56.333333333333336)","(51.0, 110.0, 93.33333333333333)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:33.449845,"(5.0, 6.4, 6.1454545454545455)","(1.3, 1.55, 1.544857142857143)","(6.0, 8.6, 8.426086956521738)","(21.0, 40.0, 38.125)","(26.0, 65.0, 57.6)","(51.0, 110.0, 88.57142857142857)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:34.821431,"(5.0, 6.4, 6.276190476190476)","(1.3, 1.55, 1.544857142857143)","(6.0, 8.6, 8.352380952380951)","(21.0, 40.0, 36.36363636363637)","(26.0, 60.0, 56.55172413793103)","(51.0, 110.0, 88.57142857142857)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:36.165232,"(5.0, 6.4, 6.276190476190476)","(1.3, 1.55, 1.544857142857143)","(6.0, 8.6, 8.399999999999999)","(21.0, 40.0, 36.36363636363637)","(26.0, 60.0, 55.45454545454545)","(51.0, 110.0, 88.57142857142857)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:37.921953,"(5.0, 6.6, 6.266666666666667)","(1.3, 1.55, 1.5428)","(6.0, 8.6, 8.348387096774193)","(21.0, 40.0, 36.36363636363637)","(26.0, 60.0, 55.45454545454545)","(51.0, 110.0, 88.57142857142857)","(26.0, 55.0, 49.0)"
07-12-2022 19:06:39.386225,"(5.0, 6.4, 6.266666666666667)","(1.3, 1.55, 1.5428)","(6.0, 8.6, 8.348387096774193)","(21.0, 40.0, 36.36363636363637)","(26.0, 60.0, 55.45454545454545)","(51.0, 110.0, 88.57142857142857)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:40.736407,"(5.0, 6.4, 6.266666666666667)","(1.3, 1.55, 1.5415909090909092)","(6.0, 8.2, 8.165217391304347)","(21.0, 40.0, 37.5)","(26.0, 60.0, 55.45454545454545)","(51.0, 110.0, 102.85714285714286)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:42.270537,"(5.0, 6.4, 6.248)","(1.3, 1.54, 1.5433333333333334)","(6.0, 8.2, 8.146666666666667)","(21.0, 40.0, 39.23076923076923)","(26.0, 60.0, 55.45454545454545)","(51.0, 110.0, 101.1764705882353)","(26.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:43.894689,"(5.0, 6.4, 6.241379310344827)","(1.3, 1.55, 1.5458490566037737)","(6.0, 8.2, 8.1)","(21.0, 40.0, 39.142857142857146)","(26.0, 60.0, 55.45454545454545)","(51.0, 110.0, 101.1764705882353)","(31.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:45.309178,"(5.0, 6.4, 6.248)","(1.35, 1.55, 1.5593636363636365)","(6.0, 8.4, 8.114285714285714)","(21.0, 40.0, 39.142857142857146)","(26.0, 60.0, 55.833333333333336)","(51.0, 110.0, 102.85714285714286)","(31.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:46.605357,"(5.0, 6.4, 6.248)","(1.35, 1.56, 1.5579591836734694)","(6.0, 8.2, 8.114285714285714)","(21.0, 40.0, 38.78260869565217)","(26.0, 60.0, 55.833333333333336)","(51.0, 110.0, 101.1764705882353)","(31.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:47.960769,"(5.0, 6.4, 6.248)","(1.35, 1.56, 1.5570103092783505)","(6.0, 8.2, 8.166666666666666)","(21.0, 40.0, 39.07692307692308)","(26.0, 60.0, 55.833333333333336)","(51.0, 110.0, 101.1764705882353)","(31.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:49.322466,"(5.0, 6.4, 6.241379310344827)","(1.35, 1.56, 1.554)","(6.5, 8.2, 8.166666666666666)","(26.0, 40.0, 39.07692307692308)","(31.0, 60.0, 55.833333333333336)","(51.0, 110.0, 102.85714285714286)","(31.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:50.807167,"(5.0, 6.4, 6.24)","(1.35, 1.56, 1.5381034482758622)","(6.5, 8.2, 8.049999999999999)","(26.0, 40.0, 40.46153846153846)","(31.0, 60.0, 55.833333333333336)","(51.0, 110.0, 92.85714285714286)","(31.0, 55.0, 48.583333333333336)"
07-12-2022 19:06:52.205909,"(5.0, 6.4, 6.2)","(1.35, 1.54, 1.5379746835443038)","(6.5, 8.2, 8.24)","(26.0, 42.0, 40.23529411764706)","(31.0, 60.0, 56.08695652173913)","(51.0, 110.0, 93.33333333333333)","(31.0, 55.0, 48.63636363636363)"
07-12-2022 19:06:53.517084,"(5.0, 6.2, 6.184615384615385)","(1.35, 1.54, 1.538358208955224)","(6.5, 8.4, 8.076923076923077)","(26.0, 42.0, 40.23529411764706)","(31.0, 60.0, 58.82352941176471)","(51.0, 110.0, 93.33333333333333)","(31.0, 55.0, 48.5)"
07-12-2022 19:06:54.901759,"(5.0, 6.4, 6.205025125628141)","(1.35, 1.55, 1.53890756302521)","(6.5, 8.4, 7.88)","(26.0, 42.0, 40.23529411764706)","(31.0, 60.0, 58.82352941176471)","(51.0, 110.0, 93.33333333333333)","(31.0, 55.0, 48.5)"
07-12-2022 19:06:56.260365,"(5.0, 6.6, 6.241904761904762)","(1.35, 1.55, 1.5597590361445783)","(6.5, 8.2, 7.88)","(26.0, 42.0, 40.125)","(31.0, 60.0, 57.14285714285714)","(51.0, 110.0, 93.33333333333333)","(31.0, 55.0, 43.0)"
07-12-2022 19:06:57.513580,"(5.0, 6.6, 6.241904761904762)","(1.35, 1.56, 1.558804347826087)","(6.5, 8.2, 7.8)","(26.0, 42.0, 40.04255319148936)","(31.0, 60.0, 57.14285714285714)","(51.0, 110.0, 92.0)","(31.0, 44.0, 36.529411764705884)"
07-12-2022 19:06:58.764268,"(5.0, 6.6, 6.253456221198157)","(1.35, 1.57, 1.5655555555555556)","(6.5, 8.2, 7.9111111111111105)","(26.0, 42.0, 40.04347826086956)","(31.0, 60.0, 58.82352941176471)","(51.0, 110.0, 103.25)","(31.0, 42.0, 36.54545454545455)"
