,Magnum Key Eye,Little Zephyr,Bradman Best,Jet Black Zesta,Mexican Mavis,Zulu Boy,Scotty
259,"[datetime.datetime(2022, 11, 28, 20, 0, 14, 942138), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 14, 942138), 1.16, 1.42]","[datetime.datetime(2022, 11, 28, 20, 0, 14, 942138), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 14, 942138), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 14, 942138), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 14, 942138), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 0, 14, 942138), 5.0, 12.0]"
260,"[datetime.datetime(2022, 11, 28, 20, 0, 16, 50055), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 16, 50055), 1.16, 1.42]","[datetime.datetime(2022, 11, 28, 20, 0, 16, 50055), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 16, 50055), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 16, 50055), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 16, 50055), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 0, 16, 50055), 5.0, 12.0]"
261,"[datetime.datetime(2022, 11, 28, 20, 0, 17, 174911), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 17, 174911), 1.16, 1.42]","[datetime.datetime(2022, 11, 28, 20, 0, 17, 174911), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 17, 174911), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 17, 174911), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 17, 174911), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 0, 17, 174911), 5.0, 12.0]"
262,"[datetime.datetime(2022, 11, 28, 20, 0, 18, 291223), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 18, 291223), 1.16, 1.42]","[datetime.datetime(2022, 11, 28, 20, 0, 18, 291223), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 18, 291223), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 18, 291223), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 18, 291223), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 0, 18, 291223), 5.0, 12.0]"
263,"[datetime.datetime(2022, 11, 28, 20, 0, 19, 424291), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 19, 424291), 1.16, 1.42]","[datetime.datetime(2022, 11, 28, 20, 0, 19, 424291), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 19, 424291), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 19, 424291), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 19, 424291), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 0, 19, 424291), 5.0, 12.0]"
264,"[datetime.datetime(2022, 11, 28, 20, 0, 20, 550987), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 20, 550987), 1.16, 1.41]","[datetime.datetime(2022, 11, 28, 20, 0, 20, 550987), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 20, 550987), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 20, 550987), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 20, 550987), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 0, 20, 550987), 5.0, 12.0]"
265,"[datetime.datetime(2022, 11, 28, 20, 0, 21, 660274), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 21, 660274), 1.16, 1.41]","[datetime.datetime(2022, 11, 28, 20, 0, 21, 660274), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 21, 660274), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 21, 660274), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 21, 660274), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 0, 21, 660274), 5.0, 12.0]"
266,"[datetime.datetime(2022, 11, 28, 20, 0, 22, 780340), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 22, 780340), 1.16, 1.41]","[datetime.datetime(2022, 11, 28, 20, 0, 22, 780340), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 22, 780340), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 22, 780340), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 22, 780340), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 0, 22, 780340), 5.0, 12.0]"
267,"[datetime.datetime(2022, 11, 28, 20, 0, 23, 900584), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 23, 900584), 1.16, 1.41]","[datetime.datetime(2022, 11, 28, 20, 0, 23, 900584), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 23, 900584), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 23, 900584), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 23, 900584), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 0, 23, 900584), 5.0, 12.0]"
268,"[datetime.datetime(2022, 11, 28, 20, 0, 25, 19805), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 25, 19805), 1.16, 1.41]","[datetime.datetime(2022, 11, 28, 20, 0, 25, 19805), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 25, 19805), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 25, 19805), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 25, 19805), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 0, 25, 19805), 5.0, 12.0]"
269,"[datetime.datetime(2022, 11, 28, 20, 0, 26, 144784), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 26, 144784), 1.16, 1.41]","[datetime.datetime(2022, 11, 28, 20, 0, 26, 144784), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 26, 144784), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 26, 144784), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 26, 144784), 41.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 0, 26, 144784), 5.0, 12.0]"
270,"[datetime.datetime(2022, 11, 28, 20, 0, 27, 259660), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 27, 259660), 1.16, 1.41]","[datetime.datetime(2022, 11, 28, 20, 0, 27, 259660), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 27, 259660), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 27, 259660), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 27, 259660), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 27, 259660), 5.0, 12.0]"
271,"[datetime.datetime(2022, 11, 28, 20, 0, 28, 391229), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 28, 391229), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 28, 391229), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 28, 391229), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 28, 391229), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 28, 391229), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 28, 391229), 5.0, 12.0]"
272,"[datetime.datetime(2022, 11, 28, 20, 0, 29, 534664), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 29, 534664), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 29, 534664), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 29, 534664), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 29, 534664), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 29, 534664), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 29, 534664), 5.0, 12.0]"
273,"[datetime.datetime(2022, 11, 28, 20, 0, 30, 688370), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 30, 688370), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 30, 688370), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 30, 688370), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 30, 688370), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 30, 688370), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 30, 688370), 5.0, 12.0]"
274,"[datetime.datetime(2022, 11, 28, 20, 0, 31, 800238), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 31, 800238), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 31, 800238), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 31, 800238), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 31, 800238), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 31, 800238), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 31, 800238), 5.0, 12.0]"
275,"[datetime.datetime(2022, 11, 28, 20, 0, 32, 910811), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 32, 910811), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 32, 910811), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 32, 910811), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 32, 910811), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 32, 910811), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 32, 910811), 5.0, 12.0]"
276,"[datetime.datetime(2022, 11, 28, 20, 0, 34, 19746), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 34, 19746), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 34, 19746), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 34, 19746), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 34, 19746), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 34, 19746), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 34, 19746), 5.0, 12.0]"
277,"[datetime.datetime(2022, 11, 28, 20, 0, 35, 132438), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 35, 132438), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 35, 132438), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 35, 132438), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 35, 132438), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 35, 132438), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 35, 132438), 5.0, 12.0]"
278,"[datetime.datetime(2022, 11, 28, 20, 0, 36, 266128), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 36, 266128), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 36, 266128), 7.5, 18.5]","[datetime.datetime(2022, 11, 28, 20, 0, 36, 266128), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 36, 266128), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 36, 266128), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 36, 266128), 5.0, 12.0]"
279,"[datetime.datetime(2022, 11, 28, 20, 0, 37, 375648), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 37, 375648), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 37, 375648), 7.5, 17.5]","[datetime.datetime(2022, 11, 28, 20, 0, 37, 375648), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 37, 375648), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 37, 375648), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 37, 375648), 5.0, 12.0]"
280,"[datetime.datetime(2022, 11, 28, 20, 0, 38, 500308), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 38, 500308), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 38, 500308), 7.5, 17.5]","[datetime.datetime(2022, 11, 28, 20, 0, 38, 500308), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 38, 500308), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 38, 500308), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 38, 500308), 5.0, 12.0]"
281,"[datetime.datetime(2022, 11, 28, 20, 0, 39, 628583), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 39, 628583), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 39, 628583), 7.5, 17.5]","[datetime.datetime(2022, 11, 28, 20, 0, 39, 628583), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 39, 628583), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 39, 628583), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 39, 628583), 5.0, 12.0]"
282,"[datetime.datetime(2022, 11, 28, 20, 0, 40, 767751), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 40, 767751), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 40, 767751), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 0, 40, 767751), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 40, 767751), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 40, 767751), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 40, 767751), 5.0, 12.0]"
283,"[datetime.datetime(2022, 11, 28, 20, 0, 41, 908592), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 41, 908592), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 41, 908592), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 0, 41, 908592), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 41, 908592), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 41, 908592), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 41, 908592), 5.0, 12.0]"
284,"[datetime.datetime(2022, 11, 28, 20, 0, 43, 51018), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 43, 51018), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 43, 51018), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 0, 43, 51018), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 43, 51018), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 43, 51018), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 43, 51018), 5.0, 12.0]"
285,"[datetime.datetime(2022, 11, 28, 20, 0, 44, 220970), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 44, 220970), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 44, 220970), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 0, 44, 220970), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 44, 220970), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 44, 220970), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 44, 220970), 5.0, 12.0]"
286,"[datetime.datetime(2022, 11, 28, 20, 0, 45, 408507), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 45, 408507), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 45, 408507), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 0, 45, 408507), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 45, 408507), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 45, 408507), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 45, 408507), 5.0, 12.0]"
287,"[datetime.datetime(2022, 11, 28, 20, 0, 46, 626357), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 46, 626357), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 46, 626357), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 0, 46, 626357), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 46, 626357), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 46, 626357), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 46, 626357), 5.0, 12.0]"
288,"[datetime.datetime(2022, 11, 28, 20, 0, 47, 750931), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 47, 750931), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 47, 750931), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 0, 47, 750931), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 47, 750931), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 47, 750931), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 47, 750931), 5.0, 12.0]"
289,"[datetime.datetime(2022, 11, 28, 20, 0, 48, 922079), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 48, 922079), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 48, 922079), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 0, 48, 922079), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 48, 922079), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 48, 922079), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 48, 922079), 5.0, 12.0]"
290,"[datetime.datetime(2022, 11, 28, 20, 0, 50, 54657), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 50, 54657), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 50, 54657), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 0, 50, 54657), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 50, 54657), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 50, 54657), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 50, 54657), 5.0, 12.0]"
291,"[datetime.datetime(2022, 11, 28, 20, 0, 51, 180641), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 51, 180641), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 51, 180641), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 0, 51, 180641), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 51, 180641), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 51, 180641), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 51, 180641), 5.0, 12.0]"
292,"[datetime.datetime(2022, 11, 28, 20, 0, 52, 293807), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 52, 293807), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 52, 293807), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 0, 52, 293807), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 52, 293807), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 52, 293807), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 52, 293807), 5.0, 12.0]"
293,"[datetime.datetime(2022, 11, 28, 20, 0, 53, 416944), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 53, 416944), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 53, 416944), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 0, 53, 416944), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 53, 416944), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 53, 416944), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 53, 416944), 5.0, 12.0]"
294,"[datetime.datetime(2022, 11, 28, 20, 0, 54, 546527), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 54, 546527), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 54, 546527), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 0, 54, 546527), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 54, 546527), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 54, 546527), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 54, 546527), 5.0, 12.0]"
295,"[datetime.datetime(2022, 11, 28, 20, 0, 55, 656607), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 55, 656607), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 55, 656607), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 0, 55, 656607), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 55, 656607), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 55, 656607), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 55, 656607), 5.0, 12.0]"
296,"[datetime.datetime(2022, 11, 28, 20, 0, 56, 775888), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 56, 775888), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 56, 775888), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 0, 56, 775888), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 56, 775888), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 56, 775888), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 56, 775888), 5.0, 12.0]"
297,"[datetime.datetime(2022, 11, 28, 20, 0, 57, 880187), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 57, 880187), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 57, 880187), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 0, 57, 880187), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 57, 880187), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 57, 880187), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 57, 880187), 5.0, 12.0]"
298,"[datetime.datetime(2022, 11, 28, 20, 0, 59, 1665), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 0, 59, 1665), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 0, 59, 1665), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 0, 59, 1665), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 0, 59, 1665), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 0, 59, 1665), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 0, 59, 1665), 5.0, 12.0]"
299,"[datetime.datetime(2022, 11, 28, 20, 1, 0, 129378), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 1, 0, 129378), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 1, 0, 129378), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 1, 0, 129378), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 1, 0, 129378), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 1, 0, 129378), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 1, 0, 129378), 5.0, 12.0]"
300,"[datetime.datetime(2022, 11, 28, 20, 1, 1, 256389), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 1, 1, 256389), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 1, 1, 256389), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 1, 1, 256389), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 1, 1, 256389), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 1, 1, 256389), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 1, 1, 256389), 5.0, 12.0]"
301,"[datetime.datetime(2022, 11, 28, 20, 1, 2, 415291), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 1, 2, 415291), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 1, 2, 415291), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 1, 2, 415291), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 1, 2, 415291), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 1, 2, 415291), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 1, 2, 415291), 5.0, 12.0]"
302,"[datetime.datetime(2022, 11, 28, 20, 1, 3, 605835), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 1, 3, 605835), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 1, 3, 605835), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 1, 3, 605835), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 1, 3, 605835), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 1, 3, 605835), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 1, 3, 605835), 5.0, 12.0]"
303,"[datetime.datetime(2022, 11, 28, 20, 1, 4, 885674), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 1, 4, 885674), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 1, 4, 885674), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 1, 4, 885674), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 1, 4, 885674), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 1, 4, 885674), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 1, 4, 885674), 5.0, 12.0]"
304,"[datetime.datetime(2022, 11, 28, 20, 1, 6, 6152), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 1, 6, 6152), 1.16, 1.4]","[datetime.datetime(2022, 11, 28, 20, 1, 6, 6152), 7.5, 16.0]","[datetime.datetime(2022, 11, 28, 20, 1, 6, 6152), 101.0, 750.0]","[datetime.datetime(2022, 11, 28, 20, 1, 6, 6152), 71.0, 610.0]","[datetime.datetime(2022, 11, 28, 20, 1, 6, 6152), 41.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 1, 6, 6152), 5.0, 12.0]"
