,Minsk Moment,Samizdat,Buzzoom,The Spruiker,Bruce Almighty,Dig Deep,Flying Missile,Media Baron
07-01-2023 18:46:00.100615,"(2.25, 2.5, 2.4823529411764707)","(19.0, 28.0, 27.377777777777776)","(3.7, 4.6, 4.535862068965517)","(6.5, 8.0, 7.9725)","(19.0, 29.0, 28.25)","(14.0, 17.5, 17.25)","(7.5, 8.8, 8.62950819672131)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:01.157991,"(2.25, 2.5, 2.4816017316017316)","(19.0, 28.0, 27.377777777777776)","(3.8, 4.6, 4.535862068965517)","(6.5, 8.0, 7.97037037037037)","(19.0, 29.0, 28.25)","(14.0, 17.5, 17.25)","(7.5, 8.8, 8.62950819672131)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:02.229590,"(2.25, 2.5, 2.4816017316017316)","(19.0, 28.0, 27.377777777777776)","(3.8, 4.6, 4.535862068965517)","(6.5, 8.0, 7.97037037037037)","(19.0, 29.0, 28.238805970149254)","(14.0, 17.5, 17.25)","(7.5, 8.8, 8.62950819672131)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:03.257002,"(2.25, 2.5, 2.4816017316017316)","(19.0, 29.0, 28.636363636363637)","(3.8, 4.6, 4.535862068965517)","(6.5, 8.0, 7.97037037037037)","(19.0, 29.0, 28.238805970149254)","(14.0, 17.5, 17.25)","(7.5, 8.8, 8.62950819672131)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:04.306366,"(2.25, 2.5, 2.4816017316017316)","(19.0, 29.0, 28.636363636363637)","(3.8, 4.6, 4.518421052631579)","(6.5, 8.0, 7.888311688311688)","(19.0, 29.0, 28.238805970149254)","(14.0, 17.5, 17.25)","(7.5, 8.8, 8.62950819672131)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:05.415725,"(2.25, 2.5, 2.4816017316017316)","(19.0, 29.0, 28.636363636363637)","(3.8, 4.6, 4.5175)","(6.5, 8.0, 7.895121951219512)","(19.0, 29.0, 28.105263157894736)","(14.0, 17.5, 17.25)","(7.5, 8.8, 8.62950819672131)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:06.539216,"(2.25, 2.5, 2.4816017316017316)","(19.0, 29.0, 28.636363636363637)","(3.8, 4.6, 4.5175)","(6.5, 8.0, 7.895121951219512)","(19.0, 29.0, 28.105263157894736)","(14.0, 17.5, 17.25)","(7.5, 8.8, 8.62950819672131)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:07.495180,"(2.25, 2.5, 2.481697247706422)","(19.0, 29.0, 28.636363636363637)","(3.8, 4.6, 4.5175)","(6.5, 8.0, 7.895121951219512)","(19.0, 29.0, 28.105263157894736)","(14.0, 17.5, 17.25)","(7.5, 8.8, 8.62950819672131)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:08.539523,"(2.25, 2.5, 2.4818316831683167)","(19.0, 29.0, 28.636363636363637)","(3.8, 4.6, 4.5175)","(6.5, 8.0, 7.895121951219512)","(19.0, 29.0, 28.105263157894736)","(14.0, 17.5, 17.25)","(7.5, 8.8, 8.62950819672131)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:09.624814,"(2.25, 2.5, 2.4818316831683167)","(19.0, 29.0, 28.636363636363637)","(3.8, 4.6, 4.518421052631579)","(6.5, 8.0, 7.895121951219512)","(19.0, 29.0, 28.105263157894736)","(14.0, 17.5, 17.25)","(7.5, 8.8, 8.620689655172413)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:10.702350,"(2.25, 2.5, 2.471550387596899)","(19.0, 29.0, 28.666666666666668)","(3.8, 4.6, 4.518421052631579)","(6.5, 8.0, 7.895121951219512)","(19.0, 29.0, 28.16216216216216)","(14.0, 17.5, 17.25)","(7.5, 8.8, 8.620689655172413)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:11.890351,"(2.25, 2.48, 2.477529411764706)","(19.0, 29.0, 28.666666666666668)","(3.8, 4.6, 4.518421052631579)","(6.5, 8.0, 7.895121951219512)","(19.0, 29.0, 27.784313725490197)","(14.0, 17.5, 17.25)","(7.5, 8.8, 8.620689655172413)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:12.957359,"(2.25, 2.48, 2.477341772151899)","(19.0, 29.0, 28.666666666666668)","(3.8, 4.6, 4.518421052631579)","(6.5, 8.0, 7.895121951219512)","(19.0, 29.0, 27.784313725490197)","(14.0, 17.5, 18.472972972972972)","(7.5, 8.8, 8.573913043478262)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:14.099999,"(2.25, 2.48, 2.477341772151899)","(19.0, 29.0, 28.666666666666668)","(3.8, 4.6, 4.518421052631579)","(6.5, 8.0, 7.895121951219512)","(19.0, 29.0, 27.784313725490197)","(14.0, 18.5, 18.476190476190474)","(7.5, 8.8, 8.573913043478262)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:15.176610,"(2.25, 2.48, 2.477341772151899)","(19.0, 29.0, 28.666666666666668)","(3.8, 4.6, 4.518421052631579)","(6.5, 8.0, 7.895121951219512)","(19.0, 29.0, 27.784313725490197)","(14.0, 18.5, 18.476190476190474)","(7.5, 8.8, 8.573913043478262)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:16.348408,"(2.25, 2.48, 2.477341772151899)","(19.0, 29.0, 28.666666666666668)","(3.8, 4.6, 4.518421052631579)","(6.5, 8.0, 7.895121951219512)","(19.0, 29.0, 27.784313725490197)","(14.0, 18.5, 18.476190476190474)","(7.5, 8.8, 8.573913043478262)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:17.521724,"(2.25, 2.48, 2.477439024390244)","(19.0, 29.0, 28.666666666666668)","(3.8, 4.6, 4.514678899082568)","(6.5, 8.0, 7.895121951219512)","(19.0, 29.0, 27.784313725490197)","(14.0, 18.5, 18.476190476190474)","(7.5, 8.8, 8.573913043478262)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:18.559389,"(2.25, 2.48, 2.477439024390244)","(19.0, 29.0, 28.666666666666668)","(3.8, 4.6, 4.514678899082568)","(6.5, 8.0, 7.873684210526315)","(19.0, 29.0, 27.784313725490197)","(13.0, 18.5, 18.476190476190474)","(7.0, 8.8, 8.573913043478262)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:19.673549,"(2.25, 2.48, 2.477439024390244)","(19.0, 29.0, 27.41860465116279)","(3.8, 4.6, 4.514678899082568)","(6.5, 8.0, 7.873684210526315)","(19.0, 29.0, 27.652173913043477)","(13.0, 18.5, 18.476190476190474)","(7.0, 8.8, 8.547169811320755)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:20.807474,"(2.25, 2.48, 2.477439024390244)","(19.0, 28.0, 27.342105263157894)","(3.8, 4.6, 4.521186440677966)","(6.5, 8.0, 7.873684210526315)","(19.0, 29.0, 27.652173913043477)","(13.0, 18.5, 18.476190476190474)","(7.0, 8.6, 8.651612903225807)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:21.840942,"(2.25, 2.48, 2.477439024390244)","(19.0, 28.0, 27.342105263157894)","(3.8, 4.6, 4.521186440677966)","(6.5, 8.0, 7.873684210526315)","(19.0, 29.0, 27.652173913043477)","(13.0, 18.5, 18.476190476190474)","(7.0, 8.8, 8.566666666666666)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:22.930205,"(2.25, 2.48, 2.477439024390244)","(19.0, 28.0, 27.342105263157894)","(3.8, 4.6, 4.521186440677966)","(6.5, 8.0, 7.873684210526315)","(19.0, 29.0, 27.517241379310345)","(13.0, 18.5, 18.4)","(7.0, 8.6, 8.553846153846154)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:23.978966,"(2.25, 2.46, 2.4570114942528734)","(19.0, 28.0, 27.342105263157894)","(3.8, 4.6, 4.5256)","(6.5, 8.0, 7.873684210526315)","(19.0, 29.0, 27.517241379310345)","(13.0, 19.0, 18.4)","(7.0, 8.6, 8.553846153846154)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:25.072547,"(2.25, 2.46, 2.4438922155688623)","(19.0, 28.0, 27.8)","(3.8, 4.6, 4.527906976744186)","(6.5, 8.0, 7.873684210526315)","(19.0, 29.0, 27.517241379310345)","(13.0, 19.0, 18.4)","(7.0, 8.6, 8.59047619047619)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:26.207316,"(2.25, 2.46, 2.4438922155688623)","(19.0, 28.0, 27.8)","(3.8, 4.6, 4.5225)","(6.5, 8.0, 7.873684210526315)","(19.0, 29.0, 27.517241379310345)","(13.0, 19.0, 18.4)","(7.0, 8.6, 8.59047619047619)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:27.322124,"(2.25, 2.46, 2.4432398753894082)","(19.0, 28.0, 27.8)","(3.8, 4.6, 4.519130434782609)","(6.5, 8.0, 7.873684210526315)","(19.0, 29.0, 27.517241379310345)","(13.0, 19.0, 18.4)","(7.0, 8.6, 8.59047619047619)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:28.406039,"(2.25, 2.46, 2.4432398753894082)","(19.0, 28.0, 27.8)","(3.8, 4.6, 4.519130434782609)","(6.5, 8.0, 7.873684210526315)","(19.0, 29.0, 27.517241379310345)","(13.0, 19.0, 18.4)","(7.0, 8.6, 8.59047619047619)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:29.595433,"(2.25, 2.46, 2.4432398753894082)","(19.0, 28.0, 27.8)","(3.8, 4.6, 4.519130434782609)","(6.5, 8.0, 7.873684210526315)","(19.0, 29.0, 27.517241379310345)","(13.0, 19.0, 18.4)","(7.0, 8.6, 8.622222222222222)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:30.881156,"(2.25, 2.44, 2.430754716981132)","(19.0, 28.0, 27.8)","(3.8, 4.6, 4.533093525179856)","(6.5, 8.0, 7.873684210526315)","(19.0, 29.0, 27.517241379310345)","(13.0, 19.0, 18.9)","(7.0, 8.8, 8.621621621621621)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:32.064937,"(2.25, 2.44, 2.429421487603306)","(19.0, 28.0, 27.8)","(3.8, 4.6, 4.515454545454546)","(6.5, 8.0, 7.873684210526315)","(19.0, 29.0, 27.517241379310345)","(13.0, 19.0, 18.807692307692307)","(7.0, 8.8, 8.644705882352941)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:33.161918,"(2.25, 2.44, 2.429421487603306)","(19.0, 28.0, 27.8)","(3.8, 4.6, 4.515454545454546)","(6.5, 8.0, 7.873684210526315)","(19.0, 29.0, 27.753623188405797)","(13.0, 19.5, 19.153846153846153)","(7.0, 8.8, 8.605882352941178)","(51.0, 130.0, 126.66666666666667)"
07-01-2023 18:46:34.366352,"(2.25, 2.44, 2.4313513513513514)","(19.0, 30.0, 26.685714285714287)","(3.8, 4.6, 4.53841059602649)","(6.5, 8.0, 7.882926829268293)","(19.0, 29.0, 27.753623188405797)","(13.0, 19.5, 19.444444444444443)","(7.0, 8.8, 8.661052631578947)","(51.0, 130.0, 128.0)"
07-01-2023 18:46:35.634087,"(2.25, 2.44, 2.4143037974683543)","(19.0, 30.0, 27.46153846153846)","(3.8, 4.6, 4.533571428571428)","(6.5, 8.0, 7.882926829268293)","(19.0, 29.0, 27.753623188405797)","(13.0, 20.0, 19.444444444444443)","(7.0, 8.8, 8.661052631578947)","(51.0, 130.0, 128.0)"
07-01-2023 18:46:36.909579,"(2.25, 2.44, 2.4145337620578777)","(19.0, 30.0, 27.46153846153846)","(3.8, 4.6, 4.533571428571428)","(6.5, 8.0, 7.882926829268293)","(19.0, 29.0, 27.753623188405797)","(13.0, 20.0, 19.444444444444443)","(7.0, 8.8, 8.661052631578947)","(51.0, 130.0, 128.75)"
07-01-2023 18:46:38.159998,"(2.25, 2.44, 2.4145337620578777)","(19.0, 30.0, 27.46153846153846)","(3.8, 4.6, 4.533571428571428)","(6.5, 8.0, 7.896774193548387)","(19.0, 29.0, 28.104166666666668)","(13.0, 20.0, 19.2)","(7.0, 8.8, 8.642857142857142)","(51.0, 130.0, 146.25)"
07-01-2023 18:46:39.421694,"(2.25, 2.44, 2.4229310344827586)","(19.0, 29.0, 28.333333333333332)","(3.8, 4.6, 4.541139240506329)","(6.5, 8.0, 7.896774193548387)","(19.0, 29.0, 28.104166666666668)","(13.0, 19.5, 19.125)","(7.0, 8.8, 8.642857142857142)","(51.0, 150.0, 146.25)"
07-01-2023 18:46:40.543301,"(2.25, 2.44, 2.4229310344827586)","(19.0, 28.0, 27.857142857142858)","(3.8, 4.6, 4.541139240506329)","(6.5, 8.0, 7.9363636363636365)","(19.0, 29.0, 28.104166666666668)","(13.0, 19.5, 19.125)","(7.0, 8.8, 8.642857142857142)","(51.0, 150.0, 146.25)"
07-01-2023 18:46:41.697484,"(2.25, 2.44, 2.4229310344827586)","(19.0, 28.0, 27.857142857142858)","(3.8, 4.6, 4.541139240506329)","(6.5, 8.0, 7.9363636363636365)","(19.0, 29.0, 28.104166666666668)","(13.0, 19.5, 19.125)","(7.0, 8.8, 8.647368421052631)","(51.0, 150.0, 146.25)"
07-01-2023 18:46:42.814227,"(2.25, 2.42, 2.411449814126394)","(19.0, 28.0, 27.857142857142858)","(3.8, 4.6, 4.552551020408163)","(6.5, 8.0, 7.956701030927835)","(19.0, 29.0, 28.173076923076923)","(13.0, 19.5, 19.125)","(7.0, 8.8, 8.730952380952381)","(51.0, 150.0, 146.25)"
07-01-2023 18:46:44.050007,"(2.25, 2.42, 2.410883392226148)","(19.0, 28.0, 27.857142857142858)","(3.8, 4.6, 4.552551020408163)","(6.5, 8.0, 7.956701030927835)","(19.0, 29.0, 28.173076923076923)","(13.0, 19.5, 19.125)","(7.0, 8.8, 8.730952380952381)","(51.0, 150.0, 146.25)"
07-01-2023 18:46:45.221957,"(2.25, 2.42, 2.4103703703703703)","(19.0, 28.0, 27.8)","(3.8, 4.6, 4.552551020408163)","(6.5, 8.0, 7.956701030927835)","(19.0, 29.0, 28.173076923076923)","(13.0, 19.5, 19.125)","(7.0, 8.8, 8.730952380952381)","(51.0, 150.0, 146.25)"
07-01-2023 18:46:46.403816,"(2.25, 2.42, 2.4103703703703703)","(19.0, 28.0, 27.8)","(3.8, 4.6, 4.554973821989528)","(6.5, 8.0, 7.85625)","(19.0, 29.0, 28.1875)","(13.0, 19.5, 18.96)","(7.0, 8.8, 8.73421052631579)","(51.0, 150.0, 146.25)"
07-01-2023 18:46:47.534368,"(2.25, 2.42, 2.4104119850187264)","(19.0, 29.0, 27.470588235294116)","(3.8, 4.6, 4.554973821989528)","(6.5, 8.0, 7.851612903225806)","(19.0, 29.0, 28.19148936170213)","(13.0, 19.5, 19.0)","(7.0, 8.8, 8.736)","(51.0, 150.0, 146.25)"
07-01-2023 18:46:48.719342,"(2.25, 2.42, 2.410461538461538)","(19.0, 29.0, 27.470588235294116)","(3.8, 4.6, 4.555080213903743)","(6.5, 8.0, 7.845714285714285)","(19.0, 29.0, 28.19148936170213)","(13.0, 19.5, 18.566666666666666)","(7.0, 8.8, 8.736)","(51.0, 150.0, 146.25)"
07-01-2023 18:46:49.885915,"(2.25, 2.42, 2.4105172413793103)","(19.0, 29.0, 27.470588235294116)","(3.8, 4.6, 4.55736040609137)","(6.5, 8.0, 7.868292682926829)","(19.0, 29.0, 28.19148936170213)","(13.0, 19.5, 18.566666666666666)","(7.0, 8.8, 8.736)","(51.0, 150.0, 146.25)"
07-01-2023 18:46:51.069713,"(2.25, 2.42, 2.411076923076923)","(19.0, 29.0, 27.470588235294116)","(3.8, 4.6, 4.5649999999999995)","(6.5, 8.0, 7.868292682926829)","(19.0, 29.0, 28.19148936170213)","(13.0, 19.5, 18.566666666666666)","(7.0, 8.8, 8.736)","(51.0, 150.0, 146.25)"
07-01-2023 18:46:52.169492,"(2.25, 2.42, 2.411076923076923)","(19.0, 29.0, 27.88888888888889)","(3.8, 4.6, 4.562559241706161)","(6.5, 8.0, 7.897247706422018)","(19.0, 29.0, 28.2)","(13.0, 19.5, 18.666666666666668)","(7.0, 8.8, 8.752777777777778)","(51.0, 150.0, 146.25)"
07-01-2023 18:46:53.253200,"(2.25, 2.42, 2.412258064516129)","(19.0, 29.0, 28.285714285714285)","(3.8, 4.6, 4.562559241706161)","(6.5, 8.0, 7.889285714285714)","(19.0, 29.0, 28.2)","(13.0, 19.5, 18.91176470588235)","(7.0, 8.8, 8.752777777777778)","(51.0, 150.0, 155.0)"
07-01-2023 18:46:54.426254,"(2.25, 2.42, 2.412258064516129)","(19.0, 29.0, 28.285714285714285)","(3.8, 4.6, 4.562735849056604)","(6.5, 8.0, 7.813157894736842)","(19.0, 29.0, 28.2)","(13.0, 19.5, 18.91176470588235)","(7.0, 8.8, 8.752777777777778)","(51.0, 170.0, 155.0)"
07-01-2023 18:46:55.624955,"(2.25, 2.42, 2.411949685534591)","(19.0, 29.0, 28.285714285714285)","(3.8, 4.6, 4.562735849056604)","(6.5, 8.0, 7.813157894736842)","(19.0, 29.0, 28.2)","(13.0, 19.5, 18.91176470588235)","(7.0, 8.8, 8.752777777777778)","(51.0, 170.0, 155.0)"
07-01-2023 18:46:56.861245,"(2.25, 2.42, 2.411949685534591)","(19.0, 29.0, 28.285714285714285)","(3.8, 4.6, 4.562735849056604)","(6.5, 8.0, 7.813157894736842)","(19.0, 29.0, 28.2)","(13.0, 19.5, 19.083333333333332)","(7.0, 8.8, 8.752777777777778)","(51.0, 170.0, 155.0)"
07-01-2023 18:46:57.999594,"(2.25, 2.42, 2.411409395973154)","(19.0, 29.0, 28.285714285714285)","(3.8, 4.6, 4.56089108910891)","(6.5, 8.0, 7.813157894736842)","(19.0, 29.0, 28.2)","(13.0, 19.5, 19.34375)","(7.0, 8.8, 8.752777777777778)","(51.0, 170.0, 151.8181818181818)"
07-01-2023 18:46:59.102380,"(2.25, 2.42, 2.412686567164179)","(19.0, 29.0, 28.285714285714285)","(3.8, 4.6, 4.56089108910891)","(6.5, 8.0, 7.808108108108108)","(19.0, 29.0, 28.142857142857142)","(13.0, 19.5, 19.34375)","(7.0, 8.8, 8.737037037037037)","(51.0, 170.0, 151.8181818181818)"
07-01-2023 18:47:00.242408,"(2.25, 2.42, 2.412686567164179)","(19.0, 29.0, 28.285714285714285)","(3.8, 4.6, 4.556830601092896)","(6.5, 8.0, 7.808108108108108)","(19.0, 29.0, 28.153846153846153)","(13.0, 19.5, 19.34375)","(7.0, 8.8, 8.737037037037037)","(51.0, 170.0, 151.8181818181818)"
07-01-2023 18:47:01.388020,"(2.25, 2.42, 2.412686567164179)","(19.0, 29.0, 28.285714285714285)","(3.8, 4.6, 4.5630303030303025)","(6.5, 8.0, 7.808108108108108)","(19.0, 29.0, 28.2)","(13.0, 19.5, 19.22222222222222)","(7.0, 8.8, 8.746875000000001)","(51.0, 170.0, 153.33333333333334)"
07-01-2023 18:47:02.558001,"(2.25, 2.42, 2.414235294117647)","(19.0, 29.0, 28.375)","(3.8, 4.6, 4.566847826086956)","(6.5, 8.0, 7.824691358024691)","(19.0, 29.0, 28.2)","(13.0, 19.5, 19.22222222222222)","(7.0, 8.8, 8.746875000000001)","(51.0, 170.0, 138.0)"
07-01-2023 18:47:03.664444,"(2.25, 2.42, 2.414235294117647)","(19.0, 29.0, 28.375)","(3.8, 4.6, 4.565921787709497)","(6.5, 8.0, 7.820253164556962)","(19.0, 29.0, 28.2)","(13.0, 19.5, 19.22222222222222)","(7.0, 8.8, 8.746875000000001)","(51.0, 170.0, 143.33333333333334)"
07-01-2023 18:47:04.733500,"(2.25, 2.42, 2.414235294117647)","(19.0, 29.0, 28.375)","(3.8, 4.6, 4.565921787709497)","(6.5, 8.0, 7.820253164556962)","(19.0, 29.0, 28.2)","(13.0, 19.5, 19.22222222222222)","(7.0, 8.8, 8.746875000000001)","(51.0, 170.0, 143.33333333333334)"
07-01-2023 18:47:05.951371,"(2.25, 2.42, 2.414235294117647)","(19.0, 29.0, 28.23076923076923)","(3.8, 4.6, 4.558783783783784)","(6.5, 8.0, 7.810666666666666)","(19.0, 29.0, 28.2)","(13.0, 19.5, 19.22222222222222)","(7.0, 8.8, 8.746875000000001)","(51.0, 170.0, 150.0)"
07-01-2023 18:47:07.122885,"(2.25, 2.42, 2.4144)","(19.0, 29.0, 28.23076923076923)","(3.8, 4.6, 4.558783783783784)","(6.5, 8.0, 7.826829268292682)","(19.0, 29.0, 26.272727272727273)","(13.0, 19.5, 19.5)","(7.0, 8.8, 8.746875000000001)","(51.0, 170.0, 150.0)"
07-01-2023 18:47:08.301428,"(2.25, 2.42, 2.4144)","(19.0, 29.0, 28.23076923076923)","(3.8, 4.6, 4.553787878787879)","(6.5, 8.0, 7.810666666666666)","(19.0, 29.0, 26.923076923076923)","(13.0, 20.0, 19.86842105263158)","(7.0, 8.8, 8.84969696969697)","(51.0, 170.0, 150.0)"
07-01-2023 18:47:09.336260,"(2.25, 2.42, 2.4163703703703705)","(19.0, 29.0, 28.23076923076923)","(3.8, 4.6, 4.585542168674698)","(6.5, 8.0, 7.810666666666666)","(19.0, 27.0, 26.923076923076923)","(13.0, 20.0, 19.86842105263158)","(7.0, 9.0, 8.852229299363058)","(51.0, 170.0, 148.8235294117647)"
07-01-2023 18:47:10.420278,"(2.25, 2.42, 2.41568281938326)","(19.0, 29.0, 28.23076923076923)","(3.8, 4.6, 4.576923076923077)","(6.5, 8.0, 7.810666666666666)","(19.0, 27.0, 26.923076923076923)","(13.0, 20.0, 19.895833333333332)","(7.0, 9.0, 8.861349693251535)","(51.0, 190.0, 153.07692307692307)"
07-01-2023 18:47:11.465163,"(2.25, 2.42, 2.41568281938326)","(19.0, 29.0, 28.23076923076923)","(3.8, 4.6, 4.58)","(6.5, 8.0, 7.810666666666666)","(19.0, 27.0, 26.923076923076923)","(13.0, 20.0, 19.895833333333332)","(7.0, 9.0, 8.861349693251535)","(51.0, 190.0, 153.07692307692307)"
07-01-2023 18:47:12.472841,"(2.25, 2.42, 2.41568281938326)","(19.0, 29.0, 28.23076923076923)","(3.8, 4.6, 4.571428571428571)","(6.5, 8.0, 7.933333333333334)","(19.0, 27.0, 26.96)","(13.0, 20.0, 19.895833333333332)","(7.0, 9.0, 8.861349693251535)","(51.0, 190.0, 153.07692307692307)"
07-01-2023 18:47:13.539061,"(2.25, 2.42, 2.4194535519125684)","(19.0, 29.0, 28.2)","(3.8, 4.6, 4.571428571428571)","(6.5, 8.0, 7.916666666666667)","(19.0, 27.0, 26.8)","(13.0, 20.0, 19.895833333333332)","(7.0, 9.0, 8.85875)","(51.0, 190.0, 153.07692307692307)"
07-01-2023 18:47:14.619958,"(2.25, 2.42, 2.4194535519125684)","(19.0, 29.0, 28.2)","(3.8, 4.6, 4.571428571428571)","(6.5, 8.0, 7.921739130434783)","(19.0, 27.0, 26.8)","(13.0, 20.0, 19.895833333333332)","(7.0, 9.0, 8.853107344632768)","(51.0, 190.0, 153.07692307692307)"
07-01-2023 18:47:15.702983,"(2.25, 2.42, 2.4194535519125684)","(19.0, 29.0, 28.2)","(3.8, 4.6, 4.571428571428571)","(6.5, 8.0, 7.921739130434783)","(19.0, 27.0, 26.8)","(13.0, 20.0, 19.895833333333332)","(7.0, 9.0, 8.853107344632768)","(51.0, 190.0, 153.07692307692307)"
07-01-2023 18:47:16.738930,"(2.25, 2.42, 2.4194535519125684)","(19.0, 29.0, 28.2)","(3.8, 4.6, 4.571428571428571)","(6.5, 8.0, 7.921739130434783)","(19.0, 27.0, 26.8)","(13.0, 20.0, 19.895833333333332)","(7.0, 9.0, 8.853107344632768)","(51.0, 190.0, 153.07692307692307)"
07-01-2023 18:47:17.786943,"(2.25, 2.42, 2.4194535519125684)","(19.0, 29.0, 28.2)","(3.8, 4.6, 4.571428571428571)","(6.5, 8.0, 7.863736263736263)","(19.0, 27.0, 26.8)","(13.0, 20.0, 19.895833333333332)","(7.0, 9.0, 8.853107344632768)","(51.0, 190.0, 153.07692307692307)"
07-01-2023 18:47:18.919824,"(2.25, 2.44, 2.418936170212766)","(19.0, 29.0, 28.2)","(3.8, 4.6, 4.571428571428571)","(6.5, 8.0, 7.863736263736263)","(19.0, 27.0, 26.8)","(13.0, 20.0, 19.913793103448278)","(7.0, 9.0, 8.853107344632768)","(51.0, 190.0, 153.07692307692307)"
07-01-2023 18:47:20.124825,"(2.25, 2.44, 2.418936170212766)","(19.0, 29.0, 28.2)","(3.8, 4.6, 4.571428571428571)","(6.5, 8.0, 7.863736263736263)","(19.0, 27.0, 26.8)","(13.0, 20.0, 19.913793103448278)","(7.0, 9.0, 8.853107344632768)","(51.0, 190.0, 158.0)"
07-01-2023 18:47:21.299549,"(2.25, 2.44, 2.418936170212766)","(19.0, 29.0, 28.2)","(3.8, 4.6, 4.571428571428571)","(6.5, 8.0, 7.863736263736263)","(19.0, 27.0, 26.8)","(13.0, 20.0, 20.125)","(7.0, 9.0, 8.853107344632768)","(51.0, 190.0, 158.0)"
07-01-2023 18:47:22.422753,"(2.25, 2.44, 2.418936170212766)","(19.0, 29.0, 28.2)","(3.8, 4.6, 4.571428571428571)","(6.5, 8.0, 7.863736263736263)","(19.0, 27.0, 26.77777777777778)","(13.0, 22.0, 20.181818181818183)","(7.0, 9.0, 8.838862559241706)","(51.0, 190.0, 158.0)"
07-01-2023 18:47:23.592298,"(2.25, 2.44, 2.4179387186629526)","(19.0, 29.0, 28.2)","(3.8, 4.6, 4.564285714285714)","(6.5, 8.0, 7.890625)","(19.0, 27.0, 26.77777777777778)","(13.0, 22.0, 20.785714285714285)","(7.0, 9.0, 8.838862559241706)","(51.0, 190.0, 158.0)"
07-01-2023 18:47:24.683782,"(2.25, 2.44, 2.4179387186629526)","(19.0, 29.0, 28.2)","(3.8, 4.6, 4.564285714285714)","(6.5, 8.0, 7.890625)","(19.0, 27.0, 26.77777777777778)","(13.0, 21.0, 20.785714285714285)","(7.0, 9.0, 8.838862559241706)","(51.0, 190.0, 157.5)"
07-01-2023 18:47:25.791682,"(2.25, 2.44, 2.4179387186629526)","(19.0, 29.0, 28.2)","(3.8, 4.6, 4.564285714285714)","(6.5, 8.0, 7.890625)","(19.0, 27.0, 26.77777777777778)","(13.0, 21.0, 20.5)","(7.0, 9.0, 8.838862559241706)","(51.0, 170.0, 157.5)"
07-01-2023 18:47:26.837531,"(2.25, 2.44, 2.4179387186629526)","(19.0, 29.0, 28.2)","(3.8, 4.6, 4.564285714285714)","(6.5, 8.0, 7.890625)","(19.0, 27.0, 26.77777777777778)","(13.0, 21.0, 20.5)","(7.0, 9.0, 8.838862559241706)","(51.0, 170.0, 157.5)"
07-01-2023 18:47:27.951770,"(2.25, 2.44, 2.4179387186629526)","(19.0, 29.0, 28.2)","(3.9, 4.6, 4.554545454545455)","(6.5, 8.0, 7.890625)","(19.0, 27.0, 26.77777777777778)","(14.0, 21.0, 20.4)","(7.5, 9.0, 8.838139534883721)","(51.0, 170.0, 157.5)"
07-01-2023 18:47:29.060787,"(2.25, 2.44, 2.4179387186629526)","(19.0, 29.0, 28.2)","(3.9, 4.6, 4.554545454545455)","(6.5, 8.0, 7.890625)","(19.0, 27.0, 26.77777777777778)","(14.0, 21.0, 20.4)","(7.5, 9.0, 8.83661971830986)","(51.0, 170.0, 157.5)"
07-01-2023 18:47:30.201860,"(2.25, 2.44, 2.417839335180055)","(19.0, 29.0, 28.2)","(3.9, 4.6, 4.566666666666666)","(6.5, 8.0, 7.890625)","(19.0, 27.0, 26.77777777777778)","(14.0, 21.0, 20.4)","(7.5, 9.0, 8.826666666666668)","(51.0, 170.0, 157.5)"
