,Perfect Flossy,Trickster Cabang,Found A Spot,Irenes A Star,Coconut Kingston,Miss Belle,Con Cabang
11-01-2023 15:12:00.230180,"(5.5, 7.4, 6.817142857142857)","(16.0, 60.0, 47.0)","(12.0, 16.0, 13.647058823529411)","(3.8, 4.5, 4.144444444444445)","(8.5, 15.0, 14.5)","(6.0, 14.5, 13.25)","(2.4, 2.88, 2.8588235294117648)"
11-01-2023 15:12:01.191150,"(5.5, 7.4, 6.817142857142857)","(16.0, 60.0, 47.0)","(12.0, 16.0, 13.647058823529411)","(3.8, 4.5, 4.144444444444445)","(8.5, 15.0, 14.5)","(6.0, 14.5, 13.25)","(2.4, 2.88, 2.844)"
11-01-2023 15:12:02.153800,"(5.5, 7.4, 6.817142857142857)","(16.0, 55.0, 46.6)","(12.0, 16.0, 13.647058823529411)","(3.8, 4.5, 4.144444444444445)","(8.5, 15.0, 14.5)","(6.0, 14.5, 13.25)","(2.4, 2.88, 2.844)"
11-01-2023 15:12:03.136930,"(5.5, 7.4, 6.817142857142857)","(16.0, 55.0, 46.6)","(12.0, 16.0, 13.647058823529411)","(3.8, 4.5, 4.144444444444445)","(8.5, 15.0, 14.5)","(6.0, 14.5, 13.25)","(2.4, 2.88, 2.844)"
11-01-2023 15:12:04.075082,"(5.5, 7.4, 6.817142857142857)","(16.0, 55.0, 46.6)","(12.0, 16.0, 13.647058823529411)","(3.8, 4.5, 4.144444444444445)","(8.5, 15.0, 14.5)","(6.0, 14.5, 13.25)","(2.4, 2.88, 2.844)"
11-01-2023 15:12:05.021751,"(5.5, 7.4, 6.817142857142857)","(16.0, 55.0, 46.6)","(12.0, 16.0, 13.647058823529411)","(3.8, 4.5, 4.144444444444445)","(8.5, 15.0, 14.5)","(6.0, 14.5, 13.11111111111111)","(2.4, 2.88, 2.844)"
11-01-2023 15:12:05.947956,"(5.5, 7.4, 6.817142857142857)","(16.0, 55.0, 46.6)","(12.0, 16.0, 13.647058823529411)","(3.8, 4.5, 4.144444444444445)","(8.5, 15.0, 14.5)","(6.0, 14.5, 13.11111111111111)","(2.4, 2.88, 2.844)"
11-01-2023 15:12:06.919328,"(5.5, 7.4, 6.817142857142857)","(16.0, 55.0, 46.6)","(12.0, 16.0, 13.647058823529411)","(3.8, 4.5, 4.242857142857143)","(8.5, 15.0, 14.5)","(6.0, 14.5, 13.11111111111111)","(2.4, 2.88, 2.73375)"
11-01-2023 15:12:07.808921,"(5.5, 7.4, 6.817142857142857)","(16.0, 55.0, 46.6)","(12.0, 16.0, 13.647058823529411)","(3.8, 4.5, 4.216666666666667)","(8.5, 15.0, 14.5)","(6.0, 14.5, 13.11111111111111)","(2.4, 2.9, 2.73375)"
11-01-2023 15:12:08.833334,"(5.5, 7.4, 6.817142857142857)","(16.0, 55.0, 46.6)","(12.0, 16.0, 13.647058823529411)","(3.8, 4.5, 4.216666666666667)","(8.5, 15.0, 14.5)","(6.0, 14.5, 13.11111111111111)","(2.4, 2.9, 2.73375)"
11-01-2023 15:12:09.759638,"(5.5, 7.4, 6.817142857142857)","(16.0, 55.0, 46.6)","(12.0, 16.0, 13.647058823529411)","(3.8, 4.5, 4.2384615384615385)","(8.5, 15.0, 14.5)","(6.0, 14.5, 13.11111111111111)","(2.4, 2.9, 2.73375)"
11-01-2023 15:12:10.726785,"(5.5, 7.4, 6.817142857142857)","(16.0, 55.0, 46.6)","(12.0, 16.0, 13.647058823529411)","(3.8, 4.4, 4.047058823529412)","(8.5, 15.0, 14.5)","(6.0, 14.5, 13.11111111111111)","(2.4, 2.9, 2.73375)"
11-01-2023 15:12:11.680618,"(5.5, 7.4, 6.817142857142857)","(16.0, 55.0, 46.6)","(12.0, 16.0, 13.647058823529411)","(3.8, 4.4, 4.047058823529412)","(8.5, 15.0, 14.666666666666666)","(6.0, 14.5, 13.607142857142858)","(2.4, 2.9, 2.63)"
11-01-2023 15:12:12.946927,"(5.5, 7.4, 6.816216216216216)","(16.0, 55.0, 44.5)","(12.0, 15.5, 13.777777777777779)","(3.8, 4.4, 4.115384615384615)","(8.5, 15.0, 14.583333333333334)","(6.0, 14.5, 13.607142857142858)","(2.4, 2.9, 2.63)"
11-01-2023 15:12:13.993554,"(5.5, 7.4, 6.816216216216216)","(16.0, 55.0, 44.5)","(12.0, 16.0, 13.777777777777779)","(3.8, 4.3, 3.9)","(8.5, 15.0, 14.772727272727273)","(6.0, 14.5, 13.11111111111111)","(2.4, 2.9, 2.63)"
11-01-2023 15:12:15.025746,"(5.5, 7.4, 6.816216216216216)","(16.0, 55.0, 46.6)","(12.0, 16.0, 13.777777777777779)","(3.8, 4.3, 4.017647058823529)","(8.5, 15.0, 14.642857142857142)","(6.0, 14.5, 13.607142857142858)","(2.4, 2.9, 2.63)"
11-01-2023 15:12:16.246053,"(5.5, 7.4, 6.816216216216216)","(16.0, 55.0, 46.6)","(12.0, 16.0, 13.777777777777779)","(3.8, 4.3, 3.916)","(8.5, 15.0, 14.583333333333334)","(6.0, 14.5, 13.607142857142858)","(2.4, 2.9, 2.63)"
11-01-2023 15:12:17.372488,"(5.5, 7.4, 6.816216216216216)","(16.0, 55.0, 46.6)","(12.0, 16.0, 13.777777777777779)","(3.8, 4.3, 3.8000000000000003)","(8.5, 15.0, 14.772727272727273)","(6.0, 14.5, 13.11111111111111)","(2.4, 2.9, 2.602608695652174)"
11-01-2023 15:12:18.376256,"(5.5, 7.4, 6.816216216216216)","(16.0, 55.0, 46.6)","(12.0, 16.0, 13.375)","(3.8, 4.3, 3.748)","(8.5, 15.0, 14.772727272727273)","(6.0, 14.5, 13.0)","(2.4, 2.9, 2.602608695652174)"
11-01-2023 15:12:19.511165,"(5.5, 7.4, 6.815384615384615)","(16.0, 55.0, 46.6)","(12.0, 16.0, 13.666666666666666)","(3.8, 4.3, 4.15)","(8.5, 15.0, 14.583333333333334)","(6.0, 14.5, 13.5)","(2.4, 2.9, 2.602608695652174)"
11-01-2023 15:12:20.521355,"(5.5, 7.4, 6.815384615384615)","(16.0, 55.0, 46.6)","(12.0, 16.0, 13.666666666666666)","(3.8, 4.2, 4.1000000000000005)","(8.5, 15.0, 14.772727272727273)","(6.0, 14.5, 13.0)","(2.4, 2.9, 2.602608695652174)"
11-01-2023 15:12:21.465017,"(5.5, 7.4, 6.815384615384615)","(16.0, 55.0, 46.6)","(12.0, 16.0, 13.666666666666666)","(3.8, 4.2, 4.1000000000000005)","(8.5, 15.0, 14.583333333333334)","(6.0, 14.5, 13.5)","(2.4, 2.9, 2.602608695652174)"
11-01-2023 15:12:22.471883,"(5.5, 7.4, 6.815384615384615)","(15.0, 55.0, 46.6)","(12.0, 16.0, 13.666666666666666)","(3.7, 4.2, 4.1000000000000005)","(9.0, 15.0, 14.772727272727273)","(7.0, 14.5, 13.0)","(2.35, 2.9, 2.602608695652174)"
11-01-2023 15:12:23.522751,"(5.5, 7.4, 6.812244897959183)","(15.0, 55.0, 46.6)","(12.0, 16.0, 14.5)","(3.7, 4.2, 4.175)","(9.0, 15.0, 14.583333333333334)","(7.0, 14.5, 13.5)","(2.35, 2.9, 2.602608695652174)"
11-01-2023 15:12:24.546836,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 40.0)","(12.0, 16.0, 14.5)","(3.7, 4.2, 3.975)","(9.0, 15.0, 14.875)","(7.0, 14.5, 12.9)","(2.35, 2.9, 2.602608695652174)"
11-01-2023 15:12:25.634404,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 40.5)","(12.0, 16.0, 14.25)","(3.7, 4.2, 3.975)","(9.0, 15.0, 14.875)","(7.0, 14.5, 12.5)","(2.35, 2.9, 2.5836363636363635)"
11-01-2023 15:12:26.615418,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 40.5)","(12.0, 16.0, 14.25)","(3.7, 4.2, 3.975)","(9.0, 15.0, 14.875)","(7.0, 14.5, 12.9)","(2.35, 2.9, 2.5823529411764707)"
11-01-2023 15:12:27.732525,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 40.5)","(12.0, 16.0, 14.25)","(3.7, 4.2, 3.975)","(9.0, 15.0, 14.875)","(7.0, 14.5, 12.5)","(2.35, 2.9, 2.637142857142857)"
11-01-2023 15:12:28.842019,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 40.5)","(12.0, 16.0, 14.25)","(3.7, 4.2, 3.975)","(9.0, 15.0, 14.875)","(7.0, 14.5, 12.9)","(2.35, 2.88, 2.5923076923076924)"
11-01-2023 15:12:29.794579,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 40.5)","(12.0, 16.0, 14.25)","(3.7, 4.2, 3.975)","(9.0, 15.0, 14.875)","(7.0, 14.5, 12.9)","(2.35, 2.88, 2.5923076923076924)"
11-01-2023 15:12:31.042995,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 41.8)","(12.0, 16.0, 14.25)","(3.7, 4.2, 3.975)","(9.0, 15.0, 14.875)","(7.0, 14.5, 12.5)","(2.35, 2.88, 2.5923076923076924)"
11-01-2023 15:12:32.085729,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 41.8)","(12.0, 16.0, 14.25)","(3.7, 4.2, 3.975)","(9.0, 15.0, 14.875)","(7.0, 14.5, 12.9)","(2.35, 2.88, 2.775)"
11-01-2023 15:12:33.118327,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 41.8)","(12.0, 16.0, 14.25)","(3.7, 4.2, 4.1625000000000005)","(9.0, 15.5, 14.3)","(7.0, 14.5, 12.617647058823529)","(2.35, 2.86, 2.69)"
11-01-2023 15:12:34.235809,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 43.45454545454545)","(12.0, 16.0, 14.25)","(3.7, 4.2, 4.173529411764706)","(9.0, 15.5, 14.3)","(7.0, 14.5, 12.617647058823529)","(2.35, 2.86, 2.755384615384615)"
11-01-2023 15:12:35.304155,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 42.0)","(12.0, 16.0, 14.25)","(3.7, 4.2, 4.173529411764706)","(9.0, 15.5, 13.7)","(7.0, 14.5, 12.617647058823529)","(2.35, 2.86, 2.755384615384615)"
11-01-2023 15:12:36.375679,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 42.0)","(12.0, 16.0, 14.25)","(3.7, 4.2, 4.173529411764706)","(9.0, 15.5, 14.3)","(7.0, 14.5, 12.617647058823529)","(2.35, 2.86, 2.755384615384615)"
11-01-2023 15:12:37.434108,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 42.0)","(12.0, 16.0, 14.25)","(3.7, 4.2, 4.173529411764706)","(9.0, 15.5, 13.7)","(7.0, 14.5, 12.617647058823529)","(2.35, 2.86, 2.755384615384615)"
11-01-2023 15:12:38.447305,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 42.0)","(12.0, 16.0, 14.25)","(3.7, 4.2, 4.031578947368421)","(9.0, 15.5, 13.7)","(7.0, 14.5, 12.617647058823529)","(2.35, 2.86, 2.755384615384615)"
11-01-2023 15:12:39.422266,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 42.0)","(12.0, 16.0, 13.6)","(3.7, 4.1, 4.053846153846154)","(9.0, 15.5, 14.3)","(7.0, 14.5, 12.617647058823529)","(2.35, 2.86, 2.69)"
11-01-2023 15:12:40.553898,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 44.285714285714285)","(12.0, 16.0, 13.6)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 13.7)","(7.0, 14.5, 12.617647058823529)","(2.35, 2.86, 2.6384615384615384)"
11-01-2023 15:12:41.569887,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 44.285714285714285)","(12.0, 16.0, 13.473684210526315)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.78)","(7.0, 14.5, 12.617647058823529)","(2.35, 2.86, 2.611111111111111)"
11-01-2023 15:12:42.526680,"(5.5, 7.4, 6.8125)","(15.0, 60.0, 44.285714285714285)","(12.0, 16.0, 13.6)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.78)","(7.0, 14.5, 12.617647058823529)","(2.35, 2.86, 2.5956521739130434)"
11-01-2023 15:12:43.543635,"(5.5, 7.4, 6.8352941176470585)","(15.0, 60.0, 44.285714285714285)","(12.0, 16.0, 13.6)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.78)","(7.0, 14.5, 12.617647058823529)","(2.35, 2.86, 2.5956521739130434)"
11-01-2023 15:12:44.581400,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 44.285714285714285)","(12.0, 16.0, 13.6)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.78)","(7.0, 14.5, 12.617647058823529)","(2.35, 2.86, 2.5956521739130434)"
11-01-2023 15:12:45.675803,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 44.285714285714285)","(12.0, 16.0, 13.6)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.78)","(7.0, 14.5, 12.617647058823529)","(2.35, 2.86, 2.5956521739130434)"
11-01-2023 15:12:46.779488,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 44.285714285714285)","(12.0, 16.0, 13.6)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.807692307692308)","(7.0, 14.5, 12.617647058823529)","(2.35, 2.86, 2.5956521739130434)"
11-01-2023 15:12:47.828329,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 44.285714285714285)","(12.0, 16.0, 13.6)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.807692307692308)","(7.0, 14.5, 13.5)","(2.35, 2.86, 2.5956521739130434)"
11-01-2023 15:12:48.870775,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.363636363636363)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.789473684210526)","(7.0, 14.5, 13.54)","(2.35, 2.86, 2.5956521739130434)"
11-01-2023 15:12:49.921961,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.363636363636363)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.789473684210526)","(7.0, 14.5, 13.3)","(2.35, 2.86, 2.5956521739130434)"
11-01-2023 15:12:50.886665,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.363636363636363)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.3)","(2.35, 2.86, 2.5956521739130434)"
11-01-2023 15:12:51.841289,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.363636363636363)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.54)","(2.35, 2.86, 2.649090909090909)"
11-01-2023 15:12:52.904686,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.0)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.3)","(2.35, 2.84, 2.615)"
11-01-2023 15:12:53.907707,"(5.5, 7.4, 6.812244897959183)","(15.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.0)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.54)","(2.35, 2.84, 2.615)"
11-01-2023 15:12:54.910500,"(5.5, 7.4, 6.812244897959183)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.0)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.3)","(2.35, 2.84, 2.615)"
11-01-2023 15:12:56.005496,"(5.5, 7.4, 6.812244897959183)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.8)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.3)","(2.35, 2.84, 2.615)"
11-01-2023 15:12:57.075635,"(5.5, 7.4, 6.812244897959183)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.636363636363637)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.54)","(2.35, 2.84, 2.626153846153846)"
11-01-2023 15:12:58.156536,"(5.5, 7.4, 6.812244897959183)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.970588235294118)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.3)","(2.35, 2.82, 2.6799999999999997)"
11-01-2023 15:12:59.245679,"(5.5, 7.4, 6.812244897959183)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.970588235294118)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.3)","(2.35, 2.82, 2.6799999999999997)"
11-01-2023 15:13:00.238618,"(5.5, 7.4, 6.812244897959183)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.970588235294118)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.3)","(2.35, 2.82, 2.532)"
11-01-2023 15:13:01.219925,"(5.5, 7.4, 6.812244897959183)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.970588235294118)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.54)","(2.35, 2.82, 2.532)"
11-01-2023 15:13:02.317905,"(5.5, 7.4, 6.812244897959183)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.970588235294118)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.54)","(2.35, 2.82, 2.64)"
11-01-2023 15:13:03.401366,"(5.5, 7.4, 6.812244897959183)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.970588235294118)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.558823529411764)","(2.35, 2.82, 2.617777777777778)"
11-01-2023 15:13:04.565091,"(5.5, 7.4, 6.812244897959183)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.970588235294118)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.558823529411764)","(2.35, 2.82, 2.6052173913043477)"
11-01-2023 15:13:05.607606,"(5.5, 7.4, 6.812244897959183)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.970588235294118)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.558823529411764)","(2.35, 2.82, 2.6666666666666665)"
11-01-2023 15:13:06.586311,"(5.5, 7.4, 6.812244897959183)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.970588235294118)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.558823529411764)","(2.35, 2.8, 2.6666666666666665)"
11-01-2023 15:13:07.582487,"(5.5, 7.4, 6.812244897959183)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.970588235294118)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.558823529411764)","(2.35, 2.82, 2.6577777777777776)"
11-01-2023 15:13:08.661926,"(5.5, 7.4, 6.812244897959183)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.970588235294118)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.558823529411764)","(2.35, 2.78, 2.6228571428571428)"
11-01-2023 15:13:09.650217,"(5.5, 7.4, 6.812244897959183)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.970588235294118)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.558823529411764)","(2.35, 2.78, 2.5966666666666667)"
11-01-2023 15:13:10.745841,"(5.5, 7.4, 6.812244897959183)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.970588235294118)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.558823529411764)","(2.35, 2.78, 2.6215384615384614)"
11-01-2023 15:13:11.867169,"(5.5, 7.4, 6.812244897959183)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.636363636363637)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.558823529411764)","(2.35, 2.76, 2.688)"
11-01-2023 15:13:12.966137,"(5.5, 7.4, 6.810169491525423)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.636363636363637)","(3.7, 4.1, 4.044444444444444)","(9.0, 15.5, 14.9375)","(7.0, 14.5, 13.558823529411764)","(2.35, 2.72, 2.688)"
11-01-2023 15:13:14.007818,"(5.5, 7.4, 6.810344827586206)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 15.351851851851851)","(3.7, 4.1, 4.046428571428571)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.558823529411764)","(2.35, 2.72, 2.688)"
11-01-2023 15:13:15.059075,"(5.5, 7.4, 6.829508196721311)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 15.351851851851851)","(3.7, 4.1, 4.060526315789473)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.72, 2.5856)"
11-01-2023 15:13:16.158411,"(5.5, 7.4, 6.810169491525423)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 15.351851851851851)","(3.7, 4.1, 4.060526315789473)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.72, 2.5813333333333333)"
11-01-2023 15:13:17.340114,"(5.5, 7.4, 6.810169491525423)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 15.351851851851851)","(3.7, 4.1, 4.060526315789473)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.72, 2.5813333333333333)"
11-01-2023 15:13:18.385514,"(5.5, 7.4, 6.810169491525423)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 15.351851851851851)","(3.7, 4.1, 4.060526315789473)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.72, 2.5973333333333333)"
11-01-2023 15:13:19.341163,"(5.5, 7.4, 6.810169491525423)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.727272727272727)","(3.7, 4.1, 4.060526315789473)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.7, 2.6222222222222222)"
11-01-2023 15:13:20.263050,"(5.5, 7.4, 6.810169491525423)","(18.0, 60.0, 44.285714285714285)","(12.0, 16.0, 14.727272727272727)","(3.7, 4.1, 4.060526315789473)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.7, 2.5854545454545454)"
11-01-2023 15:13:21.311541,"(5.5, 7.4, 6.810169491525423)","(18.0, 60.0, 38.333333333333336)","(12.0, 16.0, 14.727272727272727)","(3.7, 4.1, 4.060526315789473)","(9.0, 15.5, 15.03448275862069)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.7, 2.5854545454545454)"
11-01-2023 15:13:22.316361,"(5.5, 7.4, 6.810169491525423)","(18.0, 60.0, 43.75)","(12.0, 16.0, 15.333333333333334)","(3.7, 4.1, 4.060526315789473)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.7, 2.494666666666667)"
11-01-2023 15:13:23.399927,"(5.5, 7.4, 6.810169491525423)","(18.0, 60.0, 43.75)","(12.0, 16.0, 15.548387096774194)","(3.7, 4.1, 4.060526315789473)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.7, 2.525)"
11-01-2023 15:13:24.476037,"(5.5, 7.4, 6.810169491525423)","(18.0, 60.0, 43.75)","(12.0, 16.0, 15.481481481481481)","(3.7, 4.1, 4.060526315789473)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.7, 2.519047619047619)"
11-01-2023 15:13:25.505440,"(5.5, 7.4, 6.810169491525423)","(18.0, 60.0, 43.75)","(12.0, 16.0, 15.481481481481481)","(3.7, 4.1, 4.060526315789473)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.7, 2.519047619047619)"
11-01-2023 15:13:26.583819,"(5.5, 7.4, 6.810169491525423)","(18.0, 65.0, 52.6)","(12.0, 16.0, 15.481481481481481)","(3.7, 4.1, 4.060526315789473)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.7, 2.519047619047619)"
11-01-2023 15:13:27.708660,"(5.5, 7.4, 6.810169491525423)","(18.0, 65.0, 49.5)","(12.0, 16.0, 15.481481481481481)","(3.7, 4.1, 4.060526315789473)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.7, 2.519047619047619)"
11-01-2023 15:13:28.741375,"(5.5, 7.4, 6.810169491525423)","(18.0, 65.0, 49.5)","(12.0, 16.0, 15.481481481481481)","(3.7, 4.1, 4.061538461538461)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.7, 2.519047619047619)"
11-01-2023 15:13:29.801962,"(5.5, 7.4, 6.810169491525423)","(18.0, 65.0, 49.5)","(12.0, 16.0, 15.481481481481481)","(3.7, 4.1, 4.061538461538461)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.7, 2.583076923076923)"
11-01-2023 15:13:30.895729,"(5.5, 7.4, 6.810169491525423)","(18.0, 65.0, 54.66666666666667)","(12.0, 16.0, 15.481481481481481)","(3.7, 4.1, 4.061538461538461)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.7, 2.583076923076923)"
11-01-2023 15:13:31.766582,"(5.5, 7.4, 6.810169491525423)","(18.0, 65.0, 48.30769230769231)","(12.0, 16.0, 15.481481481481481)","(3.7, 4.1, 4.061538461538461)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.7, 2.583076923076923)"
11-01-2023 15:13:32.728192,"(5.5, 7.4, 6.810169491525423)","(18.0, 65.0, 48.30769230769231)","(12.0, 16.0, 15.481481481481481)","(3.7, 4.1, 4.061538461538461)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.7, 2.583076923076923)"
11-01-2023 15:13:33.828891,"(5.5, 7.4, 6.812765957446809)","(18.0, 65.0, 48.30769230769231)","(12.0, 16.0, 15.481481481481481)","(3.7, 4.1, 4.061538461538461)","(9.0, 15.5, 15.102941176470589)","(7.0, 14.5, 13.537037037037036)","(2.35, 2.7, 2.583076923076923)"
11-01-2023 15:13:34.825275,"(5.5, 7.4, 6.812765957446809)","(18.0, 65.0, 48.30769230769231)","(12.0, 16.0, 15.481481481481481)","(3.6, 4.1, 4.061538461538461)","(9.0, 15.5, 15.102941176470589)","(8.0, 14.5, 13.537037037037036)","(2.35, 2.7, 2.583076923076923)"
11-01-2023 15:13:35.773275,"(5.5, 7.4, 6.812765957446809)","(18.0, 65.0, 43.3)","(12.0, 16.0, 15.481481481481481)","(3.6, 4.1, 4.061538461538461)","(9.0, 15.5, 15.102941176470589)","(8.0, 14.5, 13.537037037037036)","(2.35, 2.7, 2.583076923076923)"
