,Z U In My Dreams,Bettabe Swift,Jungle Goddess,Freezer Burn,Wish For Magic,Flat Out Appealing
3314,"[datetime.datetime(2022, 11, 28, 12, 4, 34, 232768), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 12, 4, 34, 232768), 2.6, 2.82]","[datetime.datetime(2022, 11, 28, 12, 4, 34, 232768), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 4, 34, 232768), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 12, 4, 34, 232768), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 4, 34, 232768), 31.0, 250.0]"
3315,"[datetime.datetime(2022, 11, 28, 12, 4, 35, 330004), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 12, 4, 35, 330004), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 12, 4, 35, 330004), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 4, 35, 330004), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 12, 4, 35, 330004), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 35, 330004), 31.0, 250.0]"
3316,"[datetime.datetime(2022, 11, 28, 12, 4, 36, 428879), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 12, 4, 36, 428879), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 12, 4, 36, 428879), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 4, 36, 428879), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 12, 4, 36, 428879), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 36, 428879), 31.0, 250.0]"
3317,"[datetime.datetime(2022, 11, 28, 12, 4, 37, 525080), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 12, 4, 37, 525080), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 12, 4, 37, 525080), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 4, 37, 525080), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 12, 4, 37, 525080), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 37, 525080), 31.0, 250.0]"
3318,"[datetime.datetime(2022, 11, 28, 12, 4, 38, 620327), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 12, 4, 38, 620327), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 12, 4, 38, 620327), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 4, 38, 620327), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 12, 4, 38, 620327), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 38, 620327), 31.0, 250.0]"
3319,"[datetime.datetime(2022, 11, 28, 12, 4, 39, 714868), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 12, 4, 39, 714868), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 12, 4, 39, 714868), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 4, 39, 714868), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 12, 4, 39, 714868), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 39, 714868), 31.0, 250.0]"
3320,"[datetime.datetime(2022, 11, 28, 12, 4, 40, 810068), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 12, 4, 40, 810068), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 12, 4, 40, 810068), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 4, 40, 810068), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 12, 4, 40, 810068), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 40, 810068), 31.0, 250.0]"
3321,"[datetime.datetime(2022, 11, 28, 12, 4, 41, 905014), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 4, 41, 905014), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 12, 4, 41, 905014), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 4, 41, 905014), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 12, 4, 41, 905014), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 41, 905014), 31.0, 250.0]"
3322,"[datetime.datetime(2022, 11, 28, 12, 4, 42, 999505), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 4, 42, 999505), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 12, 4, 42, 999505), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 4, 42, 999505), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 12, 4, 42, 999505), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 42, 999505), 31.0, 250.0]"
3323,"[datetime.datetime(2022, 11, 28, 12, 4, 44, 95208), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 4, 44, 95208), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 12, 4, 44, 95208), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 4, 44, 95208), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 12, 4, 44, 95208), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 44, 95208), 31.0, 250.0]"
3324,"[datetime.datetime(2022, 11, 28, 12, 4, 45, 189190), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 4, 45, 189190), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 12, 4, 45, 189190), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 4, 45, 189190), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 12, 4, 45, 189190), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 45, 189190), 31.0, 250.0]"
3325,"[datetime.datetime(2022, 11, 28, 12, 4, 46, 285987), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 4, 46, 285987), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 12, 4, 46, 285987), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 12, 4, 46, 285987), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 4, 46, 285987), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 46, 285987), 31.0, 250.0]"
3326,"[datetime.datetime(2022, 11, 28, 12, 4, 47, 388714), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 4, 47, 388714), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 12, 4, 47, 388714), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 12, 4, 47, 388714), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 4, 47, 388714), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 47, 388714), 31.0, 250.0]"
3327,"[datetime.datetime(2022, 11, 28, 12, 4, 48, 486697), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 4, 48, 486697), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 12, 4, 48, 486697), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 12, 4, 48, 486697), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 4, 48, 486697), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 48, 486697), 31.0, 250.0]"
3328,"[datetime.datetime(2022, 11, 28, 12, 4, 49, 585021), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 4, 49, 585021), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 12, 4, 49, 585021), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 12, 4, 49, 585021), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 4, 49, 585021), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 49, 585021), 31.0, 250.0]"
3329,"[datetime.datetime(2022, 11, 28, 12, 4, 50, 683768), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 4, 50, 683768), 2.6, 2.78]","[datetime.datetime(2022, 11, 28, 12, 4, 50, 683768), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 12, 4, 50, 683768), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 4, 50, 683768), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 50, 683768), 31.0, 250.0]"
3330,"[datetime.datetime(2022, 11, 28, 12, 4, 51, 782326), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 4, 51, 782326), 2.6, 2.78]","[datetime.datetime(2022, 11, 28, 12, 4, 51, 782326), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 12, 4, 51, 782326), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 4, 51, 782326), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 51, 782326), 31.0, 250.0]"
3331,"[datetime.datetime(2022, 11, 28, 12, 4, 52, 882313), 2.5, 2.92]","[datetime.datetime(2022, 11, 28, 12, 4, 52, 882313), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 12, 4, 52, 882313), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 12, 4, 52, 882313), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 4, 52, 882313), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 52, 882313), 31.0, 250.0]"
3332,"[datetime.datetime(2022, 11, 28, 12, 4, 53, 990725), 2.5, 2.92]","[datetime.datetime(2022, 11, 28, 12, 4, 53, 990725), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 12, 4, 53, 990725), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 12, 4, 53, 990725), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 12, 4, 53, 990725), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 53, 990725), 31.0, 250.0]"
3333,"[datetime.datetime(2022, 11, 28, 12, 4, 55, 114712), 2.5, 2.92]","[datetime.datetime(2022, 11, 28, 12, 4, 55, 114712), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 12, 4, 55, 114712), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 12, 4, 55, 114712), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 12, 4, 55, 114712), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 55, 114712), 31.0, 250.0]"
3334,"[datetime.datetime(2022, 11, 28, 12, 4, 56, 222163), 2.5, 2.92]","[datetime.datetime(2022, 11, 28, 12, 4, 56, 222163), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 12, 4, 56, 222163), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 12, 4, 56, 222163), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 12, 4, 56, 222163), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 56, 222163), 31.0, 250.0]"
3335,"[datetime.datetime(2022, 11, 28, 12, 4, 57, 327495), 2.5, 2.92]","[datetime.datetime(2022, 11, 28, 12, 4, 57, 327495), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 12, 4, 57, 327495), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 12, 4, 57, 327495), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 12, 4, 57, 327495), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 57, 327495), 31.0, 250.0]"
3336,"[datetime.datetime(2022, 11, 28, 12, 4, 58, 429325), 2.5, 2.92]","[datetime.datetime(2022, 11, 28, 12, 4, 58, 429325), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 12, 4, 58, 429325), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 12, 4, 58, 429325), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 12, 4, 58, 429325), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 58, 429325), 31.0, 250.0]"
3337,"[datetime.datetime(2022, 11, 28, 12, 4, 59, 515172), 2.5, 2.92]","[datetime.datetime(2022, 11, 28, 12, 4, 59, 515172), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 12, 4, 59, 515172), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 12, 4, 59, 515172), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 12, 4, 59, 515172), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 4, 59, 515172), 31.0, 250.0]"
3338,"[datetime.datetime(2022, 11, 28, 12, 5, 0, 626678), 2.5, 2.92]","[datetime.datetime(2022, 11, 28, 12, 5, 0, 626678), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 0, 626678), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 12, 5, 0, 626678), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 12, 5, 0, 626678), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 0, 626678), 31.0, 250.0]"
3339,"[datetime.datetime(2022, 11, 28, 12, 5, 1, 722066), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 1, 722066), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 1, 722066), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 12, 5, 1, 722066), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 12, 5, 1, 722066), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 1, 722066), 31.0, 250.0]"
3340,"[datetime.datetime(2022, 11, 28, 12, 5, 2, 819346), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 2, 819346), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 2, 819346), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 2, 819346), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 12, 5, 2, 819346), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 2, 819346), 31.0, 250.0]"
3341,"[datetime.datetime(2022, 11, 28, 12, 5, 3, 923163), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 3, 923163), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 3, 923163), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 3, 923163), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 12, 5, 3, 923163), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 3, 923163), 31.0, 250.0]"
3342,"[datetime.datetime(2022, 11, 28, 12, 5, 5, 30144), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 5, 30144), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 5, 30144), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 5, 30144), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 5, 30144), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 5, 30144), 31.0, 250.0]"
3343,"[datetime.datetime(2022, 11, 28, 12, 5, 6, 127977), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 6, 127977), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 12, 5, 6, 127977), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 6, 127977), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 6, 127977), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 6, 127977), 31.0, 250.0]"
3344,"[datetime.datetime(2022, 11, 28, 12, 5, 7, 227958), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 7, 227958), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 12, 5, 7, 227958), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 7, 227958), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 12, 5, 7, 227958), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 7, 227958), 31.0, 250.0]"
3345,"[datetime.datetime(2022, 11, 28, 12, 5, 8, 333719), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 8, 333719), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 12, 5, 8, 333719), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 8, 333719), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 12, 5, 8, 333719), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 8, 333719), 31.0, 250.0]"
3346,"[datetime.datetime(2022, 11, 28, 12, 5, 9, 441035), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 9, 441035), 2.6, 2.76]","[datetime.datetime(2022, 11, 28, 12, 5, 9, 441035), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 9, 441035), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 9, 441035), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 9, 441035), 31.0, 250.0]"
3347,"[datetime.datetime(2022, 11, 28, 12, 5, 10, 609448), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 10, 609448), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 10, 609448), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 10, 609448), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 10, 609448), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 10, 609448), 31.0, 230.0]"
3348,"[datetime.datetime(2022, 11, 28, 12, 5, 11, 717941), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 11, 717941), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 11, 717941), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 11, 717941), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 11, 717941), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 11, 717941), 31.0, 230.0]"
3349,"[datetime.datetime(2022, 11, 28, 12, 5, 12, 836844), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 12, 836844), 2.6, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 12, 836844), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 12, 836844), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 12, 836844), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 12, 836844), 31.0, 220.0]"
3350,"[datetime.datetime(2022, 11, 28, 12, 5, 13, 939715), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 13, 939715), 2.5, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 13, 939715), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 13, 939715), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 13, 939715), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 13, 939715), 31.0, 150.0]"
3351,"[datetime.datetime(2022, 11, 28, 12, 5, 15, 36536), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 15, 36536), 2.5, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 15, 36536), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 15, 36536), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 15, 36536), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 15, 36536), 31.0, 140.0]"
3352,"[datetime.datetime(2022, 11, 28, 12, 5, 16, 214321), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 16, 214321), 2.5, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 16, 214321), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 16, 214321), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 16, 214321), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 16, 214321), 31.0, 140.0]"
3353,"[datetime.datetime(2022, 11, 28, 12, 5, 17, 317641), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 17, 317641), 2.5, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 17, 317641), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 17, 317641), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 17, 317641), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 17, 317641), 31.0, 140.0]"
3354,"[datetime.datetime(2022, 11, 28, 12, 5, 18, 418856), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 18, 418856), 2.5, 2.74]","[datetime.datetime(2022, 11, 28, 12, 5, 18, 418856), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 18, 418856), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 18, 418856), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 18, 418856), 31.0, 130.0]"
3355,"[datetime.datetime(2022, 11, 28, 12, 5, 19, 526900), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 19, 526900), 2.5, 2.74]","[datetime.datetime(2022, 11, 28, 12, 5, 19, 526900), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 19, 526900), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 19, 526900), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 19, 526900), 31.0, 130.0]"
3356,"[datetime.datetime(2022, 11, 28, 12, 5, 20, 657186), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 20, 657186), 2.5, 2.74]","[datetime.datetime(2022, 11, 28, 12, 5, 20, 657186), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 20, 657186), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 20, 657186), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 20, 657186), 31.0, 130.0]"
3357,"[datetime.datetime(2022, 11, 28, 12, 5, 21, 803946), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 21, 803946), 2.5, 2.74]","[datetime.datetime(2022, 11, 28, 12, 5, 21, 803946), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 21, 803946), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 21, 803946), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 21, 803946), 31.0, 130.0]"
3358,"[datetime.datetime(2022, 11, 28, 12, 5, 22, 920768), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 22, 920768), 2.5, 2.74]","[datetime.datetime(2022, 11, 28, 12, 5, 22, 920768), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 22, 920768), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 22, 920768), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 22, 920768), 31.0, 130.0]"
3359,"[datetime.datetime(2022, 11, 28, 12, 5, 24, 44347), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 24, 44347), 2.5, 2.74]","[datetime.datetime(2022, 11, 28, 12, 5, 24, 44347), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 24, 44347), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 24, 44347), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 24, 44347), 31.0, 130.0]"
3360,"[datetime.datetime(2022, 11, 28, 12, 5, 25, 159848), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 25, 159848), 2.5, 2.74]","[datetime.datetime(2022, 11, 28, 12, 5, 25, 159848), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 25, 159848), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 25, 159848), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 25, 159848), 31.0, 130.0]"
3361,"[datetime.datetime(2022, 11, 28, 12, 5, 26, 276057), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 26, 276057), 2.5, 2.74]","[datetime.datetime(2022, 11, 28, 12, 5, 26, 276057), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 26, 276057), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 26, 276057), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 26, 276057), 31.0, 130.0]"
3362,"[datetime.datetime(2022, 11, 28, 12, 5, 27, 389584), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 27, 389584), 2.5, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 27, 389584), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 27, 389584), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 27, 389584), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 27, 389584), 31.0, 140.0]"
3363,"[datetime.datetime(2022, 11, 28, 12, 5, 28, 494150), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 28, 494150), 2.5, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 28, 494150), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 28, 494150), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 28, 494150), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 28, 494150), 31.0, 140.0]"
3364,"[datetime.datetime(2022, 11, 28, 12, 5, 29, 611768), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 29, 611768), 2.5, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 29, 611768), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 29, 611768), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 29, 611768), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 29, 611768), 31.0, 140.0]"
3365,"[datetime.datetime(2022, 11, 28, 12, 5, 30, 725092), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 30, 725092), 2.5, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 30, 725092), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 30, 725092), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 30, 725092), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 30, 725092), 31.0, 140.0]"
3366,"[datetime.datetime(2022, 11, 28, 12, 5, 31, 825117), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 31, 825117), 2.5, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 31, 825117), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 31, 825117), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 31, 825117), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 31, 825117), 31.0, 140.0]"
3367,"[datetime.datetime(2022, 11, 28, 12, 5, 32, 919744), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 12, 5, 32, 919744), 2.5, 2.8]","[datetime.datetime(2022, 11, 28, 12, 5, 32, 919744), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 5, 32, 919744), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 5, 32, 919744), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 5, 32, 919744), 31.0, 140.0]"
