,Barroom Blitz,Sarie Marais,Dont Yoube Naughty,Artful Master,Torque Writer,Yarramans Shadow,Destiny Blues,Reeds Vision,Diego Delgado
15-12-2022 13:10:37.901996,"(11.0, 15.0, 13.75)","(19.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.94, 2.7666666666666666)","(71.0, 200.0, 161.42857142857142)","(101.0, 280.0, 249.16666666666666)","(18.0, 30.0, 23.75)","(1.8, 2.54, 2.35)","(31.0, 55.0, 41.0)"
15-12-2022 13:10:39.083938,"(11.0, 15.0, 13.75)","(19.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.94, 2.7666666666666666)","(71.0, 200.0, 161.42857142857142)","(101.0, 280.0, 249.16666666666666)","(18.0, 30.0, 23.75)","(1.8, 2.54, 2.35)","(31.0, 55.0, 41.0)"
15-12-2022 13:10:40.218112,"(11.0, 15.0, 13.75)","(19.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.94, 2.7666666666666666)","(71.0, 200.0, 161.42857142857142)","(101.0, 280.0, 249.16666666666666)","(18.0, 30.0, 23.75)","(1.8, 2.54, 2.35)","(31.0, 55.0, 41.0)"
15-12-2022 13:10:41.339612,"(11.0, 15.5, 14.3)","(19.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.94, 2.7666666666666666)","(71.0, 200.0, 161.42857142857142)","(101.0, 280.0, 249.16666666666666)","(18.0, 30.0, 23.75)","(1.8, 2.54, 2.35)","(31.0, 55.0, 41.0)"
15-12-2022 13:10:42.491207,"(11.0, 15.5, 14.3)","(19.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.94, 2.7666666666666666)","(71.0, 200.0, 161.42857142857142)","(101.0, 280.0, 249.16666666666666)","(18.0, 30.0, 23.75)","(1.8, 2.54, 2.35)","(31.0, 55.0, 41.0)"
15-12-2022 13:10:43.641107,"(11.0, 15.5, 14.3)","(19.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.94, 2.8685714285714283)","(71.0, 200.0, 161.42857142857142)","(101.0, 280.0, 249.16666666666666)","(18.0, 30.0, 23.75)","(1.8, 2.54, 2.503636363636364)","(31.0, 55.0, 41.0)"
15-12-2022 13:10:44.848830,"(11.0, 15.5, 14.3)","(19.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.94, 2.8685714285714283)","(71.0, 200.0, 161.42857142857142)","(101.0, 280.0, 220.0)","(18.0, 30.0, 23.75)","(1.8, 2.54, 2.503636363636364)","(31.0, 55.0, 41.0)"
15-12-2022 13:10:46.049591,"(11.0, 15.5, 14.3)","(19.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.94, 2.8685714285714283)","(71.0, 200.0, 161.42857142857142)","(101.0, 270.0, 220.0)","(18.0, 30.0, 23.75)","(1.8, 2.54, 2.503636363636364)","(31.0, 55.0, 41.0)"
15-12-2022 13:10:47.278916,"(11.0, 15.0, 13.75)","(19.0, 36.0, 27.333333333333332)","(101.0, 260.0, 222.5)","(2.2, 2.94, 2.7666666666666666)","(71.0, 200.0, 161.42857142857142)","(101.0, 270.0, 220.0)","(18.0, 30.0, 26.0)","(1.8, 2.54, 2.4066666666666667)","(31.0, 55.0, 41.0)"
15-12-2022 13:10:48.511540,"(11.0, 15.0, 14.8)","(19.0, 36.0, 27.333333333333332)","(101.0, 260.0, 222.5)","(2.2, 2.94, 2.7666666666666666)","(71.0, 200.0, 169.16666666666666)","(101.0, 270.0, 220.0)","(18.0, 30.0, 26.0)","(1.8, 2.54, 2.4766666666666666)","(31.0, 55.0, 50.333333333333336)"
15-12-2022 13:10:49.801206,"(11.0, 15.0, 13.75)","(19.0, 36.0, 27.333333333333332)","(101.0, 260.0, 222.5)","(2.2, 2.94, 2.882222222222222)","(71.0, 190.0, 169.16666666666666)","(101.0, 270.0, 220.0)","(18.0, 30.0, 26.0)","(1.8, 2.54, 2.4766666666666666)","(31.0, 55.0, 50.333333333333336)"
15-12-2022 13:10:51.070172,"(11.0, 15.0, 13.75)","(19.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.94, 2.882222222222222)","(71.0, 190.0, 169.16666666666666)","(101.0, 270.0, 192.22222222222223)","(18.0, 30.0, 26.0)","(1.8, 2.54, 2.4766666666666666)","(31.0, 55.0, 50.333333333333336)"
15-12-2022 13:10:52.278812,"(11.0, 15.5, 14.3)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.94, 2.882222222222222)","(71.0, 190.0, 169.16666666666666)","(101.0, 270.0, 224.16666666666666)","(18.0, 30.0, 26.0)","(1.8, 2.54, 2.4766666666666666)","(31.0, 55.0, 50.333333333333336)"
15-12-2022 13:10:53.615260,"(11.0, 15.5, 14.3)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.94, 2.7666666666666666)","(71.0, 190.0, 169.16666666666666)","(101.0, 250.0, 207.5)","(18.0, 30.0, 26.0)","(1.8, 2.54, 2.374285714285714)","(31.0, 55.0, 50.333333333333336)"
15-12-2022 13:10:54.865464,"(11.0, 15.5, 14.3)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.94, 2.882222222222222)","(61.0, 190.0, 169.16666666666666)","(101.0, 230.0, 177.14285714285714)","(17.0, 30.0, 26.0)","(1.85, 2.46, 2.374285714285714)","(31.0, 55.0, 50.333333333333336)"
15-12-2022 13:10:56.283130,"(11.0, 15.0, 14.090909090909092)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.94, 2.8775)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 170.0)","(17.0, 30.0, 26.0)","(1.85, 2.46, 2.374285714285714)","(31.0, 55.0, 50.333333333333336)"
15-12-2022 13:10:57.467411,"(11.0, 15.0, 14.090909090909092)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.94, 2.8775)","(61.0, 190.0, 169.16666666666666)","(101.0, 200.0, 174.16666666666669)","(17.0, 30.0, 26.0)","(1.85, 2.46, 2.374285714285714)","(31.0, 55.0, 50.333333333333336)"
15-12-2022 13:10:58.582284,"(11.0, 15.0, 14.090909090909092)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.94, 2.79)","(61.0, 190.0, 169.16666666666666)","(101.0, 190.0, 177.14285714285714)","(17.0, 30.0, 25.333333333333332)","(1.85, 2.46, 2.3)","(31.0, 55.0, 41.0)"
15-12-2022 13:10:59.767663,"(11.0, 15.0, 14.545454545454545)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.84, 2.79)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 177.14285714285714)","(17.0, 29.0, 26.0)","(1.85, 2.46, 2.3)","(31.0, 55.0, 61.125)"
15-12-2022 13:11:00.914396,"(11.0, 15.0, 13.75)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.84, 2.79)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 177.14285714285714)","(17.0, 29.0, 26.0)","(1.85, 2.46, 2.3)","(31.0, 65.0, 54.22222222222222)"
15-12-2022 13:11:02.117507,"(11.0, 15.0, 14.1)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.84, 2.79)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 199.16666666666666)","(17.0, 29.0, 26.0)","(1.85, 2.46, 2.3)","(31.0, 60.0, 54.22222222222222)"
15-12-2022 13:11:03.314460,"(11.0, 15.5, 14.3)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.84, 2.79)","(61.0, 190.0, 169.16666666666666)","(101.0, 220.0, 166.875)","(17.0, 29.0, 26.0)","(1.85, 2.46, 2.3)","(31.0, 60.0, 54.22222222222222)"
15-12-2022 13:11:04.462770,"(11.0, 15.5, 14.3)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.84, 2.79)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 26.0)","(1.85, 2.46, 2.3)","(31.0, 60.0, 54.22222222222222)"
15-12-2022 13:11:05.696599,"(11.0, 15.5, 14.3)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.84, 2.79)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 26.0)","(1.85, 2.46, 2.385)","(31.0, 60.0, 54.22222222222222)"
15-12-2022 13:11:06.807903,"(11.0, 15.0, 13.75)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.84, 2.79)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 26.0)","(1.85, 2.46, 2.385)","(31.0, 60.0, 54.22222222222222)"
15-12-2022 13:11:07.943299,"(11.0, 15.0, 13.75)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.84, 2.79)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 26.0)","(1.85, 2.46, 2.385)","(31.0, 60.0, 54.22222222222222)"
15-12-2022 13:11:09.156819,"(11.0, 15.0, 13.75)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 233.33333333333334)","(2.2, 2.84, 2.79)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 26.0)","(1.85, 2.46, 2.3)","(31.0, 60.0, 54.22222222222222)"
15-12-2022 13:11:10.328316,"(11.0, 15.0, 13.75)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 235.0)","(2.2, 2.84, 2.8466666666666667)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 26.0)","(1.85, 2.46, 2.14)","(31.0, 60.0, 51.83333333333333)"
15-12-2022 13:11:11.548163,"(11.0, 15.0, 13.75)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8466666666666667)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 26.0)","(1.85, 2.16, 2.14)","(31.0, 55.0, 51.83333333333333)"
15-12-2022 13:11:12.729541,"(11.0, 15.0, 13.75)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.84)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.16, 2.14)","(31.0, 55.0, 51.83333333333333)"
15-12-2022 13:11:13.959829,"(11.0, 15.5, 14.3)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.84)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.16, 2.1550000000000002)","(31.0, 55.0, 51.83333333333333)"
15-12-2022 13:11:15.125635,"(11.0, 15.5, 14.3)","(18.0, 36.0, 27.333333333333332)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.16, 2.1571428571428575)","(31.0, 55.0, 51.83333333333333)"
15-12-2022 13:11:16.271534,"(11.0, 15.5, 14.3)","(18.0, 42.0, 32.5)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.854285714285714)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.16, 2.38)","(31.0, 55.0, 51.83333333333333)"
15-12-2022 13:11:17.423322,"(11.0, 15.5, 14.3)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.854285714285714)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.46, 2.3685714285714288)","(31.0, 55.0, 51.83333333333333)"
15-12-2022 13:11:18.649840,"(11.0, 15.5, 14.3)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.857142857142857)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.46, 2.3685714285714288)","(31.0, 55.0, 51.83333333333333)"
15-12-2022 13:11:19.826801,"(11.0, 15.0, 13.75)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.857142857142857)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.46, 2.3685714285714288)","(31.0, 55.0, 51.83333333333333)"
15-12-2022 13:11:21.017617,"(11.0, 15.0, 13.75)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.857142857142857)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.46, 2.2333333333333334)","(31.0, 55.0, 51.83333333333333)"
15-12-2022 13:11:22.188700,"(11.0, 15.0, 13.75)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.857142857142857)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.46, 2.375)","(31.0, 55.0, 51.83333333333333)"
15-12-2022 13:11:23.520307,"(11.0, 15.0, 13.75)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.857142857142857)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.46, 2.375)","(31.0, 55.0, 48.0)"
15-12-2022 13:11:24.702818,"(11.0, 15.5, 14.3)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.857142857142857)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.46, 2.375)","(31.0, 55.0, 48.0)"
15-12-2022 13:11:25.817928,"(11.0, 15.5, 14.3)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8725)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.46, 2.375)","(31.0, 55.0, 44.5)"
15-12-2022 13:11:26.989458,"(11.0, 15.5, 14.3)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8725)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.46, 2.375)","(31.0, 55.0, 44.5)"
15-12-2022 13:11:28.280808,"(11.0, 15.5, 14.3)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8725)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.46, 2.375)","(31.0, 55.0, 44.5)"
15-12-2022 13:11:29.480852,"(11.0, 15.5, 14.3)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8725)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.46, 2.375)","(31.0, 55.0, 44.5)"
15-12-2022 13:11:30.703732,"(11.0, 15.5, 13.75)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8725)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.46, 2.375)","(31.0, 55.0, 44.5)"
15-12-2022 13:11:31.943996,"(11.0, 15.0, 13.75)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8725)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.46, 2.375)","(31.0, 55.0, 44.5)"
15-12-2022 13:11:33.114424,"(11.0, 15.0, 14.545454545454545)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.88)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.46, 2.375)","(31.0, 55.0, 44.5)"
15-12-2022 13:11:34.453246,"(11.0, 15.0, 14.545454545454545)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.884)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.46, 2.375)","(31.0, 55.0, 44.5)"
15-12-2022 13:11:35.674875,"(11.0, 15.0, 14.9)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.884)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.46, 2.375)","(31.0, 55.0, 44.5)"
15-12-2022 13:11:36.922820,"(11.0, 15.0, 14.9609375)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.884)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 25.333333333333332)","(1.85, 2.46, 2.375)","(31.0, 55.0, 44.5)"
15-12-2022 13:11:38.204307,"(11.0, 15.0, 13.75)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8633333333333333)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 29.0, 24.666666666666668)","(1.85, 2.46, 2.3685714285714288)","(31.0, 55.0, 52.375)"
15-12-2022 13:11:39.538129,"(11.0, 15.5, 14.75)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8633333333333333)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.85, 2.46, 2.3685714285714288)","(31.0, 55.0, 52.375)"
15-12-2022 13:11:40.909838,"(11.0, 15.5, 15.416666666666666)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8633333333333333)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.85, 2.46, 2.3685714285714288)","(31.0, 55.0, 52.375)"
15-12-2022 13:11:42.177477,"(11.0, 15.0, 14.1)","(18.0, 42.0, 27.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8633333333333333)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.85, 2.46, 2.3685714285714288)","(31.0, 55.0, 52.375)"
15-12-2022 13:11:43.467301,"(11.0, 17.5, 15.5)","(18.0, 42.0, 28.666666666666668)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8633333333333333)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.85, 2.46, 2.3685714285714288)","(31.0, 55.0, 52.375)"
15-12-2022 13:11:44.797248,"(11.0, 14.5, 13.428571428571429)","(18.0, 40.0, 28.666666666666668)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8633333333333333)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.85, 2.46, 2.3685714285714288)","(31.0, 55.0, 52.375)"
15-12-2022 13:11:46.077542,"(11.0, 14.5, 13.428571428571429)","(18.0, 40.0, 27.25)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8633333333333333)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.85, 2.46, 2.3685714285714288)","(31.0, 55.0, 52.375)"
15-12-2022 13:11:47.426567,"(11.0, 14.5, 13.428571428571429)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8633333333333333)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.85, 2.46, 2.3685714285714288)","(31.0, 55.0, 52.375)"
15-12-2022 13:11:48.645398,"(11.0, 14.5, 13.136363636363637)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8633333333333333)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.85, 2.46, 2.3685714285714288)","(31.0, 55.0, 52.375)"
15-12-2022 13:11:49.896032,"(11.0, 17.0, 15.2)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8633333333333333)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.85, 2.46, 2.3685714285714288)","(31.0, 55.0, 52.375)"
15-12-2022 13:11:51.207412,"(11.0, 16.5, 14.9)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8633333333333333)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.85, 2.46, 2.39)","(31.0, 55.0, 54.22222222222222)"
15-12-2022 13:11:52.464004,"(11.0, 16.5, 14.9)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8666666666666667)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.85, 2.44, 2.39)","(31.0, 60.0, 54.22222222222222)"
15-12-2022 13:11:53.773871,"(11.0, 16.5, 14.9)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8666666666666667)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.85, 2.44, 2.2800000000000002)","(31.0, 60.0, 42.666666666666664)"
15-12-2022 13:11:55.046476,"(11.0, 16.5, 14.9)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8666666666666667)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.8, 2.44, 2.2800000000000002)","(31.0, 60.0, 42.666666666666664)"
15-12-2022 13:11:56.397354,"(11.0, 16.5, 14.9)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8666666666666667)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.8, 2.44, 2.2800000000000002)","(31.0, 60.0, 42.666666666666664)"
15-12-2022 13:11:57.661849,"(11.0, 16.5, 14.9)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8666666666666667)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.8, 2.44, 2.2800000000000002)","(31.0, 60.0, 42.666666666666664)"
15-12-2022 13:11:58.930333,"(11.0, 16.5, 14.9)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8666666666666667)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.8, 2.44, 2.2800000000000002)","(31.0, 60.0, 42.666666666666664)"
15-12-2022 13:12:00.202588,"(11.0, 16.5, 14.9)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8666666666666667)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.8, 2.44, 2.2800000000000002)","(31.0, 60.0, 42.666666666666664)"
15-12-2022 13:12:01.478854,"(11.0, 16.5, 14.9)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8666666666666667)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.8, 2.44, 2.2800000000000002)","(31.0, 60.0, 54.22222222222222)"
15-12-2022 13:12:02.776296,"(11.0, 16.5, 14.9)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.8, 2.44, 2.2800000000000002)","(31.0, 60.0, 54.22222222222222)"
15-12-2022 13:12:04.028409,"(11.0, 16.5, 14.9)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.8, 2.44, 2.2800000000000002)","(31.0, 60.0, 54.22222222222222)"
15-12-2022 13:12:05.253410,"(11.0, 16.5, 14.9)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.8, 2.44, 2.2800000000000002)","(31.0, 60.0, 54.22222222222222)"
15-12-2022 13:12:06.503714,"(11.0, 16.5, 14.9)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.8, 2.44, 2.2800000000000002)","(31.0, 60.0, 54.22222222222222)"
15-12-2022 13:12:07.726634,"(11.0, 16.5, 14.9)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.8, 2.44, 2.4)","(31.0, 60.0, 54.22222222222222)"
15-12-2022 13:12:08.973456,"(11.0, 16.5, 14.9)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.8)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.8, 2.44, 2.4)","(31.0, 60.0, 54.22222222222222)"
15-12-2022 13:12:10.200236,"(11.0, 16.5, 14.9)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 2.92, 2.64)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 24.666666666666668)","(1.8, 2.44, 2.0707142857142857)","(31.0, 60.0, 54.22222222222222)"
15-12-2022 13:12:11.375528,"(11.0, 16.5, 14.9)","(18.0, 38.0, 26.75)","(101.0, 260.0, 235.0)","(2.2, 3.1, 2.925)","(61.0, 190.0, 169.16666666666666)","(101.0, 210.0, 166.875)","(17.0, 28.0, 25.142857142857142)","(1.8, 2.08, 2.0533333333333332)","(31.0, 60.0, 54.22222222222222)"
