,Extreme Harriet,Nitrogen Outlaw,Ninja Whinger,Little Purpose,Aston Garner,Magic Poppet,Spring Bonnie,Its Your Shout
492,"[datetime.datetime(2022, 11, 28, 18, 59, 1, 251188), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 1, 251188), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 1, 251188), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 1, 251188), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 1, 251188), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 1, 251188), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 1, 251188), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 1, 251188), 10.0, 22.0]"
493,"[datetime.datetime(2022, 11, 28, 18, 59, 2, 471087), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 2, 471087), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 2, 471087), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 2, 471087), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 2, 471087), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 2, 471087), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 2, 471087), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 2, 471087), 10.0, 22.0]"
494,"[datetime.datetime(2022, 11, 28, 18, 59, 3, 683699), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 3, 683699), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 3, 683699), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 3, 683699), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 3, 683699), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 3, 683699), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 3, 683699), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 3, 683699), 10.0, 22.0]"
495,"[datetime.datetime(2022, 11, 28, 18, 59, 4, 857550), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 4, 857550), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 4, 857550), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 4, 857550), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 4, 857550), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 4, 857550), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 4, 857550), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 4, 857550), 10.0, 22.0]"
496,"[datetime.datetime(2022, 11, 28, 18, 59, 6, 38749), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 6, 38749), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 6, 38749), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 6, 38749), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 6, 38749), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 6, 38749), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 6, 38749), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 6, 38749), 10.0, 22.0]"
497,"[datetime.datetime(2022, 11, 28, 18, 59, 7, 206139), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 206139), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 206139), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 206139), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 206139), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 206139), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 206139), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 206139), 10.0, 22.0]"
498,"[datetime.datetime(2022, 11, 28, 18, 59, 8, 391235), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 8, 391235), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 8, 391235), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 8, 391235), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 8, 391235), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 8, 391235), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 8, 391235), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 8, 391235), 10.0, 22.0]"
499,"[datetime.datetime(2022, 11, 28, 18, 59, 9, 553759), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 553759), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 553759), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 553759), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 553759), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 553759), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 553759), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 553759), 10.0, 22.0]"
500,"[datetime.datetime(2022, 11, 28, 18, 59, 10, 720304), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 10, 720304), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 10, 720304), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 10, 720304), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 10, 720304), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 10, 720304), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 10, 720304), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 10, 720304), 10.0, 22.0]"
501,"[datetime.datetime(2022, 11, 28, 18, 59, 11, 911993), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 911993), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 911993), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 911993), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 911993), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 911993), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 911993), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 911993), 10.0, 22.0]"
502,"[datetime.datetime(2022, 11, 28, 18, 59, 13, 105357), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 105357), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 105357), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 105357), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 105357), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 105357), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 105357), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 105357), 10.0, 22.0]"
503,"[datetime.datetime(2022, 11, 28, 18, 59, 14, 311188), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 311188), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 311188), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 311188), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 311188), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 311188), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 311188), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 311188), 10.0, 22.0]"
504,"[datetime.datetime(2022, 11, 28, 18, 59, 15, 527251), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 15, 527251), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 15, 527251), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 15, 527251), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 15, 527251), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 15, 527251), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 15, 527251), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 15, 527251), 10.0, 22.0]"
505,"[datetime.datetime(2022, 11, 28, 18, 59, 16, 718282), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 718282), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 718282), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 718282), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 718282), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 718282), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 718282), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 718282), 10.0, 22.0]"
506,"[datetime.datetime(2022, 11, 28, 18, 59, 17, 879892), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 17, 879892), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 17, 879892), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 17, 879892), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 17, 879892), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 17, 879892), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 17, 879892), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 17, 879892), 10.0, 22.0]"
507,"[datetime.datetime(2022, 11, 28, 18, 59, 19, 49335), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 49335), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 49335), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 49335), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 49335), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 49335), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 49335), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 49335), 10.0, 22.0]"
508,"[datetime.datetime(2022, 11, 28, 18, 59, 20, 236638), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 236638), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 236638), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 236638), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 236638), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 236638), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 236638), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 236638), 10.0, 22.0]"
509,"[datetime.datetime(2022, 11, 28, 18, 59, 21, 450790), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 450790), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 450790), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 450790), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 450790), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 450790), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 450790), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 450790), 10.0, 22.0]"
510,"[datetime.datetime(2022, 11, 28, 18, 59, 22, 645171), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 22, 645171), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 22, 645171), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 22, 645171), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 22, 645171), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 22, 645171), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 22, 645171), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 22, 645171), 10.0, 22.0]"
511,"[datetime.datetime(2022, 11, 28, 18, 59, 23, 841810), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 23, 841810), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 23, 841810), 8.5, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 23, 841810), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 23, 841810), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 23, 841810), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 23, 841810), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 59, 23, 841810), 10.0, 22.0]"
512,"[datetime.datetime(2022, 11, 28, 18, 59, 25, 18562), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 18562), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 18562), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 18562), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 18562), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 18562), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 18562), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 18562), 10.0, 22.0]"
513,"[datetime.datetime(2022, 11, 28, 18, 59, 26, 203012), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 203012), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 203012), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 203012), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 203012), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 203012), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 203012), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 203012), 10.0, 22.0]"
514,"[datetime.datetime(2022, 11, 28, 18, 59, 27, 387276), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 387276), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 387276), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 387276), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 387276), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 387276), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 387276), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 387276), 10.0, 22.0]"
515,"[datetime.datetime(2022, 11, 28, 18, 59, 28, 520890), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 520890), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 520890), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 520890), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 520890), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 520890), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 520890), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 520890), 10.0, 22.0]"
516,"[datetime.datetime(2022, 11, 28, 18, 59, 29, 662362), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 29, 662362), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 29, 662362), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 29, 662362), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 29, 662362), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 29, 662362), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 29, 662362), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 29, 662362), 10.0, 22.0]"
517,"[datetime.datetime(2022, 11, 28, 18, 59, 30, 800748), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 30, 800748), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 30, 800748), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 30, 800748), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 30, 800748), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 30, 800748), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 30, 800748), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 30, 800748), 10.0, 22.0]"
518,"[datetime.datetime(2022, 11, 28, 18, 59, 32, 12848), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 12848), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 12848), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 12848), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 12848), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 12848), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 12848), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 12848), 10.0, 22.0]"
519,"[datetime.datetime(2022, 11, 28, 18, 59, 33, 217537), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 217537), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 217537), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 217537), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 217537), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 217537), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 217537), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 217537), 10.0, 22.0]"
520,"[datetime.datetime(2022, 11, 28, 18, 59, 34, 517035), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 34, 517035), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 34, 517035), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 34, 517035), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 34, 517035), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 34, 517035), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 34, 517035), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 34, 517035), 10.0, 22.0]"
521,"[datetime.datetime(2022, 11, 28, 18, 59, 35, 714729), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 714729), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 714729), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 714729), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 714729), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 714729), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 714729), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 714729), 10.0, 22.0]"
522,"[datetime.datetime(2022, 11, 28, 18, 59, 36, 922717), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 922717), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 922717), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 922717), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 922717), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 922717), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 922717), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 922717), 10.0, 22.0]"
523,"[datetime.datetime(2022, 11, 28, 18, 59, 38, 94021), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 94021), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 94021), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 94021), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 94021), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 94021), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 94021), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 94021), 10.0, 22.0]"
524,"[datetime.datetime(2022, 11, 28, 18, 59, 39, 266824), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 39, 266824), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 39, 266824), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 39, 266824), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 39, 266824), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 39, 266824), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 39, 266824), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 39, 266824), 10.0, 22.0]"
525,"[datetime.datetime(2022, 11, 28, 18, 59, 40, 457174), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 457174), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 457174), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 457174), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 457174), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 457174), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 457174), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 457174), 10.0, 22.0]"
526,"[datetime.datetime(2022, 11, 28, 18, 59, 41, 623637), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 41, 623637), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 41, 623637), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 41, 623637), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 41, 623637), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 41, 623637), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 41, 623637), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 41, 623637), 10.0, 22.0]"
527,"[datetime.datetime(2022, 11, 28, 18, 59, 42, 783715), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 42, 783715), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 42, 783715), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 42, 783715), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 42, 783715), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 42, 783715), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 42, 783715), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 42, 783715), 10.0, 22.0]"
528,"[datetime.datetime(2022, 11, 28, 18, 59, 43, 964811), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 43, 964811), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 43, 964811), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 43, 964811), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 43, 964811), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 43, 964811), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 43, 964811), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 43, 964811), 10.0, 22.0]"
529,"[datetime.datetime(2022, 11, 28, 18, 59, 45, 251256), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 45, 251256), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 45, 251256), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 45, 251256), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 45, 251256), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 45, 251256), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 45, 251256), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 45, 251256), 10.0, 22.0]"
530,"[datetime.datetime(2022, 11, 28, 18, 59, 46, 496842), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 46, 496842), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 46, 496842), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 46, 496842), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 46, 496842), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 46, 496842), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 46, 496842), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 46, 496842), 10.0, 22.0]"
531,"[datetime.datetime(2022, 11, 28, 18, 59, 47, 746023), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 18, 59, 47, 746023), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 59, 47, 746023), 8.5, 19.0]","[datetime.datetime(2022, 11, 28, 18, 59, 47, 746023), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 59, 47, 746023), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 59, 47, 746023), 1.9, 1.99]","[datetime.datetime(2022, 11, 28, 18, 59, 47, 746023), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 59, 47, 746023), 10.0, 22.0]"
