,Cherokee Castle,True Flirt,Nordic Dancer,Crafty Windsor Cat,Siente La Brisa
12-01-2023 11:05:49.921670,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:05:50.928904,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:05:52.010107,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:05:52.989933,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:05:53.995834,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:05:54.937598,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:05:56.090845,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:05:57.335507,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:05:58.391376,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:05:59.524957,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:00.670770,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:01.730428,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:02.625907,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:03.620486,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:04.616882,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:05.655402,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:06.649827,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:07.706384,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:08.742698,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:09.814997,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:10.916753,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:12.006722,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:13.023064,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:14.014188,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:15.114823,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:16.204080,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:17.252784,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:18.162554,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:19.180194,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:20.259300,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:21.258538,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:22.134471,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:23.156586,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:24.159752,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:25.162009,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:26.135857,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:27.151022,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:28.225899,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:29.354596,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:30.388723,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:31.400731,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:32.407149,"(3.8, 5.1, 4.4714285714285715)","(7.0, 11.0, 8.62)","(7.5, 11.5, 9.299999999999999)","(1.8, 1.89, 1.8526666666666667)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:33.476508,"(3.8, 5.1, 4.442857142857143)","(7.0, 11.0, 9.46)","(7.5, 11.5, 10.5)","(1.8, 1.89, 1.825)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:34.684931,"(3.8, 5.1, 4.442857142857143)","(7.0, 11.0, 9.46)","(7.5, 11.5, 10.5)","(1.8, 1.89, 1.825)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:35.701963,"(3.8, 5.1, 4.442857142857143)","(7.0, 11.0, 9.46)","(7.5, 11.5, 10.5)","(1.8, 1.89, 1.825)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:36.933539,"(3.8, 5.1, 4.442857142857143)","(7.0, 11.0, 9.46)","(7.5, 11.5, 10.5)","(1.8, 1.89, 1.825)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:38.007674,"(3.8, 5.1, 4.442857142857143)","(7.0, 11.0, 9.46)","(7.5, 11.5, 10.5)","(1.8, 1.89, 1.825)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:39.296919,"(3.8, 5.1, 4.442857142857143)","(7.0, 11.0, 9.46)","(7.5, 11.5, 10.5)","(1.8, 1.89, 1.825)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:40.353646,"(3.8, 5.1, 4.442857142857143)","(7.0, 11.0, 9.46)","(7.5, 11.5, 10.5)","(1.8, 1.89, 1.825)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:41.551577,"(3.8, 5.1, 4.442857142857143)","(7.0, 11.0, 9.46)","(7.5, 11.5, 10.5)","(1.8, 1.89, 1.825)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:42.609522,"(3.8, 5.1, 4.442857142857143)","(7.0, 11.0, 9.46)","(7.5, 11.5, 10.5)","(1.8, 1.89, 1.825)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:43.971519,"(3.8, 5.1, 4.442857142857143)","(7.0, 11.0, 9.46)","(7.5, 11.5, 10.5)","(1.8, 1.89, 1.825)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:45.016038,"(3.8, 5.1, 4.442857142857143)","(7.0, 11.0, 9.46)","(7.5, 11.5, 10.5)","(1.8, 1.89, 1.825)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:46.145968,"(3.8, 5.1, 4.442857142857143)","(7.0, 11.0, 9.46)","(7.5, 11.5, 10.5)","(1.8, 1.89, 1.825)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:47.217260,"(3.8, 5.1, 4.442857142857143)","(7.0, 11.0, 9.46)","(7.5, 11.5, 10.5)","(1.8, 1.89, 1.825)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:48.286869,"(3.8, 5.1, 4.442857142857143)","(7.0, 11.0, 9.46)","(7.5, 11.5, 10.5)","(1.8, 1.89, 1.8553333333333333)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:49.333939,"(3.8, 5.1, 4.442857142857143)","(7.0, 11.0, 9.46)","(7.5, 11.5, 10.5)","(1.8, 1.89, 1.8553333333333333)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:50.371105,"(3.8, 5.1, 4.442857142857143)","(7.0, 11.0, 9.46)","(7.5, 11.5, 10.5)","(1.8, 1.89, 1.8553333333333333)","(17.0, 30.0, 27.0)"
12-01-2023 11:06:51.496068,"(3.8, 5.1, 4.442857142857143)","(7.0, 11.0, 9.46)","(7.5, 11.5, 10.5)","(1.8, 1.89, 1.8553333333333333)","(17.0, 30.0, 26.181818181818183)"
12-01-2023 11:06:52.531492,"(3.8, 5.1, 4.09375)","(7.0, 11.5, 9.700000000000001)","(7.5, 12.0, 10.666666666666666)","(1.8, 1.89, 1.8553333333333333)","(17.0, 29.0, 26.181818181818183)"
12-01-2023 11:06:53.581327,"(3.8, 5.1, 4.09375)","(7.0, 11.5, 9.700000000000001)","(7.5, 12.0, 10.666666666666666)","(1.8, 1.89, 1.83)","(17.0, 29.0, 26.181818181818183)"
12-01-2023 11:06:54.685116,"(3.8, 5.1, 4.09375)","(7.0, 11.5, 9.700000000000001)","(7.5, 12.0, 10.666666666666666)","(1.8, 1.89, 1.83)","(17.0, 29.0, 26.181818181818183)"
12-01-2023 11:06:55.735156,"(3.8, 5.1, 4.09375)","(7.0, 11.5, 9.700000000000001)","(7.5, 12.0, 10.666666666666666)","(1.8, 1.89, 1.83)","(17.0, 29.0, 26.181818181818183)"
12-01-2023 11:06:56.694299,"(3.8, 5.1, 4.09375)","(7.0, 11.5, 9.700000000000001)","(7.5, 12.0, 10.666666666666666)","(1.8, 1.89, 1.83)","(17.0, 29.0, 26.181818181818183)"
12-01-2023 11:06:57.757576,"(3.8, 5.1, 4.09375)","(7.0, 11.5, 9.700000000000001)","(7.5, 12.0, 10.666666666666666)","(1.8, 1.89, 1.83)","(17.0, 29.0, 31.90909090909091)"
12-01-2023 11:06:58.812118,"(3.8, 5.1, 4.09375)","(7.0, 12.0, 9.866666666666667)","(7.5, 17.5, 13.214285714285715)","(1.8, 1.89, 1.83)","(17.0, 36.0, 31.90909090909091)"
12-01-2023 11:06:59.866109,"(3.8, 5.1, 4.09375)","(7.0, 12.0, 9.866666666666667)","(7.5, 17.5, 13.214285714285715)","(1.8, 1.89, 1.83)","(17.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:01.023640,"(3.8, 5.1, 4.09375)","(7.0, 12.0, 9.866666666666667)","(7.5, 17.5, 13.214285714285715)","(1.8, 1.89, 1.83)","(17.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:02.065372,"(3.8, 5.1, 4.09375)","(7.0, 12.0, 9.866666666666667)","(7.5, 17.5, 13.214285714285715)","(1.8, 1.89, 1.83)","(17.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:03.182845,"(3.8, 5.1, 4.09375)","(7.0, 12.0, 9.866666666666667)","(7.5, 17.5, 13.214285714285715)","(1.8, 1.89, 1.83)","(17.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:04.253713,"(3.8, 5.1, 4.09375)","(7.0, 12.0, 9.866666666666667)","(7.5, 17.5, 13.214285714285715)","(1.8, 1.89, 1.83)","(17.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:05.525902,"(3.8, 5.1, 4.09375)","(7.0, 12.0, 9.866666666666667)","(7.5, 17.5, 13.214285714285715)","(1.8, 1.89, 1.83)","(17.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:06.610396,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.83)","(18.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:07.713366,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.83)","(18.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:08.741965,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.83)","(18.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:09.831424,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.83)","(18.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:10.951718,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.83)","(18.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:11.956377,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.83)","(18.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:12.952545,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.83)","(18.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:14.010884,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.83)","(18.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:15.096336,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.83)","(18.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:16.101101,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.8557142857142856)","(18.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:17.056805,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.83)","(18.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:18.145946,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:19.244287,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 36.0, 31.90909090909091)"
12-01-2023 11:07:20.261547,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 36.0, 30.272727272727273)"
12-01-2023 11:07:21.320316,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:22.340880,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:23.283947,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:24.332658,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:25.377113,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:26.287257,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:27.286698,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:28.280482,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:29.297484,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:30.565466,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:31.684867,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:32.692710,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:33.762798,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:34.833515,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:35.957512,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:36.959809,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:37.946514,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:38.990640,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:40.176253,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:41.046239,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:42.137779,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:43.254780,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.835)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:44.651562,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.8641176470588234)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:45.654822,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.8641176470588234)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:46.912926,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.8641176470588234)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:47.948675,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.8399999999999999)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:49.034206,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.8566666666666667)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:50.055604,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.8566666666666667)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:50.987157,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.8566666666666667)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:52.012363,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.8566666666666667)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:53.064978,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.8566666666666667)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:54.050410,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.8566666666666667)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:55.071214,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.8566666666666667)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:56.037518,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.8566666666666667)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:57.096239,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.8566666666666667)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:58.090345,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.8566666666666667)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:07:59.082220,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.8566666666666667)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:08:00.146509,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.8566666666666667)","(18.0, 34.0, 30.272727272727273)"
12-01-2023 11:08:01.108063,"(3.7, 5.1, 4.09375)","(7.5, 12.0, 9.866666666666667)","(10.0, 17.5, 13.214285714285715)","(1.7, 1.89, 1.8566666666666667)","(18.0, 34.0, 30.272727272727273)"
