,Angry Angie,Dam Slipperier,Nothing Matters,Blue Haze,Titanium Gunn,Nana Rooney
509,"[datetime.datetime(2022, 11, 28, 18, 42, 38, 404691), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 38, 404691), 4.2, 8.0]","[datetime.datetime(2022, 11, 28, 18, 42, 38, 404691), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 38, 404691), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 38, 404691), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 38, 404691), 5.5, 8.0]"
510,"[datetime.datetime(2022, 11, 28, 18, 42, 39, 501479), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 39, 501479), 4.2, 8.0]","[datetime.datetime(2022, 11, 28, 18, 42, 39, 501479), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 39, 501479), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 39, 501479), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 39, 501479), 5.5, 9.2]"
511,"[datetime.datetime(2022, 11, 28, 18, 42, 40, 603453), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 40, 603453), 4.2, 8.0]","[datetime.datetime(2022, 11, 28, 18, 42, 40, 603453), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 40, 603453), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 40, 603453), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 40, 603453), 5.5, 9.0]"
512,"[datetime.datetime(2022, 11, 28, 18, 42, 41, 718730), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 41, 718730), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 42, 41, 718730), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 41, 718730), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 41, 718730), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 41, 718730), 5.5, 9.0]"
513,"[datetime.datetime(2022, 11, 28, 18, 42, 42, 830850), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 42, 830850), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 42, 42, 830850), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 42, 830850), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 42, 830850), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 42, 830850), 5.5, 9.0]"
514,"[datetime.datetime(2022, 11, 28, 18, 42, 43, 950114), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 43, 950114), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 18, 42, 43, 950114), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 43, 950114), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 43, 950114), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 43, 950114), 5.5, 9.0]"
515,"[datetime.datetime(2022, 11, 28, 18, 42, 45, 52067), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 45, 52067), 4.2, 8.0]","[datetime.datetime(2022, 11, 28, 18, 42, 45, 52067), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 45, 52067), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 45, 52067), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 45, 52067), 5.5, 9.0]"
516,"[datetime.datetime(2022, 11, 28, 18, 42, 46, 150192), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 46, 150192), 4.2, 8.0]","[datetime.datetime(2022, 11, 28, 18, 42, 46, 150192), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 46, 150192), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 46, 150192), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 46, 150192), 5.5, 9.0]"
517,"[datetime.datetime(2022, 11, 28, 18, 42, 47, 253810), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 47, 253810), 4.2, 8.0]","[datetime.datetime(2022, 11, 28, 18, 42, 47, 253810), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 47, 253810), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 47, 253810), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 47, 253810), 5.5, 9.0]"
518,"[datetime.datetime(2022, 11, 28, 18, 42, 48, 354306), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 48, 354306), 4.2, 8.0]","[datetime.datetime(2022, 11, 28, 18, 42, 48, 354306), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 48, 354306), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 48, 354306), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 48, 354306), 5.5, 9.0]"
519,"[datetime.datetime(2022, 11, 28, 18, 42, 49, 457580), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 49, 457580), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 42, 49, 457580), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 49, 457580), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 49, 457580), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 49, 457580), 5.5, 8.8]"
520,"[datetime.datetime(2022, 11, 28, 18, 42, 50, 553994), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 50, 553994), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 42, 50, 553994), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 50, 553994), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 50, 553994), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 50, 553994), 5.5, 7.8]"
521,"[datetime.datetime(2022, 11, 28, 18, 42, 51, 652609), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 51, 652609), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 42, 51, 652609), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 51, 652609), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 51, 652609), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 51, 652609), 5.5, 7.8]"
522,"[datetime.datetime(2022, 11, 28, 18, 42, 52, 768971), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 52, 768971), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 42, 52, 768971), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 52, 768971), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 52, 768971), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 52, 768971), 5.5, 7.8]"
523,"[datetime.datetime(2022, 11, 28, 18, 42, 53, 885767), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 53, 885767), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 42, 53, 885767), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 53, 885767), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 53, 885767), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 53, 885767), 5.5, 7.8]"
524,"[datetime.datetime(2022, 11, 28, 18, 42, 55, 5699), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 55, 5699), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 42, 55, 5699), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 55, 5699), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 55, 5699), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 55, 5699), 5.5, 7.8]"
525,"[datetime.datetime(2022, 11, 28, 18, 42, 56, 100922), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 56, 100922), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 42, 56, 100922), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 56, 100922), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 56, 100922), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 56, 100922), 5.5, 7.8]"
526,"[datetime.datetime(2022, 11, 28, 18, 42, 57, 200191), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 57, 200191), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 42, 57, 200191), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 57, 200191), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 57, 200191), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 57, 200191), 5.5, 7.8]"
527,"[datetime.datetime(2022, 11, 28, 18, 42, 58, 305665), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 58, 305665), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 42, 58, 305665), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 58, 305665), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 58, 305665), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 58, 305665), 5.5, 7.8]"
528,"[datetime.datetime(2022, 11, 28, 18, 42, 59, 402969), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 59, 402969), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 42, 59, 402969), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 42, 59, 402969), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 59, 402969), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 59, 402969), 5.5, 7.8]"
529,"[datetime.datetime(2022, 11, 28, 18, 43, 0, 506222), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 0, 506222), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 43, 0, 506222), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 0, 506222), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 0, 506222), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 0, 506222), 5.5, 8.8]"
530,"[datetime.datetime(2022, 11, 28, 18, 43, 1, 602200), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 1, 602200), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 43, 1, 602200), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 1, 602200), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 1, 602200), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 1, 602200), 5.5, 8.8]"
531,"[datetime.datetime(2022, 11, 28, 18, 43, 2, 708627), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 2, 708627), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 43, 2, 708627), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 2, 708627), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 2, 708627), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 2, 708627), 5.5, 8.8]"
532,"[datetime.datetime(2022, 11, 28, 18, 43, 3, 812208), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 3, 812208), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 43, 3, 812208), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 3, 812208), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 3, 812208), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 3, 812208), 5.5, 8.8]"
533,"[datetime.datetime(2022, 11, 28, 18, 43, 4, 918067), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 4, 918067), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 43, 4, 918067), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 4, 918067), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 4, 918067), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 4, 918067), 5.5, 8.8]"
534,"[datetime.datetime(2022, 11, 28, 18, 43, 6, 21320), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 6, 21320), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 43, 6, 21320), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 6, 21320), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 6, 21320), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 6, 21320), 5.5, 8.8]"
535,"[datetime.datetime(2022, 11, 28, 18, 43, 7, 118794), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 7, 118794), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 18, 43, 7, 118794), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 7, 118794), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 7, 118794), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 7, 118794), 5.5, 8.8]"
536,"[datetime.datetime(2022, 11, 28, 18, 43, 8, 223628), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 8, 223628), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 43, 8, 223628), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 8, 223628), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 8, 223628), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 8, 223628), 5.5, 8.8]"
537,"[datetime.datetime(2022, 11, 28, 18, 43, 9, 319977), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 9, 319977), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 43, 9, 319977), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 9, 319977), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 9, 319977), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 9, 319977), 5.5, 8.8]"
538,"[datetime.datetime(2022, 11, 28, 18, 43, 10, 417706), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 10, 417706), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 43, 10, 417706), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 10, 417706), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 10, 417706), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 10, 417706), 5.5, 8.8]"
539,"[datetime.datetime(2022, 11, 28, 18, 43, 11, 520877), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 11, 520877), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 43, 11, 520877), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 11, 520877), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 11, 520877), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 11, 520877), 5.5, 8.8]"
540,"[datetime.datetime(2022, 11, 28, 18, 43, 12, 625304), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 12, 625304), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 43, 12, 625304), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 12, 625304), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 12, 625304), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 12, 625304), 5.5, 8.8]"
541,"[datetime.datetime(2022, 11, 28, 18, 43, 13, 730040), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 13, 730040), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 43, 13, 730040), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 13, 730040), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 13, 730040), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 13, 730040), 5.5, 8.8]"
542,"[datetime.datetime(2022, 11, 28, 18, 43, 14, 825981), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 14, 825981), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 43, 14, 825981), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 14, 825981), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 14, 825981), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 14, 825981), 5.5, 8.8]"
543,"[datetime.datetime(2022, 11, 28, 18, 43, 15, 925067), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 15, 925067), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 43, 15, 925067), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 15, 925067), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 15, 925067), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 15, 925067), 5.5, 7.8]"
544,"[datetime.datetime(2022, 11, 28, 18, 43, 17, 34941), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 17, 34941), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 43, 17, 34941), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 17, 34941), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 17, 34941), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 17, 34941), 5.5, 7.8]"
545,"[datetime.datetime(2022, 11, 28, 18, 43, 18, 134601), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 18, 134601), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 43, 18, 134601), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 18, 134601), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 18, 134601), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 18, 134601), 5.5, 7.8]"
546,"[datetime.datetime(2022, 11, 28, 18, 43, 19, 240086), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 19, 240086), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 43, 19, 240086), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 19, 240086), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 19, 240086), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 19, 240086), 5.5, 7.8]"
547,"[datetime.datetime(2022, 11, 28, 18, 43, 20, 346560), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 20, 346560), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 43, 20, 346560), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 20, 346560), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 20, 346560), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 20, 346560), 5.5, 7.8]"
548,"[datetime.datetime(2022, 11, 28, 18, 43, 21, 456292), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 21, 456292), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 43, 21, 456292), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 21, 456292), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 21, 456292), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 21, 456292), 5.5, 7.8]"
549,"[datetime.datetime(2022, 11, 28, 18, 43, 22, 574165), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 22, 574165), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 43, 22, 574165), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 22, 574165), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 22, 574165), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 22, 574165), 5.5, 7.8]"
550,"[datetime.datetime(2022, 11, 28, 18, 43, 23, 670640), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 23, 670640), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 43, 23, 670640), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 23, 670640), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 23, 670640), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 23, 670640), 5.5, 7.8]"
551,"[datetime.datetime(2022, 11, 28, 18, 43, 24, 780165), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 24, 780165), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 43, 24, 780165), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 24, 780165), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 24, 780165), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 24, 780165), 5.5, 7.8]"
552,"[datetime.datetime(2022, 11, 28, 18, 43, 25, 882048), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 25, 882048), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 43, 25, 882048), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 25, 882048), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 25, 882048), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 25, 882048), 5.5, 7.8]"
553,"[datetime.datetime(2022, 11, 28, 18, 43, 26, 986862), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 26, 986862), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 43, 26, 986862), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 26, 986862), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 26, 986862), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 26, 986862), 5.5, 9.0]"
554,"[datetime.datetime(2022, 11, 28, 18, 43, 28, 95860), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 28, 95860), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 43, 28, 95860), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 28, 95860), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 28, 95860), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 28, 95860), 5.5, 9.0]"
555,"[datetime.datetime(2022, 11, 28, 18, 43, 29, 199424), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 29, 199424), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 43, 29, 199424), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 29, 199424), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 29, 199424), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 29, 199424), 5.5, 9.0]"
556,"[datetime.datetime(2022, 11, 28, 18, 43, 30, 312838), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 30, 312838), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 43, 30, 312838), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 30, 312838), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 30, 312838), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 30, 312838), 5.5, 9.0]"
557,"[datetime.datetime(2022, 11, 28, 18, 43, 31, 409716), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 31, 409716), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 43, 31, 409716), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 31, 409716), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 31, 409716), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 31, 409716), 5.5, 9.0]"
558,"[datetime.datetime(2022, 11, 28, 18, 43, 32, 509793), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 32, 509793), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 43, 32, 509793), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 32, 509793), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 32, 509793), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 32, 509793), 5.5, 9.0]"
559,"[datetime.datetime(2022, 11, 28, 18, 43, 33, 617663), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 33, 617663), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 43, 33, 617663), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 33, 617663), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 33, 617663), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 33, 617663), 5.5, 9.0]"
560,"[datetime.datetime(2022, 11, 28, 18, 43, 34, 716718), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 34, 716718), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 43, 34, 716718), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 34, 716718), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 34, 716718), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 34, 716718), 5.5, 9.0]"
561,"[datetime.datetime(2022, 11, 28, 18, 43, 35, 823591), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 35, 823591), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 43, 35, 823591), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 35, 823591), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 35, 823591), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 35, 823591), 5.5, 8.8]"
562,"[datetime.datetime(2022, 11, 28, 18, 43, 36, 925522), 51.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 43, 36, 925522), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 43, 36, 925522), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 18, 43, 36, 925522), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 43, 36, 925522), 2.0, 3.1]","[datetime.datetime(2022, 11, 28, 18, 43, 36, 925522), 5.5, 8.8]"
