,Zoutons,Jaazeb,Cork Harbour,Devils Rain,Huntley Lady,Lil Piper,Syncretism,Miss Miduki,Opal Beach,Isa Secret,Tea Rav
07-01-2023 16:33:26.237382,"(9.0, 13.5, 12.934782608695652)","(8.0, 9.0, 8.813333333333333)","(17.0, 34.0, 27.23076923076923)","(21.0, 32.0, 31.81818181818182)","(2.6, 3.15, 3.0875)","(19.0, 23.0, 20.136363636363637)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.4, 4.325454545454545)","(31.0, 110.0, 79.0)","(41.0, 200.0, 112.5)","(101.0, 160.0, 133.33333333333334)"
07-01-2023 16:33:27.675521,"(9.0, 13.5, 12.934782608695652)","(8.0, 9.0, 8.813333333333333)","(17.0, 34.0, 27.23076923076923)","(21.0, 32.0, 31.81818181818182)","(2.6, 3.15, 3.0875)","(19.0, 23.0, 20.136363636363637)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.4, 4.503225806451613)","(31.0, 110.0, 79.0)","(41.0, 200.0, 112.5)","(101.0, 160.0, 133.33333333333334)"
07-01-2023 16:33:29.061043,"(9.0, 13.5, 12.934782608695652)","(8.0, 9.0, 8.813333333333333)","(17.0, 34.0, 27.23076923076923)","(21.0, 32.0, 31.81818181818182)","(2.6, 3.15, 3.0875)","(19.0, 23.0, 19.15625)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.6, 4.542857142857143)","(31.0, 110.0, 79.0)","(41.0, 200.0, 112.5)","(101.0, 160.0, 144.0)"
07-01-2023 16:33:30.494046,"(9.0, 13.5, 12.934782608695652)","(8.0, 9.0, 8.813333333333333)","(17.0, 34.0, 27.23076923076923)","(21.0, 32.0, 31.81818181818182)","(2.6, 3.15, 3.0875)","(19.0, 22.0, 19.025)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.6, 4.435135135135136)","(31.0, 110.0, 65.33333333333333)","(41.0, 200.0, 112.5)","(101.0, 160.0, 144.0)"
07-01-2023 16:33:32.004757,"(9.0, 13.5, 12.934782608695652)","(8.0, 9.0, 8.676923076923076)","(17.0, 32.0, 29.0)","(21.0, 32.0, 30.0)","(2.6, 3.15, 3.0875)","(19.0, 22.0, 19.025)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.435135135135136)","(31.0, 100.0, 65.33333333333333)","(41.0, 200.0, 115.55555555555556)","(101.0, 160.0, 138.75)"
07-01-2023 16:33:33.492897,"(9.0, 13.5, 12.934782608695652)","(8.0, 9.0, 8.676923076923076)","(17.0, 32.0, 29.0)","(21.0, 32.0, 30.0)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 19.025)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.435135135135136)","(31.0, 100.0, 65.33333333333333)","(41.0, 200.0, 115.55555555555556)","(101.0, 170.0, 138.75)"
07-01-2023 16:33:35.065959,"(9.0, 13.5, 12.934782608695652)","(8.0, 9.0, 8.676923076923076)","(17.0, 32.0, 29.0)","(21.0, 32.0, 30.0)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 19.025)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.435135135135136)","(31.0, 100.0, 65.33333333333333)","(41.0, 200.0, 92.85714285714286)","(101.0, 170.0, 138.75)"
07-01-2023 16:33:36.609318,"(9.0, 13.5, 13.018518518518519)","(8.0, 9.0, 8.676923076923076)","(17.0, 32.0, 29.0)","(21.0, 32.0, 27.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 19.025)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.435135135135136)","(31.0, 100.0, 65.33333333333333)","(41.0, 200.0, 125.0)","(101.0, 170.0, 138.75)"
07-01-2023 16:33:38.130405,"(9.0, 13.5, 13.018518518518519)","(8.0, 9.0, 8.676923076923076)","(17.0, 32.0, 29.0)","(21.0, 32.0, 27.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.0)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.435135135135136)","(31.0, 100.0, 65.33333333333333)","(41.0, 200.0, 153.125)","(101.0, 170.0, 138.75)"
07-01-2023 16:33:39.569874,"(9.0, 13.5, 13.018518518518519)","(8.0, 9.0, 8.676923076923076)","(18.0, 32.0, 29.0)","(21.0, 32.0, 27.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.0)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.435135135135136)","(31.0, 100.0, 65.33333333333333)","(41.0, 200.0, 153.125)","(101.0, 170.0, 138.75)"
07-01-2023 16:33:41.104698,"(9.0, 13.5, 13.018518518518519)","(8.0, 9.0, 8.676923076923076)","(18.0, 32.0, 29.0)","(21.0, 32.0, 27.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.0)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.435135135135136)","(31.0, 100.0, 65.33333333333333)","(41.0, 200.0, 153.125)","(101.0, 170.0, 138.75)"
07-01-2023 16:33:42.560784,"(9.0, 13.5, 13.018518518518519)","(8.0, 9.0, 8.676923076923076)","(18.0, 32.0, 29.0)","(21.0, 32.0, 27.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.0)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.435135135135136)","(31.0, 100.0, 65.33333333333333)","(41.0, 200.0, 153.125)","(101.0, 170.0, 138.75)"
07-01-2023 16:33:44.101668,"(9.0, 13.5, 13.018518518518519)","(8.0, 9.0, 8.676923076923076)","(18.0, 32.0, 29.0)","(21.0, 32.0, 27.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.0)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.435135135135136)","(31.0, 100.0, 65.33333333333333)","(41.0, 200.0, 153.125)","(101.0, 170.0, 138.75)"
07-01-2023 16:33:45.610217,"(9.0, 13.5, 13.018518518518519)","(8.0, 9.0, 8.666666666666666)","(18.0, 32.0, 29.0)","(21.0, 32.0, 27.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.0)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.435135135135136)","(31.0, 100.0, 65.33333333333333)","(41.0, 200.0, 153.125)","(101.0, 170.0, 138.75)"
07-01-2023 16:33:47.103968,"(9.0, 13.5, 13.018518518518519)","(8.0, 9.2, 9.178723404255319)","(18.0, 32.0, 29.0)","(21.0, 32.0, 27.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.5)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.377272727272727)","(31.0, 100.0, 65.33333333333333)","(41.0, 200.0, 153.125)","(101.0, 170.0, 138.75)"
07-01-2023 16:33:48.539166,"(9.0, 13.5, 13.018518518518519)","(8.0, 9.2, 10.35)","(18.0, 32.0, 29.0)","(21.0, 32.0, 27.6)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.377272727272727)","(31.0, 100.0, 71.5)","(41.0, 200.0, 79.16666666666667)","(101.0, 170.0, 138.75)"
07-01-2023 16:33:49.929234,"(9.0, 13.5, 13.018518518518519)","(8.0, 10.5, 10.287272727272727)","(18.0, 32.0, 29.0)","(21.0, 30.0, 27.6)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.377272727272727)","(31.0, 95.0, 71.5)","(41.0, 200.0, 96.42857142857143)","(101.0, 170.0, 138.75)"
07-01-2023 16:33:51.299249,"(9.0, 13.5, 13.018518518518519)","(8.0, 10.5, 10.287272727272727)","(18.0, 32.0, 29.0)","(21.0, 30.0, 27.6)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.377272727272727)","(31.0, 95.0, 71.5)","(41.0, 200.0, 96.42857142857143)","(101.0, 170.0, 138.75)"
07-01-2023 16:33:52.674719,"(9.0, 13.5, 13.018518518518519)","(8.0, 10.5, 10.287272727272727)","(18.0, 32.0, 29.0)","(21.0, 30.0, 28.636363636363637)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.377272727272727)","(31.0, 95.0, 71.5)","(41.0, 200.0, 134.0909090909091)","(101.0, 170.0, 138.75)"
07-01-2023 16:33:54.104062,"(9.0, 13.5, 13.018518518518519)","(8.0, 10.5, 10.287272727272727)","(18.0, 32.0, 29.0)","(21.0, 30.0, 28.636363636363637)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.377272727272727)","(31.0, 95.0, 71.5)","(41.0, 200.0, 134.0909090909091)","(101.0, 170.0, 138.75)"
07-01-2023 16:33:55.498674,"(9.0, 13.5, 13.018518518518519)","(8.0, 10.5, 10.287272727272727)","(18.0, 32.0, 29.0)","(21.0, 30.0, 28.636363636363637)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.377272727272727)","(31.0, 95.0, 71.5)","(41.0, 200.0, 134.0909090909091)","(101.0, 170.0, 138.75)"
07-01-2023 16:33:56.850014,"(9.0, 13.5, 13.018518518518519)","(8.0, 10.5, 9.975)","(18.0, 32.0, 29.0)","(21.0, 30.0, 28.636363636363637)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.373913043478261)","(31.0, 95.0, 71.5)","(41.0, 200.0, 134.0909090909091)","(101.0, 170.0, 138.75)"
07-01-2023 16:33:58.245195,"(9.0, 13.5, 13.018518518518519)","(8.0, 10.5, 9.56)","(18.0, 32.0, 29.0)","(21.0, 30.0, 28.636363636363637)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.3125)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.4, 4.373913043478261)","(31.0, 95.0, 71.5)","(41.0, 200.0, 134.0909090909091)","(101.0, 170.0, 138.75)"
07-01-2023 16:33:59.675290,"(9.0, 13.5, 13.018518518518519)","(8.0, 11.0, 9.714285714285714)","(18.0, 32.0, 29.0)","(21.0, 30.0, 28.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.3125)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.4, 4.373913043478261)","(31.0, 95.0, 71.5)","(41.0, 200.0, 134.0909090909091)","(101.0, 170.0, 138.75)"
07-01-2023 16:34:01.154618,"(9.0, 13.5, 13.018518518518519)","(8.0, 11.0, 9.714285714285714)","(18.0, 32.0, 29.0)","(21.0, 29.0, 28.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.3125)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.4, 4.373913043478261)","(31.0, 95.0, 71.5)","(41.0, 200.0, 134.0909090909091)","(101.0, 170.0, 138.75)"
07-01-2023 16:34:02.585133,"(9.0, 13.5, 13.018518518518519)","(8.0, 11.0, 9.714285714285714)","(18.0, 32.0, 29.0)","(21.0, 29.0, 28.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.3125)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.4, 4.373913043478261)","(31.0, 95.0, 71.5)","(41.0, 200.0, 134.0909090909091)","(101.0, 170.0, 138.75)"
07-01-2023 16:34:04.118593,"(9.0, 13.5, 13.018518518518519)","(8.0, 11.0, 9.714285714285714)","(18.0, 32.0, 29.0)","(21.0, 29.0, 28.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.3125)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.4, 4.377272727272727)","(31.0, 95.0, 71.5)","(41.0, 200.0, 134.0909090909091)","(101.0, 170.0, 127.14285714285714)"
07-01-2023 16:34:05.604136,"(9.0, 13.5, 13.018518518518519)","(8.0, 11.0, 9.714285714285714)","(18.0, 32.0, 29.0)","(21.0, 29.0, 28.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.3125)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.377272727272727)","(31.0, 95.0, 71.5)","(41.0, 200.0, 134.0909090909091)","(101.0, 170.0, 127.14285714285714)"
07-01-2023 16:34:07.073749,"(9.0, 13.5, 13.018518518518519)","(8.0, 11.0, 9.56)","(18.0, 32.0, 29.0)","(21.0, 29.0, 28.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.3125)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.377272727272727)","(31.0, 95.0, 71.5)","(41.0, 200.0, 134.0909090909091)","(101.0, 170.0, 127.14285714285714)"
07-01-2023 16:34:08.546102,"(9.0, 13.5, 13.018518518518519)","(8.0, 11.0, 9.56)","(18.0, 32.0, 29.5)","(21.0, 29.0, 28.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.377272727272727)","(31.0, 95.0, 71.5)","(41.0, 200.0, 134.0909090909091)","(101.0, 170.0, 127.14285714285714)"
07-01-2023 16:34:10.313981,"(9.0, 13.5, 13.066666666666666)","(8.0, 11.0, 9.56)","(18.0, 32.0, 29.5)","(21.0, 29.0, 28.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.377272727272727)","(31.0, 95.0, 72.5)","(41.0, 200.0, 83.33333333333333)","(101.0, 170.0, 127.14285714285714)"
07-01-2023 16:34:12.094680,"(9.0, 13.5, 13.066666666666666)","(8.0, 11.0, 9.56)","(18.0, 32.0, 29.5)","(21.0, 29.0, 28.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.377272727272727)","(31.0, 95.0, 72.5)","(41.0, 200.0, 83.33333333333333)","(101.0, 170.0, 127.14285714285714)"
07-01-2023 16:34:13.907439,"(9.0, 13.5, 13.035714285714286)","(8.0, 11.0, 9.875)","(18.0, 32.0, 29.5)","(21.0, 29.0, 28.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.377272727272727)","(31.0, 95.0, 72.5)","(41.0, 200.0, 83.33333333333333)","(101.0, 170.0, 127.14285714285714)"
07-01-2023 16:34:15.728709,"(9.0, 13.5, 13.035714285714286)","(8.0, 11.0, 8.889473684210527)","(18.0, 32.0, 29.5)","(21.0, 29.0, 28.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.5, 4.379310344827586)","(31.0, 95.0, 72.5)","(41.0, 200.0, 83.33333333333333)","(101.0, 160.0, 126.66666666666667)"
07-01-2023 16:34:17.404175,"(9.0, 13.5, 13.035714285714286)","(8.0, 10.5, 9.581818181818182)","(18.0, 32.0, 29.5)","(21.0, 29.0, 28.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.4, 4.379310344827586)","(31.0, 95.0, 72.5)","(41.0, 200.0, 83.33333333333333)","(101.0, 160.0, 126.66666666666667)"
07-01-2023 16:34:19.099341,"(9.0, 13.5, 13.035714285714286)","(8.0, 9.8, 9.26842105263158)","(18.0, 32.0, 29.5)","(21.0, 29.0, 28.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.4, 4.379310344827586)","(31.0, 95.0, 72.5)","(41.0, 200.0, 83.33333333333333)","(101.0, 160.0, 126.66666666666667)"
07-01-2023 16:34:20.812006,"(9.0, 13.5, 13.035714285714286)","(8.0, 10.5, 9.76)","(18.0, 32.0, 29.5)","(21.0, 29.0, 28.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.4, 4.379310344827586)","(31.0, 95.0, 72.5)","(41.0, 200.0, 130.0)","(101.0, 170.0, 115.0)"
07-01-2023 16:34:22.500495,"(9.0, 13.5, 13.035714285714286)","(8.0, 10.0, 9.76)","(18.0, 32.0, 29.5)","(21.0, 29.0, 28.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.4, 4.379310344827586)","(31.0, 95.0, 72.5)","(41.0, 200.0, 130.0)","(101.0, 170.0, 115.0)"
07-01-2023 16:34:24.235249,"(9.0, 13.5, 13.035714285714286)","(8.0, 10.0, 9.76)","(18.0, 32.0, 29.5)","(21.0, 29.0, 28.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.4, 4.379310344827586)","(31.0, 95.0, 72.5)","(41.0, 200.0, 130.0)","(101.0, 170.0, 115.0)"
07-01-2023 16:34:25.894529,"(9.0, 13.5, 13.035714285714286)","(8.0, 10.0, 9.76)","(18.0, 32.0, 29.5)","(21.0, 29.0, 28.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.4, 4.379310344827586)","(31.0, 95.0, 72.5)","(41.0, 200.0, 130.0)","(101.0, 170.0, 115.0)"
07-01-2023 16:34:27.553327,"(9.0, 13.5, 13.035714285714286)","(8.0, 10.0, 9.549999999999999)","(18.0, 32.0, 29.5)","(21.0, 29.0, 28.2)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.4, 4.351351351351352)","(31.0, 95.0, 72.5)","(41.0, 200.0, 130.0)","(101.0, 170.0, 115.0)"
07-01-2023 16:34:29.256614,"(9.0, 13.5, 13.035714285714286)","(8.0, 10.0, 9.549999999999999)","(18.0, 32.0, 29.5)","(21.0, 29.0, 26.88235294117647)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.4, 4.351351351351352)","(31.0, 95.0, 72.5)","(41.0, 200.0, 130.0)","(101.0, 170.0, 115.0)"
07-01-2023 16:34:30.875280,"(9.0, 13.5, 13.035714285714286)","(8.0, 10.0, 9.64)","(18.0, 32.0, 29.5)","(21.0, 30.0, 26.727272727272727)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.4, 4.351351351351352)","(31.0, 95.0, 72.5)","(41.0, 200.0, 130.0)","(101.0, 170.0, 115.0)"
07-01-2023 16:34:32.489129,"(9.0, 13.5, 13.035714285714286)","(8.0, 10.0, 9.754545454545454)","(18.0, 32.0, 29.5)","(21.0, 30.0, 26.727272727272727)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 20.90909090909091)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.4, 4.258333333333333)","(31.0, 95.0, 72.5)","(41.0, 200.0, 130.0)","(101.0, 170.0, 115.0)"
07-01-2023 16:34:34.015727,"(9.0, 13.5, 13.035714285714286)","(8.0, 10.0, 9.754545454545454)","(18.0, 32.0, 29.5)","(21.0, 30.0, 29.0625)","(2.6, 3.2, 3.078125)","(19.0, 22.0, 17.71875)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.3, 4.226666666666667)","(31.0, 95.0, 72.5)","(41.0, 200.0, 161.66666666666669)","(101.0, 170.0, 125.0)"
07-01-2023 16:34:35.617046,"(9.0, 13.5, 13.375)","(8.0, 10.0, 9.876666666666667)","(18.0, 32.0, 29.5)","(21.0, 30.0, 29.0625)","(2.6, 3.2, 3.0875)","(19.0, 21.0, 19.24390243902439)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.3, 4.226666666666667)","(31.0, 95.0, 72.5)","(41.0, 200.0, 161.66666666666669)","(101.0, 140.0, 125.0)"
07-01-2023 16:34:37.307061,"(9.0, 13.5, 13.375)","(8.0, 10.5, 9.933333333333334)","(18.0, 32.0, 29.5)","(21.0, 30.0, 29.0625)","(2.6, 3.2, 3.0875)","(19.0, 21.0, 18.652173913043477)","(6.0, 8.8, 8.777777777777779)","(4.2, 4.3, 4.251282051282051)","(31.0, 95.0, 72.5)","(41.0, 200.0, 161.66666666666669)","(101.0, 140.0, 125.0)"
07-01-2023 16:34:38.996536,"(9.0, 13.5, 13.375)","(8.0, 10.5, 9.933333333333334)","(18.0, 32.0, 29.5)","(21.0, 30.0, 29.0625)","(2.6, 3.2, 3.0928571428571425)","(19.0, 21.0, 19.054054054054056)","(6.0, 8.8, 8.790909090909091)","(4.2, 4.3, 4.250909090909091)","(31.0, 95.0, 72.5)","(41.0, 200.0, 161.66666666666669)","(101.0, 140.0, 125.0)"
07-01-2023 16:34:40.575326,"(9.0, 13.5, 13.375)","(8.0, 10.5, 9.933333333333334)","(18.0, 32.0, 29.5)","(21.0, 30.0, 29.0625)","(2.6, 3.15, 3.0928571428571425)","(19.0, 21.0, 19.325581395348838)","(6.0, 8.8, 8.790909090909091)","(4.2, 4.3, 4.250909090909091)","(31.0, 95.0, 72.5)","(41.0, 200.0, 161.66666666666669)","(101.0, 140.0, 125.0)"
07-01-2023 16:34:42.359721,"(9.0, 13.5, 13.375)","(8.0, 10.5, 9.933333333333334)","(18.0, 32.0, 29.5)","(21.0, 30.0, 29.0625)","(2.6, 3.15, 3.0928571428571425)","(19.0, 21.0, 19.325581395348838)","(6.0, 8.8, 8.790909090909091)","(4.2, 4.3, 4.250909090909091)","(31.0, 95.0, 72.5)","(41.0, 200.0, 161.66666666666669)","(101.0, 140.0, 125.0)"
07-01-2023 16:34:44.003325,"(9.0, 13.5, 13.375)","(8.0, 10.5, 10.028571428571428)","(18.0, 32.0, 29.5)","(21.0, 30.0, 29.0625)","(2.6, 3.15, 3.0928571428571425)","(19.0, 21.0, 19.2)","(6.0, 8.8, 8.790909090909091)","(4.2, 4.3, 4.250909090909091)","(31.0, 95.0, 72.5)","(41.0, 200.0, 161.66666666666669)","(101.0, 140.0, 125.0)"
07-01-2023 16:34:45.655800,"(9.0, 13.5, 13.375)","(8.0, 10.5, 10.028571428571428)","(18.0, 32.0, 29.5)","(21.0, 30.0, 27.846153846153847)","(2.6, 3.15, 3.0928571428571425)","(19.0, 21.0, 19.2)","(6.0, 8.8, 8.790909090909091)","(4.2, 4.3, 4.250909090909091)","(31.0, 95.0, 72.5)","(41.0, 200.0, 161.66666666666669)","(91.0, 140.0, 125.0)"
07-01-2023 16:34:47.248704,"(9.0, 13.5, 13.375)","(8.0, 10.5, 10.074193548387097)","(18.0, 32.0, 30.333333333333332)","(21.0, 28.0, 27.846153846153847)","(2.6, 3.15, 3.0928571428571425)","(19.0, 21.0, 18.0)","(6.0, 8.8, 8.790909090909091)","(4.2, 4.3, 4.250909090909091)","(31.0, 95.0, 72.5)","(41.0, 200.0, 126.66666666666666)","(91.0, 140.0, 125.0)"
07-01-2023 16:34:48.843449,"(9.0, 13.5, 13.375)","(8.0, 10.5, 10.074193548387097)","(18.0, 32.0, 30.333333333333332)","(21.0, 28.0, 27.846153846153847)","(2.6, 3.15, 3.0928571428571425)","(19.0, 21.0, 18.0)","(6.0, 8.8, 8.790909090909091)","(4.2, 4.3, 4.250909090909091)","(31.0, 95.0, 72.5)","(41.0, 200.0, 126.66666666666666)","(91.0, 140.0, 125.0)"
07-01-2023 16:34:50.393261,"(9.0, 13.5, 13.375)","(8.0, 10.5, 10.074193548387097)","(18.0, 32.0, 30.333333333333332)","(21.0, 28.0, 27.846153846153847)","(2.6, 3.15, 3.0928571428571425)","(19.0, 21.0, 18.0)","(6.0, 8.8, 8.790909090909091)","(4.2, 4.3, 4.250909090909091)","(31.0, 95.0, 72.5)","(41.0, 200.0, 126.66666666666666)","(91.0, 140.0, 125.0)"
07-01-2023 16:34:52.101153,"(9.0, 13.5, 13.375)","(8.0, 10.5, 10.074193548387097)","(18.0, 32.0, 30.333333333333332)","(21.0, 28.0, 27.846153846153847)","(2.6, 3.15, 3.0846153846153843)","(19.0, 21.0, 18.0)","(6.0, 8.8, 8.790909090909091)","(4.2, 4.3, 4.163333333333333)","(31.0, 95.0, 63.333333333333336)","(41.0, 200.0, 126.66666666666666)","(91.0, 140.0, 125.0)"
07-01-2023 16:34:53.720637,"(9.0, 13.5, 13.375)","(8.0, 10.5, 10.395238095238096)","(18.0, 32.0, 30.333333333333332)","(21.0, 28.0, 27.846153846153847)","(2.6, 3.2, 3.0846153846153843)","(19.0, 21.0, 18.0)","(6.0, 8.8, 8.790909090909091)","(4.2, 4.2, 4.163333333333333)","(31.0, 90.0, 63.333333333333336)","(41.0, 200.0, 126.66666666666666)","(91.0, 140.0, 125.0)"
07-01-2023 16:34:55.451715,"(9.0, 13.5, 13.263157894736842)","(8.0, 10.5, 10.14)","(18.0, 32.0, 30.333333333333332)","(21.0, 28.0, 27.846153846153847)","(2.6, 3.2, 3.0846153846153843)","(19.0, 21.0, 18.0)","(6.0, 8.8, 8.790909090909091)","(4.2, 4.2, 4.157692307692308)","(31.0, 90.0, 63.333333333333336)","(41.0, 200.0, 163.33333333333331)","(101.0, 140.0, 125.0)"
07-01-2023 16:34:57.116245,"(9.0, 13.5, 13.263157894736842)","(8.0, 10.5, 9.9)","(18.0, 32.0, 30.333333333333332)","(21.0, 28.0, 27.846153846153847)","(2.6, 3.2, 3.0846153846153843)","(19.0, 21.0, 18.0)","(6.0, 8.8, 8.790909090909091)","(4.2, 4.2, 4.157692307692308)","(31.0, 90.0, 63.333333333333336)","(41.0, 200.0, 157.5)","(101.0, 140.0, 125.0)"
07-01-2023 16:34:58.813122,"(9.0, 13.5, 13.263157894736842)","(8.0, 10.5, 9.9)","(18.0, 32.0, 30.333333333333332)","(21.0, 28.0, 27.846153846153847)","(2.6, 3.2, 3.0846153846153843)","(19.0, 21.0, 18.0)","(6.0, 8.8, 8.790909090909091)","(4.2, 4.2, 4.157692307692308)","(31.0, 90.0, 63.333333333333336)","(41.0, 180.0, 157.5)","(101.0, 140.0, 125.0)"
07-01-2023 16:35:00.733785,"(9.0, 13.5, 12.785714285714286)","(8.0, 10.5, 9.871428571428572)","(18.0, 32.0, 30.333333333333332)","(21.0, 28.0, 30.666666666666668)","(2.6, 3.2, 3.0846153846153843)","(19.0, 21.0, 18.735294117647058)","(6.0, 8.8, 8.790909090909091)","(4.2, 4.2, 4.157692307692308)","(31.0, 85.0, 58.75)","(41.0, 180.0, 162.0)","(101.0, 140.0, 125.0)"
07-01-2023 16:35:02.675150,"(9.0, 13.5, 12.145833333333334)","(8.0, 10.5, 9.528571428571428)","(18.0, 32.0, 30.333333333333332)","(21.0, 32.0, 29.142857142857142)","(2.6, 3.2, 3.0846153846153843)","(19.0, 21.0, 18.735294117647058)","(6.0, 8.8, 8.928571428571429)","(4.2, 4.2, 4.179166666666666)","(31.0, 85.0, 58.75)","(41.0, 180.0, 162.0)","(101.0, 140.0, 125.0)"
07-01-2023 16:35:04.511599,"(9.0, 13.5, 12.145833333333334)","(8.0, 10.5, 9.881818181818183)","(18.0, 32.0, 30.333333333333332)","(21.0, 32.0, 29.142857142857142)","(2.6, 3.2, 3.0846153846153843)","(19.0, 21.0, 18.735294117647058)","(6.0, 9.4, 8.928571428571429)","(4.2, 4.3, 4.168181818181818)","(31.0, 85.0, 57.0)","(41.0, 180.0, 135.0)","(101.0, 140.0, 125.0)"
