,Glitzy All Over,Fomo,Coco Beach,Martha Lavinia,Mista Pumblechook,Gotonebettor,Lilbitahenrytee,Mods,Pinkie Promise,Only In Rome Nz
64,"[datetime.datetime(2022, 11, 28, 17, 30, 58, 441545), 15.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 441545), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 441545), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 441545), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 441545), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 441545), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 441545), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 441545), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 441545), 101.0, 420.0]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 441545), 15.0, 99999]"
65,"[datetime.datetime(2022, 11, 28, 17, 30, 59, 706971), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 706971), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 706971), 1.8, 2.1]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 706971), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 706971), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 706971), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 706971), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 706971), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 706971), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 706971), 15.0, 99999]"
66,"[datetime.datetime(2022, 11, 28, 17, 31, 0, 982571), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 982571), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 982571), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 982571), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 982571), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 982571), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 982571), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 982571), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 982571), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 982571), 15.0, 99999]"
67,"[datetime.datetime(2022, 11, 28, 17, 31, 2, 244184), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 244184), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 244184), 1.8, 2.16]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 244184), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 244184), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 244184), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 244184), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 244184), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 244184), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 244184), 15.0, 99999]"
68,"[datetime.datetime(2022, 11, 28, 17, 31, 3, 488230), 15.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 488230), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 488230), 1.8, 2.16]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 488230), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 488230), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 488230), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 488230), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 488230), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 488230), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 488230), 15.0, 99999]"
69,"[datetime.datetime(2022, 11, 28, 17, 31, 4, 733524), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 733524), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 733524), 1.8, 2.16]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 733524), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 733524), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 733524), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 733524), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 733524), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 733524), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 733524), 15.0, 99999]"
70,"[datetime.datetime(2022, 11, 28, 17, 31, 5, 970772), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 31, 5, 970772), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 17, 31, 5, 970772), 1.8, 2.16]","[datetime.datetime(2022, 11, 28, 17, 31, 5, 970772), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 5, 970772), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 5, 970772), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 31, 5, 970772), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 31, 5, 970772), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 31, 5, 970772), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 5, 970772), 15.0, 99999]"
71,"[datetime.datetime(2022, 11, 28, 17, 31, 7, 214426), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 214426), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 214426), 1.8, 2.16]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 214426), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 214426), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 214426), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 214426), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 214426), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 214426), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 214426), 15.0, 99999]"
72,"[datetime.datetime(2022, 11, 28, 17, 31, 8, 478628), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 478628), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 478628), 1.8, 2.16]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 478628), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 478628), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 478628), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 478628), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 478628), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 478628), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 478628), 15.0, 99999]"
73,"[datetime.datetime(2022, 11, 28, 17, 31, 9, 748500), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 31, 9, 748500), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 9, 748500), 1.8, 2.14]","[datetime.datetime(2022, 11, 28, 17, 31, 9, 748500), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 9, 748500), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 9, 748500), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 31, 9, 748500), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 31, 9, 748500), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 31, 9, 748500), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 9, 748500), 15.0, 99999]"
74,"[datetime.datetime(2022, 11, 28, 17, 31, 11, 717), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 31, 11, 717), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 11, 717), 1.8, 2.14]","[datetime.datetime(2022, 11, 28, 17, 31, 11, 717), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 11, 717), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 11, 717), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 31, 11, 717), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 31, 11, 717), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 31, 11, 717), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 11, 717), 14.0, 99999]"
75,"[datetime.datetime(2022, 11, 28, 17, 31, 12, 267205), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 31, 12, 267205), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 12, 267205), 1.8, 2.14]","[datetime.datetime(2022, 11, 28, 17, 31, 12, 267205), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 12, 267205), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 12, 267205), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 31, 12, 267205), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 31, 12, 267205), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 31, 12, 267205), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 12, 267205), 14.0, 99999]"
76,"[datetime.datetime(2022, 11, 28, 17, 31, 13, 525736), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 31, 13, 525736), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 13, 525736), 1.8, 2.14]","[datetime.datetime(2022, 11, 28, 17, 31, 13, 525736), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 13, 525736), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 13, 525736), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 31, 13, 525736), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 31, 13, 525736), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 31, 13, 525736), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 13, 525736), 14.0, 99999]"
77,"[datetime.datetime(2022, 11, 28, 17, 31, 14, 786737), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 31, 14, 786737), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 14, 786737), 1.8, 2.14]","[datetime.datetime(2022, 11, 28, 17, 31, 14, 786737), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 14, 786737), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 14, 786737), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 31, 14, 786737), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 31, 14, 786737), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 31, 14, 786737), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 14, 786737), 14.0, 99999]"
78,"[datetime.datetime(2022, 11, 28, 17, 31, 16, 81393), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 31, 16, 81393), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 16, 81393), 1.8, 2.12]","[datetime.datetime(2022, 11, 28, 17, 31, 16, 81393), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 16, 81393), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 16, 81393), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 31, 16, 81393), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 31, 16, 81393), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 31, 16, 81393), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 16, 81393), 14.0, 99999]"
79,"[datetime.datetime(2022, 11, 28, 17, 31, 17, 367606), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 31, 17, 367606), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 17, 31, 17, 367606), 1.8, 2.12]","[datetime.datetime(2022, 11, 28, 17, 31, 17, 367606), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 17, 367606), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 17, 367606), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 31, 17, 367606), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 31, 17, 367606), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 31, 17, 367606), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 17, 367606), 14.0, 99999]"
80,"[datetime.datetime(2022, 11, 28, 17, 31, 18, 647859), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 31, 18, 647859), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 17, 31, 18, 647859), 1.8, 2.12]","[datetime.datetime(2022, 11, 28, 17, 31, 18, 647859), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 18, 647859), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 18, 647859), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 31, 18, 647859), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 31, 18, 647859), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 31, 18, 647859), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 18, 647859), 14.0, 99999]"
81,"[datetime.datetime(2022, 11, 28, 17, 31, 19, 904223), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 31, 19, 904223), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 17, 31, 19, 904223), 1.8, 2.12]","[datetime.datetime(2022, 11, 28, 17, 31, 19, 904223), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 19, 904223), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 19, 904223), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 31, 19, 904223), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 31, 19, 904223), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 31, 19, 904223), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 19, 904223), 14.0, 99999]"
82,"[datetime.datetime(2022, 11, 28, 17, 31, 21, 152318), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 31, 21, 152318), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 17, 31, 21, 152318), 1.8, 2.14]","[datetime.datetime(2022, 11, 28, 17, 31, 21, 152318), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 21, 152318), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 21, 152318), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 31, 21, 152318), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 31, 21, 152318), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 31, 21, 152318), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 21, 152318), 14.0, 99999]"
83,"[datetime.datetime(2022, 11, 28, 17, 31, 22, 435535), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 31, 22, 435535), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 17, 31, 22, 435535), 1.8, 2.14]","[datetime.datetime(2022, 11, 28, 17, 31, 22, 435535), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 22, 435535), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 22, 435535), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 31, 22, 435535), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 31, 22, 435535), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 31, 22, 435535), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 22, 435535), 14.0, 99999]"
84,"[datetime.datetime(2022, 11, 28, 17, 31, 23, 722600), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 31, 23, 722600), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 17, 31, 23, 722600), 1.8, 2.12]","[datetime.datetime(2022, 11, 28, 17, 31, 23, 722600), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 31, 23, 722600), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 23, 722600), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 31, 23, 722600), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 31, 23, 722600), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 31, 23, 722600), 101.0, 410.0]","[datetime.datetime(2022, 11, 28, 17, 31, 23, 722600), 14.0, 99999]"
85,"[datetime.datetime(2022, 11, 28, 17, 31, 25, 58844), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 31, 25, 58844), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 17, 31, 25, 58844), 1.8, 2.98]","[datetime.datetime(2022, 11, 28, 17, 31, 25, 58844), 6.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 31, 25, 58844), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 31, 25, 58844), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 25, 58844), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 31, 25, 58844), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 31, 25, 58844), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 31, 25, 58844), 14.0, 99999]"
86,"[datetime.datetime(2022, 11, 28, 17, 31, 26, 322385), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 31, 26, 322385), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 17, 31, 26, 322385), 1.8, 2.98]","[datetime.datetime(2022, 11, 28, 17, 31, 26, 322385), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 31, 26, 322385), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 31, 26, 322385), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 26, 322385), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 31, 26, 322385), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 31, 26, 322385), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 31, 26, 322385), 14.0, 99999]"
87,"[datetime.datetime(2022, 11, 28, 17, 31, 27, 633391), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 31, 27, 633391), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 17, 31, 27, 633391), 1.8, 2.98]","[datetime.datetime(2022, 11, 28, 17, 31, 27, 633391), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 31, 27, 633391), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 27, 633391), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 27, 633391), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 17, 31, 27, 633391), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 31, 27, 633391), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 31, 27, 633391), 14.0, 99999]"
88,"[datetime.datetime(2022, 11, 28, 17, 31, 28, 908237), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 31, 28, 908237), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 17, 31, 28, 908237), 1.8, 2.92]","[datetime.datetime(2022, 11, 28, 17, 31, 28, 908237), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 31, 28, 908237), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 28, 908237), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 28, 908237), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 31, 28, 908237), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 31, 28, 908237), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 31, 28, 908237), 14.0, 99999]"
89,"[datetime.datetime(2022, 11, 28, 17, 31, 30, 216525), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 31, 30, 216525), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 17, 31, 30, 216525), 1.8, 2.92]","[datetime.datetime(2022, 11, 28, 17, 31, 30, 216525), 6.0, 16.5]","[datetime.datetime(2022, 11, 28, 17, 31, 30, 216525), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 30, 216525), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 30, 216525), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 31, 30, 216525), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 31, 30, 216525), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 31, 30, 216525), 14.0, 99999]"
90,"[datetime.datetime(2022, 11, 28, 17, 31, 31, 478615), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 31, 31, 478615), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 17, 31, 31, 478615), 1.8, 2.92]","[datetime.datetime(2022, 11, 28, 17, 31, 31, 478615), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 31, 31, 478615), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 31, 478615), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 31, 478615), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 31, 31, 478615), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 31, 31, 478615), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 31, 31, 478615), 14.0, 99999]"
91,"[datetime.datetime(2022, 11, 28, 17, 31, 32, 748673), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 31, 32, 748673), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 17, 31, 32, 748673), 1.8, 2.92]","[datetime.datetime(2022, 11, 28, 17, 31, 32, 748673), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 31, 32, 748673), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 32, 748673), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 32, 748673), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 31, 32, 748673), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 31, 32, 748673), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 31, 32, 748673), 14.0, 99999]"
92,"[datetime.datetime(2022, 11, 28, 17, 31, 33, 993288), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 31, 33, 993288), 3.3, 5.2]","[datetime.datetime(2022, 11, 28, 17, 31, 33, 993288), 1.8, 2.92]","[datetime.datetime(2022, 11, 28, 17, 31, 33, 993288), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 31, 33, 993288), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 33, 993288), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 31, 33, 993288), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 17, 31, 33, 993288), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 31, 33, 993288), 101.0, 550.0]","[datetime.datetime(2022, 11, 28, 17, 31, 33, 993288), 14.0, 99999]"
