,Blue Ruby,Akuna Street,Rustic Bling,Magic Eclipse,Chasing Jess,Yeah The Boy,Buddys Mate,Diablo Bale
06-01-2023 14:01:23.353923,"(5.5, 7.0, 6.8125)","(5.5, 7.6, 7.5)","(31.0, 80.0, 72.28571428571429)","(7.0, 12.0, 11.934782608695652)","(3.6, 5.2, 5.15)","(6.0, 6.8, 6.783333333333333)","(11.0, 12.0, 11.5)","(5.0, 7.2, 6.8)"
06-01-2023 14:01:24.796972,"(5.5, 7.0, 6.761904761904762)","(5.5, 7.6, 7.5)","(31.0, 80.0, 72.28571428571429)","(7.0, 12.0, 11.934782608695652)","(3.6, 5.2, 5.15)","(6.0, 6.8, 6.783333333333333)","(10.0, 12.0, 10.625)","(5.0, 7.2, 6.8)"
06-01-2023 14:01:26.462231,"(5.5, 7.0, 6.771428571428571)","(5.5, 7.6, 7.5)","(31.0, 80.0, 54.5)","(7.0, 12.0, 10.6)","(3.6, 5.2, 5.15)","(6.0, 6.8, 6.783333333333333)","(10.0, 12.0, 10.625)","(5.0, 7.2, 6.8)"
06-01-2023 14:01:28.056313,"(5.5, 7.0, 6.771428571428571)","(5.5, 7.6, 7.45)","(31.0, 80.0, 54.5)","(7.0, 12.0, 10.6)","(3.6, 5.2, 5.15)","(6.0, 6.8, 6.783333333333333)","(10.0, 12.0, 10.625)","(5.0, 7.2, 6.8)"
06-01-2023 14:01:29.448180,"(5.5, 7.0, 6.771428571428571)","(5.5, 7.6, 7.45)","(31.0, 80.0, 72.28571428571429)","(7.0, 12.0, 10.6)","(3.6, 5.2, 5.15)","(6.0, 6.8, 6.783333333333333)","(10.0, 12.0, 10.625)","(5.0, 7.2, 6.8)"
06-01-2023 14:01:30.789305,"(5.5, 7.0, 6.771428571428571)","(5.5, 7.6, 7.45)","(31.0, 80.0, 72.28571428571429)","(7.0, 12.0, 11.866666666666667)","(3.6, 5.2, 5.15)","(6.0, 6.8, 6.783333333333333)","(10.0, 12.0, 10.625)","(5.0, 7.2, 6.8)"
06-01-2023 14:01:32.127595,"(5.5, 7.0, 6.771428571428571)","(5.5, 7.6, 7.533333333333333)","(31.0, 80.0, 72.28571428571429)","(7.0, 12.0, 11.783333333333333)","(3.6, 5.2, 5.15)","(6.0, 6.8, 6.783333333333333)","(10.0, 12.0, 10.625)","(5.0, 7.2, 6.8)"
06-01-2023 14:01:33.450809,"(5.5, 7.0, 6.771428571428571)","(5.5, 7.6, 7.533333333333333)","(31.0, 80.0, 72.28571428571429)","(7.0, 12.0, 11.783333333333333)","(3.6, 5.2, 5.15)","(6.0, 6.8, 7.333333333333334)","(10.0, 12.0, 10.16)","(5.0, 7.2, 6.724137931034482)"
06-01-2023 14:01:34.813021,"(5.5, 7.0, 6.761904761904762)","(5.5, 7.6, 7.533333333333333)","(31.0, 80.0, 72.28571428571429)","(7.0, 12.0, 11.783333333333333)","(3.6, 5.2, 5.125)","(6.0, 7.4, 7.1)","(10.0, 12.0, 10.23076923076923)","(5.0, 7.2, 6.709090909090909)"
06-01-2023 14:01:36.074775,"(5.5, 7.0, 6.761904761904762)","(5.5, 7.6, 7.525)","(31.0, 80.0, 72.28571428571429)","(7.0, 12.0, 11.783333333333333)","(3.6, 5.2, 5.125)","(6.0, 7.4, 7.3)","(10.0, 12.0, 10.23076923076923)","(5.0, 7.2, 6.709090909090909)"
06-01-2023 14:01:37.260377,"(5.5, 7.0, 6.761904761904762)","(5.5, 7.6, 7.525)","(31.0, 80.0, 71.0)","(7.0, 12.0, 11.4)","(3.6, 5.2, 5.148148148148148)","(6.0, 7.6, 7.3)","(10.0, 12.0, 10.083333333333334)","(5.0, 7.2, 6.724137931034482)"
06-01-2023 14:01:38.467875,"(5.5, 6.6, 5.658823529411764)","(5.5, 7.8, 7.581818181818182)","(31.0, 80.0, 63.0)","(7.0, 12.0, 11.607692307692307)","(3.6, 5.2, 4.96)","(6.0, 7.6, 7.3)","(10.0, 12.0, 10.083333333333334)","(5.0, 7.2, 6.75)"
06-01-2023 14:01:39.741840,"(5.5, 6.2, 6.05)","(5.5, 7.8, 7.581818181818182)","(31.0, 80.0, 65.0)","(7.0, 12.5, 11.607692307692307)","(3.6, 5.2, 4.96)","(6.0, 7.6, 7.3)","(10.0, 12.0, 10.083333333333334)","(5.0, 7.2, 6.771428571428571)"
06-01-2023 14:01:41.014077,"(5.5, 6.0, 5.833333333333333)","(5.5, 7.8, 7.581818181818182)","(31.0, 80.0, 65.0)","(7.0, 12.5, 11.607692307692307)","(3.6, 5.2, 4.96)","(6.0, 7.6, 7.3)","(10.0, 12.0, 10.083333333333334)","(5.0, 7.2, 6.771428571428571)"
06-01-2023 14:01:42.322111,"(5.5, 6.0, 5.833333333333333)","(5.5, 7.8, 7.666666666666667)","(31.0, 80.0, 65.0)","(7.0, 12.5, 11.607692307692307)","(3.6, 5.2, 4.96)","(6.0, 7.6, 7.114285714285714)","(10.0, 12.0, 10.06060606060606)","(5.0, 7.2, 6.771428571428571)"
06-01-2023 14:01:43.644642,"(5.5, 5.8, 5.6)","(5.5, 7.8, 7.699999999999999)","(31.0, 80.0, 67.5)","(7.0, 12.5, 11.995652173913044)","(3.6, 5.2, 5.125)","(6.0, 7.8, 7.114285714285714)","(10.0, 12.0, 10.166666666666666)","(5.0, 7.2, 6.771428571428571)"
06-01-2023 14:01:44.888009,"(5.5, 5.8, 5.6)","(5.5, 7.8, 7.699999999999999)","(31.0, 80.0, 67.5)","(7.0, 12.5, 12.148484848484848)","(3.6, 5.2, 5.153846153846154)","(6.0, 7.8, 7.3)","(10.0, 11.5, 12.0)","(5.0, 7.2, 6.771428571428571)"
06-01-2023 14:01:46.000445,"(5.5, 5.7, 5.640000000000001)","(5.5, 7.8, 7.699999999999999)","(31.0, 80.0, 67.5)","(7.0, 12.5, 12.148484848484848)","(3.6, 5.2, 5.153846153846154)","(6.0, 7.6, 7.3)","(10.0, 12.5, 12.0)","(5.0, 7.2, 6.771428571428571)"
06-01-2023 14:01:47.091406,"(5.5, 5.7, 5.664444444444444)","(5.5, 7.8, 7.666666666666667)","(31.0, 80.0, 67.5)","(7.0, 12.5, 12.148484848484848)","(3.6, 5.2, 5.153846153846154)","(6.0, 7.6, 7.046153846153846)","(10.0, 13.0, 12.0)","(5.0, 7.2, 6.771428571428571)"
06-01-2023 14:01:48.384947,"(5.5, 5.7, 5.634693877551021)","(5.5, 7.8, 7.666666666666667)","(31.0, 80.0, 67.5)","(7.0, 12.5, 11.5)","(3.6, 5.2, 5.057142857142857)","(6.0, 7.6, 6.861538461538461)","(10.0, 13.0, 12.0)","(5.0, 7.2, 6.771428571428571)"
06-01-2023 14:01:49.712851,"(5.5, 5.7, 5.634693877551021)","(5.5, 7.8, 7.622222222222223)","(31.0, 80.0, 67.5)","(7.0, 12.5, 11.833333333333334)","(3.6, 5.2, 5.057142857142857)","(6.0, 7.6, 6.861538461538461)","(10.0, 13.0, 12.0)","(5.0, 7.2, 6.771428571428571)"
06-01-2023 14:01:51.104408,"(5.5, 5.7, 5.634693877551021)","(5.5, 7.8, 7.622222222222223)","(31.0, 80.0, 67.5)","(7.0, 12.5, 11.973684210526315)","(3.6, 5.2, 5.057142857142857)","(6.0, 7.6, 6.861538461538461)","(10.0, 13.0, 12.0)","(5.0, 7.2, 6.771428571428571)"
06-01-2023 14:01:52.652202,"(5.5, 5.7, 5.433333333333334)","(5.5, 7.8, 7.699999999999999)","(31.0, 80.0, 67.5)","(7.0, 12.5, 11.973684210526315)","(3.6, 5.2, 5.057142857142857)","(6.0, 7.6, 6.861538461538461)","(10.0, 13.0, 11.125)","(5.0, 7.2, 6.771428571428571)"
06-01-2023 14:01:54.154491,"(5.5, 5.7, 5.54)","(5.5, 7.8, 7.75)","(31.0, 80.0, 67.5)","(7.0, 12.5, 11.973684210526315)","(3.6, 5.2, 5.057142857142857)","(6.0, 7.6, 7.2956521739130435)","(10.0, 13.0, 11.125)","(5.0, 7.2, 6.692307692307692)"
06-01-2023 14:01:55.414914,"(5.5, 5.6, 5.54)","(5.5, 7.8, 8.073684210526315)","(31.0, 80.0, 67.5)","(7.0, 12.5, 12.1)","(3.6, 5.2, 5.057142857142857)","(6.0, 7.4, 7.2956521739130435)","(10.0, 13.0, 11.125)","(5.0, 7.2, 6.692307692307692)"
06-01-2023 14:01:56.632706,"(5.5, 5.6, 5.54)","(5.5, 8.2, 8.073684210526315)","(31.0, 80.0, 67.5)","(7.0, 12.5, 12.0)","(3.6, 5.2, 5.057142857142857)","(6.0, 7.4, 7.2956521739130435)","(10.0, 13.0, 11.125)","(5.0, 7.2, 6.692307692307692)"
06-01-2023 14:01:57.975809,"(5.5, 5.3, 5.227868852459016)","(5.5, 8.2, 8.073684210526315)","(31.0, 80.0, 71.0)","(7.0, 12.5, 12.12962962962963)","(3.6, 5.2, 5.141176470588236)","(6.0, 7.4, 7.2956521739130435)","(10.0, 13.0, 11.125)","(5.0, 7.2, 6.692307692307692)"
06-01-2023 14:01:59.319381,"(5.5, 5.3, 5.222413793103448)","(5.5, 8.2, 8.022222222222222)","(31.0, 80.0, 70.0)","(7.0, 12.5, 12.12962962962963)","(3.6, 5.2, 5.141176470588236)","(6.0, 7.4, 7.133333333333334)","(10.0, 13.0, 12.134615384615385)","(5.0, 7.2, 6.692307692307692)"
06-01-2023 14:02:00.524213,"(5.5, 5.2, 5.15)","(5.5, 8.2, 8.022222222222222)","(31.0, 80.0, 70.0)","(7.0, 12.5, 12.12962962962963)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.4, 7.15)","(10.0, 13.0, 12.134615384615385)","(5.0, 7.2, 6.692307692307692)"
06-01-2023 14:02:01.715200,"(5.5, 5.3, 5.104444444444444)","(5.5, 8.2, 8.054545454545455)","(31.0, 80.0, 71.0)","(7.0, 12.5, 12.12962962962963)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.6, 7.15)","(10.0, 13.0, 12.134615384615385)","(5.0, 7.2, 6.692307692307692)"
06-01-2023 14:02:02.760431,"(5.5, 5.3, 5.104444444444444)","(5.5, 8.2, 8.054545454545455)","(31.0, 80.0, 71.0)","(7.0, 12.5, 12.12962962962963)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.6, 7.15)","(10.0, 13.0, 12.134615384615385)","(5.0, 7.2, 6.692307692307692)"
06-01-2023 14:02:03.889075,"(5.5, 5.3, 5.104444444444444)","(5.5, 8.2, 8.15)","(31.0, 80.0, 71.0)","(7.0, 12.5, 12.12962962962963)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.6, 7.15)","(10.0, 13.0, 12.134615384615385)","(5.0, 7.2, 6.75)"
06-01-2023 14:02:04.979642,"(5.5, 5.3, 5.104444444444444)","(5.5, 8.4, 8.15)","(31.0, 80.0, 71.0)","(7.0, 12.5, 11.071428571428571)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.6, 7.15)","(10.0, 13.0, 12.134615384615385)","(5.0, 7.0, 6.2727272727272725)"
06-01-2023 14:02:06.178049,"(5.5, 5.3, 5.104444444444444)","(5.5, 8.4, 7.9714285714285715)","(31.0, 80.0, 75.0)","(7.0, 12.5, 12.0)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.6, 7.15)","(10.0, 13.0, 12.4)","(5.0, 7.0, 6.08)"
06-01-2023 14:02:07.361004,"(5.5, 5.3, 5.1036363636363635)","(5.5, 8.4, 7.9714285714285715)","(31.0, 80.0, 75.0)","(7.0, 13.5, 13.026315789473685)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.6, 7.15)","(10.0, 13.0, 12.4)","(5.0, 6.8, 6.3)"
06-01-2023 14:02:08.703289,"(5.5, 5.3, 5.103571428571429)","(5.5, 8.4, 7.9714285714285715)","(31.0, 80.0, 66.81818181818181)","(7.0, 13.5, 13.026315789473685)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.6, 7.15)","(10.0, 13.0, 12.4)","(5.0, 6.8, 6.3)"
06-01-2023 14:02:09.967657,"(5.5, 5.3, 5.004545454545455)","(5.5, 8.4, 7.9714285714285715)","(31.0, 85.0, 66.81818181818181)","(7.0, 13.5, 13.026315789473685)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.6, 7.15)","(10.0, 13.0, 12.090909090909092)","(5.0, 6.8, 6.3)"
06-01-2023 14:02:11.545913,"(5.5, 5.3, 5.2401869158878505)","(5.5, 8.4, 8.2)","(31.0, 85.0, 67.85714285714286)","(7.0, 13.5, 13.189655172413794)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.6, 7.49090909090909)","(10.0, 13.0, 12.090909090909092)","(5.0, 6.8, 6.3)"
06-01-2023 14:02:12.958051,"(5.5, 5.3, 5.246875)","(5.5, 8.4, 8.2)","(31.0, 85.0, 67.85714285714286)","(7.0, 13.5, 13.189655172413794)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.6, 7.49090909090909)","(10.0, 13.0, 12.090909090909092)","(5.0, 6.8, 6.022222222222222)"
06-01-2023 14:02:14.168933,"(5.5, 5.3, 5.246875)","(5.5, 8.4, 8.2)","(31.0, 85.0, 69.0)","(7.0, 13.5, 13.189655172413794)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.6, 7.49090909090909)","(10.0, 13.0, 12.090909090909092)","(5.0, 6.8, 5.9818181818181815)"
06-01-2023 14:02:15.461282,"(5.5, 5.3, 5.246875)","(5.5, 8.4, 8.2)","(31.0, 85.0, 69.0)","(7.0, 13.5, 13.189655172413794)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.6, 7.49090909090909)","(10.0, 13.0, 12.090909090909092)","(5.0, 6.8, 6.12)"
06-01-2023 14:02:16.920661,"(5.5, 5.3, 5.246875)","(5.5, 8.4, 8.169230769230769)","(31.0, 85.0, 69.0)","(7.0, 13.5, 12.728571428571428)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.6, 7.49090909090909)","(10.0, 13.0, 12.090909090909092)","(5.0, 6.6, 6.0)"
06-01-2023 14:02:18.194558,"(5.5, 5.3, 5.246875)","(5.5, 8.4, 8.169230769230769)","(31.0, 85.0, 69.0)","(7.0, 13.5, 13.14)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.6, 7.15)","(10.0, 13.0, 12.090909090909092)","(5.0, 6.6, 6.0)"
06-01-2023 14:02:19.498781,"(5.5, 5.3, 5.246875)","(5.5, 8.4, 8.169230769230769)","(31.0, 85.0, 69.0)","(7.0, 13.5, 12.875)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.6, 7.15)","(10.0, 13.0, 12.090909090909092)","(5.0, 6.6, 5.9230769230769225)"
06-01-2023 14:02:20.919861,"(5.5, 5.3, 5.6)","(5.5, 8.4, 8.127272727272727)","(31.0, 85.0, 67.85714285714286)","(7.0, 13.5, 12.875)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.6, 7.507692307692308)","(10.0, 13.0, 12.090909090909092)","(5.0, 6.6, 6.128571428571429)"
06-01-2023 14:02:22.198651,"(5.5, 5.7, 5.6)","(5.5, 8.4, 8.127272727272727)","(31.0, 85.0, 76.42857142857143)","(7.0, 13.5, 12.973684210526315)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.6, 7.507692307692308)","(10.0, 13.0, 12.090909090909092)","(5.0, 6.2, 6.128571428571429)"
06-01-2023 14:02:23.361530,"(5.5, 5.8, 5.6)","(5.5, 8.4, 8.127272727272727)","(31.0, 80.0, 75.0)","(7.0, 13.5, 12.973684210526315)","(3.6, 5.2, 5.162962962962963)","(6.0, 7.6, 7.507692307692308)","(10.0, 13.0, 12.090909090909092)","(5.0, 6.2, 6.128571428571429)"
06-01-2023 14:02:24.467232,"(5.5, 5.8, 5.6)","(5.5, 8.4, 8.127272727272727)","(31.0, 80.0, 75.0)","(7.0, 13.5, 13.214285714285714)","(3.6, 5.2, 5.146428571428571)","(6.0, 7.6, 7.544186046511627)","(10.0, 13.0, 12.090909090909092)","(5.0, 6.2, 6.144444444444445)"
06-01-2023 14:02:25.655987,"(5.0, 5.8, 5.483333333333333)","(5.5, 8.4, 8.15)","(31.0, 80.0, 75.0)","(7.0, 13.5, 13.214285714285714)","(3.7, 5.2, 5.146428571428571)","(6.0, 7.6, 7.544186046511627)","(10.0, 13.0, 12.090909090909092)","(5.0, 6.2, 6.128571428571429)"
06-01-2023 14:02:26.891501,"(5.0, 5.8, 5.48)","(5.5, 8.4, 8.15)","(31.0, 95.0, 75.0)","(7.0, 13.5, 13.214285714285714)","(3.7, 5.2, 5.146428571428571)","(6.0, 7.6, 7.544186046511627)","(10.0, 13.0, 12.090909090909092)","(5.0, 6.2, 6.128571428571429)"
06-01-2023 14:02:28.109205,"(5.0, 5.8, 5.466666666666667)","(5.5, 8.4, 8.15)","(31.0, 95.0, 65.0)","(7.0, 13.5, 13.214285714285714)","(3.7, 5.2, 5.146428571428571)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.090909090909092)","(5.0, 6.2, 6.128571428571429)"
06-01-2023 14:02:29.311230,"(5.0, 5.8, 5.466666666666667)","(5.5, 8.4, 8.15)","(31.0, 90.0, 66.66666666666667)","(7.5, 13.5, 13.214285714285714)","(3.7, 5.2, 5.146428571428571)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.090909090909092)","(4.8, 6.2, 6.128571428571429)"
06-01-2023 14:02:30.552097,"(5.0, 5.8, 5.466666666666667)","(5.5, 8.4, 8.15)","(31.0, 90.0, 66.66666666666667)","(7.5, 13.5, 13.214285714285714)","(3.7, 5.2, 5.146428571428571)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.090909090909092)","(4.8, 6.2, 6.128571428571429)"
06-01-2023 14:02:31.755212,"(5.0, 5.8, 5.466666666666667)","(5.5, 8.4, 8.15)","(31.0, 90.0, 66.66666666666667)","(7.5, 13.5, 13.214285714285714)","(3.7, 5.2, 5.146428571428571)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.285714285714286)","(4.8, 6.2, 6.128571428571429)"
06-01-2023 14:02:32.975819,"(5.0, 5.8, 5.466666666666667)","(5.5, 8.4, 8.15)","(31.0, 90.0, 66.66666666666667)","(7.5, 13.5, 13.214285714285714)","(3.7, 5.2, 5.146428571428571)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.285714285714286)","(4.8, 6.2, 6.128571428571429)"
06-01-2023 14:02:34.078891,"(5.0, 5.8, 5.466666666666667)","(5.5, 8.4, 8.15)","(31.0, 90.0, 66.66666666666667)","(7.5, 13.5, 13.214285714285714)","(3.7, 5.2, 5.146428571428571)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.285714285714286)","(4.8, 6.2, 6.128571428571429)"
06-01-2023 14:02:35.178990,"(5.0, 5.7, 5.485714285714286)","(5.5, 8.4, 8.15)","(31.0, 90.0, 66.66666666666667)","(7.5, 13.5, 13.214285714285714)","(3.7, 5.2, 5.146428571428571)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.090909090909092)","(4.8, 6.2, 6.128571428571429)"
06-01-2023 14:02:36.236405,"(5.0, 5.7, 5.463157894736843)","(5.5, 8.4, 8.15)","(31.0, 90.0, 66.66666666666667)","(7.5, 13.5, 13.214285714285714)","(3.7, 5.2, 5.146428571428571)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.090909090909092)","(4.8, 6.2, 6.128571428571429)"
06-01-2023 14:02:37.325137,"(5.0, 5.7, 5.463157894736843)","(5.5, 8.4, 8.15)","(31.0, 90.0, 66.66666666666667)","(7.5, 13.5, 13.214285714285714)","(3.7, 5.2, 5.146428571428571)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.090909090909092)","(4.8, 6.2, 6.128571428571429)"
06-01-2023 14:02:38.493251,"(5.0, 5.7, 5.463157894736843)","(5.5, 8.4, 8.15)","(31.0, 90.0, 76.0)","(7.5, 13.5, 13.214285714285714)","(3.7, 5.2, 5.146428571428571)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.090909090909092)","(4.8, 6.2, 6.177272727272728)"
06-01-2023 14:02:39.691799,"(5.0, 5.7, 5.457142857142857)","(5.5, 8.4, 8.15)","(31.0, 90.0, 81.25)","(7.5, 13.5, 13.214285714285714)","(3.7, 5.2, 5.146428571428571)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.090909090909092)","(4.8, 6.2, 6.1761904761904765)"
06-01-2023 14:02:40.945416,"(5.0, 5.7, 5.457142857142857)","(5.5, 8.4, 8.15)","(31.0, 90.0, 81.25)","(7.5, 13.5, 13.214285714285714)","(3.7, 5.2, 5.146428571428571)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.285714285714286)","(4.8, 6.2, 6.182142857142857)"
06-01-2023 14:02:42.230680,"(5.0, 5.7, 5.463157894736843)","(5.5, 8.4, 8.15)","(31.0, 90.0, 81.25)","(7.5, 13.5, 13.214285714285714)","(3.7, 5.2, 5.146428571428571)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.285714285714286)","(4.8, 6.2, 6.182142857142857)"
06-01-2023 14:02:43.891562,"(5.0, 5.7, 5.44)","(5.5, 8.4, 8.15)","(31.0, 90.0, 81.25)","(7.5, 13.5, 13.214285714285714)","(3.7, 5.2, 5.146428571428571)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.285714285714286)","(4.8, 6.2, 6.182142857142857)"
06-01-2023 14:02:45.229508,"(5.0, 5.7, 5.44)","(5.5, 8.4, 8.15)","(31.0, 90.0, 81.25)","(7.5, 13.5, 13.214285714285714)","(3.7, 5.2, 5.146428571428571)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.090909090909092)","(4.8, 6.2, 6.182142857142857)"
06-01-2023 14:02:46.547996,"(5.0, 5.7, 5.4375)","(5.5, 8.4, 8.15)","(31.0, 90.0, 84.61538461538461)","(7.5, 13.5, 13.214285714285714)","(3.7, 5.2, 5.146428571428571)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.090909090909092)","(4.8, 6.2, 6.182142857142857)"
06-01-2023 14:02:47.702521,"(5.0, 5.7, 5.4375)","(5.5, 8.4, 8.15)","(31.0, 90.0, 84.61538461538461)","(7.5, 13.5, 13.152777777777779)","(3.7, 5.2, 5.151612903225806)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.090909090909092)","(4.8, 6.2, 6.182142857142857)"
06-01-2023 14:02:48.906953,"(5.0, 5.7, 5.42)","(5.5, 8.4, 8.15)","(31.0, 90.0, 84.61538461538461)","(7.5, 13.5, 13.152777777777779)","(3.7, 5.2, 5.151612903225806)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.090909090909092)","(4.8, 6.2, 6.1395348837209305)"
06-01-2023 14:02:50.101935,"(5.0, 5.7, 5.42)","(5.5, 8.4, 8.15)","(31.0, 90.0, 84.61538461538461)","(7.5, 13.5, 12.890243902439025)","(3.7, 5.2, 5.151612903225806)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.285714285714286)","(4.8, 6.4, 6.1617021276595745)"
06-01-2023 14:02:51.406241,"(4.8, 5.7, 5.42)","(6.0, 8.4, 8.15)","(41.0, 90.0, 78.84210526315789)","(8.0, 13.5, 12.890243902439025)","(3.8, 5.2, 5.151612903225806)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.285714285714286)","(4.8, 6.4, 6.1395348837209305)"
06-01-2023 14:02:52.513213,"(4.8, 5.7, 5.4375)","(6.0, 8.4, 8.15)","(41.0, 85.0, 78.84210526315789)","(8.0, 13.5, 12.890243902439025)","(3.8, 5.2, 5.151612903225806)","(6.0, 7.6, 7.3)","(10.0, 13.0, 12.285714285714286)","(4.8, 6.4, 6.1395348837209305)"
06-01-2023 14:02:53.665489,"(4.8, 5.7, 5.4375)","(6.0, 8.4, 8.15)","(41.0, 85.0, 78.5)","(8.0, 13.5, 12.890243902439025)","(3.8, 5.2, 5.151612903225806)","(6.0, 7.6, 7.3)","(9.0, 13.0, 12.090909090909092)","(5.0, 6.4, 6.1395348837209305)"
06-01-2023 14:02:54.737975,"(4.8, 5.7, 5.4375)","(6.5, 8.4, 8.15)","(41.0, 85.0, 78.84210526315789)","(8.5, 13.5, 12.890243902439025)","(3.9, 5.2, 5.151612903225806)","(6.0, 7.6, 7.3)","(9.0, 13.0, 12.090909090909092)","(5.0, 6.4, 6.056603773584906)"
06-01-2023 14:02:55.847561,"(4.8, 5.7, 5.4375)","(6.5, 8.4, 8.15)","(41.0, 85.0, 78.84210526315789)","(8.5, 13.5, 12.890243902439025)","(3.9, 5.2, 5.151612903225806)","(6.0, 7.6, 7.3)","(9.0, 13.0, 12.285714285714286)","(5.0, 6.4, 6.056603773584906)"
06-01-2023 14:02:57.003867,"(4.8, 5.7, 5.4375)","(6.5, 8.4, 8.15)","(41.0, 85.0, 82.5625)","(8.5, 13.5, 12.904761904761905)","(3.9, 5.2, 5.151612903225806)","(6.0, 7.6, 7.3)","(9.0, 13.0, 12.285714285714286)","(5.0, 6.4, 6.056603773584906)"
06-01-2023 14:02:58.134316,"(4.8, 5.7, 5.4375)","(6.5, 8.0, 7.9399999999999995)","(41.0, 85.0, 82.5625)","(8.5, 13.5, 12.904761904761905)","(3.9, 5.2, 5.151612903225806)","(6.0, 7.6, 7.3)","(9.0, 13.0, 12.285714285714286)","(5.0, 6.4, 6.056603773584906)"
06-01-2023 14:02:59.207930,"(4.8, 5.7, 5.4375)","(6.5, 8.0, 7.9399999999999995)","(41.0, 85.0, 82.5625)","(8.5, 13.5, 12.904761904761905)","(3.9, 5.2, 5.151612903225806)","(6.0, 7.6, 7.3)","(9.0, 13.0, 12.090909090909092)","(5.0, 6.4, 6.056603773584906)"
06-01-2023 14:03:00.254396,"(4.8, 5.7, 5.4375)","(6.5, 8.0, 7.9399999999999995)","(41.0, 85.0, 83.62962962962963)","(8.5, 13.5, 12.904761904761905)","(3.9, 5.2, 5.151612903225806)","(6.0, 7.6, 7.5249999999999995)","(9.0, 13.0, 12.090909090909092)","(5.0, 6.4, 6.056603773584906)"
06-01-2023 14:03:01.263503,"(4.8, 5.7, 5.4375)","(6.5, 8.0, 7.9399999999999995)","(41.0, 85.0, 80.0)","(8.5, 13.5, 12.777777777777779)","(3.9, 5.2, 4.95)","(6.0, 7.6, 7.5249999999999995)","(9.0, 13.0, 11.75)","(5.0, 6.4, 6.071428571428572)"
06-01-2023 14:03:02.341469,"(4.8, 5.7, 5.5125)","(6.5, 8.0, 7.957142857142857)","(41.0, 80.0, 60.0)","(8.5, 13.0, 12.233333333333333)","(3.9, 5.0, 4.996153846153846)","(6.0, 7.6, 7.5612903225806445)","(9.0, 12.5, 10.875)","(5.0, 6.2, 6.15)"
06-01-2023 14:03:03.412549,"(4.8, 5.7, 5.5093023255813955)","(6.5, 8.0, 7.933333333333334)","(41.0, 80.0, 70.625)","(8.5, 12.5, 12.12962962962963)","(3.9, 5.1, 4.99)","(6.0, 7.6, 7.5612903225806445)","(9.0, 11.5, 10.772727272727273)","(5.0, 6.2, 6.140000000000001)"
06-01-2023 14:03:04.745848,"(4.8, 5.7, 5.504761904761905)","(6.5, 8.0, 7.969230769230769)","(41.0, 80.0, 72.85714285714286)","(8.5, 12.5, 12.22972972972973)","(3.9, 5.0, 4.957142857142857)","(6.0, 7.6, 7.488888888888889)","(9.0, 11.5, 10.8)","(5.0, 6.2, 6.056521739130435)"
06-01-2023 14:03:05.979681,"(4.8, 5.7, 5.609523809523809)","(6.5, 8.4, 8.08695652173913)","(41.0, 80.0, 76.66666666666667)","(8.5, 12.5, 12.287234042553191)","(3.9, 5.0, 4.9437500000000005)","(6.0, 7.6, 7.488888888888889)","(9.0, 11.0, 10.733333333333334)","(5.0, 6.2, 6.005)"
