,Hedaresthedevil,Muletrain,Russet Moon,Triple,Johnny Jude,Production Time,Saber Storm,Gray Dane,Smarty Ridge,Bad Decisions
16-12-2022 12:33:41.455558,"(10.0, 14.0, 12.571428571428571)","(10.0, 22.0, 20.5)","(6.5, 9.8, 9.100000000000001)","(26.0, 65.0, 52.5)","(26.0, 95.0, 61.0)","(8.0, 8.6, 7.733333333333333)","(17.0, 30.0, 21.333333333333332)","(13.0, 17.0, 15.3)","(26.0, 330.0, 202.5)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:33:42.787956,"(10.0, 13.5, 12.75)","(10.0, 22.0, 20.5)","(6.5, 9.8, 9.100000000000001)","(26.0, 65.0, 52.5)","(26.0, 95.0, 61.0)","(8.0, 8.4, 7.733333333333333)","(17.0, 30.0, 21.333333333333332)","(13.0, 16.5, 15.3)","(26.0, 330.0, 202.5)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:33:43.996766,"(10.0, 13.5, 12.75)","(10.0, 22.0, 20.5)","(6.5, 9.8, 9.100000000000001)","(26.0, 65.0, 52.5)","(26.0, 95.0, 61.0)","(8.0, 8.4, 7.733333333333333)","(17.0, 30.0, 21.333333333333332)","(13.0, 16.5, 15.3)","(26.0, 330.0, 202.5)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:33:45.149923,"(10.0, 13.5, 12.75)","(10.0, 22.0, 20.5)","(6.5, 9.8, 9.100000000000001)","(26.0, 65.0, 49.8)","(26.0, 95.0, 61.0)","(8.0, 8.4, 7.733333333333333)","(17.0, 30.0, 21.333333333333332)","(13.0, 16.5, 14.166666666666666)","(26.0, 330.0, 202.5)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:33:46.430351,"(10.0, 13.5, 12.833333333333334)","(10.0, 23.0, 20.333333333333332)","(6.5, 9.8, 9.100000000000001)","(26.0, 65.0, 49.57142857142857)","(26.0, 95.0, 72.66666666666666)","(8.0, 8.4, 8.114285714285714)","(17.0, 30.0, 26.875)","(13.0, 16.5, 14.75)","(26.0, 330.0, 142.5)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:33:47.638123,"(10.0, 13.5, 12.833333333333334)","(10.0, 23.0, 21.166666666666668)","(6.5, 9.8, 8.733333333333333)","(26.0, 65.0, 49.14285714285714)","(26.0, 95.0, 51.0)","(8.0, 8.4, 8.114285714285714)","(17.0, 30.0, 22.0)","(13.0, 16.5, 14.75)","(26.0, 330.0, 180.0)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:33:48.778382,"(10.0, 13.5, 12.833333333333334)","(10.0, 23.0, 18.6)","(6.5, 9.8, 8.733333333333333)","(26.0, 65.0, 49.14285714285714)","(26.0, 95.0, 51.0)","(8.0, 8.4, 8.114285714285714)","(17.0, 30.0, 22.0)","(13.0, 16.5, 14.75)","(26.0, 330.0, 180.0)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:33:49.853494,"(10.0, 13.5, 12.833333333333334)","(10.0, 23.0, 18.6)","(6.5, 9.8, 8.733333333333333)","(26.0, 65.0, 49.14285714285714)","(26.0, 95.0, 51.0)","(8.0, 8.4, 8.114285714285714)","(17.0, 30.0, 22.0)","(13.0, 16.5, 14.75)","(26.0, 330.0, 180.0)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:33:51.028581,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.0)","(6.5, 9.8, 8.733333333333333)","(26.0, 65.0, 49.14285714285714)","(26.0, 95.0, 73.33333333333334)","(8.0, 8.4, 8.114285714285714)","(17.0, 30.0, 27.125)","(13.0, 16.5, 14.75)","(26.0, 330.0, 180.0)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:33:52.165266,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 21.0)","(6.5, 9.8, 8.733333333333333)","(26.0, 65.0, 49.14285714285714)","(26.0, 95.0, 51.0)","(8.0, 8.4, 8.114285714285714)","(17.0, 30.0, 22.0)","(13.0, 16.5, 14.75)","(26.0, 330.0, 180.0)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:33:53.291622,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.0)","(6.5, 9.8, 8.733333333333333)","(26.0, 65.0, 49.14285714285714)","(26.0, 95.0, 73.33333333333334)","(8.0, 8.4, 8.114285714285714)","(17.0, 30.0, 22.0)","(13.0, 16.5, 14.75)","(26.0, 330.0, 180.0)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:33:54.410228,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.0)","(6.5, 9.8, 8.733333333333333)","(26.0, 65.0, 49.14285714285714)","(26.0, 95.0, 51.0)","(8.0, 8.4, 8.114285714285714)","(17.0, 30.0, 27.125)","(13.0, 16.5, 14.75)","(26.0, 330.0, 180.0)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:33:55.532795,"(10.0, 13.5, 12.75)","(10.0, 22.0, 21.0)","(6.5, 9.8, 8.733333333333333)","(26.0, 65.0, 49.14285714285714)","(26.0, 95.0, 51.0)","(8.0, 8.4, 8.114285714285714)","(17.0, 30.0, 27.125)","(13.0, 16.5, 14.75)","(26.0, 330.0, 180.0)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:33:56.707901,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.0)","(6.5, 9.8, 8.733333333333333)","(26.0, 65.0, 49.14285714285714)","(26.0, 95.0, 51.0)","(8.0, 8.4, 8.114285714285714)","(17.0, 30.0, 22.0)","(13.0, 16.5, 14.75)","(26.0, 330.0, 180.0)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:33:57.824657,"(10.0, 13.5, 12.75)","(10.0, 22.0, 21.0)","(6.5, 9.8, 8.733333333333333)","(26.0, 65.0, 49.14285714285714)","(26.0, 95.0, 51.0)","(8.0, 8.4, 7.733333333333333)","(17.0, 30.0, 27.125)","(13.0, 16.5, 14.75)","(26.0, 330.0, 205.0)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:33:58.994696,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.0)","(6.5, 9.8, 8.733333333333333)","(26.0, 65.0, 49.14285714285714)","(26.0, 95.0, 51.0)","(8.0, 8.4, 7.733333333333333)","(17.0, 30.0, 22.0)","(13.0, 16.5, 14.75)","(26.0, 330.0, 146.25)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:00.331067,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.0)","(6.5, 9.8, 8.733333333333333)","(26.0, 65.0, 49.14285714285714)","(26.0, 95.0, 45.5)","(8.0, 8.4, 7.733333333333333)","(17.0, 30.0, 22.0)","(13.0, 16.5, 14.75)","(26.0, 330.0, 146.25)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:01.469148,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.0)","(6.5, 9.8, 8.733333333333333)","(26.0, 65.0, 41.0)","(26.0, 95.0, 73.33333333333334)","(8.0, 8.4, 8.16)","(17.0, 30.0, 27.125)","(13.0, 16.5, 14.944444444444445)","(26.0, 330.0, 146.25)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:02.746795,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.440000000000001)","(26.0, 65.0, 41.0)","(26.0, 95.0, 72.66666666666666)","(8.0, 8.4, 8.16)","(17.0, 30.0, 27.125)","(13.0, 16.5, 14.944444444444445)","(26.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:04.049782,"(10.0, 13.5, 12.5)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.24)","(26.0, 65.0, 41.0)","(26.0, 95.0, 73.0)","(8.0, 8.4, 7.9)","(17.0, 30.0, 22.0)","(13.0, 16.5, 14.944444444444445)","(26.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:05.271419,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.24)","(26.0, 65.0, 41.0)","(26.0, 95.0, 73.0)","(8.0, 8.4, 7.9)","(17.0, 30.0, 22.0)","(13.0, 16.5, 14.944444444444445)","(26.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:06.443344,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.24)","(26.0, 65.0, 41.0)","(26.0, 95.0, 73.0)","(8.0, 8.4, 7.9)","(17.0, 30.0, 22.0)","(13.0, 16.5, 14.944444444444445)","(26.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:07.670368,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.0)","(26.0, 65.0, 48.2)","(26.0, 95.0, 73.0)","(8.0, 8.4, 7.8999999999999995)","(17.0, 30.0, 26.0)","(13.0, 16.5, 14.944444444444445)","(26.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:08.814467,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.0)","(26.0, 65.0, 57.36363636363637)","(26.0, 95.0, 73.0)","(8.0, 8.2, 7.8999999999999995)","(17.0, 30.0, 26.5)","(13.0, 16.5, 14.944444444444445)","(26.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:09.925572,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.0)","(26.0, 65.0, 57.54545454545455)","(26.0, 95.0, 73.0)","(8.0, 8.2, 7.8999999999999995)","(17.0, 30.0, 27.0)","(13.0, 16.5, 14.944444444444445)","(26.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:11.103907,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.0)","(26.0, 65.0, 53.57142857142857)","(26.0, 95.0, 73.0)","(8.0, 8.2, 7.8999999999999995)","(17.0, 30.0, 27.0)","(13.0, 16.5, 14.944444444444445)","(26.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:12.393236,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.0)","(26.0, 65.0, 53.857142857142854)","(26.0, 95.0, 73.0)","(7.5, 8.2, 7.8999999999999995)","(17.0, 30.0, 27.0)","(13.0, 16.5, 14.944444444444445)","(26.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:13.622149,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.0)","(26.0, 65.0, 50.375)","(26.0, 95.0, 73.0)","(7.5, 8.2, 7.8999999999999995)","(17.0, 30.0, 27.0)","(13.0, 16.5, 14.944444444444445)","(26.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:14.819545,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.0)","(26.0, 65.0, 50.375)","(26.0, 95.0, 73.0)","(7.5, 8.2, 7.8999999999999995)","(17.0, 30.0, 27.0)","(13.0, 16.5, 14.944444444444445)","(26.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:16.025584,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.0)","(26.0, 65.0, 50.375)","(26.0, 95.0, 73.0)","(7.5, 8.2, 8.066666666666666)","(17.0, 30.0, 27.0)","(13.0, 16.5, 14.944444444444445)","(26.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:17.218092,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 8.866666666666667)","(26.0, 65.0, 42.2)","(26.0, 95.0, 51.66666666666667)","(7.5, 8.2, 8.066666666666666)","(17.0, 30.0, 27.0)","(13.0, 16.5, 14.944444444444445)","(26.0, 330.0, 146.25)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:18.493639,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 8.866666666666667)","(26.0, 65.0, 46.5)","(26.0, 95.0, 70.625)","(7.5, 8.2, 8.066666666666666)","(16.0, 30.0, 20.666666666666668)","(13.0, 16.5, 14.944444444444445)","(31.0, 330.0, 146.25)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:19.760856,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 8.866666666666667)","(26.0, 65.0, 39.666666666666664)","(26.0, 95.0, 46.25)","(7.5, 8.2, 8.066666666666666)","(16.0, 30.0, 27.0)","(13.0, 16.5, 14.944444444444445)","(31.0, 330.0, 146.25)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:20.985529,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 8.866666666666667)","(26.0, 65.0, 39.666666666666664)","(26.0, 95.0, 46.25)","(7.5, 8.2, 8.066666666666666)","(16.0, 30.0, 20.666666666666668)","(13.0, 16.5, 14.944444444444445)","(31.0, 330.0, 146.25)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:22.201686,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 8.866666666666667)","(26.0, 65.0, 46.5)","(26.0, 95.0, 46.25)","(7.0, 8.2, 8.066666666666666)","(16.0, 30.0, 27.0)","(13.0, 16.5, 14.944444444444445)","(31.0, 330.0, 146.25)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:23.406647,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 8.866666666666667)","(26.0, 65.0, 39.666666666666664)","(26.0, 95.0, 70.625)","(7.0, 8.2, 8.066666666666666)","(16.0, 30.0, 27.0)","(13.0, 16.5, 14.944444444444445)","(31.0, 330.0, 146.25)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:24.592956,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 8.866666666666667)","(26.0, 65.0, 46.5)","(26.0, 95.0, 46.25)","(7.0, 8.2, 8.066666666666666)","(16.0, 30.0, 20.666666666666668)","(13.0, 16.5, 14.944444444444445)","(31.0, 330.0, 146.25)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:25.734041,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 8.866666666666667)","(26.0, 65.0, 46.5)","(26.0, 95.0, 70.625)","(7.0, 8.2, 8.066666666666666)","(16.0, 30.0, 27.0)","(13.0, 16.5, 15.423076923076923)","(31.0, 330.0, 146.25)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:26.858450,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 8.866666666666667)","(26.0, 65.0, 46.5)","(26.0, 95.0, 46.25)","(7.0, 8.2, 8.066666666666666)","(16.0, 30.0, 27.0)","(13.0, 16.5, 15.423076923076923)","(31.0, 330.0, 146.25)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:28.036501,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 8.866666666666667)","(26.0, 65.0, 46.5)","(26.0, 95.0, 70.625)","(7.0, 8.2, 8.066666666666666)","(16.0, 30.0, 20.666666666666668)","(13.0, 16.5, 15.423076923076923)","(31.0, 330.0, 146.25)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:29.216411,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 8.866666666666667)","(26.0, 65.0, 46.5)","(26.0, 95.0, 46.25)","(7.0, 8.2, 8.066666666666666)","(16.0, 30.0, 20.666666666666668)","(13.0, 16.5, 14.944444444444445)","(31.0, 330.0, 146.25)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:30.438751,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 8.866666666666667)","(26.0, 65.0, 49.14285714285714)","(26.0, 95.0, 51.66666666666667)","(7.0, 8.2, 8.066666666666666)","(16.0, 30.0, 20.666666666666668)","(13.0, 16.5, 14.944444444444445)","(31.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:31.629949,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 8.866666666666667)","(26.0, 65.0, 37.25)","(26.0, 95.0, 73.33333333333334)","(7.0, 8.2, 8.1)","(16.0, 30.0, 27.0)","(13.0, 16.5, 14.944444444444445)","(31.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:32.804765,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.2)","(26.0, 65.0, 51.33333333333333)","(26.0, 95.0, 73.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 27.0)","(13.0, 16.5, 14.944444444444445)","(31.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:34.008186,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.2)","(26.0, 65.0, 51.33333333333333)","(26.0, 95.0, 73.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 20.666666666666668)","(13.0, 16.5, 14.11111111111111)","(31.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:35.240358,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.2)","(26.0, 65.0, 51.33333333333333)","(26.0, 95.0, 73.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 20.666666666666668)","(13.0, 15.0, 14.11111111111111)","(31.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:36.401893,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.2)","(26.0, 65.0, 51.33333333333333)","(26.0, 95.0, 73.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 20.666666666666668)","(13.0, 15.0, 14.11111111111111)","(31.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:37.531220,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.2)","(26.0, 65.0, 51.33333333333333)","(26.0, 95.0, 73.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 27.0)","(13.0, 15.0, 14.11111111111111)","(31.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:38.660153,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.2)","(26.0, 65.0, 51.33333333333333)","(26.0, 95.0, 73.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 27.0)","(13.0, 15.0, 14.11111111111111)","(31.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:39.856000,"(10.0, 13.5, 12.833333333333334)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.2)","(26.0, 65.0, 51.33333333333333)","(26.0, 95.0, 73.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 27.0)","(13.0, 15.0, 14.11111111111111)","(31.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:41.117698,"(10.0, 13.5, 12.75)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.2)","(26.0, 65.0, 54.75)","(26.0, 95.0, 73.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 20.666666666666668)","(13.0, 15.0, 14.11111111111111)","(31.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:42.353914,"(10.0, 14.0, 12.5)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.2)","(26.0, 65.0, 54.75)","(26.0, 95.0, 73.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 20.666666666666668)","(13.0, 15.0, 14.11111111111111)","(31.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:43.548891,"(10.0, 14.0, 12.5)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.2)","(26.0, 65.0, 54.75)","(26.0, 95.0, 73.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 20.666666666666668)","(13.0, 15.0, 14.11111111111111)","(31.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:44.726699,"(10.0, 14.0, 12.5)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.2)","(26.0, 65.0, 54.75)","(26.0, 95.0, 73.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 20.666666666666668)","(13.0, 15.0, 14.11111111111111)","(31.0, 330.0, 166.66666666666669)","(1.85, 2.16, 2.158888888888889)"
16-12-2022 12:34:45.911874,"(10.0, 14.0, 12.5)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.2)","(26.0, 65.0, 51.33333333333333)","(26.0, 95.0, 56.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 20.666666666666668)","(13.0, 15.0, 13.666666666666666)","(31.0, 330.0, 146.25)","(1.85, 2.16, 2.185483870967742)"
16-12-2022 12:34:47.118890,"(10.0, 14.0, 12.5)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.32)","(26.0, 65.0, 41.0)","(26.0, 95.0, 63.5)","(7.0, 8.4, 8.1)","(16.0, 30.0, 20.666666666666668)","(13.0, 15.0, 13.666666666666666)","(31.0, 330.0, 146.25)","(1.85, 2.2, 2.185483870967742)"
16-12-2022 12:34:48.314577,"(10.0, 14.0, 12.5)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.32)","(26.0, 65.0, 45.0)","(26.0, 95.0, 67.14285714285714)","(7.0, 8.4, 8.1)","(16.0, 30.0, 20.666666666666668)","(13.0, 15.0, 13.666666666666666)","(31.0, 330.0, 142.5)","(1.85, 2.2, 2.185483870967742)"
16-12-2022 12:34:49.491207,"(10.0, 14.0, 12.5)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.32)","(26.0, 65.0, 45.0)","(26.0, 95.0, 67.14285714285714)","(7.0, 8.4, 8.1)","(16.0, 30.0, 20.666666666666668)","(13.0, 15.0, 13.666666666666666)","(31.0, 330.0, 142.5)","(1.85, 2.2, 2.181538461538462)"
16-12-2022 12:34:50.686982,"(10.0, 14.0, 13.09090909090909)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.32)","(26.0, 65.0, 41.0)","(26.0, 95.0, 67.14285714285714)","(7.0, 8.4, 8.1)","(16.0, 30.0, 20.666666666666668)","(13.0, 15.0, 13.666666666666666)","(31.0, 330.0, 142.5)","(1.85, 2.2, 2.181538461538462)"
16-12-2022 12:34:52.220153,"(10.0, 14.0, 13.09090909090909)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.32)","(26.0, 65.0, 41.0)","(26.0, 95.0, 46.25)","(7.0, 8.4, 8.1)","(16.0, 30.0, 20.666666666666668)","(13.0, 15.0, 13.666666666666666)","(31.0, 330.0, 142.5)","(1.85, 2.2, 2.181538461538462)"
16-12-2022 12:34:53.383127,"(10.0, 14.0, 13.09090909090909)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.32)","(26.0, 65.0, 41.0)","(26.0, 95.0, 46.25)","(7.0, 8.4, 8.1)","(16.0, 30.0, 20.666666666666668)","(13.0, 15.0, 13.666666666666666)","(31.0, 330.0, 142.5)","(1.85, 2.2, 2.181538461538462)"
16-12-2022 12:34:54.539027,"(10.0, 14.0, 13.09090909090909)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.32)","(26.0, 65.0, 41.0)","(26.0, 95.0, 46.25)","(7.0, 8.4, 8.1)","(16.0, 30.0, 20.666666666666668)","(13.0, 15.0, 13.666666666666666)","(31.0, 330.0, 142.5)","(1.85, 2.2, 2.194642857142857)"
16-12-2022 12:34:55.710214,"(10.0, 14.0, 13.09090909090909)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.32)","(26.0, 65.0, 41.0)","(26.0, 95.0, 46.25)","(7.0, 8.4, 8.1)","(16.0, 30.0, 20.666666666666668)","(13.0, 15.0, 13.666666666666666)","(31.0, 330.0, 142.5)","(1.85, 2.2, 2.194642857142857)"
16-12-2022 12:34:56.952808,"(10.0, 14.0, 13.09090909090909)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.5)","(26.0, 65.0, 41.0)","(26.0, 95.0, 46.25)","(7.0, 8.4, 8.1)","(16.0, 30.0, 27.0)","(13.0, 15.0, 14.166666666666666)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.236774193548387)"
16-12-2022 12:34:58.100326,"(10.0, 14.0, 12.928571428571429)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.3)","(26.0, 65.0, 41.0)","(26.0, 95.0, 46.25)","(7.0, 8.4, 8.1)","(16.0, 30.0, 22.75)","(13.0, 15.0, 14.166666666666666)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.176)"
16-12-2022 12:34:59.474232,"(10.0, 14.0, 12.928571428571429)","(10.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.3)","(26.0, 65.0, 41.0)","(26.0, 95.0, 46.25)","(7.0, 8.4, 8.1)","(16.0, 30.0, 22.75)","(13.0, 15.0, 14.166666666666666)","(31.0, 330.0, 142.5)","(1.85, 2.26, 2.176)"
16-12-2022 12:35:00.786248,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 19.666666666666668)","(6.5, 9.8, 9.3)","(26.0, 65.0, 51.0)","(26.0, 95.0, 62.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 22.75)","(12.0, 15.0, 14.09090909090909)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.176)"
16-12-2022 12:35:01.985983,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 20.166666666666668)","(6.5, 9.8, 9.3)","(26.0, 65.0, 51.0)","(26.0, 95.0, 62.0)","(7.0, 8.4, 8.1)","(16.0, 30.0, 22.75)","(12.0, 15.0, 14.166666666666666)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.176)"
16-12-2022 12:35:03.148731,"(10.0, 14.0, 12.928571428571429)","(12.0, 22.0, 18.666666666666668)","(6.5, 9.8, 9.3)","(26.0, 65.0, 51.0)","(26.0, 95.0, 68.6)","(7.0, 8.4, 8.1)","(16.0, 30.0, 22.75)","(12.0, 15.0, 13.333333333333334)","(31.0, 330.0, 163.33333333333331)","(1.85, 2.26, 2.176)"
